osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed
180474669,58,میدان سپاه,primary,roundabout,True,False,5.997,"LINESTRING (50.6828092 33.9847703, 50.6827795 33.9847812, 50.6827476 33.9847866)",
392783863,,امام خمینی,primary,,True,False,108.177,"LINESTRING (50.6827476 33.9847866, 50.6819974 33.9855346)",
180474669,58,میدان سپاه,primary,roundabout,True,False,19.058,"LINESTRING (50.6827476 33.9847866, 50.6827063 33.984785, 50.6826671 33.9847743, 50.6826328 33.9847551, 50.6826061 33.9847289, 50.682589 33.9846977)",
180474669,58,میدان سپاه,primary,roundabout,True,False,21.638,"LINESTRING (50.682589 33.9846977, 50.6825828 33.9846591, 50.6825911 33.9846208, 50.6826133 33.9845865, 50.682647 33.9845595, 50.6826892 33.9845424)",
180474730,,بلوار آیت اله نویسی,primary,,True,False,14.919,"LINESTRING (50.6826892 33.9845424, 50.6827753 33.9844288)",
180474669,58,میدان سپاه,primary,roundabout,True,False,21.961,"LINESTRING (50.6826892 33.9845424, 50.6827363 33.9845368, 50.6827833 33.9845437, 50.6828252 33.9845624, 50.6828581 33.9845911, 50.6828785 33.9846267)",
180474669,58,میدان سپاه,primary,roundabout,True,False,2.795,"LINESTRING (50.6828785 33.9846267, 50.6828841 33.9846514)",
392783863,,امام خمینی,primary,,True,False,64.642,"LINESTRING (50.6819974 33.9855346, 50.6815601 33.985989)",
180474673,,علامه سید عبدالهادی دلیجانی,primary,,True,False,25.177,"LINESTRING (50.6819974 33.9855346, 50.6819869 33.9856638, 50.6820226 33.9857561)",
392783863,,امام خمینی,primary,,True,False,47.929,"LINESTRING (50.6815601 33.985989, 50.6812264 33.9863195)",
539011268,,یاس۲,residential,,False,False,78.009,"LINESTRING (50.6815601 33.985989, 50.6822276 33.9864201)",30
180474673,,علامه سید عبدالهادی دلیجانی,primary,,True,False,41.217,"LINESTRING (50.6820226 33.9857561, 50.6821437 33.9858224, 50.6824242 33.985915)",
415368580,,روشندل,residential,,False,False,31.69,"LINESTRING (50.6824242 33.985915, 50.6825772 33.9856598)",30
180474673,,علامه سید عبدالهادی دلیجانی,primary,,True,False,94.386,"LINESTRING (50.6824242 33.985915, 50.682736 33.9860098, 50.6830217 33.9860966, 50.6833914 33.9861924)",
180474673,,علامه سید عبدالهادی دلیجانی,primary,,True,False,40.395,"LINESTRING (50.6839967 33.9863145, 50.6844271 33.9863824)",
415368517,,امین,residential,,False,False,48.717,"LINESTRING (50.6839967 33.9863145, 50.68414 33.9858928)",30
180474673,,علامه سید عبدالهادی دلیجانی,primary,,True,False,67.362,"LINESTRING (50.6844271 33.9863824, 50.6851457 33.9864918)",
415368530,,احمد رحیمی,residential,,False,True,112.787,"LINESTRING (50.6844271 33.9863824, 50.6847385 33.9854015)",30
180474679,,میدان بسیج,primary,roundabout,True,False,5.327,"LINESTRING (50.6875989 33.9867827, 50.6876373 33.9867469)",
180474674,,علامه سید عبدالهادی دلیجانی,primary,,True,False,39.266,"LINESTRING (50.6819476 33.9858598, 50.6818163 33.9858733, 50.6817211 33.9859016, 50.6815601 33.985989)",
