osmid,oneway,highway,reversed,length,junction,geometry
652570534,True,tertiary,False,16.076,,"LINESTRING (54.4164172 27.8527374, 54.4165241 27.8528468)"
884813473,False,tertiary,False,55.059,,"LINESTRING (54.4164172 27.8527374, 54.4166784 27.8522994)"
884813473,False,tertiary,True,12.458,,"LINESTRING (54.4164172 27.8527374, 54.4163612 27.8528379)"
884813473,False,tertiary,True,55.059,,"LINESTRING (54.4166784 27.8522994, 54.4164172 27.8527374)"
652570541,True,tertiary,False,10.044999999999998,roundabout,"LINESTRING (54.4166784 27.8522994, 54.4166603 27.8522838, 54.4166489 27.852264, 54.4166452 27.8522414, 54.4166502 27.8522189)"
652570538,False,residential,False,63.664,,"LINESTRING (54.4167577 27.8521818, 54.4170744 27.8516824)"
652570541,True,tertiary,False,11.148000000000001,roundabout,"LINESTRING (54.4167577 27.8521818, 54.4167785 27.8521954, 54.4167932 27.8522143, 54.4168 27.8522363, 54.4167984 27.8522585, 54.4167944 27.8522672)"
652570538,False,residential,True,38.986,,"LINESTRING (54.4179389 27.850239, 54.4177511 27.8505478)"
652570541,True,tertiary,False,12.724,roundabout,"LINESTRING (54.4166502 27.8522189, 54.4166633 27.8521991, 54.4166829 27.8521843, 54.4167071 27.852176, 54.4167329 27.8521751, 54.4167577 27.8521818)"
652570540,False,tertiary,False,149.042,,"LINESTRING (54.4167944 27.8522672, 54.4182628 27.8526004)"
652570541,True,tertiary,False,13.799,roundabout,"LINESTRING (54.4167944 27.8522672, 54.4167889 27.8522791, 54.4167724 27.8522959, 54.4167507 27.8523072, 54.416726 27.8523117, 54.416701 27.852309, 54.4166784 27.8522994)"
652570540,False,tertiary,False,44.351,,"LINESTRING (54.4182628 27.8526004, 54.4186951 27.8527144)"
652570540,False,tertiary,True,149.042,,"LINESTRING (54.4182628 27.8526004, 54.4167944 27.8522672)"
884813465,False,residential,False,21.326,,"LINESTRING (54.4182628 27.8526004, 54.41832 27.8524154)"
884813465,False,residential,True,89.312,,"LINESTRING (54.4182628 27.8526004, 54.417682 27.853218)"
652570540,False,tertiary,False,148.344,,"LINESTRING (54.4238234 27.8544337, 54.4239038 27.8544527, 54.4242498 27.8545167, 54.4247058 27.8545926, 54.4249123 27.8546305, 54.425017 27.8546448, 54.4252879 27.8547396)"
652570540,False,tertiary,True,48.071000000000005,,"LINESTRING (54.4238234 27.8544337, 54.4236276 27.8543578, 54.4235122 27.854308, 54.4233944 27.8542306)"
884813464,False,residential,True,157.823,,"LINESTRING (54.4238234 27.8544337, 54.4238273 27.8539057, 54.424183 27.8530717)"
652570540,False,tertiary,False,117.852,,"LINESTRING (54.4252879 27.8547396, 54.4259101 27.8550289, 54.4263929 27.8551285)"
652570540,False,tertiary,True,148.344,,"LINESTRING (54.4252879 27.8547396, 54.425017 27.8546448, 54.4249123 27.8546305, 54.4247058 27.8545926, 54.4242498 27.8545167, 54.4239038 27.8544527, 54.4238234 27.8544337)"
884813472,False,residential,False,220.083,,"LINESTRING (54.4252879 27.8547396, 54.425166 27.855118, 54.4244893 27.8553118, 54.4238348 27.8553821, 54.423412 27.8553708)"
884813484,False,residential,False,131.308,,"LINESTRING (54.4252879 27.8547396, 54.425838 27.8541001, 54.4262277 27.853946)"
"[884813452, 884813484]",False,residential,True,162.70499999999998,,"LINESTRING (54.4252879 27.8547396, 54.4255274 27.854235, 54.4253224 27.8533371)"
884813495,False,tertiary,False,142.763,,"LINESTRING (54.4263929 27.8551285, 54.4263227 27.8564109)"
652570540,False,tertiary,True,117.852,,"LINESTRING (54.4263929 27.8551285, 54.4259101 27.8550289, 54.4252879 27.8547396)"
884813495,False,tertiary,True,142.763,,"LINESTRING (54.4263227 27.8564109, 54.4263929 27.8551285)"
652570537,False,tertiary,False,294.609,,"LINESTRING (54.4263227 27.8564109, 54.4262782 27.8567311, 54.4254426 27.8566443, 54.4247024 27.8564506, 54.4237125 27.8562385)"
884813469,False,residential,False,289.05,,"LINESTRING (54.4263227 27.8564109, 54.4256665 27.8564261, 54.4244042 27.8560515, 54.4237857 27.8558417, 54.423496 27.8558479)"
884813491,True,tertiary,False,16.046,,"LINESTRING (54.4165241 27.8528468, 54.4163612 27.8528379)"
884813458,False,tertiary,False,121.097,,"LINESTRING (54.4165241 27.8528468, 54.4169963 27.8530048, 54.417682 27.853218)"
970027691,False,residential,True,84.46,,"LINESTRING (54.424183 27.8530717, 54.4244428 27.8523477)"
884813464,False,residential,False,157.823,,"LINESTRING (54.424183 27.8530717, 54.4238273 27.8539057, 54.4238234 27.8544337)"
884813464,False,residential,True,115.866,,"LINESTRING (54.424183 27.8530717, 54.4250867 27.8532914, 54.4253224 27.8533371)"
884813476,False,residential,False,177.68,,"LINESTRING (54.4195342 27.8555079, 54.4181514 27.854479)"
884813481,False,residential,False,40.739,,"LINESTRING (54.4195342 27.8555079, 54.4193773 27.855847)"
884813469,False,residential,True,117.36500000000001,,"LINESTRING (54.4195342 27.8555079, 54.420253 27.855778, 54.4206564 27.8558554)"
884813481,False,residential,True,76.087,,"LINESTRING (54.4195342 27.8555079, 54.419596 27.8553742, 54.4198273 27.8548746)"
884813464,False,residential,True,35.97,,"LINESTRING (54.4253224 27.8533371, 54.4256798 27.8534063)"
"[884813484, 884813452]",False,residential,False,162.70499999999998,,"LINESTRING (54.4253224 27.8533371, 54.4255274 27.854235, 54.4252879 27.8547396)"
884813464,False,residential,False,115.866,,"LINESTRING (54.4253224 27.8533371, 54.4250867 27.8532914, 54.424183 27.8530717)"
884813480,False,residential,True,61.505,,"LINESTRING (54.4258553 27.8519651, 54.4252546 27.8518106)"
884813483,False,residential,False,82.366,,"LINESTRING (54.4258553 27.8519651, 54.4254632 27.8526197)"
884813483,False,residential,True,68.623,,"LINESTRING (54.4258553 27.8519651, 54.4261245 27.8513957)"
884813480,False,residential,False,165.804,,"LINESTRING (54.4258553 27.8519651, 54.4266626 27.8521727, 54.4262685 27.8528343)"
884813483,False,residential,False,68.623,,"LINESTRING (54.4261245 27.8513957, 54.4258553 27.8519651)"
652570540,False,tertiary,False,75.259,,"LINESTRING (54.4227798 27.8538271, 54.4233944 27.8542306)"
884813487,False,residential,False,140.119,,"LINESTRING (54.4227798 27.8538271, 54.4220232 27.854895)"
652570540,False,tertiary,True,255.178,,"LINESTRING (54.4227798 27.8538271, 54.422324 27.8535278, 54.4221631 27.8534329, 54.4218922 27.8533333, 54.4214469 27.8532575, 54.4210764 27.8531919, 54.4203813 27.8530654)"
884813469,False,residential,True,112.343,,"LINESTRING (54.4223536 27.8558725, 54.423496 27.8558479)"
884813453,False,residential,True,120.142,,"LINESTRING (54.4223536 27.8558725, 54.422307 27.8551534, 54.4220232 27.854895)"
884813469,False,residential,False,169.255,,"LINESTRING (54.4223536 27.8558725, 54.4213458 27.8559877, 54.4206564 27.8558554)"
884813464,False,residential,False,55.521,,"LINESTRING (54.4244428 27.8523477, 54.4249835 27.8524918)"
884813464,False,residential,True,16.66,,"LINESTRING (54.4244428 27.8523477, 54.42428 27.8523061)"
970027691,False,residential,False,84.46,,"LINESTRING (54.4244428 27.8523477, 54.424183 27.8530717)"
652570537,False,tertiary,False,116.359,,"LINESTRING (54.4237125 27.8562385, 54.4236666 27.8562287, 54.4225315 27.8561812)"
652570537,False,tertiary,True,294.609,,"LINESTRING (54.4237125 27.8562385, 54.4247024 27.8564506, 54.4254426 27.8566443, 54.4262782 27.8567311, 54.4263227 27.8564109)"
652570538,False,residential,False,38.986,,"LINESTRING (54.4177511 27.8505478, 54.4179389 27.850239)"
652570538,False,residential,True,85.529,,"LINESTRING (54.4177511 27.8505478, 54.4173392 27.8512253)"
884813454,False,residential,True,481.18899999999996,,"LINESTRING (54.4177511 27.8505478, 54.4186723 27.8500521, 54.4224621 27.8496579)"
884813482,False,residential,False,72.516,,"LINESTRING (54.4177237 27.8519918, 54.4170744 27.8516824)"
884813482,False,residential,True,70.335,,"LINESTRING (54.4177237 27.8519918, 54.4184374 27.8520355)"
884813466,False,residential,True,83.376,,"LINESTRING (54.4177237 27.8519918, 54.4177321 27.8521641, 54.41832 27.8524154)"
884813481,False,residential,False,96.062,,"LINESTRING (54.4201975 27.8540751, 54.4198273 27.8548746)"
884813453,False,residential,False,108.639,,"LINESTRING (54.4201975 27.8540751, 54.4206592 27.8544496, 54.4208709 27.8545207, 54.420943 27.8547342)"
884813453,False,residential,True,102.794,,"LINESTRING (54.4201975 27.8540751, 54.4200322 27.8536407, 54.419882 27.8531939)"
884813464,False,residential,False,35.97,,"LINESTRING (54.4256798 27.8534063, 54.4253224 27.8533371)"
884813464,False,residential,True,63.217,,"LINESTRING (54.4256798 27.8534063, 54.4261093 27.8538294)"
884813480,False,residential,True,85.995,,"LINESTRING (54.4256798 27.8534063, 54.4262685 27.8528343)"
884813464,False,residential,False,17.424,,"LINESTRING (54.4262277 27.853946, 54.4261093 27.8538294)"
884813484,False,residential,True,131.308,,"LINESTRING (54.4262277 27.853946, 54.425838 27.8541001, 54.4252879 27.8547396)"
884813461,False,residential,False,69.815,,"LINESTRING (54.4244794 27.8517035, 54.42428 27.8523061)"
884813461,False,residential,True,86.885,,"LINESTRING (54.4244794 27.8517035, 54.4248254 27.8509845)"
884813480,False,residential,False,77.138,,"LINESTRING (54.4244794 27.8517035, 54.4252546 27.8518106)"
884813480,False,residential,True,80.073,,"LINESTRING (54.4244794 27.8517035, 54.4237313 27.8514188)"
652570540,False,tertiary,True,44.351,,"LINESTRING (54.4186951 27.8527144, 54.4182628 27.8526004)"
652570540,False,tertiary,False,127.58,,"LINESTRING (54.4186951 27.8527144, 54.419236 27.852857, 54.4199542 27.8529877)"
884813482,False,residential,False,109.37,,"LINESTRING (54.4186951 27.8527144, 54.4188843 27.8521753, 54.4184374 27.8520355)"
652570540,False,tertiary,False,42.869,,"LINESTRING (54.4199542 27.8529877, 54.4203813 27.8530654)"
884813458,False,tertiary,True,24.002,,"LINESTRING (54.4199542 27.8529877, 54.419882 27.8531939)"
652570540,False,tertiary,True,127.58,,"LINESTRING (54.4199542 27.8529877, 54.419236 27.852857, 54.4186951 27.8527144)"
652570537,False,tertiary,False,159.173,,"LINESTRING (54.4209469 27.8561982, 54.4193773 27.855847)"
652570537,False,tertiary,True,155.91,,"LINESTRING (54.4209469 27.8561982, 54.4220621 27.8561615, 54.4225315 27.8561812)"
884813465,False,residential,False,170.531,,"LINESTRING (54.4198273 27.8548746, 54.4181514 27.854479)"
884813481,False,residential,True,96.062,,"LINESTRING (54.4198273 27.8548746, 54.4201975 27.8540751)"
884813481,False,residential,False,76.087,,"LINESTRING (54.4198273 27.8548746, 54.419596 27.8553742, 54.4195342 27.8555079)"
884813465,False,residential,False,89.312,,"LINESTRING (54.417682 27.853218, 54.4182628 27.8526004)"
884813458,False,tertiary,False,237.619,,"LINESTRING (54.417682 27.853218, 54.4179304 27.8532952, 54.4185119 27.8535544, 54.4191672 27.8534933, 54.4197438 27.8533815, 54.419882 27.8531939)"
884813458,False,tertiary,True,121.097,,"LINESTRING (54.417682 27.853218, 54.4169963 27.8530048, 54.4165241 27.8528468)"
884813465,False,residential,True,211.077,,"LINESTRING (54.417682 27.853218, 54.417156 27.8536625, 54.4173339 27.8540408, 54.4181514 27.854479)"
884813458,False,tertiary,False,24.002,,"LINESTRING (54.419882 27.8531939, 54.4199542 27.8529877)"
884813453,False,residential,False,102.794,,"LINESTRING (54.419882 27.8531939, 54.4200322 27.8536407, 54.4201975 27.8540751)"
884813458,False,tertiary,True,237.619,,"LINESTRING (54.419882 27.8531939, 54.4197438 27.8533815, 54.4191672 27.8534933, 54.4185119 27.8535544, 54.4179304 27.8532952, 54.417682 27.853218)"
652570540,False,tertiary,True,42.869,,"LINESTRING (54.4203813 27.8530654, 54.4199542 27.8529877)"
652570540,False,tertiary,False,255.178,,"LINESTRING (54.4203813 27.8530654, 54.4210764 27.8531919, 54.4214469 27.8532575, 54.4218922 27.8533333, 54.4221631 27.8534329, 54.422324 27.8535278, 54.4227798 27.8538271)"
"[884813474, 884813470]",False,residential,"[False, True]",445.07599999999996,,"LINESTRING (54.4203813 27.8530654, 54.4199144 27.852186, 54.4215156 27.8523845, 54.422257 27.8526954, 54.4224846 27.8518427)"
652570538,False,residential,False,57.107,,"LINESTRING (54.4170744 27.8516824, 54.4173392 27.8512253)"
652570538,False,residential,True,63.664,,"LINESTRING (54.4170744 27.8516824, 54.4167577 27.8521818)"
884813482,False,residential,False,12.048,,"LINESTRING (54.4170744 27.8516824, 54.4169672 27.8516299)"
884813482,False,residential,True,72.516,,"LINESTRING (54.4170744 27.8516824, 54.4177237 27.8519918)"
884813464,False,residential,True,82.69,,"LINESTRING (54.4262685 27.8528343, 54.4254632 27.8526197)"
884813480,False,residential,False,85.995,,"LINESTRING (54.4262685 27.8528343, 54.4256798 27.8534063)"
884813480,False,residential,True,165.804,,"LINESTRING (54.4262685 27.8528343, 54.4266626 27.8521727, 54.4258553 27.8519651)"
