osmid,name,highway,oneway,reversed,length,geometry,junction,lanes
75447578,خیابان شهید ناطق,secondary,False,False,11.534,"LINESTRING (56.2863886 36.9841202, 56.286311 36.9840851, 56.2862756 36.9840691)",,
75447578,خیابان شهید ناطق,secondary,False,True,153.592,"LINESTRING (56.2863886 36.9841202, 56.2868148 36.9843111, 56.2879009 36.98479)",,
75447640,بلوار شهید مدرس,secondary,True,False,125.742,"LINESTRING (56.2845388 36.9900978, 56.2835141 36.9893175)",,
75447592,میدان ارشاد,primary,True,False,3.549,"LINESTRING (56.2851291 36.9904556, 56.2850899 36.9904618)",roundabout,
75447612,خیابان انقلاب اسلامی,primary,False,False,107.453,"LINESTRING (56.2873163 36.9873909, 56.2866529 36.988199)",,
75447612,خیابان انقلاب اسلامی,primary,False,True,18.86,"LINESTRING (56.2873163 36.9873909, 56.2874328 36.9872491)",,
465942819,انقلاب ۹,residential,False,False,62.363,"LINESTRING (56.2873163 36.9873909, 56.2867517 36.9870575)",,
75447592,میدان ارشاد,primary,True,False,5.877,"LINESTRING (56.2849723 36.9901583, 56.2850308 36.9901336)",roundabout,
465942727,,residential,False,False,89.782,"LINESTRING (56.2882585 36.9863649, 56.2875691 36.9857744)",,
75447612,خیابان انقلاب اسلامی,primary,False,False,26.489,"LINESTRING (56.2882585 36.9863649, 56.2881347 36.9864767, 56.288058 36.9865412)",,
75447612,خیابان انقلاب اسلامی,primary,False,True,172.641,"LINESTRING (56.2882585 36.9863649, 56.2884443 36.9862579, 56.288516 36.9862133, 56.2886059 36.9861754, 56.2887849 36.9861291, 56.2890236 36.9860804, 56.2891233 36.9860698, 56.2892896 36.9860522, 56.2894564 36.9860242, 56.2895977 36.9859763, 56.2900291 36.9857819)",,
75447611,خیابان انقلاب اسلامی,primary,False,False,174.392,"LINESTRING (56.2931129 36.9837196, 56.2916118 36.9847305)",,
75447572,میدان امام علی,primary,True,False,24.858999999999998,"LINESTRING (56.2931129 36.9837196, 56.2930859 36.9836804, 56.2930724 36.983637, 56.2930735 36.9835923, 56.2930891 36.9835494, 56.293118 36.9835111)",roundabout,
75447572,میدان امام علی,primary,True,False,24.86,"LINESTRING (56.2934581 36.9835164, 56.2934852 36.9835555, 56.2934986 36.9835989, 56.2934975 36.9836436, 56.293482 36.9836866, 56.2934531 36.9837249)",roundabout,
75447578,خیابان شهید ناطق,secondary,False,False,35.008,"LINESTRING (56.2844631 36.9832495, 56.2841353 36.9830747)",,
75447578,خیابان شهید ناطق,secondary,False,True,184.998,"LINESTRING (56.2844631 36.9832495, 56.2858978 36.9838983, 56.2862756 36.9840691)",,
75447578,خیابان شهید ناطق,secondary,False,True,26.76,"LINESTRING (56.2895903 36.9855717, 56.2898497 36.9856941)",,
75447578,خیابان شهید ناطق,secondary,False,False,104.588,"LINESTRING (56.2895903 36.9855717, 56.289271 36.9854198, 56.2885787 36.9850903)",,
465942856,,residential,False,True,81.113,"LINESTRING (56.2895903 36.9855717, 56.2896994 36.9852276, 56.2898818 36.9848826)",,
75447585,بلوار شهید مدرس,secondary,True,False,127.814,"LINESTRING (56.2836157 36.9892424, 56.2846634 36.9900304)",,
465942802,مدرس ۱,residential,False,True,15.041,"LINESTRING (56.2836157 36.9892424, 56.2837626 36.9891751)",,
465942745,,primary,True,False,23.88,"LINESTRING (56.2850308 36.9901336, 56.2852 36.9899667)",,
75447592,میدان ارشاد,primary,True,False,18.497999999999998,"LINESTRING (56.2850308 36.9901336, 56.2851029 36.9901179, 56.2851567 36.9901247, 56.2852186 36.990164)",roundabout,
75447585,بلوار شهید مدرس,secondary,True,False,30.931,"LINESTRING (56.2846634 36.9900304, 56.284862 36.990119, 56.2849723 36.9901583)",,
465942836,,primary_link,True,False,48.763000000000005,"LINESTRING (56.2846634 36.9900304, 56.2849379 36.9900319, 56.2852 36.9899667)",,
75447592,میدان ارشاد,primary,True,False,23.073999999999998,"LINESTRING (56.2852633 36.9902882, 56.2852432 36.9903488, 56.2852053 36.9904116, 56.2851291 36.9904556)",roundabout,
465942778,بلوار آموزگار,secondary,True,False,175.351,"LINESTRING (56.2852633 36.9902882, 56.2857123 36.9903619, 56.2872278 36.9903909)",,2
75447578,خیابان شهید ناطق,secondary,False,False,68.844,"LINESTRING (56.2885787 36.9850903, 56.2879009 36.98479)",,
75447578,خیابان شهید ناطق,secondary,False,True,104.588,"LINESTRING (56.2885787 36.9850903, 56.289271 36.9854198, 56.2895903 36.9855717)",,
465942858,خیابان امام حسن مجتبی,residential,False,True,223.41400000000002,"LINESTRING (56.2885787 36.9850903, 56.2892113 36.9844204, 56.2897495 36.9838505, 56.2897717 36.983827, 56.2897986 36.9837985, 56.2900908 36.9834847)",,
75447592,میدان ارشاد,primary,True,False,2.394,"LINESTRING (56.2848925 36.9903785, 56.284891 36.990357)",roundabout,
75447578,خیابان شهید ناطق,secondary,False,True,35.008,"LINESTRING (56.2841353 36.9830747, 56.2844631 36.9832495)",,
75447569,,secondary,True,False,75.741,"LINESTRING (56.2841353 36.9830747, 56.2835531 36.9827408, 56.2834381 36.9826828)",,
75447578,خیابان شهید ناطق,secondary,False,False,18.687,"LINESTRING (56.2900291 36.9857819, 56.2898497 36.9856941)",,
465942876,خیابان امام سجاد,tertiary,False,True,61.461,"LINESTRING (56.2900291 36.9857819, 56.2906347 36.9860493)",,
75447611,خیابان انقلاب اسلامی,primary,False,True,182.887,"LINESTRING (56.2900291 36.9857819, 56.2905011 36.9854806, 56.2909 36.9852259, 56.2911232 36.985066, 56.2911517 36.9850456, 56.2913263 36.9849227, 56.2916118 36.9847305)",,
75447612,خیابان انقلاب اسلامی,primary,False,False,172.641,"LINESTRING (56.2900291 36.9857819, 56.2895977 36.9859763, 56.2894564 36.9860242, 56.2892896 36.9860522, 56.2891233 36.9860698, 56.2890236 36.9860804, 56.2887849 36.9861291, 56.2886059 36.9861754, 56.288516 36.9862133, 56.2884443 36.9862579, 56.2882585 36.9863649)",,
75447612,خیابان انقلاب اسلامی,primary,False,False,18.86,"LINESTRING (56.2874328 36.9872491, 56.2873163 36.9873909)",,
75447612,خیابان انقلاب اسلامی,primary,False,True,96.50800000000001,"LINESTRING (56.2874328 36.9872491, 56.2876995 36.986912, 56.2878867 36.986701, 56.287992 36.9865967, 56.288058 36.9865412)",,
465942691,,residential,False,True,149.06199999999998,"LINESTRING (56.2874328 36.9872491, 56.2880076 36.9874413, 56.2881471 36.9874906, 56.2883643 36.9876341, 56.2888203 36.9879705)",,
75447612,خیابان انقلاب اسلامی,primary,False,False,12.219,"LINESTRING (56.2866529 36.988199, 56.2865771 36.9882907)",,
75447612,خیابان انقلاب اسلامی,primary,False,True,107.453,"LINESTRING (56.2866529 36.988199, 56.2873163 36.9873909)",,
465942686,,residential,False,True,77.727,"LINESTRING (56.2866529 36.988199, 56.287381 36.9885868)",,
85982591,,primary_link,True,False,89.62799999999999,"LINESTRING (56.2848293 36.9908659, 56.2847494 36.9905269, 56.2846783 36.9903641, 56.2845388 36.9900978)",,
85982603,,primary,True,False,54.5,"LINESTRING (56.2848293 36.9908659, 56.2848721 36.9905881, 56.2848925 36.9903785)",,
465942834,,residential,True,False,31.595,"LINESTRING (56.284968 36.9912826, 56.2852057 36.991494)",,
