osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,maxspeed
291681681,497,امام خمینی,secondary,False,True,12.613,"LINESTRING (49.857829 37.361725, 49.8579222 37.3618109)",,,
469739466,497,امام خمینی,secondary,True,False,34.415,"LINESTRING (49.857829 37.361725, 49.8577212 37.361645, 49.8576536 37.3615936, 49.8575465 37.361512)",,,
"[469739461, 469739462]",494,آستانه - لشت نشا,secondary,False,False,48.893,"LINESTRING (49.8610395 37.3609332, 49.8610689 37.3608957, 49.8613685 37.3605799)",yes,,
737727549,,شهید منتظری,residential,False,True,45.644000000000005,"LINESTRING (49.8610395 37.3609332, 49.8614544 37.3610269, 49.8615316 37.3610554)",,,
757830127,494,بلوار شهید بهشتی,secondary,True,False,321.47,"LINESTRING (49.8610395 37.3609332, 49.8608482 37.3611444, 49.8606744 37.361313, 49.8604144 37.3614505, 49.8601319 37.3615402, 49.8598919 37.3615726, 49.8577166 37.3615371)",,,
469739465,,چهارراه بالامحله,secondary,True,False,53.37199999999999,"LINESTRING (49.8575465 37.361512, 49.8574562 37.3614902, 49.8574264 37.361484, 49.8573866 37.3614758, 49.8573423 37.3614693, 49.8572712 37.361464, 49.8571943 37.3614614, 49.8569896 37.3614586, 49.8569503 37.3614559)",,roundabout,
291682332,,کوچه تالار فرنا,residential,False,True,99.03500000000001,"LINESTRING (49.8645031 37.3572393, 49.8643836 37.3571025, 49.8642308 37.3568595, 49.8642294 37.3564608, 49.8641947 37.3564147)",,,
721866440,494,آستانه - لشت نشا,secondary,True,False,178.9,"LINESTRING (49.8645031 37.3572393, 49.8655985 37.3561061, 49.8657846 37.3560039)",,,
721866440,494,آستانه - لشت نشا,secondary,True,False,18.979,"LINESTRING (49.8643821 37.3573803, 49.8645031 37.3572393)",,,
721866439,,میدان استاد پوررضا,secondary,True,False,13.018999999999998,"LINESTRING (49.8643821 37.3573803, 49.8644185 37.3573761, 49.8644547 37.3573817, 49.8644865 37.3573964, 49.8645104 37.3574187)",,roundabout,
291682334,,شهید نامجو,residential,False,False,79.306,"LINESTRING (49.8647987 37.3576175, 49.8654052 37.3578686, 49.8655817 37.357964)",,,
500477336,,,tertiary,True,False,14.711,"LINESTRING (49.8647987 37.3576175, 49.8646751 37.3575816, 49.8646409 37.3575763)",,,
291682334,,شهید نامجو,residential,False,False,67.583,"LINESTRING (49.866307 37.3584826, 49.8664424 37.3586459, 49.8665236 37.3588527, 49.8665481 37.3590473)",,,
291682334,,شهید نامجو,residential,False,True,86.727,"LINESTRING (49.866307 37.3584826, 49.8658965 37.3581342, 49.8655817 37.357964)",,,
