osmid,highway,oneway,reversed,length,name,junction,geometry,bridge
115025466,residential,False,False,191.255,,,"LINESTRING (48.0778022 31.4659497, 48.0780337 31.4658273, 48.0789841 31.4648941, 48.0791775 31.4647042)",
115025309,secondary,True,False,56.507,بلوار امام رضا,,"LINESTRING (48.0718647 31.4606202, 48.0713447 31.4608682)",
115025496,residential,False,True,188.551,,,"LINESTRING (48.0718647 31.4606202, 48.0728366 31.4620994)",
115025415,tertiary,True,False,63.98,بلوار نیسی,,"LINESTRING (48.0774067 31.459151, 48.0777336 31.4596543)",
115025172,residential,False,False,59.563,علم الهدی,,"LINESTRING (48.0743548 31.4655207, 48.0740514 31.4650517)",
115025172,residential,False,True,82.826,علم الهدی,,"LINESTRING (48.0743548 31.4655207, 48.0747869 31.466168)",
115025373,residential,False,True,149.045,,,"LINESTRING (48.0743548 31.4655207, 48.0729819 31.4661729)",
115025292,tertiary,False,False,58.908,رضوان,,"LINESTRING (48.0800462 31.462724, 48.0797433 31.4622615)",
115025292,tertiary,False,True,34.721,رضوان,,"LINESTRING (48.0800462 31.462724, 48.0802239 31.462997)",
115025469,residential,False,True,170.902,,,"LINESTRING (48.0725612 31.4588556, 48.0711308 31.4597902)",
115025355,residential,False,False,53.88,,,"LINESTRING (48.0726407 31.4628713, 48.0731373 31.462636)",
115025172,residential,False,False,40.817,علم الهدی,,"LINESTRING (48.0726407 31.4628713, 48.0725435 31.4627211, 48.0724328 31.4625499)",
115025172,residential,False,True,50.153999999999996,علم الهدی,,"LINESTRING (48.0726407 31.4628713, 48.0728388 31.4631775, 48.0728962 31.4632662)",
115025388,tertiary,False,True,56.243,,,"LINESTRING (48.0792844 31.4586118, 48.0795727 31.4590538)",
115025181,residential,False,True,187.78500000000003,,,"LINESTRING (48.0792844 31.4586118, 48.0790005 31.4587446, 48.0777336 31.4596543)",
115025235,primary,True,False,74.386,بلوار پاسداران,,"LINESTRING (48.0707284 31.4654125, 48.0714577 31.4656586)",
115025486,residential,False,False,155.003,,,"LINESTRING (48.0707284 31.4654125, 48.0721555 31.4647332)",
115025292,tertiary,False,False,53.077,رضوان,,"LINESTRING (48.0808167 31.4639074, 48.080545 31.4634901)",
115025370,residential,False,True,118.809,,,"LINESTRING (48.074823 31.4623369, 48.0737326 31.4628628)",
115025378,tertiary,True,False,48.579,بلوار امام خمینی,,"LINESTRING (48.074823 31.4623369, 48.0745751 31.4619546)",
115025317,residential,False,False,73.91,,,"LINESTRING (48.0729495 31.4623056, 48.0736303 31.4619822)",
115025317,residential,False,True,56.033,,,"LINESTRING (48.0729495 31.4623056, 48.0724328 31.4625499)",
115025496,residential,False,False,25.306,,,"LINESTRING (48.0729495 31.4623056, 48.0728366 31.4620994)",
800529905,residential,False,True,40.829,,,"LINESTRING (48.0729495 31.4623056, 48.0731373 31.462636)",
115025172,residential,False,True,136.961,علم الهدی,,"LINESTRING (48.0713447 31.4608682, 48.0717354 31.461472, 48.0720424 31.4619466)",
115025195,residential,False,False,189.842,,,"LINESTRING (48.0785004 31.4670132, 48.0787154 31.4668722, 48.079669 31.4659179, 48.0798947 31.4658072)",
115025382,secondary,True,False,297.558,بلوار امام رضا,,"LINESTRING (48.0767062 31.4583023, 48.0739707 31.4596123)",
115025361,tertiary,True,False,49.694,بلوار امام خمینی,,"LINESTRING (48.0751604 31.4626781, 48.075409 31.4630715)",
115025503,residential,False,False,100.682,,,"LINESTRING (48.0751604 31.4626781, 48.076089 31.4622394)",
115025481,tertiary,True,False,40.133,جهادگران,,"LINESTRING (48.0774943 31.4656003, 48.0773735 31.4654164, 48.0773034 31.4652787)",
115025292,tertiary,False,False,62.754,رضوان,,"LINESTRING (48.0797151 31.4622182, 48.0793937 31.4617249)",
115025292,tertiary,False,True,5.508,رضوان,,"LINESTRING (48.0797151 31.4622182, 48.0797433 31.4622615)",
115025408,residential,False,False,111.163,,,"LINESTRING (48.072266 31.462849, 48.0712414 31.4633344)",
115025359,residential,False,False,247.018,,,"LINESTRING (48.0780635 31.4606724, 48.075795 31.4617636)",
781741928,tertiary,True,False,27.601,,roundabout,"LINESTRING (48.0780635 31.4606724, 48.0780105 31.4606031, 48.0780052 31.4605205, 48.0780491 31.4604467)",
115025421,residential,False,False,138.112,,,"LINESTRING (48.0718395 31.4642496, 48.0705684 31.4648556)",
115025421,residential,False,True,110.816,,,"LINESTRING (48.0718395 31.4642496, 48.0728594 31.4637634)",
115025426,residential,False,False,59.005,,,"LINESTRING (48.0718395 31.4642496, 48.0715366 31.4637861)",
115025426,residential,False,True,61.562,,,"LINESTRING (48.0718395 31.4642496, 48.0721555 31.4647332)",
115025194,residential,False,False,188.273,,,"LINESTRING (48.0734971 31.4617816, 48.0725189 31.4603083)",
115025194,residential,False,True,25.635,,,"LINESTRING (48.0734971 31.4617816, 48.0736303 31.4619822)",
115025253,residential,True,False,80.147,,,"LINESTRING (48.0734971 31.4617816, 48.0742331 31.4614275)",
115025142,residential,False,True,69.736,,,"LINESTRING (48.0728388 31.4590501, 48.0734829 31.4587477)",
115025130,tertiary,True,False,71.289,بلوار امام خمینی,,"LINESTRING (48.0728388 31.4590501, 48.0730136 31.4593217, 48.0732005 31.4596121)",
115025373,residential,False,False,149.045,,,"LINESTRING (48.0729819 31.4661729, 48.0743548 31.4655207)",
115025235,primary,True,False,131.163,بلوار پاسداران,,"LINESTRING (48.0729819 31.4661729, 48.0734882 31.4663643, 48.073898 31.4665316, 48.0742027 31.4667178)",
115025361,tertiary,True,False,51.153,بلوار امام خمینی,,"LINESTRING (48.075409 31.4630715, 48.075665 31.4634764)",
115025371,residential,False,False,100.21,,,"LINESTRING (48.075409 31.4630715, 48.0763347 31.4626371)",
115025404,secondary,True,False,196.314,بلوار امام رضا,,"LINESTRING (48.073978 31.4595098, 48.0757828 31.4586456)",
115025162,residential,False,True,96.884,,,"LINESTRING (48.073978 31.4595098, 48.0737106 31.4590982, 48.0734829 31.4587477)",
115025172,residential,False,False,24.806,علم الهدی,,"LINESTRING (48.0724328 31.4625499, 48.0723064 31.4623546)",
115025317,residential,False,False,56.033,,,"LINESTRING (48.0724328 31.4625499, 48.0729495 31.4623056)",
115025172,residential,False,True,40.817,علم الهدی,,"LINESTRING (48.0724328 31.4625499, 48.0725435 31.4627211, 48.0726407 31.4628713)",
115025487,residential,False,False,99.725,,,"LINESTRING (48.075665 31.4634764, 48.0765859 31.4630436)",
115025361,tertiary,True,False,88.427,بلوار امام خمینی,,"LINESTRING (48.075665 31.4634764, 48.0760378 31.4639929, 48.0761784 31.4641386)",
115025404,secondary,True,False,45.57,بلوار امام رضا,,"LINESTRING (48.0735533 31.4597002, 48.0737707 31.4596149, 48.073978 31.4595098)",
115025459,secondary,True,False,12.149999999999999,میدان امام رضا,roundabout,"LINESTRING (48.0735533 31.4597002, 48.073589 31.4597456, 48.0736136 31.459796)",
115025378,tertiary,True,False,163.24,بلوار امام خمینی,,"LINESTRING (48.0742331 31.4614275, 48.0733998 31.460143)",
115025132,residential,False,True,36.561,,,"LINESTRING (48.0755964 31.4583578, 48.0757828 31.4586456)",
115025459,secondary,True,False,36.896,میدان امام رضا,roundabout,"LINESTRING (48.0732005 31.4596121, 48.0732965 31.4595986, 48.0733928 31.4596098, 48.073481 31.4596447, 48.0735533 31.4597002)",
115025481,tertiary,True,False,64.706,جهادگران,,"LINESTRING (48.0781556 31.4666075, 48.0778222 31.4660998)",
115025359,residential,False,True,101.265,,,"LINESTRING (48.074865 31.4622109, 48.075795 31.4617636)",
115025361,tertiary,True,False,59.024,بلوار امام خمینی,,"LINESTRING (48.074865 31.4622109, 48.0751604 31.4626781)",
115025408,residential,False,True,111.163,,,"LINESTRING (48.0712414 31.4633344, 48.072266 31.462849)",
115025426,residential,False,False,57.806,,,"LINESTRING (48.0712414 31.4633344, 48.0709447 31.4628803)",
115025426,residential,False,True,57.504,,,"LINESTRING (48.0712414 31.4633344, 48.0715366 31.4637861)",
115025249,residential,False,True,117.851,,,"LINESTRING (48.075089 31.4627468, 48.0740061 31.4632665)",
115025378,tertiary,True,False,52.096,بلوار امام خمینی,,"LINESTRING (48.075089 31.4627468, 48.074823 31.4623369)",
115025301,residential,False,False,33.248,,,"LINESTRING (48.0713012 31.4600515, 48.0711308 31.4597902)",
115025301,residential,False,True,43.741,,,"LINESTRING (48.0713012 31.4600515, 48.0715253 31.4603953)",
115025301,residential,False,False,43.741,,,"LINESTRING (48.0715253 31.4603953, 48.0713012 31.4600515)",
115025301,residential,False,True,27.544,,,"LINESTRING (48.0715253 31.4603953, 48.0716664 31.4606118)",
115025454,residential,False,False,170.745,,,"LINESTRING (48.0715253 31.4603953, 48.0717507 31.4602455, 48.0724135 31.4598049, 48.0729452 31.4594514)",
115025203,residential,False,False,44.984,کوثر,,"LINESTRING (48.0796647 31.4654534, 48.0798947 31.4658072)",
115025203,residential,False,True,31.195,کوثر,,"LINESTRING (48.0796647 31.4654534, 48.0795051 31.4652081)",
115025490,tertiary,False,False,202.449,,,"LINESTRING (48.0759967 31.464668, 48.0747869 31.466168)",
882405541,tertiary,True,False,41.851,,,"LINESTRING (48.0759967 31.464668, 48.076082 31.4644905, 48.0761322 31.464311)",
115025511,residential,False,False,72.691,,,"LINESTRING (48.0784164 31.4634917, 48.0789353 31.4630106)",
882405662,residential,False,False,2.765,,,"LINESTRING (48.0784164 31.4634917, 48.0784035 31.463514)",
882405662,residential,False,True,71.491,,,"LINESTRING (48.0784164 31.4634917, 48.0787496 31.462915)",
115025511,residential,False,False,113.188,,,"LINESTRING (48.0789353 31.4630106, 48.0797433 31.4622615)",
115025511,residential,False,True,72.691,,,"LINESTRING (48.0789353 31.4630106, 48.0784164 31.4634917)",
115025183,residential,False,True,22.89,,,"LINESTRING (48.0789353 31.4630106, 48.0788452 31.4630089, 48.0787923 31.4629825, 48.0787496 31.462915)",
115025361,tertiary,True,False,67.635,بلوار امام خمینی,,"LINESTRING (48.0735205 31.4600838, 48.0738589 31.4606192)",
115025459,secondary,True,False,13.280999999999999,میدان امام رضا,roundabout,"LINESTRING (48.0735205 31.4600838, 48.0734639 31.4601189, 48.0733998 31.460143)",
115025305,residential,True,False,65.896,بلوار ایثار,,"LINESTRING (48.0738589 31.4606192, 48.0744605 31.4603228)",
115025361,tertiary,True,False,9.777,بلوار امام خمینی,,"LINESTRING (48.0738589 31.4606192, 48.0739078 31.4606966)",
115025426,residential,False,False,61.562,,,"LINESTRING (48.0721555 31.4647332, 48.0718395 31.4642496)",
115025426,residential,False,True,57.604,,,"LINESTRING (48.0721555 31.4647332, 48.0724512 31.4651857)",
115025486,residential,False,False,112.317,,,"LINESTRING (48.0721555 31.4647332, 48.0731896 31.464241)",
115025486,residential,False,True,155.003,,,"LINESTRING (48.0721555 31.4647332, 48.0707284 31.4654125)",
115025490,tertiary,False,True,79.505,,,"LINESTRING (48.0743026 31.4667516, 48.0747869 31.466168)",
721827746,primary,True,False,5.625,,,"LINESTRING (48.0743026 31.4667516, 48.0743297 31.4667966)",
115025172,residential,False,False,47.904,علم الهدی,,"LINESTRING (48.0734033 31.4640501, 48.0731593 31.4636729)",
115025266,residential,False,False,93.103,,,"LINESTRING (48.0734033 31.4640501, 48.0742574 31.4636374)",
115025172,residential,False,True,45.763999999999996,علم الهدی,,"LINESTRING (48.0734033 31.4640501, 48.0734479 31.4641189, 48.0736365 31.4644104)",
115025253,residential,True,False,71.926,,,"LINESTRING (48.0728366 31.4620994, 48.0734971 31.4617816)",
115025496,residential,False,False,188.551,,,"LINESTRING (48.0728366 31.4620994, 48.0718647 31.4606202)",
115025496,residential,False,True,25.306,,,"LINESTRING (48.0728366 31.4620994, 48.0729495 31.4623056)",
115025235,primary,True,False,76.913,بلوار پاسداران,,"LINESTRING (48.0722278 31.4659185, 48.0729819 31.4661729)",
115025449,residential,False,False,58.177,,,"LINESTRING (48.0722278 31.4659185, 48.0727636 31.4656638)",
115025203,residential,False,False,63.105,کوثر,,"LINESTRING (48.0788548 31.4642079, 48.0791775 31.4647042)",
115025203,residential,False,True,88.236,کوثر,,"LINESTRING (48.0788548 31.4642079, 48.0784035 31.463514)",
115025350,residential,False,False,188.408,,,"LINESTRING (48.0788548 31.4642079, 48.0790551 31.464013, 48.0799826 31.4631105, 48.0802239 31.462997)",
115025350,residential,False,True,191.646,,,"LINESTRING (48.0788548 31.4642079, 48.0786496 31.4644076, 48.0776817 31.4653495, 48.077489 31.4654728)",
115025203,residential,False,False,64.07,کوثر,,"LINESTRING (48.0791775 31.4647042, 48.0795051 31.4652081)",
115025203,residential,False,True,63.105,کوثر,,"LINESTRING (48.0791775 31.4647042, 48.0788548 31.4642079)",
115025466,residential,False,False,188.73000000000002,,,"LINESTRING (48.0791775 31.4647042, 48.0793791 31.4645061, 48.0803024 31.4635995, 48.080545 31.4634901)",
115025466,residential,False,True,191.255,,,"LINESTRING (48.0791775 31.4647042, 48.0789841 31.4648941, 48.0780337 31.4658273, 48.0778022 31.4659497)",
115025365,secondary,True,False,136.442,بلوار امام رضا,,"LINESTRING (48.0704108 31.4612106, 48.0716664 31.4606118)",
115025301,residential,False,True,2.759,,,"LINESTRING (48.0706374 31.4590334, 48.0706515 31.4590551)",
115025441,tertiary,True,False,25.367,بلوار نیسی,,"LINESTRING (48.0780491 31.4604467, 48.0779574 31.4602324)",
781741928,tertiary,True,False,12.844,,roundabout,"LINESTRING (48.0780491 31.4604467, 48.0781303 31.4604015, 48.0781674 31.4603929)",
115025235,primary,True,False,78.549,بلوار پاسداران,,"LINESTRING (48.0714577 31.4656586, 48.0722278 31.4659185)",
115025328,residential,False,False,107.907,,,"LINESTRING (48.0714577 31.4656586, 48.0724512 31.4651857)",
115025441,tertiary,True,False,89.718,بلوار نیسی,,"LINESTRING (48.0776624 31.4597773, 48.0772047 31.4590712)",
