osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,bridge
824631047,False,,residential,True,64.181,"LINESTRING (51.4329843 33.7530636, 51.4333193 33.7529424, 51.4333903 33.752882, 51.4334021 33.7528455, 51.4334205 33.7526951)",,,
326491747,True,بلوار ساحلی,secondary,False,186.001,"LINESTRING (51.4325575 33.7514475, 51.4325484 33.75168, 51.4325457 33.7518227, 51.432578 33.7520437, 51.4329357 33.7529681, 51.4329843 33.7530636)",,,
1075184760,False,,residential,False,85.505,"LINESTRING (51.4325575 33.7514475, 51.4330311 33.7513558, 51.4334353 33.7512143)",,,
372837341,True,,residential,False,21.215,"LINESTRING (51.4330754 33.7546593, 51.433184 33.7546349, 51.4332982 33.7546138)",,,
372837343,False,شهید باهنر,residential,False,198.13300000000004,"LINESTRING (51.4330754 33.7546593, 51.4330369 33.7546573, 51.4329549 33.7546643, 51.4328572 33.7547113, 51.4328105 33.754779, 51.4327855 33.7548556, 51.4327569 33.7550162, 51.4327419 33.7552032, 51.4327395 33.7553813, 51.4327119 33.75547, 51.4326494 33.7555348, 51.4323639 33.7556694, 51.4320302 33.7558664, 51.4319075 33.7559179)",,,
372837341,True,,residential,False,21.547,"LINESTRING (51.4332982 33.7546138, 51.4333534 33.75453, 51.4333925 33.7544373)",,,
372850402,True,,residential,False,11.053,"LINESTRING (51.4332982 33.7546138, 51.4333511 33.754629, 51.4333839 33.7546743)",,,
326491747,True,بلوار ساحلی,secondary,False,66.651,"LINESTRING (51.4344473 33.7561411, 51.4346402 33.7563869, 51.4348174 33.756655)",,,
372837345,True,,tertiary,False,65.032,"LINESTRING (51.4344473 33.7561411, 51.434561 33.7562173, 51.4346621 33.7562841, 51.4347495 33.7563319, 51.4348515 33.7563302, 51.4349301 33.7562959, 51.4350165 33.756212)",,,
326491786,True,,tertiary,False,52.754999999999995,"LINESTRING (51.4350165 33.756212, 51.4349453 33.7563418, 51.434871 33.7564834, 51.4348174 33.756655)",,,
372837347,False,خیابان شهدای خاندایی,tertiary,False,124.51199999999999,"LINESTRING (51.4350165 33.756212, 51.435358 33.7559429, 51.4357091 33.7558537, 51.4360566 33.7558219, 51.4362134 33.7557972)",,,
372837350,True,بلوار امام خمینی,secondary,False,12.118,"LINESTRING (51.4359729 33.7569091, 51.4358491 33.7569449)",,,
908489047,False,,residential,False,28.755000000000003,"LINESTRING (51.4359729 33.7569091, 51.435941 33.7569732, 51.4359112 33.7571608)",,,
844718872,False,,secondary_link,False,7.815,"LINESTRING (51.434513 33.757226, 51.4345427 33.7572918)",,,
176786543,True,بلوار ساحلی,secondary,False,149.125,"LINESTRING (51.434513 33.757226, 51.4344692 33.7570632, 51.4344327 33.7569306, 51.4343388 33.7566725, 51.4342041 33.7564521, 51.4338446 33.7560249)",,,
"[844718873, 844718874, 372837357]",True,"['بلوار امام خمینی', 'بلوار یثربی']",secondary,False,51.451,"LINESTRING (51.434513 33.757226, 51.4346243 33.7571972, 51.4348893 33.757125, 51.4350418 33.7570818)",,,yes
372837357,True,بلوار امام خمینی,secondary,False,76.564,"LINESTRING (51.4350418 33.7570818, 51.4358258 33.7568599)",,,
372837347,False,خیابان شهدای خاندایی,tertiary,False,98.125,"LINESTRING (51.4362134 33.7557972, 51.4362586 33.7557901, 51.4366206 33.7556812, 51.4367534 33.7556737, 51.4372084 33.7558406)",,,
372837347,False,خیابان شهدای خاندایی,tertiary,True,124.512,"LINESTRING (51.4362134 33.7557972, 51.4360566 33.7558219, 51.4357091 33.7558537, 51.435358 33.7559429, 51.4350165 33.756212)",,,
372837367,False,,residential,False,119.53200000000001,"LINESTRING (51.4362134 33.7557972, 51.4361675 33.7556783, 51.4360775 33.7555288, 51.4359577 33.7553618, 51.4359067 33.7552871, 51.4358648 33.7552422, 51.4357419 33.7551849, 51.435634 33.7550828, 51.435652 33.7549856, 51.4356717 33.7548927)",,,
"[372837368, 372837367]",False,,residential,True,83.995,"LINESTRING (51.4362005 33.7543528, 51.4360786 33.7543528, 51.4358585 33.7545359, 51.4357179 33.754719, 51.435679 33.7548585, 51.4356717 33.7548927)",,,
372837369,False,,residential,False,47.988,"LINESTRING (51.4362005 33.7543528, 51.4362557 33.7541699, 51.4363085 33.7539309)",,,
372837369,False,,residential,True,111.562,"LINESTRING (51.4362005 33.7543528, 51.4362339 33.7543892, 51.4362703 33.7544134, 51.4364322 33.754492, 51.4365504 33.7545465, 51.4365141 33.7546796, 51.4365614 33.7547779, 51.436656 33.7548415, 51.4367979 33.7548853, 51.4369998 33.7549534)",,,
372837347,False,خیابان شهدای خاندایی,tertiary,True,98.125,"LINESTRING (51.4372084 33.7558406, 51.4367534 33.7556737, 51.4366206 33.7556812, 51.4362586 33.7557901, 51.4362134 33.7557972)",,,
372837369,False,,residential,False,106.146,"LINESTRING (51.4372084 33.7558406, 51.4372345 33.755628, 51.4372291 33.7552847, 51.437209 33.7551637, 51.4371144 33.7550396, 51.4369998 33.7549534)",,,
587088849,False,,residential,True,67.215,"LINESTRING (51.4372084 33.7558406, 51.4372151 33.7559532, 51.4373894 33.7564231)",20,,
372837369,False,,residential,False,111.56199999999998,"LINESTRING (51.4369998 33.7549534, 51.4367979 33.7548853, 51.436656 33.7548415, 51.4365614 33.7547779, 51.4365141 33.7546796, 51.4365504 33.7545465, 51.4364322 33.754492, 51.4362703 33.7544134, 51.4362339 33.7543892, 51.4362005 33.7543528)",,,
372837369,False,,residential,True,106.14600000000002,"LINESTRING (51.4369998 33.7549534, 51.4371144 33.7550396, 51.437209 33.7551637, 51.4372291 33.7552847, 51.4372345 33.755628, 51.4372084 33.7558406)",,,
908489045,False,,residential,False,135.369,"LINESTRING (51.4369998 33.7549534, 51.4371109 33.7549303, 51.4372765 33.7548123, 51.4375097 33.7546044, 51.4376381 33.7544948, 51.4376624 33.7544374, 51.4376787 33.754374, 51.4376838 33.7542166, 51.4377023 33.7540952, 51.4377294 33.7540516, 51.4377788 33.7540249)",,,
372837369,False,,residential,True,47.988,"LINESTRING (51.4363085 33.7539309, 51.4362557 33.7541699, 51.4362005 33.7543528)",,,
372837370,False,,residential,False,10.021,"LINESTRING (51.4363085 33.7539309, 51.4363597 33.7539462, 51.4364134 33.7539508)",,,
372837370,False,,residential,True,96.80599999999998,"LINESTRING (51.4363085 33.7539309, 51.4360413 33.7538661, 51.4359613 33.7538555, 51.4358667 33.7538494, 51.4357066 33.7538071, 51.43543 33.7537345, 51.4353019 33.7536995)",,,
326491747,True,بلوار ساحلی,secondary,False,155.92600000000002,"LINESTRING (51.4332793 33.7534145, 51.4333024 33.7534419, 51.4335167 33.7536954, 51.4337133 33.7539287, 51.4337972 33.7541619, 51.4338281 33.7544172, 51.4338105 33.7546909)",,,
372837370,False,,residential,False,209.41900000000004,"LINESTRING (51.4332793 33.7534145, 51.4336422 33.7531719, 51.4337261 33.7531794, 51.4339149 33.7532965, 51.4340617 33.7533638, 51.4344363 33.7534385, 51.4345862 33.7534535, 51.4347678 33.7535257, 51.4349279 33.7535908, 51.4351917 33.7536694, 51.4353019 33.7536995)",,,
372837370,False,,residential,True,127.974,"LINESTRING (51.4377788 33.7540249, 51.4376405 33.7540083, 51.4374386 33.7540325, 51.4373513 33.7540597, 51.4371129 33.7540264, 51.4369656 33.7540128, 51.4367254 33.753981, 51.4364671 33.7539553, 51.4364134 33.7539508)",,,
908489045,False,,residential,True,135.369,"LINESTRING (51.4377788 33.7540249, 51.4377294 33.7540516, 51.4377023 33.7540952, 51.4376838 33.7542166, 51.4376787 33.754374, 51.4376624 33.7544374, 51.4376381 33.7544948, 51.4375097 33.7546044, 51.4372765 33.7548123, 51.4371109 33.7549303, 51.4369998 33.7549534)",,,
"[372837368, 372837367]",False,,residential,False,83.99499999999999,"LINESTRING (51.4356717 33.7548927, 51.435679 33.7548585, 51.4357179 33.754719, 51.4358585 33.7545359, 51.4360786 33.7543528, 51.4362005 33.7543528)",,,
372837367,False,,residential,True,119.53200000000001,"LINESTRING (51.4356717 33.7548927, 51.435652 33.7549856, 51.435634 33.7550828, 51.4357419 33.7551849, 51.4358648 33.7552422, 51.4359067 33.7552871, 51.4359577 33.7553618, 51.4360775 33.7555288, 51.4361675 33.7556783, 51.4362134 33.7557972)",,,
372837372,False,,residential,False,41.259,"LINESTRING (51.4356717 33.7548927, 51.4354982 33.7548659, 51.4352417 33.7547963)",,,
372837372,False,,residential,True,41.259,"LINESTRING (51.4352417 33.7547963, 51.4354982 33.7548659, 51.4356717 33.7548927)",,,
326491747,True,بلوار ساحلی,secondary,False,118.78200000000001,"LINESTRING (51.433806 33.7552332, 51.4338055 33.7553012, 51.4338916 33.7554867, 51.4340551 33.755698, 51.4344473 33.7561411)",,,
372837373,False,,residential,False,180.037,"LINESTRING (51.433806 33.7552332, 51.4339647 33.7551001, 51.4342048 33.7549201, 51.4343576 33.7548445, 51.4346414 33.7547159, 51.4348598 33.7545525, 51.4349835 33.7544769, 51.4349871 33.7544073, 51.4349471 33.7543286, 51.4349471 33.7542817, 51.4350399 33.7541275)",,,
372837374,False,,residential,False,19.528,"LINESTRING (51.4350399 33.7541275, 51.4348452 33.7540594)",,,
372837373,False,,residential,False,53.412,"LINESTRING (51.4350399 33.7541275, 51.4351873 33.7538975, 51.4353019 33.7536995)",,,
372837373,False,,residential,True,180.037,"LINESTRING (51.4350399 33.7541275, 51.4349471 33.7542817, 51.4349471 33.7543286, 51.4349871 33.7544073, 51.4349835 33.7544769, 51.4348598 33.7545525, 51.4346414 33.7547159, 51.4343576 33.7548445, 51.4342048 33.7549201, 51.4339647 33.7551001, 51.433806 33.7552332)",,,
372837370,False,,residential,False,96.806,"LINESTRING (51.4353019 33.7536995, 51.43543 33.7537345, 51.4357066 33.7538071, 51.4358667 33.7538494, 51.4359613 33.7538555, 51.4360413 33.7538661, 51.4363085 33.7539309)",,,
372837370,False,,residential,True,209.41899999999998,"LINESTRING (51.4353019 33.7536995, 51.4351917 33.7536694, 51.4349279 33.7535908, 51.4347678 33.7535257, 51.4345862 33.7534535, 51.4344363 33.7534385, 51.4340617 33.7533638, 51.4339149 33.7532965, 51.4337261 33.7531794, 51.4336422 33.7531719, 51.4332793 33.7534145)",,,
372837373,False,,residential,True,53.412,"LINESTRING (51.4353019 33.7536995, 51.4351873 33.7538975, 51.4350399 33.7541275)",,,
372837374,False,,residential,True,19.528,"LINESTRING (51.4348452 33.7540594, 51.4350399 33.7541275)",,,
372837370,False,,residential,False,127.974,"LINESTRING (51.4364134 33.7539508, 51.4364671 33.7539553, 51.4367254 33.753981, 51.4369656 33.7540128, 51.4371129 33.7540264, 51.4373513 33.7540597, 51.4374386 33.7540325, 51.4376405 33.7540083, 51.4377788 33.7540249)",,,
372837370,False,,residential,True,10.021,"LINESTRING (51.4364134 33.7539508, 51.4363597 33.7539462, 51.4363085 33.7539309)",,,
372837375,False,,residential,False,426.2979999999999,"LINESTRING (51.4364134 33.7539508, 51.436482 33.7537818, 51.4366049 33.7535501, 51.4366438 33.7533906, 51.4366408 33.7532436, 51.4366918 33.7531813, 51.4368236 33.7530617, 51.4369225 33.7529471, 51.4370814 33.7527029, 51.4371803 33.7526057, 51.437399 33.7524562, 51.4375459 33.7523217, 51.4376478 33.7521497, 51.4377137 33.7519529, 51.4377466 33.7518707, 51.4377077 33.7517536, 51.4377317 33.7514944, 51.4377526 33.7512303, 51.4377946 33.7509338, 51.4379055 33.7505501, 51.4379059 33.7504803)",,,
372837375,False,,residential,True,426.298,"LINESTRING (51.4379059 33.7504803, 51.4379055 33.7505501, 51.4377946 33.7509338, 51.4377526 33.7512303, 51.4377317 33.7514944, 51.4377077 33.7517536, 51.4377466 33.7518707, 51.4377137 33.7519529, 51.4376478 33.7521497, 51.4375459 33.7523217, 51.437399 33.7524562, 51.4371803 33.7526057, 51.4370814 33.7527029, 51.4369225 33.7529471, 51.4368236 33.7530617, 51.4366918 33.7531813, 51.4366408 33.7532436, 51.4366438 33.7533906, 51.4366049 33.7535501, 51.436482 33.7537818, 51.4364134 33.7539508)",,,
372850350,False,,residential,False,127.37599999999999,"LINESTRING (51.4379059 33.7504803, 51.4376739 33.750431, 51.4373531 33.7503407, 51.4372691 33.7503531, 51.4372247 33.7505788, 51.4371803 33.7508045, 51.4371053 33.7509259)",,,
372850350,False,,residential,False,60.49,"LINESTRING (51.4371053 33.7509259, 51.4371408 33.751018, 51.4371359 33.7511862, 51.4370618 33.7513832, 51.4370026 33.7514366)",,,
372850350,False,,residential,True,127.376,"LINESTRING (51.4371053 33.7509259, 51.4371803 33.7508045, 51.4372247 33.7505788, 51.4372691 33.7503531, 51.4373531 33.7503407, 51.4376739 33.750431, 51.4379059 33.7504803)",,,
372850351,False,,residential,False,48.94499999999999,"LINESTRING (51.4371053 33.7509259, 51.436952 33.7508263, 51.4367842 33.7507042, 51.4367453 33.750617)",,,
372850350,False,,residential,True,60.49,"LINESTRING (51.4370026 33.7514366, 51.4370618 33.7513832, 51.4371359 33.7511862, 51.4371408 33.751018, 51.4371053 33.7509259)",,,
372850351,False,,residential,True,48.94499999999999,"LINESTRING (51.4367453 33.750617, 51.4367842 33.7507042, 51.436952 33.7508263, 51.4371053 33.7509259)",,,
326491747,True,بلوار ساحلی,secondary,False,248.18300000000002,"LINESTRING (51.4319971 33.7493237, 51.4321044 33.749439, 51.4321773 33.7495538, 51.4323254 33.7497944, 51.4324501 33.7500066, 51.432532 33.7502728, 51.4325498 33.7507152, 51.4325625 33.7510601, 51.4325575 33.7514475)",,,
372850373,False,خیابان امامزاده,residential,False,78.457,"LINESTRING (51.4373191 33.7581498, 51.4375393 33.7580469, 51.4376612 33.7579653, 51.4377085 33.7578609, 51.4376965 33.7576072)",,,
372850373,False,خیابان امامزاده,residential,False,127.68,"LINESTRING (51.4376965 33.7576072, 51.4376702 33.7573285, 51.4376211 33.7570138, 51.4375338 33.7566599, 51.4374719 33.7564769)",,,
372850373,False,خیابان امامزاده,residential,True,78.45700000000001,"LINESTRING (51.4376965 33.7576072, 51.4377085 33.7578609, 51.4376612 33.7579653, 51.4375393 33.7580469, 51.4373191 33.7581498)",,,
372837350,True,بلوار امام خمینی,secondary,False,146.677,"LINESTRING (51.4374719 33.7564769, 51.4373543 33.7565099, 51.4365965 33.7567284, 51.4359729 33.7569091)",,,
372850373,False,خیابان امامزاده,residential,True,127.68,"LINESTRING (51.4374719 33.7564769, 51.4375338 33.7566599, 51.4376211 33.7570138, 51.4376702 33.7573285, 51.4376965 33.7576072)",,,
"[372837360, 639108930, 372837350]",True,"['بلوار امام خمینی', 'بلوار یثربی']",secondary,False,50.009,"LINESTRING (51.4350625 33.7571674, 51.4349906 33.7571853, 51.4349196 33.7572005, 51.4346512 33.7572655, 51.4345427 33.7572918)",,,yes
372850400,False,,residential,False,130.088,"LINESTRING (51.4350625 33.7571674, 51.4350828 33.7572805, 51.4350806 33.7573337, 51.4349789 33.7575615, 51.4349811 33.7576166, 51.4351314 33.7579123, 51.4351623 33.7580243, 51.4352639 33.7581253, 51.4353964 33.7582061)",,,
372850400,False,,residential,True,130.088,"LINESTRING (51.4353964 33.7582061, 51.4352639 33.7581253, 51.4351623 33.7580243, 51.4351314 33.7579123, 51.4349811 33.7576166, 51.4349789 33.7575615, 51.4350806 33.7573337, 51.4350828 33.7572805, 51.4350625 33.7571674)",,,
"[372549898, 372837340]",True,,residential,False,21.891,"LINESTRING (51.4332966 33.7547259, 51.4331875 33.7547049, 51.4330754 33.7546593)",,,
176786543,True,بلوار ساحلی,secondary,False,28.386,"LINESTRING (51.4333765 33.7549295, 51.4333791 33.7548111, 51.4333839 33.7546743)",,,
"[372837340, 372851295]",True,,residential,False,23.828000000000003,"LINESTRING (51.4333765 33.7549295, 51.4333294 33.7548211, 51.4332966 33.7547259)",,,
176786543,True,بلوار ساحلی,secondary,False,161.72500000000002,"LINESTRING (51.4333925 33.7544373, 51.4333912 33.7543521, 51.4333788 33.754245, 51.4333315 33.7541401, 51.4332068 33.7539261, 51.4330526 33.7537254, 51.432864 33.7534869, 51.432678 33.753235, 51.4326271 33.7531526)",,,
372937426,True,,residential,False,20.402,"LINESTRING (51.4278954 33.7559896, 51.4276753 33.7560029)",,,
372837343,False,شهید باهنر,residential,True,57.034,"LINESTRING (51.4282332 33.7559748, 51.4285149 33.7559887, 51.4287078 33.755985, 51.4288494 33.7559792)",,,
372937426,True,,residential,False,31.276000000000003,"LINESTRING (51.4282332 33.7559748, 51.428118 33.7559818, 51.4278954 33.7559896)",,,
372937422,True,,residential,False,19.721,"LINESTRING (51.4275104 33.7558519, 51.4275395 33.7558259, 51.4275773 33.7558094, 51.4276194 33.7558043, 51.4276613 33.755811, 51.4276981 33.755829)",30,roundabout,
372937424,True,,residential,False,31.573,"LINESTRING (51.4275104 33.7558519, 51.42754 33.7557459, 51.4275498 33.7556552, 51.427556 33.7555713)",,,
372937422,True,,residential,False,3.931,"LINESTRING (51.4274934 33.7558843, 51.4275104 33.7558519)",30,roundabout,
372549900,True,,residential,False,31.523,"LINESTRING (51.427556 33.7555713, 51.4276981 33.755829)",,,
1069537464,False,باهنر,residential,False,38.972,"LINESTRING (51.427556 33.7555713, 51.4274046 33.7552442)",,,
372937429,False,,residential,False,71.37100000000001,"LINESTRING (51.4272529 33.756963, 51.4272889 33.7570481, 51.4274268 33.7575877)",,,
372937429,False,,residential,True,71.37100000000001,"LINESTRING (51.4274268 33.7575877, 51.4272889 33.7570481, 51.4272529 33.756963)",,,
783931496,True,,residential,False,37.487,"LINESTRING (51.4274268 33.7575877, 51.4274724 33.7576723, 51.4275341 33.7577626, 51.4275767 33.757821, 51.4276248 33.7578812)",,,
587088849,False,,residential,False,67.215,"LINESTRING (51.4373894 33.7564231, 51.4372151 33.7559532, 51.4372084 33.7558406)",20,,
587088850,False,,secondary_link,False,9.694,"LINESTRING (51.4358491 33.7569449, 51.4358258 33.7568599)",20,,
372837350,True,بلوار امام خمینی,secondary,False,76.834,"LINESTRING (51.4358491 33.7569449, 51.4354177 33.7570696, 51.4350763 33.7571615, 51.4350625 33.7571674)",,,
372837357,True,بلوار امام خمینی,secondary,False,152.494,"LINESTRING (51.4358258 33.7568599, 51.4373894 33.7564231)",,,
587088850,False,,secondary_link,True,9.694,"LINESTRING (51.4358258 33.7568599, 51.4358491 33.7569449)",20,,
372837343,False,شهید باهنر,residential,False,183.561,"LINESTRING (51.4305102 33.7563525, 51.4304749 33.7562038, 51.4303452 33.7560574, 51.4301565 33.7559289, 51.4298667 33.7558667, 51.4296248 33.7558438, 51.4293839 33.7558493, 51.4288494 33.7559792)",,,
372837343,False,شهید باهنر,residential,True,145.83999999999997,"LINESTRING (51.4305102 33.7563525, 51.4305831 33.7564232, 51.430729 33.7564099, 51.4309419 33.756323, 51.4319075 33.7559179)",,,
908489038,False,,residential,False,91.208,"LINESTRING (51.4305102 33.7563525, 51.4304739 33.7564531, 51.4304333 33.7565908, 51.4303995 33.7567032, 51.4303725 33.7567678, 51.430386 33.7568549, 51.4304367 33.7569701, 51.4304502 33.7570825, 51.4304232 33.7571443)",,,
783924987,False,انقلاب,residential,False,127.72000000000001,"LINESTRING (51.4281774 33.751611, 51.4283787 33.7515474, 51.4286389 33.7515418, 51.4287571 33.7515052, 51.4288619 33.7514294, 51.4290579 33.7512411, 51.4291796 33.7511737, 51.4293688 33.7511343)",,,
1077026642,False,انقلاب,residential,False,111.405,"LINESTRING (51.4281774 33.751611, 51.42804 33.7513688, 51.4277775 33.7506679)",,,
1077026642,False,انقلاب,residential,True,79.267,"LINESTRING (51.4281774 33.751611, 51.4283422 33.7518983, 51.4285601 33.7522488)",,,
783931498,True,,residential,False,31.438000000000002,"LINESTRING (51.4296155 33.7578251, 51.4296332 33.7578661, 51.4296524 33.7578918, 51.4296811 33.7579237, 51.429712 33.757952, 51.429746 33.7579838, 51.4298198 33.7580473)",,,
783931500,False,,residential,True,218.71599999999998,"LINESTRING (51.4296155 33.7578251, 51.4295885 33.757518, 51.4294263 33.7570909, 51.4291491 33.7565964, 51.4288494 33.7559792)",,,
372837343,False,شهید باهنر,residential,False,145.83999999999997,"LINESTRING (51.4319075 33.7559179, 51.4309419 33.756323, 51.430729 33.7564099, 51.4305831 33.7564232, 51.4305102 33.7563525)",,,
372837343,False,شهید باهنر,residential,True,198.133,"LINESTRING (51.4319075 33.7559179, 51.4320302 33.7558664, 51.4323639 33.7556694, 51.4326494 33.7555348, 51.4327119 33.75547, 51.4327395 33.7553813, 51.4327419 33.7552032, 51.4327569 33.7550162, 51.4327855 33.7548556, 51.4328105 33.754779, 51.4328572 33.7547113, 51.4329549 33.7546643, 51.4330369 33.7546573, 51.4330754 33.7546593)",,,
783931501,False,,residential,True,147.79899999999998,"LINESTRING (51.4319075 33.7559179, 51.4318782 33.7563329, 51.4318299 33.756877, 51.4317816 33.7572427)",,,
783931501,False,,residential,False,147.799,"LINESTRING (51.4317816 33.7572427, 51.4318299 33.756877, 51.4318782 33.7563329, 51.4319075 33.7559179)",,,
783924983,False,,residential,True,115.099,"LINESTRING (51.4287413 33.7502403, 51.4293688 33.7511343)",,,
824632140,False,امام حسین,residential,False,89.809,"LINESTRING (51.4287413 33.7502403, 51.4285657 33.7502626, 51.4283431 33.7502916, 51.4277981 33.7504259)",,,
