osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,junction
271431435,True,primary,False,59.32299999999999,"LINESTRING (50.0334533 32.211861, 50.0330459 32.2117954, 50.032832 32.2117709)",,,,
271431438,True,primary,False,46.183,"LINESTRING (50.03238 32.2120744, 50.032593 32.2117002)",,,,
271431433,False,primary,False,131.744,"LINESTRING (50.03238 32.2120744, 50.0319873 32.2125201, 50.0315413 32.2130232)",2,مسجدسلیمان - چلگرد,95,
271431437,True,primary,False,43.741,"LINESTRING (50.0327017 32.2117904, 50.03238 32.2120744)",,,,
271431434,True,primary,False,14.915,"LINESTRING (50.0327017 32.2117904, 50.0326537 32.2117718, 50.0326159 32.2117405, 50.032593 32.2117002)",,,,roundabout
271431434,True,primary,False,9.259,"LINESTRING (50.0328147 32.2115509, 50.0328535 32.2115765, 50.0328807 32.2116112)",,,,roundabout
271431434,True,primary,False,4.974,"LINESTRING (50.032593 32.2117002, 50.0325876 32.2116557)",,,,roundabout
854162476,False,residential,False,76.332,"LINESTRING (50.0325876 32.2116557, 50.0317773 32.2116209)",,,,
271431434,True,primary,False,9.949,"LINESTRING (50.0325876 32.2116557, 50.0326003 32.2116122, 50.0326297 32.2115751)",,,,roundabout
271431434,True,primary,False,18.862000000000002,"LINESTRING (50.0326297 32.2115751, 50.0326722 32.2115485, 50.0327192 32.2115361, 50.0327684 32.2115369, 50.0328147 32.2115509)",,,,roundabout
854162473,True,residential,False,58.275,"LINESTRING (50.0326297 32.2115751, 50.0327299 32.2113457, 50.032805 32.2110735)",,,,
271431434,True,primary,False,19.68,"LINESTRING (50.0328807 32.2116112, 50.0328935 32.2116514, 50.0328907 32.211693, 50.0328724 32.2117317, 50.032832 32.2117709)",,,,roundabout
271431436,True,primary,False,60.736999999999995,"LINESTRING (50.0328807 32.2116112, 50.0329966 32.2116464, 50.0332379 32.2117566, 50.0334533 32.211861)",,,,
271431434,True,primary,False,12.771,"LINESTRING (50.032832 32.2117709, 50.0327986 32.2117851, 50.0327825 32.2117882, 50.0327507 32.2117944, 50.0327017 32.2117904)",,,,roundabout
410614184,False,residential,False,41.148,"LINESTRING (50.0331648 32.210037, 50.0327824 32.2098574)",,,,
410614184,False,residential,True,16.481,"LINESTRING (50.0331648 32.210037, 50.0331898 32.2101837)",,,,
410614184,False,residential,False,16.481,"LINESTRING (50.0331898 32.2101837, 50.0331648 32.210037)",,,,
442668536,True,residential,False,156.562,"LINESTRING (50.0331898 32.2101837, 50.0328228 32.2113487, 50.0328147 32.2115509)",,,,
410614184,False,residential,True,41.148,"LINESTRING (50.0327824 32.2098574, 50.0331648 32.210037)",,,,
854162472,False,residential,False,162.35500000000002,"LINESTRING (50.0327824 32.2098574, 50.0325965 32.2097574, 50.032475 32.2098209, 50.0321854 32.2102322, 50.0318637 32.2106102, 50.0318524 32.2108183)",,,,
854162473,True,residential,False,120.122,"LINESTRING (50.032805 32.2110735, 50.0331648 32.210037)",,,,
854162477,False,residential,False,94.007,"LINESTRING (50.032805 32.2110735, 50.0318524 32.2108183)",,,,
854162474,False,residential,True,93.586,"LINESTRING (50.0300933 32.2123361, 50.0304941 32.2115658)",,,,
854162475,False,residential,False,122.731,"LINESTRING (50.0300933 32.2123361, 50.0299064 32.2122647, 50.0288548 32.2119932)",,,,
854162475,False,residential,True,169.553,"LINESTRING (50.0300933 32.2123361, 50.0302368 32.212391, 50.0308499 32.2124475, 50.031282 32.2126061, 50.0315413 32.2130232)",,,,
271431433,False,primary,True,131.744,"LINESTRING (50.0315413 32.2130232, 50.0319873 32.2125201, 50.03238 32.2120744)",2,مسجدسلیمان - چلگرد,95,
854162475,False,residential,False,169.55300000000003,"LINESTRING (50.0315413 32.2130232, 50.031282 32.2126061, 50.0308499 32.2124475, 50.0302368 32.212391, 50.0300933 32.2123361)",,,,
854162474,False,residential,False,93.586,"LINESTRING (50.0304941 32.2115658, 50.0300933 32.2123361)",,,,
854162472,False,residential,True,106.345,"LINESTRING (50.0316814 32.2125518, 50.0318065 32.2123189, 50.0317565 32.2118229, 50.0317773 32.2116209)",,,,
854162477,False,residential,True,94.007,"LINESTRING (50.0318524 32.2108183, 50.032805 32.2110735)",,,,
854162472,False,residential,False,89.535,"LINESTRING (50.0318524 32.2108183, 50.0318441 32.2109701, 50.0317773 32.2116209)",,,,
854162472,False,residential,True,162.35500000000002,"LINESTRING (50.0318524 32.2108183, 50.0318637 32.2106102, 50.0321854 32.2102322, 50.032475 32.2098209, 50.0325965 32.2097574, 50.0327824 32.2098574)",,,,
854162476,False,residential,True,76.332,"LINESTRING (50.0317773 32.2116209, 50.0325876 32.2116557)",,,,
854162472,False,residential,False,106.345,"LINESTRING (50.0317773 32.2116209, 50.0317565 32.2118229, 50.0318065 32.2123189, 50.0316814 32.2125518)",,,,
854162472,False,residential,True,89.535,"LINESTRING (50.0317773 32.2116209, 50.0318441 32.2109701, 50.0318524 32.2108183)",,,,
854162475,False,residential,True,122.731,"LINESTRING (50.0288548 32.2119932, 50.0299064 32.2122647, 50.0300933 32.2123361)",,,,
