osmid,name,highway,oneway,reversed,length,junction,geometry,lanes
221404544,خیابان بوعلی,secondary,False,False,180.735,,"LINESTRING (47.6081678 33.5339861, 47.6086948 33.535551)",
196380460,میدان امام,secondary,True,False,16.348,roundabout,"LINESTRING (47.6081678 33.5339861, 47.6081353 33.5339938, 47.6081017 33.5339959, 47.608047 33.5339847, 47.6080265 33.5339791, 47.6080007 33.5339648)",
300670015,مصطفی خمینی,tertiary,True,False,265.156,,"LINESTRING (47.6079024 33.5340307, 47.6077816 33.5341206, 47.6076905 33.5342044, 47.6074129 33.5344592, 47.607281 33.5345957, 47.6061984 33.5355934, 47.6059777 33.5357935)",
463229531,محمد سلیمانی,unclassified,False,False,324.722,,"LINESTRING (47.6079024 33.5340307, 47.6078751 33.5341766, 47.6078187 33.534449, 47.6077672 33.5347453, 47.6077353 33.5350848, 47.6076962 33.5352522, 47.6075779 33.5354511, 47.6074261 33.5355705, 47.6073093 33.5356403, 47.6071978 33.5356888, 47.6070896 33.535727, 47.6070487 33.5357455, 47.6070048 33.5357646, 47.6067368 33.5358508, 47.6064367 33.5358804, 47.6062083 33.5358638, 47.6059777 33.5357935)",
300670015,مصطفی خمینی,tertiary,True,False,11.692,,"LINESTRING (47.6080007 33.5339648, 47.6079024 33.5340307)",
196380460,میدان امام,secondary,True,False,8.039,roundabout,"LINESTRING (47.6080007 33.5339648, 47.6079708 33.5339386, 47.60795 33.5339069)",
196380460,میدان امام,secondary,True,False,15.556000000000001,roundabout,"LINESTRING (47.60795 33.5339069, 47.6079398 33.533873, 47.60794 33.533838, 47.6079506 33.5338041, 47.607971 33.5337736)",
196380461,بلوار شهدا,secondary,True,False,147.565,,"LINESTRING (47.60795 33.5339069, 47.6074951 33.5336955, 47.6065329 33.533303)",
196380460,میدان امام,secondary,True,False,11.986999999999998,roundabout,"LINESTRING (47.607971 33.5337736, 47.6080068 33.5337436, 47.6080471 33.5337254, 47.608079 33.5337193)",
196380462,میدان شهدا,secondary,True,False,2.897,roundabout,"LINESTRING (47.6065329 33.533303, 47.6065027 33.5333097)",
1225414348,شهید عبدالله شهبازی,tertiary,True,False,19.748,,"LINESTRING (47.6065027 33.5333097, 47.6064218 33.533474)",
