osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,junction
542261757,False,شهید اصبرزاده,residential,30,True,376.39099999999996,"LINESTRING (48.0812579 39.0284368, 48.0811471 39.0287598, 48.081107 39.0289193, 48.0810945 39.0290346, 48.081138 39.0291716, 48.0813036 39.0293943, 48.0814786 39.0295879, 48.0816109 39.0297312, 48.08177 39.0299793, 48.0819243 39.030249, 48.0825716 39.0311431, 48.0827584 39.031476)",,,
395219825,False,۲۲ بهمن,residential,30,False,25.052999999999997,"LINESTRING (48.080828 39.0298501, 48.0806975 39.0298225, 48.080549 39.0298564)",,,
395219825,False,۲۲ بهمن,residential,30,True,217.22000000000003,"LINESTRING (48.080828 39.0298501, 48.0809189 39.0299638, 48.0812091 39.031113, 48.0813015 39.0312663, 48.0815633 39.0317003)",,,
1202756889,False,تعمیرکاران ماشین,residential,,False,211.477,"LINESTRING (48.080828 39.0298501, 48.0806876 39.0293997, 48.0804467 39.0289786, 48.0799167 39.0280919)",,,
526259803,False,,residential,30,True,45.787,"LINESTRING (48.0850539 39.0322352, 48.0846383 39.0319796)",,,
526259803,False,,residential,30,False,77.94800000000001,"LINESTRING (48.0850539 39.0322352, 48.0853559 39.0324456, 48.0857268 39.0327023)",,,
526259803,False,,residential,30,False,40.377,"LINESTRING (48.0842718 39.0317542, 48.0846383 39.0319796)",,,
526259803,False,,residential,30,True,142.268,"LINESTRING (48.0842718 39.0317542, 48.0841789 39.0316599, 48.0841003 39.0315573, 48.0840502 39.031464, 48.0839858 39.0312359, 48.0839772 39.0311772, 48.0839522 39.0310064, 48.0838704 39.0309101, 48.0838156 39.03084, 48.0836296 39.0306021)",,,
541924683,False,,residential,30,False,90.176,"LINESTRING (48.0842718 39.0317542, 48.0844882 39.0315316, 48.0846707 39.0313483, 48.084701 39.0313178, 48.0848858 39.0310989)",,,
526259803,False,,residential,30,False,142.268,"LINESTRING (48.0836296 39.0306021, 48.0838156 39.03084, 48.0838704 39.0309101, 48.0839522 39.0310064, 48.0839772 39.0311772, 48.0839858 39.0312359, 48.0840502 39.031464, 48.0841003 39.0315573, 48.0841789 39.0316599, 48.0842718 39.0317542)",,,
89083392,True,خیابان دکتر بهشتی,secondary,60,False,122.068,"LINESTRING (48.0802884 39.0295034, 48.0802138 39.0293103, 48.0800959 39.0290953, 48.0797537 39.0284885)",,,
536916148,False,طالقانی,residential,30,False,260.644,"LINESTRING (48.0802884 39.0295034, 48.0801542 39.0297872, 48.0800421 39.0300629, 48.0799067 39.0304402, 48.0798693 39.030607, 48.0797759 39.030861, 48.079628 39.0312183, 48.0794739 39.0315847, 48.0794332 39.0317483)",,,
536916148,False,طالقانی,residential,30,False,212.75500000000002,"LINESTRING (48.0794332 39.0317483, 48.0794225 39.0317915, 48.0791797 39.032147, 48.0789975 39.0325097, 48.0788247 39.0327818, 48.0787403 39.0329542, 48.0786099 39.0332207, 48.0785086 39.033515)",,,
536916148,False,طالقانی,residential,30,True,260.644,"LINESTRING (48.0794332 39.0317483, 48.0794739 39.0315847, 48.079628 39.0312183, 48.0797759 39.030861, 48.0798693 39.030607, 48.0799067 39.0304402, 48.0800421 39.0300629, 48.0801542 39.0297872, 48.0802884 39.0295034)",,,
536916193,False,,unclassified,20,False,183.592,"LINESTRING (48.0794332 39.0317483, 48.0792831 39.0317735, 48.0790417 39.0319276, 48.0788701 39.0321777, 48.0786609 39.0325444, 48.078483 39.0327628, 48.0784125 39.0328421, 48.0783604 39.0329189, 48.07828 39.0330694)",,,
536916193,False,,unclassified,20,True,183.592,"LINESTRING (48.07828 39.0330694, 48.0783604 39.0329189, 48.0784125 39.0328421, 48.078483 39.0327628, 48.0786609 39.0325444, 48.0788701 39.0321777, 48.0790417 39.0319276, 48.0792831 39.0317735, 48.0794332 39.0317483)",,,
536916209,False,,residential,30,False,24.597,"LINESTRING (48.0779245 39.0262473, 48.0778449 39.0262555, 48.077712 39.0263762)",,2,
895031966,True,,secondary,,False,8.686,"LINESTRING (48.0779245 39.0262473, 48.0779215 39.0262083, 48.0779355 39.0261708)",,,roundabout
536916209,False,,residential,30,False,91.88900000000001,"LINESTRING (48.077712 39.0263762, 48.0774579 39.0263073, 48.0773198 39.0262811, 48.0771982 39.0262463, 48.0771057 39.0262039, 48.0770433 39.0261591, 48.0769905 39.0261106, 48.0769725 39.0260453, 48.0769429 39.0259764, 48.0769417 39.0259226)",,2,
536916209,False,,residential,30,True,24.597,"LINESTRING (48.077712 39.0263762, 48.0778449 39.0262555, 48.0779245 39.0262473)",,2,
541924634,False,,residential,30,False,97.18900000000001,"LINESTRING (48.077712 39.0263762, 48.0776799 39.0264259, 48.0776697 39.0264896, 48.0776648 39.0266472, 48.0776594 39.0267798, 48.0776797 39.0268822, 48.0777106 39.0270152, 48.0776215 39.027127, 48.077553 39.0272041)",,,
536916209,False,,residential,30,True,91.889,"LINESTRING (48.0769417 39.0259226, 48.0769429 39.0259764, 48.0769725 39.0260453, 48.0769905 39.0261106, 48.0770433 39.0261591, 48.0771057 39.0262039, 48.0771982 39.0262463, 48.0773198 39.0262811, 48.0774579 39.0263073, 48.077712 39.0263762)",,2,
541924635,False,,residential,30,True,18.268,"LINESTRING (48.077553 39.0272041, 48.0773978 39.0270925)",,,
541924634,False,,residential,30,False,62.831,"LINESTRING (48.077553 39.0272041, 48.0775016 39.027284, 48.0774092 39.0274037, 48.0772482 39.027582, 48.0771736 39.0276852)",,,
541924634,False,,residential,30,True,97.189,"LINESTRING (48.077553 39.0272041, 48.0776215 39.027127, 48.0777106 39.0270152, 48.0776797 39.0268822, 48.0776594 39.0267798, 48.0776648 39.0266472, 48.0776697 39.0264896, 48.0776799 39.0264259, 48.077712 39.0263762)",,,
541924634,False,,residential,30,False,40.223,"LINESTRING (48.0759844 39.0283908, 48.0758474 39.0284866, 48.075659 39.0286489)",,,
541924634,False,,residential,30,True,134.628,"LINESTRING (48.0759844 39.0283908, 48.0760837 39.0283509, 48.076344 39.0282897, 48.0765838 39.0282045, 48.076644 39.0281858, 48.0767036 39.0281673, 48.0768269 39.0280742, 48.0768925 39.0280043, 48.0769468 39.0279465, 48.0770906 39.0278001, 48.0771736 39.0276852)",,,
541924635,False,,residential,30,False,143.79,"LINESTRING (48.0759844 39.0283908, 48.07607 39.0282285, 48.0761796 39.0280369, 48.0762104 39.0279305, 48.0761865 39.0278587, 48.0762036 39.0277842, 48.0761967 39.0277416, 48.0760871 39.027731, 48.0761077 39.0276112, 48.0761008 39.0274383, 48.0760221 39.0272201)",,,
541924648,False,,residential,30,True,75.466,"LINESTRING (48.075659 39.0286489, 48.0749 39.0283128)",,,
541924634,False,,residential,30,False,130.179,"LINESTRING (48.075659 39.0286489, 48.0754946 39.0287473, 48.0753268 39.0288697, 48.0751727 39.029024, 48.0751042 39.0291198, 48.0750734 39.029189, 48.0749432 39.0294337, 48.074837 39.0295428, 48.0747946 39.0295818)",,,
541924634,False,,residential,30,True,40.223,"LINESTRING (48.075659 39.0286489, 48.0758474 39.0284866, 48.0759844 39.0283908)",,,
541924635,False,,residential,30,False,10.113999999999999,"LINESTRING (48.0760221 39.0272201, 48.0760837 39.0271882, 48.0761265 39.0271846)",,,
541924635,False,,residential,30,True,143.78999999999996,"LINESTRING (48.0760221 39.0272201, 48.0761008 39.0274383, 48.0761077 39.0276112, 48.0760871 39.027731, 48.0761967 39.0277416, 48.0762036 39.0277842, 48.0761865 39.0278587, 48.0762104 39.0279305, 48.0761796 39.0280369, 48.07607 39.0282285, 48.0759844 39.0283908)",,,
541924645,False,,residential,30,False,206.657,"LINESTRING (48.0760221 39.0272201, 48.0758405 39.0272813, 48.0757583 39.0271616, 48.0756145 39.0269913, 48.0755631 39.0269567, 48.0754843 39.026954, 48.0753953 39.0269807, 48.075385 39.0270339, 48.0754672 39.0272228, 48.0755426 39.027417, 48.0754912 39.0275633, 48.0753302 39.027848, 48.0751419 39.0279544, 48.0750814 39.0280162)",,,
541924635,False,,residential,30,False,25.273,"LINESTRING (48.0771831 39.0269381, 48.0773978 39.0270925)",,,
541924635,False,,residential,30,True,89.86099999999999,"LINESTRING (48.0771831 39.0269381, 48.0769262 39.0270844, 48.0766386 39.027135, 48.0764022 39.0271616, 48.0762153 39.0271772)",,,
541924638,False,,residential,30,False,80.17500000000001,"LINESTRING (48.0771831 39.0269381, 48.0771078 39.0268343, 48.0769947 39.0267651, 48.0768714 39.0267412, 48.0768064 39.0267439, 48.0765851 39.0264497)",,,
541924638,False,,residential,30,True,14.89,"LINESTRING (48.0764981 39.0263341, 48.0765851 39.0264497)",,,
541924635,False,,residential,30,False,7.715,"LINESTRING (48.0761265 39.0271846, 48.0762153 39.0271772)",,,
541924639,False,,residential,30,False,49.183,"LINESTRING (48.0761265 39.0271846, 48.0758283 39.0268078)",,,
541924635,False,,residential,30,True,10.113999999999999,"LINESTRING (48.0761265 39.0271846, 48.0760837 39.0271882, 48.0760221 39.0272201)",,,
541924639,False,,residential,30,True,37.516,"LINESTRING (48.0756008 39.0265204, 48.0758283 39.0268078)",,,
541924635,False,,residential,30,True,7.715,"LINESTRING (48.0762153 39.0271772, 48.0761265 39.0271846)",,,
541924635,False,,residential,30,False,89.86099999999999,"LINESTRING (48.0762153 39.0271772, 48.0764022 39.0271616, 48.0766386 39.027135, 48.0769262 39.0270844, 48.0771831 39.0269381)",,,
"[541924640, 567920755]",False,,residential,30,False,64.054,"LINESTRING (48.0762153 39.0271772, 48.0762515 39.0271163, 48.0763406 39.0270498, 48.0762584 39.0269035, 48.0760869 39.026688)",,,
541924640,False,,residential,30,True,43.836,"LINESTRING (48.07582 39.0263527, 48.0760869 39.026688)",,,
541924639,False,,residential,30,False,37.516,"LINESTRING (48.0758283 39.0268078, 48.0756008 39.0265204)",,,
541924639,False,,residential,30,True,49.183,"LINESTRING (48.0758283 39.0268078, 48.0761265 39.0271846)",,,
541924642,False,,residential,30,False,26.009,"LINESTRING (48.0758283 39.0268078, 48.0760869 39.026688)",,,
541924638,False,,residential,30,False,14.89,"LINESTRING (48.0765851 39.0264497, 48.0764981 39.0263341)",,,
541924638,False,,residential,30,True,80.17499999999998,"LINESTRING (48.0765851 39.0264497, 48.0768064 39.0267439, 48.0768714 39.0267412, 48.0769947 39.0267651, 48.0771078 39.0268343, 48.0771831 39.0269381)",,,
541924642,False,,residential,30,True,50.544,"LINESTRING (48.0765851 39.0264497, 48.0763337 39.0265736, 48.0760869 39.026688)",,,
541924635,False,,residential,30,False,18.268,"LINESTRING (48.0773978 39.0270925, 48.077553 39.0272041)",,,
541924635,False,,residential,30,True,25.273,"LINESTRING (48.0773978 39.0270925, 48.0771831 39.0269381)",,,
"[541924643, 541924644]",False,,residential,30,"[False, True]",84.711,"LINESTRING (48.0773978 39.0270925, 48.0771831 39.0272121, 48.0770427 39.027268, 48.0770324 39.0273053, 48.0770632 39.0274197, 48.0771736 39.0276852)",,,
541924634,False,,residential,30,False,134.628,"LINESTRING (48.0771736 39.0276852, 48.0770906 39.0278001, 48.0769468 39.0279465, 48.0768925 39.0280043, 48.0768269 39.0280742, 48.0767036 39.0281673, 48.076644 39.0281858, 48.0765838 39.0282045, 48.076344 39.0282897, 48.0760837 39.0283509, 48.0759844 39.0283908)",,,
541924634,False,,residential,30,True,62.831,"LINESTRING (48.0771736 39.0276852, 48.0772482 39.027582, 48.0774092 39.0274037, 48.0775016 39.027284, 48.077553 39.0272041)",,,
"[541924643, 541924644]",False,,residential,30,"[False, True]",84.711,"LINESTRING (48.0771736 39.0276852, 48.0770632 39.0274197, 48.0770324 39.0273053, 48.0770427 39.027268, 48.0771831 39.0272121, 48.0773978 39.0270925)",,,
541924645,False,,residential,30,False,36.864,"LINESTRING (48.0750814 39.0280162, 48.0750117 39.0280875, 48.0749501 39.0282338, 48.0749 39.0283128)",,,
541924645,False,,residential,30,True,206.65699999999995,"LINESTRING (48.0750814 39.0280162, 48.0751419 39.0279544, 48.0753302 39.027848, 48.0754912 39.0275633, 48.0755426 39.027417, 48.0754672 39.0272228, 48.075385 39.0270339, 48.0753953 39.0269807, 48.0754843 39.026954, 48.0755631 39.0269567, 48.0756145 39.0269913, 48.0757583 39.0271616, 48.0758405 39.0272813, 48.0760221 39.0272201)",,,
"[541924646, 541924647]",False,,residential,30,False,89.52000000000001,"LINESTRING (48.0750814 39.0280162, 48.0756385 39.0282604, 48.07582 39.0279864)",,,
"[541924646, 541924647]",False,,residential,30,True,89.52000000000001,"LINESTRING (48.07582 39.0279864, 48.0756385 39.0282604, 48.0750814 39.0280162)",,,
541924648,False,,residential,30,False,75.466,"LINESTRING (48.0749 39.0283128, 48.075659 39.0286489)",,,
541924645,False,,residential,30,True,36.864,"LINESTRING (48.0749 39.0283128, 48.0749501 39.0282338, 48.0750117 39.0280875, 48.0750814 39.0280162)",,,
541924649,False,,residential,30,False,21.668,"LINESTRING (48.0747946 39.0295818, 48.0745616 39.0295096)",,,
541924634,False,,residential,30,True,130.179,"LINESTRING (48.0747946 39.0295818, 48.074837 39.0295428, 48.0749432 39.0294337, 48.0750734 39.029189, 48.0751042 39.0291198, 48.0751727 39.029024, 48.0753268 39.0288697, 48.0754946 39.0287473, 48.075659 39.0286489)",,,
541924649,False,,residential,30,True,21.668,"LINESTRING (48.0745616 39.0295096, 48.0747946 39.0295818)",,,
541924650,False,,residential,30,False,89.143,"LINESTRING (48.0745616 39.0295096, 48.0749946 39.0287819)",,,
541924650,False,,residential,30,True,89.143,"LINESTRING (48.0749946 39.0287819, 48.0745616 39.0295096)",,,
526259803,False,,residential,30,False,45.787,"LINESTRING (48.0846383 39.0319796, 48.0850539 39.0322352)",,,
526259803,False,,residential,30,True,40.377,"LINESTRING (48.0846383 39.0319796, 48.0842718 39.0317542)",,,
541924687,False,,residential,30,False,102.765,"LINESTRING (48.0846383 39.0319796, 48.085346 39.0312367)",,,
526259803,False,,residential,30,True,77.94800000000001,"LINESTRING (48.0857268 39.0327023, 48.0853559 39.0324456, 48.0850539 39.0322352)",,,
89083378,True,خیابان دکتر بهشتی,secondary,60,False,57.388999999999996,"LINESTRING (48.0801742 39.0317224, 48.0801229 39.0318787, 48.0800916 39.0320001, 48.0800332 39.0322266)",,,
541924699,False,بنیاد شهید,residential,30,True,127.239,"LINESTRING (48.0801742 39.0317224, 48.0806693 39.0318205, 48.0815816 39.0320579)",,,
541924640,False,,residential,30,False,43.836,"LINESTRING (48.0760869 39.026688, 48.07582 39.0263527)",,,
541924642,False,,residential,30,True,26.009,"LINESTRING (48.0760869 39.026688, 48.0758283 39.0268078)",,,
"[541924640, 567920755]",False,,residential,30,True,64.054,"LINESTRING (48.0760869 39.026688, 48.0762584 39.0269035, 48.0763406 39.0270498, 48.0762515 39.0271163, 48.0762153 39.0271772)",,,
541924642,False,,residential,30,False,50.544,"LINESTRING (48.0760869 39.026688, 48.0763337 39.0265736, 48.0765851 39.0264497)",,,
536916148,False,طالقانی,residential,30,True,212.755,"LINESTRING (48.0785086 39.033515, 48.0786099 39.0332207, 48.0787403 39.0329542, 48.0788247 39.0327818, 48.0789975 39.0325097, 48.0791797 39.032147, 48.0794225 39.0317915, 48.0794332 39.0317483)",,,
89083392,True,خیابان دکتر بهشتی,secondary,60,False,101.65899999999999,"LINESTRING (48.0796185 39.0330939, 48.0798148 39.0323903, 48.0798678 39.0322004)",,,
895031952,False,بن‌بست شهید بهشتی,residential,,False,48.296,"LINESTRING (48.0796185 39.0330939, 48.0793404 39.0330429, 48.0790701 39.033011)",,,
895031952,False,بن‌بست شهید بهشتی,residential,,True,48.296,"LINESTRING (48.0790701 39.033011, 48.0793404 39.0330429, 48.0796185 39.0330939)",,,
895031961,False,,secondary_link,,False,14.581,"LINESTRING (48.0798678 39.0322004, 48.0800332 39.0322266)",,,
89083392,True,خیابان دکتر بهشتی,secondary,60,False,305.755,"LINESTRING (48.0798678 39.0322004, 48.0803514 39.0304664, 48.0804071 39.0300473, 48.0804063 39.0299856, 48.0803935 39.0298712, 48.0803531 39.0296709, 48.0802884 39.0295034)",,,
895031961,False,,secondary_link,,True,14.581,"LINESTRING (48.0800332 39.0322266, 48.0798678 39.0322004)",,,
89083378,True,خیابان دکتر بهشتی,secondary,60,False,141.487,"LINESTRING (48.0800332 39.0322266, 48.0798579 39.0329061, 48.079839 39.0329794, 48.0797068 39.0334735)",,,
395219825,False,۲۲ بهمن,residential,30,False,8.576,"LINESTRING (48.0815816 39.0320579, 48.0816068 39.0319833)",,,
541924699,False,بنیاد شهید,residential,30,False,127.239,"LINESTRING (48.0815816 39.0320579, 48.0806693 39.0318205, 48.0801742 39.0317224)",,,
895031964,True,خیابان امام خمینی,secondary,,False,111.63699999999999,"LINESTRING (48.078566 39.0271515, 48.0784272 39.0270465, 48.0783012 39.0269625, 48.0781867 39.0268389, 48.0781154 39.0267499, 48.0780658 39.026653, 48.0780429 39.0265423, 48.0780238 39.0264619, 48.0779984 39.0263799, 48.0779633 39.0262995)",,,
895031965,True,خیابان امام خمینی,secondary,60,False,188.139,"LINESTRING (48.0781649 39.0263082, 48.0781394 39.0264333, 48.0781496 39.0265412, 48.0781988 39.0266551, 48.0782546 39.0267327, 48.0783143 39.0268173, 48.0783845 39.0269007, 48.0784944 39.0269858, 48.0787836 39.0271885, 48.0791271 39.0274264, 48.0793517 39.0276342)",,,
895031966,True,,secondary,,False,19.287,"LINESTRING (48.0781649 39.0263082, 48.0781217 39.0263283, 48.0780724 39.026336, 48.0780226 39.0263304, 48.0779781 39.0263121, 48.0779633 39.0262995)",,,roundabout
895031966,True,,secondary,,False,24.587,"LINESTRING (48.078139 39.0261202, 48.0781761 39.0261424, 48.0782024 39.0261726, 48.0782153 39.0262076, 48.0782134 39.0262439, 48.0781969 39.026278, 48.0781649 39.0263082)",,,roundabout
895031966,True,,secondary,,False,20.536,"LINESTRING (48.0779355 39.0261708, 48.0779649 39.0261391, 48.0780032 39.026118, 48.078048 39.0261074, 48.0780948 39.0261081, 48.078139 39.0261202)",,,roundabout
895031966,True,,secondary,,False,6.795,"LINESTRING (48.0779633 39.0262995, 48.0779441 39.0262833, 48.0779245 39.0262473)",,,roundabout
"[440037543, 440037542, 395047951]",False,,secondary,,False,138.063,"LINESTRING (48.0793517 39.0276342, 48.0794261 39.02763, 48.0795415 39.0276763, 48.0798047 39.0278675, 48.0799363 39.0280069, 48.0800131 39.0280686, 48.0801564 39.0281115, 48.0804649 39.0280959, 48.0807002 39.0280695)",yes,,
895031965,True,خیابان امام خمینی,secondary,60,False,99.962,"LINESTRING (48.0793517 39.0276342, 48.0794488 39.0277511, 48.0798801 39.0284331)",,,
395048063,False,خیابان دکتر شهید سیدحسین فاطمی,tertiary,,False,70.498,"LINESTRING (48.0843828 39.0325334, 48.0844664 39.032635, 48.0846963 39.0329143, 48.0848524 39.0330499)",,,
395048063,False,خیابان دکتر شهید سیدحسین فاطمی,tertiary,,True,514.2860000000001,"LINESTRING (48.0843828 39.0325334, 48.0843517 39.0324956, 48.0841996 39.0322812, 48.0840425 39.0320598, 48.0836492 39.0313013, 48.0830719 39.0301254, 48.0830252 39.0300632, 48.0826986 39.0296284, 48.0823777 39.0292387, 48.082092 39.0289795, 48.0817812 39.0287503, 48.0814772 39.0285748)",,,
542261757,False,شهید اصبرزاده,residential,30,False,215.63099999999997,"LINESTRING (48.0843828 39.0325334, 48.0840849 39.0325991, 48.0839745 39.0325851, 48.0838822 39.0325536, 48.0838011 39.0324836, 48.0837223 39.0323454, 48.083425 39.0320497, 48.0833596 39.032041, 48.0832245 39.0320882, 48.0831592 39.0320917, 48.0831096 39.0320532, 48.0828078 39.0316088, 48.082774 39.0315038, 48.0827584 39.031476)",,,
1151509265,False,,residential,,False,146.624,"LINESTRING (48.082681 39.0328988, 48.0826167 39.0322946, 48.0823623 39.0316102)",,,
1202756889,False,تعمیرکاران ماشین,residential,,True,211.477,"LINESTRING (48.0799167 39.0280919, 48.0804467 39.0289786, 48.0806876 39.0293997, 48.080828 39.0298501)",,,
1235464019,False,,residential,,True,53.195,"LINESTRING (48.0843285 39.0332986, 48.0845538 39.0332132, 48.0848524 39.0330499)",,,
395048063,False,خیابان دکتر شهید سیدحسین فاطمی,tertiary,,False,23.285,"LINESTRING (48.0848524 39.0330499, 48.0850321 39.033206)",,,
395048063,False,خیابان دکتر شهید سیدحسین فاطمی,tertiary,,True,70.498,"LINESTRING (48.0848524 39.0330499, 48.0846963 39.0329143, 48.0844664 39.032635, 48.0843828 39.0325334)",,,
1235464019,False,,residential,,False,53.195,"LINESTRING (48.0848524 39.0330499, 48.0845538 39.0332132, 48.0843285 39.0332986)",,,
1235464020,False,,residential,,True,36.177,"LINESTRING (48.0847308 39.033432, 48.0850321 39.033206)",,,
395048063,False,خیابان دکتر شهید سیدحسین فاطمی,tertiary,,True,45.488,"LINESTRING (48.0854703 39.0334329, 48.0851318 39.0332576, 48.0850321 39.033206)",,,
