osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry
477159243,True,2,37,بلوار خلیج فارس,trunk,50,False,48.768,,"LINESTRING (48.6871448 34.4294666, 48.6874105 34.4298465)"
243986187,True,,37,میدان امام علی,trunk,30,False,19.846,roundabout,"LINESTRING (48.6874105 34.4298465, 48.6875419 34.4299883)"
243986187,True,,37,میدان امام علی,trunk,30,False,46.299,roundabout,"LINESTRING (48.6876347 34.4305067, 48.68761 34.4305482, 48.6875738 34.4305836, 48.6875285 34.4306108, 48.6874765 34.4306281, 48.687421 34.4306347, 48.6873652 34.43063, 48.6873124 34.4306144, 48.6872657 34.4305888, 48.6872278 34.4305546)"
243986343,True,2,37,بلوار امام علی,trunk,,False,508.876,,"LINESTRING (48.6876347 34.4305067, 48.6876668 34.4309537, 48.6877879 34.4314283, 48.6880537 34.4326907, 48.6882517 34.4336853, 48.6883267 34.4339426, 48.6884467 34.4342594, 48.6885757 34.4345563, 48.6886971 34.4348027, 48.6888 34.4349575)"
822403726,False,,,,residential,,False,507.597,,"LINESTRING (48.6876347 34.4305067, 48.687677 34.4305988, 48.6878086 34.4308851, 48.6879427 34.4314689, 48.6881875 34.4326306, 48.6883573 34.4334355, 48.6884967 34.43395, 48.6887132 34.4344645, 48.6888 34.4349575)"
243986197,True,3,37,میدان شهدا,trunk,,False,49.527,roundabout,"LINESTRING (48.6891225 34.4354424, 48.689389 34.4358298)"
243986197,True,3,37,میدان شهدا,trunk,,False,49.007000000000005,roundabout,"LINESTRING (48.6890285 34.4359756, 48.6889412 34.4359248, 48.6888718 34.4358577, 48.6888248 34.4357785, 48.688803 34.4356922, 48.6888078 34.4356042)"
633280679,True,2,522,بلوار امام خامنه‌ای,trunk,90,False,288.655,,"LINESTRING (48.6890285 34.4359756, 48.6888603 34.4360346, 48.6886725 34.4360678, 48.6884365 34.4361032, 48.6882586 34.436112, 48.6879126 34.4361009, 48.6875908 34.4360456, 48.6868934 34.4358841, 48.6859773 34.4356609)"
243986348,True,2,37,بلوار امام علی,trunk,,False,29.751,,"LINESTRING (48.6888078 34.4356042, 48.6887131 34.4353483)"
243986197,True,3,37,میدان شهدا,trunk,,False,41.09300000000001,roundabout,"LINESTRING (48.6888078 34.4356042, 48.6888381 34.4355328, 48.6888853 34.4354753, 48.6889094 34.4354502, 48.6889401 34.4354305, 48.6889758 34.4354177, 48.6890141 34.4354124, 48.6890529 34.4354149, 48.6890898 34.4354251, 48.6891225 34.4354424)"
243986348,True,2,37,بلوار امام علی,trunk,,False,366.60499999999996,,"LINESTRING (48.6887131 34.4353483, 48.6886475 34.4351352, 48.6885146 34.4348548, 48.6882374 34.4342659, 48.6880036 34.4337247, 48.687897 34.4332917, 48.6878232 34.4326795, 48.6877693 34.4321687)"
368446707,True,,,,tertiary,,False,173.899,,"LINESTRING (48.6887131 34.4353483, 48.6883686 34.4348045, 48.6880173 34.4341133, 48.6879485 34.4339206)"
243986187,True,,37,میدان امام علی,trunk,30,False,24.412,roundabout,"LINESTRING (48.6872278 34.4305546, 48.687156 34.4303432)"
243986364,True,2,37,بلوار خلیج فارس,trunk,50,False,17.994,,"LINESTRING (48.6870253 34.4299588, 48.6870022 34.4297981)"
243986187,True,,37,میدان امام علی,trunk,30,False,50.46000000000001,roundabout,"LINESTRING (48.6870253 34.4299588, 48.6870285 34.4299135, 48.6870458 34.4298704, 48.687076 34.4298325, 48.687117 34.4298022, 48.687166 34.4297817, 48.6872199 34.4297722, 48.6872748 34.4297745, 48.6873272 34.4297884, 48.6873735 34.429813, 48.6874105 34.4298465)"
368362867,True,,,بلوار عباس آباد,secondary,,False,31.328,,"LINESTRING (48.6875419 34.4299883, 48.6878495 34.4298658)"
243986187,True,,37,میدان امام علی,trunk,30,False,35.914,roundabout,"LINESTRING (48.6875419 34.4299883, 48.687626 34.4301527, 48.6876516 34.4302957)"
243986197,True,3,37,میدان شهدا,trunk,,False,47.493,roundabout,"LINESTRING (48.689389 34.4358298, 48.6893922 34.4358674, 48.6893845 34.4359045, 48.6893665 34.4359391, 48.6893391 34.4359692, 48.6893038 34.4359932, 48.6892628 34.4360096, 48.6892181 34.4360176, 48.6891725 34.4360168, 48.6891284 34.436007, 48.6890285 34.4359756)"
368362867,True,,,بلوار عباس آباد,secondary,,False,18.645,,"LINESTRING (48.6878495 34.4298658, 48.6880166 34.4297703)"
499816894,False,,,خیابان تعاون,residential,30,False,14.97,,"LINESTRING (48.6878495 34.4298658, 48.6879643 34.4299615)"
499816890,False,,,خیابان معراج ۱,residential,30,True,20.121,,"LINESTRING (48.6889059 34.4293335, 48.6890811 34.4292246)"
1240372712,False,,,خیابان آزادی,residential,30,True,57.989,,"LINESTRING (48.6889059 34.4293335, 48.689038 34.4288235)"
368362867,True,,,بلوار عباس آباد,secondary,,False,212.94400000000002,,"LINESTRING (48.6889059 34.4293335, 48.6893479 34.4293422, 48.6900006 34.4294233, 48.6902893 34.4294177, 48.6911775 34.4291881)"
243986348,True,2,37,بلوار امام علی,trunk,,False,26.978,,"LINESTRING (48.6873772 34.4307636, 48.6872278 34.4305546)"
368446699,True,,,,secondary,,False,39.194,,"LINESTRING (48.6873772 34.4307636, 48.6872555 34.4306831, 48.6871884 34.4306566, 48.6870999 34.4306632, 48.6870007 34.4306986)"
368446702,False,,,,tertiary,,False,38.256,,"LINESTRING (48.6873772 34.4307636, 48.6873628 34.4308579, 48.6873923 34.4311057)"
368446700,False,,,,secondary,,False,24.771,,"LINESTRING (48.6870007 34.4306986, 48.6868414 34.4308785)"
368446699,True,,,,secondary,,False,24.974,,"LINESTRING (48.6870007 34.4306986, 48.6870597 34.4306035, 48.6871214 34.4304973)"
368446699,True,,,,secondary,,False,17.427,,"LINESTRING (48.6871214 34.4304973, 48.687156 34.4303432)"
575869093,False,,,امام رضا,residential,,False,167.21800000000002,,"LINESTRING (48.6871214 34.4304973, 48.6868099 34.4305657, 48.6864724 34.4306763, 48.6862181 34.4305771, 48.685655 34.4306283, 48.6853696 34.4305863)"
243986187,True,,37,میدان امام علی,trunk,30,False,44.392,roundabout,"LINESTRING (48.687156 34.4303432, 48.6870253 34.4299588)"
368446700,False,,,,secondary,,False,142.693,,"LINESTRING (48.6857293 34.4321344, 48.6848227 34.4331773)"
368446700,False,,,,secondary,,True,53.101,,"LINESTRING (48.6857293 34.4321344, 48.6860707 34.4317487)"
499816891,False,,,تلاش,residential,30,True,31.803,,"LINESTRING (48.6857293 34.4321344, 48.6854918 34.431926)"
499816896,False,,,خیابان شهید علیار فراهانی,residential,30,False,264.51099999999997,,"LINESTRING (48.6857293 34.4321344, 48.6859102 34.4323957, 48.6859717 34.4326209, 48.6858941 34.4328416, 48.6858701 34.4330627, 48.6862525 34.4331819, 48.6867618 34.4333457, 48.6874736 34.4335009)"
368446711,False,,,,tertiary,,True,26.626,,"LINESTRING (48.6840556 34.43409, 48.6840058 34.4338541)"
368446700,False,,,,secondary,,False,53.897000000000006,,"LINESTRING (48.6840556 34.43409, 48.6841951 34.4344042, 48.6842541 34.4345462)"
368446700,False,,,,secondary,,True,123.822,,"LINESTRING (48.6840556 34.43409, 48.6840717 34.4340414, 48.6848227 34.4331773)"
698745652,True,2,522,بلوار امام خامنه‌ای,trunk,90,False,136.008,,"LINESTRING (48.6843292 34.4351298, 48.6857513 34.4354768)"
1124935411,False,,,,tertiary_link,,False,13.539,,"LINESTRING (48.6843292 34.4351298, 48.6842875 34.4352466)"
368446700,False,,,,secondary,,True,24.878,,"LINESTRING (48.6843292 34.4351298, 48.6843667 34.4349661, 48.6843564 34.4349096)"
1240377313,False,,,اتحاد,residential,,True,56.49,,"LINESTRING (48.6873923 34.4311057, 48.6868414 34.4308785)"
368446702,False,,,,tertiary,,False,129.494,,"LINESTRING (48.6873923 34.4311057, 48.6874647 34.4314021, 48.6875228 34.431726, 48.6875908 34.4321056, 48.6876873 34.432234)"
368446702,False,,,,tertiary,,True,38.256,,"LINESTRING (48.6873923 34.4311057, 48.6873628 34.4308579, 48.6873772 34.4307636)"
499816907,False,,,,residential,30,False,128.658,,"LINESTRING (48.6873923 34.4311057, 48.6870482 34.4315918, 48.6870254 34.431624, 48.6867211 34.4321211)"
368446702,False,,,,tertiary,,False,8.638,,"LINESTRING (48.6876873 34.432234, 48.6877195 34.432307)"
368446702,False,,,,tertiary,,True,129.494,,"LINESTRING (48.6876873 34.432234, 48.6875908 34.4321056, 48.6875228 34.431726, 48.6874647 34.4314021, 48.6873923 34.4311057)"
575869091,False,,,رضا مرادی,residential,,True,90.689,,"LINESTRING (48.6876873 34.432234, 48.6875388 34.4322398, 48.6872655 34.4322505, 48.6867211 34.4321211)"
368446702,False,,,,tertiary,,True,8.638,,"LINESTRING (48.6877195 34.432307, 48.6876873 34.432234)"
368446703,False,,,,tertiary,,False,16.042,,"LINESTRING (48.6877195 34.432307, 48.6877693 34.4321687)"
368446702,False,,,,tertiary,,False,86.8,,"LINESTRING (48.6877195 34.432307, 48.6876846 34.4325304, 48.6876739 34.4330857)"
368446702,False,,,,tertiary,,False,49.691,,"LINESTRING (48.6876739 34.4330857, 48.6875988 34.4332472, 48.6874736 34.4335009)"
368446702,False,,,,tertiary,,True,86.8,,"LINESTRING (48.6876739 34.4330857, 48.6876846 34.4325304, 48.6877195 34.432307)"
368446702,False,,,,tertiary,,False,14.668,,"LINESTRING (48.6873252 34.4338024, 48.6872537 34.4339204)"
368446702,False,,,,tertiary,,True,36.183,,"LINESTRING (48.6873252 34.4338024, 48.6874736 34.4335009)"
368446702,False,,,,tertiary,,False,37.266,,"LINESTRING (48.6862845 34.435101, 48.6860526 34.4353762)"
368446702,False,,,,tertiary,,True,47.382,,"LINESTRING (48.6862845 34.435101, 48.6865956 34.4347608)"
499816898,False,,,لاله ۲,residential,30,False,144.605,,"LINESTRING (48.6862845 34.435101, 48.6858654 34.4348915, 48.6855185 34.4347503, 48.6852239 34.4344914, 48.6850605 34.4343148)"
368446702,False,,,,tertiary,,True,37.266,,"LINESTRING (48.6860526 34.4353762, 48.6862845 34.435101)"
1124935407,True,,,,tertiary_link,,False,18.902,,"LINESTRING (48.6860526 34.4353762, 48.6860263 34.4355448)"
1240377317,False,,,پدر,residential,,False,163.983,,"LINESTRING (48.6860526 34.4353762, 48.6843564 34.4349096)"
1124935409,True,,,,tertiary_link,,False,89.03399999999999,,"LINESTRING (48.6860526 34.4353762, 48.6861513 34.4354548, 48.6869441 34.4356673)"
368446703,False,,,,tertiary,,True,16.042,,"LINESTRING (48.6877693 34.4321687, 48.6877195 34.432307)"
243986348,True,2,37,بلوار امام علی,trunk,,False,161.52700000000002,,"LINESTRING (48.6877693 34.4321687, 48.6877329 34.4318236, 48.687655 34.4314346, 48.6875566 34.4311369, 48.6874458 34.4308596, 48.6873772 34.4307636)"
368446702,False,,,,tertiary,,True,14.668,,"LINESTRING (48.6872537 34.4339204, 48.6873252 34.4338024)"
368446708,False,,,شقایق,tertiary,,False,172.922,,"LINESTRING (48.6872537 34.4339204, 48.6854857 34.43338)"
368446702,False,,,,tertiary,,False,59.486000000000004,,"LINESTRING (48.6872537 34.4339204, 48.6870945 34.4341829, 48.686928 34.4343815)"
368446700,False,,,,secondary,,True,142.693,,"LINESTRING (48.6848227 34.4331773, 48.6857293 34.4321344)"
368446708,False,,,شقایق,tertiary,,True,64.848,,"LINESTRING (48.6848227 34.4331773, 48.6854857 34.43338)"
368446700,False,,,,secondary,,False,123.822,,"LINESTRING (48.6848227 34.4331773, 48.6840717 34.4340414, 48.6840556 34.43409)"
368446711,False,,,,tertiary,,False,22.606,,"LINESTRING (48.6837741 34.4315547, 48.6839164 34.4317207)"
368446709,True,,,,tertiary,,False,31.130000000000003,roundabout,"LINESTRING (48.6837741 34.4315547, 48.6837129 34.431579, 48.6836458 34.4315876, 48.6835786 34.4315799, 48.6835169 34.4315565, 48.6834661 34.4315194)"
368446713,False,,,انقلاب,tertiary,,False,31.7,,"LINESTRING (48.6838494 34.4313064, 48.6841498 34.4311654)"
368446709,True,,,,tertiary,,False,31.046000000000003,roundabout,"LINESTRING (48.6838494 34.4313064, 48.6838719 34.4313591, 48.6838751 34.4314149, 48.6838587 34.431469, 48.683824 34.431517, 48.6837741 34.4315547)"
1180196851,False,,,,tertiary,,True,33.759,,"LINESTRING (48.6834661 34.4315194, 48.6831642 34.4316931)"
368446709,True,,,,tertiary,,False,35.601,roundabout,"LINESTRING (48.6834661 34.4315194, 48.6834267 34.4314642, 48.6834115 34.4314014, 48.6834223 34.431338, 48.6834578 34.4312811, 48.683514 34.4312369)"
499816895,False,,,خیابان ارغوان,residential,30,False,108.798,,"LINESTRING (48.683514 34.4312369, 48.682881 34.4304094)"
368446709,True,,,,tertiary,,False,35.598,roundabout,"LINESTRING (48.683514 34.4312369, 48.6835847 34.4312105, 48.683662 34.4312048, 48.6837373 34.4312204, 48.6838022 34.4312556, 48.6838494 34.4313064)"
368446711,False,,,,tertiary,,False,36.113,,"LINESTRING (48.6841783 34.4329697, 48.6841511 34.4332937)"
368446711,False,,,,tertiary,,True,36.527,,"LINESTRING (48.6841783 34.4329697, 48.6842273 34.4326437)"
1124935428,False,,,یاس ۴,unclassified,,False,138.91199999999998,,"LINESTRING (48.6841783 34.4329697, 48.6837157 34.4331423, 48.6828731 34.433597)"
368446711,False,,,,tertiary,,False,26.626,,"LINESTRING (48.6840058 34.4338541, 48.6840556 34.43409)"
368446711,False,,,,tertiary,,True,35.671,,"LINESTRING (48.6840058 34.4338541, 48.6841133 34.4335458)"
1180196852,True,,,یاس ۷,tertiary,,False,51.661,,"LINESTRING (48.6840058 34.4338541, 48.6836248 34.4341963)"
368446712,False,,,زکات,tertiary,,False,25.986,,"LINESTRING (48.6836248 34.4341963, 48.6834245 34.434031)"
526588420,False,,,,residential,30,False,82.05099999999999,,"LINESTRING (48.6836248 34.4341963, 48.6834662 34.4343106, 48.6832378 34.4344726, 48.6829026 34.4346251)"
368446712,False,,,زکات,tertiary,,True,60.791,,"LINESTRING (48.6815903 34.4325987, 48.6820724 34.4329739)"
1180196851,False,,,,tertiary,,False,176.001,,"LINESTRING (48.6815903 34.4325987, 48.6831642 34.4316931)"
368446713,False,,,انقلاب,tertiary,,False,55.872,,"LINESTRING (48.6848439 34.4308402, 48.6853696 34.4305863)"
368446713,False,,,انقلاب,tertiary,,True,73.212,,"LINESTRING (48.6848439 34.4308402, 48.6841498 34.4311654)"
1124935427,False,,,سادات,unclassified,,False,170.871,,"LINESTRING (48.6848439 34.4308402, 48.6850487 34.431341, 48.6839164 34.4317207)"
243986364,True,2,37,بلوار خلیج فارس,trunk,50,False,16.113,,"LINESTRING (48.6870022 34.4297981, 48.6869815 34.4296542)"
368446713,False,,,انقلاب,tertiary,,True,49.912,,"LINESTRING (48.6870022 34.4297981, 48.6865325 34.4300248)"
1124935426,False,,,,tertiary_link,,False,13.969,,"LINESTRING (48.6870513 34.4288776, 48.6869101 34.4289247)"
477159248,True,,,,tertiary,,False,67.948,,"LINESTRING (48.6870513 34.4288776, 48.6871954 34.4293534, 48.6871448 34.4294666)"
499816915,False,,,خیابان خیرین مدرسه ساز,residential,30,False,104.976,,"LINESTRING (48.6870513 34.4288776, 48.687453 34.4287424, 48.687763 34.4286836, 48.6881556 34.4286806)"
243986364,True,2,37,بلوار خلیج فارس,trunk,50,False,72.126,,"LINESTRING (48.6869815 34.4296542, 48.6869578 34.4294895, 48.686884 34.4292798, 48.6867842 34.4290285)"
368446715,True,,,,tertiary,,False,74.416,,"LINESTRING (48.6869815 34.4296542, 48.6868553 34.4295791, 48.6866439 34.4290671)"
