osmid,name,highway,maxspeed,oneway,reversed,length,junction,geometry
578810052,شهید عسکرزاده,secondary,40,False,False,29.341,,"LINESTRING (60.2178557 26.2218975, 60.2179338 26.2221519)"
563944241,امام خمینی 6,residential,,False,False,44.883,,"LINESTRING (60.2179338 26.2221519, 60.2174847 26.2221767)"
578810052,شهید عسکرزاده,secondary,40,False,False,13.032,,"LINESTRING (60.2179338 26.2221519, 60.2179737 26.2222635)"
578810052,شهید عسکرزاده,secondary,40,False,True,29.341,,"LINESTRING (60.2179338 26.2221519, 60.2178557 26.2218975)"
205543546,وحدت,tertiary,,False,False,10.016,,"LINESTRING (60.2148809 26.2228374, 60.2148363 26.2229181)"
205543602,,secondary,,True,False,124.657,,"LINESTRING (60.2148809 26.2228374, 60.215552 26.2237831)"
563944241,امام خمینی 6,residential,,False,True,71.322,,"LINESTRING (60.2148809 26.2228374, 60.2154516 26.222451)"
205543546,وحدت,tertiary,,False,True,10.016,,"LINESTRING (60.2148363 26.2229181, 60.2148809 26.2228374)"
205543549,وحدت,tertiary,,False,True,53.291,,"LINESTRING (60.2148363 26.2229181, 60.2145224 26.2233059)"
205543600,امام خمینی,secondary,,True,False,77.028,,"LINESTRING (60.2148363 26.2229181, 60.21441 26.2223405)"
205543571,,secondary,,True,False,23.739,roundabout,"LINESTRING (60.2185614 26.2239075, 60.2186002 26.2239003, 60.2186398 26.2239024, 60.2186775 26.2239136, 60.2187107 26.2239331, 60.218737 26.2239597, 60.2187548 26.2239915)"
578810052,شهید عسکرزاده,secondary,40,False,True,68.339,,"LINESTRING (60.2185614 26.2239075, 60.2185105 26.2237651, 60.218451 26.2236, 60.2183428 26.2233251)"
205543571,,secondary,,True,False,23.755000000000003,roundabout,"LINESTRING (60.2187548 26.2239915, 60.2187628 26.2240264, 60.2187605 26.2240619, 60.2187481 26.2240957, 60.2187262 26.2241255, 60.2186966 26.2241491, 60.2186611 26.2241651)"
"[377849125, 587167894]",,residential,,False,"[False, True]",176.827,,"LINESTRING (60.2187548 26.2239915, 60.2191086 26.2238635, 60.2194588 26.2236936, 60.2199039 26.2234781, 60.2202847 26.2232712, 60.2203264 26.2232662)"
576841353,معلم,secondary,,False,False,27.804,,"LINESTRING (60.2184855 26.2241129, 60.2182391 26.2242298)"
205543571,,secondary,,True,False,27.709000000000003,roundabout,"LINESTRING (60.2184855 26.2241129, 60.2184677 26.2240811, 60.2184597 26.2240462, 60.218462 26.2240107, 60.2184745 26.2239769, 60.2184963 26.2239471, 60.2185259 26.2239235, 60.2185614 26.2239075)"
205543588,کشاورز,secondary,,False,True,89.963,,"LINESTRING (60.2186611 26.2241651, 60.2189788 26.2249223)"
205543571,,secondary,,True,False,19.78,roundabout,"LINESTRING (60.2186611 26.2241651, 60.2186223 26.2241723, 60.2185827 26.2241702, 60.218545 26.224159, 60.2185119 26.2241395, 60.2184855 26.2241129)"
205543549,وحدت,tertiary,,False,False,76.774,,"LINESTRING (60.2131145 26.2248913, 60.2133421 26.2246304, 60.2135889 26.2243476)"
205543573,میدان وحدت,tertiary,,True,False,27.336999999999996,roundabout,"LINESTRING (60.2131145 26.2248913, 60.2131435 26.2249187, 60.2131636 26.224952, 60.2131734 26.2249888, 60.2131722 26.2250267, 60.2131601 26.2250629, 60.213138 26.2250951, 60.2131228 26.2251081)"
205543542,خیابان شهید بهشتی,tertiary,,False,False,25.44,,"LINESTRING (60.2128872 26.2249124, 60.2127096 26.2247482)"
205543573,میدان وحدت,tertiary,,True,False,25.249000000000002,roundabout,"LINESTRING (60.2128872 26.2249124, 60.2129179 26.2248864, 60.212955 26.2248684, 60.212996 26.2248596, 60.2130382 26.2248606, 60.2130786 26.2248714, 60.2131145 26.2248913)"
205543551,معلم,secondary,,False,True,8.509,,"LINESTRING (60.2164661 26.2250712, 60.2163976 26.2251168)"
205543602,,secondary,,True,False,109.943,,"LINESTRING (60.2164661 26.2250712, 60.2170583 26.2259051)"
576841353,معلم,secondary,,False,True,83.403,,"LINESTRING (60.2164661 26.2250712, 60.2172052 26.2247205)"
377868742,خیابان شهید بهشتی,tertiary,,False,True,139.029,,"LINESTRING (60.2131228 26.2251081, 60.2140824 26.2260149)"
205543573,میدان وحدت,tertiary,,True,False,23.141000000000002,roundabout,"LINESTRING (60.2131228 26.2251081, 60.2131074 26.2251211, 60.2130703 26.2251391, 60.2130293 26.2251479, 60.2129871 26.2251469, 60.2129467 26.2251361, 60.2129108 26.2251163)"
205543586,وحدت,tertiary,,False,False,48.479,,"LINESTRING (60.2129108 26.2251163, 60.2126135 26.2254612)"
205543573,میدان وحدت,tertiary,,True,False,25.247,roundabout,"LINESTRING (60.2129108 26.2251163, 60.2128818 26.2250888, 60.2128617 26.2250555, 60.2128519 26.2250187, 60.2128531 26.2249809, 60.2128651 26.2249446, 60.2128872 26.2249124)"
205543551,معلم,secondary,,False,False,8.509,,"LINESTRING (60.2163976 26.2251168, 60.2164661 26.2250712)"
205543600,امام خمینی,secondary,,True,False,43.865,,"LINESTRING (60.2163976 26.2251168, 60.2161613 26.2247841)"
205543640,فلکه بسیج,secondary,,True,False,18.119,roundabout,"LINESTRING (60.2176348 26.2266904, 60.2176636 26.2266986, 60.2176891 26.2267133, 60.2177095 26.2267334, 60.2177233 26.2267575, 60.2177298 26.2267841, 60.2177284 26.2268112)"
205543600,امام خمینی,secondary,,True,False,213.36499999999998,,"LINESTRING (60.2175092 26.2267485, 60.2174896 26.2266546, 60.2163976 26.2251168)"
205543640,فلکه بسیج,secondary,,True,False,15.113999999999999,roundabout,"LINESTRING (60.2175092 26.2267485, 60.2175256 26.2267256, 60.217548 26.2267073, 60.2175749 26.2266949, 60.2176045 26.2266891, 60.2176348 26.2266904)"
205543640,فلکه بسیج,secondary,,True,False,15.106,roundabout,"LINESTRING (60.2177284 26.2268112, 60.2177192 26.2268371, 60.2177028 26.2268599, 60.2176804 26.2268782, 60.2176535 26.2268907, 60.2176239 26.2268965)"
205543696,امام خمینی,secondary,,True,False,171.457,,"LINESTRING (60.2177284 26.2268112, 60.2178684 26.2270318, 60.2186472 26.228114)"
205543582,خیابان قلنبر,secondary,,True,False,90.075,,"LINESTRING (60.2175051 26.226828, 60.2166716 26.2271397)"
205543640,فلکه بسیج,secondary,,True,False,9.057,roundabout,"LINESTRING (60.2175051 26.226828, 60.2174986 26.2268015, 60.2175 26.2267743, 60.2175092 26.2267485)"
205543640,فلکه بسیج,secondary,,True,False,15.103,roundabout,"LINESTRING (60.2176239 26.2268965, 60.2175937 26.2268952, 60.2175648 26.2268869, 60.2175393 26.2268722, 60.2175189 26.2268522, 60.2175051 26.226828)"
