osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,access
4344069,3,میدان پاستور,primary,30,roundabout,True,False,31.905,"LINESTRING (51.39242 35.6911225, 51.3923555 35.6910991, 51.3922984 35.6910653, 51.3922511 35.6910226, 51.3922159 35.6909729, 51.3921941 35.6909183)",,
4344069,3,میدان پاستور,primary,30,roundabout,True,False,12.216000000000001,"LINESTRING (51.3925537 35.691135, 51.3924861 35.6911342, 51.39242 35.6911225)",,
562267344,2,کارگر جنوبی,primary,60,,True,False,37.255,"LINESTRING (51.3925537 35.691135, 51.3925335 35.6912652, 51.3925051 35.6914677)",235,
4344069,3,میدان پاستور,primary,30,roundabout,True,False,36.829,"LINESTRING (51.392581 35.6905904, 51.3926779 35.6906163, 51.3927608 35.6906645, 51.3928223 35.6907305, 51.3928568 35.6908084)",,
4344069,3,میدان پاستور,primary,30,roundabout,True,False,6.95,"LINESTRING (51.3928568 35.6908084, 51.3928621 35.6908394, 51.392863 35.6908706)",,
4623328,,پاستور,secondary,40,,True,False,45.745,"LINESTRING (51.3928568 35.6908084, 51.3929742 35.6908007, 51.3933617 35.6907754)",,
4344071,3,میدان حر,primary,20,roundabout,True,False,24.78,"LINESTRING (51.3929929 35.6884207, 51.3929256 35.6884312, 51.392857 35.6884303, 51.3927901 35.6884179, 51.3927277 35.6883947)",,
1238392171,3,خیابان کارگر جنوبی,primary,60,,True,False,29.326,"LINESTRING (51.3929929 35.6884207, 51.3929563 35.6884543, 51.3929275 35.6884905, 51.3929017 35.6885354, 51.3928774 35.6885779, 51.3928523 35.6886546)",235,
4344071,3,میدان حر,primary,20,roundabout,True,False,11.983,"LINESTRING (51.3928674 35.6878935, 51.3929337 35.6878941, 51.3929986 35.6879054)",,
1125612122,2,خیابان کارگر جنوبی,primary,60,,True,False,147.97,"LINESTRING (51.3928674 35.6878935, 51.3928904 35.6877304, 51.3930537 35.6865714)",235,
4344071,3,میدان حر,primary,20,roundabout,True,False,26.758000000000003,"LINESTRING (51.3929986 35.6879054, 51.3930443 35.6879205, 51.3930868 35.6879409, 51.3931251 35.6879662, 51.3931583 35.6879959, 51.3931858 35.6880292, 51.3932069 35.6880655)",,
4344071,3,میدان حر,primary,20,roundabout,True,False,8.684,"LINESTRING (51.3932268 35.6881942, 51.3932177 35.6882324, 51.3932018 35.6882694)",,
826910594,2,آذربایجان,secondary,50,,True,False,11.199,"LINESTRING (51.3922443 35.6933221, 51.3921216 35.6933075)",196,
826908254,,پاستور,secondary,40,,True,False,55.157,"LINESTRING (51.395059 35.6907376, 51.3944499 35.6907741)",,
981834958,,دوازدهم فروردین,secondary,50,,True,False,8.153,"LINESTRING (51.395059 35.6907376, 51.395044 35.6906653)",,
73038875,,دوازدهم فروردین,secondary,50,,True,False,52.382,"LINESTRING (51.395044 35.6906653, 51.3949377 35.6902022)",,
493169424,,,secondary,30,roundabout,True,False,11.155,"LINESTRING (51.3881007 35.6911691, 51.3880704 35.6911643, 51.3880428 35.6911529, 51.3880202 35.6911359, 51.3880041 35.6911145)",,
1227517869,,محسن سلیمانیه,tertiary,40,,True,False,118.18900000000001,"LINESTRING (51.3881007 35.6911691, 51.3881462 35.6914756, 51.3881987 35.6918375, 51.3882314 35.6920611, 51.3882298 35.6922257)",,
1026291836,,دانشگاه جنگ,secondary,50,,True,False,13.371,"LINESTRING (51.388156 35.6909966, 51.3882902 35.6909458)",,
493169424,,,secondary,30,roundabout,True,False,9.339,"LINESTRING (51.388156 35.6909966, 51.3881811 35.6910103, 51.3882008 35.6910289, 51.3882137 35.6910511, 51.3882158 35.6910613)",,
73038875,,دوازدهم فروردین,secondary,50,,True,False,18.212,"LINESTRING (51.39485 35.6898205, 51.394813 35.6896595)",,
692365956,4,خیابان امام خمینی,primary,50,,True,False,110.982,"LINESTRING (51.3944395 35.6880329, 51.3934454 35.6881651, 51.3932268 35.6881942)",226,
493423981,,استاد کریم طاهر بهزاد,tertiary,40,,False,False,81.07,"LINESTRING (51.3861368 35.6937253, 51.3861425 35.6936719, 51.3861782 35.6933478, 51.3862166 35.6929991)",,
493423980,2,آذربایجان,secondary,50,,True,False,81.286,"LINESTRING (51.3877442 35.6936131, 51.3873908 35.6936377, 51.3871967 35.6936513, 51.3870006 35.693665, 51.3868474 35.6936757)",196,
493423980,2,آذربایجان,secondary,50,,True,False,49.452999999999996,"LINESTRING (51.3883939 35.6935677, 51.3882953 35.6935746, 51.3878483 35.6936058)",196,
1227517868,,محسن سلیمانیه,tertiary,40,,False,True,140.136,"LINESTRING (51.3883939 35.6935677, 51.3883858 35.6935033, 51.3883564 35.6932623, 51.3882405 35.6923136)",,
390553587,2,آذربایجان,secondary,50,,True,False,67.595,"LINESTRING (51.3908129 35.6933974, 51.3906871 35.6934067, 51.3900675 35.6934526)",196,
1227517870,,آژیده,tertiary,40,,True,False,12.496,"LINESTRING (51.3900675 35.6934526, 51.3900205 35.6935583)",,
1227518531,2,آذربایجان,secondary,50,,True,False,8.488,"LINESTRING (51.3900675 35.6934526, 51.3899737 35.6934574)",196,
193872954,,آژیده,secondary,40,,True,False,36.726,"LINESTRING (51.3896776 35.6904201, 51.3897198 35.6907486)",,
493169423,2,دانشگاه جنگ,secondary,50,,False,True,10.862,"LINESTRING (51.3896776 35.6904201, 51.3895686 35.6904614)",,
493169423,2,دانشگاه جنگ,secondary,50,,False,False,128.874,"LINESTRING (51.3896776 35.6904201, 51.3906589 35.6900455, 51.3909701 35.6899289)",,
36326653,2,اردیبهشت,tertiary,40,,True,False,67.468,"LINESTRING (51.3940084 35.6931385, 51.3939854 35.6932106, 51.3939307 35.6933822, 51.3938212 35.6937259)",,
422783103,,آذربایجان,secondary,50,,True,False,129.147,"LINESTRING (51.3940084 35.6931385, 51.3939236 35.6931466, 51.3926994 35.6932745, 51.3925899 35.693286)",196,
193872951,,میرمحمود کلولیان,residential,30,,False,True,107.225,"LINESTRING (51.3899594 35.692612, 51.3911401 35.6925103)",,
193872954,,آژیده,secondary,40,,True,False,46.733,"LINESTRING (51.3899594 35.692612, 51.3900132 35.69303)",,
1079228275,,مصطفی گودرزی,tertiary_link,30,,False,True,8.98,"LINESTRING (51.3899594 35.692612, 51.3898603 35.6926187)",,
36326657,,اسماعیل سرخابی,residential,30,,True,False,43.455,"LINESTRING (51.3924229 35.6920522, 51.3928955 35.6921257)",,
562267344,2,کارگر جنوبی,primary,60,,True,False,142.125,"LINESTRING (51.3924229 35.6920522, 51.3922566 35.6932344, 51.3922443 35.6933221)",235,
36326653,2,اردیبهشت,tertiary,40,,True,False,63.794999999999995,"LINESTRING (51.394264 35.6923371, 51.3942503 35.69238, 51.394128 35.6927634, 51.3940869 35.6928925)",,
36733899,,محمود مرادی,tertiary,40,,True,False,10.622,"LINESTRING (51.3946722 35.6859488, 51.3946506 35.6858549)",,
36733895,,محمود مرادی,tertiary,40,,False,True,43.632000000000005,"LINESTRING (51.3946722 35.6859488, 51.3947231 35.686152, 51.3947686 35.6863333)",,
36733895,,محمود مرادی,tertiary,40,,False,False,28.186,"LINESTRING (51.3948308 35.6865817, 51.3947686 35.6863333)",,
36733895,,محمود مرادی,tertiary,40,,False,True,27.972,"LINESTRING (51.3948308 35.6865817, 51.3948926 35.6868282)",,
72857389,,,primary_link,,,True,False,18.792,"LINESTRING (51.3861522 35.6879103, 51.386166 35.6879126, 51.3861787 35.6879165, 51.3861909 35.6879214, 51.3862012 35.6879271, 51.3862104 35.6879333, 51.3862171 35.6879406, 51.3862223 35.6879482, 51.3862254 35.6879579, 51.3862255 35.6879679, 51.386222 35.6879778, 51.3862169 35.6879875, 51.3862093 35.6879972, 51.3861996 35.688005, 51.3861834 35.6880143, 51.3861634 35.6880227)",,
617930043,3,خیابان امام خمینی,primary,70,,True,False,213.387,"LINESTRING (51.3861522 35.6879103, 51.3864499 35.687909, 51.3868749 35.6879877, 51.3875556 35.6882041, 51.3878823 35.6883079, 51.388392 35.6884699)",226,
493423980,2,آذربایجان,secondary,50,,True,False,9.436,"LINESTRING (51.3878483 35.6936058, 51.3877442 35.6936131)",196,
72869390,,حسین غفاری موحد,residential,40,,False,False,138.88,"LINESTRING (51.3878483 35.6936058, 51.3877807 35.6931094, 51.3877317 35.6927498, 51.3876831 35.6923927, 51.3876792 35.6923644)",,
493423986,,دانشگاه جنگ,secondary,50,,True,False,31.492,"LINESTRING (51.387525 35.6912313, 51.3872032 35.6913404)",,
72869390,,حسین غفاری موحد,residential,40,,False,True,126.763,"LINESTRING (51.387525 35.6912313, 51.3876284 35.6919912, 51.3876547 35.6921844, 51.3876792 35.6923644)",,
4344071,3,میدان حر,primary,20,roundabout,True,False,35.812,"LINESTRING (51.3926042 35.6882902, 51.3925817 35.688248, 51.3925684 35.6882033, 51.3925646 35.6881574, 51.3925705 35.6881116, 51.3925858 35.6880673, 51.3926102 35.6880258, 51.3926429 35.6879882)",,
