osmid,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
589693887,residential,,False,True,422.78100000000006,"LINESTRING (54.2337416 36.4312598, 54.2340333 36.4311665, 54.2343729 36.4308859, 54.2348643 36.4302653, 54.2352352 36.4301322, 54.2354139 36.4299128, 54.2352307 36.4295926, 54.2352141 36.429045, 54.2351414 36.4286485, 54.2349492 36.4281395)",,
589692794,tertiary,,False,True,96.975,"LINESTRING (54.2245754 36.4265369, 54.2246135 36.4268026, 54.224975 36.4269098, 54.2253302 36.4269815)",,
589693877,residential,,False,False,99.12700000000001,"LINESTRING (54.2245754 36.4265369, 54.2242308 36.4260908, 54.2245465 36.425827)",,
589693877,residential,,False,True,74.827,"LINESTRING (54.2245754 36.4265369, 54.2248056 36.4265897, 54.2254021 36.4265706)",,
589692796,residential,,False,False,92.668,"LINESTRING (54.2332841 36.4319636, 54.2334406 36.4314598, 54.2337416 36.4312598)",,
589692796,residential,,False,True,81.946,"LINESTRING (54.2332841 36.4319636, 54.2334048 36.4321831, 54.2333243 36.4323989, 54.2330122 36.4325025)",,
589692798,residential,,False,False,210.56099999999998,"LINESTRING (54.2332841 36.4319636, 54.232699 36.4319633, 54.2316579 36.4321863, 54.2309967 36.4323482)",,
589692798,residential,,False,False,57.536,"LINESTRING (54.2309967 36.4323482, 54.2304166 36.4325716)",,
589693874,residential,,False,False,48.179,"LINESTRING (54.2309967 36.4323482, 54.231204 36.4327481)",,
589692798,residential,,False,True,210.561,"LINESTRING (54.2309967 36.4323482, 54.2316579 36.4321863, 54.232699 36.4319633, 54.2332841 36.4319636)",,
589693874,residential,,False,True,147.4,"LINESTRING (54.2309967 36.4323482, 54.2305741 36.4313884, 54.23083 36.4311602)",,
589692794,tertiary,,False,False,130.95,"LINESTRING (54.2266886 36.4274183, 54.2262526 36.427295, 54.2261738 36.4272727, 54.2253302 36.4269815)",,
589692794,tertiary,,False,True,123.70400000000001,"LINESTRING (54.2266886 36.4274183, 54.2273483 36.4274319, 54.2280647 36.4275087)",,
589693877,residential,,False,False,226.766,"LINESTRING (54.2266886 36.4274183, 54.2267774 36.4265274, 54.2262948 36.4264218, 54.225854 36.4265562, 54.2254021 36.4265706)",,
589693877,residential,,False,True,283.755,"LINESTRING (54.2266886 36.4274183, 54.2263425 36.428096, 54.2268786 36.4283838, 54.2273015 36.4286141, 54.227784 36.428878, 54.2283023 36.4289307)",,
589692791,tertiary,,True,False,99.339,"LINESTRING (54.2306957 36.4277491, 54.2311905 36.4275077, 54.2316658 36.427316)",,
589692794,tertiary,,False,False,240.54100000000003,"LINESTRING (54.2306957 36.4277491, 54.2303055 36.4277682, 54.2299154 36.4277758, 54.2291399 36.4275383, 54.2283407 36.4275383, 54.2280647 36.4275087)",,
299732802,primary,50,True,False,177.29899999999998,"LINESTRING (54.229547 36.430449, 54.2299133 36.429966, 54.2305727 36.4290847)",,
589692800,tertiary,,False,True,190.425,"LINESTRING (54.229547 36.430449, 54.2288394 36.4302583, 54.2280754 36.4300029, 54.2277048 36.4296706)",,
589693880,residential,,False,False,46.141,"LINESTRING (54.2253302 36.4269815, 54.2254021 36.4265706)",,
589692794,tertiary,,False,False,96.97500000000001,"LINESTRING (54.2253302 36.4269815, 54.224975 36.4269098, 54.2246135 36.4268026, 54.2245754 36.4265369)",,
589692794,tertiary,,False,True,130.95,"LINESTRING (54.2253302 36.4269815, 54.2261738 36.4272727, 54.2262526 36.427295, 54.2266886 36.4274183)",,
589693880,residential,,False,True,91.95,"LINESTRING (54.2253302 36.4269815, 54.2250844 36.4271728, 54.2245916 36.4275565)",,
589692798,residential,,False,True,57.536,"LINESTRING (54.2304166 36.4325716, 54.2309967 36.4323482)",,
589692796,residential,,False,True,81.001,"LINESTRING (54.2304166 36.4325716, 54.2303317 36.4322658, 54.2299877 36.4319564)",,
589692796,residential,,False,False,81.001,"LINESTRING (54.2299877 36.4319564, 54.2303317 36.4322658, 54.2304166 36.4325716)",,
589692796,residential,,False,True,133.29000000000002,"LINESTRING (54.2299877 36.4319564, 54.2298 36.4313448, 54.2292704 36.4309681)",,
589693881,residential,,False,True,245.48699999999997,"LINESTRING (54.2299877 36.4319564, 54.2298102 36.4322053, 54.2297566 36.4325543, 54.2295422 36.4325796, 54.2286263 36.4320759, 54.2283716 36.4319212, 54.2280902 36.4320159)",,
589693867,residential,,False,False,38.36,"LINESTRING (54.2332567 36.4277515, 54.2336675 36.4276527)",,
589693867,residential,,False,True,37.94,"LINESTRING (54.2332567 36.4277515, 54.2328346 36.4277187)",,
589693879,residential,,False,False,116.504,"LINESTRING (54.2332567 36.4277515, 54.2331916 36.4280466, 54.2331718 36.4281365, 54.2331093 36.4287913)",,
299732802,primary,50,True,False,171.251,"LINESTRING (54.2305727 36.4290847, 54.2311333 36.4283354, 54.2312433 36.4281504, 54.2313599 36.4278768, 54.2314642 36.4277276)",,
589693877,residential,,False,False,204.197,"LINESTRING (54.2305727 36.4290847, 54.2300893 36.4290075, 54.2283023 36.4289307)",,
589693870,residential,,False,False,29.846,"LINESTRING (54.2260553 36.4325444, 54.2259432 36.4322916)",,
589693871,residential,,False,True,246.77499999999998,"LINESTRING (54.2260553 36.4325444, 54.2266361 36.4326451, 54.2274513 36.4325825, 54.2283294 36.4322458, 54.2280902 36.4320159)",,
589693879,residential,,False,True,116.504,"LINESTRING (54.2331093 36.4287913, 54.2331718 36.4281365, 54.2331916 36.4280466, 54.2332567 36.4277515)",,
589693884,residential,,False,False,159.542,"LINESTRING (54.2280647 36.4275087, 54.2283023 36.4289307)",,
589692794,tertiary,,False,False,123.70400000000001,"LINESTRING (54.2280647 36.4275087, 54.2273483 36.4274319, 54.2266886 36.4274183)",,
589692794,tertiary,,False,True,240.541,"LINESTRING (54.2280647 36.4275087, 54.2283407 36.4275383, 54.2291399 36.4275383, 54.2299154 36.4277758, 54.2303055 36.4277682, 54.2306957 36.4277491)",,
589692800,tertiary,,False,False,375.788,"LINESTRING (54.2245916 36.4275565, 54.2248143 36.4276488, 54.225131 36.427841, 54.2257191 36.4281235, 54.2264492 36.4284741, 54.2268736 36.4286755, 54.2273472 36.4290533, 54.2275661 36.4295462, 54.2277048 36.4296706)",,
589693880,residential,,False,False,91.95,"LINESTRING (54.2245916 36.4275565, 54.2250844 36.4271728, 54.2253302 36.4269815)",,
589693876,residential,,False,False,136.39,"LINESTRING (54.2349492 36.4281395, 54.23478 36.4282141, 54.234217 36.4280341, 54.2336675 36.4276527)",,
589693887,residential,,False,False,422.78100000000006,"LINESTRING (54.2349492 36.4281395, 54.2351414 36.4286485, 54.2352141 36.429045, 54.2352307 36.4295926, 54.2354139 36.4299128, 54.2352352 36.4301322, 54.2348643 36.4302653, 54.2343729 36.4308859, 54.2340333 36.4311665, 54.2337416 36.4312598)",,
589693880,residential,,False,True,75.744,"LINESTRING (54.2255472 36.4258995, 54.2254021 36.4265706)",,
589693884,residential,,False,False,98.114,"LINESTRING (54.2283023 36.4289307, 54.2277048 36.4296706)",,
589693884,residential,,False,True,159.542,"LINESTRING (54.2283023 36.4289307, 54.2280647 36.4275087)",,
589693877,residential,,False,False,283.755,"LINESTRING (54.2283023 36.4289307, 54.227784 36.428878, 54.2273015 36.4286141, 54.2268786 36.4283838, 54.2263425 36.428096, 54.2266886 36.4274183)",,
589693877,residential,,False,True,204.197,"LINESTRING (54.2283023 36.4289307, 54.2300893 36.4290075, 54.2305727 36.4290847)",,
589693884,residential,,False,True,98.114,"LINESTRING (54.2277048 36.4296706, 54.2283023 36.4289307)",,
589692800,tertiary,,False,False,190.425,"LINESTRING (54.2277048 36.4296706, 54.2280754 36.4300029, 54.2288394 36.4302583, 54.229547 36.430449)",,
589692800,tertiary,,False,True,375.788,"LINESTRING (54.2277048 36.4296706, 54.2275661 36.4295462, 54.2273472 36.4290533, 54.2268736 36.4286755, 54.2264492 36.4284741, 54.2257191 36.4281235, 54.225131 36.427841, 54.2248143 36.4276488, 54.2245916 36.4275565)",,
589693880,residential,,False,False,75.744,"LINESTRING (54.2254021 36.4265706, 54.2255472 36.4258995)",,
589693880,residential,,False,True,46.141,"LINESTRING (54.2254021 36.4265706, 54.2253302 36.4269815)",,
589693877,residential,,False,False,74.827,"LINESTRING (54.2254021 36.4265706, 54.2248056 36.4265897, 54.2245754 36.4265369)",,
589693877,residential,,False,True,226.76600000000002,"LINESTRING (54.2254021 36.4265706, 54.225854 36.4265562, 54.2262948 36.4264218, 54.2267774 36.4265274, 54.2266886 36.4274183)",,
589693871,residential,,False,True,42.049,"LINESTRING (54.2280902 36.4320159, 54.2277884 36.431726)",,
589693871,residential,,False,False,246.77499999999998,"LINESTRING (54.2280902 36.4320159, 54.2283294 36.4322458, 54.2274513 36.4325825, 54.2266361 36.4326451, 54.2260553 36.4325444)",,
589693881,residential,,False,False,245.48700000000002,"LINESTRING (54.2280902 36.4320159, 54.2283716 36.4319212, 54.2286263 36.4320759, 54.2295422 36.4325796, 54.2297566 36.4325543, 54.2298102 36.4322053, 54.2299877 36.4319564)",,
589693867,residential,,False,True,38.36,"LINESTRING (54.2336675 36.4276527, 54.2332567 36.4277515)",,
589693876,residential,,False,True,136.39000000000001,"LINESTRING (54.2336675 36.4276527, 54.234217 36.4280341, 54.23478 36.4282141, 54.2349492 36.4281395)",,
963336084,residential,,False,False,223.01399999999995,"LINESTRING (54.2336675 36.4276527, 54.2329017 36.4266795, 54.2328262 36.4266295, 54.2320105 36.4263252, 54.2319475 36.4263154)",,
589693874,residential,,False,True,48.179,"LINESTRING (54.231204 36.4327481, 54.2309967 36.4323482)",,
589693870,residential,,False,True,29.846,"LINESTRING (54.2259432 36.4322916, 54.2260553 36.4325444)",,
299732800,primary,50,True,False,63.714,"LINESTRING (54.2259432 36.4322916, 54.2255328 36.4324017, 54.2252635 36.4324621)",,
589693877,residential,,False,True,99.12700000000001,"LINESTRING (54.2245465 36.425827, 54.2242308 36.4260908, 54.2245754 36.4265369)",,
963336084,residential,,False,False,4.149,"LINESTRING (54.2319475 36.4263154, 54.2319012 36.4263133)",,
299732807,primary,50,True,False,124.505,"LINESTRING (54.2319475 36.4263154, 54.2320151 36.4266566, 54.232041 36.4268804, 54.2320499 36.4272064, 54.2320257 36.4274289)",,
963336084,residential,,False,True,223.01399999999998,"LINESTRING (54.2319475 36.4263154, 54.2320105 36.4263252, 54.2328262 36.4266295, 54.2329017 36.4266795, 54.2336675 36.4276527)",,
299732806,primary,50,True,False,4.96,"LINESTRING (54.2319012 36.4263133, 54.2319123 36.4262696)",,
963336084,residential,,False,True,4.149,"LINESTRING (54.2319012 36.4263133, 54.2319475 36.4263154)",,
299732794,primary,50,False,True,3.233,"LINESTRING (54.2317875 36.4259292, 54.2317744 36.4259021)",,
"[299732792, 299732794, 299732796]",primary,50,False,False,18.134,"LINESTRING (54.2317875 36.4259292, 54.2318054 36.4259663, 54.2318384 36.4260612, 54.2318468 36.426085)",,yes
299732796,primary,50,False,False,21.347,"LINESTRING (54.2318468 36.426085, 54.2319123 36.4262696)",,
"[299732792, 299732794, 299732796]",primary,50,False,True,18.134,"LINESTRING (54.2318468 36.426085, 54.2318384 36.4260612, 54.2318054 36.4259663, 54.2317875 36.4259292)",,yes
1092193467,residential,,False,False,311.533,"LINESTRING (54.2244935 36.4290489, 54.2252985 36.4292196, 54.2253529 36.4291189, 54.2254835 36.4287688, 54.225614 36.4287557, 54.2258642 36.4288388, 54.2262069 36.4290708, 54.2267291 36.4292064, 54.2269684 36.429259, 54.2273086 36.429446)",,
589692185,tertiary,,False,False,322.639,"LINESTRING (54.2273086 36.429446, 54.2272442 36.4293406, 54.2271372 36.4290504, 54.2267018 36.4287856, 54.2257634 36.4282566, 54.2249178 36.4278888, 54.2245716 36.427682)",,
589692185,tertiary,,False,True,239.98399999999998,"LINESTRING (54.2273086 36.429446, 54.2274583 36.4296911, 54.227758 36.4300043, 54.2280185 36.430154, 54.2285609 36.4303034, 54.2290747 36.4305103, 54.2294491 36.430578)",,
1092193467,residential,,False,True,311.533,"LINESTRING (54.2273086 36.429446, 54.2269684 36.429259, 54.2267291 36.4292064, 54.2262069 36.4290708, 54.2258642 36.4288388, 54.225614 36.4287557, 54.2254835 36.4287688, 54.2253529 36.4291189, 54.2252985 36.4292196, 54.2244935 36.4290489)",,
589693867,residential,,False,False,37.94,"LINESTRING (54.2328346 36.4277187, 54.2332567 36.4277515)",,
589693867,residential,,False,True,72.941,"LINESTRING (54.2328346 36.4277187, 54.2323765 36.4276831, 54.2320714 36.427537)",,
1092193476,residential,,False,False,257.57300000000004,"LINESTRING (54.2328346 36.4277187, 54.232698 36.4279285, 54.2322824 36.4281602, 54.231848 36.4283768, 54.231593 36.4284718, 54.2312992 36.4284935, 54.2310324 36.4288113, 54.2312284 36.4289717, 54.2314088 36.4290937)",,
1092193476,residential,,False,True,257.573,"LINESTRING (54.2314088 36.4290937, 54.2312284 36.4289717, 54.2310324 36.4288113, 54.2312992 36.4284935, 54.231593 36.4284718, 54.231848 36.4283768, 54.2322824 36.4281602, 54.232698 36.4279285, 54.2328346 36.4277187)",,
299732800,primary,50,True,False,99.293,"LINESTRING (54.2302227 36.4297441, 54.2300184 36.4300172, 54.2296427 36.4305054)",,
1092193477,residential,,False,False,385.202,"LINESTRING (54.2302227 36.4297441, 54.2304677 36.4298154, 54.2311114 36.4300026, 54.2317016 36.4301742, 54.2318311 36.4302119, 54.2328067 36.4303966, 54.2328481 36.4302395, 54.2329092 36.4300074, 54.2324036 36.4297481, 54.2319827 36.4295324)",,
1092193477,residential,,False,True,385.202,"LINESTRING (54.2319827 36.4295324, 54.2324036 36.4297481, 54.2329092 36.4300074, 54.2328481 36.4302395, 54.2328067 36.4303966, 54.2318311 36.4302119, 54.2317016 36.4301742, 54.2311114 36.4300026, 54.2304677 36.4298154, 54.2302227 36.4297441)",,
299732800,primary,50,True,False,17.685,"LINESTRING (54.2296427 36.4305054, 54.2295386 36.4306406)",,
1092193482,residential,,False,False,339.65099999999995,"LINESTRING (54.2296427 36.4305054, 54.2305335 36.4309211, 54.2310709 36.4309969, 54.2326622 36.4308031, 54.2330116 36.4307841, 54.2332572 36.4308563)",,
1092193482,residential,,False,True,339.65099999999995,"LINESTRING (54.2332572 36.4308563, 54.2330116 36.4307841, 54.2326622 36.4308031, 54.2310709 36.4309969, 54.2305335 36.4309211, 54.2296427 36.4305054)",,
589692796,residential,,False,False,81.946,"LINESTRING (54.2330122 36.4325025, 54.2333243 36.4323989, 54.2334048 36.4321831, 54.2332841 36.4319636)",,
