osmid,name,highway,maxspeed,oneway,reversed,length,ref,junction,geometry,access
260222071,میدان جمهوری اسلامی,secondary,,True,False,33.146,,roundabout,"LINESTRING (45.14017 36.699973, 45.1402426 36.7000195, 45.1402948 36.7000812, 45.1403219 36.7001525, 45.1403214 36.700227)",
260285738,,tertiary,,True,False,50.655,,,"LINESTRING (45.14017 36.699973, 45.1404225 36.6999855, 45.1407365 36.6999635)",
260222080,میدان ماموستا نالی,primary,,True,False,15.892,,roundabout,"LINESTRING (45.1456028 36.695518, 45.1456613 36.6955263, 45.1457129 36.69555, 45.1457513 36.6955863)",
260222079,بلوار کردستان,primary,,True,False,45.688,,,"LINESTRING (45.1454543 36.6955863, 45.1452367 36.6952143)",
260222080,میدان ماموستا نالی,primary,,True,False,15.892,,roundabout,"LINESTRING (45.1454543 36.6955863, 45.1454927 36.69555, 45.1455443 36.6955263, 45.1456028 36.695518)",
260222080,میدان ماموستا نالی,primary,,True,False,21.198999999999998,,roundabout,"LINESTRING (45.1457504 36.695727, 45.1457115 36.695763, 45.1456596 36.6957863, 45.145601 36.695794, 45.1455425 36.6957853)",
260222080,میدان ماموستا نالی,primary,,True,False,10.274000000000001,,roundabout,"LINESTRING (45.1455425 36.6957853, 45.1454927 36.6957621, 45.1454552 36.695727)",
741234532,مصلی,tertiary,,False,True,133.23,,,"LINESTRING (45.1454552 36.695727, 45.1441396 36.6962952)",
260222080,میدان ماموستا نالی,primary,,True,False,16.369,,roundabout,"LINESTRING (45.1454552 36.695727, 45.1454371 36.6956932, 45.1454307 36.6956567, 45.1454366 36.6956202, 45.1454543 36.6955863)",
260222080,میدان ماموستا نالی,primary,,True,False,16.371000000000002,,roundabout,"LINESTRING (45.1457513 36.6955863, 45.145769 36.6956202, 45.1457749 36.6956567, 45.1457686 36.6956932, 45.1457504 36.695727)",
260285732,جمهوری غربی,tertiary,,False,False,29.946,,,"LINESTRING (45.1366244 36.7019295, 45.1369069 36.7017838)",
519718447,امام خمینی,primary,,False,False,76.109,26,,"LINESTRING (45.1366244 36.7019295, 45.1370067 36.7025415)",
519718448,امام خمینی,primary,,True,False,65.7,26,,"LINESTRING (45.1366244 36.7019295, 45.1363035 36.7013976)",
533106246,جمهوری غربی,tertiary,,False,True,56.851,,,"LINESTRING (45.1393785 36.700509, 45.1388422 36.7007856)",
260285733,جمهوری اسلامی غربی,tertiary,,True,False,54.801,,,"LINESTRING (45.1393785 36.700509, 45.1395728 36.7003332, 45.1397223 36.7001048)",
260222071,میدان جمهوری اسلامی,secondary,,True,False,15.803,,roundabout,"LINESTRING (45.1397223 36.7001048, 45.1397637 36.700042, 45.1398256 36.6999911)",
260285737,,tertiary,,True,False,47.226,,,"LINESTRING (45.1407365 36.6999635, 45.1405247 36.7000894, 45.1403901 36.7001793, 45.1403214 36.700227)",
260285739,جمهوری شرقی,tertiary,,False,False,35.863,,,"LINESTRING (45.1407365 36.6999635, 45.1410731 36.6998609, 45.1411125 36.6998489)",
500494840,,residential,30,False,False,150.046,,,"LINESTRING (45.1407365 36.6999635, 45.1409072 36.700535, 45.140942 36.7007457, 45.1411352 36.7012726)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,False,4.237,,,"LINESTRING (45.1442734 36.6988777, 45.1443177 36.6988639)",
411290036,,residential,30,False,True,76.719,,,"LINESTRING (45.1442734 36.6988777, 45.1446016 36.6995155)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,True,62.644000000000005,,,"LINESTRING (45.1442734 36.6988777, 45.1441346 36.6989205, 45.1436179 36.6990806)",
260222067,بلوار شهید بهشتی,secondary,,True,False,125.42,,,"LINESTRING (45.1408564 36.7017746, 45.1413753 36.702823)",
380853110,خیابان سید قطب شرقی,tertiary,30,False,True,63.78,,,"LINESTRING (45.1408564 36.7017746, 45.1415141 36.7015489)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,False,9.312,,,"LINESTRING (45.1435201 36.69911, 45.1436179 36.6990806)",
531894316,قدس,secondary,,True,False,88.573,,,"LINESTRING (45.1435201 36.69911, 45.1431339 36.6983761)",
260285739,جمهوری شرقی,tertiary,,False,True,59.656,,,"LINESTRING (45.1435201 36.69911, 45.1432035 36.6992079, 45.1429311 36.6992942, 45.1428966 36.6993047)",
260482539,میدان قدس,tertiary,,True,False,21.849,,roundabout,"LINESTRING (45.1455603 36.7031471, 45.1455945 36.7031409, 45.1456294 36.7031431, 45.145662 36.7031534, 45.1456893 36.7031709, 45.1457091 36.703194, 45.1457195 36.7032209, 45.1457195 36.7032489)",
380853109,قدس,secondary,,False,True,91.227,,,"LINESTRING (45.1455603 36.7031471, 45.1454544 36.7029774, 45.1453272 36.7027063, 45.1451775 36.7023871)",
260482539,میدان قدس,tertiary,,True,False,8.616,,roundabout,"LINESTRING (45.1457195 36.7032489, 45.1457105 36.7032737, 45.1456934 36.7032956, 45.1456696 36.703313)",
260482540,خیابان قدس,secondary,,False,False,48.361,,,"LINESTRING (45.1456696 36.703313, 45.1458667 36.7037182)",
260482539,میدان قدس,tertiary,,True,False,22.67,,roundabout,"LINESTRING (45.1456696 36.703313, 45.1456309 36.7033269, 45.1455886 36.7033288, 45.1455482 36.7033187, 45.1455148 36.7032977, 45.1454929 36.7032686, 45.1454852 36.7032352)",
260482539,میدان قدس,tertiary,,True,False,12.559999999999999,,roundabout,"LINESTRING (45.1454852 36.7032352, 45.1454905 36.7032073, 45.1455058 36.7031818, 45.1455298 36.7031611, 45.1455603 36.7031471)",
260482544,خیابان شهید مردوخ,tertiary,,False,False,34.915,,,"LINESTRING (45.1454852 36.7032352, 45.1452475 36.703239, 45.1450936 36.7032383)",
260222068,بلوار شهید بهشتی,secondary,,True,False,192.567,,,"LINESTRING (45.1414358 36.7032128, 45.1406407 36.7016026)",
441395209,خیابان مولوی غربی,tertiary,,False,False,48.217,,,"LINESTRING (45.1414358 36.7032128, 45.1411717 36.7032543, 45.1409065 36.7033018)",
475942991,چیا,residential,30,False,False,122.544,,,"LINESTRING (45.1451775 36.7023871, 45.1439001 36.7027941)",
1262520417,خیابان دانش,residential,30,False,False,72.46,,,"LINESTRING (45.1451775 36.7023871, 45.1459202 36.7021224)",
380853109,قدس,secondary,,False,False,91.227,,,"LINESTRING (45.1451775 36.7023871, 45.1453272 36.7027063, 45.1454544 36.7029774, 45.1455603 36.7031471)",
380853109,قدس,secondary,,False,True,85.61699999999999,,,"LINESTRING (45.1451775 36.7023871, 45.1451263 36.7022781, 45.1448203 36.7016724)",
260222090,خیابان بسیج,secondary,,True,False,19.677,,,"LINESTRING (45.1374543 36.69518, 45.1375255 36.6950125)",
370688287,استقلال غربی,tertiary,,True,False,23.843,,,"LINESTRING (45.1374543 36.69518, 45.1372243 36.6952894)",
1218780834,,secondary,,False,True,12.67,,,"LINESTRING (45.1374543 36.69518, 45.1375793 36.6951258)",
531169246,,residential,30,False,False,42.415,,,"LINESTRING (45.1366711 36.6955958, 45.1369476 36.6959062)",
370688287,استقلال غربی,tertiary,,True,False,47.903999999999996,,,"LINESTRING (45.1366711 36.6955958, 45.136605 36.6956307, 45.1362272 36.6958385)",
741240713,شهید جواد شهدی قپان,residential,30,False,True,77.523,,,"LINESTRING (45.1366711 36.6955958, 45.1365252 36.6954395, 45.1364484 36.6953818, 45.1362924 36.6953336, 45.1359518 36.6952575)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,True,9.312,,,"LINESTRING (45.1436179 36.6990806, 45.1435201 36.69911)",
370687780,قدس,secondary,,True,False,16.789,,,"LINESTRING (45.1436179 36.6990806, 45.143633 36.6992311)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,False,62.644000000000005,,,"LINESTRING (45.1436179 36.6990806, 45.1441346 36.6989205, 45.1442734 36.6988777)",
370687780,قدس,secondary,,True,False,58.928,,,"LINESTRING (45.1425214 36.696994, 45.1427909 36.6974779)",
370687782,قدس,secondary,,False,False,61.312,,,"LINESTRING (45.1425214 36.696994, 45.1422275 36.6964955)",
441395226,آزادی شرقی,tertiary,,False,True,8.812,,,"LINESTRING (45.1425214 36.696994, 45.1424344 36.6970316)",
741234532,مصلی,tertiary,,False,False,44.989000000000004,,,"LINESTRING (45.1425214 36.696994, 45.1428959 36.6968323, 45.1429657 36.6968022)",
370687782,قدس,secondary,,False,True,7.216,,,"LINESTRING (45.1415576 36.6951296, 45.1415872 36.69519)",
443770827,۱۵ خرداد جنوبی,residential,30,False,True,71.289,,,"LINESTRING (45.1401869 36.6980039, 45.1398711 36.6974149)",
734403399,آزادی شرقی,tertiary,,True,False,48.527,,,"LINESTRING (45.1401869 36.6980039, 45.1406678 36.6977995)",
260482536,آزادی شرقی,tertiary,,False,True,97.66900000000001,,,"LINESTRING (45.1401869 36.6980039, 45.1395198 36.6982903, 45.1394894 36.6983038, 45.1392235 36.698422)",
443770827,۱۵ خرداد جنوبی,residential,30,False,False,57.0,,,"LINESTRING (45.1394346 36.6965926, 45.1396878 36.6970633)",
443770827,۱۵ خرداد جنوبی,residential,30,False,True,70.536,,,"LINESTRING (45.1394346 36.6965926, 45.1391266 36.6960083)",
531161596,,residential,30,False,True,58.818,,,"LINESTRING (45.1394346 36.6965926, 45.1400282 36.6963618)",
370688107,۱۵ خرداد جنوبی,residential,30,False,True,71.064,,,"LINESTRING (45.1391266 36.6960083, 45.138836 36.6954132)",
443770826,دکتر شریعتی,residential,30,False,False,58.752,,,"LINESTRING (45.1391266 36.6960083, 45.1397353 36.6958059)",
443770827,۱۵ خرداد جنوبی,residential,30,False,False,70.536,,,"LINESTRING (45.1391266 36.6960083, 45.1394346 36.6965926)",
370688108,,residential,30,True,False,92.469,,,"LINESTRING (45.1381572 36.6963039, 45.1391266 36.6960083)",
533106242,بلوار شهید بهشتی,secondary,,True,False,174.13,,,"LINESTRING (45.1381572 36.6963039, 45.1385961 36.6971441, 45.138898 36.6977528)",
370687782,قدس,secondary,,False,False,7.216,,,"LINESTRING (45.1415872 36.69519, 45.1415576 36.6951296)",
370687782,قدس,secondary,,False,True,48.116,,,"LINESTRING (45.1415872 36.69519, 45.1417847 36.6955927)",
443770826,دکتر شریعتی,residential,30,False,True,87.624,,,"LINESTRING (45.1415872 36.69519, 45.1406794 36.6954919)",
741236345,سروه,residential,30,False,False,58.615,,,"LINESTRING (45.1452578 36.7008447, 45.1449936 36.700362)",
"[741236345, 370688931]",سروه,residential,30,False,"[False, True]",57.307,,,"LINESTRING (45.1452578 36.7008447, 45.1453018 36.7009249, 45.145502 36.7013214)",
260482537,لاوان,tertiary,30,False,False,67.96,,,"LINESTRING (45.1449936 36.700362, 45.1442896 36.7005964)",
260482537,لاوان,tertiary,30,False,True,71.018,,,"LINESTRING (45.1449936 36.700362, 45.1457293 36.7001171)",
741236345,سروه,residential,30,False,True,58.615,,,"LINESTRING (45.1449936 36.700362, 45.1452578 36.7008447)",
370688931,سروه,residential,30,False,True,46.923,,,"LINESTRING (45.1459202 36.7021224, 45.1457168 36.7017332)",
1262520417,خیابان دانش,residential,30,False,True,72.46,,,"LINESTRING (45.1459202 36.7021224, 45.1451775 36.7023871)",
370688931,سروه,residential,30,False,False,46.923,,,"LINESTRING (45.1457168 36.7017332, 45.1459202 36.7021224)",
370688931,سروه,residential,30,False,True,49.633,,,"LINESTRING (45.1457168 36.7017332, 45.145502 36.7013214)",
370688931,سروه,residential,30,False,False,49.633,,,"LINESTRING (45.145502 36.7013214, 45.1457168 36.7017332)",
"[741236345, 370688931]",سروه,residential,30,False,"[False, True]",57.307,,,"LINESTRING (45.145502 36.7013214, 45.1453018 36.7009249, 45.1452578 36.7008447)",
370688935,آزادی غربی,tertiary,,True,False,18.289,,,"LINESTRING (45.1360737 36.6996655, 45.1358841 36.6997283)",
531169228,,residential,30,False,False,117.33200000000001,,,"LINESTRING (45.1360737 36.6996655, 45.136317 36.7000287, 45.137039 36.699749)",
379212265,خیابان سید قطب غربی,residential,30,False,False,49.467,,,"LINESTRING (45.1384282 36.703167, 45.1386462 36.7029658, 45.1388029 36.7028392)",
379212265,خیابان سید قطب غربی,residential,30,False,True,18.021,,,"LINESTRING (45.1384282 36.703167, 45.1382981 36.7032087, 45.138238 36.703221)",
1194094466,,residential,,False,False,65.543,,,"LINESTRING (45.1384282 36.703167, 45.1387629 36.7033886, 45.1388096 36.7034447, 45.1388796 36.7035043, 45.1389641 36.7035667)",
379212265,خیابان سید قطب غربی,residential,30,False,False,24.953,,,"LINESTRING (45.1391947 36.7025639, 45.1394052 36.702416)",
1194094464,,residential,,False,True,32.624,,,"LINESTRING (45.1391947 36.7025639, 45.1393694 36.7028217)",
379212265,خیابان سید قطب غربی,residential,30,False,True,46.502,,,"LINESTRING (45.1391947 36.7025639, 45.1389255 36.7027401, 45.1388029 36.7028392)",
260222068,بلوار شهید بهشتی,secondary,,True,False,142.707,,,"LINESTRING (45.1406407 36.7016026, 45.1401577 36.7006246, 45.1400734 36.7005049, 45.1399925 36.7004368)",
379212265,خیابان سید قطب غربی,residential,30,False,True,83.088,,,"LINESTRING (45.1406407 36.7016026, 45.1401201 36.7019563, 45.1399276 36.7020837)",
379212266,صنعت,residential,30,False,False,161.127,,,"LINESTRING (45.1409065 36.7033018, 45.1399276 36.7020837)",
441395209,خیابان مولوی غربی,tertiary,,False,False,53.237,,,"LINESTRING (45.1409065 36.7033018, 45.1403354 36.7034417)",
441395209,خیابان مولوی غربی,tertiary,,False,True,48.217,,,"LINESTRING (45.1409065 36.7033018, 45.1411717 36.7032543, 45.1414358 36.7032128)",
379212266,صنعت,residential,30,False,False,46.253,,,"LINESTRING (45.1399276 36.7020837, 45.1396387 36.7017382)",
379212266,صنعت,residential,30,False,True,161.127,,,"LINESTRING (45.1399276 36.7020837, 45.1409065 36.7033018)",
379212265,خیابان سید قطب غربی,residential,30,False,False,83.088,,,"LINESTRING (45.1399276 36.7020837, 45.1401201 36.7019563, 45.1406407 36.7016026)",
379212265,خیابان سید قطب غربی,residential,30,False,True,38.975,,,"LINESTRING (45.1399276 36.7020837, 45.1397764 36.7021837, 45.1395863 36.7023027)",
260285732,جمهوری غربی,tertiary,,False,True,85.104,,,"LINESTRING (45.1388422 36.7007856, 45.1380394 36.7011997)",
379212266,صنعت,residential,30,False,True,41.835,,,"LINESTRING (45.1388422 36.7007856, 45.1391035 36.7010981)",
533106246,جمهوری غربی,tertiary,,False,False,56.851,,,"LINESTRING (45.1388422 36.7007856, 45.1393785 36.700509)",
533106245,برق,residential,30,True,False,88.5,,,"LINESTRING (45.1384288 36.700062, 45.1388422 36.7007856)",
782557308,,residential,,False,True,40.406,,,"LINESTRING (45.1384288 36.700062, 45.1388356 36.6999018)",
531169226,,residential,30,False,True,75.78099999999999,,,"LINESTRING (45.1384288 36.700062, 45.1379826 36.7002372, 45.1376527 36.7003383)",
533106245,برق,residential,30,True,False,41.647,,,"LINESTRING (45.1375539 36.6991437, 45.1378583 36.6994278)",
370688935,آزادی غربی,tertiary,,True,False,144.332,,,"LINESTRING (45.1375539 36.6991437, 45.137286 36.6992613, 45.1367458 36.6994577, 45.1360737 36.6996655)",
370687782,قدس,secondary,,False,False,36.85,,,"LINESTRING (45.1422275 36.6964955, 45.1420762 36.6961871)",
370687782,قدس,secondary,,False,True,61.312,,,"LINESTRING (45.1422275 36.6964955, 45.1425214 36.696994)",
379386817,شهید عمر محمودی,residential,30,False,False,126.447,,,"LINESTRING (45.1422275 36.6964955, 45.1434801 36.6959622)",
379386817,شهید عمر محمودی,residential,30,False,True,69.522,,,"LINESTRING (45.1452367 36.6952143, 45.144548 36.6955075)",
260482544,خیابان شهید مردوخ,tertiary,,False,False,47.624,,,"LINESTRING (45.1428915 36.7032456, 45.1423573 36.7032471)",
260482544,خیابان شهید مردوخ,tertiary,,False,True,49.147,,,"LINESTRING (45.1428915 36.7032456, 45.1434425 36.7032313)",
380853107,,residential,30,False,False,84.106,,,"LINESTRING (45.1432913 36.702989, 45.1429603 36.7022807)",
475942990,,residential,30,False,False,30.126,,,"LINESTRING (45.1432913 36.702989, 45.1434425 36.7032313)",
475942991,چیا,residential,30,False,True,58.441,,,"LINESTRING (45.1432913 36.702989, 45.1439001 36.7027941)",
380853107,,residential,30,False,True,113.266,,,"LINESTRING (45.1424115 36.7012409, 45.1429066 36.702179)",
380853110,خیابان سید قطب شرقی,tertiary,30,False,False,52.871,,,"LINESTRING (45.1424115 36.7012409, 45.1418663 36.701428)",
380853110,خیابان سید قطب شرقی,tertiary,30,False,True,6.369,,,"LINESTRING (45.1424115 36.7012409, 45.1424772 36.7012184)",
380853108,چیمن,residential,30,False,False,95.234,,,"LINESTRING (45.1448203 36.7016724, 45.1438312 36.7019959)",
380853109,قدس,secondary,,False,True,56.942,,,"LINESTRING (45.1448203 36.7016724, 45.1445854 36.7011962)",
380853109,قدس,secondary,,False,False,85.61699999999999,,,"LINESTRING (45.1448203 36.7016724, 45.1451263 36.7022781, 45.1451775 36.7023871)",
380853107,,residential,30,False,False,12.28,,,"LINESTRING (45.1429603 36.7022807, 45.1429066 36.702179)",
380853107,,residential,30,False,True,84.106,,,"LINESTRING (45.1429603 36.7022807, 45.1432913 36.702989)",
380853108,چیمن,residential,30,False,True,83.852,,,"LINESTRING (45.1429603 36.7022807, 45.1438312 36.7019959)",
260482537,لاوان,tertiary,30,False,True,67.96,,,"LINESTRING (45.1442896 36.7005964, 45.1449936 36.700362)",
380853109,قدس,secondary,,False,False,71.719,,,"LINESTRING (45.1442896 36.7005964, 45.1445854 36.7011962)",
380853110,خیابان سید قطب شرقی,tertiary,30,False,False,48.82,,,"LINESTRING (45.1442896 36.7005964, 45.1437862 36.7007692)",
486600976,قدس,secondary,,False,True,98.692,,,"LINESTRING (45.1442896 36.7005964, 45.1438919 36.6997681)",
411290026,مام کاکه,residential,30,False,False,61.708,,,"LINESTRING (45.1406794 36.6954919, 45.1409838 36.6959903)",
443770826,دکتر شریعتی,residential,30,False,False,87.624,,,"LINESTRING (45.1406794 36.6954919, 45.1415872 36.69519)",
443770826,دکتر شریعتی,residential,30,False,True,53.183,,,"LINESTRING (45.1406794 36.6954919, 45.1401284 36.6956751)",
411290026,مام کاکه,residential,30,False,True,102.948,,,"LINESTRING (45.1417897 36.69731, 45.1412819 36.6964785)",
734403399,آزادی شرقی,tertiary,,True,False,65.286,,,"LINESTRING (45.1417897 36.69731, 45.1424344 36.6970316)",
411290027,شهید غواره,residential,30,False,False,67.103,,,"LINESTRING (45.1397353 36.6958059, 45.1400282 36.6963618)",
411290027,شهید غواره,residential,30,False,True,69.664,,,"LINESTRING (45.1397353 36.6958059, 45.1394309 36.6952289)",
443770826,دکتر شریعتی,residential,30,False,False,37.946,,,"LINESTRING (45.1397353 36.6958059, 45.1401284 36.6956751)",
443770826,دکتر شریعتی,residential,30,False,True,58.752,,,"LINESTRING (45.1397353 36.6958059, 45.1391266 36.6960083)",
411290027,شهید غواره,residential,30,False,True,109.708,,,"LINESTRING (45.1407628 36.6977535, 45.1402835 36.6968448)",
734403399,آزادی شرقی,tertiary,,True,False,23.294,,,"LINESTRING (45.1407628 36.6977535, 45.1409982 36.6976626)",
411290028,,residential,30,False,False,106.621,,,"LINESTRING (45.1412262 36.6975534, 45.1407186 36.6966852)",
734403399,آزادی شرقی,tertiary,,True,False,8.72,,,"LINESTRING (45.1412262 36.6975534, 45.1413123 36.6975162)",
411290028,,residential,30,False,False,69.96,,,"LINESTRING (45.1401284 36.6956751, 45.1397954 36.6951054)",
411290028,,residential,30,False,True,64.818,,,"LINESTRING (45.1401284 36.6956751, 45.140437 36.6962029)",
443770826,دکتر شریعتی,residential,30,False,False,53.183,,,"LINESTRING (45.1401284 36.6956751, 45.1406794 36.6954919)",
443770826,دکتر شریعتی,residential,30,False,True,37.946,,,"LINESTRING (45.1401284 36.6956751, 45.1397353 36.6958059)",
411290028,,residential,30,False,True,69.96,,,"LINESTRING (45.1397954 36.6951054, 45.1401284 36.6956751)",
411290029,شهید امید پور,residential,30,False,True,35.281,,,"LINESTRING (45.1397954 36.6951054, 45.1394309 36.6952289)",
370688107,۱۵ خرداد جنوبی,residential,30,False,False,71.064,,,"LINESTRING (45.138836 36.6954132, 45.1391266 36.6960083)",
411290029,شهید امید پور,residential,30,False,False,56.862,,,"LINESTRING (45.138836 36.6954132, 45.1394309 36.6952289)",
411290027,شهید غواره,residential,30,False,False,69.664,,,"LINESTRING (45.1394309 36.6952289, 45.1397353 36.6958059)",
411290029,شهید امید پور,residential,30,False,False,35.281,,,"LINESTRING (45.1394309 36.6952289, 45.1397954 36.6951054)",
411290029,شهید امید پور,residential,30,False,True,56.862,,,"LINESTRING (45.1394309 36.6952289, 45.138836 36.6954132)",
260285739,جمهوری شرقی,tertiary,,False,False,2.644,,,"LINESTRING (45.1422556 36.6995002, 45.1422833 36.6994917)",
260285739,جمهوری شرقی,tertiary,,False,True,64.349,,,"LINESTRING (45.1422556 36.6995002, 45.1415783 36.6997002)",
411290030,,residential,30,False,False,84.861,,,"LINESTRING (45.1422556 36.6995002, 45.1419165 36.6987871)",
411290030,,residential,30,False,True,78.219,,,"LINESTRING (45.1413123 36.6975162, 45.1416248 36.6981735)",
734403399,آزادی شرقی,tertiary,,True,False,48.346,,,"LINESTRING (45.1413123 36.6975162, 45.1417897 36.69731)",
370688934,۱۵ خرداد شمالی,residential,30,True,False,26.549,,,"LINESTRING (45.1407396 36.6991055, 45.1406135 36.6988892)",
411290031,,residential,30,False,False,46.347,,,"LINESTRING (45.1407396 36.6991055, 45.1412338 36.6989762)",
411290031,,residential,30,False,True,46.347,,,"LINESTRING (45.1412338 36.6989762, 45.1407396 36.6991055)",
411290032,خضر پور,residential,30,False,False,140.237,,,"LINESTRING (45.1412338 36.6989762, 45.1406678 36.6977995)",
411290032,خضر پور,residential,30,False,True,86.165,,,"LINESTRING (45.1412338 36.6989762, 45.1415783 36.6997002)",
411290031,,residential,30,False,False,33.892,,,"LINESTRING (45.1412338 36.6989762, 45.141388 36.6989425, 45.1415979 36.6988888)",
411290030,,residential,30,False,False,71.388,,,"LINESTRING (45.1419165 36.6987871, 45.1416313 36.6981872)",
411290030,,residential,30,False,True,84.861,,,"LINESTRING (45.1419165 36.6987871, 45.1422556 36.6995002)",
411290031,,residential,30,False,False,58.002,,,"LINESTRING (45.1419165 36.6987871, 45.1425161 36.6985847)",
411290031,,residential,30,False,True,30.573,,,"LINESTRING (45.1419165 36.6987871, 45.1415979 36.6988888)",
411290031,,residential,30,False,True,59.765,,,"LINESTRING (45.1431339 36.6983761, 45.1425161 36.6985847)",
531894316,قدس,secondary,,True,False,73.301,,,"LINESTRING (45.1431339 36.6983761, 45.142995 36.6981101, 45.1428171 36.6977678)",
260285739,جمهوری شرقی,tertiary,,False,False,64.349,,,"LINESTRING (45.1415783 36.6997002, 45.1422556 36.6995002)",
260285739,جمهوری شرقی,tertiary,,False,True,44.699,,,"LINESTRING (45.1415783 36.6997002, 45.1411125 36.6998489)",
411290032,خضر پور,residential,30,False,False,86.165,,,"LINESTRING (45.1415783 36.6997002, 45.1412338 36.6989762)",
411290032,خضر پور,residential,30,False,True,140.237,,,"LINESTRING (45.1406678 36.6977995, 45.1412338 36.6989762)",
734403399,آزادی شرقی,tertiary,,True,False,9.894,,,"LINESTRING (45.1406678 36.6977995, 45.1407628 36.6977535)",
411290034,,residential,30,False,False,69.227,,,"LINESTRING (45.1438919 36.6997681, 45.1446016 36.6995155)",
486600976,قدس,secondary,,False,False,98.692,,,"LINESTRING (45.1438919 36.6997681, 45.1442896 36.7005964)",
486600976,قدس,secondary,,False,True,5.47,,,"LINESTRING (45.1438919 36.6997681, 45.1438677 36.6997229)",
260482537,لاوان,tertiary,30,False,False,71.018,,,"LINESTRING (45.1457293 36.7001171, 45.1449936 36.700362)",
411290035,,residential,30,False,False,49.497,,,"LINESTRING (45.1457293 36.7001171, 45.1455311 36.6997013)",
411290034,,residential,30,False,True,70.119,,,"LINESTRING (45.1453219 36.6992623, 45.1446016 36.6995155)",
411290035,,residential,30,False,False,73.656,,,"LINESTRING (45.1453219 36.6992623, 45.1450122 36.6986482)",
411290035,,residential,30,False,True,52.256,,,"LINESTRING (45.1453219 36.6992623, 45.1455311 36.6997013)",
260285744,شهدای ۱۷ اسفند,tertiary,,False,True,66.401,,,"LINESTRING (45.1450122 36.6986482, 45.1443177 36.6988639)",
411290035,,residential,30,False,True,73.656,,,"LINESTRING (45.1450122 36.6986482, 45.1453219 36.6992623)",
440821923,مصلحت,residential,30,False,True,63.49,,,"LINESTRING (45.1450122 36.6986482, 45.1447565 36.6981153)",
411290034,,residential,30,False,False,70.119,,,"LINESTRING (45.1446016 36.6995155, 45.1453219 36.6992623)",
411290034,,residential,30,False,True,69.227,,,"LINESTRING (45.1446016 36.6995155, 45.1438919 36.6997681)",
411290036,,residential,30,False,False,76.719,,,"LINESTRING (45.1446016 36.6995155, 45.1442734 36.6988777)",
411290037,,residential,30,False,False,88.809,,,"LINESTRING (45.1446067 36.6999989, 45.1455311 36.6997013)",
411290035,,residential,30,False,False,52.256,,,"LINESTRING (45.1455311 36.6997013, 45.1453219 36.6992623)",
411290035,,residential,30,False,True,49.497,,,"LINESTRING (45.1455311 36.6997013, 45.1457293 36.7001171)",
411290037,,residential,30,False,True,88.809,,,"LINESTRING (45.1455311 36.6997013, 45.1446067 36.6999989)",
