osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,junction
438262508,residential,False,True,113.60099999999998,"LINESTRING (48.8990026 31.8314756, 48.8990858 31.8316443, 48.8991689 31.8318038, 48.8992387 31.8319177, 48.8993942 31.8320385, 48.8994613 31.8321456, 48.8995766 31.8323598)",,,,
438262506,residential,False,False,105.164,"LINESTRING (48.9003357 31.8315827, 48.8999345 31.8324649)",,,,
438262453,residential,False,False,148.419,"LINESTRING (48.9003357 31.8315827, 48.9008051 31.8305595, 48.900967 31.830367)",,,,
438262453,residential,False,True,128.078,"LINESTRING (48.9003357 31.8315827, 48.8997912 31.8314847, 48.8993218 31.8314255, 48.8990026 31.8314756)",,,,
438262303,residential,False,False,93.548,"LINESTRING (48.8977393 31.8318471, 48.8983917 31.83248)",,,,
438262303,residential,False,True,60.433,"LINESTRING (48.8977393 31.8318471, 48.8972379 31.8321846)",,,,
438262299,residential,False,False,109.189,"LINESTRING (48.8977393 31.8318471, 48.8982757 31.831487, 48.8985574 31.8312637, 48.8986202 31.8312127)",,,,
438262299,residential,False,True,125.429,"LINESTRING (48.8977393 31.8318471, 48.8976401 31.8317924, 48.8971251 31.83125, 48.8968741 31.8309973)",,,,
438262195,residential,False,True,290.709,"LINESTRING (48.8932899 31.8319163, 48.8939658 31.8317568, 48.8941508 31.8317705, 48.8944808 31.8318137, 48.8947731 31.8318115, 48.8950011 31.8317682, 48.895221 31.8316269, 48.8954839 31.8315016, 48.8957682 31.8313762, 48.8961035 31.8311438)",,,,
438262218,residential,False,False,168.452,"LINESTRING (48.8932899 31.8319163, 48.8933489 31.8320302, 48.8934079 31.8323037, 48.8935125 31.8325657, 48.8937056 31.8329623, 48.8938622 31.8333465)",,,,
438262218,residential,False,True,179.90200000000002,"LINESTRING (48.8932899 31.8319163, 48.8931799 31.8317021, 48.8930994 31.8314195, 48.8930082 31.8310481, 48.8928875 31.8307154, 48.8928527 31.8303507)",,,,
438262303,residential,False,False,60.433,"LINESTRING (48.8972379 31.8321846, 48.8977393 31.8318471)",,,,
438262303,residential,False,True,68.21799999999999,"LINESTRING (48.8972379 31.8321846, 48.8971774 31.8322254, 48.8971209 31.8322786, 48.8969789 31.8324122, 48.8968019 31.8326674)",,,,
438262359,residential,False,False,118.494,"LINESTRING (48.8972379 31.8321846, 48.8966755 31.8315303, 48.8964982 31.831324)",,,,
438262484,residential,False,False,36.721,"LINESTRING (48.8995766 31.8323598, 48.8996329 31.8324077, 48.8999345 31.8324649)",,,,
438262484,residential,False,True,103.918,"LINESTRING (48.8995766 31.8323598, 48.8993889 31.8323279, 48.899236 31.8323416, 48.8990294 31.832435, 48.8985896 31.832672)",,,,
438262508,residential,False,False,113.601,"LINESTRING (48.8995766 31.8323598, 48.8994613 31.8321456, 48.8993942 31.8320385, 48.8992387 31.8319177, 48.8991689 31.8318038, 48.8990858 31.8316443, 48.8990026 31.8314756)",,,,
438262484,residential,False,False,8.965,"LINESTRING (48.8999345 31.8324649, 48.900027 31.8324829)",,,,
438262506,residential,False,False,65.607,"LINESTRING (48.8999345 31.8324649, 48.8996816 31.8330144)",,,,
438262506,residential,False,True,105.164,"LINESTRING (48.8999345 31.8324649, 48.9003357 31.8315827)",,,,
438262484,residential,False,True,36.721,"LINESTRING (48.8999345 31.8324649, 48.8996329 31.8324077, 48.8995766 31.8323598)",,,,
438262303,residential,False,False,28.378,"LINESTRING (48.8983917 31.83248, 48.8985896 31.832672)",,,,
438262303,residential,False,True,93.548,"LINESTRING (48.8983917 31.83248, 48.8977393 31.8318471)",,,,
438262498,residential,False,True,182.153,"LINESTRING (48.8983917 31.83248, 48.8980035 31.832713, 48.8976119 31.832909, 48.8973893 31.8329887, 48.8972498 31.8330184, 48.8970808 31.832852, 48.8970138 31.8328178, 48.8968019 31.8326674)",,,,
438262303,residential,False,False,68.21799999999999,"LINESTRING (48.8968019 31.8326674, 48.8969789 31.8324122, 48.8971209 31.8322786, 48.8971774 31.8322254, 48.8972379 31.8321846)",,,,
438262303,residential,False,True,59.455,"LINESTRING (48.8968019 31.8326674, 48.8966329 31.8329067, 48.8964022 31.8330708)",,,,
438262498,residential,False,False,182.15299999999996,"LINESTRING (48.8968019 31.8326674, 48.8970138 31.8328178, 48.8970808 31.832852, 48.8972498 31.8330184, 48.8973893 31.8329887, 48.8976119 31.832909, 48.8980035 31.832713, 48.8983917 31.83248)",,,,
438262303,residential,False,True,28.378,"LINESTRING (48.8985896 31.832672, 48.8983917 31.83248)",,,,
438262303,residential,False,False,115.007,"LINESTRING (48.8985896 31.832672, 48.8988336 31.832893, 48.8991475 31.8329227, 48.8996816 31.8330144)",,,,
438262484,residential,False,False,103.918,"LINESTRING (48.8985896 31.832672, 48.8990294 31.832435, 48.899236 31.8323416, 48.8993889 31.8323279, 48.8995766 31.8323598)",,,,
438262304,residential,False,True,80.868,"LINESTRING (48.8945972 31.8329737, 48.8938622 31.8333465)",,,,
438262304,residential,False,False,168.206,"LINESTRING (48.8945972 31.8329737, 48.8952784 31.8333944, 48.8956271 31.8336359, 48.8959945 31.8339094)",,,,
438262304,residential,False,False,208.242,"LINESTRING (48.8945972 31.8329737, 48.8949136 31.8328133, 48.8954018 31.8325717, 48.8956807 31.83277, 48.8958068 31.832966, 48.8962091 31.8329477, 48.8964022 31.8330708)",,,,
438262506,residential,False,True,65.607,"LINESTRING (48.8996816 31.8330144, 48.8999345 31.8324649)",,,,
438262303,residential,False,True,115.00699999999999,"LINESTRING (48.8996816 31.8330144, 48.8991475 31.8329227, 48.8988336 31.832893, 48.8985896 31.832672)",,,,
438262506,residential,False,False,94.812,"LINESTRING (48.8996816 31.8330144, 48.8994921 31.8334206, 48.8994472 31.8335377, 48.8993406 31.8338159)",,,,
438262303,residential,False,False,59.455,"LINESTRING (48.8964022 31.8330708, 48.8966329 31.8329067, 48.8968019 31.8326674)",,,,
438262303,residential,False,True,39.571,"LINESTRING (48.8964022 31.8330708, 48.8965363 31.8332873, 48.8966114 31.8333784)",,,,
438262304,residential,False,True,208.24200000000002,"LINESTRING (48.8964022 31.8330708, 48.8962091 31.8329477, 48.8958068 31.832966, 48.8956807 31.83277, 48.8954018 31.8325717, 48.8949136 31.8328133, 48.8945972 31.8329737)",,,,
438262304,residential,False,False,80.868,"LINESTRING (48.8938622 31.8333465, 48.8945972 31.8329737)",,,,
438262218,residential,False,False,198.074,"LINESTRING (48.8938622 31.8333465, 48.8940543 31.8337171, 48.8941347 31.8339131, 48.8943019 31.8341932, 48.8943829 31.8343289, 48.8937914 31.8345295, 48.8936161 31.834592)",,,,
438262304,residential,False,True,168.051,"LINESTRING (48.8938622 31.8333465, 48.8934625 31.8334878, 48.8933874 31.8335789, 48.8935752 31.8344768, 48.8936161 31.834592)",,,,
438262218,residential,False,True,168.452,"LINESTRING (48.8938622 31.8333465, 48.8937056 31.8329623, 48.8935125 31.8325657, 48.8934079 31.8323037, 48.8933489 31.8320302, 48.8932899 31.8319163)",,,,
438262492,residential,False,False,82.962,"LINESTRING (48.8966114 31.8333784, 48.8959945 31.8339094)",,,,
438262303,residential,False,False,39.571,"LINESTRING (48.8966114 31.8333784, 48.8965363 31.8332873, 48.8964022 31.8330708)",,,,
438262303,residential,False,True,70.092,"LINESTRING (48.8966114 31.8333784, 48.8969252 31.8336017, 48.8971371 31.833645, 48.8972497 31.8336265)",,,,
438262303,residential,False,False,70.092,"LINESTRING (48.8972497 31.8336265, 48.8971371 31.833645, 48.8969252 31.8336017, 48.8966114 31.8333784)",,,,
438262303,residential,False,True,113.92599999999999,"LINESTRING (48.8972497 31.8336265, 48.8973034 31.8336177, 48.897569 31.833522, 48.8977433 31.8335516, 48.8979928 31.8338797, 48.8981376 31.8339755, 48.8981792 31.833973)",,,,
438262474,residential,False,True,138.988,"LINESTRING (48.8972497 31.8336265, 48.8973073 31.833844, 48.8973207 31.8339579, 48.897074 31.8340126, 48.8968379 31.8340559, 48.8965563 31.8341379, 48.8963261 31.8342732)",,,,
438262506,residential,False,False,150.882,"LINESTRING (48.8993406 31.8338159, 48.8988363 31.8351034)",,,,
438262303,residential,False,False,111.307,"LINESTRING (48.8993406 31.8338159, 48.8988806 31.8338661, 48.8984031 31.8339595, 48.8981792 31.833973)",,,,
438262506,residential,False,True,94.812,"LINESTRING (48.8993406 31.8338159, 48.8994472 31.8335377, 48.8994921 31.8334206, 48.8996816 31.8330144)",,,,
438262492,residential,False,True,82.962,"LINESTRING (48.8959945 31.8339094, 48.8966114 31.8333784)",,,,
438262304,residential,False,False,259.815,"LINESTRING (48.8959945 31.8339094, 48.8957048 31.8341486, 48.8955573 31.8343013, 48.895273 31.8345132, 48.8949672 31.8346955, 48.8945622 31.8348368, 48.8945595 31.8349827, 48.8941733 31.8351034, 48.8938488 31.8351923)",,,,
438262304,residential,False,True,168.206,"LINESTRING (48.8959945 31.8339094, 48.8956271 31.8336359, 48.8952784 31.8333944, 48.8945972 31.8329737)",,,,
438262492,residential,False,False,51.32,"LINESTRING (48.8959945 31.8339094, 48.8962949 31.8342193, 48.8963261 31.8342732)",,,,
438262303,residential,False,False,113.92600000000002,"LINESTRING (48.8981792 31.833973, 48.8981376 31.8339755, 48.8979928 31.8338797, 48.8977433 31.8335516, 48.897569 31.833522, 48.8973034 31.8336177, 48.8972497 31.8336265)",,,,
438262303,residential,False,True,111.307,"LINESTRING (48.8981792 31.833973, 48.8984031 31.8339595, 48.8988806 31.8338661, 48.8993406 31.8338159)",,,,
438262441,residential,False,False,138.994,"LINESTRING (48.8981792 31.833973, 48.8981902 31.8343363, 48.8981865 31.8344414, 48.8981822 31.8345597, 48.89815 31.8347488, 48.8982282 31.8352161)",,,,
438262474,residential,False,False,138.988,"LINESTRING (48.8963261 31.8342732, 48.8965563 31.8341379, 48.8968379 31.8340559, 48.897074 31.8340126, 48.8973207 31.8339579, 48.8973073 31.833844, 48.8972497 31.8336265)",,,,
438262492,residential,False,False,131.71699999999998,"LINESTRING (48.8963261 31.8342732, 48.8964317 31.8344563, 48.8965471 31.8350373, 48.8966201 31.8354238)",,,,
438262492,residential,False,True,51.32,"LINESTRING (48.8963261 31.8342732, 48.8962949 31.8342193, 48.8959945 31.8339094)",,,,
438262218,residential,False,True,198.07399999999998,"LINESTRING (48.8936161 31.834592, 48.8937914 31.8345295, 48.8943829 31.8343289, 48.8943019 31.8341932, 48.8941347 31.8339131, 48.8940543 31.8337171, 48.8938622 31.8333465)",,,,
438262304,residential,False,False,168.05100000000002,"LINESTRING (48.8936161 31.834592, 48.8935752 31.8344768, 48.8933874 31.8335789, 48.8934625 31.8334878, 48.8938622 31.8333465)",,,,
438262304,residential,False,True,70.341,"LINESTRING (48.8936161 31.834592, 48.8936462 31.8346806, 48.8936685 31.834746, 48.8937442 31.8349644, 48.8938488 31.8351923)",,,,
438262202,residential,False,True,528.0840000000001,"LINESTRING (48.899108 31.8348814, 48.8993382 31.8348069, 48.8994117 31.8346237, 48.8997888 31.8336835, 48.8999031 31.8334194, 48.9000619 31.8330579, 48.9003414 31.8324347, 48.9007115 31.8316189, 48.900902 31.8312019, 48.9010978 31.8307097, 48.9010092 31.8305487)",,,,
438262506,residential,False,False,7.562,"LINESTRING (48.8988363 31.8351034, 48.8989155 31.8350935)",,,,
438262506,residential,False,True,150.882,"LINESTRING (48.8988363 31.8351034, 48.8993406 31.8338159)",,,,
438262209,residential,False,False,59.042,"LINESTRING (48.8988363 31.8351034, 48.8986419 31.8351627, 48.8982282 31.8352161)",,,,
438262304,residential,False,False,70.341,"LINESTRING (48.8938488 31.8351923, 48.8937442 31.8349644, 48.8936685 31.834746, 48.8936462 31.8346806, 48.8936161 31.834592)",,,,
438262304,residential,False,True,259.815,"LINESTRING (48.8938488 31.8351923, 48.8941733 31.8351034, 48.8945595 31.8349827, 48.8945622 31.8348368, 48.8949672 31.8346955, 48.895273 31.8345132, 48.8955573 31.8343013, 48.8957048 31.8341486, 48.8959945 31.8339094)",,,,
438262422,residential,False,False,151.836,"LINESTRING (48.8938488 31.8351923, 48.8941009 31.8358486, 48.894243 31.8361949, 48.8943611 31.8363339, 48.8945095 31.8363874)",,,,
438262209,residential,False,False,153.659,"LINESTRING (48.8982282 31.8352161, 48.8966201 31.8354238)",,,,
438262209,residential,False,True,59.042,"LINESTRING (48.8982282 31.8352161, 48.8986419 31.8351627, 48.8988363 31.8351034)",,,,
438262441,residential,False,True,138.994,"LINESTRING (48.8982282 31.8352161, 48.89815 31.8347488, 48.8981822 31.8345597, 48.8981865 31.8344414, 48.8981902 31.8343363, 48.8981792 31.833973)",,,,
438262209,residential,False,True,153.659,"LINESTRING (48.8966201 31.8354238, 48.8982282 31.8352161)",,,,
438262492,residential,False,False,69.904,"LINESTRING (48.8966201 31.8354238, 48.8967375 31.8360445)",,,,
438262209,residential,False,False,248.335,"LINESTRING (48.8966201 31.8354238, 48.8958185 31.8355124, 48.89556 31.8355409, 48.8951764 31.8356275, 48.8949029 31.8357574, 48.8946776 31.8360012, 48.8945095 31.8363874)",,,,
438262492,residential,False,True,131.717,"LINESTRING (48.8966201 31.8354238, 48.8965471 31.8350373, 48.8964317 31.8344563, 48.8963261 31.8342732)",,,,
438262492,residential,False,True,69.904,"LINESTRING (48.8967375 31.8360445, 48.8966201 31.8354238)",,,,
438262209,residential,False,True,248.335,"LINESTRING (48.8945095 31.8363874, 48.8946776 31.8360012, 48.8949029 31.8357574, 48.8951764 31.8356275, 48.89556 31.8355409, 48.8958185 31.8355124, 48.8966201 31.8354238)",,,,
438262422,residential,False,True,151.836,"LINESTRING (48.8945095 31.8363874, 48.8943611 31.8363339, 48.894243 31.8361949, 48.8941009 31.8358486, 48.8938488 31.8351923)",,,,
258504636,trunk,True,False,76.655,"LINESTRING (48.8993783 31.8342314, 48.899108 31.8348814)",39,بزرگراه اهواز - شوشتر,110,
1236190467,trunk_link,False,True,9.721,"LINESTRING (48.8993783 31.8342314, 48.8992798 31.8342061)",,,,
1236190467,trunk_link,False,False,9.721,"LINESTRING (48.8992798 31.8342061, 48.8993783 31.8342314)",,,,
1236190468,trunk,True,False,204.276,"LINESTRING (48.8992798 31.8342061, 48.899321 31.8341059, 48.8996229 31.8333426, 48.8998632 31.8328309, 48.900027 31.8324829)",39,بزرگراه شوشتر - اهواز,110,
438262506,residential,False,True,7.562,"LINESTRING (48.8989155 31.8350935, 48.8988363 31.8351034)",,,,
1236190468,trunk,True,False,104.504,"LINESTRING (48.8989155 31.8350935, 48.8992798 31.8342061)",39,بزرگراه شوشتر - اهواز,110,
438262484,residential,False,True,8.965,"LINESTRING (48.900027 31.8324829, 48.8999345 31.8324649)",,,,
"[258504635, 1236190468]",trunk,True,False,251.52100000000002,"LINESTRING (48.900027 31.8324829, 48.9007323 31.8309474, 48.900967 31.830367)",39,بزرگراه شوشتر - اهواز,110,
