osmid,oneway,name,highway,reversed,length,geometry,ref,junction,bridge,maxspeed,lanes
"[179002874, 179002879]",False,"['خیابان گلگشت ', 'خیابان گلگشت']",tertiary,False,414.58799999999997,"LINESTRING (45.068302 39.3521749, 45.0689485 39.3524569, 45.0694063 39.3526566, 45.0695721 39.3527276, 45.0699031 39.3528733, 45.0719272 39.3537562, 45.0723374 39.3533568)",,,,,
403052396,False,خیابان آزادی,tertiary,False,131.683,"LINESTRING (45.068302 39.3521749, 45.0679928 39.3527292, 45.0676954 39.3532623)",,,,,
179009908,False,پل  دوم زنگمار,secondary,True,8.845,"LINESTRING (45.0708908 39.3467211, 45.070865 39.3467981)",12,,yes,,
179009913,False,خیابان امام خمینی,secondary,True,75.73599999999999,"LINESTRING (45.0708908 39.3467211, 45.0709557 39.3465598, 45.0711389 39.3460676)",,,,,
403052407,False,خیابان شهریار شرقی,tertiary,False,134.288,"LINESTRING (45.0708908 39.3467211, 45.070758 39.3466699, 45.0704179 39.3466332, 45.0701609 39.346621, 45.0700541 39.3465629, 45.0699276 39.3463916, 45.0697576 39.3460889)",,,,,
179002931,True,خیابان امام خمینی,secondary,False,3.444,"LINESTRING (45.0708054 39.3469758, 45.0707932 39.3470053)",,,,5,
179009908,False,پل  دوم زنگمار,secondary,False,20.413,"LINESTRING (45.0708054 39.3469758, 45.070865 39.3467981)",12,,yes,,
179009909,False,شهدا,primary,False,267.66499999999996,"LINESTRING (45.0642217 39.3494494, 45.0646229 39.348745, 45.0654015 39.3476239, 45.0656554 39.3473163)",12,,,,
179002880,False,خیابان سرباز,tertiary,False,65.764,"LINESTRING (45.0706498 39.3497921, 45.0704181 39.3496489, 45.0700524 39.3494228)",,,,,
179002880,False,خیابان سرباز,tertiary,True,259.415,"LINESTRING (45.0706498 39.3497921, 45.0707029 39.3498243, 45.0709435 39.3499702, 45.0717975 39.350488, 45.0719999 39.3506107, 45.0720608 39.3506431, 45.0722851 39.3507802, 45.0724861 39.3509031, 45.0725297 39.3509298, 45.0729228 39.3511702, 45.0730239 39.3512315)",,,,,
179009893,False,خیابان ولیعصر عج,tertiary,False,250.597,"LINESTRING (45.0706498 39.3497921, 45.0709995 39.3494462, 45.0712006 39.3492534, 45.0713646 39.3490955, 45.0716104 39.3488589, 45.0716851 39.348787, 45.0717725 39.3486155, 45.0719836 39.3482012, 45.0721611 39.3478912)",,,,,
179002864,True,میدان شهریار,secondary,False,22.046999999999997,"LINESTRING (45.0697691 39.3492651, 45.0697861 39.3492445, 45.0698296 39.349217, 45.0698821 39.3492014, 45.0699382 39.3491993, 45.0699924 39.3492108)",,roundabout,,,
179002928,False,خیابان پاسداران,secondary,False,133.745,"LINESTRING (45.0697691 39.3492651, 45.0696857 39.3492202, 45.0696186 39.3491747, 45.0693554 39.3489837, 45.0693174 39.3489561, 45.069007 39.3487309, 45.0686236 39.3484526)",,,,,
179002864,True,میدان شهریار,secondary,False,27.973,"LINESTRING (45.0699924 39.3492108, 45.0700391 39.3492349, 45.0700738 39.3492691, 45.0700929 39.34931, 45.0700945 39.3493534, 45.0700764 39.3493983, 45.0700524 39.3494228)",,roundabout,,,
179002864,True,میدان شهریار,secondary,False,19.847,"LINESTRING (45.0700524 39.3494228, 45.0700397 39.3494358, 45.0699888 39.3494615, 45.0699297 39.3494725, 45.0698692 39.3494673, 45.0698447 39.349458)",,roundabout,,,
179002880,False,خیابان سرباز,tertiary,True,65.764,"LINESTRING (45.0700524 39.3494228, 45.0704181 39.3496489, 45.0706498 39.3497921)",,,,,
179002864,True,میدان شهریار,secondary,False,25.509999999999998,"LINESTRING (45.0698447 39.349458, 45.0698146 39.3494466, 45.0697722 39.3494129, 45.069747 39.3493701, 45.0697421 39.3493232, 45.0697559 39.3492811, 45.0697691 39.3492651)",,roundabout,,,
179002871,False,خیابان آزادی,tertiary,False,329.94499999999994,"LINESTRING (45.0698447 39.349458, 45.0696601 39.3497831, 45.0692012 39.3505912, 45.068811 39.3512784, 45.0685797 39.3516858, 45.0685625 39.351716, 45.068302 39.3521749)",,,,,
179002931,True,خیابان امام خمینی,secondary,False,254.80700000000002,"LINESTRING (45.0707932 39.3470053, 45.0701643 39.3486984, 45.0700267 39.3490688, 45.0700021 39.3491542, 45.0699924 39.3492108)",,,,5,
179002928,False,خیابان پاسداران,secondary,True,43.266,"LINESTRING (45.0666913 39.3470801, 45.067062 39.3473432)",,,,,
376626358,True,خیابان شهریارغربی,residential,False,41.668,"LINESTRING (45.0666913 39.3470801, 45.0671758 39.3470734)",,,,6,
179002928,False,خیابان پاسداران,secondary,False,37.31699999999999,"LINESTRING (45.0666913 39.3470801, 45.0666035 39.3470207, 45.0664309 39.3469505, 45.0663128 39.3469259)",,,,,
376626359,False,,secondary_link,False,31.556,"LINESTRING (45.0671758 39.3470734, 45.067062 39.3473432)",,,,,
376626358,True,خیابان شهریارغربی,residential,False,312.04,"LINESTRING (45.0671758 39.3470734, 45.0681442 39.3470122, 45.0685768 39.3469925, 45.0696444 39.346944, 45.0700414 39.3469574, 45.0702013 39.3469554, 45.0704744 39.346961, 45.0707932 39.3470053)",,,,6,
179002928,False,خیابان پاسداران,secondary,False,43.266,"LINESTRING (45.067062 39.3473432, 45.0666913 39.3470801)",,,,,
376626359,False,,secondary_link,True,31.556,"LINESTRING (45.067062 39.3473432, 45.0671758 39.3470734)",,,,,
179002928,False,خیابان پاسداران,secondary,True,44.511,"LINESTRING (45.067062 39.3473432, 45.0672894 39.3474844, 45.0674542 39.347604)",,,,,
179002870,False,خیابان گلگشت,tertiary,True,135.731,"LINESTRING (45.0658174 39.3510705, 45.0671833 39.3516824)",,,,,
179002870,False,خیابان گلگشت,tertiary,False,125.068,"LINESTRING (45.0658174 39.3510705, 45.0657635 39.3510465, 45.0650101 39.3507116, 45.0646123 39.3505536, 45.0645446 39.3505267)",,,,,
403052386,False,خیابان فرشته,tertiary,True,110.97800000000001,"LINESTRING (45.0658174 39.3510705, 45.0658662 39.3508926, 45.0659471 39.3505978, 45.0660829 39.3500938)",,,,,
179002928,False,خیابان پاسداران,secondary,False,44.511,"LINESTRING (45.0674542 39.347604, 45.0672894 39.3474844, 45.067062 39.3473432)",,,,,
179002928,False,خیابان پاسداران,secondary,True,137.896,"LINESTRING (45.0674542 39.347604, 45.0677321 39.3478056, 45.0680357 39.3480251, 45.0686236 39.3484526)",,,,,
403052386,False,خیابان فرشته,tertiary,False,304.3159999999999,"LINESTRING (45.0674542 39.347604, 45.0671149 39.3480404, 45.0665878 39.3487185, 45.0665704 39.3487428, 45.066451 39.3489099, 45.0662638 39.3495011, 45.0661448 39.349877, 45.0661057 39.350009, 45.0660829 39.3500938)",,,,,
179002870,False,خیابان گلگشت,tertiary,False,135.731,"LINESTRING (45.0671833 39.3516824, 45.0658174 39.3510705)",,,,,
179002870,False,خیابان گلگشت,tertiary,True,110.686,"LINESTRING (45.0671833 39.3516824, 45.0678096 39.3519581, 45.068302 39.3521749)",,,,,
"[797607011, 403052387]",False,خیابان شهرداری(۲۲بهمن),tertiary,False,389.473,"LINESTRING (45.0671833 39.3516824, 45.0672388 39.3515473, 45.0673005 39.351377, 45.0673889 39.3511463, 45.0674301 39.3508065, 45.0674478 39.3506603, 45.0675231 39.3500383, 45.0675727 39.3497819, 45.0675843 39.3496957, 45.0676755 39.3495194, 45.0677313 39.3494455, 45.0680446 39.3491042, 45.0686236 39.3484526)",,,,,
179002928,False,خیابان پاسداران,secondary,False,137.89600000000002,"LINESTRING (45.0686236 39.3484526, 45.0680357 39.3480251, 45.0677321 39.3478056, 45.0674542 39.347604)",,,,,
179002928,False,خیابان پاسداران,secondary,True,133.745,"LINESTRING (45.0686236 39.3484526, 45.069007 39.3487309, 45.0693174 39.3489561, 45.0693554 39.3489837, 45.0696186 39.3491747, 45.0696857 39.3492202, 45.0697691 39.3492651)",,,,,
"[797607011, 403052387]",False,خیابان شهرداری(۲۲بهمن),tertiary,True,389.47299999999996,"LINESTRING (45.0686236 39.3484526, 45.0680446 39.3491042, 45.0677313 39.3494455, 45.0676755 39.3495194, 45.0675843 39.3496957, 45.0675727 39.3497819, 45.0675231 39.3500383, 45.0674478 39.3506603, 45.0674301 39.3508065, 45.0673889 39.3511463, 45.0673005 39.351377, 45.0672388 39.3515473, 45.0671833 39.3516824)",,,,,
403052396,False,خیابان آزادی,tertiary,True,131.683,"LINESTRING (45.0676954 39.3532623, 45.0679928 39.3527292, 45.068302 39.3521749)",,,,,
179009886,False,خیابان ساحلی,tertiary,False,164.688,"LINESTRING (45.0724464 39.3475342, 45.0726433 39.3474265, 45.0727249 39.3473189, 45.0727489 39.3471889, 45.0727166 39.3466021, 45.072703 39.3462049, 45.0726951 39.3461514)",,,,,
"[179009888, 819110010, 179009886]",False,"['پل اول زنگمار', 'خیابان ساحلی', 'خیابان ولیعصر عج']",tertiary,True,46.980000000000004,"LINESTRING (45.0724464 39.3475342, 45.0723888 39.3475751, 45.0721826 39.3478536, 45.0721611 39.3478912)",,,yes,,
403052399,False,خیابان شهریار شرقی,tertiary,False,132.893,"LINESTRING (45.0724464 39.3475342, 45.0729148 39.3477786, 45.07342 39.3479363, 45.0736248 39.3480002, 45.0738363 39.3480291)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,True,116.00399999999999,"LINESTRING (45.0756317 39.3453311, 45.0753566 39.3454882, 45.0752338 39.3455583, 45.0744552 39.3458304)",,,,,
179009886,False,خیابان ساحلی,tertiary,True,164.68800000000002,"LINESTRING (45.0726951 39.3461514, 45.072703 39.3462049, 45.0727166 39.3466021, 45.0727489 39.3471889, 45.0727249 39.3473189, 45.0726433 39.3474265, 45.0724464 39.3475342)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,False,96.49800000000002,"LINESTRING (45.0726951 39.3461514, 45.0731051 39.3461881, 45.073142 39.3461914, 45.0734821 39.3461577, 45.0737846 39.3460568)",,,,,
179009913,False,خیابان امام خمینی,secondary,False,75.73599999999999,"LINESTRING (45.0711389 39.3460676, 45.0709557 39.3465598, 45.0708908 39.3467211)",,,,,
403052408,False,خیابان رضوان,residential,False,86.304,"LINESTRING (45.0711389 39.3460676, 45.0708841 39.3459452, 45.0703611 39.34566, 45.0703061 39.3456351)",,,,,
797607009,True,آیت الله رفسنجانی,residential,False,134.46099999999998,"LINESTRING (45.0711389 39.3460676, 45.071443 39.3460713, 45.072229 39.346155, 45.0726951 39.3461514)",,,,5,
1251200426,False,,residential,False,69.072,"LINESTRING (45.0697576 39.3460889, 45.0703061 39.3456351)",,,,,
403052407,False,خیابان شهریار شرقی,tertiary,True,134.28799999999998,"LINESTRING (45.0697576 39.3460889, 45.0699276 39.3463916, 45.0700541 39.3465629, 45.0701609 39.346621, 45.0704179 39.3466332, 45.070758 39.3466699, 45.0708908 39.3467211)",,,,,
1251200426,False,,residential,True,69.072,"LINESTRING (45.0703061 39.3456351, 45.0697576 39.3460889)",,,,,
403052408,False,خیابان رضوان,residential,True,86.304,"LINESTRING (45.0703061 39.3456351, 45.0703611 39.34566, 45.0708841 39.3459452, 45.0711389 39.3460676)",,,,,
179002880,False,خیابان سرباز,tertiary,True,100.774,"LINESTRING (45.0730239 39.3512315, 45.0739462 39.3517907)",,,,,
179002880,False,خیابان سرباز,tertiary,False,259.415,"LINESTRING (45.0730239 39.3512315, 45.0729228 39.3511702, 45.0725297 39.3509298, 45.0724861 39.3509031, 45.0722851 39.3507802, 45.0720608 39.3506431, 45.0719999 39.3506107, 45.0717975 39.350488, 45.0709435 39.3499702, 45.0707029 39.3498243, 45.0706498 39.3497921)",,,,,
403052411,False,خیابان استقلال,tertiary,True,355.168,"LINESTRING (45.0730239 39.3512315, 45.0742929 39.3498394, 45.0739267 39.3490592, 45.0736092 39.3484456)",,,,,
403052412,False,شهریار غربی,tertiary,True,159.832,"LINESTRING (45.0736092 39.3484456, 45.0753233 39.3490016)",,,,,
403052411,False,خیابان استقلال,tertiary,False,355.168,"LINESTRING (45.0736092 39.3484456, 45.0739267 39.3490592, 45.0742929 39.3498394, 45.0730239 39.3512315)",,,,,
403052412,False,شهریار غربی,tertiary,False,139.192,"LINESTRING (45.0736092 39.3484456, 45.0734222 39.3483777, 45.072824 39.3481718, 45.0725508 39.3480778, 45.0721611 39.3478912)",,,,,
179009893,False,خیابان ولیعصر عج,tertiary,True,250.597,"LINESTRING (45.0721611 39.3478912, 45.0719836 39.3482012, 45.0717725 39.3486155, 45.0716851 39.348787, 45.0716104 39.3488589, 45.0713646 39.3490955, 45.0712006 39.3492534, 45.0709995 39.3494462, 45.0706498 39.3497921)",,,,,
403052412,False,شهریار غربی,tertiary,True,139.192,"LINESTRING (45.0721611 39.3478912, 45.0725508 39.3480778, 45.072824 39.3481718, 45.0734222 39.3483777, 45.0736092 39.3484456)",,,,,
"[179009888, 819110010, 179009886]",False,"['خیابان ولیعصر عج', 'خیابان ساحلی', 'پل اول زنگمار']",tertiary,False,46.980000000000004,"LINESTRING (45.0721611 39.3478912, 45.0721826 39.3478536, 45.0723888 39.3475751, 45.0724464 39.3475342)",,,yes,,
819110011,True,خیابان شهریار غربی,residential,False,154.62599999999998,"LINESTRING (45.0721611 39.3478912, 45.0716955 39.3476221, 45.0716532 39.3475977, 45.0711969 39.3473321, 45.0709493 39.347188, 45.0707932 39.3470053)",,,,3,0
403052412,False,شهریار غربی,tertiary,False,159.832,"LINESTRING (45.0753233 39.3490016, 45.0736092 39.3484456)",,,,,
179009908,False,پل  دوم زنگمار,secondary,False,8.845,"LINESTRING (45.070865 39.3467981, 45.0708908 39.3467211)",12,,yes,,
179009908,False,پل  دوم زنگمار,secondary,True,20.413,"LINESTRING (45.070865 39.3467981, 45.0708054 39.3469758)",12,,yes,,
403110327,True,خیابان شهریار شرقی,residential,False,158.93699999999998,"LINESTRING (45.070865 39.3467981, 45.071382 39.3470374, 45.0716054 39.3471339, 45.0717148 39.3472011, 45.0719865 39.3473057, 45.0722188 39.3474174, 45.0724464 39.3475342)",,,,3,
179002867,True,میدان امام حسین,primary,False,19.843000000000004,"LINESTRING (45.0657888 39.3467749, 45.0658384 39.3468389, 45.0658357 39.3469007, 45.0658013 39.3469332)",12,roundabout,,,
179002873,True,کمربندی بطرف فلکه گاز,secondary,False,48.084999999999994,"LINESTRING (45.0657888 39.3467749, 45.0659102 39.3468099, 45.0659478 39.3468207, 45.0663128 39.3469259)",,,,,
179002867,True,میدان امام حسین,primary,False,55.864999999999995,"LINESTRING (45.0651911 39.3467271, 45.06524 39.346696, 45.0653007 39.3466811, 45.0654413 39.3466683, 45.0655599 39.3466832, 45.0656149 39.3466971, 45.0656785 39.3467131, 45.0657888 39.3467749)",12,roundabout,,,
179002870,False,خیابان گلگشت,tertiary,True,125.068,"LINESTRING (45.0645446 39.3505267, 45.0646123 39.3505536, 45.0650101 39.3507116, 45.0657635 39.3510465, 45.0658174 39.3510705)",,,,,
403052399,False,خیابان شهریار شرقی,tertiary,True,132.893,"LINESTRING (45.0738363 39.3480291, 45.0736248 39.3480002, 45.07342 39.3479363, 45.0729148 39.3477786, 45.0724464 39.3475342)",,,,,
528683300,False,کوچه شهید نعمت علی حسین زاده,tertiary,False,90.48700000000001,"LINESTRING (45.0738363 39.3480291, 45.0740113 39.347723, 45.0740869 39.3475906, 45.074281 39.3473945, 45.0743497 39.3473251)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,False,116.00399999999999,"LINESTRING (45.0744552 39.3458304, 45.0752338 39.3455583, 45.0753566 39.3454882, 45.0756317 39.3453311)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,True,62.928000000000004,"LINESTRING (45.0744552 39.3458304, 45.0742887 39.3458886, 45.074085 39.3459558, 45.0740047 39.3459823, 45.0738973 39.3460177, 45.07387 39.3460283, 45.0737846 39.3460568)",,,,,
528683300,False,کوچه شهید نعمت علی حسین زاده,tertiary,True,201.332,"LINESTRING (45.0744552 39.3458304, 45.0745959 39.3460572, 45.0747111 39.3460534, 45.0747879 39.3460794, 45.0748648 39.3463876, 45.0749608 39.3465992, 45.0745095 39.3471636, 45.0743497 39.3473251)",,,,,
179002874,False,خیابان گلگشت,tertiary,False,222.39700000000002,"LINESTRING (45.0723374 39.3533568, 45.0726908 39.3530128, 45.0733853 39.3523367, 45.0739462 39.3517907)",,,,,
"[179002874, 179002879]",False,"['خیابان گلگشت ', 'خیابان گلگشت']",tertiary,True,414.588,"LINESTRING (45.0723374 39.3533568, 45.0719272 39.3537562, 45.0699031 39.3528733, 45.0695721 39.3527276, 45.0694063 39.3526566, 45.0689485 39.3524569, 45.068302 39.3521749)",,,,,
529189115,False,خیابان شهید محسنی زاده,residential,False,111.492,"LINESTRING (45.0723374 39.3533568, 45.0721281 39.3532277, 45.0718292 39.3530274, 45.0714969 39.3526104)",,,,,
529189115,False,خیابان شهید محسنی زاده,residential,True,111.492,"LINESTRING (45.0714969 39.3526104, 45.0718292 39.3530274, 45.0721281 39.3532277, 45.0723374 39.3533568)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,False,62.928,"LINESTRING (45.0737846 39.3460568, 45.07387 39.3460283, 45.0738973 39.3460177, 45.0740047 39.3459823, 45.074085 39.3459558, 45.0742887 39.3458886, 45.0744552 39.3458304)",,,,,
403052401,False,آیت الله رفسنجانی,tertiary,True,96.498,"LINESTRING (45.0737846 39.3460568, 45.0734821 39.3461577, 45.073142 39.3461914, 45.0731051 39.3461881, 45.0726951 39.3461514)",,,,,
819021442,False,کوچه جهاد,unclassified,False,183.83900000000006,"LINESTRING (45.0737846 39.3460568, 45.0738636 39.3461383, 45.073951 39.3462194, 45.0739759 39.3462715, 45.0740009 39.3463275, 45.0740184 39.3463873, 45.0740209 39.3464588, 45.0740109 39.3465051, 45.073966 39.3465283, 45.0738861 39.3465649, 45.0738112 39.3465997, 45.0737812 39.3466286, 45.0737737 39.3466615, 45.0737737 39.346702, 45.0737687 39.3467541, 45.0737787 39.3468024, 45.0738062 39.3468352, 45.0738336 39.34687, 45.0738386 39.346895, 45.0738336 39.3469259, 45.0738511 39.3469568, 45.0738936 39.3469877, 45.0738886 39.347034, 45.0738686 39.3470688, 45.0738961 39.3471055, 45.0739185 39.3471286, 45.0739784 39.3471557, 45.0741756 39.3472425, 45.0743497 39.3473251)",,,,,
528683300,False,کوچه شهید نعمت علی حسین زاده,tertiary,False,201.332,"LINESTRING (45.0743497 39.3473251, 45.0745095 39.3471636, 45.0749608 39.3465992, 45.0748648 39.3463876, 45.0747879 39.3460794, 45.0747111 39.3460534, 45.0745959 39.3460572, 45.0744552 39.3458304)",,,,,
528683300,False,کوچه شهید نعمت علی حسین زاده,tertiary,True,90.487,"LINESTRING (45.0743497 39.3473251, 45.074281 39.3473945, 45.0740869 39.3475906, 45.0740113 39.347723, 45.0738363 39.3480291)",,,,,
819021442,False,کوچه جهاد,unclassified,True,183.839,"LINESTRING (45.0743497 39.3473251, 45.0741756 39.3472425, 45.0739784 39.3471557, 45.0739185 39.3471286, 45.0738961 39.3471055, 45.0738686 39.3470688, 45.0738886 39.347034, 45.0738936 39.3469877, 45.0738511 39.3469568, 45.0738336 39.3469259, 45.0738386 39.346895, 45.0738336 39.34687, 45.0738062 39.3468352, 45.0737787 39.3468024, 45.0737687 39.3467541, 45.0737737 39.346702, 45.0737737 39.3466615, 45.0737812 39.3466286, 45.0738112 39.3465997, 45.0738861 39.3465649, 45.073966 39.3465283, 45.0740109 39.3465051, 45.0740209 39.3464588, 45.0740184 39.3463873, 45.0740009 39.3463275, 45.0739759 39.3462715, 45.073951 39.3462194, 45.0738636 39.3461383, 45.0737846 39.3460568)",,,,,
837709672,False,,secondary_link,True,12.127,"LINESTRING (45.0642644 39.3469772, 45.0642128 39.3468757)",,,,,
837709672,False,,secondary_link,False,12.127,"LINESTRING (45.0642128 39.3468757, 45.0642644 39.3469772)",,,,,
403052373,True,بلوار بسیج,secondary,False,87.09600000000002,"LINESTRING (45.0642128 39.3468757, 45.0644641 39.3467959, 45.0648093 39.3467327, 45.0650864 39.3467081, 45.0651911 39.3467271)",,,,,
179002867,True,میدان امام حسین,primary,False,2.072,"LINESTRING (45.0658013 39.3469332, 45.065786 39.3469476)",12,roundabout,,,
437022671,True,بطرف میدان امام حسین ع,primary,False,54.963,"LINESTRING (45.0655298 39.346323, 45.0657888 39.3467749)",12,,,,
988797981,False,پاسداران,residential,False,138.139,"LINESTRING (45.0655298 39.346323, 45.0657235 39.3462276, 45.0659917 39.345987, 45.0661432 39.3456262, 45.0662773 39.3452734)",,,,,
988797981,False,پاسداران,residential,True,138.139,"LINESTRING (45.0662773 39.3452734, 45.0661432 39.3456262, 45.0659917 39.345987, 45.0657235 39.3462276, 45.0655298 39.346323)",,,,,
1077034364,False,کوچه6متری,residential,False,32.654,"LINESTRING (45.0660829 39.3500938, 45.0664541 39.3501558)",,,,,
403052386,False,خیابان فرشته,tertiary,False,110.97800000000001,"LINESTRING (45.0660829 39.3500938, 45.0659471 39.3505978, 45.0658662 39.3508926, 45.0658174 39.3510705)",,,,,
403052386,False,خیابان فرشته,tertiary,True,304.316,"LINESTRING (45.0660829 39.3500938, 45.0661057 39.350009, 45.0661448 39.349877, 45.0662638 39.3495011, 45.066451 39.3489099, 45.0665704 39.3487428, 45.0665878 39.3487185, 45.0671149 39.3480404, 45.0674542 39.347604)",,,,,
1077034364,False,کوچه6متری,residential,True,32.654,"LINESTRING (45.0664541 39.3501558, 45.0660829 39.3500938)",,,,,
1173021255,False,خیابان سرباز,tertiary,True,70.414,"LINESTRING (45.0746058 39.352166, 45.0739462 39.3517907)",,,,,
1173021253,False,خیابان سرباز,tertiary,True,171.33200000000002,"LINESTRING (45.0746058 39.352166, 45.0747398 39.3523668, 45.0753674 39.3530533, 45.0754505 39.3530782, 45.0755364 39.3530699, 45.0756866 39.3529392, 45.0757161 39.3528604, 45.0757083 39.3527792)",,,,,
"[1173021254, 1173021255]",False,خیابان سرباز,tertiary,False,116.82,"LINESTRING (45.0746058 39.352166, 45.0749467 39.3523599, 45.0752969 39.3525678, 45.0757083 39.3527792)",,,,,
1173021253,False,خیابان سرباز,tertiary,False,171.332,"LINESTRING (45.0757083 39.3527792, 45.0757161 39.3528604, 45.0756866 39.3529392, 45.0755364 39.3530699, 45.0754505 39.3530782, 45.0753674 39.3530533, 45.0747398 39.3523668, 45.0746058 39.352166)",,,,,
"[1173021254, 1173021255]",False,خیابان سرباز,tertiary,True,116.82,"LINESTRING (45.0757083 39.3527792, 45.0752969 39.3525678, 45.0749467 39.3523599, 45.0746058 39.352166)",,,,,
