osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed
180691401,میدان گلندوک,primary,roundabout,True,False,56.916000000000004,"LINESTRING (51.6342124 35.824459, 51.6342763 35.8245563, 51.634308 35.824641, 51.6343129 35.8247223, 51.634287 35.8247894, 51.6342223 35.8248373, 51.6341184 35.82487)",
485556035,بلوار امام خمینی,primary,,True,False,52.422,"LINESTRING (51.6342124 35.824459, 51.6344468 35.8246132, 51.6347056 35.824699)",60
485556046,اسدیان,tertiary,,False,False,22.121,"LINESTRING (51.6291051 35.8245345, 51.6289063 35.8244179)",40
485556046,اسدیان,tertiary,,False,True,48.535,"LINESTRING (51.6291051 35.8245345, 51.6295518 35.8247781)",40
485556037,باهنر,residential,,False,False,76.06400000000001,"LINESTRING (51.6276686 35.8203736, 51.6279272 35.8203799, 51.6280992 35.82036, 51.6282693 35.8203265, 51.6284788 35.8202382)",30
479107666,معلم,secondary,,False,True,26.092,"LINESTRING (51.6334047 35.8216341, 51.6335047 35.8218543)",40
479107666,معلم,secondary,,False,False,36.06,"LINESTRING (51.6334047 35.8216341, 51.633371 35.8214909, 51.6333872 35.8214377, 51.6334907 35.8213468)",40
479107666,معلم,secondary,,False,False,26.092,"LINESTRING (51.6335047 35.8218543, 51.6334047 35.8216341)",40
479107666,معلم,secondary,,False,True,90.345,"LINESTRING (51.6335047 35.8218543, 51.6335351 35.821966, 51.6335295 35.8223229, 51.6334917 35.8226627)",40
479107669,یاس,residential,,False,False,345.00699999999995,"LINESTRING (51.6335047 35.8218543, 51.6358709 35.8207918, 51.6360507 35.8207537, 51.6361324 35.8205459, 51.6361861 35.8202947, 51.6358495 35.8202099)",30
228053987,امامزاده عبدالله,residential,,False,False,28.77,"LINESTRING (51.6284788 35.8202382, 51.6286372 35.8204628)",30
485556037,باهنر,residential,,False,False,83.51,"LINESTRING (51.6284788 35.8202382, 51.629171 35.8197392)",30
485556037,باهنر,residential,,False,True,76.06400000000001,"LINESTRING (51.6284788 35.8202382, 51.6282693 35.8203265, 51.6280992 35.82036, 51.6279272 35.8203799, 51.6276686 35.8203736)",30
682545753,ناز,residential,,False,True,60.048,"LINESTRING (51.6284788 35.8202382, 51.6281126 35.8200588, 51.6279396 35.8199261)",
479107666,معلم,secondary,,False,False,169.256,"LINESTRING (51.6340989 35.8207727, 51.6341638 35.8206565, 51.6341672 35.8205149, 51.6341097 35.820345, 51.6335958 35.8193521)",40
479107666,معلم,secondary,,False,True,49.744,"LINESTRING (51.6340989 35.8207727, 51.6339722 35.8209108, 51.6337368 35.8211091)",40
682545778,نرگس,residential,,False,True,110.727,"LINESTRING (51.6340989 35.8207727, 51.6343112 35.8206797, 51.6346867 35.8201751, 51.6347833 35.8199794)",
180691401,میدان گلندوک,primary,roundabout,True,False,82.571,"LINESTRING (51.6332866 35.82399, 51.6334819 35.8240196, 51.6336652 35.8240603, 51.6338284 35.8241148, 51.633946 35.8241849, 51.6340847 35.8243069)",
479107666,معلم,secondary,,False,True,70.621,"LINESTRING (51.6328497 35.8178583, 51.6331511 35.8184445)",40
504332507,دانش ۲/۳,residential,,False,False,107.429,"LINESTRING (51.6328497 35.8178583, 51.6317475 35.8182252)",30
36866808,بلوار امام خمینی,primary,,True,False,95.53999999999999,"LINESTRING (51.632997 35.8243297, 51.6328416 35.8241432, 51.6326443 35.8240068, 51.6323542 35.8238866, 51.6321805 35.8238112)",60
