osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction
889034784,True,بلوار آیت الله طالقانی,secondary,50,False,102.232,"LINESTRING (59.119178 36.647556, 59.1192806 36.6484717)",
"[565144800, 565144806]",False,"['مصطفی خمینی جنوبی ۳', 'طالقانی ۶']",residential,30,True,145.787,"LINESTRING (59.119178 36.647556, 59.1198685 36.6472135, 59.1205679 36.6468665)",
108974227,False,طالقانی ۱۱,residential,,False,295.6,"LINESTRING (59.1189656 36.6462069, 59.1156624 36.6464145)",
806303150,True,بلوار آیت الله طالقانی,secondary,50,False,95.428,"LINESTRING (59.1189656 36.6462069, 59.118884 36.6453512)",
806304436,False,,residential,,True,8.774,"LINESTRING (59.1189656 36.6462069, 59.1190562 36.6461762)",
48125410,True,میدان بسیج,secondary,30,False,23.826999999999998,"LINESTRING (59.1192684 36.6492857, 59.1193301 36.64923, 59.1194097 36.6491998, 59.1194957 36.6491957)",roundabout
806303150,True,بلوار آیت الله طالقانی,secondary,50,False,87.118,"LINESTRING (59.1192684 36.6492857, 59.1192521 36.6490814, 59.1191914 36.6485047)",
48125410,True,میدان بسیج,secondary,30,False,31.603,"LINESTRING (59.1195214 36.6495537, 59.119434 36.6495576, 59.119349 36.6495335, 59.1192841 36.6494868, 59.1192453 36.6494222)",roundabout
61480383,True,بلوار امام خمینی,secondary,50,False,73.011,"LINESTRING (59.1195214 36.6495537, 59.1190741 36.6497484, 59.1188128 36.6498815)",
48125410,True,میدان بسیج,secondary,30,False,39.501,"LINESTRING (59.1195826 36.6492202, 59.1196481 36.6492676, 59.1196858 36.6493305, 59.1196909 36.6494028, 59.1196604 36.6494711, 59.1196021 36.6495228)",roundabout
63082649,True,بلوار امام خمینی,secondary,,False,218.891,"LINESTRING (59.1195826 36.6492202, 59.119836 36.649255, 59.119985 36.649226, 59.1217089 36.6483461)",
48125410,True,میدان بسیج,secondary,30,False,8.217,"LINESTRING (59.1194957 36.6491957, 59.1195826 36.6492202)",roundabout
48125410,True,میدان بسیج,secondary,30,False,7.977,"LINESTRING (59.1196021 36.6495228, 59.1195214 36.6495537)",roundabout
61480378,True,بلوار امام خمینی,secondary,50,False,113.09,"LINESTRING (59.113091 36.6526, 59.1141712 36.6520677)",
61480380,False,,secondary_link,,True,13.704,"LINESTRING (59.113091 36.6526, 59.113165 36.652708)",
61480383,True,بلوار امام خمینی,secondary,50,False,57.442,"LINESTRING (59.115562 36.6515145, 59.1150149 36.6517869)",
108974085,False,,tertiary,40,False,12.542,"LINESTRING (59.115562 36.6515145, 59.1154944 36.6514156)",
108974085,False,,tertiary,40,True,12.542,"LINESTRING (59.1154944 36.6514156, 59.115562 36.6515145)",
61480378,True,بلوار امام خمینی,secondary,50,False,203.939,"LINESTRING (59.1154944 36.6514156, 59.1167377 36.6508152, 59.1174424 36.650456)",
108974080,False,۲۲ بهمن,tertiary,40,False,114.312,"LINESTRING (59.1154944 36.6514156, 59.115443 36.6509039, 59.1153914 36.6503909)",
48125410,True,میدان بسیج,secondary,30,False,15.612,"LINESTRING (59.1192453 36.6494222, 59.1192402 36.6493515, 59.1192684 36.6492857)",roundabout
61480380,False,,secondary_link,,False,13.704,"LINESTRING (59.113165 36.652708, 59.113091 36.6526)",
63082648,True,بلوار امام خمینی,secondary,,False,229.763,"LINESTRING (59.1217789 36.6484185, 59.1196021 36.6495228)",
63082648,True,بلوار امام خمینی,secondary,,False,158.501,"LINESTRING (59.1232679 36.6476409, 59.1217789 36.6484185)",
108973967,False,,residential,,True,8.22,"LINESTRING (59.1232679 36.6476409, 59.1232185 36.6475785)",
1126011842,True,,residential,30,False,95.185,"LINESTRING (59.1232679 36.6476409, 59.1238239 36.6483715)",
108973967,False,,residential,,False,8.22,"LINESTRING (59.1232185 36.6475785, 59.1232679 36.6476409)",
1130581681,True,مصطفی خمینی جنوبی,residential,30,False,101.135,"LINESTRING (59.1232185 36.6475785, 59.1226266 36.6468028)",
63082649,True,بلوار امام خمینی,secondary,,False,159.446,"LINESTRING (59.1217089 36.6483461, 59.1232185 36.6475785)",
108974058,False,۱۵ خرداد,residential,30,False,91.981,"LINESTRING (59.1143415 36.6464976, 59.11442 36.6473224)",
108974058,False,۱۵ خرداد,residential,30,True,95.649,"LINESTRING (59.1143415 36.6464976, 59.1142599 36.6456399)",
1015199338,False,۱۵ خرداد ۱,residential,,False,106.313,"LINESTRING (59.1143415 36.6464976, 59.1131535 36.6465723)",
1015199338,False,۱۵ خرداد ۱,residential,,True,58.562,"LINESTRING (59.1143415 36.6464976, 59.1149959 36.6464564)",
108973927,False,طالقانی ۱۵,residential,30,False,135.536,"LINESTRING (59.1176158 36.6483269, 59.1163243 36.6489688)",
108973927,False,طالقانی ۱۵,residential,30,True,155.319,"LINESTRING (59.1176158 36.6483269, 59.1190958 36.6475913)",
108973939,False,,residential,30,True,90.812,"LINESTRING (59.1176158 36.6483269, 59.118152 36.6490211)",
"[108973939, 108973965]",False,,residential,30,"[False, True]",184.293,"LINESTRING (59.1176158 36.6483269, 59.1173438 36.6479747, 59.1173244 36.6479496, 59.1172858 36.6479689, 59.1160401 36.6485906)",
108974196,False,,residential,30,False,120.07,"LINESTRING (59.1135137 36.6504098, 59.1146599 36.6498438)",
108973792,False,طالقانی ۱۳,residential,30,False,78.257,"LINESTRING (59.11442 36.6473224, 59.113545 36.647372)",
108973792,False,طالقانی ۱۳,residential,30,True,58.958,"LINESTRING (59.11442 36.6473224, 59.1150795 36.6472884)",
108974058,False,۱۵ خرداد,residential,30,False,97.579,"LINESTRING (59.11442 36.6473224, 59.1145033 36.6481974)",
108974058,False,۱۵ خرداد,residential,30,True,91.981,"LINESTRING (59.11442 36.6473224, 59.1143415 36.6464976)",
954987148,False,طالقانی ۱,tertiary,40,False,37.905,"LINESTRING (59.1138609 36.6439816, 59.113438 36.6440143)",
108974208,False,امام خمینی ۲۴,residential,30,False,70.268,"LINESTRING (59.1132441 36.6506958, 59.1136196 36.6512513)",
108974270,False,۱۵ خرداد ۱۵,residential,30,True,133.604,"LINESTRING (59.1132441 36.6506958, 59.1136502 36.6506678, 59.11474 36.6506858)",
108974080,False,۲۲ بهمن,tertiary,40,True,56.835,"LINESTRING (59.1147251 36.6442836, 59.1148281 36.644788)",
1159585389,True,,tertiary,40,False,41.829,"LINESTRING (59.1147251 36.6442836, 59.1146327 36.6440466, 59.1145515 36.6439366)",
108974227,False,طالقانی ۱۱,residential,,False,59.644,"LINESTRING (59.1156624 36.6464145, 59.1149959 36.6464564)",
108974227,False,طالقانی ۱۱,residential,,True,295.6,"LINESTRING (59.1156624 36.6464145, 59.1189656 36.6462069)",
108974305,False,هفده شهریور جنوبی,residential,30,False,93.637,"LINESTRING (59.1156624 36.6464145, 59.1157463 36.6472539)",
108974305,False,هفده شهریور جنوبی,residential,30,True,95.578,"LINESTRING (59.1156624 36.6464145, 59.1155768 36.6455577)",
108973907,False,حقیقی,residential,30,False,90.958,"LINESTRING (59.1210991 36.6475647, 59.1205679 36.6468665)",
108974315,False,مصطفی خمینی جنوبی ۵,residential,30,True,160.463,"LINESTRING (59.1210991 36.6475647, 59.1226266 36.6468028)",
727046494,True,حقیقی,residential,30,False,102.514,"LINESTRING (59.1210991 36.6475647, 59.1217089 36.6483461)",
"[108974315, 565144799]",False,"['طالقانی ۸', 'مصطفی خمینی جنوبی ۵']",residential,30,False,191.02800000000002,"LINESTRING (59.1210991 36.6475647, 59.1201819 36.6480222, 59.1192806 36.6484717)",
889034784,True,بلوار آیت الله طالقانی,secondary,50,False,55.663,"LINESTRING (59.1191299 36.6470569, 59.119178 36.647556)",
"[565144801, 108973807]",False,"['مصطفی خمینی جنوبی ۱', 'طالقانی ۴']",residential,30,True,120.533,"LINESTRING (59.1191299 36.6470569, 59.1197036 36.6467698, 59.1202762 36.6464832)",
108974235,False,,residential,30,False,90.838,"LINESTRING (59.1228537 36.6498343, 59.1223261 36.6491356)",
108974235,False,,residential,30,True,89.62,"LINESTRING (59.1228537 36.6498343, 59.1233743 36.6505236)",
1126011451,False,ده دی شمالی ۴,residential,30,False,309.913,"LINESTRING (59.1228537 36.6498343, 59.1199144 36.6513199)",
108974058,False,۱۵ خرداد,residential,30,True,93.899,"LINESTRING (59.11474 36.6506858, 59.1146599 36.6498438)",
1250030631,False,,residential,30,True,66.725,"LINESTRING (59.11474 36.6506858, 59.1153914 36.6503909)",
108974270,False,۱۵ خرداد ۱۵,residential,30,False,133.604,"LINESTRING (59.11474 36.6506858, 59.1136502 36.6506678, 59.1132441 36.6506958)",
1250030631,False,,residential,30,False,118.08600000000001,"LINESTRING (59.11474 36.6506858, 59.1139036 36.6511079, 59.1136196 36.6512513)",
942093576,False,شهدای ۱,residential,30,True,158.348,"LINESTRING (59.1238239 36.6483715, 59.1223261 36.6491356)",
108973901,False,طالقانی ۷,residential,30,False,296.025,"LINESTRING (59.1188041 36.6445434, 59.1154958 36.6447469)",
108973927,False,طالقانی ۱۵,residential,30,False,107.53,"LINESTRING (59.1163243 36.6489688, 59.1152996 36.649478)",
108973927,False,طالقانی ۱۵,residential,30,True,135.536,"LINESTRING (59.1163243 36.6489688, 59.1176158 36.6483269)",
108974305,False,هفده شهریور جنوبی,residential,30,False,90.793,"LINESTRING (59.1163243 36.6489688, 59.1168499 36.649668)",
108974305,False,هفده شهریور جنوبی,residential,30,True,49.106,"LINESTRING (59.1163243 36.6489688, 59.1160401 36.6485906)",
108974229,False,امام خمینی ۲۱/۱,residential,30,False,97.194,"LINESTRING (59.1166679 36.6519954, 59.1160649 36.6512674)",
108974229,False,امام خمینی ۲۱/۱,residential,30,True,88.483,"LINESTRING (59.1166679 36.6519954, 59.1171611 36.6526858)",
1126011198,False,هفده شهریور ۱,residential,30,False,148.56,"LINESTRING (59.1166679 36.6519954, 59.1180774 36.6512839)",
1126011198,False,هفده شهریور ۱,residential,30,True,126.015,"LINESTRING (59.1166679 36.6519954, 59.1154725 36.6525992)",
108974080,False,۲۲ بهمن,tertiary,40,False,75.658,"LINESTRING (59.1153914 36.6503909, 59.1153232 36.6497127)",
1125984498,False,۲۲ ۱۴بهمن,residential,30,False,152.942,"LINESTRING (59.1153914 36.6503909, 59.1168499 36.649668)",
1250030631,False,,residential,30,False,66.725,"LINESTRING (59.1153914 36.6503909, 59.11474 36.6506858)",
108974080,False,۲۲ بهمن,tertiary,40,True,114.312,"LINESTRING (59.1153914 36.6503909, 59.115443 36.6509039, 59.1154944 36.6514156)",
"[108974315, 565144799]",False,"['طالقانی ۸', 'مصطفی خمینی جنوبی ۵']",residential,30,True,191.02800000000002,"LINESTRING (59.1192806 36.6484717, 59.1201819 36.6480222, 59.1210991 36.6475647)",
