osmid,highway,oneway,reversed,length,geometry,name,ref,junction
302892424,tertiary,False,False,189.056,"LINESTRING (45.7451154 36.0568991, 45.7451425 36.0565527, 45.7452283 36.0562144, 45.745518 36.0558761, 45.7459257 36.0555205, 45.7460261 36.0554441)",,,
310626536,tertiary,False,True,155.19299999999998,"LINESTRING (45.7451154 36.0568991, 45.7459447 36.0569502, 45.7468233 36.0568136)",خیابان قانع,,
310626539,residential,False,True,354.11,"LINESTRING (45.7451154 36.0568991, 45.745022 36.057193, 45.7450649 36.0585938, 45.7450703 36.0592876, 45.7451997 36.0600667)",بیست متری,,
302371245,primary,True,False,26.126,"LINESTRING (45.7485445 36.0601578, 45.7483942 36.0599567)",میدان انقلاب,11,roundabout
310626541,primary,True,False,44.756,"LINESTRING (45.7487218 36.0600707, 45.7490283 36.0603879)",بلوار مولوی,11,
302371245,primary,True,False,20.027,"LINESTRING (45.7487218 36.0600707, 45.7486899 36.0601161, 45.7486398 36.0601451, 45.7485445 36.0601578)",میدان انقلاب,11,roundabout
302371245,primary,True,False,24.895,"LINESTRING (45.7486225 36.0598617, 45.7487218 36.0600707)",میدان انقلاب,11,roundabout
"[310626524, 310626525]",residential,False,False,333.40900000000005,"LINESTRING (45.7486225 36.0598617, 45.7487869 36.0597461, 45.7489541 36.0595522, 45.749115 36.0592421, 45.7490507 36.0589884, 45.7489434 36.0587456, 45.7488575 36.0585114, 45.7487717 36.0583206, 45.7487824 36.0582078, 45.7487824 36.0580951, 45.7489863 36.0577481, 45.7488254 36.05754, 45.7486215 36.0574706, 45.748316 36.057517)",خیابان هژار,,
302371245,primary,True,False,23.299,"LINESTRING (45.7484938 36.0596844, 45.7485449 36.0597199, 45.7486225 36.0598617)",میدان انقلاب,11,roundabout
302371245,primary,True,False,27.291,"LINESTRING (45.7483942 36.0599567, 45.7483252 36.0598188, 45.7483143 36.059771, 45.7483342 36.0597257)",میدان انقلاب,11,roundabout
310626538,residential,False,False,270.258,"LINESTRING (45.7483942 36.0599567, 45.7478973 36.0604629, 45.7475379 36.060671, 45.7473063 36.0604182, 45.7468888 36.0597517, 45.7468566 36.0593874)",خیابان هیمن,,
302371245,primary,True,False,15.212000000000002,"LINESTRING (45.7483342 36.0597257, 45.7483942 36.0597005, 45.7484466 36.0596909, 45.7484938 36.0596844)",میدان انقلاب,11,roundabout
310626527,primary,True,False,307.111,"LINESTRING (45.7483342 36.0597257, 45.748315 36.0594002, 45.7481412 36.0575444, 45.7480694 36.0569724)",بلوار مولوی,11,
310626535,primary,True,False,93.574,"LINESTRING (45.7479306 36.0559039, 45.7476821 36.0550867)",بلوار مولوی,11,
302892425,residential,False,False,178.87,"LINESTRING (45.7479306 36.0559039, 45.7477389 36.0558674, 45.7475672 36.0558414, 45.7473634 36.0557894, 45.7471273 36.05572, 45.746902 36.0556679, 45.7466553 36.0555986, 45.746387 36.0555378, 45.7460261 36.0554441)",,,
302892424,tertiary,False,True,189.056,"LINESTRING (45.7460261 36.0554441, 45.7459257 36.0555205, 45.745518 36.0558761, 45.7452283 36.0562144, 45.7451425 36.0565527, 45.7451154 36.0568991)",,,
302892425,residential,False,True,178.87000000000003,"LINESTRING (45.7460261 36.0554441, 45.746387 36.0555378, 45.7466553 36.0555986, 45.746902 36.0556679, 45.7471273 36.05572, 45.7473634 36.0557894, 45.7475672 36.0558414, 45.7477389 36.0558674, 45.7479306 36.0559039)",,,
"[310626524, 310626525]",residential,False,True,333.40900000000005,"LINESTRING (45.748316 36.057517, 45.7486215 36.0574706, 45.7488254 36.05754, 45.7489863 36.0577481, 45.7487824 36.0580951, 45.7487824 36.0582078, 45.7487717 36.0583206, 45.7488575 36.0585114, 45.7489434 36.0587456, 45.7490507 36.0589884, 45.749115 36.0592421, 45.7489541 36.0595522, 45.7487869 36.0597461, 45.7486225 36.0598617)",خیابان هژار,,
310626531,primary,True,False,242.255,"LINESTRING (45.748316 36.057517, 45.7484016 36.0594112, 45.7484938 36.0596844)",بلوارمولوی,11,
310626529,primary,True,False,104.712,"LINESTRING (45.7477397 36.0547694, 45.7484431 36.0540188)",,11,
