osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,lanes
"[60799424, 1057151538, 1057151539]",True,بلوار کشاورز,tertiary,40,False,33.453,"LINESTRING (51.0538222 35.6559945, 51.0538909 35.6561502, 51.0539136 35.6562133, 51.053936 35.6562755, 51.0539377 35.6562802)",,yes,
299383654,True,,tertiary_link,,False,30.612000000000002,"LINESTRING (51.0538222 35.6559945, 51.0538239 35.6560707, 51.0538105 35.6560911, 51.0537837 35.6561088, 51.0537536 35.656106, 51.0537284 35.656087, 51.053705 35.656053, 51.0536816 35.6559999)",,,
299223791,True,بلوار کشاورز,tertiary,40,False,12.699,"LINESTRING (51.0536816 35.6559999, 51.0536832 35.6558857)",,,
299223791,True,بلوار کشاورز,tertiary,40,False,9.629,"LINESTRING (51.0536642 35.6560851, 51.0536665 35.6560557, 51.0536816 35.6559999)",,,
299383656,False,احمدی,residential,30,False,55.319,"LINESTRING (51.0536642 35.6560851, 51.0531838 35.6558834, 51.053118 35.6558606)",,,
299384444,True,شیخلر,tertiary,30,False,35.175,"LINESTRING (51.0546719 35.6596747, 51.0548367 35.6593881)",,,
668737613,False,عباسی,residential,30,True,105.309,"LINESTRING (51.0546719 35.6596747, 51.0536279 35.6592535)",,,
299384428,False,۲۲ متری محسنی,tertiary,40,False,48.657,"LINESTRING (51.0539184 35.661819, 51.0534265 35.6616408)",,,
299384433,False,بنت الهدی,residential,30,False,59.505,"LINESTRING (51.0539184 35.661819, 51.0541187 35.6613092)",,,
299384433,False,بنت الهدی,residential,30,True,59.032,"LINESTRING (51.0539184 35.661819, 51.0537452 35.6623309)",,,
299384444,True,شیخلر,tertiary,30,False,34.689,"LINESTRING (51.0539935 35.66078, 51.0541648 35.6605008)",,,
299384433,False,بنت الهدی,residential,30,True,35.079,"LINESTRING (51.0539935 35.66078, 51.0541506 35.6609482, 51.0541888 35.6610478)",,,
299384435,False,رازی,residential,30,True,74.078,"LINESTRING (51.0536279 35.6592535, 51.0532232 35.6598329)",,,
299384442,False,,residential,,False,37.478,"LINESTRING (51.0536279 35.6592535, 51.0537875 35.6589424)",,,
668737613,False,عباسی,residential,30,False,105.309,"LINESTRING (51.0536279 35.6592535, 51.0546719 35.6596747)",,,
299384439,False,محمود خانی,residential,,True,30.225,"LINESTRING (51.0548367 35.6593881, 51.0545415 35.6592602)",,,
299384444,True,شیخلر,tertiary,30,False,9.031,"LINESTRING (51.0548367 35.6593881, 51.0548963 35.6593229)",,,
299384439,False,محمود خانی,residential,,False,21.407,"LINESTRING (51.0537875 35.6589424, 51.054001 35.6590259)",,,
299384442,False,,residential,,True,37.478,"LINESTRING (51.0537875 35.6589424, 51.0536279 35.6592535)",,,
299384443,False,کوچه سرور,residential,,False,109.502,"LINESTRING (51.054309 35.6602705, 51.0532232 35.6598329)",,,
299384444,True,شیخلر,tertiary,30,False,73.91900000000001,"LINESTRING (51.054309 35.6602705, 51.0545858 35.6598161, 51.0546719 35.6596747)",,,
299384428,False,۲۲ متری محسنی,tertiary,40,True,48.657,"LINESTRING (51.0534265 35.6616408, 51.0539184 35.661819)",,,
299384444,True,شیخلر,tertiary,30,False,108.562,"LINESTRING (51.0534265 35.6616408, 51.0539935 35.66078)",,,
512302758,True,بلوار انقلاب,secondary,50,False,86.17599999999999,"LINESTRING (51.0561078 35.6577523, 51.0557065 35.6576329, 51.0552121 35.6574859)",,,
299432772,False,بابایی,residential,30,False,26.908,"LINESTRING (51.0571093 35.6588696, 51.0572467 35.6586549)",,,
299432774,False,باب الحوائج,residential,,False,35.082,"LINESTRING (51.0571093 35.6588696, 51.056745 35.6587604)",,,
668628719,False,غمخوار,residential,,False,38.625,"LINESTRING (51.0571093 35.6588696, 51.0571658 35.6589496, 51.0572301 35.6589976, 51.0574455 35.659055)",,,
751225788,False,,residential,,False,48.016999999999996,"LINESTRING (51.0571093 35.6588696, 51.0570288 35.6589613, 51.0569134 35.6592664)",,,
299432772,False,بابایی,residential,30,True,24.839,"LINESTRING (51.057498 35.6581846, 51.0573885 35.6583895)",,,
512302758,True,بلوار انقلاب,secondary,50,False,134.492,"LINESTRING (51.057498 35.6581846, 51.0564368 35.6578511, 51.0562518 35.657793, 51.0561078 35.6577523)",,,
299384444,True,شیخلر,tertiary,30,False,85.243,"LINESTRING (51.055791 35.6584744, 51.0561078 35.6577523)",,,
299432774,False,باب الحوائج,residential,,True,58.079,"LINESTRING (51.055791 35.6584744, 51.0563941 35.6586552)",,,
299384435,False,رازی,residential,30,False,74.078,"LINESTRING (51.0532232 35.6598329, 51.0536279 35.6592535)",,,
299384443,False,کوچه سرور,residential,,True,109.502,"LINESTRING (51.0532232 35.6598329, 51.054309 35.6602705)",,,
299384439,False,محمود خانی,residential,,False,30.225,"LINESTRING (51.0545415 35.6592602, 51.0548367 35.6593881)",,,
299384439,False,محمود خانی,residential,,True,55.347,"LINESTRING (51.0545415 35.6592602, 51.054001 35.6590259)",,,
299432789,False,تاجیک,residential,,False,62.946,"LINESTRING (51.0545415 35.6592602, 51.0548005 35.6588688, 51.0548177 35.6588434, 51.0548229 35.6588221, 51.0548185 35.6587512)",,,
668628708,False,مومنی,residential,,False,29.819,"LINESTRING (51.0548185 35.6587512, 51.0544969 35.6586909)",,,
"[299432777, 299432789]",False,تاجیک,residential,,"[False, True]",155.531,"LINESTRING (51.0548185 35.6587512, 51.0548245 35.6585442, 51.0548395 35.6584249, 51.0549006 35.6581297, 51.0548931 35.6580984, 51.0548723 35.6580808, 51.0546797 35.6580055, 51.0548403 35.6577519, 51.0549622 35.6575145)",,,
299432789,False,تاجیک,residential,,True,62.946,"LINESTRING (51.0548185 35.6587512, 51.0548229 35.6588221, 51.0548177 35.6588434, 51.0548005 35.6588688, 51.0545415 35.6592602)",,,
668628724,False,فرزین,residential,,False,85.307,"LINESTRING (51.0562787 35.660804, 51.0554544 35.6604298)",,,
871581634,True,جلال آل احمد,residential,30,False,55.25,"LINESTRING (51.0562787 35.660804, 51.0559664 35.6612312)",,,
668628710,False,فرزاد,residential,,False,37.606,"LINESTRING (51.0567428 35.6600059, 51.0571384 35.6601111)",,,
871581634,True,جلال آل احمد,residential,30,False,40.197,"LINESTRING (51.0567428 35.6600059, 51.0566736 35.6601744, 51.0565745 35.6603397)",,,
299432797,True,جلال ال احمد کیهان,residential,30,False,132.673,"LINESTRING (51.0548963 35.6593229, 51.0562328 35.6598173)",,,
299384444,True,شیخلر,tertiary,30,False,44.125,"LINESTRING (51.0548963 35.6593229, 51.0549609 35.6592521, 51.0552156 35.6591255, 51.0552867 35.6590934)",,,
299432793,False,جلال آل احمد,residential,30,True,39.549,"LINESTRING (51.0559664 35.6612312, 51.0558488 35.6615738)",,,
695761202,True,شهید رباطی,residential,,False,181.902,"LINESTRING (51.0559664 35.6612312, 51.0541648 35.6605008)",,,
299384444,True,شیخلر,tertiary,30,False,28.732,"LINESTRING (51.0541648 35.6605008, 51.054309 35.6602705)",,,
299432793,False,جلال آل احمد,residential,30,False,39.549,"LINESTRING (51.0558488 35.6615738, 51.0559664 35.6612312)",,,
299432793,False,جلال آل احمد,residential,30,True,48.6,"LINESTRING (51.0558488 35.6615738, 51.0557285 35.6619998)",,,
299432801,False,فرشید,residential,,False,160.972,"LINESTRING (51.0558488 35.6615738, 51.0541888 35.6610478)",,,
299384433,False,بنت الهدی,residential,30,True,29.748,"LINESTRING (51.0541888 35.6610478, 51.0541187 35.6613092)",,,
299432801,False,فرشید,residential,,True,160.972,"LINESTRING (51.0541888 35.6610478, 51.0558488 35.6615738)",,,
299384433,False,بنت الهدی,residential,30,False,35.079,"LINESTRING (51.0541888 35.6610478, 51.0541506 35.6609482, 51.0539935 35.66078)",,,
299432793,False,جلال آل احمد,residential,30,True,47.274,"LINESTRING (51.0554564 35.6628142, 51.0553221 35.6632251)",,,
299432805,False,افضل,residential,,False,163.668,"LINESTRING (51.0554564 35.6628142, 51.0537452 35.6623309)",,,
299432815,True,شهید افضل,residential,,False,44.081,"LINESTRING (51.0554564 35.6628142, 51.0559226 35.6629312)",,,
299432793,False,جلال آل احمد,residential,30,False,48.344,"LINESTRING (51.0554564 35.6628142, 51.0554889 35.662689, 51.0555918 35.6623938)",,,
299384433,False,بنت الهدی,residential,30,False,59.032,"LINESTRING (51.0537452 35.6623309, 51.0539184 35.661819)",,,
299432805,False,افضل,residential,,True,163.668,"LINESTRING (51.0537452 35.6623309, 51.0554564 35.6628142)",,,
512302757,True,خیابان ولی عصر,primary,30,False,94.119,"LINESTRING (51.0579141 35.6598142, 51.0576473 35.6606324)",,,
299432807,False,زمانپور,residential,,False,141.413,"LINESTRING (51.0579141 35.6598142, 51.0574437 35.6597372, 51.0568563 35.6596209, 51.0564713 35.6595407, 51.0563954 35.6595127)",,,
299384444,True,شیخلر,tertiary,30,False,59.31099999999999,"LINESTRING (51.0552867 35.6590934, 51.0553504 35.6590646, 51.0554194 35.6590208, 51.0554973 35.6589258, 51.0556366 35.6587073, 51.0556622 35.6586699)",,,
299432807,False,زمانپور,residential,,True,110.487,"LINESTRING (51.0552867 35.6590934, 51.0561455 35.6594203, 51.0563954 35.6595127)",,,
512302757,True,خیابان ولی عصر,primary,30,False,14.838,"LINESTRING (51.056932 35.663139, 51.0568924 35.6632685)",,,
299432817,True,شهید شیخی,residential,,False,137.267,"LINESTRING (51.0570474 35.6627478, 51.0555918 35.6623938)",,,
512302757,True,خیابان ولی عصر,primary,30,False,44.731,"LINESTRING (51.0570474 35.6627478, 51.056932 35.663139)",,,
299432793,False,جلال آل احمد,residential,30,False,45.525,"LINESTRING (51.0555918 35.6623938, 51.0556363 35.662254, 51.0557285 35.6619998)",,,
299432793,False,جلال آل احمد,residential,30,True,48.344,"LINESTRING (51.0555918 35.6623938, 51.0554889 35.662689, 51.0554564 35.6628142)",,,
299432793,False,جلال آل احمد,residential,30,False,48.6,"LINESTRING (51.0557285 35.6619998, 51.0558488 35.6615738)",,,
299432819,True,کوچه عیار اسدی,residential,,False,135.585,"LINESTRING (51.0557285 35.6619998, 51.0571648 35.6623534)",,,
668934649,False,رسولی,residential,,False,52.986,"LINESTRING (51.0557285 35.6619998, 51.0551647 35.6618685)",,,
299432793,False,جلال آل احمد,residential,30,True,45.525,"LINESTRING (51.0557285 35.6619998, 51.0556363 35.662254, 51.0555918 35.6623938)",,,
512302757,True,خیابان ولی عصر,primary,30,False,21.484,"LINESTRING (51.0571648 35.6623534, 51.0571089 35.6625412)",,,
299432822,False,خیابان سراج,residential,30,True,62.895,"LINESTRING (51.055 35.6550557, 51.0546232 35.6555313)",,,
673548203,False,شهید بهشتی,tertiary,40,True,83.775,"LINESTRING (51.055 35.6550557, 51.0559192 35.6551546)",,,
299223790,False,شهید بهشتی,tertiary,40,True,134.392,"LINESTRING (51.055 35.6550557, 51.0548544 35.6550042, 51.0537108 35.6544546)",,,2
299432822,False,خیابان سراج,residential,30,False,62.895,"LINESTRING (51.0546232 35.6555313, 51.055 35.6550557)",,,
299432822,False,خیابان سراج,residential,30,True,20.652,"LINESTRING (51.0546232 35.6555313, 51.0544984 35.6556869)",,,
299432823,False,کبیری فر,residential,,False,126.882,"LINESTRING (51.0546232 35.6555313, 51.0534613 35.6548904)",,,
299432823,False,کبیری فر,residential,,True,126.882,"LINESTRING (51.0534613 35.6548904, 51.0546232 35.6555313)",,,
60799424,True,بلوار کشاورز,tertiary,40,False,51.394999999999996,"LINESTRING (51.0534613 35.6548904, 51.0535488 35.6551583, 51.053611 35.6553363)",,,
668737624,False,سپهبد,residential,,True,49.123,"LINESTRING (51.0547748 35.6560543, 51.0545669 35.6564625)",,,
299432825,False,شهید ثمری,residential,30,False,31.645,"LINESTRING (51.0547748 35.6560543, 51.0548702 35.6560761, 51.0549857 35.6561142, 51.0550996 35.6561589)",,,
299432825,False,شهید ثمری,residential,30,True,75.25699999999999,"LINESTRING (51.0547748 35.6560543, 51.0546961 35.6560652, 51.054003 35.6563046)",,,
508934455,False,آرزو,residential,30,True,57.7,"LINESTRING (51.0547748 35.6560543, 51.0548375 35.6559243, 51.0548408 35.6558976, 51.0548256 35.6558718, 51.0544984 35.6556869)",,,
647450398,False,سپیده,residential,,True,84.85900000000001,"LINESTRING (51.0547748 35.6560543, 51.0548434 35.6560277, 51.0549131 35.6560364, 51.0556986 35.656123)",,,
408441857,True,کوچه شهید ثمری,residential,30,False,19.951,"LINESTRING (51.0578273 35.6570918, 51.0576225 35.6570247)",,,
299383667,True,خیابان ولی عصر,primary,50,False,25.102,"LINESTRING (51.0586767 35.6573551, 51.0586093 35.6575741)",,,
431571089,True,کوچه شهید ثمری,residential,30,False,82.14,"LINESTRING (51.0586767 35.6573551, 51.0581245 35.6571872, 51.0578273 35.6570918)",,,
299432827,True,عسکری,residential,,False,89.114,"LINESTRING (51.0575599 35.6580882, 51.0577713 35.6573054)",,,
469987239,True,بلوار انقلاب,secondary,50,False,41.298,"LINESTRING (51.0575599 35.6580882, 51.057594 35.6580967, 51.0577153 35.6581269, 51.0580013 35.6581842)",,,
469987239,True,بلوار انقلاب,secondary,50,False,62.403000000000006,"LINESTRING (51.0560156 35.6576375, 51.0564737 35.6577811, 51.05666 35.6578395)",,,
299432830,False,خرمی نژاد ۲۰,residential,,False,75.025,"LINESTRING (51.05666 35.6578395, 51.0569025 35.6571942)",,,
469987239,True,بلوار انقلاب,secondary,50,False,52.974000000000004,"LINESTRING (51.05666 35.6578395, 51.0570434 35.6579596, 51.0572075 35.65801)",,,
299432830,False,خرمی نژاد ۲۰,residential,,True,75.025,"LINESTRING (51.0569025 35.6571942, 51.05666 35.6578395)",,,
299432861,False,برنا,residential,,False,19.676,"LINESTRING (51.0569025 35.6571942, 51.0566901 35.6571551)",,,
"[668815402, 299432861]",False,"['برنا', 'فرشاد']",residential,,True,59.751,"LINESTRING (51.0569025 35.6571942, 51.057296 35.6572701, 51.0573207 35.6572712, 51.0573345 35.657257, 51.0573636 35.6570881)",,,
299432825,False,شهید ثمری,residential,30,True,18.268,"LINESTRING (51.0558214 35.6564329, 51.0556374 35.6563648)",,,
299432825,False,شهید ثمری,residential,30,False,63.766,"LINESTRING (51.0558214 35.6564329, 51.0559827 35.6564889, 51.056471 35.6566571)",,,
668737626,False,,residential,,True,56.733,"LINESTRING (51.0558214 35.6564329, 51.0556971 35.6567765, 51.0556818 35.6567883, 51.0556635 35.6567917, 51.0555235 35.6567545)",,,
299223790,False,شهید بهشتی,tertiary,40,False,134.392,"LINESTRING (51.0537108 35.6544546, 51.0548544 35.6550042, 51.055 35.6550557)",,,2
299432849,False,سحر,residential,,False,85.335,"LINESTRING (51.0548865 35.6555218, 51.0558151 35.655662)",,,
299432831,False,سیرت,residential,30,True,52.33,"LINESTRING (51.0558151 35.655662, 51.0556986 35.656123)",,,
299432849,False,سحر,residential,,True,85.335,"LINESTRING (51.0558151 35.655662, 51.0548865 35.6555218)",,,
647450399,False,سیرت,residential,30,False,57.199,"LINESTRING (51.0558151 35.655662, 51.0559192 35.6551546)",,,
647450401,False,بشارت شرقی,residential,,False,107.604,"LINESTRING (51.0558151 35.655662, 51.0569835 35.6558495)",,,
409970602,False,,residential,,False,58.912,"LINESTRING (51.0569835 35.6558495, 51.0571525 35.6553378)",,,
647450401,False,بشارت شرقی,residential,,True,107.604,"LINESTRING (51.0569835 35.6558495, 51.0558151 35.655662)",,,
"[299432857, 409970602]",False,حسنات,residential,,True,118.35900000000001,"LINESTRING (51.0569835 35.6558495, 51.0568459 35.6562499, 51.0566322 35.6562061, 51.056471 35.6566571)",,,
673548203,False,شهید بهشتی,tertiary,40,False,11.168,"LINESTRING (51.057273 35.6553602, 51.0571525 35.6553378)",,,
299432852,False,قاضی طباطبایی,residential,30,False,96.91300000000001,"LINESTRING (51.057273 35.6553602, 51.0574121 35.6548601, 51.0575251 35.6545132)",,,
299383667,True,خیابان ولی عصر,primary,50,False,30.165,"LINESTRING (51.0593758 35.6550808, 51.0592949 35.655344)",,,
299432852,False,قاضی طباطبایی,residential,30,True,96.91300000000001,"LINESTRING (51.0575251 35.6545132, 51.0574121 35.6548601, 51.057273 35.6553602)",,,
299432828,True,کوچه شهید حمید رضا ماجدی,residential,,False,25.434,"LINESTRING (51.056471 35.6566571, 51.0563716 35.6568711)",,,
299432825,False,شهید ثمری,residential,30,True,63.766,"LINESTRING (51.056471 35.6566571, 51.0559827 35.6564889, 51.0558214 35.6564329)",,,
"[299432857, 409970602]",False,حسنات,residential,,False,118.359,"LINESTRING (51.056471 35.6566571, 51.0566322 35.6562061, 51.0568459 35.6562499, 51.0569835 35.6558495)",,,
299432859,False,شهید حسینی,residential,,False,126.581,"LINESTRING (51.0573316 35.6557081, 51.0569417 35.6568015)",,,
299432859,False,شهید حسینی,residential,,True,126.581,"LINESTRING (51.0569417 35.6568015, 51.0573316 35.6557081)",,,
408441857,True,کوچه شهید ثمری,residential,30,False,45.457,"LINESTRING (51.0569417 35.6568015, 51.056471 35.6566571)",,,
299432861,False,برنا,residential,,True,19.676,"LINESTRING (51.0566901 35.6571551, 51.0569025 35.6571942)",,,
299442842,False,معلم,tertiary,40,True,50.455,"LINESTRING (51.0629065 35.6564746, 51.0632414 35.6561115)",,,
299442837,True,میدان معلم,tertiary,30,False,16.587,"LINESTRING (51.0629065 35.6564746, 51.0629323 35.6565043, 51.062947 35.65654, 51.0629468 35.6565776, 51.062932 35.6566132)",roundabout,,
299442838,False,شهید بهشتی,tertiary,40,False,3.34,"LINESTRING (51.0626619 35.6565604, 51.0626257 35.6565543)",,,
299442837,True,میدان معلم,tertiary,30,False,30.485,"LINESTRING (51.0626619 35.6565604, 51.0626691 35.6565219, 51.0626916 35.6564875, 51.0627267 35.656461, 51.0627707 35.6564454, 51.0628185 35.6564425, 51.0628648 35.6564525, 51.0629065 35.6564746)",roundabout,,
299442879,False,شهید بهشتی,tertiary,40,True,61.444,"LINESTRING (51.062932 35.6566132, 51.0635567 35.6568316)",,,
299442837,True,میدان معلم,tertiary,30,False,22.718,"LINESTRING (51.062932 35.6566132, 51.0629071 35.6566407, 51.0628736 35.6566611, 51.0628342 35.6566727, 51.0627924 35.6566746, 51.0627517 35.6566666, 51.0627155 35.6566494)",roundabout,,
299442842,False,معلم,tertiary,40,False,17.127,"LINESTRING (51.0637827 35.6555282, 51.0636686 35.6556512)",,,
299442842,False,معلم,tertiary,40,True,60.774,"LINESTRING (51.0637827 35.6555282, 51.0640574 35.6550293)",,,
299442846,False,گلزار,residential,30,False,132.596,"LINESTRING (51.0637827 35.6555282, 51.0628358 35.6550961, 51.0625031 35.6549443)",,,
299442842,False,معلم,tertiary,40,False,60.774,"LINESTRING (51.0640574 35.6550293, 51.0637827 35.6555282)",,,
299442845,False,,residential,,False,73.708,"LINESTRING (51.0640574 35.6550293, 51.0633228 35.654741)",,,
299442845,False,,residential,,True,73.708,"LINESTRING (51.0633228 35.654741, 51.0640574 35.6550293)",,,
299442846,False,گلزار,residential,30,False,57.138,"LINESTRING (51.0622993 35.6548513, 51.0617988 35.6545372)",,,
299442846,False,گلزار,residential,30,True,21.119,"LINESTRING (51.0622993 35.6548513, 51.0625031 35.6549443)",,,
299442850,False,درجزینی,residential,,False,51.867,"LINESTRING (51.0622993 35.6548513, 51.0619499 35.6552214)",,,
299442846,False,گلزار,residential,30,True,57.138,"LINESTRING (51.0617988 35.6545372, 51.0622993 35.6548513)",,,
299442849,True,سعدی,residential,,False,23.247,"LINESTRING (51.0610538 35.6552385, 51.0609585 35.6554327)",,,
695760991,False,,residential,,True,19.08,"LINESTRING (51.0610538 35.6552385, 51.0612471 35.6553076)",,,
299442848,False,ماهان,residential,,False,84.68,"LINESTRING (51.0610538 35.6552385, 51.0614009 35.6546759, 51.0614026 35.6546635, 51.0613966 35.6546539, 51.0612918 35.6545859)",,,
299442839,True,خیابان شهید مفتح,tertiary,40,False,41.985,"LINESTRING (51.0597916 35.6549253, 51.0595798 35.6549722, 51.0594936 35.6550075, 51.0594416 35.6550353, 51.0593758 35.6550808)",,,
299442847,True,کوچه حاج اسماعیلی,residential,,False,119.615,"LINESTRING (51.0597916 35.6549253, 51.0604083 35.6550339, 51.0610538 35.6552385)",,,
299442848,False,ماهان,residential,,True,84.68,"LINESTRING (51.0612918 35.6545859, 51.0613966 35.6546539, 51.0614026 35.6546635, 51.0614009 35.6546759, 51.0610538 35.6552385)",,,
299383667,True,خیابان ولی عصر,primary,50,False,5.237,"LINESTRING (51.0592949 35.655344, 51.0592809 35.6553897)",,,
299442850,False,درجزینی,residential,,False,70.831,"LINESTRING (51.0614716 35.655723, 51.0611445 35.6563019)",,,
299442850,False,درجزینی,residential,,True,70.558,"LINESTRING (51.0614716 35.655723, 51.0619499 35.6552214)",,,
299442851,False,شهید چراغی,residential,,False,41.479,"LINESTRING (51.0614716 35.655723, 51.0611236 35.6554797)",,,
299442851,False,شهید چراغی,residential,,True,139.346,"LINESTRING (51.0614716 35.655723, 51.0619675 35.6560802, 51.0626257 35.6565543)",,,
299442838,False,شهید بهشتی,tertiary,40,False,116.79,"LINESTRING (51.0611445 35.6563019, 51.0598793 35.6560866)",,,
299442838,False,شهید بهشتی,tertiary,40,True,136.736,"LINESTRING (51.0611445 35.6563019, 51.0626257 35.6565543)",,,
299442850,False,درجزینی,residential,,True,70.831,"LINESTRING (51.0611445 35.6563019, 51.0614716 35.655723)",,,
299442862,False,ستایش,residential,30,True,48.892,"LINESTRING (51.0611445 35.6563019, 51.060919 35.6567016)",,,
299442838,False,شهید بهشتی,tertiary,40,False,136.736,"LINESTRING (51.0626257 35.6565543, 51.0611445 35.6563019)",,,
299442838,False,شهید بهشتی,tertiary,40,True,3.34,"LINESTRING (51.0626257 35.6565543, 51.0626619 35.6565604)",,,
299442851,False,شهید چراغی,residential,,False,139.346,"LINESTRING (51.0626257 35.6565543, 51.0619675 35.6560802, 51.0614716 35.655723)",,,
299442850,False,درجزینی,residential,,False,70.558,"LINESTRING (51.0619499 35.6552214, 51.0614716 35.655723)",,,
299442850,False,درجزینی,residential,,True,51.867,"LINESTRING (51.0619499 35.6552214, 51.0622993 35.6548513)",,,
299442852,False,شهید نصیرپور,residential,,False,153.064,"LINESTRING (51.0619499 35.6552214, 51.0624346 35.6555791, 51.0632414 35.6561115)",,,
299442852,False,شهید نصیرپور,residential,,True,92.086,"LINESTRING (51.0619499 35.6552214, 51.0615791 35.6549729, 51.0615604 35.6549738, 51.061544 35.6549781, 51.0612471 35.6553076)",,,
299442842,False,معلم,tertiary,40,False,50.455,"LINESTRING (51.0632414 35.6561115, 51.0629065 35.6564746)",,,
299442842,False,معلم,tertiary,40,True,64.105,"LINESTRING (51.0632414 35.6561115, 51.0636686 35.6556512)",,,
299442852,False,شهید نصیرپور,residential,,True,153.064,"LINESTRING (51.0632414 35.6561115, 51.0624346 35.6555791, 51.0619499 35.6552214)",,,
299442854,False,معلم,tertiary,40,False,74.936,"LINESTRING (51.0627155 35.6566494, 51.0623018 35.6572335)",,,
299442837,True,میدان معلم,tertiary,30,False,11.343,"LINESTRING (51.0627155 35.6566494, 51.062687 35.6566245, 51.0626686 35.656594, 51.0626619 35.6565604)",roundabout,,
299442854,False,معلم,tertiary,40,True,30.115,"LINESTRING (51.0607658 35.6592178, 51.0609408 35.6589873)",,,
299442855,False,شهید سید یحیی ترابی,secondary,50,True,63.665,"LINESTRING (51.0607658 35.6592178, 51.0614266 35.6594167)",,,
299442868,False,شهید محسنی,secondary,50,False,65.513,"LINESTRING (51.0607658 35.6592178, 51.0600914 35.6590013)",,,
299442855,False,شهید سید یحیی ترابی,secondary,50,False,110.276,"LINESTRING (51.0640582 35.6602189, 51.0629153 35.6598707)",,,
299442855,False,شهید سید یحیی ترابی,secondary,50,False,53.604,"LINESTRING (51.061983 35.6595841, 51.0614266 35.6594167)",,,
299442855,False,شهید سید یحیی ترابی,secondary,50,True,3.508,"LINESTRING (51.061983 35.6595841, 51.0620193 35.6595953)",,,
299445876,False,ناهید,residential,,False,38.881,"LINESTRING (51.061983 35.6595841, 51.0621633 35.6592666)",,,
299442856,True,نصرالله بهارلو,residential,30,False,124.188,"LINESTRING (51.0602685 35.6574003, 51.0589652 35.6570454)",,,
299442857,False,نام آوران,residential,30,False,64.733,"LINESTRING (51.0602685 35.6574003, 51.0599886 35.6579362)",,,
412355838,False,نصرالله بهارلو,residential,30,False,23.463,"LINESTRING (51.0602685 35.6574003, 51.0604875 35.6575137)",,,
299442854,False,معلم,tertiary,40,True,50.452,"LINESTRING (51.0616675 35.6580303, 51.0619606 35.6576441)",,,
299445875,False,بسیج,tertiary,40,True,25.268,"LINESTRING (51.0616675 35.6580303, 51.0619131 35.658139)",,,
412355838,False,نصرالله بهارلو,residential,30,True,121.101,"LINESTRING (51.0616675 35.6580303, 51.0604875 35.6575137)",,,
299442854,False,معلم,tertiary,40,False,88.20400000000001,"LINESTRING (51.0616675 35.6580303, 51.0614433 35.6583256, 51.0611549 35.6587054)",,,
299442857,False,نام آوران,residential,30,True,34.263,"LINESTRING (51.0595313 35.6588298, 51.0596712 35.6585434)",,,
299126969,True,بلوار انقلاب,secondary,50,False,89.989,"LINESTRING (51.0595313 35.6588298, 51.05942 35.6588196, 51.0591383 35.6587444, 51.0585856 35.6585825)",,,
