osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes
370674919,False,,بالامحله چوبر,residential,False,236.365,"LINESTRING (48.8875274 38.1775999, 48.8880624 38.1778052, 48.8891943 38.1785348, 48.8896985 38.178851)",,
767526457,False,,,residential,True,444.9649999999999,"LINESTRING (48.8875274 38.1775999, 48.8871753 38.1782275, 48.8871646 38.1787947, 48.8873631 38.1790709, 48.8874006 38.1791742, 48.8872611 38.1794251, 48.8876045 38.1794673, 48.8877279 38.1794883, 48.8879371 38.1796275, 48.8882321 38.1796528, 48.888554 38.1795305, 48.8891172 38.179501, 48.8897234 38.1796654)",,
767526456,False,,,residential,False,177.686,"LINESTRING (48.8897234 38.1796654, 48.8896805 38.1799459, 48.8895947 38.1802516, 48.8895249 38.1804856, 48.889541 38.1808335, 48.8896376 38.1812404)",,
767526457,False,,,residential,False,444.965,"LINESTRING (48.8897234 38.1796654, 48.8891172 38.179501, 48.888554 38.1795305, 48.8882321 38.1796528, 48.8879371 38.1796275, 48.8877279 38.1794883, 48.8876045 38.1794673, 48.8872611 38.1794251, 48.8874006 38.1791742, 48.8873631 38.1790709, 48.8871646 38.1787947, 48.8871753 38.1782275, 48.8875274 38.1775999)",,
767526457,False,,,residential,True,114.608,"LINESTRING (48.8897234 38.1796654, 48.8905817 38.1797877, 48.8909806 38.1796438)",,
767526469,False,,,residential,True,338.87,"LINESTRING (48.8970972 38.1783355, 48.8970137 38.1781031, 48.8968179 38.1780209, 48.8965952 38.1778543, 48.896437 38.1776413, 48.8964692 38.1775823, 48.8965684 38.1774832, 48.8967669 38.1773925, 48.8967964 38.1771564, 48.8968876 38.1768633, 48.8968232 38.1765892, 48.8968581 38.1765027, 48.8970888 38.1760789, 48.8972175 38.1756888)",,
"[77679786, 767526471]",False,,,tertiary,False,209.403,"LINESTRING (48.8970972 38.1783355, 48.8969658 38.1783844, 48.896602 38.1785374, 48.8963016 38.1785872, 48.8958954 38.1786039, 48.8952142 38.1787103, 48.8947848 38.178707)",,
767526469,False,,,residential,False,338.87,"LINESTRING (48.8972175 38.1756888, 48.8970888 38.1760789, 48.8968581 38.1765027, 48.8968232 38.1765892, 48.8968876 38.1768633, 48.8967964 38.1771564, 48.8967669 38.1773925, 48.8965684 38.1774832, 48.8964692 38.1775823, 48.896437 38.1776413, 48.8965952 38.1778543, 48.8968179 38.1780209, 48.8970137 38.1781031, 48.8970972 38.1783355)",,
767526469,False,,,residential,True,75.277,"LINESTRING (48.8972175 38.1756888, 48.8971102 38.1751448, 48.8970137 38.1750436)",,
767526469,False,,,residential,False,75.277,"LINESTRING (48.8970137 38.1750436, 48.8971102 38.1751448, 48.8972175 38.1756888)",,
542415037,True,49,بلوارسپهبد شهید حاج قاسم سلیمانی,trunk,False,102.128,"LINESTRING (48.892315 38.1776154, 48.8920622 38.1767187)",,
868278096,False,,,residential,False,111.066,"LINESTRING (48.892315 38.1776154, 48.8917404 38.1776666, 48.8911021 38.1774558)",,
868278097,False,,,residential,True,153.737,"LINESTRING (48.8911021 38.1774558, 48.8904595 38.1787428)",,
868278096,False,,,residential,False,151.909,"LINESTRING (48.8911021 38.1774558, 48.8910377 38.1772534, 48.8915296 38.1766502, 48.8918604 38.1767514, 48.8920622 38.1767187)",,
868278096,False,,,residential,True,111.066,"LINESTRING (48.8911021 38.1774558, 48.8917404 38.1776666, 48.892315 38.1776154)",,
542415041,False,,,residential,False,67.597,"LINESTRING (48.8904595 38.1787428, 48.8896985 38.178851)",,
868278097,False,,,residential,False,153.737,"LINESTRING (48.8904595 38.1787428, 48.8911021 38.1774558)",,
542415041,False,,,residential,True,192.287,"LINESTRING (48.8904595 38.1787428, 48.890562 38.1787282, 48.8912573 38.1789305, 48.8915487 38.1789522, 48.8918288 38.178919, 48.8925704 38.1787333)",,
888785954,False,,,residential,False,76.05,"LINESTRING (48.8864958 38.1816262, 48.8865893 38.1815803, 48.8866983 38.1815099, 48.8867879 38.1814303, 48.8868813 38.1813079, 48.8870471 38.1811095)",,
542418467,False,,,residential,True,278.28400000000005,"LINESTRING (48.8863128 38.183108, 48.8880366 38.1831945, 48.8884855 38.1832449, 48.8894882 38.183222)",,
745543802,False,,,residential,False,437.74600000000004,"LINESTRING (48.8915776 38.1821438, 48.8910918 38.1819908, 48.8899431 38.1820637, 48.8892653 38.1821067, 48.8890292 38.182111, 48.8887959 38.1820772, 48.8884874 38.181936, 48.8881253 38.1815586, 48.8876479 38.1813456, 48.8871785 38.1811643, 48.8870471 38.1811095)",,
745543802,False,,,residential,True,92.779,"LINESTRING (48.8915776 38.1821438, 48.8916739 38.1821742, 48.8926304 38.1821363)",,
888795651,False,,,residential,False,141.042,"LINESTRING (48.8915776 38.1821438, 48.8914845 38.1822141, 48.8913302 38.1822383, 48.8911802 38.1823077, 48.8910259 38.1824463, 48.8906952 38.1827617, 48.890607 38.1829177, 48.8905667 38.183057)",,
238298745,True,49,بلوارسپهبد شهید حاج قاسم سلیمانی,trunk,False,144.397,"LINESTRING (48.892742 38.1789956, 48.8928951 38.1802886)",,
888795656,False,,,residential,False,114.885,"LINESTRING (48.892742 38.1789956, 48.8940383 38.1791662)",,
888795656,False,,,residential,True,114.885,"LINESTRING (48.8940383 38.1791662, 48.892742 38.1789956)",,
893030958,False,,,residential,False,117.0,"LINESTRING (48.8933379 38.1759963, 48.8927854 38.1762556, 48.8926298 38.1763105, 48.8921148 38.1763885)",,
238298745,True,49,بلوارسپهبد شهید حاج قاسم سلیمانی,trunk,False,73.315,"LINESTRING (48.8921148 38.1763885, 48.8922981 38.1770319)",,
893030958,False,,,residential,True,117.0,"LINESTRING (48.8921148 38.1763885, 48.8926298 38.1763105, 48.8927854 38.1762556, 48.8933379 38.1759963)",,
893030959,False,,,residential,False,86.835,"LINESTRING (48.893244 38.1767933, 48.8922981 38.1770319)",,
893030959,False,,,residential,True,86.835,"LINESTRING (48.8922981 38.1770319, 48.893244 38.1767933)",,
238298745,True,49,بلوارسپهبد شهید حاج قاسم سلیمانی,trunk,False,201.23999999999998,"LINESTRING (48.8922981 38.1770319, 48.892413 38.1774351, 48.892565 38.1780547, 48.8926323 38.178329, 48.8927112 38.1787613, 48.8927201 38.1788103)",,
868278096,False,,,residential,True,151.909,"LINESTRING (48.8920622 38.1767187, 48.8918604 38.1767514, 48.8915296 38.1766502, 48.8910377 38.1772534, 48.8911021 38.1774558)",,
1190960636,False,,,residential,True,123.803,"LINESTRING (48.8948625 38.1776245, 48.8948049 38.1780346, 48.8947995 38.1781126, 48.8948236 38.1781706, 48.894884 38.1782686, 48.8948987 38.1783308, 48.8949014 38.1783846, 48.8948719 38.1784974, 48.8947848 38.178707)",,
77679786,False,,,tertiary,False,180.963,"LINESTRING (48.8947848 38.178707, 48.8943637 38.1787037, 48.8927201 38.1788103)",,
"[77679786, 767526471]",False,,,tertiary,True,209.403,"LINESTRING (48.8947848 38.178707, 48.8952142 38.1787103, 48.8958954 38.1786039, 48.8963016 38.1785872, 48.896602 38.1785374, 48.8969658 38.1783844, 48.8970972 38.1783355)",,
1190960636,False,,,residential,False,123.80300000000001,"LINESTRING (48.8947848 38.178707, 48.8948719 38.1784974, 48.8949014 38.1783846, 48.8948987 38.1783308, 48.894884 38.1782686, 48.8948236 38.1781706, 48.8947995 38.1781126, 48.8948049 38.1780346, 48.8948625 38.1776245)",,
