osmid,oneway,highway,maxspeed,reversed,length,geometry,name,access,lanes,ref,junction
299552969,True,secondary,50,False,66.35900000000001,"LINESTRING (51.234004 35.5465331, 51.2341149 35.5462872, 51.2341488 35.54621, 51.2341672 35.5461647, 51.2342499 35.5459709)",بلوار نواب صفوی,,3,,
712584989,False,secondary,50,False,16.566,"LINESTRING (51.2355385 35.5433662, 51.2356992 35.5434376)",شهید ابوترابی (ولیعصر),,,,
299552969,True,secondary,50,False,3.206,"LINESTRING (51.230729 35.5505831, 51.2307519 35.5505611)",بلوار نواب صفوی,,3,,
299552969,True,secondary,50,False,27.865000000000002,"LINESTRING (51.2307519 35.5505611, 51.2308389 35.5504775, 51.2309488 35.5503684)",بلوار نواب صفوی,,3,,
299553027,True,secondary_link,,False,28.532999999999998,"LINESTRING (51.2307519 35.5505611, 51.2308202 35.5505332, 51.2308711 35.5505332, 51.2309194 35.5505507, 51.2309462 35.5505921, 51.230946 35.5506553)",,,,,
299552968,True,secondary,50,False,45.998,"LINESTRING (51.230946 35.5506553, 51.2306738 35.5510047)",بلوار نواب صفوی,,3,,
299552968,True,secondary,50,False,25.856,"LINESTRING (51.231099 35.5504589, 51.230946 35.5506553)",بلوار نواب صفوی,,3,,
753630313,False,residential,,True,126.269,"LINESTRING (51.231099 35.5504589, 51.2322585 35.551091)",نگار ۱,,,,
299553602,True,secondary_link,,False,27.708,"LINESTRING (51.231099 35.5504589, 51.2310535 35.5504819, 51.2310106 35.5504939, 51.2309784 35.5504928, 51.2309516 35.550483, 51.2309368 35.5504579, 51.2309382 35.5504339, 51.2309368 35.5504088, 51.2309488 35.5503684)",,,,,
299552969,True,secondary,50,False,171.386,"LINESTRING (51.2309488 35.5503684, 51.2310455 35.5502724, 51.2313538 35.5498887, 51.2315474 35.5496478, 51.2318156 35.5493141, 51.2318609 35.5492577, 51.2320012 35.5490876)",بلوار نواب صفوی,,3,,
299552969,True,secondary,50,False,21.463,"LINESTRING (51.2354411 35.5435422, 51.2355385 35.5433662)",بلوار نواب صفوی,,3,,
299553606,True,secondary_link,50,False,20.299,"LINESTRING (51.2354411 35.5435422, 51.2354899 35.543536, 51.2355288 35.5435382, 51.2355757 35.54356, 51.2355865 35.5435873, 51.2355831 35.5436252)",,,,,
299552968,True,secondary,50,False,27.298000000000002,"LINESTRING (51.2355831 35.5436252, 51.2354899 35.5436937, 51.2353853 35.543809)",بلوار نواب صفوی,,3,,
28758628,True,trunk,60,False,44.382,"LINESTRING (51.2276435 35.5499606, 51.2272916 35.5496825)",بلوار بسیج مستضعفین,,3,65,
318350718,False,tertiary,40,False,73.399,"LINESTRING (51.2276435 35.5499606, 51.2269911 35.550353)",حضرت ابالفضل,,,,
28758628,True,trunk,60,False,53.679,"LINESTRING (51.2290379 35.5507042, 51.2285214 35.5504666)",بلوار بسیج مستضعفین,,3,65,
318748097,True,trunk_link,,False,223.87,"LINESTRING (51.2290379 35.5507042, 51.2280822 35.5501431, 51.2280299 35.5500951, 51.2280192 35.5500613, 51.2280299 35.5500274, 51.2280353 35.5500144, 51.2280849 35.5499893, 51.2281251 35.5499969, 51.228168 35.5500144, 51.2285234 35.550215, 51.2289922 35.5504233)",,,,,
28758809,True,trunk,60,False,39.211,"LINESTRING (51.2289922 35.5504233, 51.2293484 35.5506242)",بلوار بسیج مستضعفین,,3,65,
28758809,True,trunk,60,False,162.082,"LINESTRING (51.2275197 35.549593, 51.22781 35.5497567, 51.2289922 35.5504233)",بلوار بسیج مستضعفین,,3,65,
318748098,True,trunk_link,,False,133.21,"LINESTRING (51.2275197 35.549593, 51.2279467 35.5499139, 51.2279521 35.5499401, 51.2279548 35.5499619, 51.2279548 35.5499641, 51.2279086 35.5500163, 51.2278663 35.5500165, 51.2278368 35.5500077, 51.2277482 35.5499575, 51.2272916 35.5496825)",,,,,
28758628,True,trunk,60,False,72.434,"LINESTRING (51.2272916 35.5496825, 51.2266503 35.5492925)",بلوار بسیج مستضعفین,,3,65,
299352908,False,tertiary,30,False,19.909,"LINESTRING (51.234915 35.5504585, 51.2348143 35.5506177)",فدائیان اسلام,,,,
299352908,False,tertiary,30,True,24.735,"LINESTRING (51.234915 35.5504585, 51.2350452 35.5502629)",فدائیان اسلام,,,,
579273182,False,residential,,False,90.36,"LINESTRING (51.234915 35.5504585, 51.235503 35.5507971, 51.235747 35.5509062)",بهاران دو,,,,
297648247,False,secondary,50,False,45.905,"LINESTRING (51.228333 35.5446632, 51.2286094 35.544317)",مهدیه,,,,
297648247,False,secondary,50,True,34.263,"LINESTRING (51.228333 35.5446632, 51.2281267 35.5449216)",مهدیه,,,,
431726129,False,residential,30,False,187.242,"LINESTRING (51.228333 35.5446632, 51.2300514 35.5456016)",نارنجستان ۲۰,,,,
299555253,False,tertiary,30,False,46.946,"LINESTRING (51.2300514 35.5456016, 51.2303368 35.545249)",صاحب الزمان,,,,
431726129,False,residential,30,True,187.242,"LINESTRING (51.2300514 35.5456016, 51.228333 35.5446632)",نارنجستان ۲۰,,,,
578729139,False,residential,,True,141.12,"LINESTRING (51.2300514 35.5456016, 51.2313268 35.5463322)",گلشن ۱۷,,,,
299555253,False,tertiary,30,True,83.856,"LINESTRING (51.2300514 35.5456016, 51.2297725 35.5459422, 51.2295375 35.5462292)",صاحب الزمان,,,,
297648246,False,secondary,50,False,54.205,"LINESTRING (51.2265845 35.5467911, 51.2269196 35.546387)",مهدیه,,,,
578390460,False,residential,,True,187.696,"LINESTRING (51.2265845 35.5467911, 51.2283007 35.5477395)",حسن آشوری,,,,
578729136,False,residential,,False,221.459,"LINESTRING (51.2333925 35.5474007, 51.2313268 35.5463322)",گلریز ۱۴,,,,
299552969,True,secondary,50,False,55.42,"LINESTRING (51.2333925 35.5474007, 51.2334545 35.5473255, 51.2334997 35.5472707, 51.2337214 35.5469803)",بلوار نواب صفوی,,3,,
299552968,True,secondary,50,False,125.165,"LINESTRING (51.2334439 35.5475958, 51.2326661 35.5485267)",بلوار نواب صفوی,,3,,
431726128,False,secondary_link,30,True,16.037,"LINESTRING (51.2334439 35.5475958, 51.233308 35.5475032)",,,,,
679986825,False,residential,30,False,285.132,"LINESTRING (51.2334439 35.5475958, 51.2357876 35.5493102)",ابوالفضل کرمی,,,,
299555253,False,tertiary,30,False,50.936,"LINESTRING (51.2283007 35.5477395, 51.2286129 35.5473583)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,51.03,"LINESTRING (51.2283007 35.5477395, 51.2279924 35.5481238)",صاحب الزمان,,,,
578390460,False,residential,,False,187.696,"LINESTRING (51.2283007 35.5477395, 51.2265845 35.5467911)",حسن آشوری,,,,
578390460,False,residential,,True,232.32,"LINESTRING (51.2283007 35.5477395, 51.230375 35.5489711)",حسن آشوری,,,,
431726127,False,residential,30,False,34.425,"LINESTRING (51.2305998 35.5491046, 51.230388 35.5493618)",قدس رضوی,,,,
578729113,False,residential,,True,87.204,"LINESTRING (51.2305998 35.5491046, 51.2314079 35.5495321)",گلریز ۴,,,,
679983845,False,residential,,True,25.179,"LINESTRING (51.2305998 35.5491046, 51.230375 35.5489711)",حسن آشوری,,,,
299352908,False,tertiary,30,False,41.551,"LINESTRING (51.2357876 35.5493102, 51.2355371 35.5496234)",فدائیان اسلام,,,,
679986825,False,residential,30,True,285.132,"LINESTRING (51.2357876 35.5493102, 51.2334439 35.5475958)",ابوالفضل کرمی,,,,
299352908,False,tertiary,30,True,55.045,"LINESTRING (51.2357876 35.5493102, 51.2358299 35.5492523, 51.2360558 35.548943, 51.2361148 35.548895)",فدائیان اسلام,,,,
431726127,False,residential,30,True,47.674,"LINESTRING (51.2293484 35.5506242, 51.2296417 35.550268)",قدس رضوی,,,,
28758809,True,trunk,60,False,87.323,"LINESTRING (51.2293484 35.5506242, 51.2301183 35.5510583, 51.2301414 35.5510719)",بلوار بسیج مستضعفین,,3,65,
578729069,True,tertiary,,False,50.663,"LINESTRING (51.2373495 35.5472895, 51.2368674 35.5470577)",باکری,,,,
297648247,False,secondary,50,True,47.374,"LINESTRING (51.2291572 35.5436306, 51.228872 35.5439879)",مهدیه,,,,
578729172,False,residential,,True,186.64,"LINESTRING (51.2291572 35.5436306, 51.2308674 35.5445692)",نارنجستان ۲۶,,,,
299555253,False,tertiary,30,False,53.524,"LINESTRING (51.2286129 35.5473583, 51.2289409 35.5469577)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,50.936,"LINESTRING (51.2286129 35.5473583, 51.2283007 35.5477395)",صاحب الزمان,,,,
578390458,False,residential,,False,187.441,"LINESTRING (51.2286129 35.5473583, 51.2269196 35.546387)",نازنده تبریزی,,,,
578729170,False,residential,,True,132.318,"LINESTRING (51.2286129 35.5473583, 51.2298328 35.5480147)",عادلی,,,,
297648246,False,secondary,50,True,54.205,"LINESTRING (51.2269196 35.546387, 51.2265845 35.5467911)",مهدیه,,,,
578390458,False,residential,,True,187.441,"LINESTRING (51.2269196 35.546387, 51.2286129 35.5473583)",نازنده تبریزی,,,,
297648246,False,secondary,50,False,44.2,"LINESTRING (51.2269196 35.546387, 51.2270914 35.5461798, 51.2271914 35.5460567)",مهدیه,,,,
299555253,False,tertiary,30,False,44.229,"LINESTRING (51.2289409 35.5469577, 51.229212 35.5466267)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,53.524,"LINESTRING (51.2289409 35.5469577, 51.2286129 35.5473583)",صاحب الزمان,,,,
578729168,False,residential,,True,121.977,"LINESTRING (51.2289409 35.5469577, 51.2300527 35.5475782)",چمنی,,,,
578729176,True,residential,,False,187.326,"LINESTRING (51.2289409 35.5469577, 51.2271914 35.5460567)",رمضانی,,,,
299555253,False,tertiary,30,False,53.112,"LINESTRING (51.229212 35.5466267, 51.2295375 35.5462292)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,44.229,"LINESTRING (51.229212 35.5466267, 51.2289409 35.5469577)",صاحب الزمان,,,,
578729166,False,residential,,True,127.798,"LINESTRING (51.229212 35.5466267, 51.2303692 35.5472858)",گلشن ۱۳,,,,
578729174,False,residential,,False,187.627,"LINESTRING (51.229212 35.5466267, 51.2275312 35.5456383)",کریمی,,,,
297648246,False,secondary,50,False,38.053,"LINESTRING (51.2275312 35.5456383, 51.2277631 35.5453528)",مهدیه,,,,
578729174,False,residential,,True,187.627,"LINESTRING (51.2275312 35.5456383, 51.229212 35.5466267)",کریمی,,,,
297648246,False,secondary,50,True,55.763999999999996,"LINESTRING (51.2275312 35.5456383, 51.2272276 35.5460121, 51.2271914 35.5460567)",مهدیه,,,,
461583916,False,residential,30,False,46.057,"LINESTRING (51.230375 35.5489711, 51.2306611 35.5486285)",صادقی,,,,
578390460,False,residential,,False,232.32,"LINESTRING (51.230375 35.5489711, 51.2283007 35.5477395)",حسن آشوری,,,,
679983845,False,residential,,False,25.179,"LINESTRING (51.230375 35.5489711, 51.2305998 35.5491046)",حسن آشوری,,,,
461583916,False,residential,30,True,41.775,"LINESTRING (51.2311395 35.5480291, 51.2308871 35.5483437)",صادقی,,,,
578729123,False,residential,,True,89.643,"LINESTRING (51.2311395 35.5480291, 51.2303128 35.5475847)",گلریز ۱۳,,,,
679983847,False,residential,,False,9.582,"LINESTRING (51.2311395 35.5480291, 51.2311975 35.547957)",,,,,
461583916,False,residential,30,False,37.695,"LINESTRING (51.2306611 35.5486285, 51.2308871 35.5483437)",صادقی,,,,
461583916,False,residential,30,True,46.057,"LINESTRING (51.2306611 35.5486285, 51.230375 35.5489711)",صادقی,,,,
578729115,False,residential,,True,118.079,"LINESTRING (51.2306611 35.5486285, 51.2317244 35.5492443)",غلامی,,,,
578729119,False,residential,,True,95.776,"LINESTRING (51.2306611 35.5486285, 51.2297738 35.5481587)",گلریز ۹,,,,
461583916,False,residential,30,False,41.775,"LINESTRING (51.2308871 35.5483437, 51.2311395 35.5480291)",صادقی,,,,
461583916,False,residential,30,True,37.695,"LINESTRING (51.2308871 35.5483437, 51.2306611 35.5486285)",صادقی,,,,
578729121,False,residential,,True,97.983,"LINESTRING (51.2308871 35.5483437, 51.2300098 35.547827)",گلریز ۱۱,,,,
578729117,False,residential,,True,95.553,"LINESTRING (51.2308871 35.5483437, 51.231662 35.5488091, 51.2317473 35.5487789)",گلریز ۸,,,,
299555253,False,tertiary,30,False,49.323,"LINESTRING (51.227383 35.5488838, 51.2276809 35.5485123)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,57.337,"LINESTRING (51.227383 35.5488838, 51.2270366 35.5493156)",صاحب الزمان,,,,
578390455,False,residential,,True,67.992,"LINESTRING (51.227383 35.5488838, 51.2279928 35.5492412)",گلشن ۱,,,,
299555253,False,tertiary,30,False,51.579,"LINESTRING (51.2276809 35.5485123, 51.2279924 35.5481238)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,49.323,"LINESTRING (51.2276809 35.5485123, 51.227383 35.5488838)",صاحب الزمان,,,,
578390453,False,residential,,True,128.925,"LINESTRING (51.2276809 35.5485123, 51.2288561 35.5491681)",گلشن ۳,,,,
299555253,False,tertiary,30,False,51.03,"LINESTRING (51.2279924 35.5481238, 51.2283007 35.5477395)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,51.579,"LINESTRING (51.2279924 35.5481238, 51.2276809 35.5485123)",صاحب الزمان,,,,
578390451,False,residential,,True,127.542,"LINESTRING (51.2279924 35.5481238, 51.229142 35.5487877)",فتحی,,,,
297648247,False,secondary,50,False,47.374,"LINESTRING (51.228872 35.5439879, 51.2291572 35.5436306)",مهدیه,,,,
297648247,False,secondary,50,True,43.631,"LINESTRING (51.228872 35.5439879, 51.2286094 35.544317)",مهدیه,,,,
461703293,False,residential,30,True,187.806,"LINESTRING (51.228872 35.5439879, 51.230601 35.5449225)",زمانی سبزی,,,,
299555253,False,tertiary,30,True,53.112,"LINESTRING (51.2295375 35.5462292, 51.229212 35.5466267)",صاحب الزمان,,,,
578729128,False,residential,,True,80.688,"LINESTRING (51.2295375 35.5462292, 51.2302888 35.5466202)",گلشن ۱۵,,,,
299555253,False,tertiary,30,False,83.856,"LINESTRING (51.2295375 35.5462292, 51.2297725 35.5459422, 51.2300514 35.5456016)",صاحب الزمان,,,,
299555253,False,tertiary,30,False,43.468,"LINESTRING (51.2303368 35.545249, 51.230601 35.5449225)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,46.946,"LINESTRING (51.2303368 35.545249, 51.2300514 35.5456016)",صاحب الزمان,,,,
461703292,False,residential,30,False,187.525,"LINESTRING (51.2303368 35.545249, 51.2286094 35.544317)",هادی پور,,,,
297648247,False,secondary,50,False,43.631,"LINESTRING (51.2286094 35.544317, 51.228872 35.5439879)",مهدیه,,,,
297648247,False,secondary,50,True,45.905,"LINESTRING (51.2286094 35.544317, 51.228333 35.5446632)",مهدیه,,,,
461703292,False,residential,30,True,187.525,"LINESTRING (51.2286094 35.544317, 51.2303368 35.545249)",هادی پور,,,,
299555253,False,tertiary,30,False,46.09,"LINESTRING (51.230601 35.5449225, 51.2308674 35.5445692)",صاحب الزمان,,,,
299555253,False,tertiary,30,True,43.468,"LINESTRING (51.230601 35.5449225, 51.2303368 35.545249)",صاحب الزمان,,,,
461703293,False,residential,30,False,187.806,"LINESTRING (51.230601 35.5449225, 51.228872 35.5439879)",زمانی سبزی,,,,
578729153,False,residential,,True,57.785,"LINESTRING (51.2324745 35.5435101, 51.233038 35.5437547)",ترنج ۶,,,,
584110083,False,residential,,True,46.252,"LINESTRING (51.2324745 35.5435101, 51.2322339 35.5438771)",شهریار,,,,
461703299,False,residential,30,True,111.506,"LINESTRING (51.2349781 35.5440918, 51.2338925 35.5436171)",شهید مرتضوی,,,,
299552969,True,secondary,50,False,50.709,"LINESTRING (51.2349781 35.5440918, 51.2350125 35.5440451, 51.2352163 35.5437745, 51.2352777 35.5437067)",بلوار نواب صفوی,,3,,
578729099,False,residential,,True,126.802,"LINESTRING (51.23158 35.5498415, 51.2327581 35.5504593)",نگار ۵,,,,
299552968,True,secondary,50,False,81.281,"LINESTRING (51.23158 35.5498415, 51.2313556 35.5501296, 51.2313237 35.5501705, 51.2311081 35.5504473, 51.231099 35.5504589)",بلوار نواب صفوی,,3,,
579273180,False,residential,,True,76.42,"LINESTRING (51.2353417 35.5519474, 51.2359241 35.5514496)",استخر,,,,
526460227,False,residential,30,True,120.957,"LINESTRING (51.2353417 35.5519474, 51.2350899 35.5516984, 51.2344816 35.5511146)",گلبانگ۶,,,,
526460217,False,residential,30,False,31.326,"LINESTRING (51.2332034 35.5498963, 51.233016 35.5501332)",نگارستان,,,,
579273177,True,residential,,False,20.517,"LINESTRING (51.2332034 35.5498963, 51.2331721 35.5498696, 51.2331528 35.5498362, 51.2331473 35.5497996, 51.2331562 35.5497634, 51.2331786 35.5497313)",,,,,roundabout
299352908,False,tertiary,30,True,18.91,"LINESTRING (51.2344816 35.5511146, 51.2345839 35.5509663)",فدائیان اسلام,,,,
299352908,False,tertiary,30,False,23.106,"LINESTRING (51.2344816 35.5511146, 51.2344384 35.5511973, 51.2343901 35.5513085)",فدائیان اسلام,,,,
526460227,False,residential,30,False,120.957,"LINESTRING (51.2344816 35.5511146, 51.2350899 35.5516984, 51.2353417 35.5519474)",گلبانگ۶,,,,
526460231,False,residential,30,True,130.333,"LINESTRING (51.2350474 35.5477014, 51.2340199 35.5471972, 51.2338212 35.5470867)",خیام,,,,
"[578729074, 679986823]",False,residential,,False,199.76399999999998,"LINESTRING (51.2350474 35.5477014, 51.2347904 35.5481749, 51.2347357 35.5481961, 51.234684 35.5481853, 51.2336162 35.5473777)",عطار نیشابوری,,,,
578729074,False,residential,,True,41.988,"LINESTRING (51.2350474 35.5477014, 51.2352099 35.5474551, 51.2352669 35.5473687)",,,,,
299552968,True,secondary,50,False,43.547,"LINESTRING (51.2321195 35.5491818, 51.2318484 35.5495054)",بلوار نواب صفوی,,3,,
526460200,False,secondary_link,30,True,14.975,"LINESTRING (51.2321195 35.5491818, 51.2320012 35.5490876)",,,,,
679983848,False,residential,30,False,113.641,"LINESTRING (51.2321195 35.5491818, 51.2331786 35.5497313)",نگار ۹,,,,
526460205,False,residential,30,False,77.908,"LINESTRING (51.2366351 35.5474142, 51.2359005 35.5470486)",اکبری,,,,
526460207,False,residential,30,False,39.667,"LINESTRING (51.2366351 35.5474142, 51.2364212 35.5477256)",پونه ۸,,,,
526460207,False,residential,30,True,44.868,"LINESTRING (51.2366351 35.5474142, 51.2368674 35.5470577)",پونه ۸,,,,
299352908,False,tertiary,30,False,40.73,"LINESTRING (51.2355371 35.5496234, 51.2353128 35.549941)",فدائیان اسلام,,,,
299352908,False,tertiary,30,True,41.551,"LINESTRING (51.2355371 35.5496234, 51.2357876 35.5493102)",فدائیان اسلام,,,,
578729078,False,residential,,True,160.383,"LINESTRING (51.2355371 35.5496234, 51.2348777 35.5492665, 51.2340611 35.5488245)",نگار ۱۶,,,,
526460206,False,residential,30,True,73.321,"LINESTRING (51.2325381 35.5514194, 51.2326367 35.5515026, 51.2330394 35.5518426, 51.2331005 35.5518942)",پلیس,,,,
526460217,False,residential,30,False,43.119,"LINESTRING (51.233016 35.5501332, 51.2327581 35.5504593)",نگارستان,,,,
526460217,False,residential,30,True,31.326,"LINESTRING (51.233016 35.5501332, 51.2332034 35.5498963)",نگارستان,,,,
578729093,False,residential,30,True,126.615,"LINESTRING (51.233016 35.5501332, 51.2318484 35.5495054)",نگار ۷,,,,
578729095,False,residential,30,True,169.416,"LINESTRING (51.233016 35.5501332, 51.2345839 35.5509663)",نگار ۸,,,,
526460207,False,residential,30,True,56.785,"LINESTRING (51.236016 35.5480843, 51.2362715 35.5479709, 51.2364212 35.5477256)",پونه ۸,,,,
"[578729067, 526460228]",False,residential,30,"[False, True]",104.67599999999999,"LINESTRING (51.236016 35.5480843, 51.2358295 35.5477807, 51.2355268 35.5476215, 51.2357069 35.5473498)","['امیرنیا', 'پونه ۱۰']",,,,
526460228,False,residential,30,True,89.531,"LINESTRING (51.236016 35.5480843, 51.2362832 35.5484609, 51.236515 35.5487796)",امیرنیا,,,,
579273185,False,residential,,True,14.192,"LINESTRING (51.2372396 35.54455, 51.2371669 35.5446631)",پونه ۷,,,,
299352908,False,tertiary,30,False,38.942,"LINESTRING (51.236515 35.5487796, 51.2363615 35.5487946, 51.2361148 35.548895)",فدائیان اسلام,,,,
526460228,False,residential,30,False,89.531,"LINESTRING (51.236515 35.5487796, 51.2362832 35.5484609, 51.236016 35.5480843)",امیرنیا,,,,
