osmid,highway,maxspeed,oneway,reversed,length,name,geometry,junction
95461655,residential,30,False,False,79.563,,"LINESTRING (58.8164526 34.0219493, 58.8164966 34.0226639)",
95461655,residential,30,False,True,95.463,,"LINESTRING (58.8164526 34.0219493, 58.8163997 34.0210919)",
95461685,residential,30,False,False,258.315,امام خمینی۳,"LINESTRING (58.8164526 34.0219493, 58.8141546 34.0220224, 58.8136518 34.0220384)",
95461651,secondary,,True,False,61.342,امام خمینی,"LINESTRING (58.8127883 34.0260818, 58.812761 34.0255306)",
95461787,residential,30,False,False,18.458,ابوعلی سینا,"LINESTRING (58.811104 34.0215465, 58.8111042 34.0213805)",
95461787,residential,30,False,True,68.181,ابوعلی سینا,"LINESTRING (58.811104 34.0215465, 58.8111716 34.0221571)",
95461791,residential,30,False,False,142.31300000000002,ابوعلی سینا ۳,"LINESTRING (58.811104 34.0215465, 58.8108432 34.0215259, 58.8106297 34.0215082, 58.8101874 34.0215132, 58.8099189 34.0214753, 58.809583 34.0213856)",
95461651,secondary,,True,False,17.271,امام خمینی,"LINESTRING (58.812711 34.0241208, 58.8127354 34.0239668)",
95461774,residential,30,False,False,329.294,,"LINESTRING (58.812711 34.0241208, 58.8091415 34.0242541)",
95461706,secondary,,True,False,72.817,امام خمینی,"LINESTRING (58.812933 34.024736, 58.8129553 34.0253906)",
95461751,residential,30,False,False,303.986,,"LINESTRING (58.812933 34.024736, 58.8162271 34.0245945)",
95461650,residential,30,False,False,92.062,مطهری,"LINESTRING (58.8162838 34.0254211, 58.8162271 34.0245945)",
95461650,residential,30,False,True,35.261,مطهری,"LINESTRING (58.8162838 34.0254211, 58.8163055 34.0257377)",
829966868,residential,30,False,True,40.121,مطهری ۲,"LINESTRING (58.8162838 34.0254211, 58.8158505 34.0254561)",
95461714,residential,30,False,False,122.076,قائم 2,"LINESTRING (58.8162838 34.0254211, 58.8169943 34.0253615, 58.8176018 34.0253112)",
95461661,secondary,,False,False,46.662,مالک اشتر,"LINESTRING (58.8103385 34.0251488, 58.8099673 34.0248634)",
95461661,secondary,,False,True,59.953,مالک اشتر,"LINESTRING (58.8103385 34.0251488, 58.810867 34.0254632)",
788708959,residential,,False,False,135.063,,"LINESTRING (58.8103385 34.0251488, 58.8101171 34.0253443, 58.8099445 34.0254367, 58.809793 34.0254845, 58.8092431 34.0259365)",
95461737,secondary,,True,False,15.478000000000002,میدان رجایی,"LINESTRING (58.8124823 34.0185526, 58.8124847 34.0185179, 58.8124995 34.0184853, 58.8125253 34.0184579, 58.8125599 34.0184381)",roundabout
829965404,secondary,,False,True,89.20599999999999,کشاورز,"LINESTRING (58.8124823 34.0185526, 58.8120727 34.0187014, 58.8117872 34.0188266, 58.8116237 34.0189187)",
95461655,residential,30,False,True,79.563,,"LINESTRING (58.8164966 34.0226639, 58.8164526 34.0219493)",
95461701,tertiary,,True,False,126.29199999999999,خیابان آزادگان,"LINESTRING (58.8164966 34.0226639, 58.8177308 34.0226258, 58.8178655 34.0226153)",
95461690,secondary,,True,False,20.776999999999997,,"LINESTRING (58.818181 34.0225754, 58.8181991 34.0226096, 58.8182059 34.0226465, 58.8182009 34.0226837, 58.8181846 34.0227185, 58.8181578 34.0227486)",roundabout
95461755,secondary,,False,True,193.269,طالقانی,"LINESTRING (58.8179438 34.022527, 58.8167851 34.0210783)",
95461690,secondary,,True,False,24.932,,"LINESTRING (58.8179438 34.022527, 58.817985 34.022512, 58.8180296 34.0225064, 58.8180744 34.0225105, 58.8181165 34.0225241, 58.8181528 34.0225462, 58.818181 34.0225754)",roundabout
95461754,residential,30,False,False,223.669,ابوذر ۱,"LINESTRING (58.8157523 34.0198072, 58.8133292 34.0199194)",
95461755,secondary,,False,False,88.157,طالقانی,"LINESTRING (58.8157523 34.0198072, 58.8162866 34.0204648)",
95461755,secondary,,False,True,82.361,طالقانی,"LINESTRING (58.8157523 34.0198072, 58.8152532 34.0191928)",
95461648,residential,30,False,True,71.783,ابوذر,"LINESTRING (58.8135702 34.0205455, 58.8136054 34.0211904)",
95461707,residential,30,False,False,250.511,ابوذر ۲,"LINESTRING (58.8135702 34.0205455, 58.8162866 34.0204648)",
95461648,residential,30,False,False,63.226,ابوذر,"LINESTRING (58.8135702 34.0205455, 58.8134928 34.0201476, 58.8133907 34.0200053)",
95461677,residential,30,False,False,92.391,قائم,"LINESTRING (58.818017 34.0232569, 58.8180809 34.0240861)",
95461749,secondary,,False,True,52.135,فردوسی,"LINESTRING (58.818017 34.0232569, 58.817992 34.0227885)",
95461749,secondary,,False,False,132.57,فردوسی,"LINESTRING (58.818017 34.0232569, 58.8179091 34.0234371, 58.81764 34.0237152, 58.8173953 34.023918, 58.817064 34.0241314)",
255940294,residential,30,False,True,474.673,,"LINESTRING (58.818017 34.0232569, 58.8155614 34.0233502, 58.8145179 34.0233905, 58.814299 34.0233988, 58.8128719 34.0234533)",
95461650,residential,30,False,True,92.062,مطهری,"LINESTRING (58.8162271 34.0245945, 58.8162838 34.0254211)",
95461749,secondary,,False,False,140.645,فردوسی,"LINESTRING (58.8162271 34.0245945, 58.8148952 34.025212)",
95461749,secondary,,False,True,92.738,فردوسی,"LINESTRING (58.8162271 34.0245945, 58.817064 34.0241314)",
95461751,residential,30,False,True,303.986,,"LINESTRING (58.8162271 34.0245945, 58.812933 34.024736)",
95461747,residential,30,False,True,2.213,قائم 4,"LINESTRING (58.818222 34.0255887, 58.8181981 34.0255906)",
95461643,tertiary,,False,False,167.837,بهشتی,"LINESTRING (58.8093824 34.0228974, 58.8112018 34.0228313)",
95461656,residential,30,False,True,74.491,,"LINESTRING (58.8093824 34.0228974, 58.809445 34.0235653)",
95461673,tertiary,,False,True,173.571,,"LINESTRING (58.8088113 34.0199617, 58.809583 34.0213856)",
95461766,residential,30,False,False,170.89600000000002,,"LINESTRING (58.8088113 34.0199617, 58.8096105 34.0199314, 58.809972 34.0200937, 58.8105731 34.0202832)",
95461706,secondary,,True,False,76.547,امام خمینی,"LINESTRING (58.8126872 34.0186432, 58.8126484 34.0188904, 58.8126686 34.0193292)",
95461737,secondary,,True,False,20.162,میدان رجایی,"LINESTRING (58.8126872 34.0186432, 58.8126459 34.0186552, 58.8126021 34.018656, 58.8125603 34.0186456, 58.8125244 34.0186248, 58.812498 34.0185959)",roundabout
95461661,secondary,,False,False,57.115,مالک اشتر,"LINESTRING (58.8091415 34.0242541, 58.8086921 34.0239004)",
95461661,secondary,,False,True,47.542,مالک اشتر,"LINESTRING (58.8091415 34.0242541, 58.8095268 34.0245384)",
95461774,residential,30,False,True,329.294,,"LINESTRING (58.8091415 34.0242541, 58.812711 34.0241208)",
95461673,tertiary,,False,False,173.571,,"LINESTRING (58.809583 34.0213856, 58.8088113 34.0199617)",
95461791,residential,30,False,True,142.31300000000002,ابوعلی سینا ۳,"LINESTRING (58.809583 34.0213856, 58.8099189 34.0214753, 58.8101874 34.0215132, 58.8106297 34.0215082, 58.8108432 34.0215259, 58.811104 34.0215465)",
829965404,secondary,,False,False,85.028,کشاورز,"LINESTRING (58.809583 34.0213856, 58.8097608 34.0212951, 58.8101925 34.0208238)",
95461706,secondary,,True,False,7.256,امام خمینی,"LINESTRING (58.8128324 34.0227754, 58.8128356 34.0228406)",
95461701,tertiary,,True,False,246.517,خیابان آزادگان,"LINESTRING (58.8128324 34.0227754, 58.8142006 34.0227348, 58.8155055 34.0226945)",
95461749,secondary,,False,False,52.135,فردوسی,"LINESTRING (58.817992 34.0227885, 58.818017 34.0232569)",
95461690,secondary,,True,False,12.477,,"LINESTRING (58.817992 34.0227885, 58.8179499 34.022775, 58.8179136 34.0227528, 58.8178854 34.0227236)",roundabout
829966580,residential,30,False,True,64.546,مطهری ۶,"LINESTRING (58.8156303 34.0261129, 58.8163275 34.0260575)",
95461735,residential,30,False,False,36.04,,"LINESTRING (58.8176396 34.0256338, 58.8176018 34.0253112)",
95461747,residential,30,False,False,51.693,قائم 4,"LINESTRING (58.8176396 34.0256338, 58.8181981 34.0255906)",
95461747,residential,30,False,True,123.488,قائم 4,"LINESTRING (58.8176396 34.0256338, 58.8170194 34.0256818, 58.8163055 34.0257377)",
95461787,residential,30,False,False,68.181,ابوعلی سینا,"LINESTRING (58.8111716 34.0221571, 58.811104 34.0215465)",
95461787,residential,30,False,True,39.954,ابوعلی سینا,"LINESTRING (58.8111716 34.0221571, 58.8111759 34.0225164)",
95461651,secondary,,True,False,69.811,امام خمینی,"LINESTRING (58.8127532 34.0253722, 58.8127222 34.0247449)",
95461672,residential,30,False,False,173.276,,"LINESTRING (58.8127532 34.0253722, 58.8108766 34.0254689)",
95461749,secondary,,False,True,55.798,فردوسی,"LINESTRING (58.8129797 34.0260999, 58.8135081 34.0258549)",
829966868,residential,30,False,False,40.121,مطهری ۲,"LINESTRING (58.8158505 34.0254561, 58.8162838 34.0254211)",
95461651,secondary,,True,False,13.455,امام خمینی,"LINESTRING (58.812761 34.0255306, 58.812755 34.0254097)",
255940282,secondary_link,,True,False,18.644000000000002,,"LINESTRING (58.812761 34.0255306, 58.8128352 34.0255158, 58.8128982 34.0255137, 58.8129599 34.025524)",
95461661,secondary,,False,False,1.088,مالک اشتر,"LINESTRING (58.8108766 34.0254689, 58.810867 34.0254632)",
95461661,secondary,,False,True,61.741,مالک اشتر,"LINESTRING (58.8108766 34.0254689, 58.8114471 34.02576)",
95461672,residential,30,False,True,173.276,,"LINESTRING (58.8108766 34.0254689, 58.8127532 34.0253722)",
95461643,tertiary,,False,False,138.835,بهشتی,"LINESTRING (58.8112018 34.0228313, 58.8127071 34.0227824)",
95461643,tertiary,,False,True,167.837,بهشتی,"LINESTRING (58.8112018 34.0228313, 58.8093824 34.0228974)",
95461684,residential,30,False,True,76.296,,"LINESTRING (58.8112018 34.0228313, 58.8113742 34.0235024)",
95461787,residential,30,False,False,35.097,ابوعلی سینا,"LINESTRING (58.8112018 34.0228313, 58.8111759 34.0225164)",
95461737,secondary,,True,False,9.992,میدان رجایی,"LINESTRING (58.8127436 34.0184873, 58.8127564 34.0185154, 58.81276 34.0185452, 58.8127543 34.0185747)",roundabout
95462623,residential,30,False,True,118.522,امام خمینی۴,"LINESTRING (58.8105731 34.0202832, 58.8118583 34.0202455)",
829965404,secondary,,False,False,103.45,کشاورز,"LINESTRING (58.8105731 34.0202832, 58.8111671 34.0194938)",
829965404,secondary,,False,True,69.598,کشاورز,"LINESTRING (58.8105731 34.0202832, 58.8101925 34.0208238)",
95461766,residential,30,False,True,170.89600000000002,,"LINESTRING (58.8105731 34.0202832, 58.809972 34.0200937, 58.8096105 34.0199314, 58.8088113 34.0199617)",
95461677,residential,30,False,False,35.027,قائم,"LINESTRING (58.8181981 34.0255906, 58.8182235 34.0259049)",
95461677,residential,30,False,True,36.387,قائم,"LINESTRING (58.8181981 34.0255906, 58.8181717 34.0252641)",
95461747,residential,30,False,False,2.213,قائم 4,"LINESTRING (58.8181981 34.0255906, 58.818222 34.0255887)",
95461747,residential,30,False,True,51.693,قائم 4,"LINESTRING (58.8181981 34.0255906, 58.8176396 34.0256338)",
95461787,residential,30,False,True,45.108,ابوعلی سینا,"LINESTRING (58.8114422 34.0210871, 58.8111042 34.0213805)",
95462625,residential,30,False,False,56.959,,"LINESTRING (58.8114422 34.0210871, 58.8113992 34.0205761)",
829966584,residential,30,False,False,109.082,امام خمینی۶,"LINESTRING (58.8114422 34.0210871, 58.8126253 34.0210589)",
95461655,residential,30,False,False,95.463,,"LINESTRING (58.8163997 34.0210919, 58.8164526 34.0219493)",
95461696,residential,30,False,False,257.761,ابوذر ۳,"LINESTRING (58.8163997 34.0210919, 58.8136054 34.0211904)",
95461696,residential,30,False,True,35.551,ابوذر ۳,"LINESTRING (58.8163997 34.0210919, 58.8167851 34.0210783)",
95461645,residential,30,False,False,19.11,امام خمینی۱,"LINESTRING (58.8126686 34.0193292, 58.8128719 34.0192954)",
95461706,secondary,,True,False,313.424,امام خمینی,"LINESTRING (58.8126686 34.0193292, 58.8128025 34.0221457)",
829965404,secondary,,False,False,89.20599999999999,کشاورز,"LINESTRING (58.8116237 34.0189187, 58.8117872 34.0188266, 58.8120727 34.0187014, 58.8124823 34.0185526)",
829965404,secondary,,False,True,57.322,کشاورز,"LINESTRING (58.8116237 34.0189187, 58.8115154 34.0190063, 58.8114413 34.0191042, 58.8112744 34.0193413)",
829966581,residential,30,False,False,64.709,مطهری ۴,"LINESTRING (58.8156063 34.0257911, 58.8163055 34.0257377)",
95461749,secondary,,False,False,13.132,فردوسی,"LINESTRING (58.8145176 34.025387, 58.8143932 34.0254446)",
95461749,secondary,,False,True,19.733,فردوسی,"LINESTRING (58.8145176 34.025387, 58.8147045 34.0253004)",
95461793,residential,30,False,True,143.952,,"LINESTRING (58.8145176 34.025387, 58.8129573 34.0254479)",
95461645,residential,30,False,True,219.766,امام خمینی۱,"LINESTRING (58.8152532 34.0191928, 58.8128719 34.0192954)",
95461755,secondary,,False,False,82.361,طالقانی,"LINESTRING (58.8152532 34.0191928, 58.8157523 34.0198072)",
95461755,secondary,,False,True,259.31600000000003,طالقانی,"LINESTRING (58.8152532 34.0191928, 58.8149591 34.0188309, 58.8148472 34.0187266, 58.8147074 34.01866, 58.8144872 34.018631, 58.8134281 34.0186107, 58.8127543 34.0185747)",
95461749,secondary,,False,False,92.738,فردوسی,"LINESTRING (58.817064 34.0241314, 58.8162271 34.0245945)",
255940290,residential,30,False,False,36.658,,"LINESTRING (58.817064 34.0241314, 58.8174612 34.0241137)",
95461664,residential,30,False,True,382.473,,"LINESTRING (58.817064 34.0241314, 58.8144874 34.0242078, 58.8138734 34.0242261, 58.8133544 34.0242415, 58.8129165 34.0242545)",
95461749,secondary,,False,True,132.57,فردوسی,"LINESTRING (58.817064 34.0241314, 58.8173953 34.023918, 58.81764 34.0237152, 58.8179091 34.0234371, 58.818017 34.0232569)",
95461787,residential,30,False,False,39.954,ابوعلی سینا,"LINESTRING (58.8111759 34.0225164, 58.8111716 34.0221571)",
95461787,residential,30,False,True,35.097,ابوعلی سینا,"LINESTRING (58.8111759 34.0225164, 58.8112018 34.0228313)",
95461686,tertiary,,True,False,13.495,خیابان آزادگان,"LINESTRING (58.8128356 34.0228406, 58.8127071 34.0227824)",
95461706,secondary,,True,False,68.211,امام خمینی,"LINESTRING (58.8128356 34.0228406, 58.8128719 34.0234533)",
95461647,secondary_link,,False,True,15.364,,"LINESTRING (58.8127354 34.0239668, 58.8129018 34.0239584)",
95461651,secondary,,True,False,56.65,امام خمینی,"LINESTRING (58.8127354 34.0239668, 58.8127254 34.0234574)",
95461651,secondary,,True,False,93.459,امام خمینی,"LINESTRING (58.8126253 34.0210589, 58.8125983 34.0202187)",
829966584,residential,30,False,True,109.082,امام خمینی۶,"LINESTRING (58.8126253 34.0210589, 58.8114422 34.0210871)",
95461645,residential,30,False,False,219.766,امام خمینی۱,"LINESTRING (58.8128719 34.0192954, 58.8152532 34.0191928)",
95461645,residential,30,False,True,19.11,امام خمینی۱,"LINESTRING (58.8128719 34.0192954, 58.8126686 34.0193292)",
95461648,residential,30,False,True,81.183,ابوذر,"LINESTRING (58.8128719 34.0192954, 58.8133292 34.0199194)",
95461722,residential,30,False,False,80.438,,"LINESTRING (58.8128719 34.0192954, 58.8128377 34.0187086, 58.8127424 34.018598)",
95461736,residential,30,False,False,54.205,,"LINESTRING (58.8128027 34.0200158, 58.8133907 34.0200053)",
95461714,residential,30,False,False,52.781,قائم 2,"LINESTRING (58.8176018 34.0253112, 58.8181717 34.0252641)",
95461735,residential,30,False,False,58.586,,"LINESTRING (58.8176018 34.0253112, 58.8175402 34.0247868)",
95461735,residential,30,False,True,36.04,,"LINESTRING (58.8176018 34.0253112, 58.8176396 34.0256338)",
95461714,residential,30,False,True,122.076,قائم 2,"LINESTRING (58.8176018 34.0253112, 58.8169943 34.0253615, 58.8162838 34.0254211)",
829965404,secondary,,False,False,19.63,کشاورز,"LINESTRING (58.8111671 34.0194938, 58.8112744 34.0193413)",
829965404,secondary,,False,True,103.45,کشاورز,"LINESTRING (58.8111671 34.0194938, 58.8105731 34.0202832)",
95461650,residential,30,False,False,35.261,مطهری,"LINESTRING (58.8163055 34.0257377, 58.8162838 34.0254211)",
95461650,residential,30,False,True,35.618,مطهری,"LINESTRING (58.8163055 34.0257377, 58.8163275 34.0260575)",
829966581,residential,30,False,True,64.709,مطهری ۴,"LINESTRING (58.8163055 34.0257377, 58.8156063 34.0257911)",
95461747,residential,30,False,False,123.488,قائم 4,"LINESTRING (58.8163055 34.0257377, 58.8170194 34.0256818, 58.8176396 34.0256338)",
95461737,secondary,,True,False,5.051,میدان رجایی,"LINESTRING (58.812498 34.0185959, 58.8124876 34.0185749, 58.8124823 34.0185526)",roundabout
95461690,secondary,,True,False,12.469999999999999,,"LINESTRING (58.8178655 34.0226153, 58.8178818 34.0225805, 58.8179086 34.0225504, 58.8179438 34.022527)",roundabout
95461668,residential,30,False,True,254.228,,"LINESTRING (58.8127222 34.0247449, 58.8099673 34.0248634)",
95461651,secondary,,True,False,69.512,امام خمینی,"LINESTRING (58.8127222 34.0247449, 58.8126969 34.0242335, 58.812711 34.0241208)",
95461735,residential,30,False,True,75.199,,"LINESTRING (58.8174612 34.0241137, 58.8175402 34.0247868)",
255940290,residential,30,False,False,57.193,,"LINESTRING (58.8174612 34.0241137, 58.8180809 34.0240861)",
255940290,residential,30,False,True,36.658,,"LINESTRING (58.8174612 34.0241137, 58.817064 34.0241314)",
95461648,residential,30,False,False,11.107,ابوذر,"LINESTRING (58.8133907 34.0200053, 58.8133292 34.0199194)",
95461736,residential,30,False,True,54.205,,"LINESTRING (58.8133907 34.0200053, 58.8128027 34.0200158)",
95461648,residential,30,False,True,63.226,ابوذر,"LINESTRING (58.8133907 34.0200053, 58.8134928 34.0201476, 58.8135702 34.0205455)",
95461737,secondary,,True,False,19.592,میدان رجایی,"LINESTRING (58.8125599 34.0184381, 58.8126005 34.0184276, 58.812643 34.0184278, 58.8126835 34.0184387, 58.8127181 34.0184592, 58.8127436 34.0184873)",roundabout
95461706,secondary,,True,False,53.562,امام خمینی,"LINESTRING (58.8129165 34.0242545, 58.812933 34.024736)",
95461664,residential,30,False,False,382.473,,"LINESTRING (58.8129165 34.0242545, 58.8133544 34.0242415, 58.8138734 34.0242261, 58.8144874 34.0242078, 58.817064 34.0241314)",
95461648,residential,30,False,False,94.39,ابوذر,"LINESTRING (58.8136518 34.0220384, 58.8136054 34.0211904)",
95461685,residential,30,False,True,258.315,امام خمینی۳,"LINESTRING (58.8136518 34.0220384, 58.8141546 34.0220224, 58.8164526 34.0219493)",
255940275,residential,30,False,False,80.749,امام خمینی۳,"LINESTRING (58.8136518 34.0220384, 58.813497 34.0221157, 58.8128025 34.0221457)",
95461737,secondary,,True,False,2.813,میدان رجایی,"LINESTRING (58.8127543 34.0185747, 58.8127424 34.018598)",roundabout
95461755,secondary,,False,False,259.31600000000003,طالقانی,"LINESTRING (58.8127543 34.0185747, 58.8134281 34.0186107, 58.8144872 34.018631, 58.8147074 34.01866, 58.8148472 34.0187266, 58.8149591 34.0188309, 58.8152532 34.0191928)",
95461729,residential,30,False,True,85.134,جانبازان,"LINESTRING (58.816617 34.0248142, 58.8169505 34.0248043, 58.8175402 34.0247868)",
95461677,residential,30,False,False,36.387,قائم,"LINESTRING (58.8181717 34.0252641, 58.8181981 34.0255906)",
95461677,residential,30,False,True,55.132,قائم,"LINESTRING (58.8181717 34.0252641, 58.8181335 34.0247693)",
95461714,residential,30,False,True,52.781,قائم 2,"LINESTRING (58.8181717 34.0252641, 58.8176018 34.0253112)",
829966582,residential,30,False,False,96.015,قائم 1,"LINESTRING (58.8181717 34.0252641, 58.8192084 34.0251783)",
95461661,secondary,,False,False,93.612,مالک اشتر,"LINESTRING (58.8123455 34.0261467, 58.8120447 34.0260526, 58.8118032 34.0259417, 58.8114471 34.02576)",
95461771,secondary,,True,False,42.007999999999996,,"LINESTRING (58.8123455 34.0261467, 58.8125332 34.0261449, 58.8126633 34.0261265, 58.8127883 34.0260818)",
95461707,residential,30,False,True,250.511,ابوذر ۲,"LINESTRING (58.8162866 34.0204648, 58.8135702 34.0205455)",
95461755,secondary,,False,False,82.246,طالقانی,"LINESTRING (58.8162866 34.0204648, 58.8167851 34.0210783)",
95461755,secondary,,False,True,88.157,طالقانی,"LINESTRING (58.8162866 34.0204648, 58.8157523 34.0198072)",
829965404,secondary,,False,False,69.598,کشاورز,"LINESTRING (58.8101925 34.0208238, 58.8105731 34.0202832)",
95462624,residential,30,False,True,107.375,,"LINESTRING (58.8101925 34.0208238, 58.8104161 34.0208722, 58.8105966 34.0209439, 58.8107475 34.0210485, 58.8109379 34.0212084, 58.8111042 34.0213805)",
829965404,secondary,,False,True,85.028,کشاورز,"LINESTRING (58.8101925 34.0208238, 58.8097608 34.0212951, 58.809583 34.0213856)",
95462620,residential,30,False,True,48.079,امام خمینی۲,"LINESTRING (58.8112744 34.0193413, 58.8117952 34.0193163)",
829965404,secondary,,False,True,19.63,کشاورز,"LINESTRING (58.8112744 34.0193413, 58.8111671 34.0194938)",
829965404,secondary,,False,False,57.322,کشاورز,"LINESTRING (58.8112744 34.0193413, 58.8114413 34.0191042, 58.8115154 34.0190063, 58.8116237 34.0189187)",
95462620,residential,30,False,False,48.079,امام خمینی۲,"LINESTRING (58.8117952 34.0193163, 58.8112744 34.0193413)",
95462620,residential,30,False,True,69.027,امام خمینی۲,"LINESTRING (58.8117952 34.0193163, 58.8125432 34.0192849)",
95462621,residential,30,False,True,103.486,,"LINESTRING (58.8117952 34.0193163, 58.8118583 34.0202455)",
95461749,secondary,,False,False,55.798,فردوسی,"LINESTRING (58.8135081 34.0258549, 58.8129797 34.0260999)",
95461749,secondary,,False,True,25.323,فردوسی,"LINESTRING (58.8135081 34.0258549, 58.8137479 34.0257437)",
95461677,residential,30,False,True,35.027,قائم,"LINESTRING (58.8182235 34.0259049, 58.8181981 34.0255906)",
95461760,residential,30,False,True,101.929,قائم 3,"LINESTRING (58.8182235 34.0259049, 58.8193244 34.0258166)",
829966579,residential,30,False,False,175.551,قائم 6,"LINESTRING (58.8182235 34.0259049, 58.8176766 34.0259488, 58.8170444 34.0259995, 58.8163275 34.0260575)",
95461677,residential,30,False,False,55.132,قائم,"LINESTRING (58.8181335 34.0247693, 58.8181717 34.0252641)",
95461677,residential,30,False,True,76.123,قائم,"LINESTRING (58.8181335 34.0247693, 58.8180809 34.0240861)",
95461729,residential,30,False,False,54.712,جانبازان,"LINESTRING (58.8181335 34.0247693, 58.8175402 34.0247868)",
95461729,residential,30,False,True,91.81,جانبازان,"LINESTRING (58.8181335 34.0247693, 58.8191292 34.0247425)",
95461651,secondary,,True,False,103.958,امام خمینی,"LINESTRING (58.8125983 34.0202187, 58.8125432 34.0192849)",
95462623,residential,30,False,False,68.266,امام خمینی۴,"LINESTRING (58.8125983 34.0202187, 58.8118583 34.0202455)",
