osmid,oneway,highway,junction,reversed,length,geometry,name
372085133,True,tertiary,roundabout,False,24.024,"LINESTRING (45.2074881 38.7155651, 45.2074439 38.7155556, 45.2073968 38.7155127, 45.2073405 38.7154615, 45.207299 38.7154154)",
372086212,False,tertiary,,True,75.033,"LINESTRING (45.2074881 38.7155651, 45.2076447 38.7157536, 45.208039 38.7160822)",امام
372085130,False,tertiary,,False,349.172,"LINESTRING (45.2073089 38.7153759, 45.2068986 38.7151417, 45.2053865 38.7142998, 45.2050563 38.7141135, 45.2044014 38.7132818)",
372085133,True,tertiary,roundabout,False,12.565999999999999,"LINESTRING (45.2073089 38.7153759, 45.2073446 38.7153642, 45.2073902 38.7153641, 45.2074492 38.7153746)",
372085113,False,residential,,True,107.284,"LINESTRING (45.2044014 38.7132818, 45.2048769 38.712995, 45.2054134 38.7127292)",
372085130,False,tertiary,,True,349.172,"LINESTRING (45.2044014 38.7132818, 45.2050563 38.7141135, 45.2053865 38.7142998, 45.2068986 38.7151417, 45.2073089 38.7153759)",
372085109,True,tertiary,roundabout,False,15.735999999999999,"LINESTRING (45.2070923 38.7123807, 45.2070474 38.7123857, 45.2070031 38.7123784, 45.2069645 38.7123598, 45.2069364 38.712332)",
372085109,True,tertiary,roundabout,False,7.151,"LINESTRING (45.2069698 38.7122036, 45.2070056 38.7121877, 45.207046 38.7121813)",
372085109,True,tertiary,roundabout,False,17.866,"LINESTRING (45.207046 38.7121813, 45.2070869 38.7121849, 45.2071244 38.7121983, 45.2071546 38.71222, 45.2071748 38.7122481, 45.2071828 38.7122796)",
372085113,False,residential,,False,139.328,"LINESTRING (45.2069364 38.712332, 45.2054134 38.7127292)",
372085109,True,tertiary,roundabout,False,14.087,"LINESTRING (45.2069364 38.712332, 45.2069221 38.7122984, 45.2069233 38.7122631, 45.2069399 38.7122302, 45.2069573 38.7122147)",
372085109,True,tertiary,roundabout,False,3.574,"LINESTRING (45.2071828 38.7122796, 45.2071778 38.7123115)",
372085109,True,tertiary,roundabout,False,11.076,"LINESTRING (45.2071778 38.7123115, 45.2071604 38.7123406, 45.2071323 38.7123641, 45.2070923 38.7123807)",
"[372085124, 372085118]",True,tertiary,,False,264.022,"LINESTRING (45.2071778 38.7123115, 45.2077281 38.7130557, 45.208219 38.7136941, 45.2086589 38.7142277, 45.2087652 38.7143358)",
372085113,False,residential,,True,139.328,"LINESTRING (45.2054134 38.7127292, 45.2069364 38.712332)",
372085113,False,residential,,False,107.284,"LINESTRING (45.2054134 38.7127292, 45.2048769 38.712995, 45.2044014 38.7132818)",
551410955,False,residential,,True,50.167,"LINESTRING (45.2054134 38.7127292, 45.2052869 38.712483, 45.2051854 38.7123148)",
372085109,True,tertiary,roundabout,False,1.643,"LINESTRING (45.2069573 38.7122147, 45.2069698 38.7122036)",
372085116,False,residential,,False,160.18,"LINESTRING (45.2069573 38.7122147, 45.2068537 38.712139, 45.2067599 38.7121056, 45.2065238 38.7121056, 45.2051854 38.7123148)",
372085116,False,residential,,True,160.17999999999998,"LINESTRING (45.2051854 38.7123148, 45.2065238 38.7121056, 45.2067599 38.7121056, 45.2068537 38.712139, 45.2069573 38.7122147)",
372085158,False,residential,,False,112.78999999999999,"LINESTRING (45.2051854 38.7123148, 45.2050885 38.7122062, 45.2048847 38.7119634, 45.2047345 38.7117499, 45.2045473 38.7114338)",
551410955,False,residential,,False,50.167,"LINESTRING (45.2051854 38.7123148, 45.2052869 38.712483, 45.2054134 38.7127292)",
372085121,True,tertiary,roundabout,False,3.466,"LINESTRING (45.2085894 38.714476, 45.2085633 38.7144524)",
372085121,True,tertiary,roundabout,False,14.983,"LINESTRING (45.2087652 38.7143358, 45.2087878 38.7143645, 45.2087966 38.7143975, 45.2087907 38.7144309, 45.2087707 38.7144607)",
372085121,True,tertiary,roundabout,False,17.615000000000002,"LINESTRING (45.2087707 38.7144607, 45.208739 38.7144835, 45.2087024 38.7144961, 45.2086626 38.714499, 45.2086236 38.7144921, 45.2085894 38.714476)",
372085139,True,tertiary,,False,293.11199999999997,"LINESTRING (45.2087707 38.7144607, 45.2088731 38.7146402, 45.2089697 38.7147867, 45.2093425 38.7152241, 45.2096912 38.7156176, 45.2098629 38.7157829, 45.209946 38.7158436, 45.2104154 38.716011, 45.2110783 38.7162428)",
372085128,False,tertiary,,False,16.056,"LINESTRING (45.2085633 38.7144524, 45.2084454 38.7145637)",
372085121,True,tertiary,roundabout,False,10.407,"LINESTRING (45.2085633 38.7144524, 45.208548 38.7144236, 45.2085451 38.7143924, 45.2085548 38.7143622)",
372085121,True,tertiary,roundabout,False,21.925,"LINESTRING (45.2085548 38.7143622, 45.2085762 38.7143358, 45.208607 38.714316, 45.2086475 38.7143042, 45.2086907 38.7143038, 45.2087315 38.7143147, 45.2087652 38.7143358)",
372085126,True,tertiary,,False,165.148,"LINESTRING (45.2085548 38.7143622, 45.2085208 38.7142623, 45.207991 38.7135643, 45.2076012 38.7130815)",
372085128,False,tertiary,,True,85.694,"LINESTRING (45.2074492 38.7153746, 45.2081434 38.7148264)",
372085133,True,tertiary,roundabout,False,25.262,"LINESTRING (45.2074492 38.7153746, 45.2074921 38.7153997, 45.2075243 38.7154343, 45.2075292 38.7154685, 45.2075296 38.7155138, 45.2075149 38.7155473, 45.2074881 38.7155651)",
372085133,True,tertiary,roundabout,False,4.475,"LINESTRING (45.207299 38.7154154, 45.2073089 38.7153759)",
372085147,False,residential,,False,104.792,"LINESTRING (45.207299 38.7154154, 45.2071767 38.715514, 45.2070747 38.7156039, 45.207013 38.715696, 45.2069849 38.7157996, 45.2070278 38.7160738, 45.2070144 38.7162726)",
