osmid,oneway,ref,highway,maxspeed,reversed,length,bridge,geometry,name,tunnel,junction,lanes
247546687,True,79,trunk,,False,3.627,,"LINESTRING (53.0551873 36.1194233, 53.0551945 36.1194554)",میدان پل سفید,,roundabout,
247546669,True,,tertiary,,False,22.291,,"LINESTRING (53.0551945 36.1194554, 53.0553918 36.119577)",,,,
247546687,True,79,trunk,,False,13.110999999999999,,"LINESTRING (53.0551945 36.1194554, 53.0551914 36.1194859, 53.0551843 36.1195137, 53.0551753 36.1195412, 53.0551613 36.1195695)",میدان پل سفید,,roundabout,
247546687,True,79,trunk,,False,20.367,,"LINESTRING (53.0549238 36.1195552, 53.0549166 36.1195231, 53.0549197 36.1194927, 53.0549268 36.1194648, 53.0549358 36.1194374, 53.0549498 36.119409, 53.0549739 36.1193828)",میدان پل سفید,,roundabout,
247546687,True,79,trunk,,False,24.177,,"LINESTRING (53.0551372 36.1195957, 53.0551034 36.1196175, 53.0550609 36.1196288, 53.0550144 36.1196308, 53.0549738 36.1196123, 53.054942 36.1195869, 53.0549238 36.1195552)",میدان پل سفید,,roundabout,
247546687,True,79,trunk,,False,3.63,,"LINESTRING (53.0551613 36.1195695, 53.0551372 36.1195957)",میدان پل سفید,,roundabout,
247546647,True,,tertiary,,False,20.721,,"LINESTRING (53.0553918 36.119577, 53.0551613 36.1195695)",,,,
247546678,False,,tertiary,,True,94.13999999999999,,"LINESTRING (53.0553918 36.119577, 53.0559209 36.1197549, 53.0563956 36.119742)",خیابان شهدا,,,
247546678,False,,tertiary,,False,94.13999999999999,,"LINESTRING (53.0563956 36.119742, 53.0559209 36.1197549, 53.0553918 36.119577)",خیابان شهدا,,,
401152077,False,,tertiary,,False,85.79299999999999,,"LINESTRING (53.0563956 36.119742, 53.056436 36.1200437, 53.0564023 36.1203431, 53.0563419 36.1205033)",خیابان شهدا - امیرده,,,
1230584640,False,,tertiary,,True,259.383,,"LINESTRING (53.0563956 36.119742, 53.0563931 36.1188459, 53.0563655 36.1184302, 53.0563686 36.1182297, 53.0564207 36.1180911, 53.0565493 36.1179253, 53.0567944 36.1176927, 53.0568893 36.1175367)",خیابان امام خمینی,,,
480145324,False,,tertiary,,False,10.383,,"LINESTRING (53.0558544 36.1147192, 53.0558615 36.114626)",خیابان شهید بهشتی,,,
480145324,False,,tertiary,,True,92.54199999999999,,"LINESTRING (53.0558544 36.1147192, 53.0557219 36.1150503, 53.0555216 36.1154062, 53.0554705 36.1154899)",خیابان شهید بهشتی,,,
678876897,False,,residential,,False,171.35399999999998,,"LINESTRING (53.0558544 36.1147192, 53.0556485 36.1146707, 53.0551473 36.1143276, 53.0549434 36.1142178, 53.0546206 36.1143252, 53.0544139 36.1142978, 53.0541874 36.1143403)",کوچه شهید رستمی,,,
480145324,False,,tertiary,,False,204.25900000000001,,"LINESTRING (53.0541067 36.1168293, 53.054052 36.1167577, 53.0540304 36.116678, 53.054049 36.1166295, 53.054206 36.1164615, 53.0545388 36.1162026, 53.0550595 36.1158169, 53.0554705 36.1154899)",خیابان شهید بهشتی,,,
480145325,False,,tertiary,,False,105.15400000000001,,"LINESTRING (53.0541067 36.1168293, 53.0537628 36.1170389, 53.0533911 36.1172991, 53.0532274 36.1174496)",خیابان شهید مفتح,,,
480145326,False,,tertiary,,False,193.94999999999996,,"LINESTRING (53.0541067 36.1168293, 53.054289 36.1167667, 53.0545615 36.1166438, 53.0553666 36.1162556, 53.0555268 36.1161943, 53.0556962 36.1161381, 53.0560257 36.1160404)",خیابان مسجد,,,
480145327,False,,tertiary,,False,163.75900000000001,,"LINESTRING (53.0541067 36.1168293, 53.0541621 36.1169256, 53.0542929 36.1170124, 53.0544236 36.1171029, 53.0545264 36.1172312, 53.0543895 36.1174002, 53.0538407 36.1179876)",خیابان قدس,,,
480145325,False,,tertiary,,False,83.617,,"LINESTRING (53.0520887 36.1192489, 53.0520604 36.1194148, 53.0520498 36.1197836, 53.0521035 36.1199948)",خیابان شهید مفتح,,,
480145325,False,,tertiary,,True,234.83200000000002,,"LINESTRING (53.0520887 36.1192489, 53.0522374 36.1189344, 53.0523506 36.1184484, 53.0525417 36.1180567, 53.0527647 36.1177709, 53.0528567 36.1176937, 53.052889 36.1176902, 53.053016 36.1176765, 53.053108 36.1175593, 53.0532274 36.1174496)",خیابان شهید مفتح,,,
770984641,False,,residential,,False,35.601,,"LINESTRING (53.0521035 36.1199948, 53.0519217 36.1202793)",کوچه نینوا,,,
480145325,False,,tertiary,,True,83.617,,"LINESTRING (53.0521035 36.1199948, 53.0520498 36.1197836, 53.0520604 36.1194148, 53.0520887 36.1192489)",خیابان شهید مفتح,,,
480145326,False,,tertiary,,True,62.253,,"LINESTRING (53.0566878 36.115875, 53.0560257 36.1160404)",خیابان مسجد,,,
"[659560587, 480145326]",False,,tertiary,,False,58.645999999999994,,"LINESTRING (53.0566878 36.115875, 53.0567957 36.1158775, 53.0571469 36.1160244, 53.0572003 36.1160607, 53.0572684 36.1160941)",خیابان مسجد,yes,,
567000134,False,,residential,,True,49.42399999999999,,"LINESTRING (53.0566878 36.115875, 53.05668 36.1158094, 53.0566183 36.1157509, 53.0563205 36.1155688)",کوچه راه آهن,,,
480145326,False,,tertiary,,False,62.253,,"LINESTRING (53.0560257 36.1160404, 53.0566878 36.115875)",خیابان مسجد,,,
1235592824,False,,residential,,False,20.321,,"LINESTRING (53.0560257 36.1160404, 53.0560203 36.1162231)",کوچه شهید کسائیان,,,
480145326,False,,tertiary,,True,193.95,,"LINESTRING (53.0560257 36.1160404, 53.0556962 36.1161381, 53.0555268 36.1161943, 53.0553666 36.1162556, 53.0545615 36.1166438, 53.054289 36.1167667, 53.0541067 36.1168293)",خیابان مسجد,,,
515700161,False,,tertiary,,False,36.961,yes,"LINESTRING (53.0534576 36.1201067, 53.0530658 36.1200051)",,,,
515700162,False,,tertiary,,True,126.896,,"LINESTRING (53.0534576 36.1201067, 53.0536258 36.1201369, 53.0547317 36.1202787, 53.0548517 36.1202892)",خیابان فرمانداری,,,
515700163,True,,residential,,False,229.92399999999998,,"LINESTRING (53.0534576 36.1201067, 53.0535996 36.1197626, 53.0541526 36.1183532, 53.054255 36.1181423)",,,,
515700161,False,,tertiary,,True,36.961,yes,"LINESTRING (53.0530658 36.1200051, 53.0534576 36.1201067)",,,,
480145327,False,,tertiary,,False,26.727,,"LINESTRING (53.0530658 36.1200051, 53.0530366 36.1200831, 53.0529859 36.1202366)",خیابان قدس,,,
480145327,False,,tertiary,,True,235.188,,"LINESTRING (53.0530658 36.1200051, 53.0535457 36.1187213, 53.0538072 36.1180234, 53.0538407 36.1179876)",خیابان قدس,,,
515700162,False,,tertiary,,False,126.896,,"LINESTRING (53.0548517 36.1202892, 53.0547317 36.1202787, 53.0536258 36.1201369, 53.0534576 36.1201067)",خیابان فرمانداری,,,
577123256,True,79,trunk,60,False,81.943,,"LINESTRING (53.0548517 36.1202892, 53.0548876 36.1200939, 53.054911 36.119746, 53.0549238 36.1195552)",سوادکوه-تهران,,,2
528300725,True,,residential,,False,352.00699999999995,,"LINESTRING (53.054255 36.1181423, 53.0543385 36.1180811, 53.054432 36.1180155, 53.0547857 36.1178086, 53.0552532 36.1175491, 53.0555216 36.1174079, 53.0560176 36.1171879, 53.056355 36.1170434, 53.0566183 36.1169874, 53.0567095 36.1170314, 53.0567658 36.1171116, 53.0567443 36.1172221, 53.0566451 36.1173607, 53.0564761 36.1175037, 53.0563098 36.1175926, 53.0561846 36.1176372)",,,,
"[992203643, 528300724, 528300723]",True,,residential,,False,41.0,yes,"LINESTRING (53.054255 36.1181423, 53.0541579 36.1181082, 53.0539196 36.1180176, 53.0538407 36.1179876)",,,,
528300722,True,,residential,,False,59.315,,"LINESTRING (53.0554105 36.1185444, 53.0548039 36.1183336)",,,,
"[1186148664, 247546882, 1186148663]",True,79,trunk,60,False,544.609,yes,"LINESTRING (53.0554105 36.1185444, 53.0556263 36.1181966, 53.0559147 36.1178089, 53.0566069 36.1170798, 53.0567383 36.1169377, 53.056928 36.116735, 53.0571461 36.1164468, 53.0572881 36.1161776, 53.057408 36.1159411, 53.0575026 36.1156567, 53.057569 36.1154375, 53.0576123 36.1152063, 53.0576583 36.1148911, 53.0576721 36.1142587, 53.0577124 36.1141471)",,,,
480145327,False,,tertiary,,False,235.188,,"LINESTRING (53.0538407 36.1179876, 53.0538072 36.1180234, 53.0535457 36.1187213, 53.0530658 36.1200051)",خیابان قدس,,,
480145327,False,,tertiary,,True,163.75900000000001,,"LINESTRING (53.0538407 36.1179876, 53.0543895 36.1174002, 53.0545264 36.1172312, 53.0544236 36.1171029, 53.0542929 36.1170124, 53.0541621 36.1169256, 53.0541067 36.1168293)",خیابان قدس,,,
741654378,False,,residential,,True,288.66700000000003,,"LINESTRING (53.0538407 36.1179876, 53.0536745 36.118054, 53.0535246 36.1181094, 53.0532687 36.118287, 53.0531287 36.118442, 53.0529928 36.1187263, 53.0529008 36.118975, 53.0528128 36.1193012, 53.0528328 36.1197275, 53.0529859 36.1202366)",کوچه قدس,,,
567000134,False,,residential,,False,49.424,,"LINESTRING (53.0563205 36.1155688, 53.0566183 36.1157509, 53.05668 36.1158094, 53.0566878 36.115875)",کوچه راه آهن,,,
480145324,False,,tertiary,,True,10.383,,"LINESTRING (53.0558615 36.114626, 53.0558544 36.1147192)",خیابان شهید بهشتی,,,
480145324,False,,tertiary,,False,61.813,,"LINESTRING (53.0558615 36.114626, 53.0558729 36.1144753, 53.0558683 36.1140704)",خیابان شهید بهشتی,,,
678876900,False,,residential,,False,247.21099999999998,,"LINESTRING (53.058667 36.1157694, 53.0586161 36.1153326, 53.058718 36.1149278, 53.0587775 36.1145412, 53.0592871 36.114564, 53.0597598 36.1143201, 53.0599004 36.1143456)",,,,
"[678876900, 741654381, 741654383]",False,,residential,,"[False, True]",280.433,,"LINESTRING (53.058667 36.1157694, 53.0586217 36.1160759, 53.0584575 36.1162131, 53.0581234 36.1162314, 53.0580237 36.1162839, 53.0579433 36.1163554, 53.0578269 36.1165323, 53.0577265 36.1168622, 53.0576265 36.1170172, 53.0576025 36.1172142, 53.0575305 36.1174532, 53.0572546 36.1177859)",,,,
741654380,False,,residential,,False,479.347,,"LINESTRING (53.058667 36.1157694, 53.058882 36.1158802, 53.0589157 36.1162064, 53.0588487 36.1165422, 53.0588268 36.1167285, 53.058974 36.1168428, 53.0589999 36.1169461, 53.0589104 36.1170171, 53.0587512 36.1170353, 53.0586139 36.1170591, 53.0585165 36.117197, 53.0585461 36.1173693, 53.0586232 36.1178187, 53.0587642 36.1188097, 53.0586276 36.1186653, 53.0583765 36.1185509, 53.0582257 36.1186179, 53.058203 36.1187426, 53.0582378 36.1189119)",,,,
678876897,False,,residential,,True,171.35399999999998,,"LINESTRING (53.0541874 36.1143403, 53.0544139 36.1142978, 53.0546206 36.1143252, 53.0549434 36.1142178, 53.0551473 36.1143276, 53.0556485 36.1146707, 53.0558544 36.1147192)",کوچه شهید رستمی,,,
678876898,False,,residential,,True,355.459,,"LINESTRING (53.052987 36.1172664, 53.0535249 36.1166008, 53.0535933 36.1160832, 53.0539157 36.1159855, 53.0543772 36.1156563, 53.0545981 36.1154229, 53.0548722 36.1153132, 53.0551417 36.1152743, 53.0552815 36.1153452, 53.0554705 36.1154899)",کوچه شهید قندی,,,
678876901,False,,residential,,False,85.214,,"LINESTRING (53.0579687 36.1143216, 53.0579456 36.1146238, 53.0579625 36.1148182, 53.0578422 36.1150687)",کوچه شهید نژادی,,,
1157369348,False,,residential,,True,162.852,,"LINESTRING (53.0579687 36.1143216, 53.0579728 36.1141366, 53.0579808 36.1139914, 53.0580291 36.1138484, 53.0584154 36.1131723, 53.0581684 36.1130366)",کوچه راه آهن,,,
678876900,False,,residential,,True,19.129,,"LINESTRING (53.0601082 36.1143832, 53.0599004 36.1143456)",,,,
678876900,False,,residential,,False,205.459,,"LINESTRING (53.0601082 36.1143832, 53.0601733 36.114127, 53.0601025 36.1137702, 53.06038 36.113594, 53.0603262 36.1133173, 53.0602497 36.1131983, 53.0601931 36.1129536, 53.0605277 36.112895)",,,,
741654385,False,,residential,,False,120.825,,"LINESTRING (53.0601082 36.1143832, 53.0603054 36.1143331, 53.0605933 36.1147077, 53.0606453 36.1145979, 53.0606653 36.1143427, 53.0607504 36.1142628)",,,,
678876900,False,,residential,,True,205.459,,"LINESTRING (53.0605277 36.112895, 53.0601931 36.1129536, 53.0602497 36.1131983, 53.0603262 36.1133173, 53.06038 36.113594, 53.0601025 36.1137702, 53.0601733 36.114127, 53.0601082 36.1143832)",,,,
480145324,False,,tertiary,,False,92.542,,"LINESTRING (53.0554705 36.1154899, 53.0555216 36.1154062, 53.0557219 36.1150503, 53.0558544 36.1147192)",خیابان شهید بهشتی,,,
480145324,False,,tertiary,,True,204.259,,"LINESTRING (53.0554705 36.1154899, 53.0550595 36.1158169, 53.0545388 36.1162026, 53.054206 36.1164615, 53.054049 36.1166295, 53.0540304 36.116678, 53.054052 36.1167577, 53.0541067 36.1168293)",خیابان شهید بهشتی,,,
678876898,False,,residential,,False,355.459,,"LINESTRING (53.0554705 36.1154899, 53.0552815 36.1153452, 53.0551417 36.1152743, 53.0548722 36.1153132, 53.0545981 36.1154229, 53.0543772 36.1156563, 53.0539157 36.1159855, 53.0535933 36.1160832, 53.0535249 36.1166008, 53.052987 36.1172664)",کوچه شهید قندی,,,
401152077,False,,tertiary,,True,85.793,,"LINESTRING (53.0563419 36.1205033, 53.0564023 36.1203431, 53.056436 36.1200437, 53.0563956 36.119742)",خیابان شهدا - امیرده,,,
480145327,False,,tertiary,,True,26.727,,"LINESTRING (53.0529859 36.1202366, 53.0530366 36.1200831, 53.0530658 36.1200051)",خیابان قدس,,,
741654378,False,,residential,,False,288.66700000000003,,"LINESTRING (53.0529859 36.1202366, 53.0528328 36.1197275, 53.0528128 36.1193012, 53.0529008 36.118975, 53.0529928 36.1187263, 53.0531287 36.118442, 53.0532687 36.118287, 53.0535246 36.1181094, 53.0536745 36.118054, 53.0538407 36.1179876)",کوچه قدس,,,
741654379,False,,residential,,False,34.992,,"LINESTRING (53.0532274 36.1174496, 53.0536165 36.1174343)",,,,
480145325,False,,tertiary,,False,234.83200000000002,,"LINESTRING (53.0532274 36.1174496, 53.053108 36.1175593, 53.053016 36.1176765, 53.052889 36.1176902, 53.0528567 36.1176937, 53.0527647 36.1177709, 53.0525417 36.1180567, 53.0523506 36.1184484, 53.0522374 36.1189344, 53.0520887 36.1192489)",خیابان شهید مفتح,,,
480145325,False,,tertiary,,True,105.154,,"LINESTRING (53.0532274 36.1174496, 53.0533911 36.1172991, 53.0537628 36.1170389, 53.0541067 36.1168293)",خیابان شهید مفتح,,,
741654379,False,,residential,,True,34.992,,"LINESTRING (53.0536165 36.1174343, 53.0532274 36.1174496)",,,,
741654380,False,,residential,,True,479.3470000000001,,"LINESTRING (53.0582378 36.1189119, 53.058203 36.1187426, 53.0582257 36.1186179, 53.0583765 36.1185509, 53.0586276 36.1186653, 53.0587642 36.1188097, 53.0586232 36.1178187, 53.0585461 36.1173693, 53.0585165 36.117197, 53.0586139 36.1170591, 53.0587512 36.1170353, 53.0589104 36.1170171, 53.0589999 36.1169461, 53.058974 36.1168428, 53.0588268 36.1167285, 53.0588487 36.1165422, 53.0589157 36.1162064, 53.058882 36.1158802, 53.058667 36.1157694)",,,,
741654382,False,,residential,,True,42.948,,"LINESTRING (53.0572546 36.1177859, 53.0568893 36.1175367)",,,,
741654381,False,,residential,,False,31.538,,"LINESTRING (53.0572546 36.1177859, 53.0574026 36.1179474, 53.0574825 36.1179991)",,,,
"[678876900, 741654381, 741654383]",False,,residential,,"[False, True]",280.433,,"LINESTRING (53.0572546 36.1177859, 53.0575305 36.1174532, 53.0576025 36.1172142, 53.0576265 36.1170172, 53.0577265 36.1168622, 53.0578269 36.1165323, 53.0579433 36.1163554, 53.0580237 36.1162839, 53.0581234 36.1162314, 53.0584575 36.1162131, 53.0586217 36.1160759, 53.058667 36.1157694)",,,,
741654381,False,,residential,,True,31.538,,"LINESTRING (53.0574825 36.1179991, 53.0574026 36.1179474, 53.0572546 36.1177859)",,,,
741654382,False,,residential,,False,42.948,,"LINESTRING (53.0568893 36.1175367, 53.0572546 36.1177859)",,,,
1230584640,False,,tertiary,,False,259.383,,"LINESTRING (53.0568893 36.1175367, 53.0567944 36.1176927, 53.0565493 36.1179253, 53.0564207 36.1180911, 53.0563686 36.1182297, 53.0563655 36.1184302, 53.0563931 36.1188459, 53.0563956 36.119742)",خیابان امام خمینی,,,
1230584640,False,,tertiary,,True,154.99900000000002,,"LINESTRING (53.0568893 36.1175367, 53.0572831 36.1168898, 53.0576507 36.1162858)",خیابان امام خمینی,,,
678876900,False,,residential,,False,19.129,,"LINESTRING (53.0599004 36.1143456, 53.0601082 36.1143832)",,,,
678876900,False,,residential,,True,247.21099999999998,,"LINESTRING (53.0599004 36.1143456, 53.0597598 36.1143201, 53.0592871 36.114564, 53.0587775 36.1145412, 53.058718 36.1149278, 53.0586161 36.1153326, 53.058667 36.1157694)",,,,
741654384,False,,residential,,False,115.923,,"LINESTRING (53.0599004 36.1143456, 53.0599296 36.1142038, 53.0599096 36.114094, 53.0598176 36.1139034, 53.0597591 36.1137466, 53.0598021 36.1136296, 53.0599201 36.1133479)",,,,
741654385,False,,residential,,True,138.559,,"LINESTRING (53.0615249 36.1141845, 53.0615609 36.1139681, 53.0615529 36.1137775, 53.061349 36.1138873, 53.0611571 36.1139616, 53.0610411 36.1141328, 53.0607892 36.1142265, 53.0607504 36.1142628)",,,,
741654385,False,,residential,,False,138.559,,"LINESTRING (53.0607504 36.1142628, 53.0607892 36.1142265, 53.0610411 36.1141328, 53.0611571 36.1139616, 53.061349 36.1138873, 53.0615529 36.1137775, 53.0615609 36.1139681, 53.0615249 36.1141845)",,,,
741654385,False,,residential,,True,120.825,,"LINESTRING (53.0607504 36.1142628, 53.0606653 36.1143427, 53.0606453 36.1145979, 53.0605933 36.1147077, 53.0603054 36.1143331, 53.0601082 36.1143832)",,,,
741654386,False,,residential,,False,87.868,,"LINESTRING (53.0607504 36.1142628, 53.0610291 36.1146819, 53.0610171 36.1148919, 53.0609811 36.114992)",,,,
741654386,False,,residential,,True,87.868,,"LINESTRING (53.0609811 36.114992, 53.0610171 36.1148919, 53.0610291 36.1146819, 53.0607504 36.1142628)",,,,
770984641,False,,residential,,True,35.601,,"LINESTRING (53.0519217 36.1202793, 53.0521035 36.1199948)",کوچه نینوا,,,
247546732,True,,tertiary,,False,230.52200000000002,,"LINESTRING (53.0581684 36.1130366, 53.0580765 36.1131873, 53.0579356 36.1135003, 53.0578789 36.1138246, 53.057859 36.1144482, 53.0578529 36.1149123, 53.0578422 36.1150687)",,,,
1157369348,False,,residential,,False,162.852,,"LINESTRING (53.0581684 36.1130366, 53.0584154 36.1131723, 53.0580291 36.1138484, 53.0579808 36.1139914, 53.0579728 36.1141366, 53.0579687 36.1143216)",کوچه راه آهن,,,
"[1157369349, 1235592830]",False,,residential,,True,87.044,,"LINESTRING (53.0590457 36.1128322, 53.0588874 36.113025, 53.0587077 36.1130445, 53.0585618 36.1129906, 53.0584744 36.1129405, 53.0583077 36.1128082)",کوچه طبیعت,,,
247546732,True,,tertiary,,False,28.312,,"LINESTRING (53.0583077 36.1128082, 53.0581684 36.1130366)",,,,
"[1157369349, 1235592830]",False,,residential,,False,87.044,,"LINESTRING (53.0583077 36.1128082, 53.0584744 36.1129405, 53.0585618 36.1129906, 53.0587077 36.1130445, 53.0588874 36.113025, 53.0590457 36.1128322)",کوچه طبیعت,,,
741654384,False,,residential,,True,115.92299999999999,,"LINESTRING (53.0599201 36.1133479, 53.0598021 36.1136296, 53.0597591 36.1137466, 53.0598176 36.1139034, 53.0599096 36.114094, 53.0599296 36.1142038, 53.0599004 36.1143456)",,,,
1206211306,False,,residential,,True,66.156,,"LINESTRING (53.0552021 36.1178331, 53.0548039 36.1183336)",,,,
528300722,True,,residential,,False,53.697,,"LINESTRING (53.0548039 36.1183336, 53.054255 36.1181423)",,,,
1206211306,False,,residential,,False,66.156,,"LINESTRING (53.0548039 36.1183336, 53.0552021 36.1178331)",,,,
1235592822,False,,residential,,True,35.74,,"LINESTRING (53.0581366 36.115455, 53.0577411 36.1154901)",کوچه خلیل مهر,,,
1235592823,False,,residential,,False,31.888,,"LINESTRING (53.0572684 36.1160941, 53.057116 36.1163531)",کوچه شهید حامدی,,,
"[659560586, 659560587]",False,,tertiary,,False,40.427,,"LINESTRING (53.0572684 36.1160941, 53.0575875 36.1162509, 53.0576507 36.1162858)",,yes,,
"[659560587, 480145326]",False,,tertiary,,True,58.646,,"LINESTRING (53.0572684 36.1160941, 53.0572003 36.1160607, 53.0571469 36.1160244, 53.0567957 36.1158775, 53.0566878 36.115875)",خیابان مسجد,yes,,
1235592823,False,,residential,,True,31.888,,"LINESTRING (53.057116 36.1163531, 53.0572684 36.1160941)",کوچه شهید حامدی,,,
1235592824,False,,residential,,True,20.321,,"LINESTRING (53.0560203 36.1162231, 53.0560257 36.1160404)",کوچه شهید کسائیان,,,
1235592825,False,,residential,,False,60.498,,"LINESTRING (53.0558683 36.1140704, 53.0552062 36.1139708)",کوچه شهید قبادی,,,
480145324,False,,tertiary,,True,61.813,,"LINESTRING (53.0558683 36.1140704, 53.0558729 36.1144753, 53.0558615 36.114626)",خیابان شهید بهشتی,,,
1235592825,False,,residential,,True,60.498,,"LINESTRING (53.0552062 36.1139708, 53.0558683 36.1140704)",کوچه شهید قبادی,,,
