osmid,oneway,lanes,highway,reversed,length,geometry,name,junction,ref,maxspeed
513288981,True,2,trunk,False,157.838,"LINESTRING (48.9094593 33.663712, 48.9092856 33.6629581, 48.909146 33.6623167)",بزرگراه بروجرد - خرم آباد,,37,
641645368,False,,tertiary,True,30.561999999999998,"LINESTRING (48.9094593 33.663712, 48.9092243 33.6637211, 48.9091311 33.6637059)",حافظ,,,
641645369,False,2,tertiary,True,40.273,"LINESTRING (48.9061714 33.6632739, 48.9065096 33.663046)",شهدا,,,
530290321,False,,residential,True,106.39099999999999,"LINESTRING (48.9061714 33.6632739, 48.9054354 33.662766, 48.9053597 33.6626178)",,,,
641645369,False,2,tertiary,False,107.932,"LINESTRING (48.9061714 33.6632739, 48.9056724 33.6636238, 48.9052859 33.6639055)",شهدا,,,
530290340,False,,residential,False,37.969,"LINESTRING (48.9080096 33.6678856, 48.9083295 33.6680994)",,,,
927802889,False,,residential,False,60.198,"LINESTRING (48.9080096 33.6678856, 48.9076105 33.6683131)",,,,
927802889,False,,residential,True,9.052,"LINESTRING (48.9080096 33.6678856, 48.9080688 33.6678208)",,,,
530290329,False,,residential,True,52.033,"LINESTRING (48.9080688 33.6678208, 48.9084035 33.6674448)",,,,
927802875,False,,residential,True,36.166,"LINESTRING (48.9080688 33.6678208, 48.9079851 33.6675031)",,,,
927802889,False,,residential,False,9.052,"LINESTRING (48.9080688 33.6678208, 48.9080096 33.6678856)",,,,
284793784,False,2,tertiary,False,149.42,"LINESTRING (48.9047009 33.6655211, 48.9062738 33.6652179)",,,,
284793773,True,2,tertiary,False,165.73299999999998,"LINESTRING (48.9047009 33.6655211, 48.9050589 33.6668162, 48.9051998 33.6669273)",,,,
927802887,False,,residential,True,31.416,"LINESTRING (48.907442 33.6655013, 48.9077572 33.6653964)",,,,
927802888,False,,tertiary,False,107.551,"LINESTRING (48.907442 33.6655013, 48.9076941 33.6664455)",,,,
927802888,False,,tertiary,True,73.556,"LINESTRING (48.907442 33.6655013, 48.9073777 33.6653138, 48.9073476 33.6652728, 48.9072747 33.6652231, 48.9071789 33.6651751, 48.9070555 33.6651351, 48.9068954 33.6651044)",,,,
282864418,True,2,tertiary,False,79.404,"LINESTRING (48.9089314 33.6661978, 48.9097656 33.6660308)",,,,
284793777,False,,tertiary,True,140.533,"LINESTRING (48.9089314 33.6661978, 48.9077572 33.6653964)",,,,
284793786,False,,tertiary,True,57.768,"LINESTRING (48.9068468 33.6647392, 48.9069898 33.6642335)",فرهنگ,,,
284793787,True,,tertiary,False,23.545,"LINESTRING (48.9068468 33.6647392, 48.9069044 33.6647616, 48.9069529 33.6647958, 48.9069891 33.6648394, 48.9070103 33.6648893)",میدان معلم,roundabout,,
284793787,True,,tertiary,False,19.099,"LINESTRING (48.9068954 33.6651044, 48.9068316 33.6651259, 48.9067632 33.6651315, 48.9066956 33.6651208)",میدان معلم,roundabout,,
927802888,False,,tertiary,False,73.55600000000001,"LINESTRING (48.9068954 33.6651044, 48.9070555 33.6651351, 48.9071789 33.6651751, 48.9072747 33.6652231, 48.9073476 33.6652728, 48.9073777 33.6653138, 48.907442 33.6655013)",,,,
284793786,False,,tertiary,False,50.095,"LINESTRING (48.9078236 33.6630679, 48.9074822 33.6634175)",فرهنگ,,,
641645368,False,,tertiary,True,67.165,"LINESTRING (48.9078236 33.6630679, 48.9075117 33.6625225)",حافظ,,,
641645368,False,,tertiary,False,140.284,"LINESTRING (48.9078236 33.6630679, 48.9090782 33.6636841, 48.9091311 33.6637059)",حافظ,,,
530290316,False,2,tertiary,False,22.964,"LINESTRING (48.9078167 33.6617893, 48.9076686 33.6616236)",گلستان,,,
284793781,False,2,tertiary,False,68.445,"LINESTRING (48.9078167 33.6617893, 48.9077942 33.6618502, 48.9076203 33.6622515, 48.9075696 33.6623694)",,,,
641645369,False,2,tertiary,False,106.663,"LINESTRING (48.9052859 33.6639055, 48.9044326 33.6645503)",شهدا,,,
927615211,False,,residential,False,108.071,"LINESTRING (48.9052859 33.6639055, 48.9046307 33.663101)",,,,
284793770,False,,tertiary,False,161.117,"LINESTRING (48.9052859 33.6639055, 48.9064013 33.6648227, 48.9065333 33.6649157)",,,,
641645369,False,2,tertiary,True,107.932,"LINESTRING (48.9052859 33.6639055, 48.9056724 33.6636238, 48.9061714 33.6632739)",شهدا,,,
927802872,False,,residential,False,39.259,"LINESTRING (48.9079851 33.6675031, 48.9084035 33.6674448)",,,,
927802875,False,,residential,False,36.166,"LINESTRING (48.9079851 33.6675031, 48.9080688 33.6678208)",,,,
"[927802872, 530290293]",False,,residential,True,167.99,"LINESTRING (48.9079851 33.6675031, 48.9076561 33.6675441, 48.9073304 33.6675877, 48.9070621 33.6666547)",,,,
927802875,False,,residential,True,111.249,"LINESTRING (48.9079851 33.6675031, 48.9078563 33.6670362, 48.9077099 33.6665292)",,,,
927615212,False,,residential,True,44.071,"LINESTRING (48.9071063 33.668853, 48.9067892 33.6691487)",,,,
927802864,False,,unclassified,False,136.259,"LINESTRING (48.9071063 33.668853, 48.9082276 33.6696472)",,,,
927802889,False,,residential,True,76.035,"LINESTRING (48.9071063 33.668853, 48.9076105 33.6683131)",,,,
284793770,False,,tertiary,True,161.117,"LINESTRING (48.9065333 33.6649157, 48.9064013 33.6648227, 48.9052859 33.6639055)",,,,
284793787,True,,tertiary,False,40.113,"LINESTRING (48.9065333 33.6649157, 48.9065494 33.6648571, 48.9065856 33.6648051, 48.9066387 33.6647643, 48.9067039 33.6647385, 48.9067754 33.6647298, 48.9068468 33.6647392)",میدان معلم,roundabout,,
284793773,True,2,tertiary,False,110.767,"LINESTRING (48.9044326 33.6645503, 48.9047009 33.6655211)",,,,
641645369,False,2,tertiary,True,106.663,"LINESTRING (48.9044326 33.6645503, 48.9052859 33.6639055)",شهدا,,,
657685552,False,2,tertiary,True,253.74200000000002,"LINESTRING (48.9044326 33.6645503, 48.9039607 33.6628511, 48.9039452 33.6623959, 48.9040165 33.6623385)",,,,
284793777,False,,tertiary,False,140.533,"LINESTRING (48.9077572 33.6653964, 48.9089314 33.6661978)",,,,
284793777,False,,tertiary,True,89.205,"LINESTRING (48.9077572 33.6653964, 48.9070103 33.6648893)",,,,
927802887,False,,residential,False,31.416,"LINESTRING (48.9077572 33.6653964, 48.907442 33.6655013)",,,,
927802887,False,,residential,True,36.207,"LINESTRING (48.9077572 33.6653964, 48.9079895 33.6651344)",,,,
"[927802872, 530290293]",False,,residential,False,167.99,"LINESTRING (48.9070621 33.6666547, 48.9073304 33.6675877, 48.9076561 33.6675441, 48.9079851 33.6675031)",,,,
927802871,True,2,tertiary,False,81.03,"LINESTRING (48.9070621 33.6666547, 48.9064442 33.6667759, 48.9062405 33.6668827)",,,,
530290302,False,,residential,False,80.239,"LINESTRING (48.9099221 33.6672511, 48.9092286 33.666818)",,,,
530290338,False,,residential,False,10.924,"LINESTRING (48.9099221 33.6672511, 48.9099996 33.667177)",,,,
530290338,False,,residential,True,36.832,"LINESTRING (48.9099221 33.6672511, 48.9096743 33.6675103)",,,,
530290329,False,,residential,False,52.033,"LINESTRING (48.9084035 33.6674448, 48.9080688 33.6678208)",,,,
927802872,False,,residential,True,39.259,"LINESTRING (48.9084035 33.6674448, 48.9079851 33.6675031)",,,,
"[927802872, 927802881]",False,,residential,False,53.207,"LINESTRING (48.9084035 33.6674448, 48.9088228 33.6673839, 48.9089397 33.6674612)",,,,
530290319,False,,residential,False,51.417,"LINESTRING (48.9044697 33.6688655, 48.9041286 33.6692305)",,,,
530290319,False,,residential,True,34.201,"LINESTRING (48.9044697 33.6688655, 48.9046978 33.6686235)",,,,
530290326,False,,residential,False,124.346,"LINESTRING (48.9044697 33.6688655, 48.9054919 33.6695913)",,,,
284793786,False,,tertiary,False,57.768,"LINESTRING (48.9069898 33.6642335, 48.9068468 33.6647392)",فرهنگ,,,
284793786,False,,tertiary,True,44.032,"LINESTRING (48.9069898 33.6642335, 48.9071088 33.6638501)",فرهنگ,,,
530290307,False,,residential,False,133.971,"LINESTRING (48.9069898 33.6642335, 48.9081319 33.6649738)",,,,
530290320,False,,residential,False,45.393,"LINESTRING (48.9069898 33.6642335, 48.9066735 33.6639215)",,,,
530290330,False,,residential,False,186.541,"LINESTRING (48.9081108 33.6664515, 48.9096743 33.6675103)",,,,
927802871,True,2,tertiary,False,38.094,"LINESTRING (48.9081108 33.6664515, 48.9077099 33.6665292)",,,,
530290328,False,,residential,False,33.248,"LINESTRING (48.9057184 33.6693592, 48.9054919 33.6695913)",,,,
927802877,False,,residential,True,124.951,"LINESTRING (48.9057184 33.6693592, 48.9046978 33.6686235)",,,,
530290301,False,,residential,False,86.249,"LINESTRING (48.9053597 33.6626178, 48.9046307 33.663101)",,,,
530290321,False,,residential,True,9.519,"LINESTRING (48.9053597 33.6626178, 48.9053195 33.662539)",,,,
530290321,False,,residential,False,106.39099999999999,"LINESTRING (48.9053597 33.6626178, 48.9054354 33.662766, 48.9061714 33.6632739)",,,,
657686173,False,2,tertiary,True,146.01600000000002,"LINESTRING (48.909146 33.6623167, 48.9080216 33.6623501, 48.9075696 33.6623694)",,,,
530290326,False,,residential,True,124.346,"LINESTRING (48.9054919 33.6695913, 48.9044697 33.6688655)",,,,
530290328,False,,residential,True,33.248,"LINESTRING (48.9054919 33.6695913, 48.9057184 33.6693592)",,,,
530290319,False,,residential,False,52.416,"LINESTRING (48.9041286 33.6692305, 48.9037818 33.6696032)",,,,
530290319,False,,residential,True,51.417,"LINESTRING (48.9041286 33.6692305, 48.9044697 33.6688655)",,,,
927802892,False,,residential,True,186.618,"LINESTRING (48.9041286 33.6692305, 48.9026419 33.6680966)",,,,
530290300,False,,residential,True,66.512,"LINESTRING (48.9070148 33.6627196, 48.9064914 33.6623097)",,,,
641645369,False,2,tertiary,False,13.992,"LINESTRING (48.9070148 33.6627196, 48.9068943 33.6627956)",شهدا,,,
641645369,False,2,tertiary,True,43.335,"LINESTRING (48.9070148 33.6627196, 48.9072907 33.6625496, 48.9073904 33.6624869)",شهدا,,,
530290310,False,,residential,False,138.476,"LINESTRING (48.9076105 33.6683131, 48.9087731 33.6690971)",,,,
927802889,False,,residential,False,76.035,"LINESTRING (48.9076105 33.6683131, 48.9071063 33.668853)",,,,
927802889,False,,residential,True,60.198,"LINESTRING (48.9076105 33.6683131, 48.9080096 33.6678856)",,,,
530290302,False,,residential,True,80.239,"LINESTRING (48.9092286 33.666818, 48.9099221 33.6672511)",,,,
530290307,False,,residential,True,175.67,"LINESTRING (48.90961 33.665965, 48.9081319 33.6649738)",,,,
530290334,False,,unclassified,True,21.292,"LINESTRING (48.9068458 33.6693343, 48.9067892 33.6691487)",,,,
530290322,False,,residential,True,129.958,"LINESTRING (48.9033537 33.6615257, 48.9042238 33.6615542, 48.9045964 33.6618719)",,,,
530290332,False,,residential,False,56.704,"LINESTRING (48.9058871 33.662347, 48.9053195 33.662539)",,,,
530290332,False,,residential,True,30.204,"LINESTRING (48.9058871 33.662347, 48.9061642 33.6622035)",,,,
530290333,False,,residential,False,96.749,"LINESTRING (48.9058871 33.662347, 48.9065096 33.663046)",,,,
530290333,False,,residential,True,96.749,"LINESTRING (48.9065096 33.663046, 48.9058871 33.662347)",,,,
641645369,False,2,tertiary,False,40.273,"LINESTRING (48.9065096 33.663046, 48.9061714 33.6632739)",شهدا,,,
641645369,False,2,tertiary,True,45.198,"LINESTRING (48.9065096 33.663046, 48.9068943 33.6627956)",شهدا,,,
927615207,False,,residential,True,97.926,"LINESTRING (48.9065096 33.663046, 48.9071915 33.6637194)",,,,
530290308,False,,residential,True,134.831,"LINESTRING (48.9052565 33.6643499, 48.9062738 33.6652179)",,,,
530290314,False,,residential,False,159.165,"LINESTRING (48.9090395 33.6681746, 48.9104186 33.6690299)",,,,
530290314,False,,residential,True,56.665,"LINESTRING (48.9090395 33.6681746, 48.9085456 33.6678734)",,,,
530290338,False,,residential,False,54.371,"LINESTRING (48.9090395 33.6681746, 48.9094052 33.6677919)",,,,
530290338,False,,residential,True,35.385,"LINESTRING (48.9090395 33.6681746, 48.9088098 33.668429)",,,,
530290310,False,,residential,True,138.476,"LINESTRING (48.9087731 33.6690971, 48.9076105 33.6683131)",,,,
530290336,False,,residential,False,79.309,"LINESTRING (48.9087731 33.6690971, 48.9082276 33.6696472)",,,,
530290336,False,,residential,True,59.477,"LINESTRING (48.9087731 33.6690971, 48.9091771 33.6686811)",,,,
530290301,False,,residential,True,86.249,"LINESTRING (48.9046307 33.663101, 48.9053597 33.6626178)",,,,
927615211,False,,residential,False,102.078,"LINESTRING (48.9046307 33.663101, 48.9040165 33.6623385)",,,,
927615211,False,,residential,True,108.071,"LINESTRING (48.9046307 33.663101, 48.9052859 33.6639055)",,,,
530290330,False,,residential,True,186.541,"LINESTRING (48.9096743 33.6675103, 48.9081108 33.6664515)",,,,
530290338,False,,residential,False,36.832,"LINESTRING (48.9096743 33.6675103, 48.9099221 33.6672511)",,,,
530290338,False,,residential,True,40.008,"LINESTRING (48.9096743 33.6675103, 48.9094052 33.6677919)",,,,
284793782,True,2,tertiary,False,212.342,"LINESTRING (48.9048399 33.6664024, 48.9043682 33.6646441, 48.9044326 33.6645503)",,,,
530290294,False,,residential,False,250.39,"LINESTRING (48.9048399 33.6664024, 48.9037097 33.666626, 48.9035101 33.6667234, 48.9028519 33.6676685)",,,,
530290306,False,,residential,True,140.779,"LINESTRING (48.9091803 33.6659222, 48.9079895 33.6651344)",,,,
530290331,False,,residential,True,108.258,"LINESTRING (48.909452 33.6649491, 48.9085195 33.6643613)",,,,
284793786,False,,tertiary,False,44.032,"LINESTRING (48.9071088 33.6638501, 48.9069898 33.6642335)",فرهنگ,,,
530290292,False,,residential,False,142.512,"LINESTRING (48.9071088 33.6638501, 48.9083152 33.6646466)",,,,
284793786,False,,tertiary,True,16.775,"LINESTRING (48.9071088 33.6638501, 48.9071309 33.6637824, 48.9071915 33.6637194)",فرهنگ,,,
530290331,False,,residential,False,108.258,"LINESTRING (48.9085195 33.6643613, 48.909452 33.6649491)",,,,
530290331,False,,residential,True,140.543,"LINESTRING (48.9085195 33.6643613, 48.9073396 33.6635656)",,,,
927802887,False,,residential,True,92.276,"LINESTRING (48.9085195 33.6643613, 48.9091311 33.6637059)",,,,
927802887,False,,residential,False,37.612,"LINESTRING (48.9085195 33.6643613, 48.9083413 33.6645577, 48.9083222 33.6646002, 48.9083152 33.6646466)",,,,
284793784,False,2,tertiary,True,149.42,"LINESTRING (48.9062738 33.6652179, 48.9047009 33.6655211)",,,,
530290308,False,,residential,False,134.831,"LINESTRING (48.9062738 33.6652179, 48.9052565 33.6643499)",,,,
284793784,False,2,tertiary,False,40.567,"LINESTRING (48.9062738 33.6652179, 48.9065482 33.665165, 48.9066956 33.6651208)",,,,
530290306,False,,residential,False,140.779,"LINESTRING (48.9079895 33.6651344, 48.9091803 33.6659222)",,,,
927802887,False,,residential,False,36.207,"LINESTRING (48.9079895 33.6651344, 48.9077572 33.6653964)",,,,
927802887,False,,residential,True,22.194,"LINESTRING (48.9079895 33.6651344, 48.9081319 33.6649738)",,,,
530290336,False,,residential,False,59.477,"LINESTRING (48.9091771 33.6686811, 48.9087731 33.6690971)",,,,
530290340,False,,residential,True,44.059,"LINESTRING (48.9091771 33.6686811, 48.9088098 33.668429)",,,,
530290340,False,,residential,False,149.56,"LINESTRING (48.9091771 33.6686811, 48.9102228 33.669355, 48.9102732 33.6693824, 48.9103203 33.6693906, 48.9103773 33.669377, 48.9104866 33.6693249)",,,,
530290314,False,,residential,False,56.665,"LINESTRING (48.9085456 33.6678734, 48.9090395 33.6681746)",,,,
530290323,False,,residential,False,32.116,"LINESTRING (48.9085456 33.6678734, 48.9083295 33.6680994)",,,,
530290323,False,,residential,True,58.575,"LINESTRING (48.9085456 33.6678734, 48.9089397 33.6674612)",,,,
657685552,False,2,tertiary,False,28.9,"LINESTRING (48.9048475 33.6617174, 48.9045964 33.6618719)",,,,
657685552,False,2,tertiary,True,10.147,"LINESTRING (48.9048475 33.6617174, 48.9049301 33.6616574)",,,,
530290292,False,,residential,True,142.512,"LINESTRING (48.9083152 33.6646466, 48.9071088 33.6638501)",,,,
927802887,False,,residential,False,6.191,"LINESTRING (48.9083152 33.6646466, 48.9083239 33.6647018)",,,,
927802887,False,,residential,True,37.612,"LINESTRING (48.9083152 33.6646466, 48.9083222 33.6646002, 48.9083413 33.6645577, 48.9085195 33.6643613)",,,,
530290323,False,,residential,True,32.116,"LINESTRING (48.9083295 33.6680994, 48.9085456 33.6678734)",,,,
530290340,False,,residential,False,57.61,"LINESTRING (48.9083295 33.6680994, 48.9088098 33.668429)",,,,
530290340,False,,residential,True,37.969,"LINESTRING (48.9083295 33.6680994, 48.9080096 33.6678856)",,,,
284793786,False,,tertiary,False,21.917,"LINESTRING (48.9073396 33.6635656, 48.9071915 33.6637194)",فرهنگ,,,
284793786,False,,tertiary,True,21.104,"LINESTRING (48.9073396 33.6635656, 48.9074822 33.6634175)",فرهنگ,,,
530290331,False,,residential,False,140.543,"LINESTRING (48.9073396 33.6635656, 48.9085195 33.6643613)",,,,
530290319,False,,residential,False,34.201,"LINESTRING (48.9046978 33.6686235, 48.9044697 33.6688655)",,,,
927802877,False,,residential,False,124.951,"LINESTRING (48.9046978 33.6686235, 48.9057184 33.6693592)",,,,
927802877,False,,residential,True,121.738,"LINESTRING (48.9046978 33.6686235, 48.9037121 33.6678985)",,,,
530290319,False,,residential,True,52.416,"LINESTRING (48.9037818 33.6696032, 48.9041286 33.6692305)",,,,
530290307,False,,residential,False,175.67,"LINESTRING (48.9081319 33.6649738, 48.90961 33.665965)",,,,
530290307,False,,residential,True,133.971,"LINESTRING (48.9081319 33.6649738, 48.9069898 33.6642335)",,,,
927802887,False,,residential,False,22.194,"LINESTRING (48.9081319 33.6649738, 48.9079895 33.6651344)",,,,
927802887,False,,residential,True,36.025,"LINESTRING (48.9081319 33.6649738, 48.9083217 33.6647596, 48.9083239 33.6647018)",,,,
927802890,False,,residential,True,146.11,"LINESTRING (48.9095998 33.6654757, 48.9083239 33.6647018)",,,,
530290313,False,,residential,False,131.19,"LINESTRING (48.9088611 33.666309, 48.9099719 33.667042)",,,,
927802871,True,2,tertiary,False,71.222,"LINESTRING (48.9088611 33.666309, 48.9081108 33.6664515)",,,,
530290321,False,,residential,False,9.519,"LINESTRING (48.9053195 33.662539, 48.9053597 33.6626178)",,,,
530290332,False,,residential,True,56.704,"LINESTRING (48.9053195 33.662539, 48.9058871 33.662347)",,,,
530290321,False,,residential,True,104.44399999999999,"LINESTRING (48.9053195 33.662539, 48.9052293 33.6623348, 48.9049301 33.6616574)",,,,
657685552,False,2,tertiary,False,10.147,"LINESTRING (48.9049301 33.6616574, 48.9048475 33.6617174)",,,,
657685552,False,2,tertiary,True,102.699,"LINESTRING (48.9049301 33.6616574, 48.9058066 33.661091)",,,,
530290321,False,,residential,False,104.44399999999999,"LINESTRING (48.9049301 33.6616574, 48.9052293 33.6623348, 48.9053195 33.662539)",,,,
530290300,False,,residential,False,26.11,"LINESTRING (48.9063227 33.6621215, 48.9064914 33.6623097)",,,,
530290300,False,,residential,True,34.781,"LINESTRING (48.9063227 33.6621215, 48.9061639 33.661838)",,,,
530290332,False,,residential,False,17.272,"LINESTRING (48.9063227 33.6621215, 48.9061642 33.6622035)",,,,
530290313,False,,residential,True,131.19,"LINESTRING (48.9099719 33.667042, 48.9088611 33.666309)",,,,
927615215,False,,residential,False,15.229,"LINESTRING (48.9099719 33.667042, 48.9099996 33.667177)",شهید سلیمانی,,,
927615215,False,,residential,True,102.494,"LINESTRING (48.9099719 33.667042, 48.9097855 33.6661334)",شهید سلیمانی,,,
530290320,False,,residential,True,45.393,"LINESTRING (48.9066735 33.6639215, 48.9069898 33.6642335)",,,,
657685552,False,2,tertiary,False,74.648,"LINESTRING (48.9045964 33.6618719, 48.9040165 33.6623385)",,,,
657685552,False,2,tertiary,True,28.9,"LINESTRING (48.9045964 33.6618719, 48.9048475 33.6617174)",,,,
530290322,False,,residential,False,129.958,"LINESTRING (48.9045964 33.6618719, 48.9042238 33.6615542, 48.9033537 33.6615257)",,,,
530290323,False,,residential,False,58.575,"LINESTRING (48.9089397 33.6674612, 48.9085456 33.6678734)",,,,
927802881,False,,residential,False,56.639,"LINESTRING (48.9089397 33.6674612, 48.9094052 33.6677919)",,,,
"[927802872, 927802881]",False,,residential,True,53.207,"LINESTRING (48.9089397 33.6674612, 48.9088228 33.6673839, 48.9084035 33.6674448)",,,,
530290338,False,,residential,False,35.385,"LINESTRING (48.9088098 33.668429, 48.9090395 33.6681746)",,,,
530290340,False,,residential,False,44.059,"LINESTRING (48.9088098 33.668429, 48.9091771 33.6686811)",,,,
530290340,False,,residential,True,57.61,"LINESTRING (48.9088098 33.668429, 48.9083295 33.6680994)",,,,
657685552,False,2,tertiary,False,102.699,"LINESTRING (48.9058066 33.661091, 48.9049301 33.6616574)",,,,
657685552,False,2,tertiary,True,35.784,"LINESTRING (48.9058066 33.661091, 48.9061149 33.6608968)",,,,
530290300,False,,residential,False,89.417,"LINESTRING (48.9058066 33.661091, 48.9061301 33.6617777, 48.9061639 33.661838)",,,,
530290338,False,,residential,False,40.008,"LINESTRING (48.9094052 33.6677919, 48.9096743 33.6675103)",,,,
530290338,False,,residential,True,54.371,"LINESTRING (48.9094052 33.6677919, 48.9090395 33.6681746)",,,,
927802881,False,,residential,True,56.639,"LINESTRING (48.9094052 33.6677919, 48.9089397 33.6674612)",,,,
530290336,False,,residential,True,79.309,"LINESTRING (48.9082276 33.6696472, 48.9087731 33.6690971)",,,,
927802864,False,,unclassified,True,136.259,"LINESTRING (48.9082276 33.6696472, 48.9071063 33.668853)",,,,
284793784,False,2,tertiary,True,40.567,"LINESTRING (48.9066956 33.6651208, 48.9065482 33.665165, 48.9062738 33.6652179)",,,,
284793787,True,,tertiary,False,29.244999999999997,"LINESTRING (48.9066956 33.6651208, 48.9066261 33.6650895, 48.9065724 33.6650413, 48.9065404 33.6649812, 48.9065333 33.6649157)",میدان معلم,roundabout,,
284793781,False,2,tertiary,True,68.445,"LINESTRING (48.9075696 33.6623694, 48.9076203 33.6622515, 48.9077942 33.6618502, 48.9078167 33.6617893)",,,,
641645367,True,,tertiary,False,21.162,"LINESTRING (48.9075696 33.6623694, 48.907589 33.6623967, 48.9075965 33.6624278, 48.9075913 33.6624592, 48.9075739 33.6624875, 48.9075464 33.6625094, 48.9075117 33.6625225)",میدان شهدا,roundabout,,
657686173,False,2,tertiary,False,146.01600000000002,"LINESTRING (48.9075696 33.6623694, 48.9080216 33.6623501, 48.909146 33.6623167)",,,,
641645368,False,,tertiary,False,67.165,"LINESTRING (48.9075117 33.6625225, 48.9078236 33.6630679)",حافظ,,,
641645367,True,,tertiary,False,12.599,"LINESTRING (48.9075117 33.6625225, 48.9074779 33.6625256, 48.9074445 33.6625203, 48.9074144 33.662507, 48.9073904 33.6624869)",میدان شهدا,roundabout,,
641645367,True,,tertiary,False,10.061,"LINESTRING (48.9073904 33.6624869, 48.907377 33.6624672, 48.9073696 33.6624454, 48.9073686 33.6624228, 48.9073741 33.6624007)",میدان شهدا,roundabout,,
641645369,False,2,tertiary,False,43.335,"LINESTRING (48.9073904 33.6624869, 48.9072907 33.6625496, 48.9070148 33.6627196)",شهدا,,,
641645367,True,,tertiary,False,22.295,"LINESTRING (48.9073741 33.6624007, 48.9073898 33.6623752, 48.9074139 33.6623547, 48.9074442 33.6623412, 48.907478 33.6623358, 48.9075122 33.662339, 48.9075437 33.6623506, 48.9075696 33.6623694)",میدان شهدا,roundabout,,
657685553,False,,residential,False,39.004999999999995,"LINESTRING (48.9073741 33.6624007, 48.907185 33.6622907, 48.9069944 33.6622846)",,,,
530290300,False,,residential,False,66.512,"LINESTRING (48.9064914 33.6623097, 48.9070148 33.6627196)",,,,
530290300,False,,residential,True,26.11,"LINESTRING (48.9064914 33.6623097, 48.9063227 33.6621215)",,,,
657685553,False,,residential,True,46.822,"LINESTRING (48.9064914 33.6623097, 48.9067665 33.6622773, 48.9069944 33.6622846)",,,,
657685553,False,,residential,False,46.822,"LINESTRING (48.9069944 33.6622846, 48.9067665 33.6622773, 48.9064914 33.6623097)",,,,
657685553,False,,residential,True,39.004999999999995,"LINESTRING (48.9069944 33.6622846, 48.907185 33.6622907, 48.9073741 33.6624007)",,,,
657685554,False,,residential,False,101.862,"LINESTRING (48.9069944 33.6622846, 48.9070703 33.6620026, 48.907174 33.6619173, 48.9074248 33.6617656, 48.9076686 33.6616236)",گلستان اول,,,30
530290316,False,2,tertiary,False,42.719,"LINESTRING (48.9076686 33.6616236, 48.9073932 33.6613153)",گلستان,,,
530290316,False,2,tertiary,True,22.964,"LINESTRING (48.9076686 33.6616236, 48.9078167 33.6617893)",گلستان,,,
657685554,False,,residential,True,101.862,"LINESTRING (48.9076686 33.6616236, 48.9074248 33.6617656, 48.907174 33.6619173, 48.9070703 33.6620026, 48.9069944 33.6622846)",گلستان اول,,,30
