osmid,name,highway,oneway,reversed,length,maxspeed,geometry,junction
247546700,خیابان طالقانی,secondary,False,False,89.575,,"LINESTRING (53.8122747 36.7259683, 53.8113323 36.7262483)",
1223688924,خیابان شهید عسگری,residential,False,True,28.626,30,"LINESTRING (53.8122747 36.7259683, 53.8121749 36.7257236)",
366115150,ملا حسن محله بهشتی ۱۰,residential,False,False,181.815,30,"LINESTRING (53.8122747 36.7259683, 53.8124006 36.7264518, 53.8125483 36.7271302, 53.8125164 36.7273478, 53.8123567 36.727543)",
247546693,۱۵ خرداد,secondary,False,False,58.425,,"LINESTRING (53.8086689 36.7264539, 53.8085353 36.7259395)",
247546701,,secondary,True,False,31.188000000000002,,"LINESTRING (53.8086689 36.7264539, 53.8087589 36.7266346, 53.8088067 36.7267115)",
247546686,میدان ۲۲ بهمن,secondary,True,False,37.275999999999996,,"LINESTRING (53.8088067 36.7267115, 53.8088897 36.7267201, 53.808967 36.7267456, 53.8090335 36.7267863, 53.8090847 36.7268393, 53.8091169 36.7269012)",roundabout
247546686,میدان ۲۲ بهمن,secondary,True,False,14.91,,"LINESTRING (53.8086466 36.7267463, 53.8087238 36.7267205, 53.8088067 36.7267115)",roundabout
247546701,,secondary,True,False,32.722,,"LINESTRING (53.8086466 36.7267463, 53.8086724 36.7266319, 53.8086689 36.7264539)",
247546700,خیابان طالقانی,secondary,False,True,13.105,,"LINESTRING (53.8091169 36.7269012, 53.8092549 36.7268605)",
247546686,میدان ۲۲ بهمن,secondary,True,False,37.279,,"LINESTRING (53.8091169 36.7269012, 53.809128 36.7269677, 53.8091173 36.7270342, 53.8090855 36.7270962, 53.8090348 36.7271495, 53.8089685 36.7271904)",roundabout
247546686,میدان ۲۲ بهمن,secondary,True,False,17.332,,"LINESTRING (53.8084871 36.726969, 53.8084979 36.7269025, 53.8085297 36.7268405, 53.8085462 36.7268232)",roundabout
247546731,خیابان ۱۷ شهریور,secondary,False,False,99.39,,"LINESTRING (53.8082185 36.7270734, 53.8071245 36.7272469)",
247546703,,secondary,True,False,26.61,,"LINESTRING (53.8082185 36.7270734, 53.8083554 36.727023, 53.8084871 36.726969)",
366115165,خیابان سادات,residential,False,False,166.623,30,"LINESTRING (53.8082185 36.7270734, 53.8082995 36.7278108, 53.8084061 36.7281743, 53.808516 36.7285489)",
247546686,میدان ۲۲ بهمن,secondary,True,False,14.919,,"LINESTRING (53.8085305 36.7270974, 53.8084983 36.7270355, 53.8084871 36.726969)",roundabout
247546703,,secondary,True,False,28.014,,"LINESTRING (53.8085305 36.7270974, 53.8083586 36.7270747, 53.8082185 36.7270734)",
247546686,میدان ۲۲ بهمن,secondary,True,False,22.363,,"LINESTRING (53.8089685 36.7271904, 53.8088913 36.7272163, 53.8088084 36.7272252, 53.8087255 36.7272166)",roundabout
795802622,,secondary,True,False,30.462,,"LINESTRING (53.8089685 36.7271904, 53.8089297 36.7273238, 53.8089128 36.7274601)",
247546686,میدان ۲۲ بهمن,secondary,True,False,22.365000000000002,,"LINESTRING (53.8087255 36.7272166, 53.8086481 36.7271911, 53.8085816 36.7271505, 53.8085305 36.7270974)",roundabout
247546697,,secondary,True,False,32.325,,"LINESTRING (53.8089128 36.7274601, 53.808885 36.7273909, 53.8088437 36.7273262, 53.8087901 36.7272676, 53.8087255 36.7272166)",
247546704,امام خمینی,secondary,False,False,336.27299999999997,,"LINESTRING (53.8089128 36.7274601, 53.8089867 36.7279658, 53.8090073 36.7281068, 53.8090765 36.7285796, 53.8090876 36.7286558, 53.8091532 36.729104, 53.8092072 36.7294737, 53.8092779 36.7299571, 53.809352 36.7304637)",
247546731,خیابان ۱۷ شهریور,secondary,False,True,82.874,,"LINESTRING (53.8044511 36.727671, 53.8053622 36.7275219)",
247546731,خیابان ۱۷ شهریور,secondary,False,False,97.80799999999999,,"LINESTRING (53.8044511 36.727671, 53.8041881 36.7277112, 53.803775 36.7277419, 53.8033614 36.7277678)",
366115181,شهید منتظری,residential,False,False,129.249,30,"LINESTRING (53.8044511 36.727671, 53.8044072 36.7282842, 53.80434 36.7288297)",
247546731,خیابان ۱۷ شهریور,secondary,False,True,97.808,,"LINESTRING (53.8033614 36.7277678, 53.803775 36.7277419, 53.8041881 36.7277112, 53.8044511 36.727671)",
618597025,شریعتی,secondary,False,True,51.213,,"LINESTRING (53.8120997 36.7302591, 53.8115286 36.7303103)",
342766251,میدان نماز,secondary,True,False,35.126999999999995,,"LINESTRING (53.8120997 36.7302591, 53.8120882 36.7301982, 53.8121012 36.7301375, 53.8121375 36.7300832, 53.8121974 36.7300386, 53.8122726 36.7300127)",roundabout
247546600,پهلوان,secondary,False,True,34.054,,"LINESTRING (53.809352 36.7304637, 53.8089705 36.7304811)",
247546704,امام خمینی,secondary,False,False,96.452,,"LINESTRING (53.809352 36.7304637, 53.8094874 36.7313243)",
247546704,امام خمینی,secondary,False,True,336.27299999999997,,"LINESTRING (53.809352 36.7304637, 53.8092779 36.7299571, 53.8092072 36.7294737, 53.8091532 36.729104, 53.8090876 36.7286558, 53.8090765 36.7285796, 53.8090073 36.7281068, 53.8089867 36.7279658, 53.8089128 36.7274601)",
"[618597024, 618597025]",شریعتی,secondary,False,False,99.081,,"LINESTRING (53.809352 36.7304637, 53.8098565 36.730427, 53.8104607 36.7303989)",
247546600,پهلوان,secondary,False,False,155.449,,"LINESTRING (53.806952 36.730573, 53.8086935 36.7304937)",
247546600,پهلوان,secondary,False,True,63.976,,"LINESTRING (53.806952 36.730573, 53.8062349 36.7305998)",
366114921,پهلوان ۵,residential,False,True,223.40900000000002,30,"LINESTRING (53.806952 36.730573, 53.8072611 36.7302547, 53.8072707 36.7301899, 53.8073354 36.7297548, 53.8074676 36.7294568, 53.807444 36.7292726, 53.8074098 36.7290065, 53.8075345 36.7286884)",
1023607987,پهلوان ۶,residential,False,True,25.633000000000003,30,"LINESTRING (53.806952 36.730573, 53.8069085 36.7307521, 53.8069114 36.7308001)",
247546725,شهید علی اوسط اسماعیلی,residential,False,False,218.58,30,"LINESTRING (53.8069939 36.7315264, 53.807207 36.7317166, 53.8075925 36.7319569, 53.8077581 36.7320965, 53.808095 36.7323802, 53.808252 36.7323779, 53.8085318 36.7321834, 53.8088968 36.7322912)",
342769451,کوچه پهلوان ۳,residential,False,False,46.912,,"LINESTRING (53.8069939 36.7315264, 53.8067291 36.7315819, 53.8065798 36.7316137, 53.8064855 36.7316357)",
342769451,کوچه پهلوان ۳,residential,False,True,203.578,,"LINESTRING (53.8069939 36.7315264, 53.8071752 36.7314546, 53.8075722 36.7313859, 53.8079263 36.7311752, 53.8085003 36.7308656, 53.8086719 36.7306765, 53.8087678 36.7304903)",
1023607987,پهلوان ۶,residential,False,False,81.17599999999999,30,"LINESTRING (53.8069939 36.7315264, 53.8069359 36.7311948, 53.8069214 36.7309637, 53.8069114 36.7308001)",
247546700,خیابان طالقانی,secondary,False,False,145.883,,"LINESTRING (53.8113323 36.7262483, 53.809796 36.7267011)",
247546700,خیابان طالقانی,secondary,False,True,89.575,,"LINESTRING (53.8113323 36.7262483, 53.8122747 36.7259683)",
342765506,نواب صفوی,tertiary,False,True,203.612,,"LINESTRING (53.8113323 36.7262483, 53.8113488 36.7259599, 53.8111947 36.7252139, 53.8110344 36.7244382)",
1052371242,شهید بهشتی,tertiary,False,False,50.649,,"LINESTRING (53.8113323 36.7262483, 53.8112844 36.7265361, 53.8113143 36.7266995)",
366115150,ملا حسن محله بهشتی ۱۰,residential,False,True,103.99799999999999,30,"LINESTRING (53.8115955 36.7282387, 53.8117905 36.7280198, 53.8120094 36.7277606, 53.8120386 36.7277423, 53.8123567 36.727543)",
