osmid,oneway,name,highway,junction,reversed,length,geometry,maxspeed
76235604,True,میدان آزادگان,secondary,roundabout,False,31.415,"LINESTRING (56.9214131 33.6002715, 56.9213586 33.6002839, 56.9213021 33.6002842, 56.9212474 33.6002723, 56.9211983 33.600249, 56.9211581 33.6002159, 56.9211295 33.6001752)",
76235685,True,گلستان,secondary,,False,34.017,"LINESTRING (56.9214131 33.6002715, 56.9212447 33.6004291, 56.9211988 33.600516)",
217585473,True,بلوار امام خمینی,secondary,,False,29.523,"LINESTRING (56.9252448 33.5950699, 56.925386 33.5951465, 56.9255251 33.5951938)",
1019905391,True,میدان امام خمینی,secondary,roundabout,False,14.772,"LINESTRING (56.9252448 33.5950699, 56.9252337 33.5951357, 56.9251976 33.5951949)",
76235546,True,,secondary,,False,17.244,"LINESTRING (56.9232464 33.5963428, 56.9230986 33.5962485)",
76235669,True,میدان پنجه علی,secondary,roundabout,False,9.199,"LINESTRING (56.9232464 33.5963428, 56.9232842 33.5962663)",
76235707,False,نواب صفوی,secondary,,False,52.428,"LINESTRING (56.9214108 33.5999383, 56.9216376 33.5995063)",
76235604,True,میدان آزادگان,secondary,roundabout,False,20.935000000000002,"LINESTRING (56.9214108 33.5999383, 56.9214599 33.5999616, 56.9215001 33.5999947, 56.9215286 33.6000353, 56.9215436 33.6000807)",
541922273,False,مبارزه,residential,,False,30.646,"LINESTRING (56.9202553 33.5953096, 56.9203817 33.5950549)",30
76235645,True,پنجه علی,secondary,,False,57.477,"LINESTRING (56.9202553 33.5953096, 56.9206119 33.5953876, 56.9207694 33.5954385, 56.9208304 33.5954853)",
76235604,True,میدان آزادگان,secondary,roundabout,False,10.471,"LINESTRING (56.9215016 33.6002142, 56.9214619 33.6002477, 56.9214131 33.6002715)",
466969530,False,محمد منتظری,tertiary,,False,34.462,"LINESTRING (56.9210506 33.593707, 56.9207074 33.5935873)",
987107154,False,محمد منتظری ۹,residential,,True,65.549,"LINESTRING (56.9210506 33.593707, 56.9207803 33.5942518)",30
541922242,False,محمد منتظری ۸,residential,,False,96.212,"LINESTRING (56.9210506 33.593707, 56.921341 33.5931911, 56.9214916 33.5929236)",30
76235604,True,میدان آزادگان,secondary,roundabout,False,2.57,"LINESTRING (56.9211295 33.6001752, 56.9211222 33.6001529)",
76235619,True,شهید بهشتی شمالی,secondary,,False,78.73,"LINESTRING (56.9270301 33.5982446, 56.926757 33.5989151)",
987220343,False,۱۲ متری بازگ,residential,,True,162.957,"LINESTRING (56.9270301 33.5982446, 56.9287638 33.5984944)",30
76235554,True,بلوار امام خمینی,secondary,,False,16.457,"LINESTRING (56.9278514 33.595975, 56.9280182 33.596026)",
76235580,True,شهید بهشتی جنوبی,tertiary,,False,16.518,"LINESTRING (56.9278514 33.595975, 56.9279183 33.5958373)",
76235601,False,پنجه علی,secondary,,False,28.215,"LINESTRING (56.9208304 33.5954853, 56.9211135 33.595579)",
217585380,False,پنجه علی ۲,residential,,False,59.986,"LINESTRING (56.9208304 33.5954853, 56.9205688 33.5959788)",30
76235567,True,پنجه علی,secondary,,False,134.17199999999997,"LINESTRING (56.9208304 33.5954853, 56.9207531 33.5954929, 56.920574 33.5954376, 56.9203521 33.5954043, 56.9200944 33.5954165, 56.9199766 33.5954454, 56.9198261 33.5955059, 56.9196683 33.5956075, 56.9195403 33.5957428)",
76235669,True,میدان پنجه علی,secondary,roundabout,False,21.357999999999997,"LINESTRING (56.9233896 33.5962241, 56.9234119 33.5962357, 56.9234283 33.5962527, 56.9234371 33.5962733, 56.9234373 33.5962952, 56.9234288 33.5963159, 56.923391 33.5963924)",
1019905390,False,نواب صفوی,secondary,,False,85.458,"LINESTRING (56.9233896 33.5962241, 56.9236265 33.5957751, 56.9237608 33.5955205)",
76235580,True,شهید بهشتی جنوبی,tertiary,,False,70.115,"LINESTRING (56.928824 33.5933763, 56.9290332 33.5927703)",
