osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,junction
200342141,True,بلوار جام جم,secondary,False,60.32900000000001,"LINESTRING (45.3887173 36.9541478, 45.3890012 36.9541558, 45.3891912 36.9541759, 45.3893933 36.9541589)",2,30,,
200342122,False,قالا باشی,secondary,False,110.593,"LINESTRING (45.3891251 36.9545201, 45.3893324 36.9548191, 45.3894484 36.95504, 45.3895196 36.9551826, 45.389584 36.9553588, 45.3895853 36.9554349)",2,50,,
200342122,False,قالا باشی,secondary,True,55.336,"LINESTRING (45.3891251 36.9545201, 45.389007 36.9543757, 45.3888824 36.9542682, 45.3887173 36.9541478)",2,50,,
200342122,False,قالا باشی,secondary,False,60.944,"LINESTRING (45.3895853 36.9554349, 45.3895693 36.9555573, 45.3895198 36.9557106, 45.3893918 36.9559569)",2,50,,
200342122,False,قالا باشی,secondary,True,110.593,"LINESTRING (45.3895853 36.9554349, 45.389584 36.9553588, 45.3895196 36.9551826, 45.3894484 36.95504, 45.3893324 36.9548191, 45.3891251 36.9545201)",2,50,,
776402507,False,خیابان سربازان گمنام,residential,True,68.505,"LINESTRING (45.3895853 36.9554349, 45.3897686 36.9553598, 45.3898576 36.9553324, 45.3899398 36.9552741, 45.390038 36.9552303, 45.3902813 36.9551952)",2,30,,
200342122,False,قالا باشی,secondary,False,65.578,"LINESTRING (45.3893918 36.9559569, 45.3892473 36.9561541, 45.3890345 36.9563287, 45.3889309 36.9564121)",2,50,,
200342122,False,قالا باشی,secondary,True,60.944,"LINESTRING (45.3893918 36.9559569, 45.3895198 36.9557106, 45.3895693 36.9555573, 45.3895853 36.9554349)",2,50,,
1202864130,False,کوچه شهید دانش پایه,residential,True,80.32,"LINESTRING (45.3893918 36.9559569, 45.3896382 36.9560708, 45.3899163 36.9561911, 45.3901506 36.9563447)",2,30,,
200342122,False,قالا باشی,secondary,False,73.905,"LINESTRING (45.3889309 36.9564121, 45.3885085 36.9566717, 45.3883578 36.9567586, 45.3882552 36.9567965)",2,50,,
200342122,False,قالا باشی,secondary,True,65.578,"LINESTRING (45.3889309 36.9564121, 45.3890345 36.9563287, 45.3892473 36.9561541, 45.3893918 36.9559569)",2,50,,
1202866597,False,,residential,True,86.537,"LINESTRING (45.3889309 36.9564121, 45.3889905 36.9565875, 45.3889983 36.9567587, 45.3889501 36.9569138, 45.3889253 36.9570614, 45.3888896 36.9571743)",,,,
200342122,False,قالا باشی,secondary,False,189.024,"LINESTRING (45.3882552 36.9567965, 45.3880843 36.9568192, 45.3879761 36.956816, 45.3876821 36.9567769, 45.3873601 36.9567024, 45.387176 36.9566202, 45.3870468 36.9564949, 45.3869717 36.9564102, 45.3868937 36.9563042, 45.3868218 36.9561655, 45.3867097 36.9559202)",2,50,,
200342122,False,قالا باشی,secondary,True,73.905,"LINESTRING (45.3882552 36.9567965, 45.3883578 36.9567586, 45.3885085 36.9566717, 45.3889309 36.9564121)",2,50,,
818455452,True,خیابان شهید رجایی,secondary,False,27.522,"LINESTRING (45.3856699 36.9542059, 45.3858898 36.9540316)",1,30,,
263343405,False,خیابان شهید رجایی,secondary,True,14.068999999999999,"LINESTRING (45.3856699 36.9542059, 45.3856064 36.9542403, 45.3855377 36.9542755)",2,30,,
262267273,False,خیابان قدس,tertiary,False,137.614,"LINESTRING (45.3858898 36.9540316, 45.3857603 36.9538663, 45.3854518 36.9534936, 45.3850771 36.9529786)",2,40,,
818455451,True,خیابان شهید رجائی,secondary,False,52.558,"LINESTRING (45.3858898 36.9540316, 45.3861373 36.9538324, 45.3862947 36.9536874)",,,,
262267276,False,خیابان شهید رجائی,secondary,False,12.917,"LINESTRING (45.386544 36.9534886, 45.3865991 36.9533811)",,,,
262370567,True,خیابان شهید رجائی,secondary,False,32.256,"LINESTRING (45.386544 36.9534886, 45.3864795 36.9536129, 45.3864232 36.9537222, 45.3864034 36.953756)",,,,
263337838,False,سنت,tertiary,True,24.876,"LINESTRING (45.3868639 36.9531823, 45.3867198 36.9529905)",2,40,,
262267276,False,خیابان شهید رجائی,secondary,False,93.577,"LINESTRING (45.3868639 36.9531823, 45.3870324 36.9531085, 45.3873419 36.9530078, 45.3878279 36.9528454)",,,,
262267276,False,خیابان شهید رجائی,secondary,True,32.411,"LINESTRING (45.3868639 36.9531823, 45.386675 36.9533076, 45.3865991 36.9533811)",,,,
261867967,False,امام شافعی ۱,residential,True,32.117,"LINESTRING (45.3878279 36.9528454, 45.3876174 36.9526106)",2,40,,
262267276,False,خیابان شهید رجائی,secondary,False,8.611,"LINESTRING (45.3878279 36.9528454, 45.387919 36.952819)",,,,
262267276,False,خیابان شهید رجائی,secondary,True,93.577,"LINESTRING (45.3878279 36.9528454, 45.3873419 36.9530078, 45.3870324 36.9531085, 45.3868639 36.9531823)",,,,
1189083266,True,,tertiary,False,24.778,"LINESTRING (45.3862044 36.9541979, 45.3859692 36.9540782)",,,,
200342124,False,,tertiary,True,71.142,"LINESTRING (45.3862044 36.9541979, 45.3863963 36.954378, 45.3865094 36.9545251, 45.3866817 36.9547101)",,,,
200342141,True,بلوار جام جم,secondary,False,90.46700000000001,"LINESTRING (45.3893933 36.9541589, 45.3895795 36.9541177, 45.3902649 36.9537509)",2,30,,
262374082,False,,residential,True,71.024,"LINESTRING (45.3893933 36.9541589, 45.389418 36.9540124, 45.3894556 36.9539717, 45.3895361 36.9539246, 45.3895763 36.9538731, 45.3896085 36.9537317, 45.3896272 36.9535966, 45.3896345 36.9535772)",,30,,
200342142,True,بلوار جام جم,secondary,False,7.274,"LINESTRING (45.3903209 36.9538151, 45.3902533 36.953852)",2,30,,
801386407,True,میدان قالا باشی,secondary,False,9.008,"LINESTRING (45.3903209 36.9538151, 45.3902938 36.9537989, 45.3902745 36.9537768, 45.3902649 36.9537509)",1,20,,roundabout
200342143,False,خیابان دانشگاه,secondary,False,71.956,"LINESTRING (45.3911281 36.9534782, 45.3918822 36.9532424)",4,40,,
200342143,False,خیابان دانشگاه,secondary,True,10.682,"LINESTRING (45.3911281 36.9534782, 45.3910178 36.9535164)",4,40,,
753206281,False,کوچه شهید حاجی فیروزی,residential,False,170.965,"LINESTRING (45.3911281 36.9534782, 45.3913676 36.9541078, 45.3923767 36.9537568)",2,20,,
533963248,False,کوچه صد و چهل و دو,residential,False,74.368,"LINESTRING (45.3862371 36.9522329, 45.3869589 36.9518944)",2,30,,
263337838,False,سنت,tertiary,False,94.553,"LINESTRING (45.3862371 36.9522329, 45.3864146 36.9525308, 45.3867198 36.9529905)",2,40,,
263337838,False,سنت,tertiary,True,76.563,"LINESTRING (45.3862371 36.9522329, 45.3859274 36.9518064, 45.385794 36.9516426)",2,40,,
263337838,False,سنت,tertiary,False,24.876,"LINESTRING (45.3867198 36.9529905, 45.3868639 36.9531823)",2,40,,
1202864124,False,,residential,False,90.256,"LINESTRING (45.3867198 36.9529905, 45.3876174 36.9526106)",,,,
263337838,False,سنت,tertiary,True,94.553,"LINESTRING (45.3867198 36.9529905, 45.3864146 36.9525308, 45.3862371 36.9522329)",2,40,,
261867967,False,امام شافعی ۱,residential,False,32.117,"LINESTRING (45.3876174 36.9526106, 45.3878279 36.9528454)",2,40,,
1202864124,False,,residential,True,90.256,"LINESTRING (45.3876174 36.9526106, 45.3867198 36.9529905)",,,,
261867967,False,امام شافعی ۱,residential,True,98.824,"LINESTRING (45.3876174 36.9526106, 45.3871294 36.9520784, 45.3869589 36.9518944)",2,40,,
261868338,False,خیابان شهید چمران,tertiary,True,81.112,"LINESTRING (45.389472 36.9523409, 45.3898993 36.9529855)",2,30,,
801386402,True,,tertiary,False,32.325,"LINESTRING (45.389472 36.9523409, 45.3894172 36.9523112, 45.3893662 36.9522828, 45.389326 36.9522475, 45.3893079 36.9522277, 45.389275 36.9521875, 45.3892338 36.9521282)",,,,
801386408,True,میدان فرهنگ,secondary,False,10.141,"LINESTRING (45.3892492 36.9518997, 45.3892666 36.9519209, 45.3892837 36.9519586, 45.3892932 36.9519832)",1,20,,roundabout
200341926,True,میدان شهدا,secondary,False,12.927000000000001,"LINESTRING (45.3844977 36.9547972, 45.3844887 36.9548356, 45.3844751 36.9548551, 45.3844648 36.9548697, 45.3844296 36.9548954)",,,,roundabout
263343405,False,خیابان شهید رجایی,secondary,False,47.431,"LINESTRING (45.3844977 36.9547972, 45.3848026 36.954677, 45.3849626 36.9545896)",2,30,,
262115672,False,کوچه شهید قادر پورنمک,residential,True,69.278,"LINESTRING (45.3864144 36.9512653, 45.385794 36.9516426)",2,30,,
261867967,False,امام شافعی ۱,residential,False,59.647,"LINESTRING (45.3864144 36.9512653, 45.3866686 36.9515762, 45.3867907 36.9517093)",2,40,,
"[262115290, 262115291]",False,کوچه شهید مصطفی کلیجی,residential,False,149.775,"LINESTRING (45.388009 36.9511785, 45.3877345 36.951241, 45.3879956 36.9520805, 45.3883014 36.9520119)",2,30,,
262115290,False,کوچه شهید مصطفی کلیجی,residential,True,144.379,"LINESTRING (45.388009 36.9511785, 45.3883158 36.951127, 45.3885643 36.9519219, 45.3883014 36.9520119)",2,30,,
262115290,False,کوچه شهید مصطفی کلیجی,residential,False,59.825,"LINESTRING (45.3885199 36.9525208, 45.3883014 36.9520119)",2,30,,
262267276,False,خیابان شهید رجائی,secondary,False,38.206,"LINESTRING (45.3885199 36.9525208, 45.3888375 36.9523124, 45.3888502 36.9523011)",,,,
262267276,False,خیابان شهید رجائی,secondary,True,29.067999999999998,"LINESTRING (45.3885199 36.9525208, 45.3883834 36.9526137, 45.3882593 36.9526779)",,,,
262115290,False,کوچه شهید مصطفی کلیجی,residential,True,59.825,"LINESTRING (45.3883014 36.9520119, 45.3885199 36.9525208)",2,30,,
262115290,False,کوچه شهید مصطفی کلیجی,residential,False,144.379,"LINESTRING (45.3883014 36.9520119, 45.3885643 36.9519219, 45.3883158 36.951127, 45.388009 36.9511785)",2,30,,
"[262115290, 262115291]",False,کوچه شهید مصطفی کلیجی,residential,True,149.775,"LINESTRING (45.3883014 36.9520119, 45.3879956 36.9520805, 45.3877345 36.951241, 45.388009 36.9511785)",2,30,,
262115672,False,کوچه شهید قادر پورنمک,residential,False,69.278,"LINESTRING (45.385794 36.9516426, 45.3864144 36.9512653)",2,30,,
263337838,False,سنت,tertiary,False,76.563,"LINESTRING (45.385794 36.9516426, 45.3859274 36.9518064, 45.3862371 36.9522329)",2,40,,
262267276,False,خیابان شهید رجائی,secondary,True,12.917,"LINESTRING (45.3865991 36.9533811, 45.386544 36.9534886)",,,,
262115673,False,کوچه محمدامین صالحی,residential,False,296.767,"LINESTRING (45.3865991 36.9533811, 45.3863543 36.9530495, 45.3860643 36.9526961, 45.3857309 36.9522664, 45.3855633 36.9520583, 45.385268 36.9516977, 45.3850677 36.9515136, 45.3848367 36.9513342, 45.3846882 36.9512044)",2,30,,
262267276,False,خیابان شهید رجائی,secondary,False,32.411,"LINESTRING (45.3865991 36.9533811, 45.386675 36.9533076, 45.3868639 36.9531823)",,,,
262115673,False,کوچه محمدامین صالحی,residential,True,296.767,"LINESTRING (45.3846882 36.9512044, 45.3848367 36.9513342, 45.3850677 36.9515136, 45.385268 36.9516977, 45.3855633 36.9520583, 45.3857309 36.9522664, 45.3860643 36.9526961, 45.3863543 36.9530495, 45.3865991 36.9533811)",2,30,,
262115674,False,کوچه شهید اسماعیل پیروتی,residential,False,61.519,"LINESTRING (45.3846882 36.9512044, 45.3846288 36.9512149, 45.3841676 36.9515596)",2,30,,
262267273,False,خیابان قدس,tertiary,False,22.683,"LINESTRING (45.3841676 36.9515596, 45.3840528 36.9513774)",2,40,,
262115674,False,کوچه شهید اسماعیل پیروتی,residential,True,61.519,"LINESTRING (45.3841676 36.9515596, 45.3846288 36.9512149, 45.3846882 36.9512044)",2,30,,
262267273,False,خیابان قدس,tertiary,True,47.909000000000006,"LINESTRING (45.3841676 36.9515596, 45.3842137 36.9516327, 45.3844051 36.9519464)",2,40,,
262268077,False,خیابان شهید چمران,residential,True,149.887,"LINESTRING (45.3907394 36.9551408, 45.3904089 36.9541733, 45.3903271 36.9539783, 45.3902533 36.953852)",2,30,,
"[262417600, 262417599]",False,کوچه شهید دانش پایه,residential,True,163.77999999999997,"LINESTRING (45.3907394 36.9551408, 45.3908153 36.9553194, 45.3908772 36.9554905, 45.3908912 36.9555976, 45.3907158 36.9556705, 45.39044 36.9558178, 45.3902455 36.9561678, 45.3901506 36.9563447)",2,30,,
776402507,False,خیابان سربازان گمنام,residential,False,41.219,"LINESTRING (45.3907394 36.9551408, 45.3906315 36.9551446, 45.3902813 36.9551952)",2,30,,
776402507,False,خیابان سربازان گمنام,residential,True,27.807000000000002,"LINESTRING (45.3907394 36.9551408, 45.3909328 36.9551245, 45.3910503 36.9551366)",2,30,,
801386407,True,میدان قالا باشی,secondary,False,1.386,"LINESTRING (45.3904756 36.953743, 45.3904724 36.9537552)",1,20,,roundabout
262268078,False,خیابان شهید چمران,tertiary,False,67.747,"LINESTRING (45.3906665 36.9540994, 45.3907576 36.9542044, 45.3909353 36.9544127, 45.3910891 36.9546064)",,30,,
817767901,True,,tertiary,False,41.461,"LINESTRING (45.3906665 36.9540994, 45.3904894 36.9539333, 45.3904056 36.9538663, 45.390353 36.9538236)",,30,,
1198576059,True,خیابان شهید چمران,tertiary,False,33.386,"LINESTRING (45.3910891 36.9546064, 45.3913142 36.9548468)",,30,,
262268078,False,خیابان شهید چمران,tertiary,True,67.747,"LINESTRING (45.3910891 36.9546064, 45.3909353 36.9544127, 45.3907576 36.9542044, 45.3906665 36.9540994)",,30,,
262417150,False,کوچه شهید بهمن پرویزی,residential,True,127.824,"LINESTRING (45.3913142 36.9548468, 45.391624 36.9546005, 45.3924862 36.9541933)",2,30,,
889462046,True,خیابان شهید چمران,tertiary,False,56.208,"LINESTRING (45.3913142 36.9548468, 45.3914523 36.9549878, 45.3916563 36.9551396, 45.3917451 36.9552152)",2,30,,
776402507,False,خیابان سربازان گمنام,residential,False,27.807000000000002,"LINESTRING (45.3910503 36.9551366, 45.3909328 36.9551245, 45.3907394 36.9551408)",2,30,,
"[776402507, 262417151]",False,"['خیابان سربازان گمنام', 'کوچه شهید زاد علی مسافری']",residential,"[False, True]",62.446,"LINESTRING (45.3910503 36.9551366, 45.3913208 36.9551646, 45.391394 36.9551687, 45.391607 36.9551878, 45.3917451 36.9552152)",2,30,,
889462047,False,,residential,True,32.81,"LINESTRING (45.3910503 36.9551366, 45.3911105 36.9550348, 45.3912626 36.9548987)",,30,,
200341929,False,خیابان رسالت,secondary,False,123.628,"LINESTRING (45.3834808 36.953779, 45.3842421 36.9547096)",2,40,,
262268079,True,کوچه شهید عثمان احمدی گل,residential,False,52.096,"LINESTRING (45.3834808 36.953779, 45.3839796 36.9535328)",2,30,,
200341929,False,خیابان رسالت,secondary,True,34.096,"LINESTRING (45.3834808 36.953779, 45.3833085 36.953587, 45.3832567 36.9535301)",2,40,,
262267273,False,خیابان قدس,tertiary,False,70.423,"LINESTRING (45.3850771 36.9529786, 45.3850396 36.9529271, 45.3847035 36.9524201)",2,40,,
262267273,False,خیابان قدس,tertiary,True,137.614,"LINESTRING (45.3850771 36.9529786, 45.3854518 36.9534936, 45.3857603 36.9538663, 45.3858898 36.9540316)",2,40,,
200342125,False,رسالت,secondary,False,34.247,"LINESTRING (45.3825975 36.952847, 45.3823834 36.9525909)",2,40,,
200342125,False,رسالت,secondary,True,82.77799999999999,"LINESTRING (45.3825975 36.952847, 45.3830476 36.9532565, 45.3831917 36.9534193)",2,40,,
262268104,False,کوچه شهید کریم بایستی,residential,False,73.248,"LINESTRING (45.3825975 36.952847, 45.3830907 36.9527542, 45.3833965 36.9526856)",2,30,,
533963244,False,,residential,True,46.28,"LINESTRING (45.3833965 36.9526856, 45.3832136 36.9522959)",,30,,
262268104,False,کوچه شهید کریم بایستی,residential,False,45.253,"LINESTRING (45.3833965 36.9526856, 45.3835843 36.9526599, 45.3838364 36.9526513, 45.3839008 36.9526642)",2,30,,
262268104,False,کوچه شهید کریم بایستی,residential,True,73.248,"LINESTRING (45.3833965 36.9526856, 45.3830907 36.9527542, 45.3825975 36.952847)",2,30,,
533963245,False,,residential,True,108.566,"LINESTRING (45.3833965 36.9526856, 45.3835397 36.9530295, 45.3839796 36.9535328)",,30,,
262268104,False,کوچه شهید کریم بایستی,residential,False,32.272,"LINESTRING (45.3839008 36.9526642, 45.3842494 36.9525828)",2,30,,
262268175,False,,residential,True,85.949,"LINESTRING (45.3839008 36.9526642, 45.3843579 36.9533454)",,30,,
533963243,False,,residential,False,59.779,"LINESTRING (45.3839008 36.9526642, 45.3835682 36.9521969)",,30,,
262268104,False,کوچه شهید کریم بایستی,residential,True,45.253,"LINESTRING (45.3839008 36.9526642, 45.3838364 36.9526513, 45.3835843 36.9526599, 45.3833965 36.9526856)",2,30,,
262268104,False,کوچه شهید کریم بایستی,residential,False,44.221,"LINESTRING (45.3842494 36.9525828, 45.3847035 36.9524201)",2,30,,
262268104,False,کوچه شهید کریم بایستی,residential,True,32.272,"LINESTRING (45.3842494 36.9525828, 45.3839008 36.9526642)",2,30,,
533963231,False,,residential,False,62.327,"LINESTRING (45.3842494 36.9525828, 45.3839028 36.9520955)",,30,,
533963231,False,,residential,True,76.845,"LINESTRING (45.3842494 36.9525828, 45.3846635 36.9531895)",,30,,
262268104,False,کوچه شهید کریم بایستی,residential,True,44.221,"LINESTRING (45.3847035 36.9524201, 45.3842494 36.9525828)",2,30,,
262267273,False,خیابان قدس,tertiary,False,58.978,"LINESTRING (45.3847035 36.9524201, 45.3845842 36.9522401, 45.3844051 36.9519464)",2,40,,
262267273,False,خیابان قدس,tertiary,True,70.423,"LINESTRING (45.3847035 36.9524201, 45.3850396 36.9529271, 45.3850771 36.9529786)",2,40,,
262268079,True,کوچه شهید عثمان احمدی گل,residential,False,32.217,"LINESTRING (45.3843579 36.9533454, 45.3846635 36.9531895)",2,30,,
262268175,False,,residential,False,85.949,"LINESTRING (45.3843579 36.9533454, 45.3839008 36.9526642)",,30,,
262420026,False,,residential,False,78.62,"LINESTRING (45.3843579 36.9533454, 45.3847951 36.9539601)",,30,,
200342125,False,رسالت,secondary,True,6.342,"LINESTRING (45.3823437 36.9525435, 45.3823834 36.9525909)",2,40,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,False,51.814,"LINESTRING (45.3823437 36.9525435, 45.3828923 36.9523856)",2,30,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,False,30.243,"LINESTRING (45.3828923 36.9523856, 45.3832136 36.9522959)",2,30,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,True,51.814,"LINESTRING (45.3828923 36.9523856, 45.3823437 36.9525435)",2,30,,
533963242,False,,residential,True,61.336,"LINESTRING (45.3828923 36.9523856, 45.3826761 36.9521017, 45.3825436 36.9519097)",,30,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,False,31.799,"LINESTRING (45.3835682 36.9521969, 45.3839028 36.9520955)",2,30,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,True,33.377,"LINESTRING (45.3835682 36.9521969, 45.3832136 36.9522959)",2,30,,
533963240,False,,residential,False,69.827,"LINESTRING (45.3835682 36.9521969, 45.3831497 36.9516654)",,30,,
533963243,False,,residential,True,59.779,"LINESTRING (45.3835682 36.9521969, 45.3839008 36.9526642)",,30,,
262267273,False,خیابان قدس,tertiary,False,47.909000000000006,"LINESTRING (45.3844051 36.9519464, 45.3842137 36.9516327, 45.3841676 36.9515596)",2,40,,
262267273,False,خیابان قدس,tertiary,True,58.978,"LINESTRING (45.3844051 36.9519464, 45.3845842 36.9522401, 45.3847035 36.9524201)",2,40,,
262268900,False,کوچه شهید ابراهیمی اصل,residential,True,47.616,"LINESTRING (45.3844051 36.9519464, 45.3841904 36.9520083, 45.3839028 36.9520955)",2,30,,
941742807,False,,residential,False,18.115,"LINESTRING (45.3824524 36.951764, 45.3825436 36.9519097)",2,30,,
893878446,False,کوچه دکتر حریری,residential,False,35.198,"LINESTRING (45.3825436 36.9519097, 45.3828973 36.9517672)",2,30,,
941742807,False,,residential,True,18.115,"LINESTRING (45.3825436 36.9519097, 45.3824524 36.951764)",2,30,,
533963242,False,,residential,False,61.336,"LINESTRING (45.3825436 36.9519097, 45.3826761 36.9521017, 45.3828923 36.9523856)",,30,,
262370565,False,,residential,False,39.592,"LINESTRING (45.3831497 36.9516654, 45.3829357 36.9513531)",,30,,
533963240,False,,residential,True,69.827,"LINESTRING (45.3831497 36.9516654, 45.3835682 36.9521969)",,30,,
893878446,False,کوچه دکتر حریری,residential,False,38.032,"LINESTRING (45.3831497 36.9516654, 45.3835472 36.9515386)",2,30,,
893878446,False,کوچه دکتر حریری,residential,True,25.123,"LINESTRING (45.3831497 36.9516654, 45.3828973 36.9517672)",2,30,,
262267273,False,خیابان قدس,tertiary,True,22.683,"LINESTRING (45.3840528 36.9513774, 45.3841676 36.9515596)",2,40,,
893878446,False,کوچه دکتر حریری,residential,True,48.372,"LINESTRING (45.3840528 36.9513774, 45.3835472 36.9515386)",2,30,,
200342125,False,رسالت,secondary,False,6.342,"LINESTRING (45.3823834 36.9525909, 45.3823437 36.9525435)",2,40,,
200342125,False,رسالت,secondary,True,34.247,"LINESTRING (45.3823834 36.9525909, 45.3825975 36.952847)",2,40,,
818455453,True,خیابان شهید رجایی,secondary,False,30.148,"LINESTRING (45.3859692 36.9540782, 45.3856699 36.9542059)",1,30,,
200342143,False,خیابان دانشگاه,secondary,False,54.978,"LINESTRING (45.3918822 36.9532424, 45.3924584 36.9530623)",4,40,,
200342143,False,خیابان دانشگاه,secondary,True,71.956,"LINESTRING (45.3918822 36.9532424, 45.3911281 36.9534782)",4,40,,
262372086,False,,residential,False,34.439,"LINESTRING (45.3918822 36.9532424, 45.3917495 36.9529514)",,30,,
262372086,False,,residential,True,34.439,"LINESTRING (45.3917495 36.9529514, 45.3918822 36.9532424)",,30,,
