osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,access
180330994,,بلوار شهید مطهری,secondary,,,True,False,21.482,"LINESTRING (50.3660382 35.0228964, 50.3659955 35.0230864)",
180330997,,میدان شهدا,secondary,20,roundabout,True,False,33.253,"LINESTRING (50.3651055 35.0198342, 50.3650567 35.0198787, 50.3649952 35.019911, 50.3649255 35.0199286, 50.3648525 35.0199304, 50.3647815 35.0199162)",
180331010,,,secondary,,,True,False,33.09,"LINESTRING (50.3651055 35.0198342, 50.3650622 35.0199329, 50.3650423 35.0200421, 50.3650492 35.0201242)",
180338272,,امام خمینی,tertiary,40,,True,False,51.843,"LINESTRING (50.3646109 35.0197305, 50.3640778 35.0198941)",
180330997,,میدان شهدا,secondary,20,roundabout,True,False,37.805,"LINESTRING (50.3646109 35.0197305, 50.364615 35.0196659, 50.3646416 35.0196051, 50.3646933 35.0195491, 50.3647639 35.0195091, 50.3648461 35.0194892)",
180330997,,میدان شهدا,secondary,20,roundabout,True,False,39.983999999999995,"LINESTRING (50.3649717 35.0195001, 50.3650367 35.0195276, 50.3650905 35.0195683, 50.3651289 35.0196193, 50.3651493 35.0196769, 50.3651502 35.0197368, 50.3651315 35.0197947)",
180331008,,امام خمینی,secondary,,,True,False,45.654,"LINESTRING (50.3649717 35.0195001, 50.3651594 35.0195467, 50.3652322 35.0195611, 50.3653242 35.0195679, 50.3654027 35.0195688, 50.3654615 35.0195617)",
180330999,,شهید اسدی (هلالی),tertiary,30,,True,False,3.391,"LINESTRING (50.3620987 35.0170389, 50.3621283 35.0170574)",
180331011,,میدان انقلاب,tertiary,20,roundabout,True,False,57.998000000000005,"LINESTRING (50.3620987 35.0170389, 50.3620488 35.0170672, 50.3619893 35.0170799, 50.3616586 35.0171019, 50.3615974 35.0170972, 50.3615425 35.0170759, 50.3614999 35.0170405)",
180331011,,میدان انقلاب,tertiary,20,roundabout,True,False,16.586,"LINESTRING (50.3614999 35.0170405, 50.3614746 35.0169953, 50.3614697 35.0169458, 50.3614858 35.0168978)",
590020599,,,residential,,,False,False,20.935,"LINESTRING (50.3614858 35.0168978, 50.3613753 35.0167327)",
180331011,,میدان انقلاب,tertiary,20,roundabout,True,False,44.707,"LINESTRING (50.3614858 35.0168978, 50.3615209 35.0168573, 50.3615708 35.016829, 50.3616303 35.0168163, 50.3619374 35.0167959)",
180331011,,میدان انقلاب,tertiary,20,roundabout,True,False,16.709,"LINESTRING (50.3619374 35.0167959, 50.361961 35.0167943, 50.3620222 35.016799, 50.3620771 35.0168203, 50.3621035 35.0168422)",
180338248,,سلمان ساوجی,tertiary,,,False,False,125.04599999999999,"LINESTRING (50.3619374 35.0167959, 50.3619891 35.0166134, 50.3621391 35.0160844, 50.3622865 35.0157092)",
590078025,,,residential,,,False,False,25.198,"LINESTRING (50.3621035 35.0168422, 50.3623343 35.0167172)",
180331011,,میدان انقلاب,tertiary,20,roundabout,True,False,24.217,"LINESTRING (50.3621035 35.0168422, 50.3621197 35.0168557, 50.362145 35.0169009, 50.3621499 35.0169505, 50.3621339 35.0169984, 50.3620987 35.0170389)",
180338245,,میدان عاشورا,tertiary,20,roundabout,True,False,12.120999999999999,"LINESTRING (50.3625629 35.015295, 50.362515 35.0153328, 50.3624551 35.0153566)",
826089726,,سلمان ساوجی,tertiary,,,True,False,24.24,"LINESTRING (50.3624551 35.0153566, 50.3623448 35.015555)",
180338245,,میدان عاشورا,tertiary,20,roundabout,True,False,34.171,"LINESTRING (50.3624551 35.0153566, 50.3623977 35.0153631, 50.3620805 35.0153572)",
180338245,,میدان عاشورا,tertiary,20,roundabout,True,False,35.258,"LINESTRING (50.3620805 35.0153572, 50.3618934 35.0153478, 50.3618347 35.0153221, 50.3617885 35.0152828, 50.3617594 35.0152338)",
180338273,,میدان امام خمینی,secondary,20,roundabout,True,False,41.975,"LINESTRING (50.3609187 35.0209245, 50.3609404 35.0209679, 50.3609427 35.0210147, 50.3609272 35.0210544, 50.3608134 35.0212318, 50.3607823 35.0212648)",
180338273,,میدان امام خمینی,secondary,20,roundabout,True,False,15.640999999999998,"LINESTRING (50.3607823 35.0212648, 50.3607339 35.0212898, 50.360678 35.0212998, 50.3606212 35.0212935)",
432484994,,بلوار فردوسی,secondary,30,,True,False,31.776,"LINESTRING (50.3607823 35.0212648, 50.3607469 35.0214005, 50.3607353 35.0215472)",
180338273,,میدان امام خمینی,secondary,20,roundabout,True,False,43.964,"LINESTRING (50.3605194 35.0212101, 50.3605077 35.0211793, 50.3605081 35.0211468, 50.3605236 35.0211071, 50.3606374 35.0209297, 50.3606685 35.0208967, 50.3607169 35.0208717)",
180338273,,میدان امام خمینی,secondary,20,roundabout,True,False,15.630000000000003,"LINESTRING (50.3607729 35.0208617, 50.3608296 35.020868, 50.3608802 35.0208898, 50.3609187 35.0209245)",
180338307,,انقلاب,tertiary,30,,True,False,36.347,"LINESTRING (50.3607729 35.0208617, 50.3609116 35.0207357, 50.3610573 35.0206333)",
180338307,,انقلاب,tertiary,30,,True,False,55.425999999999995,"LINESTRING (50.3610573 35.0206333, 50.3612853 35.0205013, 50.361391 35.0204181, 50.3614549 35.0203537, 50.3614918 35.0202942)",
"[826063466, 590764503]",,,"['tertiary_link', 'tertiary']",,,True,False,48.506,"LINESTRING (50.3610573 35.0206333, 50.3610975 35.0206241, 50.361129 35.0206246, 50.3611491 35.0206351, 50.3611578 35.0206534, 50.3611506 35.0206808, 50.3611308 35.0207044, 50.3610498 35.0207916, 50.3609187 35.0209245)",
180338307,,انقلاب,tertiary,30,,True,False,24.11,"LINESTRING (50.3613965 35.0191858, 50.3613708 35.01897)",
180338307,,انقلاب,tertiary,30,,True,False,9.655,"LINESTRING (50.3612552 35.0180004, 50.3612689 35.0179143)",
590020592,,انقلاب ۷,residential,,,False,True,33.533,"LINESTRING (50.3612552 35.0180004, 50.3610785 35.0180689, 50.360934 35.0181464)",
180338307,,انقلاب,tertiary,30,,True,False,66.25999999999999,"LINESTRING (50.3612936 35.0177584, 50.3614077 35.0173499, 50.3614558 35.0171775)",
590020598,,انقلاب ۹,residential,,,False,True,53.32300000000001,"LINESTRING (50.3612936 35.0177584, 50.3611481 35.0177216, 50.3610025 35.0176988, 50.3608429 35.0176309, 50.3608301 35.0175454)",
590325502,,,residential,,,False,False,57.79,"LINESTRING (50.3598155 35.0151542, 50.3603915 35.0153723)",
180330991,,میدان مدرس,secondary,20,roundabout,True,False,13.067,"LINESTRING (50.3656322 35.0223338, 50.3656071 35.0222181)",
180375994,,,residential,20,,False,False,165.648,"LINESTRING (50.3656322 35.0223338, 50.3653402 35.0224504, 50.3649619 35.0226985, 50.3647564 35.0228841, 50.3645812 35.0230895, 50.364418 35.0233865)",
180375995,,بلوار تعاون,tertiary,30,,False,False,43.103,"LINESTRING (50.364418 35.0233865, 50.3642246 35.0237403)",
180375994,,,residential,20,,False,True,165.648,"LINESTRING (50.364418 35.0233865, 50.3645812 35.0230895, 50.3647564 35.0228841, 50.3649619 35.0226985, 50.3653402 35.0224504, 50.3656322 35.0223338)",
180375995,,بلوار تعاون,tertiary,30,,False,True,142.122,"LINESTRING (50.364418 35.0233865, 50.3646718 35.0231415, 50.364829 35.0230524, 50.3651735 35.0229088, 50.3657146 35.0227148)",
180375995,,بلوار تعاون,tertiary,30,,False,False,19.035,"LINESTRING (50.3642246 35.0237403, 50.3641388 35.0238964)",
180375995,,بلوار تعاون,tertiary,30,,False,True,43.103,"LINESTRING (50.3642246 35.0237403, 50.364418 35.0233865)",
590673448,,سادات,residential,,,False,False,60.833,"LINESTRING (50.3642246 35.0237403, 50.3648347 35.0235174)",
589896744,,کوچه اعراب,residential,,,False,False,36.604,"LINESTRING (50.3639213 35.0236464, 50.3636336 35.0234165)",
589896746,,مطهری ۳۷,tertiary,,,False,True,236.403,"LINESTRING (50.3639213 35.0236464, 50.3646326 35.0226845, 50.3648257 35.0225363, 50.365271 35.0221945, 50.3653729 35.0221716, 50.3654695 35.0221804, 50.3656071 35.0222181)",
180338273,,میدان امام خمینی,secondary,20,roundabout,True,False,13.761,"LINESTRING (50.3606212 35.0212935, 50.3605717 35.0212743, 50.3605355 35.0212446, 50.3605194 35.0212101)",
432484994,,بلوار فردوسی,secondary,30,,True,False,54.495,"LINESTRING (50.3607353 35.0215472, 50.3607468 35.0216248, 50.3607952 35.0220348)",
590439190,,فردوسی ۲۹,residential,,,False,False,20.616,"LINESTRING (50.3607353 35.0215472, 50.3608307 35.0215571, 50.3609004 35.0215647, 50.36096 35.0215697)",
590446953,,پیروزی,residential,,,True,False,64.938,"LINESTRING (50.360225 35.019759, 50.3604091 35.0203232)",
708479054,,سوم شعبان,residential,,,False,False,45.955999999999996,"LINESTRING (50.360225 35.019759, 50.36053 35.0195829, 50.3606375 35.0195209)",
569901116,,بلوار فردوسی,secondary,30,,True,False,63.677,"LINESTRING (50.3608773 35.0234426, 50.3608063 35.0228729)",
380916991,,سید ابورضا,tertiary,,,True,False,73.366,"LINESTRING (50.3636329 35.0194168, 50.3628275 35.0194334)",
"[590051314, 1117877186]",,"['شهید اسدی ۶', 'سید ابورضا ۱']",residential,,,False,True,141.133,"LINESTRING (50.3636329 35.0194168, 50.3635856 35.0190786, 50.3637766 35.0190492, 50.364017 35.019022, 50.3640115 35.0184511)",
60725517,,امام خمینی,secondary,40,,True,False,46.297,"LINESTRING (50.3671081 35.0192142, 50.3666219 35.0193359)",
589896735,,امام خمینی ۴,residential,,,False,False,96.184,"LINESTRING (50.3671081 35.0192142, 50.3671763 35.0200774)",
180375995,,بلوار تعاون,tertiary,30,,False,True,19.035,"LINESTRING (50.3641388 35.0238964, 50.3642246 35.0237403)",
60725517,,امام خمینی,secondary,40,,True,False,32.218,"LINESTRING (50.366178 35.0194326, 50.3658363 35.0195077)",
590756680,,امام خمینی ۸,residential,,,False,False,29.774,"LINESTRING (50.366178 35.0194326, 50.3662368 35.019696)",
483204497,,شهید اسدی ۷,residential,,,False,False,46.007,"LINESTRING (50.3652267 35.0184185, 50.364722 35.0184)",
483204497,,شهید اسدی ۷,residential,,,False,True,53.823,"LINESTRING (50.3652267 35.0184185, 50.3658169 35.0184443)",
590051326,,,residential,,,False,False,30.34,"LINESTRING (50.3652267 35.0184185, 50.3652694 35.0181479)",
"[590051329, 590051323]",,,residential,,,False,False,64.743,"LINESTRING (50.3652267 35.0184185, 50.3652187 35.018682, 50.3656049 35.0186431)",
180330997,,میدان شهدا,secondary,20,roundabout,True,False,4.99,"LINESTRING (50.3651315 35.0197947, 50.3651055 35.0198342)",
180330997,,میدان شهدا,secondary,20,roundabout,True,False,11.581,"LINESTRING (50.3648461 35.0194892, 50.3649097 35.0194886, 50.3649717 35.0195001)",
558534362,,قائم ۱۳,residential,30,,False,True,18.28,"LINESTRING (50.3650783 35.0155885, 50.3651626 35.0154393)",
180338246,,بلوار قائم,tertiary,40,,True,False,178.27800000000002,"LINESTRING (50.3650783 35.0155885, 50.3655849 35.0156764, 50.3658184 35.0157229, 50.3659935 35.0157806, 50.3661814 35.0158575, 50.3664142 35.01598, 50.366837 35.0162335)",
180338246,,بلوار قائم,tertiary,40,,True,False,28.59,"LINESTRING (50.366837 35.0162335, 50.3671 35.0163739)",
590078157,,قائم۹,residential,,,False,True,38.436,"LINESTRING (50.366837 35.0162335, 50.3669546 35.0160895, 50.3670717 35.0159462)",
180338246,,بلوار قائم,tertiary,40,,True,False,123.037,"LINESTRING (50.3637561 35.0153611, 50.3650783 35.0155885)",
180338246,,بلوار قائم,tertiary,40,,True,False,13.025,"LINESTRING (50.3694241 35.0177842, 50.3695395 35.0178534)",
558991741,,,tertiary_link,20,,True,False,84.049,"LINESTRING (50.3694241 35.0177842, 50.3695408 35.0176741, 50.3696717 35.0175944, 50.3697989 35.0175577, 50.3699261 35.0175393, 50.3700829 35.0175318, 50.3702435 35.0175365)",
180330975,65,بلوار سید اسحاق,trunk,60,,True,False,104.257,"LINESTRING (50.3702435 35.0175365, 50.3702947 35.0169257, 50.3703219 35.0166011)",
180338307,,انقلاب,tertiary,30,,True,False,15.754,"LINESTRING (50.3614558 35.0171775, 50.3614999 35.0170405)",
590020594,,انقلاب ۱۱,residential,,,False,True,38.651,"LINESTRING (50.3614558 35.0171775, 50.3612899 35.0171394, 50.3610426 35.0170992)",
589851681,,,residential,,,False,False,37.584,"LINESTRING (50.3609767 35.0160353, 50.3607861 35.0163351)",
589851679,,ولیعصر شرقی ۴,residential,,,False,False,73.16399999999999,"LINESTRING (50.3609767 35.0160353, 50.361074 35.015849, 50.3611908 35.0157075, 50.3612562 35.0156665, 50.3615201 35.015646)",
590543579,,,residential,,,False,True,50.312,"LINESTRING (50.3609767 35.0160353, 50.3610345 35.0162091, 50.3611802 35.0164539)",
180338250,,بلوار ولیعصر شرقی,tertiary,40,,True,False,18.558,"LINESTRING (50.3617594 35.0152338, 50.3615589 35.015204)",
589851679,,ولیعصر شرقی ۴,residential,,,False,False,49.275,"LINESTRING (50.3615201 35.015646, 50.3615589 35.015204)",
589851679,,ولیعصر شرقی ۴,residential,,,False,True,73.16399999999999,"LINESTRING (50.3615201 35.015646, 50.3612562 35.0156665, 50.3611908 35.0157075, 50.361074 35.015849, 50.3609767 35.0160353)",
590325507,,سلمان ساوجی ۴,residential,,,False,False,29.582,"LINESTRING (50.3615201 35.015646, 50.3616308 35.0156743, 50.3618384 35.0156931)",
590768762,,,residential,,,True,False,83.462,"LINESTRING (50.3606375 35.0195209, 50.3607604 35.0193812, 50.3608672 35.0192898, 50.361006 35.0192311, 50.361142 35.0192032, 50.3613965 35.0191858)",
708479054,,سوم شعبان,residential,,,False,True,45.955999999999996,"LINESTRING (50.3606375 35.0195209, 50.36053 35.0195829, 50.360225 35.019759)",
180338307,,انقلاب,tertiary,30,,True,False,18.943,"LINESTRING (50.3615237 35.0201384, 50.3615193 35.0200738, 50.3615019 35.0199691)",
572177706,,انقلاب ۱,residential,,,True,False,106.759,"LINESTRING (50.3615237 35.0201384, 50.3613308 35.020053, 50.3612021 35.0199848, 50.3606375 35.0195209)",
902990735,,پیروزی,residential,,,True,False,61.611,"LINESTRING (50.3600334 35.0192276, 50.360225 35.019759)",
590172027,,پیروزی ۱,residential,,,False,False,31.735,"LINESTRING (50.3600334 35.0192276, 50.36021 35.0191469, 50.3603377 35.0190885)",
180338250,,بلوار ولیعصر شرقی,tertiary,40,,True,False,52.883,"LINESTRING (50.3615589 35.015204, 50.3609794 35.0151736)",
589851679,,ولیعصر شرقی ۴,residential,,,False,True,49.275,"LINESTRING (50.3615589 35.015204, 50.3615201 35.015646)",
589851680,,مقداد,residential,,,True,False,38.244,"LINESTRING (50.3611802 35.0164539, 50.3607861 35.0163351)",
590543579,,,residential,,,False,False,50.312,"LINESTRING (50.3611802 35.0164539, 50.3610345 35.0162091, 50.3609767 35.0160353)",
589851681,,,residential,,,False,True,37.584,"LINESTRING (50.3607861 35.0163351, 50.3609767 35.0160353)",
589851680,,مقداد,residential,,,True,False,24.629,"LINESTRING (50.3607861 35.0163351, 50.360587 35.0162751, 50.3605323 35.0162586)",
589851680,,مقداد,residential,,,True,False,12.295,"LINESTRING (50.3605323 35.0162586, 50.3604056 35.0162204)",
589851682,,مقداد ۹,residential,,,False,False,54.201,"LINESTRING (50.3605323 35.0162586, 50.3607575 35.0158074)",
589851682,,مقداد ۹,residential,,,False,True,54.201,"LINESTRING (50.3607575 35.0158074, 50.3605323 35.0162586)",
589868425,,,residential,,,False,True,49.196,"LINESTRING (50.3608513 35.0166251, 50.3613753 35.0167327)",
589868425,,,residential,,,False,False,49.196,"LINESTRING (50.3613753 35.0167327, 50.3608513 35.0166251)",
590020599,,,residential,,,False,True,20.935,"LINESTRING (50.3613753 35.0167327, 50.3614858 35.0168978)",
590020600,,بازارچه آهنگرها,residential,,,True,False,35.93,"LINESTRING (50.3613753 35.0167327, 50.3613619 35.0167175, 50.3612587 35.0166002, 50.3611802 35.0164539)",
589896737,,زینبیه ۶,residential,,,False,True,43.054,"LINESTRING (50.3670568 35.0179456, 50.3670089 35.0183308)",
589896738,,زینبیه,residential,,,False,False,21.809,"LINESTRING (50.3670568 35.0179456, 50.3668187 35.0179245)",
589896738,,زینبیه,residential,,,False,True,88.29599999999999,"LINESTRING (50.3670568 35.0179456, 50.367839 35.0179984, 50.3680127 35.0179469)",
590078070,,قائم ۸,residential,,,False,False,141.05599999999998,"LINESTRING (50.3670568 35.0179456, 50.3671271 35.0174324, 50.3673769 35.0168898, 50.3674867 35.0167429)",
589896738,,زینبیه,residential,,,False,False,26.291,"LINESTRING (50.3682908 35.0178834, 50.3680127 35.0179469)",
589896739,,قائم ۴,residential,,,False,True,26.692,"LINESTRING (50.3682908 35.0178834, 50.3685736 35.0178203)",
590078076,,قائم ۶,residential,,,False,False,48.448,"LINESTRING (50.3682908 35.0178834, 50.3683766 35.0174534)",
590078004,,شهید اسدی ۵,residential,,,False,False,8.396,"LINESTRING (50.3639106 35.017706, 50.3640026 35.017711)",
180330999,,شهید اسدی (هلالی),tertiary,30,,True,False,19.725,"LINESTRING (50.3639106 35.017706, 50.3639433 35.0177431, 50.3640449 35.0178451)",
589896739,,قائم ۴,residential,,,False,False,13.801,"LINESTRING (50.369085 35.0177062, 50.3689388 35.0177389)",
180338247,,بلوار قائم,tertiary,40,,True,False,180.71800000000002,"LINESTRING (50.369085 35.0177062, 50.3684007 35.0172908, 50.3674867 35.0167429)",
589896740,,امام خمینی ۲,residential,,,False,False,174.166,"LINESTRING (50.3679961 35.0192193, 50.3681324 35.0198785, 50.3671977 35.0203475)",
589896735,,امام خمینی ۴,residential,,,False,True,30.097,"LINESTRING (50.3671977 35.0203475, 50.3671763 35.0200774)",
1120192915,,کوچه ۲,residential,,,False,False,59.966,"LINESTRING (50.3671977 35.0203475, 50.3666491 35.0206458)",
589896740,,امام خمینی ۲,residential,,,False,True,174.166,"LINESTRING (50.3671977 35.0203475, 50.3681324 35.0198785, 50.3679961 35.0192193)",
"[1120192916, 590025012]",,امام خمینی ۴,residential,,,False,"[False, True]",221.352,"LINESTRING (50.3671977 35.0203475, 50.3672448 35.0207573, 50.3661836 35.0216074, 50.3658886 35.021336)",
590764501,,امام خمینی ۱۶,residential,,,False,False,28.13,"LINESTRING (50.3623286 35.0206797, 50.3622466 35.0204358)",
590764502,,کوچه مهاجر,residential,,,False,False,16.963,"LINESTRING (50.3623286 35.0206797, 50.3621524 35.0207292)",
589853670,,کوچه صالحی,residential,,,False,False,44.934,"LINESTRING (50.3623286 35.0206797, 50.3624137 35.0209047, 50.3624746 35.0210657)",
589896741,,بن بست پرستو,residential,,,False,True,45.932,"LINESTRING (50.3629495 35.0209265, 50.3624746 35.0210657)",
589896743,,کوچه ابن شیخ,residential,,,False,False,43.403,"LINESTRING (50.3645195 35.0218407, 50.3640967 35.0220209)",
590758412,,امام خمینی ۱۴,residential,,,False,False,67.117,"LINESTRING (50.3645195 35.0218407, 50.3641868 35.0213021)",
"[590758409, 1118741372]",,,residential,,,False,False,24.218,"LINESTRING (50.3645195 35.0218407, 50.3646296 35.0219963, 50.364666 35.0220198)",
589896743,,کوچه ابن شیخ,residential,,,False,True,91.258,"LINESTRING (50.3631809 35.0223542, 50.3640967 35.0220209)",
589896744,,کوچه اعراب,residential,,,False,True,54.857,"LINESTRING (50.3631809 35.0223542, 50.3633216 35.0228339)",
590758411,,,residential,,,False,False,81.35,"LINESTRING (50.3631809 35.0223542, 50.3630252 35.0216338)",
753393578,,کوچه ابن شیخ,residential,,,False,True,41.531,"LINESTRING (50.3631809 35.0223542, 50.3627424 35.0224569)",
589896744,,کوچه اعراب,residential,,,False,False,54.857,"LINESTRING (50.3633216 35.0228339, 50.3631809 35.0223542)",
589896744,,کوچه اعراب,residential,,,False,True,26.999,"LINESTRING (50.3633216 35.0228339, 50.3634303 35.0230598)",
589896745,,کوچه باباطاهر,residential,,,False,False,106.012,"LINESTRING (50.3633216 35.0228339, 50.3644216 35.0225217)",
589896745,,کوچه باباطاهر,residential,,,False,True,106.012,"LINESTRING (50.3644216 35.0225217, 50.3633216 35.0228339)",
590686775,,کوچه باباطاهر,residential,,,False,False,63.058,"LINESTRING (50.3644216 35.0225217, 50.3640967 35.0220209)",
590686775,,کوچه باباطاهر,residential,,,False,True,10.363,"LINESTRING (50.3644216 35.0225217, 50.3644736 35.0226046)",
590020598,,انقلاب ۹,residential,,,False,False,31.767,"LINESTRING (50.3610426 35.0170992, 50.3609348 35.0173709)",
590020594,,انقلاب ۱۱,residential,,,False,False,38.651,"LINESTRING (50.3610426 35.0170992, 50.3612899 35.0171394, 50.3614558 35.0171775)",
590020594,,انقلاب ۱۱,residential,,,False,True,28.04,"LINESTRING (50.3610426 35.0170992, 50.3608649 35.0170574, 50.3607475 35.0170273)",
590020594,,انقلاب ۱۱,residential,,,False,False,28.04,"LINESTRING (50.3607475 35.0170273, 50.3608649 35.0170574, 50.3610426 35.0170992)",
590020595,,انقلاب ۳,residential,,,False,False,45.722,"LINESTRING (50.3613406 35.0187169, 50.3608421 35.0187659)",
180338307,,انقلاب,tertiary,30,,True,False,19.284,"LINESTRING (50.3613406 35.0187169, 50.3613326 35.0186498, 50.36132 35.0185443)",
590020595,,انقلاب ۳,residential,,,False,True,45.722,"LINESTRING (50.3608421 35.0187659, 50.3613406 35.0187169)",
180338307,,انقلاب,tertiary,30,,True,False,24.088,"LINESTRING (50.3612809 35.018216, 50.3612702 35.0181263, 50.3612552 35.0180004)",
590020596,,انقلاب ۵,residential,,,False,False,38.27,"LINESTRING (50.3612809 35.018216, 50.360983 35.0182372, 50.360934 35.0181464)",
590020592,,انقلاب ۷,residential,,,False,False,33.533,"LINESTRING (50.360934 35.0181464, 50.3610785 35.0180689, 50.3612552 35.0180004)",
590020596,,انقلاب ۵,residential,,,False,True,38.27,"LINESTRING (50.360934 35.0181464, 50.360983 35.0182372, 50.3612809 35.018216)",
590020598,,انقلاب ۹,residential,,,False,True,21.62,"LINESTRING (50.3608301 35.0175454, 50.3609348 35.0173709)",
590022271,,,residential,,,False,False,16.644,"LINESTRING (50.3608301 35.0175454, 50.3606768 35.0174639)",
590020598,,انقلاب ۹,residential,,,False,False,53.323,"LINESTRING (50.3608301 35.0175454, 50.3608429 35.0176309, 50.3610025 35.0176988, 50.3611481 35.0177216, 50.3612936 35.0177584)",
590022271,,,residential,,,False,True,16.644,"LINESTRING (50.3606768 35.0174639, 50.3608301 35.0175454)",
590022272,,,residential,,,False,False,17.696,"LINESTRING (50.3606768 35.0174639, 50.3605526 35.0175863)",
590022271,,,residential,,,False,False,33.885999999999996,"LINESTRING (50.3606768 35.0174639, 50.360767 35.0173229, 50.3609348 35.0173709)",
590020598,,انقلاب ۹,residential,,,False,False,21.62,"LINESTRING (50.3609348 35.0173709, 50.3608301 35.0175454)",
