osmid,highway,oneway,reversed,length,name,geometry,junction,bridge
"[392146146, 392146148]","['unclassified', 'tertiary']",False,"[False, True]",452.30100000000004,بلوارامام حسین(ع),"LINESTRING (49.5408675 33.8736571, 49.5407981 33.873762, 49.5406794 33.8739743, 49.54043 33.8745199, 49.5402583 33.8747225, 49.5398587 33.8750209, 49.5395449 33.8752815, 49.5393625 33.8754552, 49.5392203 33.8756578, 49.5390567 33.8758694, 49.5387878 33.876077, 49.5386288 33.8762494, 49.5384613 33.876435, 49.5383057 33.8765909, 49.5381679 33.8767085, 49.5379912 33.876887)",,
829310283,tertiary,True,False,17.651,,"LINESTRING (49.5408675 33.8736571, 49.5408241 33.8736404, 49.5407871 33.8736153, 49.5407587 33.8735834, 49.5407408 33.8735466)",roundabout,
829310277,tertiary_link,False,False,10.615,,"LINESTRING (49.5403131 33.8735639, 49.5402697 33.8734755)",,
392146149,tertiary,True,False,86.829,شهدا,"LINESTRING (49.5403131 33.8735639, 49.5400667 33.8736864, 49.5395159 33.8739781)",,
829310280,tertiary_link,False,False,10.488,,"LINESTRING (49.5395159 33.8739781, 49.5394561 33.8738979)",,
392146149,tertiary,True,False,165.49300000000002,شهدا,"LINESTRING (49.5395159 33.8739781, 49.5387437 33.8743639, 49.5382353 33.8746185, 49.5379805 33.8747462)",,
539427795,residential,False,False,39.962,,"LINESTRING (49.5386153 33.8726887, 49.5383269 33.8724207)",,
539427795,residential,False,True,77.79,,"LINESTRING (49.5386153 33.8726887, 49.5390425 33.8732917)",,
829310268,residential,False,False,80.279,,"LINESTRING (49.5386153 33.8726887, 49.5393223 33.8722684)",,
539427795,residential,False,False,77.79,,"LINESTRING (49.5390425 33.8732917, 49.5386153 33.8726887)",,
"[829334817, 829334818, 539427795]",residential,False,True,23.026,,"LINESTRING (49.5390425 33.8732917, 49.5390639 33.8733091, 49.5391792 33.8734027, 49.5392208 33.8734365)",,yes
829334816,unclassified,False,False,98.78899999999999,,"LINESTRING (49.5390425 33.8732917, 49.5391774 33.8731236, 49.5396173 33.8728675, 49.5398614 33.8727383)",,
829310278,unclassified,True,False,62.480999999999995,,"LINESTRING (49.5392208 33.8734365, 49.5393732 33.8734821, 49.5395529 33.8736002, 49.539679 33.8736692, 49.5398019 33.8737147)",,
"[829334817, 829334818, 539427795]",residential,False,False,23.026,,"LINESTRING (49.5392208 33.8734365, 49.5391792 33.8734027, 49.5390639 33.8733091, 49.5390425 33.8732917)",,yes
539427795,residential,False,True,39.962,,"LINESTRING (49.5383269 33.8724207, 49.5386153 33.8726887)",,
829310268,residential,False,True,80.279,,"LINESTRING (49.5393223 33.8722684, 49.5386153 33.8726887)",,
829310282,tertiary,True,False,50.726,شهدا,"LINESTRING (49.5398019 33.8737147, 49.540007 33.8736061, 49.5402697 33.8734755)",,
829310277,tertiary_link,False,True,10.615,,"LINESTRING (49.5402697 33.8734755, 49.5403131 33.8735639)",,
829310282,tertiary,True,False,48.57,شهدا,"LINESTRING (49.5402697 33.8734755, 49.5404032 33.873442, 49.5405722 33.8734109, 49.5407852 33.8733985)",,
829310280,tertiary_link,False,True,10.488,,"LINESTRING (49.5394561 33.8738979, 49.5395159 33.8739781)",,
829310282,tertiary,True,False,37.87,شهدا,"LINESTRING (49.5394561 33.8738979, 49.5398019 33.8737147)",,
829310279,unclassified,True,False,56.657,,"LINESTRING (49.5394561 33.8738979, 49.5394456 33.8737872, 49.5394027 33.8736915, 49.5392208 33.8734365)",,
392146149,tertiary,True,False,39.888999999999996,شهدا,"LINESTRING (49.5407408 33.8735466, 49.54056 33.8735325, 49.540422 33.8735423, 49.5403131 33.8735639)",,
829310283,tertiary,True,False,17.661,,"LINESTRING (49.5407408 33.8735466, 49.5407344 33.8735072, 49.5407401 33.8734678, 49.5407574 33.8734308, 49.5407852 33.8733985)",roundabout,
829310283,tertiary,True,False,35.328,,"LINESTRING (49.5407852 33.8733985, 49.5408219 33.873373, 49.540865 33.8733558, 49.5409119 33.8733481, 49.5409596 33.8733503, 49.5410052 33.8733623, 49.5410458 33.8733833, 49.5410788 33.8734121, 49.5411021 33.8734468)",roundabout,
829310283,tertiary,True,False,39.736,,"LINESTRING (49.5411021 33.8734468, 49.5411143 33.8734851, 49.5411147 33.8735248, 49.5411031 33.8735634, 49.5410803 33.8735983, 49.5410479 33.8736274, 49.5410077 33.8736489, 49.5409623 33.8736615, 49.5409146 33.8736643, 49.5408675 33.8736571)",roundabout,
829334816,unclassified,False,True,98.789,,"LINESTRING (49.5398614 33.8727383, 49.5396173 33.8728675, 49.5391774 33.8731236, 49.5390425 33.8732917)",,
1255183635,residential,False,False,111.019,,"LINESTRING (49.5379912 33.876887, 49.5388055 33.8776217)",,
"[392146146, 392146148]","['unclassified', 'tertiary']",False,"[False, True]",452.301,بلوارامام حسین(ع),"LINESTRING (49.5379912 33.876887, 49.5381679 33.8767085, 49.5383057 33.8765909, 49.5384613 33.876435, 49.5386288 33.8762494, 49.5387878 33.876077, 49.5390567 33.8758694, 49.5392203 33.8756578, 49.5393625 33.8754552, 49.5395449 33.8752815, 49.5398587 33.8750209, 49.5402583 33.8747225, 49.54043 33.8745199, 49.5406794 33.8739743, 49.5407981 33.873762, 49.5408675 33.8736571)",,
1255183635,residential,False,True,111.019,,"LINESTRING (49.5388055 33.8776217, 49.5379912 33.876887)",,
