osmid,oneway,highway,junction,reversed,length,geometry,name,maxspeed,lanes
665453272,True,secondary,roundabout,False,9.831,"LINESTRING (52.4922434 33.4438005, 52.4922273 33.4437748, 52.4922141 33.4437455, 52.4922141 33.4437174)",,,
665453272,True,secondary,roundabout,False,3.652,"LINESTRING (52.4923723 33.4436318, 52.4924075 33.4436465)",,,
222703405,False,residential,,False,169.725,"LINESTRING (52.4923723 33.4436318, 52.4926275 33.4434653, 52.4937459 33.4426246)",شهدا,40,2
222703400,True,secondary,,False,415.179,"LINESTRING (52.4924075 33.4436465, 52.4926388 33.4436659, 52.4963106 33.4446905, 52.4966518 33.4448111)",بلوار ۱۱ خرداد,60,3
665453272,True,secondary,roundabout,False,16.21,"LINESTRING (52.4924075 33.4436465, 52.4924324 33.4436648, 52.49245 33.4436893, 52.4924631 33.4437174, 52.4924631 33.4437455, 52.49245 33.4437748)",,,
222703405,False,residential,,True,207.19,"LINESTRING (52.4978777 33.4441785, 52.4966103 33.4426444)",شهدا,40,2
222703426,False,tertiary,,False,37.783,"LINESTRING (52.4903762 33.4487745, 52.4904153 33.4487413, 52.4906617 33.4485322)",خیابان منتظری,,
541912344,True,tertiary,,False,26.28,"LINESTRING (52.4903762 33.4487745, 52.4903425 33.4488484, 52.4902755 33.4489954)",منتظری,40,2
222703423,True,tertiary,roundabout,False,15.443999999999999,"LINESTRING (52.4902008 33.4491331, 52.4901181 33.4491552, 52.4900385 33.4491565)",,,
222703423,True,tertiary,roundabout,False,12.666,"LINESTRING (52.4900385 33.4491565, 52.4899496 33.4491265, 52.489918 33.4491052)",,,
461067214,True,tertiary,,False,84.015,"LINESTRING (52.4900385 33.4491565, 52.4900232 33.4491806, 52.4899186 33.4493448, 52.489738 33.4496832, 52.4896085 33.4498169)",رجایی,60,2
222703425,False,tertiary,,False,20.58,"LINESTRING (52.4925248 33.4506571, 52.4926815 33.4507881)",امامزاده یحیی,,
222703425,False,tertiary,,True,18.247,"LINESTRING (52.4925248 33.4506571, 52.4923768 33.4505766, 52.4923606 33.4505668)",امامزاده یحیی,,
541902721,False,tertiary,,True,49.483000000000004,"LINESTRING (52.4925248 33.4506571, 52.4925393 33.4506412, 52.4927605 33.4503989, 52.492848 33.4503031)",کوچه حسینیه بزرگ,15,1
222703425,False,tertiary,,True,20.58,"LINESTRING (52.4926815 33.4507881, 52.4925248 33.4506571)",امامزاده یحیی,,
658499952,False,residential,,False,31.637,"LINESTRING (52.4926815 33.4507881, 52.4925673 33.4510101, 52.4926016 33.4510421)",امیران,,
222703426,False,tertiary,,False,12.648,"LINESTRING (52.4944493 33.4467191, 52.4945856 33.4467169)",خیابان منتظری,,
222703426,False,tertiary,,True,374.256,"LINESTRING (52.4944493 33.4467191, 52.4943361 33.4467148, 52.4934409 33.4466783, 52.4931322 33.4466761, 52.4929341 33.4467019, 52.4927875 33.4467598, 52.4926769 33.4468307, 52.4923647 33.4470933, 52.4922874 33.4471586, 52.4918688 33.4475119, 52.4911202 33.4481435)",خیابان منتظری,,
541916005,False,residential,,False,149.296,"LINESTRING (52.4944493 33.4467191, 52.4943457 33.4466251, 52.4940913 33.4463943, 52.4939786 33.4463115, 52.4937989 33.4461571, 52.4935199 33.4461145, 52.4932303 33.4460273, 52.4931515 33.446013)",,20,1
222703426,False,tertiary,,True,12.648,"LINESTRING (52.4945856 33.4467169, 52.4944493 33.4467191)",خیابان منتظری,,
222703426,False,tertiary,,False,37.102000000000004,"LINESTRING (52.4945856 33.4467169, 52.4946731 33.4466933, 52.4948249 33.4466139, 52.4949142 33.4465365)",خیابان منتظری,,
541902718,False,residential,,False,17.633000000000003,"LINESTRING (52.4945856 33.4467169, 52.4945756 33.4467728, 52.4945705 33.4468009, 52.4946 33.4468703)",پامنار,20,1
461067214,True,tertiary,,False,34.039,"LINESTRING (52.4896085 33.4498169, 52.4896289 33.4496832, 52.4896907 33.4495198)",رجایی,60,2
222703423,True,tertiary,roundabout,False,41.088,"LINESTRING (52.489918 33.4491052, 52.4897609 33.4489997, 52.4896624 33.4489328, 52.4895736 33.4488729)",,,
461068983,False,residential,,False,116.18000000000002,"LINESTRING (52.4964847 33.450909, 52.4967649 33.4507681, 52.4969567 33.4506858, 52.4970071 33.4506665, 52.4971195 33.4506486, 52.4971796 33.4506343, 52.4972398 33.4505954, 52.4973972 33.4504728, 52.4975391 33.450373)",ابوالفضل,,
461068983,False,residential,,True,47.974000000000004,"LINESTRING (52.4964847 33.450909, 52.4963587 33.4509926, 52.4962489 33.4510962, 52.4961443 33.4512289)",ابوالفضل,,
461068986,False,residential,,False,110.959,"LINESTRING (52.4964847 33.450909, 52.4966539 33.4508928, 52.4968953 33.4508022, 52.4970889 33.4507414, 52.4971889 33.4507299, 52.4974059 33.4508674, 52.4975526 33.4509554)",,,
541912366,False,residential,,False,122.467,"LINESTRING (52.4964847 33.450909, 52.4964458 33.4508161, 52.4960274 33.450467, 52.4958638 33.4503372, 52.495616 33.450217, 52.4956009 33.4502097, 52.4955371 33.4501687)",کوچه شهید نمازی,20,1
461068984,False,residential,,True,124.824,"LINESTRING (52.4974738 33.4489149, 52.4980068 33.4484303, 52.4983132 33.4482066, 52.4984238 33.4481221)",,,
222703426,False,tertiary,,False,96.763,"LINESTRING (52.4949142 33.4465365, 52.4953574 33.4461524, 52.4956498 33.4459199)",خیابان منتظری,,
222703426,False,tertiary,,True,37.102000000000004,"LINESTRING (52.4949142 33.4465365, 52.4948249 33.4466139, 52.4946731 33.4466933, 52.4945856 33.4467169)",خیابان منتظری,,
461068985,False,residential,,False,65.38,"LINESTRING (52.4949142 33.4465365, 52.4949523 33.4465675, 52.4954186 33.4469471)",,,
541912369,False,residential,,False,114.34200000000001,"LINESTRING (52.4973221 33.4493895, 52.4974242 33.4495093, 52.4974849 33.4496265, 52.4975487 33.4498236, 52.4975391 33.450373)",,,
"[541912369, 461068985]",False,residential,,True,94.431,"LINESTRING (52.4973221 33.4493895, 52.4972072 33.4492457, 52.4971345 33.4491246, 52.4971335 33.449089, 52.4971298 33.4489642, 52.4971276 33.4488438, 52.4970764 33.448756, 52.4969378 33.4486419)",,,
926644272,False,residential,,False,158.719,"LINESTRING (52.4973221 33.4493895, 52.4976164 33.4492663, 52.4979114 33.4490962, 52.49869 33.4485427)",۱۲ متری,,
461068983,False,residential,,False,128.165,"LINESTRING (52.4975391 33.450373, 52.4976115 33.4503564, 52.4978982 33.4502997, 52.4980291 33.4502491, 52.4981408 33.4501612, 52.4981855 33.4500867, 52.4981983 33.4500387, 52.4982749 33.4499908, 52.4986324 33.4497501)",ابوالفضل,,
461068983,False,residential,,True,116.18,"LINESTRING (52.4975391 33.450373, 52.4973972 33.4504728, 52.4972398 33.4505954, 52.4971796 33.4506343, 52.4971195 33.4506486, 52.4970071 33.4506665, 52.4969567 33.4506858, 52.4967649 33.4507681, 52.4964847 33.450909)",ابوالفضل,,
541912369,False,residential,,True,114.34200000000001,"LINESTRING (52.4975391 33.450373, 52.4975487 33.4498236, 52.4974849 33.4496265, 52.4974242 33.4495093, 52.4973221 33.4493895)",,,
541936846,False,residential,,False,71.9,"LINESTRING (52.4975391 33.450373, 52.4975417 33.4504421, 52.4977 33.450695, 52.4976651 33.4508136, 52.4975526 33.4509554)",,15,1
763225127,True,residential,,False,59.534,"LINESTRING (52.498772 33.450856, 52.4989703 33.4513652)",,,
461068986,False,residential,,False,50.508,"LINESTRING (52.498772 33.450856, 52.4989231 33.4507639, 52.4990626 33.4507089, 52.4992453 33.4506351)",,,
461068986,False,residential,,True,44.647999999999996,"LINESTRING (52.498772 33.450856, 52.4985104 33.4510355, 52.4984031 33.4511138)",,,
461068987,True,residential,,False,60.123000000000005,"LINESTRING (52.4989703 33.4513652, 52.4986384 33.4512587, 52.4984031 33.4511138)",,,
461068986,False,residential,,False,44.647999999999996,"LINESTRING (52.4984031 33.4511138, 52.4985104 33.4510355, 52.498772 33.450856)",,,
461068986,False,residential,,True,89.238,"LINESTRING (52.4984031 33.4511138, 52.4983709 33.4511373, 52.4982527 33.451181, 52.4981306 33.4512036, 52.4980124 33.4511972, 52.4978845 33.4511535, 52.4976753 33.451029, 52.4975526 33.4509554)",,,
222703422,False,tertiary,,False,9.193,"LINESTRING (52.4907457 33.4449346, 52.4908187 33.4448787)",طالقانی,,
222703422,False,tertiary,,True,114.247,"LINESTRING (52.4907457 33.4449346, 52.4905032 33.4451203, 52.4898364 33.4456274)",طالقانی,,
541639928,False,secondary,,False,88.058,"LINESTRING (52.4992254 33.4460388, 52.4983757 33.445686)",هاشمی رفسنجانی,70,
541639928,False,secondary,,True,47.389,"LINESTRING (52.4992254 33.4460388, 52.4996619 33.4462601)",هاشمی رفسنجانی,70,
541918803,False,residential,,False,137.582,"LINESTRING (52.4992254 33.4460388, 52.4980641 33.4468082)",کوچه هفتم نساجی,20,1
541639928,False,secondary,,False,101.473,"LINESTRING (52.4983757 33.445686, 52.4973581 33.4453516)",هاشمی رفسنجانی,70,
541639928,False,secondary,,True,88.058,"LINESTRING (52.4983757 33.445686, 52.4992254 33.4460388)",هاشمی رفسنجانی,70,
541918814,False,residential,,False,164.99,"LINESTRING (52.4983757 33.445686, 52.4970341 33.4466599)",کوچه پنجم,15,1
541902718,False,residential,,False,194.09300000000002,"LINESTRING (52.4946 33.4468703, 52.4954314 33.4475887, 52.4956004 33.4477454, 52.4956782 33.4478304, 52.4956809 33.4478841, 52.4956594 33.4479334, 52.4954046 33.4481415, 52.4953817 33.4481582)",پامنار,20,1
541902718,False,residential,,True,17.633000000000003,"LINESTRING (52.4946 33.4468703, 52.4945705 33.4468009, 52.4945756 33.4467728, 52.4945856 33.4467169)",پامنار,20,1
541912332,False,residential,,False,223.97199999999998,"LINESTRING (52.4946 33.4468703, 52.4945624 33.4469279, 52.4941654 33.4472457, 52.4941105 33.447267, 52.4934828 33.4477952, 52.4932508 33.4480113, 52.4932293 33.4480313, 52.493177 33.4480503, 52.4929799 33.4482081, 52.4929019 33.4482876)",دربند,20,1
541902718,False,residential,,True,69.64,"LINESTRING (52.4948186 33.4485723, 52.4953817 33.4481582)",پامنار,20,1
541902718,False,residential,,False,91.007,"LINESTRING (52.4948186 33.4485723, 52.4944793 33.4488487, 52.4941047 33.4491334)",پامنار,20,1
541912352,False,residential,,False,92.257,"LINESTRING (52.4948186 33.4485723, 52.4948331 33.4485848, 52.4952909 33.4489944, 52.4953134 33.449002, 52.4953379 33.4489899, 52.4955307 33.4488577)",,10,1
541902719,True,tertiary,roundabout,False,7.602,"LINESTRING (52.492848 33.4503031, 52.4928399 33.4502874, 52.4928373 33.4502704, 52.4928403 33.4502535, 52.4928488 33.450238)",میدان بزرگ,15,1
541902721,False,tertiary,,False,49.483000000000004,"LINESTRING (52.492848 33.4503031, 52.4927605 33.4503989, 52.4925393 33.4506412, 52.4925248 33.4506571)",کوچه حسینیه بزرگ,15,1
541902719,True,tertiary,roundabout,False,15.893999999999998,"LINESTRING (52.4928488 33.450238, 52.492865 33.4502227, 52.4928864 33.4502127, 52.4929104 33.450209, 52.4929347 33.450212, 52.4929564 33.4502214, 52.4929733 33.4502362, 52.4929835 33.4502547)",میدان بزرگ,15,1
"[541902720, 541902718]",False,"['residential', 'tertiary']",,True,88.788,"LINESTRING (52.4928488 33.450238, 52.4928538 33.4501663, 52.4928941 33.4500818, 52.4929193 33.4500584, 52.4933071 33.4496991, 52.4934221 33.4496258)","['پامنار', 'کوچه حسینیه بزرگ']","['15', '20']",1
222703426,False,tertiary,,False,374.256,"LINESTRING (52.4911202 33.4481435, 52.4918688 33.4475119, 52.4922874 33.4471586, 52.4923647 33.4470933, 52.4926769 33.4468307, 52.4927875 33.4467598, 52.4929341 33.4467019, 52.4931322 33.4466761, 52.4934409 33.4466783, 52.4943361 33.4467148, 52.4944493 33.4467191)",خیابان منتظری,,
222703426,False,tertiary,,True,60.644,"LINESTRING (52.4911202 33.4481435, 52.4910192 33.4482288, 52.4906617 33.4485322)",خیابان منتظری,,
541902722,False,residential,,False,136.046,"LINESTRING (52.4911202 33.4481435, 52.49118 33.448192, 52.4914645 33.4484229, 52.4915567 33.4485078, 52.4918279 33.4487575, 52.4920519 33.4489444, 52.4921726 33.4489802)",محمود مختاریان,15,1
541902722,False,residential,,True,136.046,"LINESTRING (52.4921726 33.4489802, 52.4920519 33.4489444, 52.4918279 33.4487575, 52.4915567 33.4485078, 52.4914645 33.4484229, 52.49118 33.448192, 52.4911202 33.4481435)",محمود مختاریان,15,1
541912331,False,residential,,True,122.04899999999999,"LINESTRING (52.4921726 33.4489802, 52.4921632 33.449044, 52.4919392 33.4492129, 52.4918091 33.4492946, 52.4917193 33.449392, 52.491561 33.4496068, 52.4914899 33.4496751, 52.4914604 33.4496907, 52.4914344 33.4497079, 52.4913187 33.4497845)",کوچه مسجد جامع,15,1
541912336,False,residential,,True,52.723,"LINESTRING (52.4921726 33.4489802, 52.4921819 33.4489326, 52.4924448 33.4487088, 52.4925186 33.4486146)",Hosseinieh Kochak Alley,15,1
222703425,False,tertiary,,False,131.714,"LINESTRING (52.4913187 33.4497845, 52.491381 33.4498511, 52.4914547 33.4499453, 52.491509 33.4500305, 52.491636 33.4501282, 52.4923606 33.4505668)",امامزاده یحیی,,
222703425,False,tertiary,,True,109.143,"LINESTRING (52.4913187 33.4497845, 52.4913007 33.4497653, 52.491217 33.4496661, 52.4907514 33.4493563, 52.4905115 33.4492117, 52.4904221 33.4491578)",امامزاده یحیی,,
541912331,False,residential,,False,122.04899999999999,"LINESTRING (52.4913187 33.4497845, 52.4914344 33.4497079, 52.4914604 33.4496907, 52.4914899 33.4496751, 52.491561 33.4496068, 52.4917193 33.449392, 52.4918091 33.4492946, 52.4919392 33.4492129, 52.4921632 33.449044, 52.4921726 33.4489802)",کوچه مسجد جامع,15,1
"[541912332, 541912335]",False,residential,,False,44.429,"LINESTRING (52.4929019 33.4482876, 52.4928833 33.4483066, 52.492823 33.4483787, 52.4925689 33.4485723)","['Hosseinieh Kochak Alley', 'دربند']","['20', '15']",1
541912332,False,residential,,True,223.97199999999998,"LINESTRING (52.4929019 33.4482876, 52.4929799 33.4482081, 52.493177 33.4480503, 52.4932293 33.4480313, 52.4932508 33.4480113, 52.4934828 33.4477952, 52.4941105 33.447267, 52.4941654 33.4472457, 52.4945624 33.4469279, 52.4946 33.4468703)",دربند,20,1
541912333,False,residential,,False,144.762,"LINESTRING (52.4929019 33.4482876, 52.493173 33.4485147, 52.4934989 33.4487922, 52.4939617 33.449242)",کوچه کانون,15,1
541902718,False,residential,,True,17.94,"LINESTRING (52.4939617 33.449242, 52.4941047 33.4491334)",پامنار,20,1
541902718,False,residential,,False,65.84299999999999,"LINESTRING (52.4939617 33.449242, 52.493637 33.4494888, 52.4934221 33.4496258)",پامنار,20,1
541912333,False,residential,,True,144.762,"LINESTRING (52.4939617 33.449242, 52.4934989 33.4487922, 52.493173 33.4485147, 52.4929019 33.4482876)",کوچه کانون,15,1
541912334,True,residential,roundabout,False,3.332,"LINESTRING (52.4925689 33.4485723, 52.4925628 33.4485864, 52.4925524 33.4485986)",حسینیه کوچک,10,1
"[541912332, 541912335]",False,residential,,True,44.429,"LINESTRING (52.4925689 33.4485723, 52.492823 33.4483787, 52.4928833 33.4483066, 52.4929019 33.4482876)","['Hosseinieh Kochak Alley', 'دربند']","['15', '20']",1
541912337,False,residential,,False,59.099,"LINESTRING (52.4925524 33.4485986, 52.4930188 33.4489606)",,10,1
541912334,True,residential,roundabout,False,3.645,"LINESTRING (52.4925524 33.4485986, 52.4925369 33.4486087, 52.4925186 33.4486146)",حسینیه کوچک,10,1
541912334,True,residential,roundabout,False,31.509,"LINESTRING (52.4925186 33.4486146, 52.492496 33.4486155, 52.4924743 33.44861, 52.4924561 33.4485988, 52.4924435 33.4485831, 52.492438 33.4485648, 52.4924401 33.448546, 52.4924497 33.4485289, 52.4924657 33.4485155, 52.4924861 33.4485073, 52.4925086 33.4485054, 52.4925306 33.4485099, 52.4925495 33.4485203, 52.4925631 33.4485353, 52.4925699 33.4485534, 52.4925689 33.4485723)",حسینیه کوچک,10,1
541912336,False,residential,,False,52.723,"LINESTRING (52.4925186 33.4486146, 52.4924448 33.4487088, 52.4921819 33.4489326, 52.4921726 33.4489802)",Hosseinieh Kochak Alley,15,1
541912337,False,residential,,True,59.099,"LINESTRING (52.4930188 33.4489606, 52.4925524 33.4485986)",,10,1
541912341,True,tertiary,,False,20.715,"LINESTRING (52.4904221 33.4491578, 52.4902008 33.4491331)",امامزاده یحیی,40,2
222703425,False,tertiary,,False,109.143,"LINESTRING (52.4904221 33.4491578, 52.4905115 33.4492117, 52.4907514 33.4493563, 52.491217 33.4496661, 52.4913007 33.4497653, 52.4913187 33.4497845)",امامزاده یحیی,,
541912342,True,tertiary,,False,22.607,"LINESTRING (52.4902755 33.4489954, 52.4904221 33.4491578)",امامزاده یحیی,40,2
"[222703423, 541912343]",True,tertiary,roundabout,False,17.684,"LINESTRING (52.4902755 33.4489954, 52.4902803 33.4490146, 52.4902722 33.4490397, 52.49026 33.4490771, 52.4902008 33.4491331)",,,
541912343,True,tertiary,roundabout,False,23.249000000000002,"LINESTRING (52.4901723 33.4488198, 52.4902411 33.4488631, 52.4902651 33.4489058, 52.4902755 33.4489954)",,,
541912345,True,tertiary,,False,20.014,"LINESTRING (52.4901723 33.4488198, 52.4901998 33.448823, 52.4902736 33.4488151, 52.4903762 33.4487745)",منتظری,40,2
541912340,True,tertiary,roundabout,False,26.498,"LINESTRING (52.4895884 33.4485184, 52.4896175 33.4485233, 52.4896735 33.4485434, 52.4898359 33.4486334)",,,
541912352,False,residential,,True,92.25699999999999,"LINESTRING (52.4955307 33.4488577, 52.4953379 33.4489899, 52.4953134 33.449002, 52.4952909 33.4489944, 52.4948331 33.4485848, 52.4948186 33.4485723)",,10,1
541902718,False,residential,,False,69.64,"LINESTRING (52.4953817 33.4481582, 52.4948186 33.4485723)",پامنار,20,1
541902718,False,residential,,True,194.09300000000002,"LINESTRING (52.4953817 33.4481582, 52.4954046 33.4481415, 52.4956594 33.4479334, 52.4956809 33.4478841, 52.4956782 33.4478304, 52.4956004 33.4477454, 52.4954314 33.4475887, 52.4946 33.4468703)",پامنار,20,1
541912353,False,residential,,True,94.006,"LINESTRING (52.4953817 33.4481582, 52.4957305 33.4484627, 52.4959504 33.4486775, 52.4960694 33.4487786)",بن کویه,15,1
541912354,False,residential,,False,18.149,"LINESTRING (52.4960694 33.4487786, 52.496224 33.4486786)",اختری,10,1
541912353,False,residential,,False,94.006,"LINESTRING (52.4960694 33.4487786, 52.4959504 33.4486775, 52.4957305 33.4484627, 52.4953817 33.4481582)",بن کویه,15,1
"[541912353, 541912356]",False,residential,,"[False, True]",82.075,"LINESTRING (52.4960694 33.4487786, 52.4960953 33.4488006, 52.4961846 33.4488997, 52.4961972 33.4489136, 52.4962589 33.4489953, 52.4962924 33.4490647, 52.4963038 33.4490763, 52.4964267 33.4492018, 52.4965915 33.4493702)",بن کویه,"['15', '10']",1
541912354,False,residential,,True,18.149,"LINESTRING (52.496224 33.4486786, 52.4960694 33.4487786)",اختری,10,1
"[541912353, 541912356]",False,residential,,"[False, True]",82.075,"LINESTRING (52.4965915 33.4493702, 52.4964267 33.4492018, 52.4963038 33.4490763, 52.4962924 33.4490647, 52.4962589 33.4489953, 52.4961972 33.4489136, 52.4961846 33.4488997, 52.4960953 33.4488006, 52.4960694 33.4487786)",بن کویه,"['15', '10']",1
541902718,False,residential,,False,17.94,"LINESTRING (52.4941047 33.4491334, 52.4939617 33.449242)",پامنار,20,1
541902718,False,residential,,True,91.007,"LINESTRING (52.4941047 33.4491334, 52.4944793 33.4488487, 52.4948186 33.4485723)",پامنار,20,1
541912366,False,residential,,True,132.43099999999998,"LINESTRING (52.4941047 33.4491334, 52.4944694 33.4494183, 52.4944825 33.4494241, 52.4944914 33.449426, 52.4945172 33.4494243, 52.4945313 33.4494283, 52.4945425 33.4494342, 52.494748 33.4495808, 52.4948955 33.4497016, 52.4949218 33.4497697, 52.4949384 33.4497886, 52.4949624 33.4498063, 52.4950725 33.4498673, 52.4951498 33.4499129)",کوچه شهید نمازی,20,1
541916005,False,residential,,True,4.318,"LINESTRING (52.4918731 33.4458885, 52.4919177 33.4458996)",,20,1
541916005,False,residential,,False,78.451,"LINESTRING (52.4918731 33.4458885, 52.4914573 33.4457744, 52.4910496 33.4457654)",,20,1
545597769,False,residential,,True,72.59,"LINESTRING (52.4918731 33.4458885, 52.4919532 33.4456415, 52.4924289 33.4456432)",,20,1
541916005,False,residential,,True,78.451,"LINESTRING (52.4910496 33.4457654, 52.4914573 33.4457744, 52.4918731 33.4458885)",,20,1
541916006,False,residential,,False,101.22500000000001,"LINESTRING (52.4910496 33.4457654, 52.4910094 33.4457027, 52.4908318 33.4449354, 52.4908187 33.4448787)",,20,2
222703422,False,tertiary,,True,9.193,"LINESTRING (52.4908187 33.4448787, 52.4907457 33.4449346)",طالقانی,,
222703422,False,tertiary,,False,178.478,"LINESTRING (52.4908187 33.4448787, 52.4920398 33.4439435, 52.4922434 33.4438005)",طالقانی,,
541916006,False,residential,,True,101.22500000000001,"LINESTRING (52.4908187 33.4448787, 52.4908318 33.4449354, 52.4910094 33.4457027, 52.4910496 33.4457654)",,20,2
541916009,False,residential,,False,233.713,"LINESTRING (52.4908187 33.4448787, 52.4909177 33.4448701, 52.492026 33.4447739, 52.4921681 33.4447763, 52.4922995 33.4447784, 52.4928467 33.444859, 52.4933215 33.4448859)",,20,2
541916009,False,residential,,True,233.71300000000002,"LINESTRING (52.4933215 33.4448859, 52.4928467 33.444859, 52.4922995 33.4447784, 52.4921681 33.4447763, 52.492026 33.4447739, 52.4909177 33.4448701, 52.4908187 33.4448787)",,20,2
541916010,False,residential,,True,95.105,"LINESTRING (52.4933215 33.4448859, 52.4937113 33.4441536, 52.4937388 33.4441047)",,20,2
541916011,False,residential,,False,102.76500000000001,"LINESTRING (52.4933215 33.4448859, 52.4932705 33.4450358, 52.4932759 33.4451298, 52.4933536 33.4452574, 52.4933724 33.4454006, 52.4934207 33.4455103, 52.4935897 33.4457408)",,20,2
222703402,True,secondary,,False,38.069,"LINESTRING (52.4937388 33.4441047, 52.4933474 33.444002)",بلوار ۱۱ خرداد,60,3
541916010,False,residential,,False,95.105,"LINESTRING (52.4937388 33.4441047, 52.4937113 33.4441536, 52.4933215 33.4448859)",,20,2
541916011,False,residential,,True,102.76499999999999,"LINESTRING (52.4935897 33.4457408, 52.4934207 33.4455103, 52.4933724 33.4454006, 52.4933536 33.4452574, 52.4932759 33.4451298, 52.4932705 33.4450358, 52.4933215 33.4448859)",,20,2
"[541916012, 541916013]",False,residential,,False,108.852,"LINESTRING (52.4935897 33.4457408, 52.4939384 33.4455819, 52.494271 33.4454677, 52.4944185 33.4454342, 52.4945177 33.4454655, 52.494564 33.4455052, 52.4946275 33.4455595)",,"['20', '15']",1
541916012,False,residential,,True,50.837,"LINESTRING (52.4935897 33.4457408, 52.4932759 33.4459154, 52.4931515 33.446013)",,20,1
541916005,False,residential,,False,116.167,"LINESTRING (52.4931515 33.446013, 52.4929594 33.445978, 52.4922325 33.445978, 52.4919177 33.4458996)",,20,1
541916005,False,residential,,True,149.296,"LINESTRING (52.4931515 33.446013, 52.4932303 33.4460273, 52.4935199 33.4461145, 52.4937989 33.4461571, 52.4939786 33.4463115, 52.4940913 33.4463943, 52.4943457 33.4466251, 52.4944493 33.4467191)",,20,1
541916012,False,residential,,False,50.837,"LINESTRING (52.4931515 33.446013, 52.4932759 33.4459154, 52.4935897 33.4457408)",,20,1
222703426,False,tertiary,,False,35.811,"LINESTRING (52.4956498 33.4459199, 52.4959293 33.4456978)",خیابان منتظری,,
222703426,False,tertiary,,True,96.763,"LINESTRING (52.4956498 33.4459199, 52.4953574 33.4461524, 52.4949142 33.4465365)",خیابان منتظری,,
"[541916013, 541916015]",False,residential,,True,136.27,"LINESTRING (52.4956498 33.4459199, 52.4955746 33.4458655, 52.4955477 33.445846, 52.4953143 33.4456714, 52.4950971 33.4459154, 52.4950434 33.4459221, 52.4948262 33.4457296, 52.4946751 33.4456002, 52.4946275 33.4455595)",,"['15', '10']",1
541933922,False,residential,,True,67.448,"LINESTRING (52.4956498 33.4459199, 52.4956882 33.4459486, 52.4961913 33.4463246)",,10,1
222703402,True,secondary,,False,136.55,"LINESTRING (52.4951295 33.4445065, 52.4937388 33.4441047)",بلوار ۱۱ خرداد,60,3
541916016,False,residential,,False,126.015,"LINESTRING (52.4951295 33.4445065, 52.495108 33.4445481, 52.4946275 33.4455595)",,15,1
"[541916013, 541916015]",False,residential,,False,136.27,"LINESTRING (52.4946275 33.4455595, 52.4946751 33.4456002, 52.4948262 33.4457296, 52.4950434 33.4459221, 52.4950971 33.4459154, 52.4953143 33.4456714, 52.4955477 33.445846, 52.4955746 33.4458655, 52.4956498 33.4459199)",,"['15', '10']",1
"[541916012, 541916013]",False,residential,,True,108.852,"LINESTRING (52.4946275 33.4455595, 52.494564 33.4455052, 52.4945177 33.4454655, 52.4944185 33.4454342, 52.494271 33.4454677, 52.4939384 33.4455819, 52.4935897 33.4457408)",,"['15', '20']",1
541916016,False,residential,,True,126.015,"LINESTRING (52.4946275 33.4455595, 52.495108 33.4445481, 52.4951295 33.4445065)",,15,1
222703402,True,secondary,,False,87.013,"LINESTRING (52.4933474 33.444002, 52.492917 33.443893, 52.49245 33.4437748)",بلوار ۱۱ خرداد,60,3
541916019,False,residential,,False,63.905,"LINESTRING (52.4933474 33.444002, 52.4933091 33.4440414, 52.4929433 33.4444673)",,10,1
541916019,False,residential,,True,63.905,"LINESTRING (52.4929433 33.4444673, 52.4933091 33.4440414, 52.4933474 33.444002)",,10,1
