osmid,oneway,name,highway,junction,reversed,length,geometry
181494138,True,ميدان بسيج,secondary,roundabout,False,19.445999999999998,"LINESTRING (48.2535133 32.2031845, 48.2535773 32.2031629, 48.2536462 32.2031621, 48.2537108 32.2031823)"
181494138,True,ميدان بسيج,secondary,roundabout,False,22.466,"LINESTRING (48.2537992 32.2033491, 48.253768 32.2034111, 48.2537094 32.2034566, 48.2536338 32.2034777)"
181494138,True,ميدان بسيج,secondary,roundabout,False,14.477,"LINESTRING (48.2536338 32.2034777, 48.2535573 32.2034711, 48.2534902 32.2034392)"
181494138,True,ميدان بسيج,secondary,roundabout,False,32.754,"LINESTRING (48.2534902 32.2034392, 48.2534472 32.2033929, 48.2534269 32.2033365, 48.2534322 32.2032778, 48.2534624 32.2032247, 48.2535133 32.2031845)"
181511090,True,مدرس غربی,tertiary,,False,62.013,"LINESTRING (48.2534902 32.2034392, 48.2533448 32.2035048, 48.2531475 32.2035935, 48.2529216 32.20372)"
181494138,True,ميدان بسيج,secondary,roundabout,False,14.620000000000001,"LINESTRING (48.2537108 32.2031823, 48.2537678 32.203227, 48.2537987 32.2032873)"
181494138,True,ميدان بسيج,secondary,roundabout,False,6.872,"LINESTRING (48.2537987 32.2032873, 48.2537992 32.2033491)"
181511129,False,آزادی,residential,,True,42.665,"LINESTRING (48.2452597 32.199256, 48.2454721 32.199595)"
378357701,False,ساحلی,residential,,False,152.831,"LINESTRING (48.2452597 32.199256, 48.2441316 32.1996091, 48.2440875 32.1996492, 48.2440567 32.1997203, 48.2439939 32.1999401)"
378357701,False,ساحلی,residential,,True,151.11499999999998,"LINESTRING (48.2452597 32.199256, 48.2458017 32.1990584, 48.2459637 32.1989956, 48.2460797 32.1989301, 48.2461542 32.1988859, 48.2461815 32.1988494, 48.2462132 32.1988072, 48.2462577 32.198689, 48.2462496 32.1983925)"
181494132,True,شهید دانش,secondary,,False,43.662,"LINESTRING (48.2482606 32.1959746, 48.2484579 32.19633)"
378357398,False,لاله,residential,,False,129.809,"LINESTRING (48.2482606 32.1959746, 48.2469776 32.1964036)"
378357461,False,استقلال,residential,,False,74.227,"LINESTRING (48.2484579 32.19633, 48.2477449 32.1966156)"
181494132,True,شهید دانش,secondary,,False,48.111999999999995,"LINESTRING (48.2484579 32.19633, 48.2486028 32.196591, 48.2486771 32.1967209)"
378357618,False,صاحب الزمان,residential,,True,136.666,"LINESTRING (48.2494296 32.196353, 48.2506867 32.1969686)"
181493969,True,بلوار امام خمینی,secondary,,False,34.059,"LINESTRING (48.2510763 32.1963549, 48.2507592 32.1962072)"
378357743,True,باهنر,residential,,False,77.464,"LINESTRING (48.2510763 32.1963549, 48.2506867 32.1969686)"
378357398,False,لاله,residential,,True,129.809,"LINESTRING (48.2469776 32.1964036, 48.2482606 32.1959746)"
1083451877,False,رجایی,residential,,False,38.903,"LINESTRING (48.2469776 32.1964036, 48.2470474 32.1965176, 48.2471679 32.1967142)"
668743346,True,میدان تبلیغات,residential,roundabout,False,21.582,"LINESTRING (48.2471679 32.1967142, 48.2472421 32.1966986, 48.2473148 32.1967187, 48.2473637 32.1967684)"
1083451877,False,رجایی,residential,,True,38.903,"LINESTRING (48.2471679 32.1967142, 48.2470474 32.1965176, 48.2469776 32.1964036)"
378357347,False,,residential,,False,137.891,"LINESTRING (48.2491886 32.1967084, 48.2500928 32.1971352, 48.2504684 32.1973125)"
668533979,False,سرچشمه,residential,,False,77.779,"LINESTRING (48.2486771 32.1967209, 48.2479242 32.1970096)"
181494132,True,شهید دانش,secondary,,False,49.074,"LINESTRING (48.2486771 32.1967209, 48.2487808 32.1969023, 48.2488011 32.1969327, 48.24892 32.1971112)"
668743346,True,میدان تبلیغات,residential,roundabout,False,26.565999999999995,"LINESTRING (48.2473751 32.1968233, 48.2473526 32.1968799, 48.2473 32.1969198, 48.2472311 32.1969325, 48.2471637 32.1969147)"
378357668,False,ابوذر,residential,,False,79.963,"LINESTRING (48.2521194 32.1968383, 48.2517168 32.1974716)"
181493969,True,بلوار امام خمینی,secondary,,False,111.906,"LINESTRING (48.2521194 32.1968383, 48.2519222 32.1967479, 48.2518059 32.1966946, 48.2510763 32.1963549)"
1064754158,False,اسفند,residential,,True,23.713,"LINESTRING (48.2490486 32.1969278, 48.24892 32.1971112)"
378357618,False,صاحب الزمان,residential,,False,136.666,"LINESTRING (48.2506867 32.1969686, 48.2494296 32.196353)"
378357618,False,صاحب الزمان,residential,,True,111.907,"LINESTRING (48.2506867 32.1969686, 48.2517168 32.1974716)"
378357743,True,باهنر,residential,,False,43.408,"LINESTRING (48.2506867 32.1969686, 48.2504684 32.1973125)"
1064754158,False,اسفند,residential,,False,23.713,"LINESTRING (48.24892 32.1971112, 48.2490486 32.1969278)"
181494132,True,شهید دانش,secondary,,False,13.867,"LINESTRING (48.24892 32.1971112, 48.2489381 32.1971384, 48.248997 32.1972175)"
181494132,True,شهید دانش,secondary,,False,98.639,"LINESTRING (48.248997 32.1972175, 48.2491458 32.1974271, 48.2493711 32.1977293, 48.2494603 32.197849, 48.2495529 32.1979695)"
378357600,False,هاشمی نژاد اصل,residential,,False,95.613,"LINESTRING (48.2529972 32.1972405, 48.252114 32.1976657)"
