osmid,name,highway,oneway,reversed,length,lanes,maxspeed,junction,geometry,bridge
395236584,خیابان آیت‌الله طالقانی,secondary,False,False,7.022,,,,"LINESTRING (48.4826539 38.4260716, 48.4825962 38.4261157)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,True,96.989,,,,"LINESTRING (48.4826539 38.4260716, 48.4834833 38.4254897)",
975887693,ساحل,residential,False,False,54.677,,,,"LINESTRING (48.4826539 38.4260716, 48.4823555 38.425639)",
201143322,میدان شهدا,secondary,True,False,17.415999999999997,3,30,roundabout,"LINESTRING (48.4823301 38.4265093, 48.4822813 38.4265443, 48.4822201 38.4265655, 48.4821535 38.4265701)",
906041415,خیابان معلم,tertiary,True,False,103.486,,,,"LINESTRING (48.4823301 38.4265093, 48.4823335 38.4265543, 48.4827522 38.4273769)",
201143327,بلوار امام خمینی,secondary,False,False,14.801,,,,"LINESTRING (48.4820264 38.4262947, 48.4819091 38.4261984)",
201143322,میدان شهدا,secondary,True,False,30.409,3,30,roundabout,"LINESTRING (48.4820264 38.4262947, 48.4820841 38.4262639, 48.4821516 38.42625, 48.4822212 38.4262547, 48.4822847 38.4262774, 48.4823348 38.4263155)",
201143322,میدان شهدا,secondary,True,False,23.040999999999997,3,30,roundabout,"LINESTRING (48.4823348 38.4263155, 48.4823646 38.4263617, 48.482374 38.426413, 48.4823621 38.426464, 48.4823301 38.4265093)",
"[395236584, 906721220, 906721221]",خیابان آیت‌الله طالقانی,secondary,False,True,31.813,,,,"LINESTRING (48.4823348 38.4263155, 48.482426 38.4262458, 48.4825917 38.4261192, 48.4825962 38.4261157)",yes
201143327,بلوار امام خمینی,secondary,False,False,51.729,,,,"LINESTRING (48.4801423 38.4248821, 48.4796425 38.4246309)",
201143327,بلوار امام خمینی,secondary,False,True,27.947,,,,"LINESTRING (48.4801423 38.4248821, 48.4803825 38.4250487)",
"[906721218, 906721219]",کوچه مرحوم محمدیان,residential,False,False,17.601,,,,"LINESTRING (48.4801423 38.4248821, 48.4802149 38.4248122, 48.4802698 38.4247593)",yes
201143327,بلوار امام خمینی,secondary,False,False,39.512,,,,"LINESTRING (48.4796425 38.4246309, 48.4792606 38.4244392)",
201143327,بلوار امام خمینی,secondary,False,True,51.729,,,,"LINESTRING (48.4796425 38.4246309, 48.4801423 38.4248821)",
684356852,کوچه امام خمینی 9,residential,False,False,59.479,,,,"LINESTRING (48.4796425 38.4246309, 48.4791859 38.4250286)",
201143327,بلوار امام خمینی,secondary,False,True,97.571,,,,"LINESTRING (48.4783209 38.4239626, 48.4784958 38.4240582, 48.4787484 38.4241965, 48.4788039 38.4242239, 48.4792606 38.4244392)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,False,96.989,,,,"LINESTRING (48.4834833 38.4254897, 48.4826539 38.4260716)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,True,84.0,,,,"LINESTRING (48.4834833 38.4254897, 48.4842077 38.4249911)",
579355744,مفتح,secondary,False,True,39.795,,,,"LINESTRING (48.4834833 38.4254897, 48.4832537 38.4251803)",
342977461,شهید بهشتی,tertiary,False,False,49.506,,,,"LINESTRING (48.4834833 38.4254897, 48.4836938 38.4257167, 48.4837698 38.4258702)",
785927666,پیمان,residential,False,False,29.1,,,,"LINESTRING (48.4842356 38.4265593, 48.4844601 38.4263655)",
342977461,شهید بهشتی,tertiary,False,False,112.239,,,,"LINESTRING (48.4842356 38.4265593, 48.4844526 38.4267683, 48.484556 38.4269122, 48.4846783 38.4271339, 48.4847477 38.4273191, 48.4847923 38.427455)",
342977461,شهید بهشتی,tertiary,False,True,88.109,,,,"LINESTRING (48.4842356 38.4265593, 48.4840186 38.4263532, 48.4838184 38.4260508, 48.4837698 38.4258702)",
594524001,,residential,False,True,93.733,,,,"LINESTRING (48.4842356 38.4265593, 48.4839217 38.4268431, 48.4834213 38.4270977)",
342977461,شهید بهشتی,tertiary,False,False,12.616,,,,"LINESTRING (48.4847923 38.427455, 48.4848283 38.4275649)",
342977461,شهید بهشتی,tertiary,False,True,112.239,,,,"LINESTRING (48.4847923 38.427455, 48.4847477 38.4273191, 48.4846783 38.4271339, 48.484556 38.4269122, 48.4844526 38.4267683, 48.4842356 38.4265593)",
785927665,عدالت,residential,False,False,163.859,,,,"LINESTRING (48.4847923 38.427455, 48.4849367 38.4274611, 48.4850686 38.4274477, 48.4851708 38.4274044, 48.4854093 38.4272276, 48.4857371 38.4269541, 48.4861629 38.4266439, 48.4862257 38.4265844)",
342977461,شهید بهشتی,tertiary,False,True,12.616,,,,"LINESTRING (48.4848283 38.4275649, 48.4847923 38.427455)",
342977461,شهید بهشتی,tertiary,False,False,62.67,,,,"LINESTRING (48.4848283 38.4275649, 48.4850259 38.4277871, 48.4852924 38.4279924)",
785927667,,residential,False,True,75.274,,,,"LINESTRING (48.4848283 38.4275649, 48.4847493 38.4277146, 48.4846429 38.427888, 48.4844587 38.4281765)",
810175054,,residential,False,False,63.632,,,,"LINESTRING (48.4852924 38.4279924, 48.48477 38.4283924)",
810175054,,residential,False,True,35.334,,,,"LINESTRING (48.4852924 38.4279924, 48.4855521 38.4277483)",
342977461,شهید بهشتی,tertiary,False,False,37.289,,,,"LINESTRING (48.4852924 38.4279924, 48.4855803 38.4281742, 48.4856353 38.4281893)",
342977461,شهید بهشتی,tertiary,False,True,62.67,,,,"LINESTRING (48.4852924 38.4279924, 48.4850259 38.4277871, 48.4848283 38.4275649)",
201143327,بلوار امام خمینی,secondary,False,True,39.512,,,,"LINESTRING (48.4792606 38.4244392, 48.4796425 38.4246309)",
342982359,خیابان وحدت,secondary,False,False,49.605,,,,"LINESTRING (48.4792606 38.4244392, 48.4788551 38.4247524)",
201143327,بلوار امام خمینی,secondary,False,False,97.57100000000001,,,,"LINESTRING (48.4792606 38.4244392, 48.4788039 38.4242239, 48.4787484 38.4241965, 48.4784958 38.4240582, 48.4783209 38.4239626)",
395236568,تربیت,residential,False,False,39.771,,,,"LINESTRING (48.4873895 38.4229806, 48.4874492 38.4233352)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,False,195.52399999999997,,,,"LINESTRING (48.4873895 38.4229806, 48.4871508 38.4231269, 48.4857212 38.4240032, 48.485619 38.4240612)",
395236585,بلوار دانش,secondary,True,False,232.049,,,,"LINESTRING (48.4873895 38.4229806, 48.4874579 38.4228871, 48.4894879 38.4217092)",
867009820,قدس,residential,False,True,152.428,,,,"LINESTRING (48.4873895 38.4229806, 48.4872422 38.4223188, 48.4875874 38.4216742)",
395236568,تربیت,residential,False,False,52.936,,,,"LINESTRING (48.4874492 38.4233352, 48.4873399 38.4238035)",
395236568,تربیت,residential,False,True,39.771,,,,"LINESTRING (48.4874492 38.4233352, 48.4873895 38.4229806)",
579345192,خانلی ۱۹,residential,False,True,151.227,,,,"LINESTRING (48.4874492 38.4233352, 48.488828 38.4232091, 48.4887852 38.4229387)",
395236568,تربیت,residential,False,True,133.473,,,,"LINESTRING (48.4870645 38.4249843, 48.4873399 38.4238035)",
395236568,تربیت,residential,False,False,43.137,,,,"LINESTRING (48.4870645 38.4249843, 48.4870616 38.4250505, 48.4871374 38.4250984, 48.4874146 38.4252127)",
579347596,,residential,False,False,63.503,,,,"LINESTRING (48.4870645 38.4249843, 48.4868096 38.4251453, 48.486613 38.4254196)",
395236568,تربیت,residential,False,False,27.055,,,,"LINESTRING (48.4877064 38.4253391, 48.4879785 38.4254564)",
395236568,تربیت,residential,False,True,29.046,,,,"LINESTRING (48.4877064 38.4253391, 48.4874146 38.4252127)",
1251511590,تربیت ۵,residential,False,True,68.459,,,,"LINESTRING (48.4877064 38.4253391, 48.4879339 38.4247498)",
395236568,تربیت,residential,False,False,28.875,,,,"LINESTRING (48.4882243 38.4255571, 48.4885099 38.4256889)",
395236568,تربیت,residential,False,True,24.163,,,,"LINESTRING (48.4882243 38.4255571, 48.4879785 38.4254564)",
1251511588,تربیت ۹,residential,False,True,89.24,,,,"LINESTRING (48.4882243 38.4255571, 48.4886205 38.424817)",
395236568,تربیت,residential,False,False,60.631,,,,"LINESTRING (48.4887643 38.4258507, 48.4892786 38.4262181)",
395236568,تربیت,residential,False,True,28.545,,,,"LINESTRING (48.4887643 38.4258507, 48.4885099 38.4256889)",
579345172,تربیت 13,residential,False,True,66.613,,,,"LINESTRING (48.4887643 38.4258507, 48.4894761 38.4256318)",
395236573,مدرس,residential,False,False,69.962,,,,"LINESTRING (48.4885254 38.4284325, 48.4880472 38.427927)",
395236573,مدرس,residential,False,False,47.120999999999995,,,,"LINESTRING (48.4862257 38.4265844, 48.4861014 38.4265168, 48.4857977 38.4263256)",
395236573,مدرس,residential,False,True,38.322,,,,"LINESTRING (48.4862257 38.4265844, 48.4863436 38.4266251, 48.4865941 38.4267696)",
785927665,عدالت,residential,False,True,163.85900000000004,,,,"LINESTRING (48.4862257 38.4265844, 48.4861629 38.4266439, 48.4857371 38.4269541, 48.4854093 38.4272276, 48.4851708 38.4274044, 48.4850686 38.4274477, 48.4849367 38.4274611, 48.4847923 38.427455)",
579347596,,residential,False,True,79.747,,,,"LINESTRING (48.4857977 38.4263256, 48.4863648 38.4257626)",
395236573,مدرس,residential,False,False,159.66000000000003,,,,"LINESTRING (48.4857977 38.4263256, 48.4849708 38.4254188, 48.4849175 38.4253879, 48.4845818 38.4253291)",
395236573,مدرس,residential,False,True,47.120999999999995,,,,"LINESTRING (48.4857977 38.4263256, 48.4861014 38.4265168, 48.4862257 38.4265844)",
785927666,پیمان,residential,False,True,126.53800000000001,,,,"LINESTRING (48.4857977 38.4263256, 48.4854007 38.4264904, 48.4853369 38.4265071, 48.4852858 38.4265071, 48.4852091 38.4264638, 48.4851112 38.4264137, 48.4848387 38.4263537, 48.4846854 38.426327, 48.484562 38.4263337, 48.4844601 38.4263655)",
395236573,مدرس,residential,False,False,11.513,,,,"LINESTRING (48.4845818 38.4253291, 48.4844708 38.4252729)",
785927658,کوچه شاهد,residential,False,True,11.123,,,,"LINESTRING (48.4845818 38.4253291, 48.4845266 38.4254193)",
395236573,مدرس,residential,False,True,159.66000000000003,,,,"LINESTRING (48.4845818 38.4253291, 48.4849175 38.4253879, 48.4849708 38.4254188, 48.4857977 38.4263256)",
395236573,مدرس,residential,False,True,21.544,,,,"LINESTRING (48.4842077 38.4249911, 48.484367 38.4251393)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,False,84.0,,,,"LINESTRING (48.4842077 38.4249911, 48.4834833 38.4254897)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,True,39.632,,,,"LINESTRING (48.4842077 38.4249911, 48.4845597 38.4247653)",
579350248,کوچه طالقانی ۳,residential,False,False,46.99,,,,"LINESTRING (48.4842077 38.4249911, 48.4841218 38.4245739)",
579355744,مفتح,secondary,False,False,14.4,,,,"LINESTRING (48.4812509 38.4197802, 48.4812655 38.4199092)",
395236576,,secondary,True,False,16.823999999999998,,,roundabout,"LINESTRING (48.4814198 38.4197146, 48.4813768 38.4197455, 48.4813256 38.4197673, 48.4812509 38.4197802)",
395236592,شهید چمران,tertiary,False,False,42.244,,,,"LINESTRING (48.4844321 38.4214509, 48.4839472 38.4214486)",
395236592,شهید چمران,tertiary,False,True,22.498,,,,"LINESTRING (48.4844321 38.4214509, 48.4844393 38.4214872, 48.484472 38.4216508)",
1163247023,بهمن,residential,False,False,145.361,,,,"LINESTRING (48.4844321 38.4214509, 48.4844543 38.4210143, 48.4845609 38.420148)",
395236592,شهید چمران,tertiary,False,False,34.584,,,,"LINESTRING (48.4839472 38.4214486, 48.4835503 38.4214422)",
395236592,شهید چمران,tertiary,False,True,42.244,,,,"LINESTRING (48.4839472 38.4214486, 48.4844321 38.4214509)",
1163545858,چمران ۱۷,residential,False,False,69.964,,,,"LINESTRING (48.4839472 38.4214486, 48.4841761 38.4208455)",
395236592,شهید چمران,tertiary,False,False,30.796,,,,"LINESTRING (48.4830997 38.4213636, 48.4827653 38.4212738)",
395236592,شهید چمران,tertiary,False,True,40.216,,,,"LINESTRING (48.4830997 38.4213636, 48.4835503 38.4214422)",
578631595,چمران ۲۰,residential,False,False,170.63,,,,"LINESTRING (48.4830997 38.4213636, 48.4837814 38.4203262, 48.4839485 38.4199826)",
395236592,شهید چمران,tertiary,False,True,19.488,,,,"LINESTRING (48.4825701 38.4211882, 48.4827653 38.4212738)",
578631592,چمران ۲۳,residential,False,False,166.189,,,,"LINESTRING (48.4825701 38.4211882, 48.4833352 38.4198191)",
395236592,شهید چمران,tertiary,False,False,51.466,,,,"LINESTRING (48.4825701 38.4211882, 48.4822544 38.4209754, 48.4821321 38.4208781)",
395236592,شهید چمران,tertiary,False,True,47.665,,,,"LINESTRING (48.4817483 38.4205726, 48.4821321 38.4208781)",
578631588,چمران ۲۷,residential,False,True,80.537,,,,"LINESTRING (48.4817483 38.4205726, 48.4821701 38.4199281)",
395236592,شهید چمران,tertiary,False,False,67.039,,,,"LINESTRING (48.4817483 38.4205726, 48.4815031 38.4202876, 48.4813712 38.4200499)",
395236592,شهید چمران,tertiary,False,True,18.154,,,,"LINESTRING (48.4812655 38.4199092, 48.4813712 38.4200499)",
579355744,مفتح,secondary,False,True,14.4,,,,"LINESTRING (48.4812655 38.4199092, 48.4812509 38.4197802)",
579355744,مفتح,secondary,False,False,83.139,,,,"LINESTRING (48.4812655 38.4199092, 48.4812896 38.4202504, 48.481402 38.4206467)",
578629450,انقلاب,residential,False,True,66.947,,,,"LINESTRING (48.481402 38.4206467, 48.4808582 38.4202213)",
579355744,مفتح,secondary,False,False,53.489,,,,"LINESTRING (48.481402 38.4206467, 48.4815351 38.4211163)",
579355744,مفتح,secondary,False,True,83.139,,,,"LINESTRING (48.481402 38.4206467, 48.4812896 38.4202504, 48.4812655 38.4199092)",
579355744,مفتح,secondary,False,False,94.304,,,,"LINESTRING (48.4819174 38.4225225, 48.4822023 38.4233407)",
579355744,مفتح,secondary,False,True,28.053,,,,"LINESTRING (48.4819174 38.4225225, 48.4818563 38.4222748)",
578967098,کوچه مفتح ۶,residential,False,False,70.721,,,,"LINESTRING (48.4819174 38.4225225, 48.4816527 38.4225691, 48.4813536 38.4225933, 48.4811142 38.4225823)",
579355744,مفتح,secondary,False,True,94.304,,,,"LINESTRING (48.4822023 38.4233407, 48.4819174 38.4225225)",
395236587,کوچه مرحوم محمدیان,residential,False,True,49.204,,,,"LINESTRING (48.4822023 38.4233407, 48.4819669 38.4234499, 48.4817058 38.423551)",
579355744,مفتح,secondary,False,False,40.127,,,,"LINESTRING (48.4822023 38.4233407, 48.4822657 38.4234926, 48.4823194 38.4236892)",
395236586,,secondary_link,False,False,9.267,,,,"LINESTRING (48.4894879 38.4217092, 48.4895649 38.4217667)",
395236583,خانلی,secondary,False,True,130.649,,,,"LINESTRING (48.4894879 38.4217092, 48.4885564 38.4209584, 48.4884325 38.4208751)",
395236586,,secondary_link,False,True,9.267,,,,"LINESTRING (48.4895649 38.4217667, 48.4894879 38.4217092)",
579352010,بلوار دانش,secondary,True,False,233.713,,,,"LINESTRING (48.4895649 38.4217667, 48.4875183 38.4229603, 48.4873895 38.4229806)",
395236587,کوچه مرحوم محمدیان,residential,False,True,16.361,,,,"LINESTRING (48.4811798 38.4238605, 48.4810777 38.423984)",
975887692,کشاورز۲,residential,False,False,168.17,,,,"LINESTRING (48.4811798 38.4238605, 48.4802655 38.4225285)",
395236587,کوچه مرحوم محمدیان,residential,False,False,57.307,,,,"LINESTRING (48.4811798 38.4238605, 48.4813373 38.4237678, 48.4817058 38.423551)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,False,81.874,,,,"LINESTRING (48.485619 38.4240612, 48.4849074 38.4245422)",
395236592,شهید چمران,tertiary,False,False,37.974,,,,"LINESTRING (48.485619 38.4240612, 48.4853972 38.4237672)",
395236584,خیابان آیت‌الله طالقانی,secondary,False,True,195.524,,,,"LINESTRING (48.485619 38.4240612, 48.4857212 38.4240032, 48.4871508 38.4231269, 48.4873895 38.4229806)",
395236592,شهید چمران,tertiary,False,False,38.589,,,,"LINESTRING (48.4847179 38.422747, 48.4846655 38.4224024)",
744575404,,residential,True,False,72.113,,,,"LINESTRING (48.4847179 38.422747, 48.4839702 38.4230253)",
1163247021,چمران ۳,residential,False,False,138.073,,,,"LINESTRING (48.4847179 38.422747, 48.486193 38.4222928)",
395236592,شهید چمران,tertiary,False,True,51.559,,,,"LINESTRING (48.4847179 38.422747, 48.4847774 38.422899, 48.4849488 38.4231725)",
