osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,lanes
240822747,شهید عسگری,secondary,False,True,115.662,"LINESTRING (49.7717546 37.2826771, 49.7719482 37.2816484)",,,,
286974215,وحدت,residential,False,False,153.074,"LINESTRING (49.7717546 37.2826771, 49.7710024 37.282618, 49.7700333 37.2825379)",,,,
286974215,وحدت,residential,False,True,198.123,"LINESTRING (49.7717546 37.2826771, 49.772054 37.2826552, 49.7723521 37.282619, 49.7725415 37.2825824, 49.7727354 37.2825065, 49.7730636 37.2823054, 49.7733909 37.2820522, 49.7735762 37.2819354, 49.7736904 37.2819088)",,,,
240822747,شهید عسگری,secondary,False,False,129.04,"LINESTRING (49.7726739 37.2784294, 49.7724231 37.2795726)",,,,
240822809,میدان شهرداری,secondary,True,False,12.274999999999999,"LINESTRING (49.7726739 37.2784294, 49.7726414 37.2784198, 49.7726137 37.2784032, 49.772593 37.278381, 49.7725811 37.2783551)",roundabout,,,
240822864,معلم,tertiary,False,True,36.366,"LINESTRING (49.7734657 37.2753007, 49.773056 37.2752747)",,,,
622595736,شهید بهشتی,primary,False,False,64.482,"LINESTRING (49.7734657 37.2753007, 49.7733466 37.2758728)",,315,,
622595736,شهید بهشتی,primary,False,True,28.612,"LINESTRING (49.7734657 37.2753007, 49.773509 37.2750457)",,315,,
165331532,معلم,tertiary,False,False,65.108,"LINESTRING (49.7734657 37.2753007, 49.774142 37.2753897, 49.774191 37.2753989)",,,,
267298514,معلم,tertiary,False,True,28.921,"LINESTRING (49.775479 37.2762409, 49.7751908 37.2761182)",,,,
267298514,معلم,tertiary,False,False,36.167,"LINESTRING (49.775479 37.2762409, 49.7758019 37.2762972, 49.7758799 37.2763016)",,,,
286973740,فجر,residential,False,False,60.613,"LINESTRING (49.775479 37.2762409, 49.7757886 37.2761174, 49.7758776 37.2760632, 49.7760343 37.2759329)",,,,
240822816,,tertiary,True,False,53.989,"LINESTRING (49.7774152 37.2786067, 49.7777681 37.2790028)",,,,
267298514,معلم,tertiary,False,True,116.87299999999999,"LINESTRING (49.7774152 37.2786067, 49.7772767 37.2780331, 49.7770896 37.2775905)",,,,
267298354,نرگس,residential,False,True,62.551,"LINESTRING (49.7684504 37.2747756, 49.7691419 37.2746587)",,,30,
267298355,رودکل,residential,False,True,29.11,"LINESTRING (49.7684504 37.2747756, 49.768466 37.2750371)",,,30,
267298355,رودکل,residential,False,False,56.650000000000006,"LINESTRING (49.7684504 37.2747756, 49.768395 37.274384, 49.7683377 37.274278)",,,30,
240822822,,tertiary,False,True,71.732,"LINESTRING (49.768466 37.2750371, 49.7683919 37.2756795)",,,,
267298355,رودکل,residential,False,False,29.11,"LINESTRING (49.768466 37.2750371, 49.7684504 37.2747756)",,,30,
240822864,معلم,tertiary,False,False,244.142,"LINESTRING (49.768466 37.2750371, 49.7699273 37.2749971, 49.7704313 37.275019, 49.7705275 37.2750309, 49.7709301 37.2750809, 49.7712113 37.2751285)",,,,
240822864,معلم,tertiary,False,True,155.56,"LINESTRING (49.768466 37.2750371, 49.7675514 37.2751477, 49.7667531 37.275337)",,,,
896504926,شهدا,tertiary,False,False,48.088,"LINESTRING (49.7667531 37.275337, 49.7672353 37.2755365)",,,,
240822864,معلم,tertiary,False,False,155.56,"LINESTRING (49.7667531 37.275337, 49.7675514 37.2751477, 49.768466 37.2750371)",,,,
240822864,معلم,tertiary,False,False,36.366,"LINESTRING (49.773056 37.2752747, 49.7734657 37.2753007)",,,,
240822864,معلم,tertiary,False,True,164.61599999999999,"LINESTRING (49.773056 37.2752747, 49.772531 37.2752776, 49.772052 37.275255, 49.7712113 37.2751285)",,,,
"[251682597, 251682599]",,residential,False,False,149.55400000000003,"LINESTRING (49.773056 37.2752747, 49.7730184 37.2756338, 49.7728951 37.2756162, 49.7726925 37.2755655, 49.7725511 37.2755042, 49.7724558 37.2754882, 49.7720279 37.2755258, 49.7718179 37.2755404)",,,30,
240822818,شهدا,tertiary,False,True,34.459,"LINESTRING (49.7683919 37.2756795, 49.7681233 37.2759039)",,,,
240822822,,tertiary,False,False,71.732,"LINESTRING (49.7683919 37.2756795, 49.768466 37.2750371)",,,,
