osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,name,junction,tunnel
372275007,residential,False,False,162.81,"LINESTRING (53.1917247 30.6147259, 53.1919642 30.6149264, 53.1930047 30.6156897)",,,,کوچه 12,,
852082752,residential,False,True,64.897,"LINESTRING (53.1930047 30.6156897, 53.1936763 30.6156087)",,,,,,
1026017149,residential,False,True,72.961,"LINESTRING (53.1930047 30.6156897, 53.1929084 30.6150388)",,,,کوچه 5,,
372275007,residential,False,True,162.81,"LINESTRING (53.1930047 30.6156897, 53.1919642 30.6149264, 53.1917247 30.6147259)",,,,کوچه 12,,
542870396,secondary_link,False,False,10.892,"LINESTRING (53.1936165 30.6079363, 53.193526 30.6079957)",,,,,,
644677299,secondary,True,False,115.77199999999999,"LINESTRING (53.1936165 30.6079363, 53.1939991 30.6083471, 53.1943483 30.6087649)",,,,بلوار امام خمینی,,
542870396,secondary_link,False,True,10.892,"LINESTRING (53.193526 30.6079957, 53.1936165 30.6079363)",,,,,,
562258251,residential,False,True,41.538,"LINESTRING (53.1863971 30.6130585, 53.1866727 30.6127699)",,,,,,
562258257,residential,False,True,37.847,"LINESTRING (53.1863971 30.6130585, 53.1864663 30.6133126, 53.1864849 30.6133496, 53.1865177 30.6133766)",,,,7,,
562258249,residential,False,False,44.179,"LINESTRING (53.1880406 30.6112901, 53.1880378 30.6116874)",,,,غدیر,,
562258251,residential,False,False,53.11,"LINESTRING (53.1880406 30.6112901, 53.1876871 30.6116583)",,,,,,
562258251,residential,False,True,17.56,"LINESTRING (53.1880406 30.6112901, 53.1881495 30.611163)",,,,,,
562258231,secondary,True,False,39.601,"LINESTRING (53.1893795 30.6094954, 53.1894269 30.6098492)",,,,جاده اقلید - صفاشهر,,
"[82251913, 301667363, 301694148]",trunk,True,False,117.118,"LINESTRING (53.1893795 30.6094954, 53.1893728 30.6099212, 53.1893719 30.6101812, 53.1893669 30.6105486)",65,110,yes,شیراز - اصفهان,,
562258224,residential,False,True,72.808,"LINESTRING (53.1872246 30.612192, 53.1866316 30.6117818)",,,,8,,
562258251,residential,False,False,20.453,"LINESTRING (53.1872246 30.612192, 53.1870889 30.6123341)",,,,,,
562258251,residential,False,True,74.032,"LINESTRING (53.1872246 30.612192, 53.1876871 30.6116583)",,,,,,
562258251,residential,False,False,38.861,"LINESTRING (53.1888898 30.6104081, 53.1886009 30.6106537)",,,,,,
562258258,residential,False,False,67.97399999999999,"LINESTRING (53.1888898 30.6104081, 53.1888657 30.6102646, 53.1887981 30.6101279, 53.1886212 30.609849)",,,,,,
562258258,residential,False,True,174.235,"LINESTRING (53.1888898 30.6104081, 53.1889586 30.6104405, 53.1889788 30.6105618, 53.1889835 30.6109853, 53.188966 30.6112782, 53.1889204 30.6115011, 53.1888917 30.6117189, 53.1888822 30.6119333)",,,,,,
562258258,residential,False,True,67.974,"LINESTRING (53.1886212 30.609849, 53.1887981 30.6101279, 53.1888657 30.6102646, 53.1888898 30.6104081)",,,,,,
1031121821,secondary,True,False,141.433,"LINESTRING (53.1886212 30.609849, 53.1873873 30.6092401, 53.1873418 30.6092127)",,60,,بلوار وحدت,,
562258261,residential,False,False,62.721,"LINESTRING (53.1907641 30.6130229, 53.1906023 30.6124763)",,,,,,
562258261,residential,False,True,72.269,"LINESTRING (53.1907641 30.6130229, 53.1909087 30.6136608)",,,,,,
562264349,residential,False,True,40.124,"LINESTRING (53.1907641 30.6130229, 53.1910968 30.6132425)",,,,,,
562260046,tertiary,False,False,41.241,"LINESTRING (53.1894269 30.6098492, 53.1897017 30.6095635)",,,,شهید چمران,,
562258231,secondary,True,False,37.032,"LINESTRING (53.1894269 30.6098492, 53.1895151 30.6099827, 53.1896586 30.6101129)",,,,جاده اقلید - صفاشهر,,
"[372275009, 301694157, 301694167]",trunk,True,False,128.579,"LINESTRING (53.1892223 30.6105717, 53.1892265 30.6101155, 53.189229 30.6098411, 53.1892329 30.6094154)",65,110,yes,اصفهان - شیراز,,
562258236,secondary_link,True,False,103.764,"LINESTRING (53.1892223 30.6105717, 53.1890914 30.6101988, 53.1890302 30.610114, 53.1889419 30.6100277, 53.1886212 30.609849)",,,,,,
562258241,residential,False,True,90.373,"LINESTRING (53.1870889 30.6123341, 53.1880332 30.6123252)",,,,3,,
562258251,residential,False,False,62.727,"LINESTRING (53.1870889 30.6123341, 53.1866727 30.6127699)",,,,,,
562258251,residential,False,True,20.453,"LINESTRING (53.1870889 30.6123341, 53.1872246 30.612192)",,,,,,
562258249,residential,False,False,8.64,"LINESTRING (53.1880256 30.6133957, 53.1880251 30.6134734)",,,,غدیر,,
562258249,residential,False,True,58.056,"LINESTRING (53.1880256 30.6133957, 53.1880293 30.6128736)",,,,غدیر,,
562258257,residential,False,False,144.479,"LINESTRING (53.1880256 30.6133957, 53.1865928 30.613391, 53.1865177 30.6133766)",,,,7,,
562258258,residential,False,False,174.23499999999999,"LINESTRING (53.1888822 30.6119333, 53.1888917 30.6117189, 53.1889204 30.6115011, 53.188966 30.6112782, 53.1889835 30.6109853, 53.1889788 30.6105618, 53.1889586 30.6104405, 53.1888898 30.6104081)",,,,,,
562258260,residential,False,True,56.872,"LINESTRING (53.1888822 30.6119333, 53.1888525 30.6121915, 53.1888409 30.6124433)",,,,,,
572488950,residential,False,True,81.361,"LINESTRING (53.1888822 30.6119333, 53.1887677 30.6119078, 53.1886697 30.611902, 53.1880364 30.6118833)",,,,,,
"[562258225, 1059441867, 1059441868]",residential,False,True,72.776,"LINESTRING (53.1888822 30.6119333, 53.1891128 30.6119788, 53.1894716 30.6120113, 53.1896328 30.6120327)",,,,,,yes
852082751,trunk,True,False,19.181,"LINESTRING (53.1891979 30.6126897, 53.1892047 30.6125173)",65,110,,,,
803015224,residential,False,False,67.264,"LINESTRING (53.1891979 30.6126897, 53.189065 30.6129199, 53.1889637 30.6130799, 53.188834 30.6132023)",,,,,,
562258252,residential,False,True,217.577,"LINESTRING (53.1864159 30.6098996, 53.1879297 30.6110365, 53.1881495 30.611163)",,,,4,,
562258249,residential,False,False,14.689,"LINESTRING (53.1880123 30.615267, 53.1880114 30.6153991)",,,,غدیر,,
562258249,residential,False,True,53.819,"LINESTRING (53.1880123 30.615267, 53.1880157 30.614783)",,,,غدیر,,
562258266,residential,False,False,120.958,"LINESTRING (53.1880123 30.615267, 53.1867484 30.6152538)",,,,15,,
562258244,residential,False,True,121.599,"LINESTRING (53.1867456 30.6147498, 53.1880157 30.614783)",,,,13,,
562258263,residential,False,False,53.467,"LINESTRING (53.1867456 30.6147498, 53.1867591 30.6142691)",,,,,,
562258231,secondary,True,False,35.919,"LINESTRING (53.1896586 30.6101129, 53.1899791 30.610281)",,,,جاده اقلید - صفاشهر,,
562258251,residential,False,False,74.032,"LINESTRING (53.1876871 30.6116583, 53.1872246 30.612192)",,,,,,
562258251,residential,False,True,53.11,"LINESTRING (53.1876871 30.6116583, 53.1880406 30.6112901)",,,,,,
1030862335,residential,False,True,33.717,"LINESTRING (53.1876871 30.6116583, 53.1880378 30.6116874)",,,,1,,
562264372,residential,False,False,39.791,"LINESTRING (53.1896917 30.610388, 53.1896484 30.6107439)",,,,,,
674975932,secondary,True,False,37.076,"LINESTRING (53.1896917 30.610388, 53.18961 30.6103947, 53.1895299 30.6104247, 53.1894216 30.6104987, 53.1893669 30.6105486)",,,,جاده اقلید - صفاشهر,,
562258251,residential,False,False,17.56,"LINESTRING (53.1881495 30.611163, 53.1880406 30.6112901)",,,,,,
562258251,residential,False,True,71.238,"LINESTRING (53.1881495 30.611163, 53.1884507 30.6108317, 53.1886009 30.6106537)",,,,,,
562258252,residential,False,False,217.577,"LINESTRING (53.1881495 30.611163, 53.1879297 30.6110365, 53.1864159 30.6098996)",,,,4,,
562258266,residential,False,True,55.412,"LINESTRING (53.1861694 30.6152477, 53.1867484 30.6152538)",,,,15,,
"[1030862333, 562258255]",residential,False,True,95.85499999999999,"LINESTRING (53.1861694 30.6152477, 53.1861705 30.6154931, 53.186184 30.6155854, 53.1862027 30.6156339, 53.1862414 30.615668, 53.1867349 30.6156794)",,,,17,,
562258249,residential,False,True,34.427,"LINESTRING (53.1880091 30.6157087, 53.1880114 30.6153991)",,,,غدیر,,
1030862333,residential,False,False,121.978,"LINESTRING (53.1880091 30.6157087, 53.1867349 30.6156794)",,,,17,,
562258251,residential,False,True,38.861,"LINESTRING (53.1886009 30.6106537, 53.1888898 30.6104081)",,,,,,
562258243,residential,False,True,202.441,"LINESTRING (53.1886009 30.6106537, 53.187369 30.6098448, 53.186927 30.6095407)",,,,2,,
562258251,residential,False,False,71.238,"LINESTRING (53.1886009 30.6106537, 53.1884507 30.6108317, 53.1881495 30.611163)",,,,,,
562258241,residential,False,False,90.373,"LINESTRING (53.1880332 30.6123252, 53.1870889 30.6123341)",,,,3,,
562258249,residential,False,False,14.856,"LINESTRING (53.1880332 30.6123252, 53.1880323 30.6124588)",,,,غدیر,,
562258249,residential,False,True,49.138,"LINESTRING (53.1880332 30.6123252, 53.1880364 30.6118833)",,,,غدیر,,
"[372275010, 301667363, 372323690]",trunk,True,False,553.91,"LINESTRING (53.1893669 30.6105486, 53.1893527 30.6111957, 53.1893661 30.6118355, 53.1893654 30.6120363, 53.1893608 30.613367, 53.1894505 30.6149556, 53.1895283 30.615524)",65,110,yes,,,
573276003,residential,True,False,67.379,"LINESTRING (53.1893669 30.6105486, 53.1894517 30.6106593, 53.1894993 30.6107808, 53.1895322 30.6109022, 53.1895768 30.6110184, 53.1896333 30.6111036)",,,,جاده اقلید - صفاشهر,,
562258244,residential,False,False,121.599,"LINESTRING (53.1880157 30.614783, 53.1867456 30.6147498)",,,,13,,
562258249,residential,False,False,53.819,"LINESTRING (53.1880157 30.614783, 53.1880123 30.615267)",,,,غدیر,,
562258249,residential,False,True,55.398,"LINESTRING (53.1880157 30.614783, 53.1880193 30.6142848)",,,,غدیر,,
562258220,residential,False,True,77.401,"LINESTRING (53.1880323 30.6124588, 53.1888409 30.6124433)",,,,,,
562258249,residential,False,False,46.125,"LINESTRING (53.1880323 30.6124588, 53.1880293 30.6128736)",,,,غدیر,,
562258249,residential,False,True,14.856,"LINESTRING (53.1880323 30.6124588, 53.1880332 30.6123252)",,,,غدیر,,
562258220,residential,False,False,77.401,"LINESTRING (53.1888409 30.6124433, 53.1880323 30.6124588)",,,,,,
562258260,residential,False,False,56.872,"LINESTRING (53.1888409 30.6124433, 53.1888525 30.6121915, 53.1888822 30.6119333)",,,,,,
562258260,residential,False,True,38.288,"LINESTRING (53.1888409 30.6124433, 53.1889558 30.6125237, 53.1890583 30.6125375, 53.1892047 30.6125173)",,,,,,
803015225,residential,False,True,84.43700000000001,"LINESTRING (53.1888409 30.6124433, 53.1888239 30.6128765, 53.188834 30.6132023)",,,,,,
562258251,residential,False,False,41.538,"LINESTRING (53.1866727 30.6127699, 53.1863971 30.6130585)",,,,,,
562258251,residential,False,True,62.727,"LINESTRING (53.1866727 30.6127699, 53.1870889 30.6123341)",,,,,,
1030862334,residential,False,False,58.05,"LINESTRING (53.1866727 30.6127699, 53.1862421 30.6124022)",,,,,,
562258240,residential,False,True,131.749,"LINESTRING (53.1866727 30.6127699, 53.1869643 30.6128646, 53.1880293 30.6128736)",,,,5,,
1031121821,secondary,True,False,28.204,"LINESTRING (53.1868656 30.6089262, 53.1866138 30.6087944)",,60,,بلوار وحدت,,
562258235,residential,False,True,86.0,"LINESTRING (53.1865177 30.6133766, 53.1863902 30.6138077, 53.1867717 30.6138203)",,,,9,,
562258257,residential,False,False,37.847,"LINESTRING (53.1865177 30.6133766, 53.1864849 30.6133496, 53.1864663 30.6133126, 53.1863971 30.6130585)",,,,7,,
562258257,residential,False,True,144.479,"LINESTRING (53.1865177 30.6133766, 53.1865928 30.613391, 53.1880256 30.6133957)",,,,7,,
562258235,residential,False,False,119.745,"LINESTRING (53.1880223 30.6138562, 53.1867717 30.6138203)",,,,9,,
562258249,residential,False,False,47.659,"LINESTRING (53.1880223 30.6138562, 53.1880193 30.6142848)",,,,غدیر,,
562258249,residential,False,True,42.566,"LINESTRING (53.1880223 30.6138562, 53.1880251 30.6134734)",,,,غدیر,,
562258261,residential,False,True,73.018,"LINESTRING (53.1902795 30.6118813, 53.1906023 30.6124763)",,,,,,
562264343,residential,False,True,13.069,"LINESTRING (53.1902795 30.6118813, 53.1904119 30.6118525)",,,,,,
"[1059441868, 562264343]",residential,False,False,64.241,"LINESTRING (53.1902795 30.6118813, 53.1898075 30.6120068, 53.1896328 30.6120327)",,,,,,
562264373,residential,False,False,232.155,"LINESTRING (53.1902795 30.6118813, 53.1903667 30.612651, 53.1904953 30.6139608)",,,,,,
573276002,residential,False,False,106.44200000000001,"LINESTRING (53.1902795 30.6118813, 53.1901051 30.6116436, 53.1899536 30.6114635, 53.1897739 30.6112453, 53.1896333 30.6111036)",,,,,,
1031121822,secondary,True,False,30.465,"LINESTRING (53.189002 30.609604, 53.1892329 30.6094154)",,60,,بلوار وحدت,,
674975927,tertiary,False,True,56.41,"LINESTRING (53.189002 30.609604, 53.1890246 30.6093968, 53.1889601 30.6091028)",,,,,,
562258249,residential,False,False,58.056,"LINESTRING (53.1880293 30.6128736, 53.1880256 30.6133957)",,,,غدیر,,
562258249,residential,False,True,46.125,"LINESTRING (53.1880293 30.6128736, 53.1880323 30.6124588)",,,,غدیر,,
562258240,residential,False,False,131.749,"LINESTRING (53.1880293 30.6128736, 53.1869643 30.6128646, 53.1866727 30.6127699)",,,,5,,
562258235,residential,False,True,119.745,"LINESTRING (53.1867717 30.6138203, 53.1880223 30.6138562)",,,,9,,
562258263,residential,False,True,49.919,"LINESTRING (53.1867717 30.6138203, 53.1867591 30.6142691)",,,,,,
562258235,residential,False,False,86.0,"LINESTRING (53.1867717 30.6138203, 53.1863902 30.6138077, 53.1865177 30.6133766)",,,,9,,
562379262,residential,False,True,135.729,"LINESTRING (53.1909578 30.6107625, 53.1916625 30.6097032)",,,,,,
1265777717,secondary,True,False,47.593,"LINESTRING (53.1909578 30.6107625, 53.1914028 30.6109536)",,,,بلوار خرمشهر,,
562260049,residential,False,False,61.073,"LINESTRING (53.1919623 30.6086185, 53.1924149 30.6090057)",,,,,,
562260049,residential,False,True,97.965,"LINESTRING (53.1919623 30.6086185, 53.1912363 30.6079974)",,,,,,
562260050,residential,False,False,70.56,"LINESTRING (53.1919623 30.6086185, 53.1924833 30.6081695)",,,,,,
562260050,residential,False,True,76.011,"LINESTRING (53.1919623 30.6086185, 53.1913798 30.6090832)",,,,,,
"[562260066, 562260054]",residential,False,True,150.981,"LINESTRING (53.1942618 30.6088035, 53.1936376 30.6093272, 53.1932004 30.6088502)",,,,,,
644677298,secondary,True,False,114.20400000000001,"LINESTRING (53.1942618 30.6088035, 53.1938735 30.6083486, 53.193526 30.6079957)",,,,بلوار امام خمینی,,
1001948012,residential,True,False,51.831,"LINESTRING (53.1866547 30.6075563, 53.1862749 30.607224)",,,,,,
1001966217,residential,False,True,10.22,"LINESTRING (53.1866547 30.6075563, 53.1867331 30.6074939)",,,,,,
573310479,residential,False,True,33.251,"LINESTRING (53.1877323 30.6079709, 53.1875429 30.6082216)",,,,,,
573310480,residential,False,False,46.483,"LINESTRING (53.1877323 30.6079709, 53.1880979 30.6076957)",,,,,,
1001966218,residential,True,False,39.047,"LINESTRING (53.1877323 30.6079709, 53.188036 30.6082054)",,,,,,
1001948011,residential,False,True,19.001,"LINESTRING (53.188036 30.6082054, 53.1879666 30.6083655)",,,,,,
1001948010,tertiary,False,True,40.813,"LINESTRING (53.18917 30.6073311, 53.1895375 30.6075173)",,,,,,yes
674975919,tertiary_link,True,False,16.002000000000002,"LINESTRING (53.18917 30.6073311, 53.1890699 30.6073214, 53.1890053 30.6073079)",,,,,,
562260044,tertiary,False,True,8.076,"LINESTRING (53.1946598 30.61144, 53.1946026 30.6113866)",,,,شهید شیرازی,,
1031123155,residential,True,False,113.163,"LINESTRING (53.1946598 30.61144, 53.1954812 30.6121721)",,,,,,
786214501,tertiary,True,False,107.90100000000001,"LINESTRING (53.1946598 30.61144, 53.194324 30.6116173, 53.1937309 30.6119888)",,,,ولی عصر,,
573310479,residential,False,False,33.251,"LINESTRING (53.1875429 30.6082216, 53.1877323 30.6079709)",,,,,,
573310479,residential,False,True,33.86,"LINESTRING (53.1875429 30.6082216, 53.1873467 30.608475)",,,,,,
562260051,residential,True,False,113.11099999999999,"LINESTRING (53.1875429 30.6082216, 53.1867256 30.6076451, 53.1866547 30.6075563)",,,,,,
674975928,residential,False,False,134.082,"LINESTRING (53.1889341 30.6086632, 53.1880979 30.6076957)",,,,,,
674975925,tertiary,True,False,151.878,"LINESTRING (53.1889341 30.6086632, 53.188962 30.60819, 53.1889164 30.6072988)",,,,,,
562260049,residential,False,False,97.965,"LINESTRING (53.1912363 30.6079974, 53.1919623 30.6086185)",,,,,,
562260049,residential,False,True,70.935,"LINESTRING (53.1912363 30.6079974, 53.1907269 30.607534)",,,,,,
863688649,tertiary,False,False,87.638,"LINESTRING (53.1912363 30.6079974, 53.1906335 30.6085907)",,,,شهید چمران,,
863688649,tertiary,False,True,76.058,"LINESTRING (53.1912363 30.6079974, 53.1917621 30.6074845)",,,,شهید چمران,,
562260044,tertiary,False,False,64.844,"LINESTRING (53.1933051 30.6102639, 53.1935558 30.6104235, 53.1938117 30.6106484)",,,,شهید شیرازی,,
562260044,tertiary,False,True,121.018,"LINESTRING (53.1933051 30.6102639, 53.1924295 30.609786, 53.1922362 30.6096824)",,,,شهید شیرازی,,
562379267,residential,False,False,101.25200000000001,"LINESTRING (53.1933051 30.6102639, 53.1935492 30.6099807, 53.1940693 30.6096476)",,,,,,
573310478,residential,False,False,87.421,"LINESTRING (53.1867331 30.6074939, 53.1874248 30.6069804)",,,,,,
1001966217,residential,False,False,10.22,"LINESTRING (53.1867331 30.6074939, 53.1866547 30.6075563)",,,,,,
1001966218,residential,True,False,109.351,"LINESTRING (53.1867331 30.6074939, 53.1877323 30.6079709)",,,,,,
562260046,tertiary,False,False,44.166,"LINESTRING (53.1903246 30.6088858, 53.1906335 30.6085907)",,,,شهید چمران,,
562260046,tertiary,False,True,66.415,"LINESTRING (53.1903246 30.6088858, 53.1898849 30.6093479)",,,,شهید چمران,,
674975924,residential,False,False,41.987,"LINESTRING (53.1903246 30.6088858, 53.1906916 30.6090927)",,,,,,
562260044,tertiary,False,False,62.891,"LINESTRING (53.1913798 30.6090832, 53.1918897 30.60944)",,,,شهید شیرازی,,
562260044,tertiary,False,True,90.001,"LINESTRING (53.1913798 30.6090832, 53.1906335 30.6085907)",,,,شهید شیرازی,,
562260050,residential,False,False,76.011,"LINESTRING (53.1913798 30.6090832, 53.1919623 30.6086185)",,,,,,
562260050,residential,False,True,70.56,"LINESTRING (53.1924833 30.6081695, 53.1919623 30.6086185)",,,,,,
562260054,residential,False,False,102.171,"LINESTRING (53.1924833 30.6081695, 53.1932004 30.6088502)",,,,,,
562260054,residential,False,True,27.477,"LINESTRING (53.1924833 30.6081695, 53.1922905 30.6079864)",,,,,,
562260053,residential,False,True,20.287,"LINESTRING (53.1884525 30.6092184, 53.1883194 30.6093604)",,,,,,
562260053,residential,False,False,40.968,"LINESTRING (53.1884525 30.6092184, 53.1886286 30.6090668, 53.188741 30.6089469)",,,,,,
562260058,residential,False,True,89.8,"LINESTRING (53.1884525 30.6092184, 53.188186 30.6090789, 53.1879728 30.6087995, 53.1877613 30.6087055)",,,,,,
562260048,residential,False,False,96.964,"LINESTRING (53.1937772 30.6110231, 53.1932161 30.6117492)",,,,,,
562260052,residential,False,False,32.302,"LINESTRING (53.1937772 30.6110231, 53.1939641 30.6107812)",,,,,,
674975924,residential,False,True,118.343,"LINESTRING (53.1937772 30.6110231, 53.1927591 30.610419)",,,,,,
301693678,secondary,True,False,179.477,"LINESTRING (53.1935133 30.6119797, 53.1921604 30.6113602, 53.1918512 30.6112325)",,,,بلوار خرمشهر,,
786214500,secondary,True,False,16.756,"LINESTRING (53.1935133 30.6119797, 53.1935161 30.6119296, 53.1935477 30.6118873, 53.1935996 30.6118643)",,,,,roundabout,
562260047,tertiary,True,False,52.047000000000004,"LINESTRING (53.1897145 30.6076137, 53.1897839 30.6076875, 53.1900567 30.6079775)",,,,,,
562260044,tertiary,False,True,20.755,"LINESTRING (53.1939641 30.6107812, 53.1938117 30.6106484)",,,,شهید شیرازی,,
562260052,residential,False,True,32.302,"LINESTRING (53.1939641 30.6107812, 53.1937772 30.6110231)",,,,,,
562260044,tertiary,False,False,90.922,"LINESTRING (53.1939641 30.6107812, 53.1940996 30.6109163, 53.1946026 30.6113866)",,,,شهید شیرازی,,
562260044,tertiary,False,False,90.001,"LINESTRING (53.1906335 30.6085907, 53.1913798 30.6090832)",,,,شهید شیرازی,,
562260046,tertiary,False,True,44.166,"LINESTRING (53.1906335 30.6085907, 53.1903246 30.6088858)",,,,شهید چمران,,
863688649,tertiary,False,True,87.638,"LINESTRING (53.1906335 30.6085907, 53.1912363 30.6079974)",,,,شهید چمران,,
1001948009,tertiary,True,False,132.062,"LINESTRING (53.1906335 30.6085907, 53.1904618 30.6085133, 53.1896804 30.6077453)",,,,,,
562260053,residential,False,False,98.346,"LINESTRING (53.188741 30.6089469, 53.1879666 30.6083655)",,,,,,
562260065,residential,False,True,27.206,"LINESTRING (53.188741 30.6089469, 53.1889601 30.6091028)",,,,,,
562260053,residential,False,True,40.968,"LINESTRING (53.188741 30.6089469, 53.1886286 30.6090668, 53.1884525 30.6092184)",,,,,,
562260053,residential,False,True,98.346,"LINESTRING (53.1879666 30.6083655, 53.188741 30.6089469)",,,,,,
1001948011,residential,False,False,19.001,"LINESTRING (53.1879666 30.6083655, 53.188036 30.6082054)",,,,,,
1001948011,residential,False,True,6.349,"LINESTRING (53.1879666 30.6083655, 53.1879392 30.6084175)",,,,,,
562260058,residential,False,True,47.236,"LINESTRING (53.1877613 30.6087055, 53.1873467 30.608475)",,,,,,
1001948011,residential,False,False,36.269,"LINESTRING (53.1877613 30.6087055, 53.1879392 30.6084175)",,,,,,
