osmid,oneway,name,highway,reversed,length,geometry,junction,lanes
143512288,True,بلوار خلیج فارس,secondary,False,31.735,"LINESTRING (57.1015245 26.5162806, 57.1014105 26.5161775, 57.1012968 26.5160808)",,
155279644,True,میدان ناخدا,secondary,False,28.345,"LINESTRING (57.1015245 26.5162806, 57.101528 26.516217, 57.1015523 26.5161571, 57.1015954 26.5161063, 57.1016533 26.5160692)",roundabout,
155279644,True,میدان ناخدا,secondary,False,28.503999999999998,"LINESTRING (57.1019967 26.5162877, 57.1019764 26.5163492, 57.1019366 26.5164024, 57.1018809 26.5164427, 57.1018143 26.5164663)",roundabout,
155279670,True,بلوار فردوسی,secondary,False,37.409,"LINESTRING (57.1019967 26.5162877, 57.1020519 26.5164223, 57.102192 26.5165691)",,2
155279644,True,میدان ناخدا,secondary,False,10.575,"LINESTRING (57.1015584 26.5163701, 57.1015358 26.5163271, 57.1015245 26.5162806)",roundabout,
709605985,True,,secondary,False,50.173,"LINESTRING (57.1005586 26.5212695, 57.1000548 26.5212893)",,2
155279653,True,,secondary_link,False,77.463,"LINESTRING (57.1005586 26.5212695, 57.100353 26.5213525, 57.1000601 26.5215182, 57.0999153 26.5216499)",,2
155279636,True,بلوار معلم,secondary,False,49.002,"LINESTRING (57.0999153 26.5216499, 57.0997627 26.5220689)",,2
155279644,True,میدان ناخدا,secondary,False,23.201,"LINESTRING (57.1017909 26.5160478, 57.1018654 26.5160677, 57.1019287 26.516108, 57.1019742 26.5161644)",roundabout,
155279678,True,بلوار امام حسین,secondary,False,56.425,"LINESTRING (57.1017909 26.5160478, 57.101992 26.5158374, 57.1021393 26.5156482)",,
155279644,True,میدان ناخدا,secondary,False,14.051,"LINESTRING (57.1016533 26.5160692, 57.1017203 26.5160493, 57.1017909 26.5160478)",roundabout,
155279644,True,میدان ناخدا,secondary,False,14.047,"LINESTRING (57.1019742 26.5161644, 57.1019958 26.5162246, 57.1019967 26.5162877)",roundabout,
155279644,True,میدان ناخدا,secondary,False,29.374,"LINESTRING (57.1018143 26.5164663, 57.1017407 26.5164709, 57.101669 26.5164551, 57.1016062 26.5164204, 57.1015584 26.5163701)",roundabout,
155279675,True,بلوار معلم,secondary,False,37.58,"LINESTRING (57.1018143 26.5164663, 57.1016966 26.5165967, 57.1016277 26.5167555)",,2
547712345,False,,secondary_link,False,11.521,"LINESTRING (57.1021266 26.5166546, 57.102192 26.5165691)",,
155279635,True,بلوار فردوسی,secondary,False,37.608000000000004,"LINESTRING (57.1021266 26.5166546, 57.1019243 26.5165162, 57.1018143 26.5164663)",,2
155279659,True,,secondary_link,False,55.631,"LINESTRING (57.1021266 26.5166546, 57.1019367 26.516606, 57.1018406 26.5166191, 57.1017425 26.5166621, 57.1016277 26.5167555)",,
155279675,True,بلوار معلم,secondary,False,70.678,"LINESTRING (57.1016277 26.5167555, 57.1014148 26.5173619)",,2
155279675,True,بلوار معلم,secondary,False,44.69,"LINESTRING (57.1002024 26.5208241, 57.1000666 26.5212072)",,2
155279658,True,,secondary_link,False,75.321,"LINESTRING (57.1002024 26.5208241, 57.1002393 26.5209906, 57.1003249 26.5210746, 57.1004522 26.5211157, 57.1007545 26.5211517)",,2
155279639,True,,secondary,False,28.195,"LINESTRING (57.1007545 26.5211517, 57.101036 26.5211225)",,2
155279639,True,,secondary,False,68.72,"LINESTRING (57.1000666 26.5212072, 57.1007545 26.5211517)",,2
155279675,True,بلوار معلم,secondary,False,9.204,"LINESTRING (57.1000666 26.5212072, 57.1000548 26.5212893)",,2
155279645,True,بلوار معلم,secondary,False,10.158,"LINESTRING (57.0999096 26.5212479, 57.0999434 26.5211617)",,2
383241224,True,شهدای گمنام,secondary,False,190.046,"LINESTRING (57.0999096 26.5212479, 57.0997868 26.5212101, 57.0991674 26.5210878, 57.0980426 26.5208917)",,2
155279675,True,بلوار معلم,secondary,False,42.431,"LINESTRING (57.1000548 26.5212893, 57.0999153 26.5216499)",,2
709605985,True,,secondary,False,15.162,"LINESTRING (57.1000548 26.5212893, 57.0999096 26.5212479)",,2
383241225,False,,residential,False,72.173,"LINESTRING (57.1034777 26.5139202, 57.1027596 26.5138286)",,
547706861,False,,residential,False,10.795,"LINESTRING (57.1034777 26.5139202, 57.1035707 26.5139702)",,
155279678,True,بلوار امام حسین,secondary,False,76.13,"LINESTRING (57.1034777 26.5139202, 57.103868 26.5134154, 57.1039134 26.5133574)",,
383241225,False,,residential,True,75.208,"LINESTRING (57.1012025 26.51363, 57.1019508 26.5137254)",,
155279671,True,بلوار امام حسین,secondary,False,74.734,"LINESTRING (57.103994 26.513415, 57.1035707 26.5139702)",,
383241226,False,,residential,False,39.38,"LINESTRING (57.103994 26.513415, 57.1043571 26.5135559)",,
547706864,False,,residential,False,10.263,"LINESTRING (57.103994 26.513415, 57.1039134 26.5133574)",,
383241226,False,,residential,False,34.3,"LINESTRING (57.104684 26.5136828, 57.1049823 26.5138374)",,
383241226,False,,residential,True,35.456,"LINESTRING (57.104684 26.5136828, 57.1043571 26.5135559)",,
547705861,False,,residential,False,54.728,"LINESTRING (57.104684 26.5136828, 57.1044968 26.5141456)",,
155279676,True,بلوار خلیج فارس,secondary,False,31.711,"LINESTRING (57.100657 26.5156167, 57.1009346 26.5157568)",,
547707699,False,,residential,False,10.693,"LINESTRING (57.100657 26.5156167, 57.1005962 26.515696)",,
547704927,False,,residential,False,112.227,"LINESTRING (57.100657 26.5156167, 57.1008548 26.514918, 57.1009192 26.5146353)",,
547704927,False,,residential,True,34.441,"LINESTRING (57.1010501 26.5140609, 57.100981 26.5143644)",,
547704931,False,,residential,False,38.798,"LINESTRING (57.1010501 26.5140609, 57.101424 26.5141599)",,
547707701,False,,residential,False,79.408,"LINESTRING (57.1010501 26.5140609, 57.1002664 26.513926)",,
547704927,False,,residential,False,30.744,"LINESTRING (57.1009192 26.5146353, 57.100981 26.5143644)",,
547704928,False,,residential,False,30.322,"LINESTRING (57.1009192 26.5146353, 57.101201 26.5147391)",,
547704927,False,,residential,True,112.227,"LINESTRING (57.1009192 26.5146353, 57.1008548 26.514918, 57.100657 26.5156167)",,
547704928,False,,residential,True,36.232,"LINESTRING (57.1024801 26.5152105, 57.1021434 26.5150864)",,
547704929,False,,residential,False,10.138,"LINESTRING (57.1024801 26.5152105, 57.1025694 26.5152544)",,
155279678,True,بلوار امام حسین,secondary,False,12.946000000000002,"LINESTRING (57.1024801 26.5152105, 57.1025055 26.5151778, 57.1025542 26.5151148)",,
155279671,True,بلوار امام حسین,secondary,False,60.125,"LINESTRING (57.1025694 26.5152544, 57.1022234 26.5156977)",,
547704929,False,,residential,True,10.138,"LINESTRING (57.1025694 26.5152544, 57.1024801 26.5152105)",,
547704928,False,,residential,False,36.232,"LINESTRING (57.1021434 26.5150864, 57.1024801 26.5152105)",,
547704928,False,,residential,True,33.692,"LINESTRING (57.1021434 26.5150864, 57.1018303 26.514971)",,
547704930,False,,residential,False,79.1,"LINESTRING (57.1021434 26.5150864, 57.1024626 26.5144349)",,
383241225,False,,residential,False,31.238,"LINESTRING (57.1027596 26.5138286, 57.1024488 26.5137889)",,
383241225,False,,residential,True,72.173,"LINESTRING (57.1027596 26.5138286, 57.1034777 26.5139202)",,
547704930,False,,residential,True,35.961,"LINESTRING (57.1027596 26.5138286, 57.1026145 26.5141248)",,
547704930,False,,residential,False,37.649,"LINESTRING (57.1024626 26.5144349, 57.1026145 26.5141248)",,
547704930,False,,residential,True,79.1,"LINESTRING (57.1024626 26.5144349, 57.1021434 26.5150864)",,
547704931,False,,residential,True,107.77,"LINESTRING (57.1024626 26.5144349, 57.101424 26.5141599)",,
547704928,False,,residential,False,30.731,"LINESTRING (57.1012581 26.5147602, 57.1015437 26.5148654)",,
547704928,False,,residential,True,6.147,"LINESTRING (57.1012581 26.5147602, 57.101201 26.5147391)",,
547704932,False,,residential,False,35.073,"LINESTRING (57.1012581 26.5147602, 57.1013427 26.514454)",,
547704931,False,,residential,False,107.77,"LINESTRING (57.101424 26.5141599, 57.1024626 26.5144349)",,
547704931,False,,residential,True,38.798,"LINESTRING (57.101424 26.5141599, 57.1010501 26.5140609)",,
547704932,False,,residential,True,33.688,"LINESTRING (57.101424 26.5141599, 57.1013427 26.514454)",,
547704932,False,,residential,False,33.688,"LINESTRING (57.1013427 26.514454, 57.101424 26.5141599)",,
547704932,False,,residential,True,35.073,"LINESTRING (57.1013427 26.514454, 57.1012581 26.5147602)",,
547704933,False,,residential,False,37.343,"LINESTRING (57.1013427 26.514454, 57.100981 26.5143644)",,
"[547704933, 547704934]",False,,residential,"[False, True]",106.001,"LINESTRING (57.1013427 26.514454, 57.1019498 26.5145934, 57.1018303 26.514971)",,
547704927,False,,residential,False,34.441,"LINESTRING (57.100981 26.5143644, 57.1010501 26.5140609)",,
547704927,False,,residential,True,30.744,"LINESTRING (57.100981 26.5143644, 57.1009192 26.5146353)",,
547704933,False,,residential,True,37.343,"LINESTRING (57.100981 26.5143644, 57.1013427 26.514454)",,
547704928,False,,residential,False,33.692,"LINESTRING (57.1018303 26.514971, 57.1021434 26.5150864)",,
547704928,False,,residential,True,30.839,"LINESTRING (57.1018303 26.514971, 57.1015437 26.5148654)",,
"[547704933, 547704934]",False,,residential,"[False, True]",106.001,"LINESTRING (57.1018303 26.514971, 57.1019498 26.5145934, 57.1013427 26.514454)",,
547704930,False,,residential,False,35.961,"LINESTRING (57.1026145 26.5141248, 57.1027596 26.5138286)",,
547704930,False,,residential,True,37.649,"LINESTRING (57.1026145 26.5141248, 57.1024626 26.5144349)",,
547704935,False,,residential,False,104.96900000000001,"LINESTRING (57.1026145 26.5141248, 57.1018813 26.5139931, 57.1019508 26.5137254)",,
383241225,False,,residential,False,75.208,"LINESTRING (57.1019508 26.5137254, 57.1012025 26.51363)",,
383241225,False,,residential,True,16.684,"LINESTRING (57.1019508 26.5137254, 57.1021168 26.5137466)",,
547704935,False,,residential,True,104.96900000000001,"LINESTRING (57.1019508 26.5137254, 57.1018813 26.5139931, 57.1026145 26.5141248)",,
383241225,False,,residential,False,16.684,"LINESTRING (57.1021168 26.5137466, 57.1019508 26.5137254)",,
547704936,False,,residential,False,43.431,"LINESTRING (57.1021168 26.5137466, 57.1021629 26.5133582)",,
383241225,False,,residential,True,33.368,"LINESTRING (57.1021168 26.5137466, 57.1023147 26.5137718, 57.1024488 26.5137889)",,
383241226,False,,residential,False,19.607,"LINESTRING (57.1049823 26.5138374, 57.1051528 26.5139258)",,
383241226,False,,residential,True,34.3,"LINESTRING (57.1049823 26.5138374, 57.104684 26.5136828)",,
547705860,False,,residential,False,65.205,"LINESTRING (57.1049823 26.5138374, 57.1050758 26.513257)",,
547705860,False,,residential,True,65.205,"LINESTRING (57.1050758 26.513257, 57.1049823 26.5138374)",,
547705862,False,,residential,True,15.374,"LINESTRING (57.1043798 26.5144829, 57.1045247 26.5145309)",,
547705861,False,,residential,True,39.277,"LINESTRING (57.1043798 26.5144829, 57.1044796 26.5141884, 57.1044968 26.5141456)",,
"[547710362, 547705862]",False,,residential,"[False, True]",73.715,"LINESTRING (57.1043798 26.5144829, 57.1039507 26.5144205, 57.1038917 26.5146893)",,
547705862,False,,residential,False,15.374,"LINESTRING (57.1045247 26.5145309, 57.1043798 26.5144829)",,
155279671,True,بلوار امام حسین,secondary,False,121.552,"LINESTRING (57.1033486 26.514256, 57.1026491 26.5151522)",,
547705863,False,,residential,False,37.801,"LINESTRING (57.1033486 26.514256, 57.1036322 26.5144822)",,
547706860,False,,residential,False,10.731,"LINESTRING (57.1033486 26.514256, 57.1032541 26.5142095)",,
547705863,False,,residential,False,34.941,"LINESTRING (57.1038917 26.5146893, 57.1041814 26.5148669)",,
547705863,False,,residential,True,34.598,"LINESTRING (57.1038917 26.5146893, 57.1036322 26.5144822)",,
"[547710362, 547705862]",False,,residential,"[False, True]",73.715,"LINESTRING (57.1038917 26.5146893, 57.1039507 26.5144205, 57.1043798 26.5144829)",,
547705863,False,,residential,True,34.941,"LINESTRING (57.1041814 26.5148669, 57.1038917 26.5146893)",,
547705875,False,,residential,False,21.381,"LINESTRING (57.1041814 26.5148669, 57.1041539 26.5150576)",,
547705863,False,,residential,False,70.625,"LINESTRING (57.1041814 26.5148669, 57.1044174 26.5149245, 57.1047983 26.5149101, 57.1048805 26.5148949)",,
547705863,False,,residential,False,37.575,"LINESTRING (57.1060072 26.5149458, 57.1063773 26.515013)",,
547705863,False,,residential,True,25.335,"LINESTRING (57.1060072 26.5149458, 57.1057552 26.5149132)",,
547705867,False,,residential,False,56.81,"LINESTRING (57.1060072 26.5149458, 57.1061826 26.5144596)",,
547705863,False,,residential,True,37.575,"LINESTRING (57.1063773 26.515013, 57.1060072 26.5149458)",,
547705876,False,,residential,True,69.716,"LINESTRING (57.1063773 26.515013, 57.1063666 26.5156399)",,
547705877,False,,residential,False,40.911,"LINESTRING (57.1063773 26.515013, 57.1064476 26.5146505)",,
547705863,False,,residential,False,13.666,"LINESTRING (57.1048805 26.5148949, 57.105015 26.51487)",,
547705863,False,,residential,True,70.625,"LINESTRING (57.1048805 26.5148949, 57.1047983 26.5149101, 57.1044174 26.5149245, 57.1041814 26.5148669)",,
547705864,False,,residential,False,67.598,"LINESTRING (57.1048805 26.5148949, 57.1048832 26.5146768, 57.1049369 26.5144272, 57.1049927 26.5143011)",,
