osmid,highway,oneway,reversed,length,geometry,name,maxspeed,junction,lanes
261390963,residential,False,True,142.663,"LINESTRING (50.1876285 37.0975382, 50.1875148 37.0974055, 50.187452 37.0972154, 50.1872302 37.0965397, 50.1872424 37.0963127)",,,,
784370723,secondary,True,False,84.34899999999999,"LINESTRING (50.1876285 37.0975382, 50.1876952 37.097476, 50.1877766 37.0974253, 50.1884774 37.0972233)",امام خمینی,,,
233785545,secondary_link,True,False,18.194,"LINESTRING (50.1877166 37.0976673, 50.1876895 37.0976585, 50.1876655 37.097645, 50.187646 37.0976276, 50.187632 37.0976071, 50.1876242 37.0975845, 50.187623 37.0975612, 50.1876285 37.0975382)",,,,
784370722,secondary,True,False,108.489,"LINESTRING (50.1877166 37.0976673, 50.1876503 37.0976793, 50.1874909 37.0977083, 50.1865035 37.0977824)",امام خمینی,,,
256770897,tertiary,False,False,69.51,"LINESTRING (50.1846472 37.0977039, 50.1845642 37.0970823)",مفتح,,,
233785038,secondary,False,True,98.707,"LINESTRING (50.1846472 37.0977039, 50.184344 37.0977236, 50.1840611 37.0978167, 50.1836456 37.0980424)",خیابان شهید بهشتی,,,
784370723,secondary,True,False,126.013,"LINESTRING (50.1846472 37.0977039, 50.1848428 37.0977022, 50.1858594 37.0977664, 50.1859476 37.0977663, 50.1860637 37.0977533)",امام خمینی,,,
1211997808,tertiary,False,False,125.87599999999999,"LINESTRING (50.1846472 37.0977039, 50.1847737 37.0979761, 50.185168 37.0985014, 50.1853547 37.098676)",مفتح,,,
233785038,secondary,False,True,57.764,"LINESTRING (50.1836456 37.0980424, 50.1830527 37.0982574)",خیابان شهید بهشتی,,,
233785038,secondary,False,False,98.70700000000001,"LINESTRING (50.1836456 37.0980424, 50.1840611 37.0978167, 50.184344 37.0977236, 50.1846472 37.0977039)",خیابان شهید بهشتی,,,
261439400,residential,False,False,121.988,"LINESTRING (50.1836456 37.0980424, 50.1838438 37.0982218, 50.1841013 37.0983759, 50.1841227 37.0983885, 50.1845143 37.0986198, 50.1846216 37.0987909)",شهید کلاهدوز,,,
233785038,secondary,False,False,57.764,"LINESTRING (50.1830527 37.0982574, 50.1836456 37.0980424)",خیابان شهید بهشتی,,,
233785038,secondary,False,True,154.522,"LINESTRING (50.1830527 37.0982574, 50.181867 37.0985941, 50.1813842 37.0986174)",خیابان شهید بهشتی,,,
256772015,residential,False,False,63.13699999999999,"LINESTRING (50.1830527 37.0982574, 50.1828864 37.0980246, 50.182779 37.0978532, 50.1827883 37.0977452)",پاهکیده,,,
233785038,secondary,False,False,154.522,"LINESTRING (50.1813842 37.0986174, 50.181867 37.0985941, 50.1830527 37.0982574)",خیابان شهید بهشتی,,,
233785038,secondary,False,True,282.33099999999996,"LINESTRING (50.1813842 37.0986174, 50.1809979 37.0988933, 50.1806206 37.0992533, 50.1802658 37.099599, 50.1799267 37.09983, 50.1795853 37.0999787, 50.1789353 37.1001421)",خیابان شهید بهشتی,,,
261439407,residential,False,False,260.231,"LINESTRING (50.1813842 37.0986174, 50.1811369 37.0984848, 50.1807346 37.0983693, 50.1804503 37.0983436, 50.1802572 37.0983693, 50.179843 37.0986431, 50.1794739 37.098887, 50.178959 37.0992763)",شریعتی,,,
256770282,residential,False,False,17.45,"LINESTRING (50.1878972 37.0920564, 50.1880328 37.0921701)",شهید انصاری,,,
256770282,residential,False,False,52.12,"LINESTRING (50.1894797 37.094106, 50.1895506 37.0945713)",شهید انصاری,,,
256770282,residential,False,True,265.94700000000006,"LINESTRING (50.1894797 37.094106, 50.189494 37.0939207, 50.1894851 37.0936096, 50.1894207 37.0934941, 50.1888682 37.0931774, 50.188439 37.0928223, 50.1881064 37.0922318, 50.1880328 37.0921701)",شهید انصاری,,,
1078067695,residential,False,False,143.089,"LINESTRING (50.1894797 37.094106, 50.1890934 37.0941739, 50.1888741 37.0942588, 50.188674 37.0943725, 50.1886293 37.094381, 50.1885889 37.0943691, 50.1881631 37.0939888)",کوچه زنبق,,,
256770282,residential,False,False,90.094,"LINESTRING (50.1895506 37.0945713, 50.1893671 37.0953682)",شهید انصاری,,,
256770282,residential,False,True,52.12,"LINESTRING (50.1895506 37.0945713, 50.1894797 37.094106)",شهید انصاری,,,
1078067694,residential,False,True,57.359,"LINESTRING (50.1895506 37.0945713, 50.1892009 37.0946833, 50.1891658 37.0946816, 50.1891381 37.0946663, 50.1890093 37.0945432)",,,,
256770282,residential,False,True,90.094,"LINESTRING (50.1893671 37.0953682, 50.1895506 37.0945713)",شهید انصاری,,,
256770282,residential,False,False,67.207,"LINESTRING (50.1893671 37.0953682, 50.189469 37.095625, 50.1897042 37.0959026)",شهید انصاری,,,
261390959,residential,False,False,109.386,"LINESTRING (50.1893671 37.0953682, 50.1889987 37.0953626, 50.1887223 37.0955312, 50.1882181 37.095622)",شهید مدنی,,,
256770282,residential,False,False,119.70100000000001,"LINESTRING (50.1897042 37.0959026, 50.1899198 37.0962432, 50.1897318 37.096592, 50.1898109 37.0969009)",شهید انصاری,,,
256770282,residential,False,True,67.207,"LINESTRING (50.1897042 37.0959026, 50.189469 37.095625, 50.1893671 37.0953682)",شهید انصاری,,,
256770282,residential,False,True,119.701,"LINESTRING (50.1898109 37.0969009, 50.1897318 37.096592, 50.1899198 37.0962432, 50.1897042 37.0959026)",شهید انصاری,,,
256771107,tertiary,False,False,32.827,"LINESTRING (50.1838384 37.0939359, 50.1837226 37.0936555)",,,,
256771107,tertiary,False,True,26.579,"LINESTRING (50.1838384 37.0939359, 50.1839053 37.0941689)",,,,
256770896,residential,False,True,172.19200000000004,"LINESTRING (50.1838384 37.0939359, 50.1842821 37.0938032, 50.1844362 37.0938475, 50.1847381 37.0937049, 50.1850832 37.0934936, 50.1853974 37.0932577, 50.1854638 37.0932137)",شهید هاشمی نژاد,,,
256770897,tertiary,False,True,69.51,"LINESTRING (50.1845642 37.0970823, 50.1846472 37.0977039)",مفتح,,,
256770981,tertiary,True,False,62.41,"LINESTRING (50.1845642 37.0970823, 50.184228 37.0970525, 50.184158 37.0969874, 50.1841439 37.0969743, 50.1840947 37.09679)",سه راهی پارک,,,
256770981,tertiary,True,False,42.239000000000004,"LINESTRING (50.184765 37.0964342, 50.1847884 37.0965459, 50.1847887 37.096554, 50.1847909 37.0966134, 50.1847982 37.0968124)",سه راهی پارک,,,
256771107,tertiary,False,False,87.398,"LINESTRING (50.184765 37.0964342, 50.1848071 37.0962442, 50.1848304 37.0958941, 50.1848444 37.0956519)",,,,
261390961,residential,False,True,53.859,"LINESTRING (50.1848444 37.0956519, 50.1854455 37.0955831)",,,,
256771107,tertiary,False,False,75.648,"LINESTRING (50.1848444 37.0956519, 50.1848071 37.095421, 50.1846716 37.095313, 50.1844708 37.0952683, 50.1843307 37.095205)",,,,
256771107,tertiary,False,True,87.398,"LINESTRING (50.1848444 37.0956519, 50.1848304 37.0958941, 50.1848071 37.0962442, 50.184765 37.0964342)",,,,
256771107,tertiary,False,False,58.211,"LINESTRING (50.1843307 37.095205, 50.184228 37.095015, 50.1841065 37.0947136)",,,,
256771107,tertiary,False,True,75.648,"LINESTRING (50.1843307 37.095205, 50.1844708 37.0952683, 50.1846716 37.095313, 50.1848071 37.095421, 50.1848444 37.0956519)",,,,
275783882,residential,False,False,47.528000000000006,"LINESTRING (50.1843307 37.095205, 50.1842351 37.0953046, 50.1840949 37.0953502, 50.1838689 37.0953688)",,,,
256771107,tertiary,False,True,14.013,"LINESTRING (50.1835701 37.0932863, 50.1836195 37.093406)",,,,
1172654254,residential,False,False,78.973,"LINESTRING (50.1835701 37.0932863, 50.1827654 37.0935903)",,,,
256771107,tertiary,False,False,134.039,"LINESTRING (50.1835701 37.0932863, 50.1834285 37.0929165, 50.1824751 37.0932199)",,,,
256771107,tertiary,False,False,145.809,"LINESTRING (50.1820447 37.0933569, 50.1812955 37.0921897)",,,,
256771107,tertiary,False,True,41.102,"LINESTRING (50.1820447 37.0933569, 50.1824751 37.0932199)",,,,
256772733,tertiary,False,True,105.528,"LINESTRING (50.1820447 37.0933569, 50.1825754 37.0942063)",صدوقی,,,
256774344,residential,False,False,179.99,"LINESTRING (50.1820447 37.0933569, 50.1817604 37.093437, 50.1807652 37.0937878, 50.18018 37.093994)",,,,
233434107,secondary,False,True,11.606,"LINESTRING (50.1812955 37.0921897, 50.1811692 37.092217)",جاده کمربندی املش,60,,
256771107,tertiary,False,True,145.809,"LINESTRING (50.1812955 37.0921897, 50.1820447 37.0933569)",,,,
256772015,residential,False,False,59.753,"LINESTRING (50.1827883 37.0977452, 50.1829424 37.0974621, 50.1830218 37.0972423)",پاهکیده,,,
256772015,residential,False,True,63.137,"LINESTRING (50.1827883 37.0977452, 50.182779 37.0978532, 50.1828864 37.0980246, 50.1830527 37.0982574)",پاهکیده,,,
261439402,residential,False,False,133.565,"LINESTRING (50.1827883 37.0977452, 50.1823256 37.097764, 50.1820896 37.097764, 50.1819608 37.0976742, 50.1817463 37.0973875, 50.1816068 37.0972549)",نیکروش,,,
256772015,residential,False,False,32.534,"LINESTRING (50.1830218 37.0972423, 50.1832413 37.0971231, 50.1833285 37.097082)",پاهکیده,,,
256772015,residential,False,True,59.753,"LINESTRING (50.1830218 37.0972423, 50.1829424 37.0974621, 50.1827883 37.0977452)",پاهکیده,,,
"[1222455418, 1222455419]",residential,False,True,221.759,"LINESTRING (50.1830218 37.0972423, 50.1828513 37.0972316, 50.1827896 37.0972102, 50.1826447 37.0970091, 50.1825348 37.0969064, 50.1823658 37.0969128, 50.1822424 37.0969727, 50.1821968 37.0968529, 50.1820171 37.0968871, 50.1820037 37.0968058, 50.1817784 37.09687, 50.1816684 37.0968679, 50.1815933 37.0968572, 50.181435 37.0969577, 50.1815504 37.0970925, 50.1816068 37.0972549)",شهید براری,,,
256770981,tertiary,True,False,102.37299999999999,"LINESTRING (50.1840947 37.09679, 50.1840225 37.0965198, 50.1840832 37.0964528, 50.184469 37.0963968, 50.1845969 37.0963783, 50.184765 37.0964342)",سه راهی پارک,,,
256772015,residential,False,True,75.385,"LINESTRING (50.1840947 37.09679, 50.1834701 37.0970151, 50.1833285 37.097082)",پاهکیده,,,
256772015,residential,False,False,75.385,"LINESTRING (50.1833285 37.097082, 50.1834701 37.0970151, 50.1840947 37.09679)",پاهکیده,,,
256772015,residential,False,True,32.534,"LINESTRING (50.1833285 37.097082, 50.1832413 37.0971231, 50.1830218 37.0972423)",پاهکیده,,,
256772016,tertiary,False,False,114.71600000000001,"LINESTRING (50.1833285 37.097082, 50.1831059 37.0966855, 50.1828747 37.0964955, 50.1826482 37.0963223, 50.182577 37.0962629)",صدوقی,,,
