osmid,highway,oneway,reversed,length,geometry,junction,lanes,name
1021032150,tertiary,True,False,28.197,"LINESTRING (60.4998928 26.6412768, 60.499922 26.641176, 60.500014 26.6410512)",,,جاده نیکشهر- خانف
376343004,tertiary,True,False,5.027,"LINESTRING (60.5001125 26.6413966, 60.5001057 26.6414414)",roundabout,,
376343004,tertiary,True,False,20.117,"LINESTRING (60.5001057 26.6414414, 60.5000831 26.6414818, 60.500047 26.6415135, 60.5000013 26.641533, 60.499951 26.6415381)",roundabout,,
901150016,residential,False,False,106.902,"LINESTRING (60.4986737 26.6414786, 60.4990611 26.6409262, 60.4991418 26.6406253)",,,
1044412228,tertiary,False,False,99.38900000000001,"LINESTRING (60.4986737 26.6414786, 60.498477 26.6414908, 60.4977917 26.6418646)",,2,
1044412228,tertiary,False,True,92.707,"LINESTRING (60.4986737 26.6414786, 60.4992473 26.6414994, 60.4996055 26.6415161)",,2,
376343005,tertiary,False,False,11.543,"LINESTRING (60.4977917 26.6418646, 60.4977157 26.6417861)",,2,
901150011,residential,False,True,16.959,"LINESTRING (60.4977917 26.6418646, 60.4978766 26.6419969)",,,
1044412228,tertiary,False,True,99.38900000000001,"LINESTRING (60.4977917 26.6418646, 60.498477 26.6414908, 60.4986737 26.6414786)",,2,
376343012,residential,False,False,170.708,"LINESTRING (60.4973608 26.6434601, 60.4976614 26.6427037, 60.4978766 26.6419969)",,,
376343012,residential,False,True,152.285,"LINESTRING (60.4973608 26.6434601, 60.4979065 26.6437004, 60.4987239 26.6440853)",,,
901150026,residential,False,False,108.19500000000001,"LINESTRING (60.4973608 26.6434601, 60.4969297 26.6433965, 60.4964563 26.6429962)",,,
901150030,residential,False,True,42.105,"LINESTRING (60.4947565 26.6447606, 60.4950614 26.6450235)",,,
376343005,tertiary,False,False,31.278,"LINESTRING (60.4963568 26.6402993, 60.4961708 26.6400724)",,2,
901150014,residential,False,False,109.843,"LINESTRING (60.4963568 26.6402993, 60.4953666 26.640738)",,,
376343005,tertiary,False,True,101.657,"LINESTRING (60.4963568 26.6402993, 60.4968004 26.6408405, 60.4969784 26.6410246)",,2,
901150036,residential,False,True,127.67099999999999,"LINESTRING (60.496209 26.6417999, 60.4963931 26.641929, 60.4966224 26.6420491, 60.496971 26.6421204, 60.4973756 26.6422429)",,,
901150026,residential,False,True,108.19500000000001,"LINESTRING (60.4964563 26.6429962, 60.4969297 26.6433965, 60.4973608 26.6434601)",,,
"[901150032, 901150030]",residential,False,False,248.218,"LINESTRING (60.4964563 26.6429962, 60.4958357 26.6431149, 60.4959298 26.6436263, 60.4961077 26.6441867, 60.4961119 26.6447509)",,,
901150032,residential,False,True,128.13,"LINESTRING (60.4964563 26.6429962, 60.4967804 26.6427466, 60.4972588 26.6424972, 60.4973756 26.6422429)",,,
1021032151,tertiary,True,False,19.812,"LINESTRING (60.5001319 26.6408912, 60.5001263 26.6410693)",,,
901150030,residential,False,False,42.105,"LINESTRING (60.4950614 26.6450235, 60.4947565 26.6447606)",,,
901150028,residential,False,False,63.93900000000001,"LINESTRING (60.4950614 26.6450235, 60.4951336 26.6451984, 60.495522 26.645373)",,,
901150030,residential,False,True,109.281,"LINESTRING (60.4950614 26.6450235, 60.4955824 26.6449402, 60.4961119 26.6447509)",,,
901150020,residential,False,False,180.87400000000002,"LINESTRING (60.500521 26.6441197, 60.5006755 26.6437649, 60.5002308 26.6433295, 60.5000817 26.6426868)",,,
901150020,residential,False,True,116.939,"LINESTRING (60.500521 26.6441197, 60.5003028 26.6446206, 60.500009 26.6450626)",,,
1160814702,residential,False,True,196.913,"LINESTRING (60.500521 26.6441197, 60.5013195 26.6444007, 60.5023657 26.6447658)",,,
901150021,residential,False,True,141.16899999999998,"LINESTRING (60.4978465 26.6445565, 60.4980912 26.6447638, 60.4982278 26.6447666, 60.498555 26.6445309, 60.4987239 26.6440853)",,,
376343005,tertiary,False,True,31.205,"LINESTRING (60.4956483 26.639422, 60.4958269 26.6396528)",,2,
901150029,residential,False,False,263.492,"LINESTRING (60.5023997 26.6399625, 60.5018321 26.6404168, 60.5015539 26.6406222, 60.5013669 26.6407269, 60.5010948 26.6407996, 60.5007861 26.6409285, 60.5003808 26.6410503, 60.5001263 26.6410693)",,,
901150006,residential,False,False,14.034,"LINESTRING (60.4985217 26.6401716, 60.4984315 26.6400745)",,,
901150006,residential,False,True,82.073,"LINESTRING (60.4985217 26.6401716, 60.4986994 26.6403681, 60.4988263 26.6404983, 60.4990042 26.6405949, 60.4991418 26.6406253)",,,
901150014,residential,False,True,109.843,"LINESTRING (60.4953666 26.640738, 60.4963568 26.6402993)",,,
376343005,tertiary,False,True,111.981,"LINESTRING (60.4969784 26.6410246, 60.4977157 26.6417861)",,2,
376343005,tertiary,False,False,101.657,"LINESTRING (60.4969784 26.6410246, 60.4968004 26.6408405, 60.4963568 26.6402993)",,2,
1021032149,residential,False,False,178.946,"LINESTRING (60.4969784 26.6410246, 60.4982973 26.6401669, 60.4984315 26.6400745)",,,
901150024,tertiary,False,False,192.82500000000002,"LINESTRING (60.5014719 26.6478358, 60.5013507 26.6476125, 60.5007064 26.6462427)",,,
901150006,residential,False,False,82.07300000000001,"LINESTRING (60.4991418 26.6406253, 60.4990042 26.6405949, 60.4988263 26.6404983, 60.4986994 26.6403681, 60.4985217 26.6401716)",,,
901150006,residential,False,True,101.81800000000001,"LINESTRING (60.4991418 26.6406253, 60.4992637 26.6406323, 60.4994071 26.640661, 60.4996068 26.6407379, 60.4997207 26.6408124, 60.500014 26.6410512)",,,
901150016,residential,False,True,106.902,"LINESTRING (60.4991418 26.6406253, 60.4990611 26.6409262, 60.4986737 26.6414786)",,,
901150028,residential,False,True,63.93900000000001,"LINESTRING (60.495522 26.645373, 60.4951336 26.6451984, 60.4950614 26.6450235)",,,
901150020,residential,False,False,22.041,"LINESTRING (60.5000817 26.6426868, 60.5000501 26.6424906)",,,
901150020,residential,False,True,180.874,"LINESTRING (60.5000817 26.6426868, 60.5002308 26.6433295, 60.5006755 26.6437649, 60.500521 26.6441197)",,,
376343012,residential,False,True,60.939,"LINESTRING (60.4987239 26.6440853, 60.4992664 26.6443407)",,,
376343012,residential,False,False,152.285,"LINESTRING (60.4987239 26.6440853, 60.4979065 26.6437004, 60.4973608 26.6434601)",,,
901150021,residential,False,False,141.16899999999998,"LINESTRING (60.4987239 26.6440853, 60.498555 26.6445309, 60.4982278 26.6447666, 60.4980912 26.6447638, 60.4978465 26.6445565)",,,
901150030,residential,False,False,109.281,"LINESTRING (60.4961119 26.6447509, 60.4955824 26.6449402, 60.4950614 26.6450235)",,,
"[901150032, 901150030]",residential,False,True,248.218,"LINESTRING (60.4961119 26.6447509, 60.4961077 26.6441867, 60.4959298 26.6436263, 60.4958357 26.6431149, 60.4964563 26.6429962)",,,
376343005,tertiary,False,False,57.838,"LINESTRING (60.4961708 26.6400724, 60.4958269 26.6396528)",,2,
376343005,tertiary,False,True,31.278,"LINESTRING (60.4961708 26.6400724, 60.4963568 26.6402993)",,2,
901150006,residential,False,True,61.328,"LINESTRING (60.4980068 26.6396744, 60.4984315 26.6400745)",,,
901150024,tertiary,False,False,149.106,"LINESTRING (60.5007064 26.6462427, 60.5003868 26.6455633, 60.500009 26.6450626)",,,
901150024,tertiary,False,True,192.82500000000002,"LINESTRING (60.5007064 26.6462427, 60.5013507 26.6476125, 60.5014719 26.6478358)",,,
901150035,residential,False,False,242.498,"LINESTRING (60.5007064 26.6462427, 60.501671 26.6458132, 60.5023657 26.6447658)",,,
901150024,tertiary,False,False,26.185,"LINESTRING (60.4999576 26.6427111, 60.5000501 26.6424906)",,,
901150011,residential,False,False,227.058,"LINESTRING (60.4999576 26.6427111, 60.4993922 26.6425904, 60.4983808 26.642377, 60.498191 26.6422762, 60.4978766 26.6419969)",,,
901150024,tertiary,False,True,195.907,"LINESTRING (60.4999576 26.6427111, 60.4998617 26.6429144, 60.4992925 26.6439914, 60.4992664 26.6443407)",,,
901150032,residential,False,True,61.013,"LINESTRING (60.4973756 26.6422429, 60.4977157 26.6417861)",,,
901150032,residential,False,False,128.13,"LINESTRING (60.4973756 26.6422429, 60.4972588 26.6424972, 60.4967804 26.6427466, 60.4964563 26.6429962)",,,
901150036,residential,False,False,127.671,"LINESTRING (60.4973756 26.6422429, 60.496971 26.6421204, 60.4966224 26.6420491, 60.4963931 26.641929, 60.496209 26.6417999)",,,
901150020,residential,False,True,22.041,"LINESTRING (60.5000501 26.6424906, 60.5000817 26.6426868)",,,
901150024,tertiary,False,True,26.185,"LINESTRING (60.5000501 26.6424906, 60.4999576 26.6427111)",,,
901150024,tertiary,False,False,85.114,"LINESTRING (60.5000501 26.6424906, 60.5000877 26.6422812, 60.5000982 26.641983, 60.5001015 26.641728)",,,
901150011,residential,False,False,16.959,"LINESTRING (60.4978766 26.6419969, 60.4977917 26.6418646)",,,
376343012,residential,False,True,170.708,"LINESTRING (60.4978766 26.6419969, 60.4976614 26.6427037, 60.4973608 26.6434601)",,,
901150011,residential,False,True,227.05800000000002,"LINESTRING (60.4978766 26.6419969, 60.498191 26.6422762, 60.4983808 26.642377, 60.4993922 26.6425904, 60.4999576 26.6427111)",,,
901150035,residential,False,False,54.6,"LINESTRING (60.5023657 26.6447658, 60.50282 26.6444897)",,,
901150035,residential,False,True,242.498,"LINESTRING (60.5023657 26.6447658, 60.501671 26.6458132, 60.5007064 26.6462427)",,,
1160814702,residential,False,False,196.913,"LINESTRING (60.5023657 26.6447658, 60.5013195 26.6444007, 60.500521 26.6441197)",,,
901150029,residential,False,True,263.492,"LINESTRING (60.5001263 26.6410693, 60.5003808 26.6410503, 60.5007861 26.6409285, 60.5010948 26.6407996, 60.5013669 26.6407269, 60.5015539 26.6406222, 60.5018321 26.6404168, 60.5023997 26.6399625)",,,
1021032151,tertiary,True,False,36.487,"LINESTRING (60.5001263 26.6410693, 60.5001234 26.6411611, 60.5001279 26.6412639, 60.5001125 26.6413966)",,,
1021032150,tertiary,True,False,21.304,"LINESTRING (60.500014 26.6410512, 60.5001319 26.6408912)",,,جاده نیکشهر- خانف
901150006,residential,False,False,101.81800000000001,"LINESTRING (60.500014 26.6410512, 60.4997207 26.6408124, 60.4996068 26.6407379, 60.4994071 26.640661, 60.4992637 26.6406323, 60.4991418 26.6406253)",,,
901150006,residential,False,False,61.328,"LINESTRING (60.4984315 26.6400745, 60.4980068 26.6396744)",,,
901150006,residential,False,True,14.034,"LINESTRING (60.4984315 26.6400745, 60.4985217 26.6401716)",,,
1021032149,residential,False,True,178.946,"LINESTRING (60.4984315 26.6400745, 60.4982973 26.6401669, 60.4969784 26.6410246)",,,
1021032154,tertiary,True,False,31.871,"LINESTRING (60.5001015 26.641728, 60.5001057 26.6414414)",,,
901150024,tertiary,False,True,85.114,"LINESTRING (60.5001015 26.641728, 60.5000982 26.641983, 60.5000877 26.6422812, 60.5000501 26.6424906)",,,
1021032155,tertiary,True,False,26.249000000000002,"LINESTRING (60.5001015 26.641728, 60.5000518 26.6416312, 60.499951 26.6415381)",,,
1021033019,residential,False,False,76.405,"LINESTRING (60.4951726 26.6400135, 60.4958269 26.6396528)",,,
376343005,tertiary,False,False,31.205,"LINESTRING (60.4958269 26.6396528, 60.4956483 26.639422)",,2,
376343005,tertiary,False,True,57.838,"LINESTRING (60.4958269 26.6396528, 60.4961708 26.6400724)",,2,
1021033019,residential,False,True,76.405,"LINESTRING (60.4958269 26.6396528, 60.4951726 26.6400135)",,,
376343005,tertiary,False,False,111.981,"LINESTRING (60.4977157 26.6417861, 60.4969784 26.6410246)",,2,
376343005,tertiary,False,True,11.543,"LINESTRING (60.4977157 26.6417861, 60.4977917 26.6418646)",,2,
901150032,residential,False,False,61.013,"LINESTRING (60.4977157 26.6417861, 60.4973756 26.6422429)",,,
901150035,residential,False,True,54.6,"LINESTRING (60.50282 26.6444897, 60.5023657 26.6447658)",,,
