osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,width,bridge
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,18.842,,"LINESTRING (58.2893548 35.2546714, 58.2895623 35.2546704)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,11.357,,"LINESTRING (58.2893548 35.2546714, 58.2892325 35.2546928)",,
256008538,False,,,residential,30,False,109.47,,"LINESTRING (58.2893548 35.2546714, 58.2896891 35.2554348, 58.289498 35.2555112)",,
54740157,True,2,میدان انقلاب,tertiary,40,False,26.66,roundabout,"LINESTRING (58.2902267 35.2529061, 58.2902181 35.2528664, 58.2902292 35.2528099, 58.2902655 35.2527616, 58.2903215 35.2527282, 58.2903549 35.2527186)",,
115878273,False,,شهید هلالی,residential,30,False,62.968,,"LINESTRING (58.2838793 35.2517695, 58.2845191 35.2515511)",,
385249404,False,2,امام خمینی,secondary,70,False,67.19,,"LINESTRING (58.2838793 35.2517695, 58.2842322 35.2523006)",,
385249404,False,2,امام خمینی,secondary,70,True,61.107,,"LINESTRING (58.2838793 35.2517695, 58.2835583 35.2512865)",,
1118635852,False,,امام خمینی 13,residential,,True,48.194,,"LINESTRING (58.2838793 35.2517695, 58.2833902 35.2519378)",,
255189146,False,,باهنر ۸,residential,30,True,131.175,,"LINESTRING (58.287169 35.2588121, 58.2876225 35.2585745, 58.2883924 35.2581847)",4,
115878061,False,,کوچه گل ها,residential,30,True,27.685,,"LINESTRING (58.2845191 35.2515511, 58.2844184 35.2513161)",,
115878273,False,,شهید هلالی,residential,30,False,59.496,,"LINESTRING (58.2845191 35.2515511, 58.2851236 35.2513447)",,
115878273,False,,شهید هلالی,residential,30,True,62.968,,"LINESTRING (58.2845191 35.2515511, 58.2838793 35.2517695)",,
385249404,False,2,امام خمینی,secondary,70,True,63.343,,"LINESTRING (58.2861051 35.2551194, 58.2857724 35.2546187)",,
115878262,True,2,میدان مرکزی,secondary,40,False,98.098,roundabout,"LINESTRING (58.2861051 35.2551194, 58.2863941 35.2549956, 58.2866128 35.254902, 58.2870619 35.2547097)",,
1125665159,False,2,خیابان فردوسی,secondary,70,True,15.276,,"LINESTRING (58.2852066 35.255938, 58.2852913 35.2560567)",,
115878262,True,2,میدان مرکزی,secondary,40,False,42.765,roundabout,"LINESTRING (58.2852066 35.255938, 58.2850944 35.255763, 58.2849881 35.2555973)",,
198978648,False,2,خیابان شهید بهشتی,tertiary,,False,27.583,,"LINESTRING (58.282234 35.2546595, 58.2824077 35.254863)",,
198978648,False,2,خیابان شهید بهشتی,tertiary,,True,50.636,,"LINESTRING (58.282234 35.2546595, 58.2821434 35.2544663, 58.2820555 35.2542713, 58.2820279 35.2542374)",,
372344169,False,,,residential,,False,121.23,,"LINESTRING (58.282234 35.2546595, 58.2815381 35.2545446, 58.2811957 35.2545139, 58.2809224 35.2544617)",,
198978648,False,2,خیابان شهید بهشتی,tertiary,,True,27.583,,"LINESTRING (58.2824077 35.254863, 58.282234 35.2546595)",,
372344155,False,2,,tertiary_link,60,False,14.785,,"LINESTRING (58.2824077 35.254863, 58.2822547 35.2549085)",5,yes
684292856,False,2,خیابان دانش جنوبی,tertiary,,False,11.132,,"LINESTRING (58.2824077 35.254863, 58.282469 35.2549497)",,
253855443,False,2,خیابان دانش شمالی,tertiary,60,False,52.56,,"LINESTRING (58.2830795 35.2562363, 58.2833667 35.2566467)",,
568839517,False,2,خیابان شهید مطهری,tertiary,70,False,16.814,,"LINESTRING (58.2830795 35.2562363, 58.2829283 35.2563236)",,yes
684292856,False,2,خیابان دانش جنوبی,tertiary,,True,15.811,,"LINESTRING (58.2830795 35.2562363, 58.2830179 35.2561033)",,
115878190,False,2,خیابان شهید مطهری,tertiary,70,True,90.661,,"LINESTRING (58.2830795 35.2562363, 58.2831875 35.2561739, 58.2839837 35.2558954)",,
253855443,False,2,خیابان دانش شمالی,tertiary,60,True,20.171,,"LINESTRING (58.2848649 35.2584965, 58.2847473 35.2583426)",,
255189213,False,,فردوسی ۱۰,residential,30,True,86.428,,"LINESTRING (58.2848649 35.2584965, 58.2849081 35.2584764, 58.2855274 35.2581166, 58.2856456 35.2580522)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,54.249,,"LINESTRING (58.2883924 35.2581847, 58.2887003 35.2586028)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,11.11,,"LINESTRING (58.2883924 35.2581847, 58.2883293 35.2580991)",,
255189146,False,,باهنر ۸,residential,30,False,131.175,,"LINESTRING (58.2883924 35.2581847, 58.2876225 35.2585745, 58.287169 35.2588121)",4,
1125665160,False,,,secondary_link,,True,5.609,,"LINESTRING (58.2864103 35.257644, 58.2863601 35.2576734)",,
115878016,True,2,فردوسی,secondary,70,False,71.987,,"LINESTRING (58.2864103 35.257644, 58.2867591 35.2581313, 58.2868087 35.2582037)",,
562234011,False,,رجایی ۳,residential,,False,4.225,,"LINESTRING (58.2870866 35.2547419, 58.2870619 35.2547097)",,
115878003,True,2,شهید رجایی,tertiary,70,False,13.280999999999999,,"LINESTRING (58.287155 35.2547147, 58.2872234 35.254712, 58.287286 35.2546743)",,
115878262,True,2,میدان مرکزی,secondary,40,False,21.932000000000002,roundabout,"LINESTRING (58.287155 35.2547147, 58.2872261 35.2548249, 58.2872676 35.2548892)",,
54740153,True,2,شهید رجایی,tertiary,70,False,17.498,,"LINESTRING (58.287337 35.2547424, 58.2872676 35.2548892)",,
1096251952,True,,,tertiary_link,,False,10.794,,"LINESTRING (58.287337 35.2547424, 58.2873067 35.2547405, 58.2872933 35.2547284, 58.2872859 35.2547109, 58.2872812 35.2546956, 58.287286 35.2546743)",,
115878262,True,2,میدان مرکزی,secondary,40,False,4.3,roundabout,"LINESTRING (58.2872676 35.2548892, 58.2872897 35.2549234)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,16.596,,"LINESTRING (58.2866239 35.2558279, 58.2867203 35.2559547)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,49.005,,"LINESTRING (58.2866239 35.2558279, 58.2863392 35.2554535)",,
"[255924764, 256007236]",False,,باهنر ۲,residential,30,False,91.50099999999999,,"LINESTRING (58.2866239 35.2558279, 58.2863624 35.2559596, 58.2860774 35.2561067, 58.2859781 35.2561559, 58.2860879 35.256297, 58.2861096 35.2563268)",,
"[543352272, 543352259, 256002740]",False,,"['باهنر ۱', 'باهنر ۷']",residential,30,False,340.38599999999997,,"LINESTRING (58.2866239 35.2558279, 58.2873946 35.2554567, 58.2876095 35.2557306, 58.2877809 35.2559506, 58.2879401 35.256152, 58.2881086 35.2563606, 58.2883083 35.2566028, 58.2884422 35.2567629, 58.2881874 35.2569161, 58.2879219 35.2570577, 58.2876583 35.2571881)",,
255924765,False,,فردوسی 1,residential,30,True,48.278,,"LINESTRING (58.2861096 35.2563268, 58.2856594 35.2565578)",,
256007236,False,,,residential,30,False,76.729,,"LINESTRING (58.2861096 35.2563268, 58.2861766 35.256419, 58.286204 35.256455, 58.2863261 35.2566154, 58.2864825 35.2568118, 58.2865541 35.2569135)",,
"[256007236, 255924764]",False,,باهنر ۲,residential,30,True,91.501,,"LINESTRING (58.2861096 35.2563268, 58.2860879 35.256297, 58.2859781 35.2561559, 58.2860774 35.2561067, 58.2863624 35.2559596, 58.2866239 35.2558279)",,
255924765,False,,فردوسی 1,residential,30,False,48.278,,"LINESTRING (58.2856594 35.2565578, 58.2861096 35.2563268)",,
115878016,True,2,فردوسی,secondary,70,False,80.677,,"LINESTRING (58.2856594 35.2565578, 58.286002 35.2570809, 58.2860811 35.2571964)",,
115878016,True,2,فردوسی,secondary,70,False,58.057,,"LINESTRING (58.2860811 35.2571964, 58.2864103 35.257644)",,
255924766,False,,فردوسی ۳,residential,30,False,52.922,,"LINESTRING (58.2860811 35.2571964, 58.2865802 35.2569506)",,
255924766,False,,فردوسی ۳,residential,30,True,52.922,,"LINESTRING (58.2865802 35.2569506, 58.2860811 35.2571964)",,
256007236,False,,,residential,30,True,4.758,,"LINESTRING (58.2865802 35.2569506, 58.2865541 35.2569135)",,
"[256007236, 256007238]",False,,باهنر ۶,residential,30,False,141.074,,"LINESTRING (58.2865802 35.2569506, 58.2865899 35.2569644, 58.2867277 35.257155, 58.2868654 35.2573514, 58.2869752 35.2574944, 58.2876583 35.2571881)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,5.785,,"LINESTRING (58.2867203 35.2559547, 58.2867539 35.2559989)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,16.596,,"LINESTRING (58.2867203 35.2559547, 58.2866239 35.2558279)",,
"[256007237, 255924989]",False,,باهنر ۴,residential,30,False,116.682,,"LINESTRING (58.2867203 35.2559547, 58.2865315 35.2560568, 58.2863634 35.2561445, 58.2865245 35.2563638, 58.286674 35.2565525, 58.2868117 35.2567165, 58.2868273 35.2567347)",,
256007237,False,,,residential,30,True,10.592,,"LINESTRING (58.2868958 35.2568118, 58.2868444 35.2567546, 58.2868273 35.2567347)",,
255924990,False,,,residential,30,False,31.79,,"LINESTRING (58.2868273 35.2567347, 58.2865541 35.2569135)",,
256007237,False,,,residential,30,False,10.592,,"LINESTRING (58.2868273 35.2567347, 58.2868444 35.2567546, 58.2868958 35.2568118)",,
"[255924989, 256007237]",False,,باهنر ۴,residential,30,True,116.68200000000002,,"LINESTRING (58.2868273 35.2567347, 58.2868117 35.2567165, 58.286674 35.2565525, 58.2865245 35.2563638, 58.2863634 35.2561445, 58.2865315 35.2560568, 58.2867203 35.2559547)",,
255924990,False,,,residential,30,True,31.79,,"LINESTRING (58.2865541 35.2569135, 58.2868273 35.2567347)",,
256007236,False,,,residential,30,False,4.758,,"LINESTRING (58.2865541 35.2569135, 58.2865802 35.2569506)",,
256007236,False,,,residential,30,True,76.72899999999998,,"LINESTRING (58.2865541 35.2569135, 58.2864825 35.2568118, 58.2863261 35.2566154, 58.286204 35.256455, 58.2861766 35.256419, 58.2861096 35.2563268)",,
255925620,False,,فردوسی ۷,residential,30,False,73.232,,"LINESTRING (58.287636 35.2580836, 58.2869524 35.2584331)",,
255925620,False,,فردوسی ۷,residential,30,True,73.232,,"LINESTRING (58.2869524 35.2584331, 58.287636 35.2580836)",,
115878016,True,2,فردوسی,secondary,70,False,46.518,,"LINESTRING (58.2869524 35.2584331, 58.2869732 35.2584714, 58.2870129 35.2585326, 58.287169 35.2588121)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,25.496,,"LINESTRING (58.2887003 35.2586028, 58.288845 35.2587993)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,54.249,,"LINESTRING (58.2887003 35.2586028, 58.2883924 35.2581847)",,
255925622,False,,باهنر ۱۰,residential,30,False,37.571,,"LINESTRING (58.2887003 35.2586028, 58.2883505 35.2587833)",3,
255925622,False,,باهنر ۱۰,residential,30,True,37.571,,"LINESTRING (58.2883505 35.2587833, 58.2887003 35.2586028)",3,
115877970,False,,,residential,30,True,28.831,,"LINESTRING (58.2898144 35.2586978, 58.2896979 35.2584566)",,
115877970,False,,,residential,30,False,24.984,,"LINESTRING (58.2895788 35.2582103, 58.2896798 35.2584193)",,
"[115877970, 256002366]",False,,,residential,30,"[False, True]",77.053,,"LINESTRING (58.2895788 35.2582103, 58.2895029 35.2580532, 58.2895228 35.257954, 58.2894903 35.2578145, 58.2894496 35.2576651, 58.2894148 35.2575398)",,
256002118,False,,,residential,30,False,50.028,,"LINESTRING (58.2895788 35.2582103, 58.2899829 35.2580212, 58.2900565 35.2579861)",,
256002118,False,,,residential,30,True,47.75,,"LINESTRING (58.2905106 35.2577695, 58.2900565 35.2579861)",,
115877970,False,,,residential,30,False,28.831,,"LINESTRING (58.2896979 35.2584566, 58.2898144 35.2586978)",,
115877970,False,,,residential,30,True,4.461,,"LINESTRING (58.2896979 35.2584566, 58.2896798 35.2584193)",,
256002284,False,,,residential,30,False,34.161,,"LINESTRING (58.2896979 35.2584566, 58.2900155 35.2582919)",,
256002284,False,,,residential,30,True,34.161,,"LINESTRING (58.2900155 35.2582919, 58.2896979 35.2584566)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,12.793,,"LINESTRING (58.288845 35.2587993, 58.2889176 35.2588979)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,25.496,,"LINESTRING (58.288845 35.2587993, 58.2887003 35.2586028)",,
256002285,False,,باهنر ۱۳,residential,30,False,67.11500000000001,,"LINESTRING (58.288845 35.2587993, 58.2893358 35.2585449, 58.2894799 35.2584923)",4,
115877970,False,,,residential,30,False,4.461,,"LINESTRING (58.2896798 35.2584193, 58.2896979 35.2584566)",,
115877970,False,,,residential,30,True,24.984,,"LINESTRING (58.2896798 35.2584193, 58.2895788 35.2582103)",,
256002285,False,,باهنر ۱۳,residential,30,True,19.883,,"LINESTRING (58.2896798 35.2584193, 58.2894799 35.2584923)",4,
1118843656,False,,,residential,,True,91.906,,"LINESTRING (58.2891244 35.2566958, 58.2900614 35.2563832)",,
256002366,False,,,residential,30,False,70.633,,"LINESTRING (58.2891244 35.2566958, 58.2889201 35.2567483, 58.2886694 35.256336)",,
256002366,False,,,residential,30,True,97.57700000000001,,"LINESTRING (58.2891244 35.2566958, 58.2892098 35.2569182, 58.2892992 35.2571373, 58.2893683 35.2573597, 58.289409 35.2575191, 58.2894148 35.2575398)",,
256002366,False,,,residential,30,False,38.414,,"LINESTRING (58.2886694 35.256336, 58.2885124 35.2560152)",,
562229842,False,,,residential,,False,117.057,,"LINESTRING (58.2886694 35.256336, 58.2898876 35.2559915)",,
256002366,False,,,residential,30,True,70.633,,"LINESTRING (58.2886694 35.256336, 58.2889201 35.2567483, 58.2891244 35.2566958)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,55.764,,"LINESTRING (58.287853 35.2549671, 58.2884503 35.2548505)",,
256002366,False,,,residential,30,True,66.995,,"LINESTRING (58.287853 35.2549671, 58.288203 35.2554975)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,46.462999999999994,,"LINESTRING (58.287853 35.2549671, 58.287594 35.2550266, 58.2874751 35.2550339, 58.2873527 35.255021)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,101.375,,"LINESTRING (58.2867539 35.2559989, 58.2873429 35.2567734)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,5.785,,"LINESTRING (58.2867539 35.2559989, 58.2867203 35.2559547)",,
"[543352267, 256002741]",False,,باهنر ۳,residential,30,False,138.35700000000003,,"LINESTRING (58.2867539 35.2559989, 58.2872389 35.2557399, 58.2873851 35.2559098, 58.2875139 35.2560624, 58.287634 35.2562087, 58.287769 35.2563779)",,
"[543352267, 256002741]",False,,باهنر ۳,residential,30,True,138.357,,"LINESTRING (58.287769 35.2563779, 58.287634 35.2562087, 58.2875139 35.2560624, 58.2873851 35.2559098, 58.2872389 35.2557399, 58.2867539 35.2559989)",,
543352273,False,,باهنر ۵,residential,30,False,56.248000000000005,,"LINESTRING (58.2878618 35.2564971, 58.2875963 35.2566387, 58.2873429 35.2567734)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,54.282,,"LINESTRING (58.2873429 35.2567734, 58.2876583 35.2571881)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,101.375,,"LINESTRING (58.2873429 35.2567734, 58.2867539 35.2559989)",,
543352273,False,,باهنر ۵,residential,30,True,56.248000000000005,,"LINESTRING (58.2873429 35.2567734, 58.2875963 35.2566387, 58.2878618 35.2564971)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,58.573,,"LINESTRING (58.2879908 35.2576395, 58.2876583 35.2571881)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,59.635,,"LINESTRING (58.2879908 35.2576395, 58.2882085 35.2579351, 58.2883293 35.2580991)",,
256002989,False,,باهنر ۹,residential,30,False,75.143,,"LINESTRING (58.2879908 35.2576395, 58.2884847 35.2574016, 58.2886957 35.2572859)",,
256002989,False,,باهنر ۹,residential,30,True,72.529,,"LINESTRING (58.2892137 35.2573814, 58.2890899 35.2572022, 58.2890474 35.2571444, 58.2889943 35.2570924, 58.288966 35.2571098, 58.2887218 35.2572716, 58.2886957 35.2572859)",,
256002989,False,,باهنر ۹,residential,30,False,72.529,,"LINESTRING (58.2886957 35.2572859, 58.2887218 35.2572716, 58.288966 35.2571098, 58.2889943 35.2570924, 58.2890474 35.2571444, 58.2890899 35.2572022, 58.2892137 35.2573814)",,
256002989,False,,باهنر ۹,residential,30,True,75.143,,"LINESTRING (58.2886957 35.2572859, 58.2884847 35.2574016, 58.2879908 35.2576395)",,
256003495,False,,,residential,30,False,162.028,,"LINESTRING (58.2886957 35.2572859, 58.2887855 35.2573785, 58.2888917 35.2575057, 58.2889483 35.2575721, 58.2890368 35.2577022, 58.28915 35.2578698, 58.2892916 35.2580669, 58.2891923 35.258126, 58.2894799 35.2584923)",,
115877954,False,2,خیابان شهید باهنر,secondary,70,False,11.11,,"LINESTRING (58.2883293 35.2580991, 58.2883924 35.2581847)",,
256003766,False,,باهنر ۱۱,residential,30,False,48.533,,"LINESTRING (58.2883293 35.2580991, 58.2887819 35.2578669)",3,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,59.635,,"LINESTRING (58.2883293 35.2580991, 58.2882085 35.2579351, 58.2879908 35.2576395)",,
256003766,False,,باهنر ۱۱,residential,30,True,48.533,,"LINESTRING (58.2887819 35.2578669, 58.2883293 35.2580991)",3,
115877954,False,2,خیابان شهید باهنر,secondary,70,True,12.793,,"LINESTRING (58.2889176 35.2588979, 58.288845 35.2587993)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,17.272,,"LINESTRING (58.2884503 35.2548505, 58.2886314 35.254803)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,55.764,,"LINESTRING (58.2884503 35.2548505, 58.287853 35.2549671)",,
256008339,False,,,residential,30,False,70.81400000000001,,"LINESTRING (58.2884503 35.2548505, 58.2886728 35.2552423, 58.2887785 35.2554282)",,
256008339,False,,,residential,30,False,6.54,,"LINESTRING (58.2887785 35.2554282, 58.2888454 35.2554064)",,
256008339,False,,,residential,30,True,70.81400000000001,,"LINESTRING (58.2887785 35.2554282, 58.2886728 35.2552423, 58.2884503 35.2548505)",,
1118832405,False,,,residential,,False,39.054,,"LINESTRING (58.2887785 35.2554282, 58.2886296 35.2554867, 58.2887322 35.2556861)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,40.92,,"LINESTRING (58.2887918 35.2547697, 58.2892325 35.2546928)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,15.028,,"LINESTRING (58.2887918 35.2547697, 58.2886314 35.254803)",,
256008537,False,,,residential,30,False,36.475,,"LINESTRING (58.2887918 35.2547697, 58.2889451 35.2550729)",,
256008537,False,,,residential,30,True,36.475,,"LINESTRING (58.2889451 35.2550729, 58.2887918 35.2547697)",,
256008538,False,,,residential,30,True,109.47,,"LINESTRING (58.289498 35.2555112, 58.2896891 35.2554348, 58.2893548 35.2546714)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,21.311,,"LINESTRING (58.2898354 35.2546691, 58.2900701 35.2546679)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,24.798,,"LINESTRING (58.2898354 35.2546691, 58.2895623 35.2546704)",,
256008592,False,,,residential,30,False,45.199,,"LINESTRING (58.2898354 35.2546691, 58.2899412 35.2550663)",,
256008592,False,,,residential,30,True,45.199,,"LINESTRING (58.2899412 35.2550663, 58.2898354 35.2546691)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,False,18.769,,"LINESTRING (58.2904615 35.254666, 58.2906682 35.254665)",,
115878041,False,,خیابان شهید عباسپور,tertiary,50,True,35.54,,"LINESTRING (58.2904615 35.254666, 58.2900701 35.2546679)",,
256008830,False,,,residential,30,False,119.47800000000001,,"LINESTRING (58.2904615 35.254666, 58.2905998 35.2550895, 58.2907543 35.2555178, 58.2908298 35.2556972)",,
1118832403,False,,,residential,,True,93.779,,"LINESTRING (58.2910633 35.2561784, 58.2900614 35.2563832)",,
256008830,False,,,residential,30,False,100.776,,"LINESTRING (58.2910633 35.2561784, 58.2910917 35.2562681, 58.2912421 35.2566332, 58.2914007 35.2570416)",,
256008830,False,,,residential,30,True,57.579,,"LINESTRING (58.2910633 35.2561784, 58.2908884 35.2558365, 58.2908298 35.2556972)",,
256008830,False,,,residential,30,True,100.77599999999998,,"LINESTRING (58.2914007 35.2570416, 58.2912421 35.2566332, 58.2910917 35.2562681, 58.2910633 35.2561784)",,
115878262,True,2,میدان مرکزی,secondary,40,False,80.67300000000002,roundabout,"LINESTRING (58.2853181 35.2554561, 58.2855682 35.2553491, 58.2860011 35.2551634, 58.2861051 35.2551194)",,
256009480,False,,,tertiary,70,False,70.174,,"LINESTRING (58.2853181 35.2554561, 58.2851317 35.2553983, 58.2848919 35.255395, 58.2845585 35.255385)",,
256009480,False,,,tertiary,70,False,5.516,,"LINESTRING (58.2845585 35.255385, 58.2844978 35.2553869)",,
256009954,False,,,residential,30,True,31.632,,"LINESTRING (58.2845585 35.255385, 58.2847026 35.255644)",6.2,
256009480,False,,,tertiary,70,True,70.174,,"LINESTRING (58.2845585 35.255385, 58.2848919 35.255395, 58.2851317 35.2553983, 58.2853181 35.2554561)",,
562229834,False,,,tertiary,70,True,23.802,,"LINESTRING (58.2833429 35.2558896, 58.2835354 35.2557443)",4,
1119592885,False,,,residential,,False,19.798,,"LINESTRING (58.2833429 35.2558896, 58.2832262 35.2557392)",,
562229834,False,,,tertiary,70,False,38.012,,"LINESTRING (58.2833429 35.2558896, 58.2831397 35.2560058, 58.2830179 35.2561033)",4,
684292856,False,2,خیابان دانش جنوبی,tertiary,,False,15.811,,"LINESTRING (58.2830179 35.2561033, 58.2830795 35.2562363)",,
562229834,False,,,tertiary,70,True,38.012,,"LINESTRING (58.2830179 35.2561033, 58.2831397 35.2560058, 58.2833429 35.2558896)",4,
684292856,False,2,خیابان دانش جنوبی,tertiary,,True,137.711,,"LINESTRING (58.2830179 35.2561033, 58.2825109 35.255009, 58.282469 35.2549497)",,
115878190,False,2,خیابان شهید مطهری,tertiary,70,False,71.01,,"LINESTRING (58.2847026 35.255644, 58.2839837 35.2558954)",,
256009954,False,,,residential,30,False,31.632,,"LINESTRING (58.2847026 35.255644, 58.2845585 35.255385)",6.2,
115878190,False,2,خیابان شهید مطهری,tertiary,70,True,26.887999999999998,,"LINESTRING (58.2847026 35.255644, 58.284822 35.2556022, 58.2849881 35.2555973)",,
115878190,False,2,خیابان شهید مطهری,tertiary,70,True,71.01,,"LINESTRING (58.2839837 35.2558954, 58.2847026 35.255644)",,
115878190,False,2,خیابان شهید مطهری,tertiary,70,False,90.661,,"LINESTRING (58.2839837 35.2558954, 58.2831875 35.2561739, 58.2830795 35.2562363)",,
256009957,False,,مطهری ۲,residential,30,False,43.745999999999995,,"LINESTRING (58.2839837 35.2558954, 58.2838999 35.2557137, 58.2837786 35.2555408)",3,
372421670,False,,مطهری ۱,residential,30,False,90.984,,"LINESTRING (58.2839837 35.2558954, 58.2840706 35.2560246, 58.2841724 35.2561549, 58.2842649 35.2562441, 58.2842887 35.2562683, 58.2844079 35.2562424, 58.2844442 35.2562766, 58.2845908 35.256464)",5,
256009480,False,,,tertiary,70,True,31.826999999999998,,"LINESTRING (58.2837786 35.2555408, 58.2838227 35.2554979, 58.2840219 35.2554414, 58.2840907 35.2554269)",,
256009957,False,,مطهری ۲,residential,30,True,43.745999999999995,,"LINESTRING (58.2837786 35.2555408, 58.2838999 35.2557137, 58.2839837 35.2558954)",3,
562229833,False,,,residential,30,False,110.099,,"LINESTRING (58.2837786 35.2555408, 58.2836722 35.2554381, 58.283595 35.2553219, 58.2835259 35.2552157, 58.2834812 35.2551493, 58.2833836 35.2551128, 58.2832494 35.2550729, 58.2829242 35.2550099, 58.2828641 35.2549994)",,
562229834,False,,,tertiary,70,False,31.656,,"LINESTRING (58.2837786 35.2555408, 58.283717 35.2556008, 58.2836112 35.2556871, 58.2835354 35.2557443)",4,
684292856,False,2,خیابان دانش جنوبی,tertiary,,True,11.132,,"LINESTRING (58.282469 35.2549497, 58.2824077 35.254863)",,
