osmid,oneway,highway,reversed,length,junction,geometry,name
1105962650,True,tertiary,False,48.973,,"LINESTRING (55.1949936 28.3079099, 55.1949987 28.3074695)",
1105962647,True,tertiary,False,23.425000000000004,roundabout,"LINESTRING (55.1949936 28.3079099, 55.1950412 28.307878, 55.1950981 28.3078618, 55.1951579 28.3078631, 55.1952139 28.3078817)",
1105962639,False,tertiary_link,True,12.986,,"LINESTRING (55.1963226 28.3096742, 55.1962057 28.3097294)",
565405450,False,residential,True,88.03,,"LINESTRING (55.1936475 28.3056442, 55.1944362 28.305264)",
565405434,True,residential,False,212.67000000000004,,"LINESTRING (55.1936475 28.3056442, 55.1941994 28.3061778, 55.1944515 28.3064517, 55.1947356 28.3068628, 55.1947935 28.3069594, 55.1948485 28.306989, 55.1949222 28.3069677, 55.1950323 28.3068922)",
565405445,False,residential,True,162.583,,"LINESTRING (55.1902364 28.3079284, 55.1892348 28.3067621)",شمس تبریزی
565405449,False,residential,False,90.398,,"LINESTRING (55.1936416 28.3115335, 55.1943915 28.3110591)",
565405448,False,residential,False,331.578,,"LINESTRING (55.1936416 28.3115335, 55.1932037 28.3109328, 55.1929279 28.3102242, 55.1925235 28.309696, 55.191947 28.3089745)",
565405431,False,residential,False,52.777,,"LINESTRING (55.194486 28.3040099, 55.1942077 28.3036034)",
565405431,False,residential,True,61.381,,"LINESTRING (55.194486 28.3040099, 55.1948237 28.304475)",
565405439,False,residential,True,65.848,,"LINESTRING (55.194486 28.3040099, 55.1939004 28.3043012)",
565405440,False,residential,False,72.318,,"LINESTRING (55.1943915 28.3110591, 55.1947124 28.3116449)",
565405449,False,residential,True,90.398,,"LINESTRING (55.1943915 28.3110591, 55.1936416 28.3115335)",
565405440,False,residential,True,273.757,,"LINESTRING (55.1943915 28.3110591, 55.1942741 28.3108946, 55.1939266 28.3097714, 55.1932345 28.3088513)",
565405451,False,residential,False,185.25900000000001,,"LINESTRING (55.1958829 28.3032173, 55.1957317 28.3030841, 55.1954891 28.3030422, 55.1942077 28.3036034)",
565405424,False,residential,True,54.932,,"LINESTRING (55.1926754 28.305496, 55.1931712 28.3052647)",
565405420,False,residential,True,188.644,,"LINESTRING (55.1926754 28.305496, 55.1923439 28.3051755, 55.1920036 28.3048755, 55.1919322 28.3047247, 55.1914769 28.3041808)",
565405424,False,residential,False,110.48400000000001,,"LINESTRING (55.1926754 28.305496, 55.1921303 28.305773, 55.1919618 28.3060161, 55.191791 28.3060524)",
1105962647,True,tertiary,False,5.327,roundabout,"LINESTRING (55.1949752 28.3081041, 55.1949524 28.3080606)",
565405444,False,residential,False,88.58,,"LINESTRING (55.1892721 28.3028375, 55.1883965 28.3030382)",
1105962659,False,residential,False,181.197,,"LINESTRING (55.1892721 28.3028375, 55.1897679 28.3036108, 55.1900715 28.303906, 55.1903851 28.30411)",
565405423,False,residential,False,25.056,,"LINESTRING (55.191947 28.3089745, 55.1921893 28.3089019)",
565405448,False,residential,False,184.541,,"LINESTRING (55.191947 28.3089745, 55.1917115 28.3090145, 55.191319 28.308436, 55.1908052 28.3078072)",
565405448,False,residential,True,331.57800000000003,,"LINESTRING (55.191947 28.3089745, 55.1925235 28.309696, 55.1929279 28.3102242, 55.1932037 28.3109328, 55.1936416 28.3115335)",
565405445,False,residential,False,162.583,,"LINESTRING (55.1892348 28.3067621, 55.1902364 28.3079284)",شمس تبریزی
565405448,False,residential,True,54.9,,"LINESTRING (55.1892348 28.3067621, 55.1897419 28.3065513)",
565405448,False,residential,False,212.42700000000002,,"LINESTRING (55.1892348 28.3067621, 55.1885408 28.3070506, 55.1883696 28.3069165, 55.1881176 28.3067907, 55.1878988 28.3067907, 55.1873043 28.3070526)",
565405448,False,residential,True,212.42700000000002,,"LINESTRING (55.1873043 28.3070526, 55.1878988 28.3067907, 55.1881176 28.3067907, 55.1883696 28.3069165, 55.1885408 28.3070506, 55.1892348 28.3067621)",
565405434,True,residential,False,77.761,,"LINESTRING (55.1903851 28.30411, 55.1905811 28.3041351, 55.1910821 28.3041209, 55.1911767 28.3041137)",
565405435,False,residential,True,266.358,,"LINESTRING (55.1903851 28.30411, 55.1907052 28.304527, 55.191119 28.3050519, 55.1914293 28.3053334, 55.1916647 28.3057546, 55.1916683 28.3058521, 55.1915502 28.306127)",
1105962659,False,residential,True,181.197,,"LINESTRING (55.1903851 28.30411, 55.1900715 28.303906, 55.1897679 28.3036108, 55.1892721 28.3028375)",
565405451,False,residential,True,115.748,,"LINESTRING (55.1925521 28.3043518, 55.1935999 28.3038696)",
565405434,True,residential,False,59.082,,"LINESTRING (55.1925521 28.3043518, 55.1928852 28.3047257, 55.1929181 28.3047738)",
565405423,False,residential,False,39.689,,"LINESTRING (55.1921893 28.3089019, 55.1925731 28.3087869)",
565405423,False,residential,True,25.056,,"LINESTRING (55.1921893 28.3089019, 55.191947 28.3089745)",
565405425,False,residential,True,225.728,,"LINESTRING (55.1921893 28.3089019, 55.1916972 28.3081506, 55.1912168 28.3075617, 55.1908052 28.3078072)",
565405422,False,residential,False,195.328,,"LINESTRING (55.1932738 28.3083524, 55.1949987 28.3074695)",
565405422,False,residential,True,40.112,,"LINESTRING (55.1932738 28.3083524, 55.1929388 28.3085601)",
565405441,False,residential,False,112.586,,"LINESTRING (55.1932738 28.3083524, 55.1927771 28.3074392)",
536737689,False,unclassified,False,135.578,,"LINESTRING (55.1953626 28.3106753, 55.1966922 28.3103341)",
536737689,False,unclassified,True,47.385,,"LINESTRING (55.1953626 28.3106753, 55.194903 28.310809)",
565405424,False,residential,False,76.828,,"LINESTRING (55.1948237 28.304475, 55.1941292 28.3047967)",
565405424,False,residential,True,37.787,,"LINESTRING (55.1948237 28.304475, 55.1951854 28.3043564)",
565405431,False,residential,False,61.381,,"LINESTRING (55.1948237 28.304475, 55.194486 28.3040099)",
565405431,False,residential,True,52.777,,"LINESTRING (55.1942077 28.3036034, 55.194486 28.3040099)",
565405451,False,residential,False,66.46,,"LINESTRING (55.1942077 28.3036034, 55.1935999 28.3038696)",
565405451,False,residential,True,185.25900000000001,,"LINESTRING (55.1942077 28.3036034, 55.1954891 28.3030422, 55.1957317 28.3030841, 55.1958829 28.3032173)",
565405428,False,residential,False,84.672,,"LINESTRING (55.1927771 28.3074392, 55.1920259 28.3078166)",
565405441,False,residential,True,112.586,,"LINESTRING (55.1927771 28.3074392, 55.1932738 28.3083524)",
565405441,False,residential,False,184.841,,"LINESTRING (55.1927771 28.3074392, 55.1922279 28.3064295, 55.1920192 28.3062026, 55.191791 28.3060524)",
565405442,False,residential,False,56.997,,"LINESTRING (55.1933637 28.3034011, 55.1935999 28.3038696)",
565405422,False,residential,False,43.792,,"LINESTRING (55.1925731 28.3087869, 55.1929388 28.3085601)",
565405423,False,residential,True,39.689,,"LINESTRING (55.1925731 28.3087869, 55.1921893 28.3089019)",
565405424,False,residential,True,120.459,,"LINESTRING (55.1925731 28.3087869, 55.1920259 28.3078166)",
565405439,False,residential,False,65.848,,"LINESTRING (55.1939004 28.3043012, 55.194486 28.3040099)",
565405439,False,residential,True,109.589,,"LINESTRING (55.1939004 28.3043012, 55.1929181 28.3047738)",
565405442,False,residential,False,59.476,,"LINESTRING (55.1939004 28.3043012, 55.1941292 28.3047967)",
565405442,False,residential,True,56.291,,"LINESTRING (55.1939004 28.3043012, 55.1935999 28.3038696)",
565405434,True,residential,False,60.267,,"LINESTRING (55.1929181 28.3047738, 55.1932692 28.305219)",
565405439,False,residential,False,109.589,,"LINESTRING (55.1929181 28.3047738, 55.1939004 28.3043012)",
565405440,False,residential,True,43.433,,"LINESTRING (55.1932345 28.3088513, 55.1929388 28.3085601)",
565405452,False,residential,True,189.773,,"LINESTRING (55.1932345 28.3088513, 55.1949524 28.3080606)",
565405440,False,residential,False,273.75699999999995,,"LINESTRING (55.1932345 28.3088513, 55.1939266 28.3097714, 55.1942741 28.3108946, 55.1943915 28.3110591)",
