osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,bridge,lanes
233785000,پروین اعتصامی,tertiary,False,False,47.414,"LINESTRING (50.1557575 37.1991268, 50.1560991 37.1987985)",,,,
233785000,پروین اعتصامی,tertiary,False,True,29.933999999999997,"LINESTRING (50.1557575 37.1991268, 50.1557233 37.199209, 50.1556197 37.1993719)",,,,
720168084,اعتصامی پنج,residential,False,False,145.898,"LINESTRING (50.1557575 37.1991268, 50.155404 37.1988172, 50.1552383 37.198543, 50.1548877 37.1985931, 50.1546645 37.1983446)",,,,
233785000,پروین اعتصامی,tertiary,False,False,11.509,"LINESTRING (50.1555609 37.1994642, 50.1556197 37.1993719)",,,,
233785000,پروین اعتصامی,tertiary,False,True,23.26,"LINESTRING (50.1555609 37.1994642, 50.1554886 37.1996653)",,,,
"[270401580, 1069627839]","['شریعتی چهارم', 'اعتصامی شش']",residential,False,"[False, True]",185.785,"LINESTRING (50.1555609 37.1994642, 50.1557577 37.1995419, 50.1558429 37.1995758, 50.1562058 37.1992355, 50.1563243 37.199169, 50.1565153 37.199061, 50.1567756 37.1988388, 50.1569484 37.1986734, 50.1571117 37.1985941)",,,,
233785000,پروین اعتصامی,tertiary,False,False,23.26,"LINESTRING (50.1554886 37.1996653, 50.1555609 37.1994642)",,,,
233785000,پروین اعتصامی,tertiary,False,True,52.126,"LINESTRING (50.1554886 37.1996653, 50.1552859 37.1997763, 50.1551964 37.1998073, 50.1549515 37.1998036)",,,,
1070087584,بلوار شهید بهشتی,secondary,True,False,141.662,"LINESTRING (50.1489282 37.1921221, 50.1498114 37.1931842)",30,,,
238911213,کوچه صبور,residential,False,True,100.06899999999999,"LINESTRING (50.1489282 37.1921221, 50.1495077 37.1920456, 50.1494331 37.1916177)",30,,,
238474890,غلامرضا خرسند,residential,False,False,35.473,"LINESTRING (50.1494331 37.1916177, 50.1498331 37.1916331)",30,,,
238911213,کوچه صبور,residential,False,False,100.06899999999999,"LINESTRING (50.1494331 37.1916177, 50.1495077 37.1920456, 50.1489282 37.1921221)",30,,,
238474890,غلامرضا خرسند,residential,False,True,35.473,"LINESTRING (50.1498331 37.1916331, 50.1494331 37.1916177)",30,,,
238810578,,residential,False,False,32.915,"LINESTRING (50.1498331 37.1916331, 50.1500065 37.1913713)",30,,,
238474890,غلامرضا خرسند,residential,False,False,91.793,"LINESTRING (50.1498331 37.1916331, 50.1502956 37.1917505, 50.1506712 37.1920715)",30,,,
238474890,غلامرضا خرسند,residential,False,False,65.382,"LINESTRING (50.1506712 37.1920715, 50.1509627 37.1926117)",30,,,
238474890,غلامرضا خرسند,residential,False,True,91.793,"LINESTRING (50.1506712 37.1920715, 50.1502956 37.1917505, 50.1498331 37.1916331)",30,,,
1070087590,سلامت,unclassified,False,False,54.246,"LINESTRING (50.1506712 37.1920715, 50.1505036 37.1921716, 50.1501762 37.1923587)",,,,
1038165735,بن بست هانی,residential,False,False,28.687,"LINESTRING (50.1496578 37.1931387, 50.1493599 37.1932399)",,,,
165331484,بلوار شهید بهشتی,secondary,True,False,174.84699999999998,"LINESTRING (50.1496578 37.1931387, 50.1494101 37.1928269, 50.1490886 37.1924523, 50.1485678 37.1918279)",30,,,
238474890,غلامرضا خرسند,residential,False,True,65.382,"LINESTRING (50.1509627 37.1926117, 50.1506712 37.1920715)",30,,,
436200890,غلامرضا خرسند,residential,False,True,68.108,"LINESTRING (50.1509627 37.1926117, 50.1514282 37.1927948, 50.1514605 37.1929079, 50.151539 37.1929624)",30,,,
165331484,بلوار شهید بهشتی,secondary,True,False,52.034,"LINESTRING (50.1502018 37.193763, 50.1498632 37.1933806)",30,,,
263148162,,tertiary,False,False,10.231,"LINESTRING (50.1502018 37.193763, 50.1503162 37.1937757)",,,,
238477837,هفده شهریور,tertiary,True,False,123.49,"LINESTRING (50.1502018 37.193763, 50.1493365 37.1943739, 50.1491659 37.194506)",50,,,
238810607,پل بتنی,tertiary,False,True,36.339,"LINESTRING (50.1486685 37.1948612, 50.1483672 37.195083)",50,,yes,
246376287,کوی یاسر,residential,True,False,101.045,"LINESTRING (50.1486685 37.1948612, 50.1481453 37.1945501, 50.1482938 37.1941799)",30,,,
1196001823,,residential,False,False,218.15300000000005,"LINESTRING (50.1486685 37.1948612, 50.1489307 37.1950389, 50.1490997 37.1951329, 50.1493451 37.1952483, 50.1496401 37.1953765, 50.1499178 37.1954908, 50.1502584 37.1956404, 50.1504005 37.1956981, 50.1504716 37.1957077, 50.1505467 37.1956927, 50.1505896 37.1956564, 50.1507117 37.1955122)",,,,
233785447,بلوار امام خمینی,secondary,True,False,89.437,"LINESTRING (50.1526561 37.1944236, 50.1528159 37.194231, 50.1532121 37.1937522)",30,,,
"[436200890, 238668719]",غلامرضا خرسند,residential,False,False,87.69000000000001,"LINESTRING (50.1526561 37.1944236, 50.1525242 37.1943476, 50.1524515 37.1942516, 50.1521304 37.1939626, 50.152019 37.1938284)",30,,,
1089806630,,secondary,False,True,8.558,"LINESTRING (50.1485678 37.1918279, 50.1486552 37.1917951)",30,,,
1070087584,بلوار شهید بهشتی,secondary,True,False,51.589,"LINESTRING (50.1498114 37.1931842, 50.1501401 37.1935672)",30,,,
238474891,کوی بلال,residential,True,False,120.606,"LINESTRING (50.1498114 37.1931842, 50.1506933 37.1927904, 50.1509627 37.1926117)",30,,,
238678213,خیابان مدرس,secondary,False,False,10.075,"LINESTRING (50.154575 37.1950995, 50.1546447 37.1951711)",,,,
1009801838,مدرس,secondary,False,True,43.449,"LINESTRING (50.154575 37.1950995, 50.1542754 37.1947901)",,,,
233785000,پروین اعتصامی,tertiary,False,False,82.764,"LINESTRING (50.1566113 37.1980021, 50.1568192 37.1975454, 50.1568507 37.1972881)",,,,
233785000,پروین اعتصامی,tertiary,False,True,29.748,"LINESTRING (50.1566113 37.1980021, 50.156565 37.1981038, 50.1565598 37.1982631)",,,,
238678214,هادی رجبی,residential,False,False,71.996,"LINESTRING (50.1566113 37.1980021, 50.1564623 37.1979342, 50.1563964 37.1978225, 50.1559294 37.1979304)",,,,
238678214,هادی رجبی,residential,False,False,21.328,"LINESTRING (50.1559294 37.1979304, 50.1560254 37.1981063)",,,,
238678215,,residential,False,False,26.848,"LINESTRING (50.1559294 37.1979304, 50.1556989 37.1977736)",,,,
238678214,هادی رجبی,residential,False,True,71.99600000000001,"LINESTRING (50.1559294 37.1979304, 50.1563964 37.1978225, 50.1564623 37.1979342, 50.1566113 37.1980021)",,,,
238678214,هادی رجبی,residential,False,True,21.328,"LINESTRING (50.1560254 37.1981063, 50.1559294 37.1979304)",,,,
238678215,,residential,False,True,26.848,"LINESTRING (50.1556989 37.1977736, 50.1559294 37.1979304)",,,,
238678218,سینما کوچه,residential,False,False,143.738,"LINESTRING (50.1545047 37.1921703, 50.1540571 37.1917833, 50.153995 37.1917106, 50.1537374 37.191389, 50.1537003 37.1913376, 50.1535386 37.1911378)",30,,,
238810578,,residential,False,True,13.875,"LINESTRING (50.1501402 37.1911693, 50.1500672 37.1912797)",30,,,
238810607,پل بتنی,tertiary,False,False,36.339,"LINESTRING (50.1483672 37.195083, 50.1486685 37.1948612)",50,,yes,
238911240,هفده شهریور,tertiary,False,True,8.375,"LINESTRING (50.1483672 37.195083, 50.1482988 37.195135)",50,,,
263903769,,tertiary,True,False,42.876,"LINESTRING (50.1483672 37.195083, 50.1479708 37.1948617)",30,,,
238911239,خرمشهر شمالی,tertiary,False,True,15.65,"LINESTRING (50.1479283 37.199587, 50.1478532 37.1994596)",50,,,2
238911242,پل پاسگاه,tertiary,False,False,25.11,"LINESTRING (50.1479283 37.199587, 50.1480898 37.1997726)",30,,yes,
660415481,موسی پایکار,residential,False,False,113.58800000000001,"LINESTRING (50.1479283 37.199587, 50.1483749 37.1992828, 50.1484742 37.1990816, 50.148808 37.1988741)",,,,
238911240,هفده شهریور,tertiary,False,False,8.375,"LINESTRING (50.1482988 37.195135, 50.1483672 37.195083)",50,,,
238911240,هفده شهریور,tertiary,False,True,35.835,"LINESTRING (50.1482988 37.195135, 50.1480125 37.1953087, 50.1479744 37.1953273)",50,,,
263903758,سید جمال الدین اسد آبادی,residential,False,False,197.85000000000002,"LINESTRING (50.1482988 37.195135, 50.148548 37.1952453, 50.1493646 37.1956478, 50.1498553 37.1959296, 50.1501961 37.1960695)",30,,,
238911241,شهید بهشتی,secondary,False,False,46.095,"LINESTRING (50.1488542 37.1992418, 50.1484619 37.1995142)",30,,,2
660415490,,residential,False,False,51.422000000000004,"LINESTRING (50.1488542 37.1992418, 50.1488949 37.1990551, 50.1490274 37.1988963, 50.1491112 37.1988482)",,,,
238911241,شهید بهشتی,secondary,False,True,43.724,"LINESTRING (50.1480898 37.1997726, 50.1484619 37.1995142)",30,,,2
238911242,پل پاسگاه,tertiary,False,True,25.11,"LINESTRING (50.1480898 37.1997726, 50.1479283 37.199587)",30,,yes,
238477837,هفده شهریور,tertiary,True,False,59.17,"LINESTRING (50.1491659 37.194506, 50.1486685 37.1948612)",50,,,
239019952,بازار حسینیه,residential,False,False,109.953,"LINESTRING (50.1491659 37.194506, 50.1494983 37.1947378, 50.1502062 37.1950339)",30,,,
239019952,بازار حسینیه,residential,False,True,109.953,"LINESTRING (50.1502062 37.1950339, 50.1494983 37.1947378, 50.1491659 37.194506)",30,,,
317020144,,residential,False,True,33.641,"LINESTRING (50.1484118 37.1939065, 50.1480835 37.1940586)",30,,,
484010376,یاسر,residential,True,False,142.653,"LINESTRING (50.1484118 37.1939065, 50.148573 37.1938016, 50.1491547 37.1935471, 50.1498632 37.1933806)",30,,,
165331484,بلوار شهید بهشتی,secondary,True,False,32.473,"LINESTRING (50.1498632 37.1933806, 50.1496578 37.1931387)",30,,,
246376289,,residential,False,False,22.998,"LINESTRING (50.1480835 37.1940586, 50.1482938 37.1941799)",30,,,
317020144,,residential,False,False,33.641,"LINESTRING (50.1480835 37.1940586, 50.1484118 37.1939065)",30,,,
246376287,کوی یاسر,residential,True,False,32.147,"LINESTRING (50.1482938 37.1941799, 50.1484118 37.1939065)",30,,,
246376289,,residential,False,True,22.998,"LINESTRING (50.1482938 37.1941799, 50.1480835 37.1940586)",30,,,
233785017,خیابان شریعتی,tertiary,False,False,51.230000000000004,"LINESTRING (50.157383 37.1981199, 50.1573704 37.19827, 50.1573379 37.1985792)",,,,
233785017,خیابان شریعتی,tertiary,False,True,8.712,"LINESTRING (50.157383 37.1981199, 50.1573884 37.1980552, 50.1573838 37.1980422)",,,,
233785413,شهید مطهری,tertiary,False,False,14.427,"LINESTRING (50.1584166 37.1926976, 50.1585327 37.1927886)",,,,
233785413,شهید مطهری,tertiary,False,True,78.132,"LINESTRING (50.1584166 37.1926976, 50.1577518 37.1922358)",,,,
759655099,خیابان صنایع پرکار,tertiary,False,True,37.997,"LINESTRING (50.1573876 37.195913, 50.1575765 37.1956062)",,,,
759655099,خیابان صنایع پرکار,tertiary,False,False,145.801,"LINESTRING (50.1573876 37.195913, 50.1572305 37.1961676, 50.1571714 37.1963128, 50.1571432 37.1967619, 50.1571173 37.1969934, 50.1569981 37.1971612)",,,,
985435786,صنائی مقدم,residential,False,False,128.822,"LINESTRING (50.1573876 37.195913, 50.1580415 37.1963105, 50.158239 37.1964606, 50.1583089 37.1965048, 50.1585191 37.1966393)",30,,,
262932625,شهید محمد رضا تواتری,residential,False,False,37.841,"LINESTRING (50.1554666 37.195991, 50.1551995 37.1962566)",30,,,
275381105,مدرس,secondary,False,False,59.552,"LINESTRING (50.1554666 37.195991, 50.1558951 37.1964037)",,,,
275381105,مدرس,secondary,False,True,24.588,"LINESTRING (50.1554666 37.195991, 50.1553014 37.1958133)",,,,
262932625,شهید محمد رضا تواتری,residential,False,True,42.879,"LINESTRING (50.154608 37.1970497, 50.1548415 37.1967119)",30,,,
262932626,منجم باشی پنج,residential,False,True,68.295,"LINESTRING (50.154608 37.1970497, 50.1539469 37.1967336)",30,,,
1069627819,,residential,False,False,28.82,"LINESTRING (50.154608 37.1970497, 50.1546901 37.1971545, 50.1548152 37.1972156, 50.1548246 37.1972328)",,,,
233785399,خیابان منجم باشی,residential,True,False,22.443,"LINESTRING (50.1539469 37.1967336, 50.153981 37.1965336)",30,,,
262932626,منجم باشی پنج,residential,False,False,68.295,"LINESTRING (50.1539469 37.1967336, 50.154608 37.1970497)",30,,,
263148162,,tertiary,False,True,10.231,"LINESTRING (50.1503162 37.1937757, 50.1502018 37.193763)",,,,
844689643,بلوار شهید بهشتی,secondary,True,False,227.57600000000002,"LINESTRING (50.1503162 37.1937757, 50.1507868 37.1943338, 50.1508227 37.1943763, 50.1511958 37.1948248, 50.1517347 37.1954821)",30,,,
262932625,شهید محمد رضا تواتری,residential,False,True,37.841,"LINESTRING (50.1551995 37.1962566, 50.1554666 37.195991)",30,,,
262932625,شهید محمد رضا تواتری,residential,False,False,59.891999999999996,"LINESTRING (50.1551995 37.1962566, 50.1551029 37.1963492, 50.1548415 37.1967119)",30,,,
263148164,منجم باشی یک,residential,False,True,68.237,"LINESTRING (50.1551995 37.1962566, 50.1549009 37.1960441, 50.1545632 37.1959237)",,,,
233785399,خیابان منجم باشی,residential,True,False,58.5,"LINESTRING (50.1545632 37.1959237, 50.1549345 37.1955323, 50.1549522 37.1954997)",30,,,
263148164,منجم باشی یک,residential,False,False,68.237,"LINESTRING (50.1545632 37.1959237, 50.1549009 37.1960441, 50.1551995 37.1962566)",,,,
1070096971,موسوی,residential,False,True,58.45,"LINESTRING (50.1567674 37.1954459, 50.1561733 37.1952171)",,,,
759655099,خیابان صنایع پرکار,tertiary,False,False,37.997,"LINESTRING (50.1575765 37.1956062, 50.1573876 37.195913)",,,,
263148165,محسن توتچی,residential,False,True,151.10399999999998,"LINESTRING (50.1575765 37.1956062, 50.1572248 37.1954234, 50.1571435 37.1953848, 50.1568581 37.1952871, 50.1567164 37.1952066, 50.1564432 37.1951197, 50.1562125 37.195077, 50.1561295 37.1952003)",,,,
759655099,خیابان صنایع پرکار,tertiary,False,True,61.561,"LINESTRING (50.1575765 37.1956062, 50.1576324 37.1955161, 50.1577062 37.195435, 50.1578892 37.1952338, 50.1579413 37.1951994, 50.1579902 37.1951671)",,,,
288080951,خیابان سلمان فارسی,residential,False,True,23.848,"LINESTRING (50.1512377 37.1968592, 50.1514888 37.1969366)",30,,,
958559020,,residential,False,False,120.421,"LINESTRING (50.1512377 37.1968592, 50.1509923 37.196991, 50.1507034 37.1971409, 50.150436 37.1973636, 50.1506689 37.197552)",,,,
"[1069979257, 263903758]",سید جمال الدین اسد آبادی,residential,False,True,66.772,"LINESTRING (50.1512377 37.1968592, 50.1510464 37.1966876, 50.1508852 37.1965768, 50.1507367 37.1964138)",30,,yes,
288139835,هدایی,residential,False,False,64.09899999999999,"LINESTRING (50.1495802 37.197375, 50.1492919 37.1974927, 50.1491178 37.1975934, 50.1490649 37.1976188, 50.1489922 37.1976025, 50.1489519 37.1975828)",30,,,
288080962,کارگران,residential,False,False,133.522,"LINESTRING (50.1501943 37.1983685, 50.1503355 37.1986299, 50.1508745 37.1992983, 50.1509287 37.1994122)",30,,,
"[660415488, 660415481, 263903765]","['کارگران', 'موسی پایکار']",residential,False,"[False, True]",243.548,"LINESTRING (50.1501943 37.1983685, 50.1499957 37.1978928, 50.1499073 37.1977375, 50.1496741 37.1979174, 50.14946 37.1980971, 50.1493951 37.1982308, 50.1494058 37.1983359, 50.1493852 37.1985152, 50.148808 37.1988741)",30,,yes,
660415490,,residential,False,True,113.493,"LINESTRING (50.1501943 37.1983685, 50.1501237 37.1984534, 50.1499956 37.1985547, 50.1497329 37.1985881, 50.1495152 37.1986628, 50.1493709 37.1987038, 50.1492079 37.1987927, 50.1491112 37.1988482)",,,,
233785194,شهید مطهری,tertiary,False,True,47.558,"LINESTRING (50.1572904 37.1920171, 50.1577518 37.1922358)",,,,
233785194,شهید مطهری,tertiary,False,False,182.101,"LINESTRING (50.1572904 37.1920171, 50.1569048 37.1918021, 50.1561905 37.1914306, 50.1555742 37.1911159)",,,,
233785017,خیابان شریعتی,tertiary,False,False,29.916,"LINESTRING (50.1573305 37.1986491, 50.1572981 37.1989169)",,,,
233785017,خیابان شریعتی,tertiary,False,True,7.8,"LINESTRING (50.1573305 37.1986491, 50.1573379 37.1985792)",,,,
270401580,شریعتی چهارم,residential,False,False,20.322,"LINESTRING (50.1573305 37.1986491, 50.1571117 37.1985941)",,,,
1070096971,موسوی,residential,False,False,4.306,"LINESTRING (50.1561295 37.1952003, 50.1561733 37.1952171)",,,,
263148165,محسن توتچی,residential,False,False,151.10399999999998,"LINESTRING (50.1561295 37.1952003, 50.1562125 37.195077, 50.1564432 37.1951197, 50.1567164 37.1952066, 50.1568581 37.1952871, 50.1571435 37.1953848, 50.1572248 37.1954234, 50.1575765 37.1956062)",,,,
1070096971,موسوی,residential,False,True,119.94800000000001,"LINESTRING (50.1561295 37.1952003, 50.1557449 37.1950519, 50.1554215 37.1952749, 50.1550066 37.1954959)",,,,
275381107,خیابان مدرس,secondary,True,False,41.791000000000004,"LINESTRING (50.1550066 37.1954959, 50.155264 37.195744, 50.1552916 37.1957933)",,,,
1070096971,موسوی,residential,False,False,119.94800000000001,"LINESTRING (50.1550066 37.1954959, 50.1554215 37.1952749, 50.1557449 37.1950519, 50.1561295 37.1952003)",,,,
275381105,مدرس,secondary,False,False,2.387,"LINESTRING (50.1552916 37.1957933, 50.1553014 37.1958133)",,,,
275381108,خیابان مدرس,secondary,True,False,44.67,"LINESTRING (50.1552916 37.1957933, 50.1552364 37.1957678, 50.1549522 37.1954997)",,,,
"[275381107, 275381110]",خیابان مدرس,secondary,True,False,45.641999999999996,"LINESTRING (50.1547489 37.1951557, 50.1547555 37.1951676, 50.1547572 37.1951804, 50.1547539 37.1951931, 50.1547501 37.1952168, 50.154757 37.195239, 50.1550066 37.1954959)",,,,
238678213,خیابان مدرس,secondary,False,True,10.075,"LINESTRING (50.1546447 37.1951711, 50.154575 37.1950995)",,,,
275381109,خیابان مدرس,secondary,True,False,5.196000000000001,"LINESTRING (50.1546447 37.1951711, 50.1546602 37.1951577, 50.1546717 37.1951468, 50.1546793 37.1951432, 50.1546871 37.1951395)",,,,
233785550,آیت الله طالقانی,tertiary,True,False,149.18,"LINESTRING (50.1546871 37.1951395, 50.1547407 37.1950798, 50.1550733 37.1948779, 50.1553534 37.1945789, 50.1555456 37.1943741, 50.1557799 37.1941312)",,,,
275381110,خیابان مدرس,secondary,True,False,6.195,"LINESTRING (50.1546871 37.1951395, 50.1547047 37.1951369, 50.1547224 37.1951392, 50.154738 37.1951461, 50.1547489 37.1951557)",,,,
288080951,خیابان سلمان فارسی,residential,False,False,12.847,"LINESTRING (50.1516209 37.1969843, 50.1514888 37.1969366)",30,,,
288080951,خیابان سلمان فارسی,residential,False,True,44.923,"LINESTRING (50.1516209 37.1969843, 50.151727 37.1970792, 50.1518494 37.1973384)",30,,,
1069627862,سلمان فارسی بیست ویک,residential,False,False,23.586,"LINESTRING (50.1516209 37.1969843, 50.1515111 37.1970651, 50.1513988 37.1970907)",,,,
288080951,خیابان سلمان فارسی,residential,False,True,4.686,"LINESTRING (50.151689 37.1977618, 50.1516791 37.1978032)",30,,,
1069627860,سلمان فارسی شانزده,residential,False,False,23.205,"LINESTRING (50.151689 37.1977618, 50.1519505 37.1977745)",,,,
288080951,خیابان سلمان فارسی,residential,False,False,51.95,"LINESTRING (50.151689 37.1977618, 50.1518915 37.1974442, 50.1518494 37.1973384)",30,,,
288080951,خیابان سلمان فارسی,residential,False,False,19.23,"LINESTRING (50.1516386 37.1979731, 50.1516791 37.1978032)",30,,,
288080951,خیابان سلمان فارسی,residential,False,True,48.092,"LINESTRING (50.1516386 37.1979731, 50.1519695 37.198316)",30,,,
1058036235,سلمان فارسی هفده,residential,False,True,63.381,"LINESTRING (50.1516386 37.1979731, 50.1513838 37.1979651, 50.1512582 37.1980636, 50.1510399 37.1979185)",,,,
1069627859,سلمان فارسی چهارده,residential,False,False,24.404,"LINESTRING (50.1516386 37.1979731, 50.151754 37.1979153, 50.1518932 37.1979166)",,,,
288080951,خیابان سلمان فارسی,residential,False,False,48.092,"LINESTRING (50.1519695 37.198316, 50.1516386 37.1979731)",30,,,
288080951,خیابان سلمان فارسی,residential,False,True,16.822,"LINESTRING (50.1519695 37.198316, 50.1521216 37.1984066)",30,,,
1069627858,سلمان فارسی پانزده,residential,False,False,41.682,"LINESTRING (50.1519695 37.198316, 50.151605 37.1985531)",,,,
288080951,خیابان سلمان فارسی,residential,False,False,32.46,"LINESTRING (50.1524112 37.1985855, 50.1521216 37.1984066)",30,,,
288080951,خیابان سلمان فارسی,residential,False,True,27.207,"LINESTRING (50.1524112 37.1985855, 50.1525869 37.1987862)",30,,,
"[288080964, 288080948]","['سلمان فارسی سیزده', 'علیرضا اسکویی']",residential,False,False,131.063,"LINESTRING (50.1524112 37.1985855, 50.1522224 37.1987072, 50.1519434 37.1989883, 50.1519231 37.1991423, 50.1521288 37.1994132, 50.1519794 37.1995132)",30,,,
288080948,علیرضا اسکویی,residential,False,False,31.435000000000002,"LINESTRING (50.1519794 37.1995132, 50.151804 37.1996397, 50.151697 37.1995995)",30,,,
"[288080948, 288080964]","['سلمان فارسی سیزده', 'علیرضا اسکویی']",residential,False,True,131.063,"LINESTRING (50.1519794 37.1995132, 50.1521288 37.1994132, 50.1519231 37.1991423, 50.1519434 37.1989883, 50.1522224 37.1987072, 50.1524112 37.1985855)",30,,,
288080949,پیراسته شش,residential,False,True,63.457,"LINESTRING (50.1519794 37.1995132, 50.1520375 37.1996465, 50.1520855 37.1997564, 50.1519664 37.2000549)",30,,,
