osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,tunnel
217677644,True,2,92,بزرگراه مولوی ساداتی,trunk,False,10.746,"LINESTRING (62.394461 27.3305239, 62.3945475 27.3304653)",,
1088059737,False,,,,residential,True,22.599,"LINESTRING (62.394461 27.3305239, 62.394237 27.3304826)",,
217677644,True,2,92,بزرگراه مولوی ساداتی,trunk,False,160.736,"LINESTRING (62.3917785 27.3325319, 62.3904984 27.3334243)",,
1174269312,False,,,,residential,True,37.129999999999995,"LINESTRING (62.3917785 27.3325319, 62.3919848 27.3324985, 62.3921423 27.3324514)",,
217677644,True,2,92,بزرگراه مولوی ساداتی,trunk,False,56.274,"LINESTRING (62.3945475 27.3304653, 62.3950003 27.3301582)",,
563944224,True,,,,tertiary,False,33.561,"LINESTRING (62.3945475 27.3304653, 62.3944929 27.3301674)",,
217677644,True,2,92,بزرگراه مولوی ساداتی,trunk,False,53.846,"LINESTRING (62.3940349 27.3308259, 62.394461 27.3305239)",,
275526148,False,,,,tertiary,False,14.493,"LINESTRING (62.3940349 27.3308259, 62.3939374 27.3307285)",,
275526148,False,,,,tertiary,True,111.821,"LINESTRING (62.3931852 27.329977, 62.3939374 27.3307285)",,
866866876,False,,,,residential,False,149.60799999999998,"LINESTRING (62.3931852 27.329977, 62.3930916 27.3301794, 62.3926301 27.3310895, 62.3925425 27.3311917)",,
1097962287,True,,,,residential,False,23.604,"LINESTRING (62.3863994 27.3381585, 62.3862127 27.338026)",,
802495251,False,,,شهید نعیم,residential,False,44.78,"LINESTRING (62.3863994 27.3381585, 62.3865844 27.3383678, 62.38668 27.3384748)",,
755897371,True,,,توحید,tertiary,False,58.266999999999996,"LINESTRING (62.3862277 27.3377936, 62.3863222 27.3377492, 62.3864259 27.3376937, 62.3867266 27.3375148)",,
1097962285,True,,,توحید,residential,False,25.544,"LINESTRING (62.3862277 27.3377936, 62.3862688 27.3378051, 62.3863035 27.3378279, 62.3863281 27.3378593, 62.3863399 27.3378962, 62.3863376 27.3379344, 62.3863216 27.3379699)",,
751897261,False,,,,residential,False,54.721,"LINESTRING (62.3881747 27.3302259, 62.3880138 27.3302259, 62.3879118 27.3302259, 62.3878099 27.3302355, 62.3877133 27.3302307, 62.3876382 27.3302116, 62.3876258 27.3302064)",40,
751897261,False,,,,residential,True,38.67,"LINESTRING (62.3881747 27.3302259, 62.3882766 27.3302593, 62.3883678 27.3303022, 62.3884697 27.3303784, 62.388497 27.3304118)",40,
217677644,True,2,92,بزرگراه مولوی ساداتی,trunk,False,651.0339999999999,"LINESTRING (62.3888401 27.334429, 62.3895737 27.3339231, 62.3899173 27.3336862, 62.3908067 27.3330729, 62.3920702 27.3321877, 62.3935488 27.331156, 62.3940349 27.3308259)",,
755897370,False,,,,residential,False,29.75,"LINESTRING (62.3888401 27.334429, 62.388747 27.3343266, 62.3886508 27.3342209)",,
