osmid,highway,oneway,reversed,length,ref,name,geometry,junction
565855225,residential,False,True,45.342,,,"LINESTRING (54.3426757 27.6437098, 54.3431286 27.6437827)",
255957332,trunk,True,False,47.927,67,بلوار توحید,"LINESTRING (54.3426757 27.6437098, 54.3426423 27.6438134, 54.3426093 27.6439513, 54.3425812 27.6441319)",
255957334,trunk,True,False,14.834,67,میدان امام شافعی,"LINESTRING (54.3425812 27.6441319, 54.3426001 27.6441731, 54.3426103 27.6442167, 54.3426113 27.6442611)",roundabout
255957334,trunk,True,False,10.116,67,میدان امام شافعی,"LINESTRING (54.3422348 27.6440183, 54.342284 27.6440053, 54.3423351 27.6440007)",roundabout
959088088,tertiary,True,False,39.82,,,"LINESTRING (54.3425363 27.6436677, 54.3424111 27.6433272)",
255957333,trunk,True,False,39.498000000000005,67,بلوار توحید,"LINESTRING (54.3425363 27.6436677, 54.3426286 27.6434533, 54.3426721 27.6433336)",
255957334,trunk,True,False,26.177,67,میدان امام شافعی,"LINESTRING (54.3426113 27.6442611, 54.3426037 27.6443031, 54.3425852 27.6443485, 54.342557 27.6443897, 54.3425202 27.6444252, 54.3424762 27.6444536)",roundabout
904972645,tertiary_link,True,False,35.741,,,"LINESTRING (54.3426113 27.6442611, 54.3427402 27.6443925, 54.3428835 27.6444673)",
255957334,trunk,True,False,5.364,67,میدان امام شافعی,"LINESTRING (54.3424762 27.6444536, 54.3424267 27.6444737)",roundabout
255957334,trunk,True,False,40.106,67,میدان امام شافعی,"LINESTRING (54.3424267 27.6444737, 54.3423777 27.6444843, 54.3423273 27.6444867, 54.3422773 27.644481, 54.3422293 27.6444672, 54.3421647 27.6444326, 54.3421132 27.6443838, 54.3420864 27.6443418)",roundabout
579403710,tertiary,True,False,202.264,,بلوار امام شافعی,"LINESTRING (54.3424267 27.6444737, 54.3422909 27.6446058, 54.3420857 27.644939, 54.341827 27.645676, 54.3417375 27.6461585)",
255957334,trunk,True,False,9.337,67,میدان امام شافعی,"LINESTRING (54.3420864 27.6443418, 54.3420711 27.6443021, 54.3420637 27.6442606)",roundabout
255957334,trunk,True,False,33.93,67,میدان امام شافعی,"LINESTRING (54.3420637 27.6442606, 54.3420639 27.6442249, 54.34207 27.6441897, 54.3420818 27.6441556, 54.3421003 27.6441216, 54.3421245 27.6440905, 54.3421539 27.6440631, 54.3421921 27.6440376, 54.3422348 27.6440183)",roundabout
256057461,trunk,True,False,177.489,,بلوار وحدت,"LINESTRING (54.3420637 27.6442606, 54.3419621 27.644227, 54.3418768 27.6442238, 54.3416647 27.6442555, 54.340988 27.6444136, 54.3406261 27.644497, 54.3403163 27.6445651)",
904972644,tertiary,True,False,18.052,,,"LINESTRING (54.3426544 27.6444915, 54.3424762 27.6444536)",
561795698,residential,False,False,115.14999999999999,,,"LINESTRING (54.3426544 27.6444915, 54.3428219 27.644906, 54.3430121 27.6454331, 54.3430277 27.6454727)",
579404443,tertiary,False,False,53.817,,,"LINESTRING (54.3428835 27.6444673, 54.3434193 27.6443726)",
904972644,tertiary,True,False,22.728,,,"LINESTRING (54.3428835 27.6444673, 54.3427672 27.6444808, 54.3426544 27.6444915)",
579404443,tertiary,False,True,53.817,,,"LINESTRING (54.3434193 27.6443726, 54.3428835 27.6444673)",
579401602,tertiary,False,False,182.697,,جاده کف بس,"LINESTRING (54.3434193 27.6443726, 54.3434308 27.6444995, 54.3434724 27.6446587, 54.3435019 27.6448321, 54.3435448 27.6449319, 54.3436085 27.6450036, 54.3438023 27.6451376, 54.343923 27.6455021, 54.3441968 27.6457963)",
579404443,tertiary,False,False,35.018,,,"LINESTRING (54.3434193 27.6443726, 54.3436354 27.6443305, 54.3437695 27.644325)",
579404442,residential,False,True,176.921,,,"LINESTRING (54.3437695 27.644325, 54.3437326 27.6440029, 54.3436709 27.6437344, 54.3436843 27.6436227, 54.3433521 27.6427923)",
579404443,tertiary,False,False,122.128,,,"LINESTRING (54.3437695 27.644325, 54.3439097 27.6443268, 54.3443023 27.6443759, 54.3444182 27.6443904, 54.34468 27.6444446, 54.3448747 27.6444834, 54.3449923 27.6444871)",
579404443,tertiary,False,True,35.018,,,"LINESTRING (54.3437695 27.644325, 54.3436354 27.6443305, 54.3434193 27.6443726)",
561795691,tertiary,False,True,12.969,,بلال,"LINESTRING (54.3449923 27.6444871, 54.3451223 27.6445056)",
256099054,tertiary,False,False,86.05199999999999,,جاده شهرک صنعتی خور,"LINESTRING (54.3449923 27.6444871, 54.3449671 27.6441562, 54.3449881 27.6439126, 54.3450027 27.6437151)",
579404443,tertiary,False,True,122.12800000000001,,,"LINESTRING (54.3449923 27.6444871, 54.3448747 27.6444834, 54.34468 27.6444446, 54.3444182 27.6443904, 54.3443023 27.6443759, 54.3439097 27.6443268, 54.3437695 27.644325)",
256099054,tertiary,False,False,12.365,,جاده شهرک صنعتی خور,"LINESTRING (54.3450027 27.6437151, 54.3450031 27.6436039)",
256099054,tertiary,False,True,86.05199999999999,,جاده شهرک صنعتی خور,"LINESTRING (54.3450027 27.6437151, 54.3449881 27.6439126, 54.3449671 27.6441562, 54.3449923 27.6444871)",
256099054,tertiary,False,True,12.365,,جاده شهرک صنعتی خور,"LINESTRING (54.3450031 27.6436039, 54.3450027 27.6437151)",
256099054,tertiary,False,False,135.695,,جاده شهرک صنعتی خور,"LINESTRING (54.3450031 27.6436039, 54.3449936 27.6434734, 54.3448965 27.6431042, 54.3446608 27.6424251)",
256099055,tertiary,True,False,348.776,,جاده شهرک صنعتی خور,"LINESTRING (54.3450031 27.6436039, 54.3455648 27.6436039, 54.346675 27.6435176, 54.3474143 27.6434967, 54.3485384 27.643458)",
866414973,tertiary_link,False,True,14.42,,,"LINESTRING (54.3485384 27.643458, 54.3485461 27.6435875)",
866414973,tertiary_link,False,False,14.42,,,"LINESTRING (54.3485461 27.6435875, 54.3485384 27.643458)",
256099056,tertiary,True,False,158.967,,جاده شهرک صنعتی خور,"LINESTRING (54.3485461 27.6435875, 54.3474967 27.643642, 54.3469341 27.6436363)",
561785785,tertiary,False,False,124.891,,علی ابن ابیطالب,"LINESTRING (54.3417949 27.6423456, 54.3424111 27.6433272)",
561785785,tertiary,False,True,86.066,,علی ابن ابیطالب,"LINESTRING (54.3417949 27.6423456, 54.3414303 27.6416422)",
"[565855226, 936199292]",residential,False,True,161.63600000000002,,"['فرعی ۲', 'علی ابن ابیطالب فرعی ۲']","LINESTRING (54.3417949 27.6423456, 54.3426265 27.6420509, 54.3429751 27.6426344)",
255957333,trunk,True,False,83.28999999999999,67,بلوار توحید,"LINESTRING (54.3426721 27.6433336, 54.3427433 27.6431825, 54.3429751 27.6426344)",
561785785,tertiary,False,False,86.066,,علی ابن ابیطالب,"LINESTRING (54.3414303 27.6416422, 54.3417949 27.6423456)",
561785785,tertiary,False,True,124.891,,علی ابن ابیطالب,"LINESTRING (54.3424111 27.6433272, 54.3417949 27.6423456)",
561785800,tertiary,True,False,26.781,,,"LINESTRING (54.3424111 27.6433272, 54.3424806 27.6433535, 54.3425468 27.6433622, 54.3426721 27.6433336)",
579401602,tertiary,False,True,40.466,,جاده کف بس,"LINESTRING (54.3447572 27.6482107, 54.3447062 27.6478496)",
561795604,residential,False,True,104.742,,,"LINESTRING (54.3447572 27.6482107, 54.345086 27.648151, 54.3451324 27.6486001, 54.34535 27.648619)",
579401602,tertiary,False,False,194.263,,جاده کف بس,"LINESTRING (54.3447572 27.6482107, 54.3447494 27.6489229, 54.3447062 27.649957)",
255957332,trunk,True,False,103.096,67,بلوار توحید,"LINESTRING (54.343043 27.6428417, 54.3428699 27.6432387, 54.3427553 27.6435067, 54.3426757 27.6437098)",
561795738,residential,False,False,31.003,,,"LINESTRING (54.343043 27.6428417, 54.3432915 27.6428093, 54.3433521 27.6427923)",
561795695,residential,False,True,86.122,,حج ۷,"LINESTRING (54.3464532 27.6467679, 54.3473274 27.6467539)",
936241975,tertiary,False,False,16.422,,حج,"LINESTRING (54.3464532 27.6467679, 54.3464978 27.6469102)",
936241975,tertiary,False,True,35.325,,حج,"LINESTRING (54.3464532 27.6467679, 54.3463676 27.6464594)",
561795674,residential,False,True,33.401,,,"LINESTRING (54.3415387 27.6460231, 54.3412852 27.6458236)",
561795620,tertiary,True,False,73.308,,بلوار امام شافعی,"LINESTRING (54.3415387 27.6460231, 54.3416342 27.6455896, 54.3417172 27.6453848)",
579401602,tertiary,False,False,18.699,,جاده کف بس,"LINESTRING (54.3445507 27.6464882, 54.3445879 27.6466531)",
565855190,residential,False,True,42.521,,,"LINESTRING (54.3445507 27.6464882, 54.344862 27.6463664, 54.3448674 27.6462856)",
579401602,tertiary,False,True,77.76299999999999,,جاده کف بس,"LINESTRING (54.3445507 27.6464882, 54.3443817 27.6461912, 54.3443173 27.6460581, 54.3442959 27.6459346, 54.3442637 27.6458419)",
561795662,residential,False,True,13.332,,,"LINESTRING (54.342146 27.6468283, 54.3420107 27.6468249)",
561795594,residential,False,True,109.673,,,"LINESTRING (54.342146 27.6468283, 54.3419782 27.6475481, 54.3419997 27.6477987)",
561795662,residential,False,False,44.355000000000004,,,"LINESTRING (54.342146 27.6468283, 54.3423647 27.6468612, 54.342584 27.646918)",
561795721,residential,False,False,46.78,,,"LINESTRING (54.3479953 27.6461764, 54.3480638 27.6465927)",
561795721,residential,False,True,16.778,,,"LINESTRING (54.3479953 27.6461764, 54.347951 27.6460307)",
561795648,residential,False,True,136.005,,صدیق ۱,"LINESTRING (54.3479953 27.6461764, 54.3482873 27.6461036, 54.348682 27.6462217, 54.349326 27.6463529)",
579401598,residential,False,False,21.149,,,"LINESTRING (54.3439074 27.6499731, 54.3439258 27.6501626)",
561795611,residential,False,False,152.826,,,"LINESTRING (54.3439074 27.6499731, 54.3429464 27.6501335, 54.3423732 27.6501129)",
579401598,residential,False,True,104.78500000000001,,,"LINESTRING (54.3439074 27.6499731, 54.343899 27.6498484, 54.3437862 27.6490371)",
561795662,residential,False,False,13.332,,,"LINESTRING (54.3420107 27.6468249, 54.342146 27.6468283)",
579403707,residential,False,False,40.965,,امام شافعی ۵,"LINESTRING (54.3420107 27.6468249, 54.3415949 27.6468327)",
"[561795593, 561795698]",residential,False,True,193.961,,,"LINESTRING (54.3420107 27.6468249, 54.3422316 27.6466842, 54.343225 27.6465069, 54.343173 27.645903)",
561795632,residential,False,False,15.5,,آخوند,"LINESTRING (54.3477584 27.6453972, 54.3476693 27.6452823)",
561795721,residential,False,False,72.952,,,"LINESTRING (54.3477584 27.6453972, 54.347951 27.6460307)",
561795638,residential,False,True,102.925,,چاه نو,"LINESTRING (54.3477584 27.6453972, 54.3480485 27.645355, 54.3483792 27.6454267, 54.3487824 27.6453586)",
561795611,residential,False,True,152.826,,,"LINESTRING (54.3423732 27.6501129, 54.3429464 27.6501335, 54.3439074 27.6499731)",
561795634,residential,False,False,128.131,,,"LINESTRING (54.3423732 27.6501129, 54.34238 27.6497482, 54.3424945 27.6489672)",
561795733,residential,False,True,42.849,,بلال,"LINESTRING (54.3486629 27.6447004, 54.3490777 27.6445843)",
565846615,residential,False,False,22.697,,بلال۶,"LINESTRING (54.3486629 27.6447004, 54.3486952 27.6449025)",
561795733,residential,False,False,66.048,,بلال,"LINESTRING (54.3486629 27.6447004, 54.3480805 27.644747, 54.3479956 27.6447363)",
561795604,residential,False,False,197.711,,,"LINESTRING (54.3447062 27.649957, 54.3454088 27.6499458, 54.3453576 27.6487911)",
579401602,tertiary,False,True,194.263,,جاده کف بس,"LINESTRING (54.3447062 27.649957, 54.3447494 27.6489229, 54.3447572 27.6482107)",
561795678,residential,False,False,27.158,,,"LINESTRING (54.3491676 27.6476084, 54.3489224 27.6474967)",
561795678,residential,False,True,39.457,,,"LINESTRING (54.3491676 27.6476084, 54.3495529 27.6477055)",
561795681,residential,False,False,78.945,,,"LINESTRING (54.3491676 27.6476084, 54.3484107 27.6478419)",
565855191,residential,False,True,45.866,,,"LINESTRING (54.3448579 27.6458732, 54.3448674 27.6462856)",
965107651,residential,False,False,58.632,,,"LINESTRING (54.3448579 27.6458732, 54.3442637 27.6458419)",
561795723,residential,False,True,123.013,,حج ۲,"LINESTRING (54.3448579 27.6458732, 54.344856 27.6456318, 54.3449809 27.6456065, 54.3451034 27.6455068, 54.3450499 27.645355, 54.3455254 27.6452115)",
561795691,tertiary,False,False,12.969,,بلال,"LINESTRING (54.3451223 27.6445056, 54.3449923 27.6444871)",
561795691,tertiary,False,True,107.299,,بلال,"LINESTRING (54.3451223 27.6445056, 54.3454262 27.6445072, 54.3461967 27.6443723)",
936241975,tertiary,False,False,77.49000000000001,,حج,"LINESTRING (54.3451223 27.6445056, 54.3452722 27.644863, 54.3454678 27.6451268)",
561795733,residential,False,True,13.91,,بلال,"LINESTRING (54.3478558 27.6447186, 54.3479956 27.6447363)",
565846613,residential,False,True,65.317,,بلال ۴,"LINESTRING (54.3478558 27.6447186, 54.3476693 27.6452823)",
561795733,residential,False,False,59.556,,بلال,"LINESTRING (54.3478558 27.6447186, 54.3475816 27.6447014, 54.3472565 27.6447502)",
561795610,residential,False,True,41.996,,آخند,"LINESTRING (54.3460696 27.6459193, 54.346495 27.645894)",
936241975,tertiary,False,True,22.017,,حج,"LINESTRING (54.3460696 27.6459193, 54.3459337 27.6457621)",
