osmid,highway,oneway,reversed,length,geometry,junction,name
540798302,secondary,False,False,33.658,"LINESTRING (50.6162037 35.8904301, 50.6162587 35.8907295)",,
540798302,secondary,False,True,38.087,"LINESTRING (50.6162037 35.8904301, 50.6162271 35.8900881)",,
540798320,residential,False,True,62.80499999999999,"LINESTRING (50.6162037 35.8904301, 50.6160864 35.8903731, 50.6158483 35.8903546, 50.6156131 35.8903734, 50.6155365 35.890403)",,
322066561,unclassified,False,False,59.401,"LINESTRING (50.6162271 35.8900881, 50.6168759 35.8901835)",,
540798302,secondary,False,False,38.087,"LINESTRING (50.6162271 35.8900881, 50.6162037 35.8904301)",,
540798302,secondary,False,True,145.69,"LINESTRING (50.6162271 35.8900881, 50.6162683 35.8895925, 50.6163988 35.8887859)",,
540798323,residential,False,False,110.96000000000001,"LINESTRING (50.6162271 35.8900881, 50.6160361 35.8900022, 50.6158266 35.889997, 50.6155854 35.8899172, 50.6153283 35.8896445, 50.6152164 35.8896103)",,
322066561,unclassified,False,False,33.989,"LINESTRING (50.6168759 35.8901835, 50.6172467 35.89024)",,
322066561,unclassified,False,True,59.401,"LINESTRING (50.6168759 35.8901835, 50.6162271 35.8900881)",,
803107736,residential,False,False,88.55,"LINESTRING (50.6168759 35.8901835, 50.6166235 35.890556, 50.6162773 35.8907995)",,
322066561,unclassified,False,True,15.658,"LINESTRING (50.6174176 35.8902657, 50.6172467 35.89024)",,
322066561,unclassified,False,False,147.40699999999998,"LINESTRING (50.6174176 35.8902657, 50.6179796 35.8903356, 50.618516 35.8904052, 50.6190362 35.8904596)",,
540798328,residential,False,True,81.037,"LINESTRING (50.6174176 35.8902657, 50.6173571 35.8904338, 50.6172006 35.8907118, 50.6170017 35.8909005)",,
322066565,tertiary,False,True,59.44,"LINESTRING (50.6155263 35.8935566, 50.6158607 35.8936634, 50.6160731 35.8938355)",,
322066567,tertiary,True,False,16.935000000000002,"LINESTRING (50.6155263 35.8935566, 50.6154959 35.8935852, 50.6154552 35.8936045, 50.615409 35.893612, 50.6153623 35.8936068)",roundabout,
322066567,tertiary,True,False,33.748,"LINESTRING (50.6153623 35.8936068, 50.6153202 35.8935895, 50.6152875 35.8935621, 50.6152676 35.8935274, 50.6152628 35.8934899, 50.6152732 35.893453, 50.6152978 35.8934209, 50.6153339 35.893397, 50.6153776 35.8933838)",roundabout,
540798337,tertiary,False,False,116.889,"LINESTRING (50.6153623 35.8936068, 50.615065 35.8936194, 50.6146757 35.8937316, 50.6145383 35.893762, 50.6143972 35.893749, 50.6143169 35.8936882, 50.614193 35.893569)",,
322066572,tertiary,False,False,68.661,"LINESTRING (50.6153776 35.8933838, 50.6150131 35.8928415)",,
322066567,tertiary,True,False,12.606,"LINESTRING (50.6153776 35.8933838, 50.6154242 35.8933828, 50.6154688 35.8933941, 50.6155064 35.8934164)",roundabout,
322066570,tertiary,False,True,77.847,"LINESTRING (50.6155064 35.8934164, 50.6162449 35.8930528)",,
322066567,tertiary,True,False,16.812,"LINESTRING (50.6155064 35.8934164, 50.6155331 35.8934474, 50.6155459 35.8934837, 50.6155436 35.8935215, 50.6155263 35.8935566)",roundabout,
322066570,tertiary,False,False,116.782,"LINESTRING (50.6173528 35.8925074, 50.6162449 35.8930528)",,
540798302,secondary,False,True,10.503,"LINESTRING (50.6173528 35.8925074, 50.6172922 35.8924267)",,
540798302,secondary,False,False,81.525,"LINESTRING (50.6173528 35.8925074, 50.6174461 35.892636, 50.6178337 35.8931284)",,
322066572,tertiary,False,True,44.487,"LINESTRING (50.614777 35.8924901, 50.6150131 35.8928415)",,
322066575,unclassified,False,False,90.167,"LINESTRING (50.614777 35.8924901, 50.6138329 35.8927595)",,
322066572,tertiary,False,False,38.85,"LINESTRING (50.614777 35.8924901, 50.6147663 35.8923554, 50.6147845 35.8921415)",,
322066572,tertiary,False,False,6.184,"LINESTRING (50.6147826 35.8919358, 50.6147985 35.8918817)",,
322066572,tertiary,False,True,22.873,"LINESTRING (50.6147826 35.8919358, 50.6147845 35.8921415)",,
803107731,residential,False,True,54.283,"LINESTRING (50.6147826 35.8919358, 50.6146525 35.8919549, 50.6144162 35.8920067, 50.614214 35.8920877)",,
322066572,tertiary,False,False,49.949,"LINESTRING (50.6147985 35.8918817, 50.6153168 35.8917221)",,
322066572,tertiary,False,True,6.184,"LINESTRING (50.6147985 35.8918817, 50.6147826 35.8919358)",,
322066578,tertiary,False,True,47.49,"LINESTRING (50.6147985 35.8918817, 50.6145097 35.8915244)",,
322066575,unclassified,False,False,59.674,"LINESTRING (50.6138329 35.8927595, 50.6134854 35.8923026)",,
322066575,unclassified,False,True,90.167,"LINESTRING (50.6138329 35.8927595, 50.614777 35.8924901)",,
540798361,residential,False,False,49.58,"LINESTRING (50.6138329 35.8927595, 50.6133115 35.8929023)",,
540798337,tertiary,False,True,46.936,"LINESTRING (50.6138329 35.8927595, 50.613908 35.8928813, 50.6140203 35.8931524)",,
322066575,unclassified,False,False,103.77,"LINESTRING (50.6128194 35.8914816, 50.6122683 35.8906621)",,
322066575,unclassified,False,True,61.782,"LINESTRING (50.6128194 35.8914816, 50.6130173 35.8916873, 50.6132082 35.8919383)",,
540798363,residential,False,False,117.13999999999999,"LINESTRING (50.6128194 35.8914816, 50.6134764 35.8912428, 50.6139914 35.8910262)",,
322066578,tertiary,False,False,38.694,"LINESTRING (50.6117301 35.890026, 50.6115369 35.8897152)",,
322066575,unclassified,False,True,85.953,"LINESTRING (50.6117301 35.890026, 50.612127 35.8904519, 50.6122683 35.8906621)",,
322066578,tertiary,False,False,11.598,"LINESTRING (50.6115369 35.8897152, 50.6115369 35.8896109)",,
322066578,tertiary,False,True,38.694,"LINESTRING (50.6115369 35.8897152, 50.6117301 35.890026)",,
322066578,tertiary,False,True,11.598,"LINESTRING (50.6115369 35.8896109, 50.6115369 35.8897152)",,
322066578,tertiary,False,False,145.54,"LINESTRING (50.6115369 35.8896109, 50.6118695 35.8896805, 50.6127171 35.8899586, 50.6129817 35.8901535)",,
322069421,tertiary,False,False,111.88,"LINESTRING (50.6147341 35.8884984, 50.6150023 35.8878747, 50.6151619 35.8875541)",,
322069419,tertiary,False,True,61.331,"LINESTRING (50.6145195 35.8885679, 50.6146376 35.8889351, 50.6144874 35.8890568)",,
540798311,residential,False,False,167.148,"LINESTRING (50.6130282 35.8879421, 50.6127196 35.8881791, 50.6127053 35.8883545, 50.6128029 35.8886382, 50.6129628 35.8889166, 50.6129342 35.8890768, 50.612878 35.8892915)",,سالار
322066578,tertiary,False,False,28.1,"LINESTRING (50.6129817 35.8901535, 50.6132125 35.8903235)",,
322066578,tertiary,False,True,145.54,"LINESTRING (50.6129817 35.8901535, 50.6127171 35.8899586, 50.6118695 35.8896805, 50.6115369 35.8896109)",,
322069419,tertiary,False,False,100.76499999999999,"LINESTRING (50.6129817 35.8901535, 50.6130712 35.8900216, 50.6128566 35.8894132, 50.612878 35.8892915)",,
540798310,residential,False,True,67.027,"LINESTRING (50.6129817 35.8901535, 50.6134288 35.8899801, 50.6135176 35.8897922)",,
322069419,tertiary,False,False,49.882,"LINESTRING (50.612878 35.8892915, 50.6134247 35.8892203)",,
322069419,tertiary,False,True,100.76499999999999,"LINESTRING (50.612878 35.8892915, 50.6128566 35.8894132, 50.6130712 35.8900216, 50.6129817 35.8901535)",,
540798311,residential,False,True,167.14799999999997,"LINESTRING (50.612878 35.8892915, 50.6129342 35.8890768, 50.6129628 35.8889166, 50.6128029 35.8886382, 50.6127053 35.8883545, 50.6127196 35.8881791, 50.6130282 35.8879421)",,سالار
540798323,residential,False,True,14.133,"LINESTRING (50.6144874 35.8890568, 50.614546 35.8891747)",,
322069419,tertiary,False,False,61.331,"LINESTRING (50.6144874 35.8890568, 50.6146376 35.8889351, 50.6145195 35.8885679)",,
322069419,tertiary,False,True,103.328,"LINESTRING (50.6144874 35.8890568, 50.6140904 35.8890655, 50.6140797 35.889135, 50.6134247 35.8892203)",,
322069421,tertiary,False,False,18.969,"LINESTRING (50.6159404 35.886323, 50.6160934 35.8862058)",,
322069421,tertiary,False,True,37.169,"LINESTRING (50.6159404 35.886323, 50.6157126 35.8866017)",,
540798302,secondary,False,False,27.366,"LINESTRING (50.6166398 35.8876565, 50.6165813 35.887898)",,
540798309,secondary,True,False,25.552,"LINESTRING (50.6166398 35.8876565, 50.6166884 35.8874301)",,
"[540798300, 322069423]",residential,False,"[False, True]",260.08500000000004,"LINESTRING (50.6166398 35.8876565, 50.6175451 35.8874662, 50.6184761 35.8870776, 50.61836 35.8869145, 50.6181529 35.8867465, 50.6180338 35.886455)",,
540798302,secondary,False,False,21.302,"LINESTRING (50.6188433 35.8944109, 50.6189645 35.8945754)",,
540798302,secondary,False,True,27.301,"LINESTRING (50.6188433 35.8944109, 50.6186877 35.8942002)",,
322066575,unclassified,False,False,30.317,"LINESTRING (50.6134854 35.8923026, 50.6133088 35.8920705)",,
322066575,unclassified,False,True,59.674,"LINESTRING (50.6134854 35.8923026, 50.6138329 35.8927595)",,
540798357,residential,False,False,136.953,"LINESTRING (50.6134854 35.8923026, 50.6129138 35.8925305, 50.6121171 35.8928394)",,
540798309,secondary,True,False,36.025,"LINESTRING (50.6167926 35.8873819, 50.6167497 35.8875827, 50.6167185 35.8876245, 50.6166398 35.8876565)",,
