osmid,highway,oneway,reversed,length,name,geometry,junction,bridge
312325563,unclassified,False,False,58.08,,"LINESTRING (49.3484849 33.8900482, 49.3479591 33.8897613)",,
1189311805,secondary,False,True,53.887,کمربندی آستانه,"LINESTRING (49.3484849 33.8900482, 49.3482617 33.8898042, 49.3482307 33.8897666, 49.3481406 33.889657)",,
287678194,tertiary,False,False,42.109,خیابان شهدا,"LINESTRING (49.3513638 33.8812628, 49.3516262 33.8815055, 49.3516485 33.8815547)",,
829956835,residential,False,True,145.09499999999997,بسیج,"LINESTRING (49.3513638 33.8812628, 49.3511009 33.8814721, 49.350867 33.8816839, 49.3506447 33.8819152, 49.350366 33.8822648)",,
312083436,residential,False,True,84.766,,"LINESTRING (49.3511699 33.8844918, 49.3515878 33.883813)",,
576972545,tertiary,True,False,33.097,,"LINESTRING (49.3511699 33.8844918, 49.3514909 33.8846244)",,
287678190,tertiary,False,True,95.714,امام خمینی,"LINESTRING (49.3517784 33.8846977, 49.352772 33.8844516)",,
287678181,tertiary,True,False,17.311,,"LINESTRING (49.3517784 33.8846977, 49.3517982 33.8847469, 49.3517996 33.8847988, 49.3517824 33.8848487)",roundabout,
576972545,tertiary,True,False,83.118,,"LINESTRING (49.3489003 33.8836155, 49.3497198 33.8839252)",,
829956835,residential,False,False,73.864,بسیج,"LINESTRING (49.3489003 33.8836155, 49.3490088 33.8834917, 49.3492046 33.8833559, 49.3494862 33.8831689)",,
287678194,tertiary,False,False,110.985,خیابان شهدا,"LINESTRING (49.3524119 33.8826009, 49.3533361 33.8832393)",,
287678194,tertiary,False,True,49.266,خیابان شهدا,"LINESTRING (49.3524119 33.8826009, 49.3520988 33.8822421)",,
312083428,residential,False,False,73.062,,"LINESTRING (49.3524119 33.8826009, 49.3519913 33.8831575)",,
287678190,tertiary,False,False,51.423,امام خمینی,"LINESTRING (49.3545144 33.8840045, 49.3541597 33.8843611)",,
287678194,tertiary,False,False,38.584,خیابان شهدا,"LINESTRING (49.3545144 33.8840045, 49.3548563 33.8842041)",,
287678194,tertiary,False,True,106.505,خیابان شهدا,"LINESTRING (49.3545144 33.8840045, 49.3538619 33.8835826, 49.3536042 33.8834159)",,
287678180,tertiary,True,False,80.542,,"LINESTRING (49.3513832 33.8847621, 49.3512673 33.8846424, 49.3508969 33.8844937, 49.3506462 33.8843977)",,
287678181,tertiary,True,False,18.927,,"LINESTRING (49.3513832 33.8847621, 49.3514 33.8847071, 49.3514372 33.8846595, 49.3514909 33.8846244)",roundabout,
287678194,tertiary,False,False,49.266,خیابان شهدا,"LINESTRING (49.3520988 33.8822421, 49.3524119 33.8826009)",,
287678194,tertiary,False,True,53.27,خیابان شهدا,"LINESTRING (49.3520988 33.8822421, 49.3517805 33.8818425)",,
791798528,residential,False,False,60.898,,"LINESTRING (49.3520988 33.8822421, 49.35257 33.8818588)",,
287678181,tertiary,True,False,29.118000000000002,,"LINESTRING (49.3517824 33.8848487, 49.3517479 33.8848926, 49.3516993 33.8849259, 49.3516408 33.8849457, 49.351578 33.8849501, 49.3515164 33.8849388)",roundabout,
312106078,tertiary,False,False,104.05799999999999,,"LINESTRING (49.3517824 33.8848487, 49.3523315 33.8851664, 49.3527018 33.8853901)",,
287678181,tertiary,True,False,30.840000000000003,,"LINESTRING (49.3514909 33.8846244, 49.3515539 33.8846057, 49.3516206 33.8846045, 49.3516845 33.8846208, 49.3517389 33.8846529, 49.3517784 33.8846977)",roundabout,
312083432,residential,False,False,145.87800000000001,,"LINESTRING (49.3514909 33.8846244, 49.3514736 33.884516, 49.3515568 33.8844247, 49.3519537 33.8842511, 49.3518598 33.8840529, 49.3524193 33.8838607)",,
287678192,tertiary,True,False,22.711,,"LINESTRING (49.3564373 33.8848624, 49.356682 33.8848412)",,
287678194,tertiary,False,True,143.917,خیابان شهدا,"LINESTRING (49.3564373 33.8848624, 49.3558216 33.8845383, 49.3550616 33.8842613)",,
287678194,tertiary,False,True,31.593,خیابان شهدا,"LINESTRING (49.3536042 33.8834159, 49.3533361 33.8832393)",,
312083435,residential,False,True,124.43,,"LINESTRING (49.3536042 33.8834159, 49.3527714 33.8842958)",,
287678194,tertiary,False,False,106.505,خیابان شهدا,"LINESTRING (49.3536042 33.8834159, 49.3538619 33.8835826, 49.3545144 33.8840045)",,
287678190,tertiary,False,False,95.714,امام خمینی,"LINESTRING (49.352772 33.8844516, 49.3517784 33.8846977)",,
287678190,tertiary,False,True,42.971,امام خمینی,"LINESTRING (49.352772 33.8844516, 49.3532363 33.8844238)",,
312067507,residential,False,True,17.324,امام خمینی,"LINESTRING (49.352772 33.8844516, 49.3527714 33.8842958)",,
287678194,tertiary,False,True,19.99,خیابان شهدا,"LINESTRING (49.3550616 33.8842613, 49.3548563 33.8842041)",,
906971398,unclassified,False,False,17.961,شهید رجایی,"LINESTRING (49.3550616 33.8842613, 49.3551599 33.8841219)",,
287678194,tertiary,False,False,143.917,خیابان شهدا,"LINESTRING (49.3550616 33.8842613, 49.3558216 33.8845383, 49.3564373 33.8848624)",,
287678181,tertiary,True,False,17.07,,"LINESTRING (49.3514478 33.8849007, 49.3514144 33.8848689, 49.3513884 33.8848176, 49.3513832 33.8847621)",roundabout,
1147330289,secondary,True,False,94.47299999999998,بلوار حضرت سهل ابن علی,"LINESTRING (49.3575703 33.8860969, 49.3574849 33.8858288, 49.3573986 33.885558, 49.3573542 33.8854742, 49.357302 33.8853755, 49.3572614 33.885289)",,
312067507,residential,False,False,31.911,امام خمینی,"LINESTRING (49.350366 33.8822648, 49.3506256 33.8824543)",,
312067507,residential,False,True,70.289,امام خمینی,"LINESTRING (49.350366 33.8822648, 49.3497906 33.8818508)",,
829956835,residential,False,False,145.095,بسیج,"LINESTRING (49.350366 33.8822648, 49.3506447 33.8819152, 49.350867 33.8816839, 49.3511009 33.8814721, 49.3513638 33.8812628)",,
829956835,residential,False,True,110.71100000000001,بسیج,"LINESTRING (49.350366 33.8822648, 49.3501165 33.8825587, 49.3498832 33.8828571, 49.3496498 33.8830597)",,
829956835,residential,False,True,19.378,بسیج,"LINESTRING (49.3496498 33.8830597, 49.3494862 33.8831689)",,
312083423,residential,False,False,63.51,,"LINESTRING (49.3496498 33.8830597, 49.3498693 33.8831847, 49.3497942 33.8833584, 49.3499514 33.8834604)",,
829956835,residential,False,False,110.71100000000001,بسیج,"LINESTRING (49.3496498 33.8830597, 49.3498832 33.8828571, 49.3501165 33.8825587, 49.350366 33.8822648)",,
312067514,residential,False,True,84.331,,"LINESTRING (49.3494862 33.8831689, 49.3494897 33.8824105)",,
829956835,residential,False,False,19.378,بسیج,"LINESTRING (49.3494862 33.8831689, 49.3496498 33.8830597)",,
829956835,residential,False,True,73.864,بسیج,"LINESTRING (49.3494862 33.8831689, 49.3492046 33.8833559, 49.3490088 33.8834917, 49.3489003 33.8836155)",,
