osmid,name,highway,oneway,reversed,length,junction,geometry,lanes
199745016,شهیدرحیمی,tertiary,False,False,19.276,,"LINESTRING (48.2566153 33.8636686, 48.2567123 33.8635151)",
199745005,میدان امام خمینی,primary,True,False,27.833,roundabout,"LINESTRING (48.2566153 33.8636686, 48.2567022 33.8637106, 48.2567666 33.8637746, 48.2568009 33.863853)",
199745005,میدان امام خمینی,primary,True,False,43.139,roundabout,"LINESTRING (48.2568009 33.863853, 48.2568022 33.8639306, 48.2567736 33.8640045, 48.2567183 33.864067, 48.2566419 33.8641117, 48.2565524 33.8641339)",
324836609,امام خمینی,tertiary,True,False,148.86,,"LINESTRING (48.2568009 33.863853, 48.2575699 33.8636458, 48.2583344 33.8634398)",
199745012,ابوذر,tertiary,True,False,39.396,,"LINESTRING (48.2571795 33.8644133, 48.2568838 33.8643174, 48.2567891 33.8642722)",2
199745015,شهید مدنی,secondary,False,False,75.961,,"LINESTRING (48.2593421 33.8650973, 48.2596216 33.8657398)",2
324845515,لاله,residential,False,False,71.017,,"LINESTRING (48.2593421 33.8650973, 48.2600589 33.8648657)",
199745012,ابوذر,tertiary,True,False,45.457,,"LINESTRING (48.2593421 33.8650973, 48.2592512 33.865129, 48.2591134 33.8651533, 48.2589726 33.8651557, 48.2588666 33.8651256)",2
741861548,آیت الله کاشانی,tertiary,True,False,143.907,,"LINESTRING (48.2586668 33.8640264, 48.2571795 33.8644133)",
1190429153,شهید مدنی,secondary,True,False,134.415,,"LINESTRING (48.2586668 33.8640264, 48.2593421 33.8650973)",2
199745018,آیت الله بروجردی,tertiary,True,False,72.21,,"LINESTRING (48.2616891 33.8632401, 48.2619006 33.8638653)",
758493851,آیت الله کاشانی,tertiary,False,True,60.008,,"LINESTRING (48.2616891 33.8632401, 48.2623093 33.8630788)",
741861548,آیت الله کاشانی,tertiary,True,False,131.642,,"LINESTRING (48.2616891 33.8632401, 48.2609594 33.86343, 48.2603286 33.8635941)",
758493851,آیت الله کاشانی,tertiary,False,False,49.811,,"LINESTRING (48.2628241 33.8629449, 48.2623093 33.8630788)",
