osmid,lanes,name,highway,maxspeed,oneway,reversed,length,junction,geometry
240124468,2,خیابان شهید سرداری,residential,80,False,True,27.281,,"LINESTRING (45.9716666 37.8457334, 45.9713686 37.845664)"
240095975,2,میدان نماز,primary,60,True,False,11.346,roundabout,"LINESTRING (45.9716666 37.8457334, 45.9717059 37.8456929, 45.9717568 37.8456615)"
240095976,,,primary_link,,True,False,45.591,,"LINESTRING (45.9720602 37.8453162, 45.9721001 37.845725)"
240092926,4,امام خمینی,primary,80,False,True,83.739,,"LINESTRING (45.9720602 37.8453162, 45.9721497 37.8451625, 45.9721985 37.8450024, 45.9722654 37.8446856, 45.9722818 37.8445884)"
240095977,,,primary_link,,True,False,46.733,,"LINESTRING (45.9717568 37.8456615, 45.9720602 37.8453162)"
240095975,2,میدان نماز,primary,60,True,False,34.065,roundabout,"LINESTRING (45.9717568 37.8456615, 45.9718288 37.8456387, 45.9719062 37.845634, 45.9719817 37.845648, 45.9720485 37.8456793, 45.9721001 37.845725)"
240092927,,۲۲ بهمن,primary,,False,False,176.571,,"LINESTRING (45.9718064 37.8465249, 45.970629 37.8478122)"
240103288,,,primary_link,,True,False,55.79299999999999,,"LINESTRING (45.9718064 37.8465249, 45.9718635 37.8463389, 45.971872 37.8461984, 45.9718352 37.8460312)"
240103289,,,primary_link,,True,False,51.644999999999996,,"LINESTRING (45.9721361 37.8461545, 45.9721053 37.8462564, 45.972032 37.8463499, 45.9718064 37.8465249)"
240095975,2,میدان نماز,primary,60,True,False,21.421,roundabout,"LINESTRING (45.9716559 37.8459193, 45.9716338 37.8458575, 45.9716375 37.8457933, 45.9716666 37.8457334)"
240113052,2,بلوار باهنر,secondary,80,True,False,200.883,,"LINESTRING (45.9717639 37.8460104, 45.9699692 37.8471308)"
240095975,2,میدان نماز,primary,60,True,False,14.05,roundabout,"LINESTRING (45.9717639 37.8460104, 45.9717007 37.8459716, 45.9716559 37.8459193)"
240092926,4,امام خمینی,primary,80,False,False,72.095,,"LINESTRING (45.9723934 37.843565, 45.9723295 37.8442114)"
240092926,4,امام خمینی,primary,80,False,True,48.235,,"LINESTRING (45.9723934 37.843565, 45.9723773 37.8431314)"
1176133161,,وفایی,living_street,,False,False,115.396,,"LINESTRING (45.9723934 37.843565, 45.9720246 37.843567, 45.9719737 37.8438466, 45.9713916 37.843783)"
240092926,4,امام خمینی,primary,80,False,False,48.235,,"LINESTRING (45.9723773 37.8431314, 45.9723934 37.843565)"
240092926,4,امام خمینی,primary,80,False,True,15.763,,"LINESTRING (45.9723773 37.8431314, 45.9723665 37.8429899)"
1197040013,,,residential,,True,False,40.599,,"LINESTRING (45.9723773 37.8431314, 45.9726534 37.8430976, 45.9727436 37.8430966, 45.9728317 37.8431195)"
1197040013,,,residential,,True,False,7.671,,"LINESTRING (45.9729797 37.8432961, 45.9729753 37.843365)"
240118919,2,خیابان شهید اللهوردی,residential,60,False,False,98.471,,"LINESTRING (45.9729797 37.8432961, 45.9732567 37.8432225, 45.9740349 37.8429965)"
240118919,2,خیابان شهید اللهوردی,residential,60,False,True,54.638,,"LINESTRING (45.9746155 37.8428198, 45.9740349 37.8429965)"
1246799294,,,residential,,False,False,13.664,,"LINESTRING (45.9746155 37.8428198, 45.9747601 37.8427744)"
240124473,2,خیابان شهید میرابی,residential,60,False,True,76.055,,"LINESTRING (45.9746155 37.8428198, 45.9747656 37.8430955, 45.9748018 37.8431377, 45.9748433 37.8431671, 45.9751292 37.8433473)"
240118920,2,میدان آیت اله ممقانی,residential,40,True,False,11.606,roundabout,"LINESTRING (45.9754156 37.842422, 45.975459 37.842428, 45.9754971 37.8424454, 45.9755254 37.8424721)"
583564633,,گذر علیا,residential,,False,True,52.149,,"LINESTRING (45.9754156 37.842422, 45.9753022 37.8422578, 45.9752658 37.8422044, 45.9752398 37.8421526, 45.9752233 37.8421073, 45.9752183 37.8420784, 45.9752132 37.8419892)"
240118920,2,میدان آیت اله ممقانی,residential,40,True,False,32.651,roundabout,"LINESTRING (45.9755254 37.8424721, 45.9755396 37.8425013, 45.9755417 37.8425326, 45.9755314 37.8425629, 45.9755098 37.8425892, 45.975479 37.8426089, 45.9754376 37.8426208, 45.9753936 37.8426208, 45.9753522 37.8426089, 45.9753202 37.8425882)"
240118921,2,خیابان شهید عرفان,residential,60,False,False,50.028,,"LINESTRING (45.9755254 37.8424721, 45.9757688 37.8424196, 45.9759076 37.8423852, 45.9760703 37.8423413)"
240118921,2,خیابان شهید عرفان,residential,60,False,False,10.488,,"LINESTRING (45.9783485 37.8415858, 45.9784548 37.8415428)"
240118921,2,خیابان شهید عرفان,residential,60,False,True,39.645,,"LINESTRING (45.9783485 37.8415858, 45.977928 37.8417156)"
"[1197040009, 583564631]",,,residential,,False,False,181.772,,"LINESTRING (45.9783485 37.8415858, 45.97848 37.8418966, 45.9784835 37.8419363, 45.978459 37.8419699, 45.9783686 37.8420711, 45.9781305 37.8424241, 45.9781329 37.8424363, 45.97827 37.842516, 45.9782751 37.8425235, 45.978274 37.842531, 45.9782668 37.8425699, 45.9782238 37.8428106, 45.9782086 37.8428742, 45.9781884 37.8429262, 45.9781063 37.8430506)"
240124468,2,خیابان شهید سرداری,residential,80,False,False,38.909,,"LINESTRING (45.9703678 37.8456799, 45.97081 37.8456574)"
240124468,2,خیابان شهید سرداری,residential,80,False,True,29.126,,"LINESTRING (45.9703678 37.8456799, 45.9700361 37.8456811)"
