osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
123264912,2,,primary,30,True,False,67.301,"LINESTRING (51.5052107 36.6510311, 51.5045705 36.651197, 51.5044928 36.6512171)",,
123264820,2,میدان آزادی,primary,30,True,False,22.145,"LINESTRING (51.5054569 36.6510384, 51.5053185 36.6510464, 51.5052107 36.6510311)",roundabout,
123264919,1,نماز,tertiary,30,True,False,16.926,"LINESTRING (51.5015891 36.6509674, 51.5016388 36.6511143)",,
123264984,2,پانزده خرداد,primary,30,True,False,18.316,"LINESTRING (51.5015891 36.6509674, 51.5017771 36.6509012)",,
635344039,1,خاقانی,residential,30,True,False,18.554,"LINESTRING (51.5015891 36.6509674, 51.5016738 36.650815)",,
699061433,2,انقلاب,primary,30,False,False,18.799,"LINESTRING (51.5021447 36.6519183, 51.5019475 36.6519779)",,
699061433,2,انقلاب,primary,30,False,True,223.514,"LINESTRING (51.5021447 36.6519183, 51.5044928 36.6512171)",,
594479350,1,,primary_link,30,True,False,37.196999999999996,"LINESTRING (51.5021447 36.6519183, 51.5021228 36.652025, 51.5020996 36.6520938, 51.5020495 36.6521499, 51.5019777 36.6522139)",,
699061433,2,انقلاب,primary,30,False,False,8.878,"LINESTRING (51.5019475 36.6519779, 51.5018538 36.6520048)",,
699061433,2,انقلاب,primary,30,False,True,18.799,"LINESTRING (51.5019475 36.6519779, 51.5021447 36.6519183)",,
123264919,1,نماز,tertiary,30,True,False,26.701,"LINESTRING (51.5019475 36.6519779, 51.5019865 36.6521011, 51.5019777 36.6522139)",,
605654332,2,انقلاب,primary,30,True,False,21.04,"LINESTRING (51.5018538 36.6520048, 51.501633 36.6520713)",,
699061433,2,انقلاب,primary,30,False,True,8.878,"LINESTRING (51.5018538 36.6520048, 51.5019475 36.6519779)",,
597213556,1,نماز,tertiary,30,True,False,116.345,"LINESTRING (51.5018538 36.6520048, 51.501811 36.6518766, 51.501636 36.6513525, 51.5015045 36.6509968)",,
605654332,2,انقلاب,primary,30,True,False,89.064,"LINESTRING (51.501633 36.6520713, 51.5006993 36.6523549)",,
123264938,2,پانزده خرداد,primary,50,True,False,107.375,"LINESTRING (51.4979661 36.6521158, 51.4988916 36.6518216, 51.4990851 36.6517601)",,
556120797,,حافظ غربی,residential,30,False,True,91.188,"LINESTRING (51.5012256 36.6539993, 51.5009932 36.6532007)",,
638669003,2,مصلی,tertiary,30,True,False,164.722,"LINESTRING (51.5012256 36.6539993, 51.5010319 36.65403, 51.5003794 36.6541034, 51.5002211 36.6540264, 51.5001123 36.6538984, 51.5000918 36.6538658, 51.4998371 36.6534599)",,
123264928,2,ستارخان شمالی,secondary,30,False,False,132.066,"LINESTRING (51.5086825 36.6518593, 51.508655 36.6511965, 51.5086103 36.6506732)",,
594490678,1,ستارخان,secondary,30,True,False,30.658,"LINESTRING (51.5086825 36.6518593, 51.5086938 36.6519758, 51.5087067 36.6520367, 51.5087375 36.6520786, 51.5087804 36.6521127)",,
231126912,2,میدان بندر,primary,30,True,False,3.848,"LINESTRING (51.5087804 36.6521127, 51.5087999 36.65212, 51.5088165 36.6521311)",roundabout,
231126912,2,میدان بندر,primary,30,True,False,11.490999999999998,"LINESTRING (51.5088165 36.6521311, 51.508829 36.6521451, 51.5088366 36.6521613, 51.5088389 36.6521785, 51.5088356 36.6521956, 51.5088271 36.6522115, 51.5088165 36.6522261)",roundabout,
123264965,2,سعدی,primary,30,True,False,293.301,"LINESTRING (51.508394 36.6522065, 51.5081166 36.6520893, 51.5058936 36.6511398, 51.5057163 36.6510849, 51.5054569 36.6510384)",,
231126912,2,میدان بندر,primary,30,True,False,14.442,"LINESTRING (51.508394 36.6522065, 51.5083861 36.6521891, 51.5083838 36.6521706, 51.5083875 36.6521523, 51.5083968 36.6521353, 51.5084111 36.6521207, 51.5084296 36.6521095, 51.5084509 36.6521024)",roundabout,
231126912,2,میدان بندر,primary,30,True,False,27.023999999999997,"LINESTRING (51.5088165 36.6522261, 51.508802 36.6522366, 51.5087846 36.6522453, 51.5087606 36.652251, 51.5086134 36.6522498, 51.5085229 36.6522456)",roundabout,
"[123264893, 231127010, 123264973]",2,بندر,tertiary,30,True,False,562.488,"LINESTRING (51.5085229 36.6522456, 51.5081109 36.6523233, 51.5076228 36.6524009, 51.5065714 36.6525841, 51.5065424 36.652593, 51.5061954 36.6526991, 51.5058524 36.6528039, 51.505819 36.6528141, 51.50553 36.6528997, 51.505439 36.6529253, 51.5047873 36.6531083, 51.5047387 36.6531219, 51.5025136 36.6537456)",,yes
231126912,2,میدان بندر,primary,30,True,False,12.93,"LINESTRING (51.5085229 36.6522456, 51.5084523 36.6522389, 51.5084288 36.6522339, 51.5084072 36.6522218, 51.508394 36.6522065)",roundabout,
605654332,2,انقلاب,primary,30,True,False,44.721,"LINESTRING (51.4993902 36.6527519, 51.4989208 36.6528931)",,
653764713,2,مصلی,tertiary,30,False,True,27.785,"LINESTRING (51.4993902 36.6527519, 51.4995322 36.6529743)",,
653764713,2,مصلی,tertiary,30,False,False,27.785,"LINESTRING (51.4995322 36.6529743, 51.4993902 36.6527519)",,
653764713,2,مصلی,tertiary,30,False,True,60.46,"LINESTRING (51.4995322 36.6529743, 51.4998371 36.6534599)",,
231126982,1,,primary_link,30,True,False,56.666,"LINESTRING (51.4995322 36.6529743, 51.4993852 36.6529166, 51.4992875 36.6528885, 51.4991789 36.6528798, 51.4989208 36.6528931)",,
353597836,,شهید موسوی,residential,30,False,False,43.32,"LINESTRING (51.5009961 36.6463431, 51.5014622 36.6464523)",,
594254611,,باباطاهر,residential,,False,False,98.248,"LINESTRING (51.5009961 36.6463431, 51.5010499 36.6466939, 51.5012247 36.6470626, 51.5013111 36.6471792)",,
353597836,,شهید موسوی,residential,30,False,False,42.394,"LINESTRING (51.5014622 36.6464523, 51.5018895 36.6466191)",,
353597836,,شهید موسوی,residential,30,False,True,43.32,"LINESTRING (51.5014622 36.6464523, 51.5009961 36.6463431)",,
353597836,,شهید موسوی,residential,30,False,True,42.394,"LINESTRING (51.5018895 36.6466191, 51.5014622 36.6464523)",,
"[597266562, 353597836, 597266566]",,"['حافظ', 'شهید موسوی']",residential,30,False,False,201.70000000000002,"LINESTRING (51.5018895 36.6466191, 51.5025789 36.646823, 51.5027822 36.646951, 51.5029694 36.6470496, 51.502997 36.6470749, 51.5030858 36.6471563, 51.5030984 36.6471971, 51.5030913 36.6472524, 51.503113 36.6473142, 51.5032301 36.6474256, 51.5036147 36.6476609)",,yes
510826398,,,residential,30,False,False,53.733999999999995,"LINESTRING (51.5018895 36.6466191, 51.5018082 36.6467614, 51.5017966 36.6468414, 51.5018021 36.6469265, 51.5018201 36.6470868)",,
594254616,,شهریار,residential,,False,True,34.913,"LINESTRING (51.5036147 36.6476609, 51.5037862 36.6474836, 51.5038322 36.647402)",,
"[597266562, 353597836, 597266566]",,"['حافظ', 'شهید موسوی']",residential,30,False,True,201.70000000000005,"LINESTRING (51.5036147 36.6476609, 51.5032301 36.6474256, 51.503113 36.6473142, 51.5030913 36.6472524, 51.5030984 36.6471971, 51.5030858 36.6471563, 51.502997 36.6470749, 51.5029694 36.6470496, 51.5027822 36.646951, 51.5025789 36.646823, 51.5018895 36.6466191)",,yes
638959986,,امیر کبیر,residential,30,False,False,62.708,"LINESTRING (51.5036147 36.6476609, 51.5036057 36.6478338, 51.5037317 36.6482114)",,
353597837,,بهار,residential,30,True,False,110.625,"LINESTRING (51.5041768 36.6492337, 51.5030177 36.6495872)",,
510826395,,امیر کبیر,residential,30,True,False,162.5,"LINESTRING (51.5041768 36.6492337, 51.5048162 36.6506021)",,
638959987,,انصار,residential,30,True,False,77.947,"LINESTRING (51.5050111 36.6490255, 51.5041768 36.6492337)",,
503506237,,بهار,residential,30,False,False,93.03599999999999,"LINESTRING (51.5050111 36.6490255, 51.5057597 36.6488629, 51.5057932 36.6488172, 51.5058191 36.6486571)",,
699020723,2,شهید سنگاری,tertiary,30,False,False,124.486,"LINESTRING (51.5050111 36.6490255, 51.5048931 36.6483698, 51.5049145 36.6479131)",,
353597840,,مولوی,residential,30,True,False,44.174,"LINESTRING (51.5030177 36.6495872, 51.5028532 36.6492125)",,
353597839,,جانباز,residential,30,False,False,112.679,"LINESTRING (51.5026275 36.6487902, 51.5037973 36.6484081)",,
510826393,,مولوی,residential,30,False,False,174.582,"LINESTRING (51.5026275 36.6487902, 51.5023443 36.6481823, 51.5022862 36.648023, 51.5022486 36.6478401, 51.5022363 36.6476048, 51.5018883 36.6474211)",,
353597839,,جانباز,residential,30,False,True,112.679,"LINESTRING (51.5037973 36.6484081, 51.5026275 36.6487902)",,
510826395,,امیر کبیر,residential,30,True,False,97.847,"LINESTRING (51.5037973 36.6484081, 51.5041768 36.6492337)",,
638959986,,امیر کبیر,residential,30,False,True,22.642,"LINESTRING (51.5037973 36.6484081, 51.5037317 36.6482114)",,
510826397,,,residential,30,False,False,10.733,"LINESTRING (51.5019559 36.6473269, 51.5019003 36.6472413)",,
510826393,,مولوی,residential,30,False,True,174.582,"LINESTRING (51.5018883 36.6474211, 51.5022363 36.6476048, 51.5022486 36.6478401, 51.5022862 36.648023, 51.5023443 36.6481823, 51.5026275 36.6487902)",,
353597841,,خاقانی,residential,30,True,False,111.944,"LINESTRING (51.5016281 36.6493464, 51.5016426 36.6492961, 51.5016763 36.649247, 51.5017249 36.6491832, 51.5018707 36.6491159, 51.5022065 36.6489599, 51.5023217 36.6489129, 51.502476 36.64885, 51.5026275 36.6487902)",,
"[510826400, 597266569]",,,residential,30,False,False,115.09700000000001,"LINESTRING (51.5016281 36.6493464, 51.5013209 36.6490946, 51.5013262 36.6490339, 51.5018455 36.6485722)",,
"[647408001, 123264938, 647408002]",2,پانزده خرداد,primary,"['50', '30']",True,False,115.50000000000001,"LINESTRING (51.4990851 36.6517601, 51.4992431 36.6517108, 51.4994369 36.6516503, 51.500014 36.6514703, 51.5002916 36.6513833)",,yes
353597843,,صدر,residential,30,False,False,46.505,"LINESTRING (51.4990851 36.6517601, 51.4991286 36.6516254, 51.4992511 36.6513642)",,
353597843,,صدر,residential,30,False,False,26.982,"LINESTRING (51.4992511 36.6513642, 51.4994301 36.6511686)",,
353597845,,بهشتی,residential,30,False,False,63.218,"LINESTRING (51.4992511 36.6513642, 51.4985693 36.6512092)",,
353597843,,صدر,residential,30,False,True,46.505,"LINESTRING (51.4992511 36.6513642, 51.4991286 36.6516254, 51.4990851 36.6517601)",,
353597843,,صدر,residential,30,False,True,26.982,"LINESTRING (51.4994301 36.6511686, 51.4992511 36.6513642)",,
353597843,,صدر,residential,30,False,False,233.013,"LINESTRING (51.4994301 36.6511686, 51.4996314 36.6511465, 51.5001159 36.6509395, 51.5003587 36.6507727, 51.500527 36.6506234, 51.5006369 36.6504334, 51.5006596 36.6502254, 51.5005098 36.6496211)",,
510826401,,توانیر,residential,30,False,False,43.83,"LINESTRING (51.4994301 36.6511686, 51.4994642 36.6510011, 51.4994274 36.6507786)",,
510826401,,توانیر,residential,30,False,False,110.947,"LINESTRING (51.4994274 36.6507786, 51.499032 36.6498326)",,
510826401,,توانیر,residential,30,False,True,43.83,"LINESTRING (51.4994274 36.6507786, 51.4994642 36.6510011, 51.4994301 36.6511686)",,
831376054,,نقی پور۴,residential,,False,True,70.525,"LINESTRING (51.4994274 36.6507786, 51.4998217 36.6505965, 51.4998454 36.6505323, 51.4997572 36.6503428)",,
510826401,,توانیر,residential,30,False,False,36.232,"LINESTRING (51.4989867 36.6495199, 51.4989351 36.6491967)",,
510826401,,توانیر,residential,30,False,True,35.005,"LINESTRING (51.4989867 36.6495199, 51.499032 36.6498326)",,
594236410,,فلسطین,residential,,True,False,136.344,"LINESTRING (51.5005098 36.6496211, 51.4989867 36.6495199)",,
353597843,,صدر,residential,30,False,False,46.443,"LINESTRING (51.5005098 36.6496211, 51.5007664 36.6493614, 51.5008332 36.6492938)",,
353597843,,صدر,residential,30,False,True,233.01299999999998,"LINESTRING (51.5005098 36.6496211, 51.5006596 36.6502254, 51.5006369 36.6504334, 51.500527 36.6506234, 51.5003587 36.6507727, 51.5001159 36.6509395, 51.4996314 36.6511465, 51.4994301 36.6511686)",,
123264982,2,فردوسی شمالی,tertiary,30,True,False,107.989,"LINESTRING (51.5008332 36.6492938, 51.5004946 36.6483614)",,
353597843,,صدر,residential,30,False,True,46.443,"LINESTRING (51.5008332 36.6492938, 51.5007664 36.6493614, 51.5005098 36.6496211)",,
123264946,2,سعدی,primary,30,True,False,200.132,"LINESTRING (51.5064463 36.6512961, 51.508169 36.6520093, 51.5084509 36.6521024)",,
123264928,2,ستارخان شمالی,secondary,30,False,False,10.091,"LINESTRING (51.5086103 36.6506732, 51.5086067 36.6505825)",,
503506236,,لاله,residential,30,True,False,205.1,"LINESTRING (51.5086103 36.6506732, 51.5064463 36.6512961)",,
123264928,2,ستارخان شمالی,secondary,30,False,True,132.066,"LINESTRING (51.5086103 36.6506732, 51.508655 36.6511965, 51.5086825 36.6518593)",,
503506237,,بهار,residential,30,False,True,8.692,"LINESTRING (51.5058298 36.6485794, 51.5058191 36.6486571)",,
594259272,,کهن,residential,,False,False,40.132,"LINESTRING (51.5058298 36.6485794, 51.5054989 36.6483349)",,
638658367,,بهار ۴,residential,30,False,False,45.773,"LINESTRING (51.5058298 36.6485794, 51.5059103 36.6484551, 51.505944 36.6482971, 51.5059997 36.6481952)",,
638658367,,بهار ۴,residential,30,False,True,45.773,"LINESTRING (51.5059997 36.6481952, 51.505944 36.6482971, 51.5059103 36.6484551, 51.5058298 36.6485794)",,
123264932,2,شهید سنگاری(بهرام),tertiary,30,True,False,71.294,"LINESTRING (51.5050904 36.6496635, 51.5050111 36.6490255)",,
503506238,,قدس,residential,30,False,False,155.998,"LINESTRING (51.5050904 36.6496635, 51.5063054 36.6494497, 51.5068073 36.6494068)",,
503506241,,بهار,residential,30,False,False,5.206,"LINESTRING (51.5068073 36.6494068, 51.50682 36.6493611)",,
503506238,,قدس,residential,30,False,True,155.998,"LINESTRING (51.5068073 36.6494068, 51.5063054 36.6494497, 51.5050904 36.6496635)",,
503506239,,شهدا,residential,30,False,False,61.47,"LINESTRING (51.505677 36.6475194, 51.5063463 36.6473881)",,
503506239,,شهدا,residential,30,False,True,41.175,"LINESTRING (51.505677 36.6475194, 51.5052352 36.6474123)",,
594259267,,,residential,,False,False,42.284,"LINESTRING (51.505677 36.6475194, 51.505852 36.6478728)",,
503506239,,شهدا,residential,30,False,True,61.47,"LINESTRING (51.5063463 36.6473881, 51.505677 36.6475194)",,
503506239,,شهدا,residential,30,False,False,83.136,"LINESTRING (51.5063463 36.6473881, 51.5063946 36.6473365, 51.5065632 36.6466669)",,
594259266,,,residential,,False,False,86.901,"LINESTRING (51.5063463 36.6473881, 51.5065489 36.6473807, 51.5065858 36.6473972, 51.5067081 36.6476324, 51.5067549 36.647639, 51.5069649 36.647567, 51.5070222 36.6476655)",,
503506239,,شهدا,residential,30,False,False,50.362,"LINESTRING (51.5065632 36.6466669, 51.5070682 36.6464645)",,
503506239,,شهدا,residential,30,False,True,83.136,"LINESTRING (51.5065632 36.6466669, 51.5063946 36.6473365, 51.5063463 36.6473881)",,
503506240,,یادآوران,residential,30,False,True,108.501,"LINESTRING (51.5065632 36.6466669, 51.5063807 36.6466714, 51.5053482 36.6467094)",,
503506239,,شهدا,residential,30,False,True,50.362,"LINESTRING (51.5070682 36.6464645, 51.5065632 36.6466669)",,
606108114,,یادآوران,residential,,False,False,80.798,"LINESTRING (51.5070682 36.6464645, 51.5077927 36.6469005)",,
503506240,,یادآوران,residential,30,False,False,108.501,"LINESTRING (51.5053482 36.6467094, 51.5063807 36.6466714, 51.5065632 36.6466669)",,
666666195,2,شهید سنگاری,tertiary,30,True,False,33.096000000000004,"LINESTRING (51.5053482 36.6467094, 51.5053445 36.646748, 51.5053023 36.6470047)",,
802763832,,بهار,residential,30,True,False,117.879,"LINESTRING (51.5072289 36.6504115, 51.5068073 36.6494068)",,
123264857,2,پورسینا,tertiary,30,True,False,128.305,"LINESTRING (51.5072289 36.6504115, 51.5080935 36.6501494, 51.5084514 36.6500475, 51.5085855 36.6500436)",,
503506241,,بهار,residential,30,False,True,64.592,"LINESTRING (51.5069807 36.6487947, 51.50682 36.6493611)",,
"[647414008, 503506241]",,بهار,residential,30,False,False,136.077,"LINESTRING (51.5069807 36.6487947, 51.5070308 36.6485653, 51.5069844 36.6483641, 51.5067473 36.6482767, 51.5064658 36.6482233, 51.5063776 36.6485608)",,
503506243,,ابرار,residential,30,False,False,102.78999999999999,"LINESTRING (51.5069807 36.6487947, 51.5071864 36.6488192, 51.5074449 36.6489166, 51.5078701 36.6488939, 51.5081021 36.6488815)",,
503506243,,ابرار,residential,30,False,True,39.307,"LINESTRING (51.5085414 36.6488544, 51.5081021 36.6488815)",,
757539245,2,ستارخان شمالی,secondary,30,True,False,133.23,"LINESTRING (51.5085414 36.6488544, 51.5085353 36.6486979, 51.5085259 36.6484599, 51.5084921 36.6476569)",,
503506243,,ابرار,residential,30,False,False,39.307,"LINESTRING (51.5081021 36.6488815, 51.5085414 36.6488544)",,
503506244,,ابرار ۱,residential,30,False,False,88.175,"LINESTRING (51.5081021 36.6488815, 51.5080083 36.6480921)",,
503506243,,ابرار,residential,30,False,True,102.78999999999999,"LINESTRING (51.5081021 36.6488815, 51.5078701 36.6488939, 51.5074449 36.6489166, 51.5071864 36.6488192, 51.5069807 36.6487947)",,
503506244,,ابرار ۱,residential,30,False,True,88.175,"LINESTRING (51.5080083 36.6480921, 51.5081021 36.6488815)",,
353597840,,مولوی,residential,30,True,False,97.721,"LINESTRING (51.5033848 36.6504152, 51.5030177 36.6495872)",,
123264984,2,پانزده خرداد,primary,30,True,False,128.26299999999998,"LINESTRING (51.5033848 36.6504152, 51.5036213 36.6504003, 51.5038846 36.6504051, 51.5041042 36.6504301, 51.5047743 36.650631)",,
510826397,,,residential,30,False,True,10.733,"LINESTRING (51.5019003 36.6472413, 51.5019559 36.6473269)",,
698057502,1,میدان فاضل,residential,30,True,False,25.777,"LINESTRING (51.5019003 36.6472413, 51.5018804 36.6472484, 51.5018587 36.6472499, 51.5018376 36.6472455, 51.5018184 36.6472361, 51.5017229 36.6471584, 51.5017127 36.647143, 51.5017093 36.6471258, 51.501713 36.6471087)",roundabout,
510826399,,امام موسی صدر,residential,30,False,False,36.702,"LINESTRING (51.501713 36.6471087, 51.5013111 36.6471792)",,
698057502,1,میدان فاضل,residential,30,True,False,11.611,"LINESTRING (51.501713 36.6471087, 51.5017234 36.6470934, 51.5017394 36.6470816, 51.5017592 36.6470746, 51.5017808 36.6470732, 51.5018019 36.6470774, 51.5018201 36.6470868)",roundabout,
510826398,,,residential,30,False,True,53.734,"LINESTRING (51.5018201 36.6470868, 51.5018021 36.6469265, 51.5017966 36.6468414, 51.5018082 36.6467614, 51.5018895 36.6466191)",,
698057502,1,میدان فاضل,residential,30,True,False,21.730999999999998,"LINESTRING (51.5018201 36.6470868, 51.5019141 36.6471643, 51.5019251 36.6471794, 51.5019292 36.6471965, 51.5019261 36.6472138, 51.5019161 36.6472293, 51.5019003 36.6472413)",roundabout,
876148025,,امام موسی صدر ۸,unclassified,,False,False,25.225,"LINESTRING (51.5011664 36.6477667, 51.500889 36.6478106)",,
510826399,,امام موسی صدر,residential,30,False,False,109.813,"LINESTRING (51.5011664 36.6477667, 51.5016115 36.6480151, 51.5016479 36.6480378, 51.5018286 36.6482531, 51.5018502 36.6483275, 51.5017101 36.6484676)",,
510826399,,امام موسی صدر,residential,30,False,True,78.33500000000001,"LINESTRING (51.5011664 36.6477667, 51.5010785 36.6476817, 51.5010293 36.6475817, 51.5010373 36.6474687, 51.5011225 36.647308, 51.5013111 36.6471792)",,
123264968,2,فردوسی شمالی,tertiary,30,True,False,175.979,"LINESTRING (51.5009146 36.6492176, 51.5009523 36.6493272, 51.5014873 36.650732)",,
510826399,,امام موسی صدر,residential,30,False,True,109.53800000000001,"LINESTRING (51.5009146 36.6492176, 51.5011537 36.6489751, 51.5017101 36.6484676)",,
123264982,2,فردوسی شمالی,tertiary,30,True,False,37.635,"LINESTRING (51.5002698 36.6478005, 51.5001342 36.64748)",,
512491646,,طالقانی ۹,residential,30,False,False,176.128,"LINESTRING (51.5002698 36.6478005, 51.4983226 36.6480617)",,
512491646,,طالقانی ۹,residential,30,False,True,176.128,"LINESTRING (51.4983226 36.6480617, 51.5002698 36.6478005)",,
647210213,,,residential,,False,False,19.568,"LINESTRING (51.4983226 36.6480617, 51.4983048 36.6478863)",,
510826401,,توانیر,residential,30,False,True,89.698,"LINESTRING (51.4983226 36.6480617, 51.4983402 36.6482299, 51.4984204 36.6482808, 51.4986866 36.6483054, 51.4987838 36.6486372)",,
510826401,,توانیر,residential,30,False,True,63.661,"LINESTRING (51.4987838 36.6486372, 51.4989351 36.6491967)",,
556119297,,دکتر معین,residential,30,False,True,104.0,"LINESTRING (51.4987838 36.6486372, 51.4999295 36.6484645)",,
510826401,,توانیر,residential,30,False,False,89.69800000000001,"LINESTRING (51.4987838 36.6486372, 51.4986866 36.6483054, 51.4984204 36.6482808, 51.4983402 36.6482299, 51.4983226 36.6480617)",,
556119297,,دکتر معین,residential,30,False,False,104.0,"LINESTRING (51.4999295 36.6484645, 51.4987838 36.6486372)",,
556119297,,دکتر معین,residential,30,False,True,51.705,"LINESTRING (51.4999295 36.6484645, 51.5002596 36.6484013, 51.5004946 36.6483614)",,
556119298,,حسین فهمیده,residential,30,False,False,175.13299999999998,"LINESTRING (51.4999295 36.6484645, 51.4999681 36.6491925, 51.4999575 36.6492164, 51.4999243 36.6492207, 51.4989351 36.6491967)",,
510826401,,توانیر,residential,30,False,False,63.661,"LINESTRING (51.4989351 36.6491967, 51.4987838 36.6486372)",,
510826401,,توانیر,residential,30,False,True,36.232,"LINESTRING (51.4989351 36.6491967, 51.4989867 36.6495199)",,
556119298,,حسین فهمیده,residential,30,False,True,175.13299999999998,"LINESTRING (51.4989351 36.6491967, 51.4999243 36.6492207, 51.4999575 36.6492164, 51.4999681 36.6491925, 51.4999295 36.6484645)",,
556119299,,,residential,30,False,False,119.40299999999999,"LINESTRING (51.4989351 36.6491967, 51.4985129 36.6493692, 51.4984904 36.6493677, 51.498479 36.6493544, 51.4982881 36.648713)",,
556119299,,,residential,30,False,True,119.40299999999999,"LINESTRING (51.4982881 36.648713, 51.498479 36.6493544, 51.4984904 36.6493677, 51.4985129 36.6493692, 51.4989351 36.6491967)",,
