osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,True,49.99,"LINESTRING (50.841632 34.010486, 50.8421629 34.0105779)",,
541366957,,شهید بهشتی,tertiary,False,False,10.532,"LINESTRING (50.841632 34.010486, 50.8416926 34.0104057)",,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,False,232.494,"LINESTRING (50.841632 34.010486, 50.8406136 34.0103074, 50.8397456 34.0100795, 50.8392179 34.0098989)",,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,False,11.537,"LINESTRING (50.844866 34.011046, 50.8447435 34.0110247)",,
791509447,,,residential,False,True,176.611,"LINESTRING (50.844866 34.011046, 50.8448947 34.011164, 50.8449201 34.0112034, 50.8449589 34.0112354, 50.8452816 34.0114315, 50.8453222 34.0114707, 50.8453374 34.0115127, 50.8454675 34.0120016, 50.8455384 34.012073, 50.8454956 34.0124288)",,
251825099,,,residential,False,True,166.10899999999998,"LINESTRING (50.8350987 34.0091061, 50.8359984 34.0094054, 50.8359032 34.0100911)",30,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,False,26.87,"LINESTRING (50.8359032 34.0100911, 50.835614 34.0101215)",,
251825099,,,residential,False,False,166.10899999999998,"LINESTRING (50.8359032 34.0100911, 50.8359984 34.0094054, 50.8350987 34.0091061)",30,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,True,225.458,"LINESTRING (50.8359032 34.0100911, 50.8363616 34.0100488, 50.8368157 34.0099709, 50.8379159 34.0097381, 50.8381244 34.0097067, 50.838298 34.0097101)",,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,True,49.408,"LINESTRING (50.8350785 34.0101412, 50.835614 34.0101215)",,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,False,49.408,"LINESTRING (50.835614 34.0101215, 50.8350785 34.0101412)",,
392783855,58,کاشان - مشهد اردهال - نراق,primary,False,True,26.87,"LINESTRING (50.835614 34.0101215, 50.8359032 34.0100911)",,
251825102,,,tertiary,True,False,49.829,"LINESTRING (50.835614 34.0101215, 50.8355553 34.0101992, 50.8355012 34.0103058, 50.8354727 34.0104262, 50.8354052 34.0105302)",,
