osmid,name,highway,oneway,reversed,length,ref,geometry,junction
538983111,خیابان شهید منتظری,tertiary,False,True,16.899,,"LINESTRING (46.295007 33.6933183, 46.2951541 33.6932282)",
543709767,شهید فیض اللهی,tertiary,False,False,58.888,,"LINESTRING (46.295007 33.6933183, 46.2945049 33.6936438)",
199699483,جاده ایلام - ایوان,trunk,True,False,43.903999999999996,17,"LINESTRING (46.295007 33.6933183, 46.2948069 33.6932361, 46.2946342 33.6930841)",
369833201,خیابان امام خمینی,trunk,False,True,635.099,17,"LINESTRING (46.295007 33.6933183, 46.2951983 33.6934353, 46.2982096 33.6952756, 46.3005317 33.6967085)",
538980331,کنارگذر,tertiary,True,False,146.618,,"LINESTRING (46.295007 33.6933183, 46.2954725 33.6934477, 46.2963461 33.6939956)",
199699483,جاده ایلام - ایوان,trunk,True,False,94.51299999999999,17,"LINESTRING (46.2946342 33.6930841, 46.2945394 33.6929216, 46.2944992 33.6927519, 46.2945222 33.6925225, 46.2946055 33.6923314, 46.2946413 33.692276)",
538981375,شهید محمدباقر بیگ محمدی,residential,False,False,42.818,,"LINESTRING (46.2946342 33.6930841, 46.2942962 33.6929493, 46.2942229 33.6929088)",
538980334,شریعتی,residential,False,False,51.183,,"LINESTRING (46.2961382 33.6941045, 46.2958078 33.6944737)",
538980340,کنارگذر,tertiary,True,False,138.422,,"LINESTRING (46.2961382 33.6941045, 46.2951398 33.6935172, 46.295007 33.6933183)",
538980339,مسلم ابن عقیل,residential,False,True,164.88,,"LINESTRING (46.2963999 33.6942665, 46.2953186 33.6954452)",
538980340,کنارگذر,tertiary,True,False,30.177,,"LINESTRING (46.2963999 33.6942665, 46.2961382 33.6941045)",
538980333,شهید اکبر یعقوبی,tertiary,False,False,41.666,,"LINESTRING (46.2954902 33.6969681, 46.2951971 33.6966836)",
538980333,شهید اکبر یعقوبی,tertiary,False,True,34.461,,"LINESTRING (46.2954902 33.6969681, 46.2957354 33.6972014)",
538980347,۲۲ بهمن,residential,False,True,128.261,,"LINESTRING (46.2954902 33.6969681, 46.2962991 33.6960313)",
538980332,والفجر,residential,False,False,160.379,,"LINESTRING (46.298605 33.6956341, 46.2975675 33.6967896)",
538980340,کنارگذر,tertiary,True,False,39.468,,"LINESTRING (46.298605 33.6956341, 46.2982632 33.6954217)",
538980330,تلاش,unclassified,False,False,93.771,,"LINESTRING (46.2929727 33.6953031, 46.2919744 33.695449)",
538980333,شهید اکبر یعقوبی,tertiary,False,True,125.046,,"LINESTRING (46.2929727 33.6953031, 46.2942076 33.6957603)",
543709767,شهید فیض اللهی,tertiary,False,False,52.22,,"LINESTRING (46.2929727 33.6953031, 46.2927941 33.6957486)",
543709767,شهید فیض اللهی,tertiary,False,True,41.13,,"LINESTRING (46.2929727 33.6953031, 46.2931511 33.6949643)",
538980332,والفجر,residential,False,True,160.379,,"LINESTRING (46.2975675 33.6967896, 46.298605 33.6956341)",
538980335,,residential,False,False,103.14,,"LINESTRING (46.2975675 33.6967896, 46.2969299 33.6975505)",
538980335,,residential,False,True,32.639,,"LINESTRING (46.2975675 33.6967896, 46.297281 33.6966183)",
538980335,,residential,False,False,39.555,,"LINESTRING (46.2953186 33.6954452, 46.2956658 33.6956528)",
