osmid,highway,oneway,reversed,length,junction,geometry
1242277495,unclassified,False,True,107.029,,"LINESTRING (50.3132173 29.2409697, 50.3142905 29.2411923)"
1242277496,unclassified,False,True,110.707,,"LINESTRING (50.314891 29.2422826, 50.314504 29.241346)"
1242277495,unclassified,False,False,107.029,,"LINESTRING (50.3142905 29.2411923, 50.3132173 29.2409697)"
1242277497,unclassified,True,False,44.229,roundabout,"LINESTRING (50.3142905 29.2411923, 50.3143146 29.2411158, 50.3143663 29.2410708, 50.3144352 29.2410498, 50.3145077 29.241057, 50.3145695 29.2410909, 50.3146083 29.2411448)"
1242277496,unclassified,False,False,110.707,,"LINESTRING (50.314504 29.241346, 50.314891 29.2422826)"
1242277497,unclassified,True,False,29.820999999999998,roundabout,"LINESTRING (50.314504 29.241346, 50.3143993 29.2413271, 50.3143375 29.2412932, 50.3142987 29.2412393, 50.3142905 29.2411923)"
1242277498,unclassified,False,False,169.211,,"LINESTRING (50.3146083 29.2411448, 50.3162249 29.2405739)"
1242277497,unclassified,True,False,26.345,roundabout,"LINESTRING (50.3146083 29.2411448, 50.3146165 29.2412081, 50.3145924 29.2412682, 50.3145407 29.2413133, 50.314504 29.241346)"
1242277499,unclassified,False,True,125.386,,"LINESTRING (50.3154919 29.2415431, 50.3163648 29.2407116)"
1242277500,unclassified,False,True,51.608,,"LINESTRING (50.3168142 29.2411499, 50.3166266 29.2407156)"
1242277504,unclassified,False,False,11.242,,"LINESTRING (50.3158241 29.2394742, 50.3159317 29.2394367)"
"[1242277505, 1242277506]",unclassified,True,False,277.126,,"LINESTRING (50.3158241 29.2394742, 50.315457 29.2388656, 50.3152451 29.2385286, 50.3152209 29.2383577, 50.3153577 29.2385005, 50.3155482 29.2388165, 50.3159317 29.2394367)"
1242277504,unclassified,False,True,11.242,,"LINESTRING (50.3159317 29.2394367, 50.3158241 29.2394742)"
1242277506,unclassified,True,False,103.916,,"LINESTRING (50.3159317 29.2394367, 50.316377 29.2401856, 50.3164602 29.2402402)"
1242277507,unclassified,True,False,35.018,roundabout,"LINESTRING (50.3164602 29.2402402, 50.3165504 29.2402416, 50.3166357 29.2402673, 50.3167077 29.2403147, 50.3167595 29.2403792)"
1242277505,unclassified,True,False,103.80099999999999,,"LINESTRING (50.3163 29.2403084, 50.316259 29.240195, 50.3158241 29.2394742)"
1242277507,unclassified,True,False,17.511000000000003,roundabout,"LINESTRING (50.3163 29.2403084, 50.3163739 29.2402632, 50.3164602 29.2402402)"
1242277498,unclassified,False,True,169.211,,"LINESTRING (50.3162249 29.2405739, 50.3146083 29.2411448)"
1242277507,unclassified,True,False,31.853,roundabout,"LINESTRING (50.3162249 29.2405739, 50.3162147 29.2405244, 50.3162163 29.2404457, 50.3162457 29.2403712, 50.3163 29.2403084)"
1242277499,unclassified,False,False,125.386,,"LINESTRING (50.3163648 29.2407116, 50.3154919 29.2415431)"
1242277507,unclassified,True,False,20.762999999999998,roundabout,"LINESTRING (50.3163648 29.2407116, 50.3162927 29.2406642, 50.3162249 29.2405739)"
1242277500,unclassified,False,False,51.608,,"LINESTRING (50.3166266 29.2407156, 50.3168142 29.2411499)"
1242277507,unclassified,True,False,26.260000000000005,roundabout,"LINESTRING (50.3166266 29.2407156, 50.3165403 29.2407386, 50.3164501 29.2407372, 50.3163648 29.2407116)"
1242277507,unclassified,True,False,43.762,roundabout,"LINESTRING (50.3167595 29.2403792, 50.3167858 29.2404545, 50.3167842 29.2405332, 50.3167548 29.2406076, 50.3167005 29.2406705, 50.3166266 29.2407156)"
