osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,width,bridge
201338982,,میدان آزادی,primary,True,False,26.351999999999997,"LINESTRING (48.5262162 37.6196374, 48.526229 37.6196512, 48.5262398 37.6197072, 48.5262235 37.6197718, 48.5261827 37.6198343, 48.5261607 37.6198549)",roundabout,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,False,159.90300000000002,"LINESTRING (48.5281664 37.6177474, 48.5283524 37.6179998, 48.5285674 37.6182541, 48.5287013 37.6183911, 48.5288381 37.6184951, 48.5290614 37.6186189, 48.5293792 37.6187828)",,,,,
731756147,313;315,امام خمینی,primary,True,False,105.661,"LINESTRING (48.5281664 37.6177474, 48.5279149 37.6179963, 48.5278213 37.6180841, 48.5274031 37.6184804)",,,,,
201338989,,میدان معلم,primary,True,False,33.772999999999996,"LINESTRING (48.5306995 37.6152044, 48.5306261 37.615165, 48.5305659 37.615091, 48.5305745 37.6149457)",roundabout,2,30,,
201338989,,میدان معلم,primary,True,False,50.348,"LINESTRING (48.5315095 37.6147917, 48.5313531 37.614859, 48.5312498 37.6149294, 48.5311817 37.6150079, 48.5311115 37.6151012)",roundabout,2,30,,
445643176,,محمد تقی محمدی,residential,True,False,85.849,"LINESTRING (48.5311115 37.6151012, 48.5315008 37.615809)",,,,,
201338989,,میدان معلم,primary,True,False,30.616999999999997,"LINESTRING (48.5311115 37.6151012, 48.5310392 37.6151633, 48.530938 37.6152091, 48.5308161 37.6152288)",roundabout,2,30,,
201338989,,میدان معلم,primary,True,False,10.623,"LINESTRING (48.5308161 37.6152288, 48.5306995 37.6152044)",roundabout,2,30,,
731756147,313;315,امام خمینی,primary,True,False,63.115,"LINESTRING (48.5308161 37.6152288, 48.5303576 37.615665)",,,,,
851498583,,آیت الله طالقانی,secondary,False,True,26.217,"LINESTRING (48.5305745 37.6149457, 48.5303511 37.6151015)",,,,,
201338995,,بهشتی,secondary,False,False,8.541,"LINESTRING (48.5253997 37.621406, 48.5254934 37.6214258)",,,,,
201338993,,,secondary,True,False,63.04,"LINESTRING (48.5253997 37.621406, 48.5251392 37.6213781, 48.5250242 37.6213757, 48.5248763 37.6213725, 48.5246894 37.6213991)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,False,80.88399999999999,"LINESTRING (48.5270849 37.6216978, 48.5270128 37.6220122, 48.5267986 37.6223831)",,,,,
724392053,,بهشتی,secondary,False,False,66.106,"LINESTRING (48.5270849 37.6216978, 48.5271848 37.6216984, 48.5273994 37.6216997, 48.5278354 37.6216935)",,,,,
724392053,,بهشتی,secondary,False,True,70.115,"LINESTRING (48.5270849 37.6216978, 48.5268431 37.621683, 48.5266601 37.6216569, 48.5263995 37.6216123, 48.5263016 37.6215926)",,,,,
201338998,,,secondary,True,False,41.749,"LINESTRING (48.5282279 37.6216885, 48.5283802 37.6216584, 48.5284913 37.6216207, 48.5286113 37.6215703, 48.528659 37.621541)",,,,,
724392053,,بهشتی,secondary,False,True,34.573,"LINESTRING (48.5282279 37.6216885, 48.5279363 37.6216922, 48.5278354 37.6216935)",,,,,
201338996,,,secondary,True,False,5.698,"LINESTRING (48.5288566 37.6217269, 48.5287949 37.6217115)",roundabout,,,,
201338996,,,secondary,True,False,24.669,"LINESTRING (48.5287949 37.6217115, 48.5287349 37.621685, 48.5286907 37.6216542, 48.5286625 37.6216179, 48.5286519 37.6215773, 48.528659 37.621541)",roundabout,,,,
201338997,,,secondary,True,False,50.024,"LINESTRING (48.5287949 37.6217115, 48.5285407 37.6216947, 48.5282279 37.6216885)",,,,,
201338996,,,secondary,True,False,8.834,"LINESTRING (48.528659 37.621541, 48.5286819 37.6215088, 48.528719 37.6214781)",roundabout,,,,
469517401,,آدم مرادی,residential,False,False,212.864,"LINESTRING (48.528659 37.621541, 48.5284551 37.6214592, 48.5278221 37.6212765, 48.5273178 37.6211873, 48.526937 37.6211363, 48.5264059 37.6209919, 48.5263586 37.6209787)",,,,,
322036227,,خیابان کارگر شمالی,secondary,True,False,22.304,"LINESTRING (48.528719 37.6214781, 48.5287056 37.6212778)",,,,,
201338996,,,secondary,True,False,25.784,"LINESTRING (48.528719 37.6214781, 48.5287755 37.6214585, 48.528839 37.6214459, 48.5289078 37.6214432, 48.5290044 37.6214473)",roundabout,,,,
201338996,,,secondary,True,False,7.329000000000001,"LINESTRING (48.5290044 37.6214473, 48.5290366 37.6214563, 48.5290752 37.6214803)",roundabout,,,,
201338996,,,secondary,True,False,7.557,"LINESTRING (48.5290752 37.6214803, 48.5291407 37.6215242)",roundabout,,,,
322077975,,معاد,residential,False,False,65.255,"LINESTRING (48.5290752 37.6214803, 48.5294196 37.6209607)",,,,,
201338996,,,secondary,True,False,45.42099999999999,"LINESTRING (48.5291407 37.6215242, 48.529169 37.621562, 48.5291796 37.6215997, 48.5291725 37.621636, 48.5291496 37.6216696, 48.529109 37.6217003, 48.5290543 37.6217199, 48.5289907 37.6217339, 48.5289237 37.6217339, 48.5288566 37.6217269)",roundabout,,,,
201338999,,کارگر شمالی,secondary,True,False,151.507,"LINESTRING (48.5291407 37.6215242, 48.5292541 37.62159, 48.5294972 37.6217311, 48.5298384 37.6219286, 48.5305331 37.6223243)",,,,,
396766525,,میدان شهربانی,secondary,True,False,8.736,"LINESTRING (48.5311508 37.6226475, 48.5311838 37.6226456, 48.5312164 37.6226497, 48.5312471 37.6226595)",roundabout,,30,,
396766525,,میدان شهربانی,secondary,True,False,3.955,"LINESTRING (48.5311949 37.622875, 48.5311739 37.6228771, 48.5311505 37.6228739)",roundabout,,30,,
201339004,,خیابان سی متری قدس,secondary,True,False,271.849,"LINESTRING (48.5312471 37.6226595, 48.5314985 37.6224237, 48.5330082 37.6208001, 48.5330455 37.6207601, 48.5330979 37.6207037)",,2,45,30,
396766525,,میدان شهربانی,secondary,True,False,10.905999999999999,"LINESTRING (48.5312471 37.6226595, 48.5312802 37.622679, 48.5313052 37.6227051, 48.5313199 37.6227356)",roundabout,,30,,
396766525,,میدان شهربانی,secondary,True,False,3.902,"LINESTRING (48.5313199 37.6227356, 48.5313231 37.6227706)",roundabout,,30,,
466783556,,خیابان سی متری قدس,secondary,True,False,182.324,"LINESTRING (48.5332049 37.62076, 48.5319668 37.6220741)",,2,45,30,
724377155,,,secondary,False,True,11.314,"LINESTRING (48.5332049 37.62076, 48.5330979 37.6207037)",,,,,
454832399,,داوود محمدی,residential,False,True,24.732,"LINESTRING (48.5328795 37.6149515, 48.5326311 37.6150552)",,,30,,
322036228,,آیت الله یکتایی,tertiary,False,True,41.418,"LINESTRING (48.5312176 37.6160641, 48.5316052 37.616275)",,,30,,
597944287,,آیت الله یکتایی,tertiary,False,False,60.152,"LINESTRING (48.5312176 37.6160641, 48.5306228 37.6157983)",,,30,,
597944288,,داوود محمدی,residential,False,False,37.773,"LINESTRING (48.5312176 37.6160641, 48.5315008 37.615809)",,,30,,
374720837,,میثم تمار,residential,True,False,30.863,"LINESTRING (48.5309685 37.6162593, 48.5312176 37.6160641)",,,30,,
600399030,,,residential,False,False,57.69,"LINESTRING (48.5309685 37.6162593, 48.5303683 37.6160516)",,,,,
322036228,,آیت الله یکتایی,tertiary,False,False,56.433,"LINESTRING (48.5326514 37.6169749, 48.5321873 37.616625)",,,30,,
322036228,,آیت الله یکتایی,tertiary,False,True,61.744,"LINESTRING (48.5326514 37.6169749, 48.5332816 37.6172181)",,,30,,
374720835,,,residential,False,True,15.859,"LINESTRING (48.530118 37.6174037, 48.5300567 37.6175378)",,,,,yes
374720837,,میثم تمار,residential,True,False,6.762,"LINESTRING (48.530118 37.6174037, 48.5301451 37.6173468)",,,30,,
322036224,,ابوذر,tertiary,False,False,247.48,"LINESTRING (48.530118 37.6174037, 48.5304368 37.617502, 48.5310346 37.6177083, 48.5316001 37.6178588, 48.5319622 37.6178963, 48.5320729 37.6179078, 48.5322189 37.6179085, 48.532404 37.6178636, 48.5327334 37.6176802)",,,30,,
396766519,,شهید ابتهاج صمیمی,residential,False,False,52.587,"LINESTRING (48.5327334 37.6176802, 48.5321436 37.6176067)",,,30,,
322036224,,ابوذر,tertiary,False,True,247.48000000000002,"LINESTRING (48.5327334 37.6176802, 48.532404 37.6178636, 48.5322189 37.6179085, 48.5320729 37.6179078, 48.5319622 37.6178963, 48.5316001 37.6178588, 48.5310346 37.6177083, 48.5304368 37.617502, 48.530118 37.6174037)",,,30,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,False,71.235,"LINESTRING (48.5293792 37.6187828, 48.5298932 37.6190478, 48.530058 37.6191311)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,True,159.90300000000002,"LINESTRING (48.5293792 37.6187828, 48.5290614 37.6186189, 48.5288381 37.6184951, 48.5287013 37.6183911, 48.5285674 37.6182541, 48.5283524 37.6179998, 48.5281664 37.6177474)",,,,,
322036226,,داداشی,residential,True,False,128.968,"LINESTRING (48.5293792 37.6187828, 48.5296239 37.6183468, 48.5298189 37.6179655, 48.5299636 37.6177196)",,,,,
396766524,,,secondary,True,False,19.328,"LINESTRING (48.5287056 37.6212778, 48.5288918 37.6213698)",,,,,
612118303,,کارگر شمالی,secondary,False,False,191.202,"LINESTRING (48.5287056 37.6212778, 48.5283132 37.6210649, 48.5269254 37.6202937)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,False,54.213,"LINESTRING (48.5303869 37.619301, 48.5309076 37.619561)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,True,25.722,"LINESTRING (48.5303869 37.619301, 48.5301428 37.619174)",,,,,
322077975,,معاد,residential,False,True,150.258,"LINESTRING (48.5303869 37.619301, 48.5296719 37.6205279)",,,,,
616785033,,,residential,False,False,46.356,"LINESTRING (48.5303869 37.619301, 48.5305971 37.6189188)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,False,29.695,"LINESTRING (48.5323072 37.620288, 48.5325881 37.6204357)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,True,17.993,"LINESTRING (48.5323072 37.620288, 48.532137 37.6201985)",,,,,
322077983,,آیت الله اشرفی اصفهانی,residential,False,True,131.114,"LINESTRING (48.5323072 37.620288, 48.5319095 37.6207445, 48.5314617 37.6212585)",,,,,
322078009,,,residential,False,True,30.476,"LINESTRING (48.5262035 37.6206005, 48.5261191 37.6208663)",,,,,
201339007,,خیابان شهید مظفر عزیزی,tertiary,False,True,53.89,"LINESTRING (48.5330979 37.6207037, 48.5325881 37.6204357)",,,,,
724377155,,,secondary,False,False,11.314,"LINESTRING (48.5330979 37.6207037, 48.5332049 37.62076)",,,,,
322078009,,,residential,False,False,21.656,"LINESTRING (48.5260309 37.6210937, 48.5261058 37.6209082)",,,,,
322078009,,,residential,False,True,48.451,"LINESTRING (48.5260309 37.6210937, 48.525811 37.6214931)",,,,,
613971569,,صفا,residential,False,False,81.394,"LINESTRING (48.5260309 37.6210937, 48.5269132 37.6213115)",,,,,
201338995,,بهشتی,secondary,False,True,28.956,"LINESTRING (48.525811 37.6214931, 48.5254934 37.6214258)",,,,,
322078009,,,residential,False,False,48.451,"LINESTRING (48.525811 37.6214931, 48.5260309 37.6210937)",,,,,
201338995,,بهشتی,secondary,False,False,44.603,"LINESTRING (48.525811 37.6214931, 48.525909 37.6215138, 48.5263016 37.6215926)",,,,,
1046565354,,محمدتقی شیرعلی پور,residential,False,False,35.468,"LINESTRING (48.5263016 37.6215926, 48.526157 37.6218903)",,,,,
201338995,,بهشتی,secondary,False,True,44.603,"LINESTRING (48.5263016 37.6215926, 48.525909 37.6215138, 48.525811 37.6214931)",,,,,
724392053,,بهشتی,secondary,False,False,70.115,"LINESTRING (48.5263016 37.6215926, 48.5263995 37.6216123, 48.5266601 37.6216569, 48.5268431 37.621683, 48.5270849 37.6216978)",,,,,
445826163,,بلوار ١٧ شهریور,primary,True,False,52.657,"LINESTRING (48.5244192 37.6216082, 48.5241652 37.6220369)",,2,60,,
893383212,,قبا,residential,False,True,156.76399999999998,"LINESTRING (48.5244192 37.6216082, 48.5251393 37.6217424, 48.5253807 37.6217619, 48.5255607 37.6217644, 48.5257385 37.621794, 48.526157 37.6218903)",,,,,
1046565338,,باهنر,residential,False,False,51.679,"LINESTRING (48.5278354 37.6216935, 48.5277552 37.6221539)",,,30,,
724392053,,بهشتی,secondary,False,False,34.573,"LINESTRING (48.5278354 37.6216935, 48.5279363 37.6216922, 48.5282279 37.6216885)",,,,,
724392053,,بهشتی,secondary,False,True,66.106,"LINESTRING (48.5278354 37.6216935, 48.5273994 37.6216997, 48.5271848 37.6216984, 48.5270849 37.6216978)",,,,,
1046565353,,شهید جولایی,residential,False,True,59.208,"LINESTRING (48.526157 37.6218903, 48.5268182 37.6219865)",,,,,
1046565354,,محمدتقی شیرعلی پور,residential,False,True,35.468,"LINESTRING (48.526157 37.6218903, 48.5263016 37.6215926)",,,,,
322077999,,محمدتقی شیرعلی پور,residential,False,False,66.093,"LINESTRING (48.526157 37.6218903, 48.5260052 37.622203, 48.5258851 37.6224443)",,,,,
893383212,,قبا,residential,False,False,156.764,"LINESTRING (48.526157 37.6218903, 48.5257385 37.621794, 48.5255607 37.6217644, 48.5253807 37.6217619, 48.5251393 37.6217424, 48.5244192 37.6216082)",,,,,
1046565337,,هنر,residential,False,True,47.807,"LINESTRING (48.5272358 37.622029, 48.5277552 37.6221539)",,,,,
322078024,,باهنر,residential,False,False,49.647,"LINESTRING (48.5277552 37.6221539, 48.5276782 37.6225962)",,,30,,
1046565337,,هنر,residential,False,False,47.807,"LINESTRING (48.5277552 37.6221539, 48.5272358 37.622029)",,,,,
1046565338,,باهنر,residential,False,True,51.679,"LINESTRING (48.5277552 37.6221539, 48.5278354 37.6216935)",,,30,,
322077966,,شاهد,residential,False,True,166.63400000000001,"LINESTRING (48.5277552 37.6221539, 48.5288894 37.6224427, 48.5295564 37.6226126)",,,,,
201339001,,کارگر شمالی,secondary,True,False,35.797,"LINESTRING (48.5301849 37.622259, 48.5298566 37.6220692)",,,,,
322078026,,امداد امام خمینی,residential,False,False,60.618,"LINESTRING (48.5301849 37.622259, 48.529781 37.6225717, 48.5297098 37.6226516)",,,,,
322077983,,آیت الله اشرفی اصفهانی,residential,False,False,63.338,"LINESTRING (48.5305331 37.6223243, 48.5309416 37.6218555)",,,,,
201338999,,کارگر شمالی,secondary,True,False,65.28,"LINESTRING (48.5305331 37.6223243, 48.5306596 37.6223964, 48.5308713 37.6225176, 48.5310744 37.6226149, 48.5311508 37.6226475)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,False,48.524,"LINESTRING (48.5267986 37.6223831, 48.5266984 37.6225448, 48.5264857 37.6227379)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,True,80.88399999999999,"LINESTRING (48.5267986 37.6223831, 48.5270128 37.6220122, 48.5270849 37.6216978)",,,,,
322077986,,حامد,residential,False,True,81.011,"LINESTRING (48.5267986 37.6223831, 48.5274139 37.6225322, 48.5276782 37.6225962)",,,,,
322077986,,حامد,residential,False,True,159.809,"LINESTRING (48.5276782 37.6225962, 48.5294095 37.6230265)",,,,,
322078024,,باهنر,residential,False,False,40.633,"LINESTRING (48.5276782 37.6225962, 48.5276152 37.6229582)",,,30,,
322078024,,باهنر,residential,False,True,49.647,"LINESTRING (48.5276782 37.6225962, 48.5277552 37.6221539)",,,30,,
322077986,,حامد,residential,False,False,81.011,"LINESTRING (48.5276782 37.6225962, 48.5274139 37.6225322, 48.5267986 37.6223831)",,,,,
322077966,,شاهد,residential,False,False,14.189,"LINESTRING (48.5297098 37.6226516, 48.5295564 37.6226126)",,,,,
322077966,,شاهد,residential,False,True,92.862,"LINESTRING (48.5297098 37.6226516, 48.5299418 37.6227159, 48.5304159 37.6229506, 48.5306111 37.6230737)",,,,,
322078026,,امداد امام خمینی,residential,False,False,49.524,"LINESTRING (48.5297098 37.6226516, 48.5294762 37.6229137, 48.5294095 37.6230265)",,,,,
322078026,,امداد امام خمینی,residential,False,True,60.618,"LINESTRING (48.5297098 37.6226516, 48.529781 37.6225717, 48.5301849 37.622259)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,False,90.497,"LINESTRING (48.5262371 37.6229352, 48.5258484 37.6231706, 48.5261296 37.6235341)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,True,31.022000000000002,"LINESTRING (48.5262371 37.6229352, 48.5264207 37.6227969, 48.5264857 37.6227379)",,,,,
322077986,,حامد,residential,False,False,159.809,"LINESTRING (48.5294095 37.6230265, 48.5276782 37.6225962)",,,,,
322078026,,امداد امام خمینی,residential,False,False,37.032,"LINESTRING (48.5294095 37.6230265, 48.5293493 37.6231283, 48.5291249 37.623259)",,,,,
322078026,,امداد امام خمینی,residential,False,True,49.524,"LINESTRING (48.5294095 37.6230265, 48.5294762 37.6229137, 48.5297098 37.6226516)",,,,,
322077966,,شاهد,residential,False,False,92.862,"LINESTRING (48.5306111 37.6230737, 48.5304159 37.6229506, 48.5299418 37.6227159, 48.5297098 37.6226516)",,,,,
380538679,,خیابان سی متری قدس,secondary,True,False,50.371,"LINESTRING (48.5306111 37.6230737, 48.5308284 37.622925, 48.5309544 37.6228135, 48.5310314 37.6227683)",,2,45,30,
612118182,,عابد,residential,False,False,137.104,"LINESTRING (48.5291249 37.623259, 48.5276152 37.6229582)",,,,,
322078026,,امداد امام خمینی,residential,False,False,81.89,"LINESTRING (48.5291249 37.623259, 48.5288202 37.6234267, 48.528297 37.6235821)",,,,,
322078026,,امداد امام خمینی,residential,False,True,37.032,"LINESTRING (48.5291249 37.623259, 48.5293493 37.6231283, 48.5294095 37.6230265)",,,,,
380538009,,خیابان سی متری قدس,secondary,True,False,34.168,"LINESTRING (48.5304209 37.6233149, 48.5301155 37.6235044)",,2,45,30,
322078024,,باهنر,residential,False,True,14.301,"LINESTRING (48.5275432 37.6233718, 48.5275654 37.6232444)",,,30,,
396671313,,,residential,False,True,72.931,"LINESTRING (48.5275432 37.6233718, 48.5282403 37.6235071, 48.528297 37.6235821)",,,,,
322077996,,واحد,residential,False,False,95.336,"LINESTRING (48.5325905 37.6234457, 48.5334402 37.6229145)",,,,,
724379403,,خیابان کارگر شمالی,tertiary,False,False,43.473,"LINESTRING (48.5325905 37.6234457, 48.5330267 37.6236287)",,,30,,
1007338679,,خیابان کارگر شمالی,tertiary,False,True,31.358,"LINESTRING (48.5325905 37.6234457, 48.5322768 37.6233123)",,,30,,
322078022,,غدیر خم,residential,False,False,37.265,"LINESTRING (48.5261296 37.6235341, 48.5257216 37.6236229)",,,,,
322077967,,کوچه شهید مرتضی مطهری,residential,False,True,90.497,"LINESTRING (48.5261296 37.6235341, 48.5258484 37.6231706, 48.5262371 37.6229352)",,,,,
322078026,,امداد امام خمینی,residential,False,True,81.89,"LINESTRING (48.528297 37.6235821, 48.5288202 37.6234267, 48.5291249 37.623259)",,,,,
396671313,,,residential,False,False,72.931,"LINESTRING (48.528297 37.6235821, 48.5282403 37.6235071, 48.5275432 37.6233718)",,,,,
322078022,,غدیر خم,residential,False,False,38.311,"LINESTRING (48.5257216 37.6236229, 48.5253016 37.6237126)",,,,,
322078022,,غدیر خم,residential,False,True,37.265,"LINESTRING (48.5257216 37.6236229, 48.5261296 37.6235341)",,,,,
616783694,,,residential,False,False,42.303,"LINESTRING (48.5257216 37.6236229, 48.5255208 37.6232773)",,,,,
"[612090235, 445631331]",,,secondary,False,True,77.951,"LINESTRING (48.5247862 37.6153782, 48.5252044 37.6155119, 48.5255108 37.6157554)",,,,,yes
731754744,,آیت الله دستغیب,secondary,False,True,147.11,"LINESTRING (48.5247862 37.6153782, 48.5247423 37.6156388, 48.5246841 37.61578, 48.5245349 37.6160538, 48.5240692 37.6165438)",,,,,
1078916567,,آیت الله دستغیب,secondary,True,False,35.031,"LINESTRING (48.5247862 37.6153782, 48.5248341 37.6152681, 48.5248161 37.6152005, 48.5247823 37.6150738)",,,,,
600504365,,عباسیه,residential,False,False,70.023,"LINESTRING (48.5261561 37.616243, 48.5255389 37.6165035, 48.5255687 37.6165755)",,,,,
"[449159511, 724391759]",,الشریفی,secondary,True,False,79.866,"LINESTRING (48.5261561 37.616243, 48.5258601 37.6161031, 48.5257071 37.6159725, 48.5255108 37.6157554)",,,,,yes
449159584,,فاطمیه,residential,False,False,80.343,"LINESTRING (48.5270886 37.6163025, 48.5270828 37.6163597, 48.5270694 37.6166582, 48.5270412 37.6169046, 48.5270063 37.6170204)",,,,,
724391759,,الشریفی,secondary,True,False,25.712,"LINESTRING (48.5270886 37.6163025, 48.5268719 37.616313, 48.5267971 37.6163116)",,,,,
612124273,,,tertiary,False,True,18.545,"LINESTRING (48.5272914 37.6163432, 48.5274689 37.6162535)",,,,,yes
724391759,,الشریفی,secondary,True,False,18.427,"LINESTRING (48.5272914 37.6163432, 48.5270886 37.6163025)",,,,,
731756147,313;315,امام خمینی,primary,True,False,61.616,"LINESTRING (48.5286143 37.6173219, 48.5283643 37.6175575, 48.5282786 37.6176338, 48.5281664 37.6177474)",,,,,
612090237,,,secondary,False,False,24.199,"LINESTRING (48.5255108 37.6157554, 48.5257658 37.6158364)",,,,,yes
"[445631331, 612090235]",,,secondary,False,False,77.951,"LINESTRING (48.5255108 37.6157554, 48.5252044 37.6155119, 48.5247862 37.6153782)",,,,,yes
612090236,,محب علیزاده,residential,False,False,35.75,"LINESTRING (48.5257658 37.6158364, 48.52617 37.6158072)",,,30,,
612090237,,,secondary,False,True,24.199,"LINESTRING (48.5257658 37.6158364, 48.5255108 37.6157554)",,,,,yes
613969424,,,secondary,False,False,18.464,"LINESTRING (48.5257658 37.6158364, 48.5259508 37.6159145)",,,,,
804499270,,سردار جنگل,residential,False,True,38.311,"LINESTRING (48.5257658 37.6158364, 48.5256994 37.6154959)",,,,,
374720275,,کارگر جنوبی,secondary,False,False,26.178,"LINESTRING (48.5244402 37.6186032, 48.5244112 37.6183689)",,,,,
374720275,,کارگر جنوبی,secondary,False,True,130.313,"LINESTRING (48.5244402 37.6186032, 48.5246668 37.6189589, 48.5248067 37.619097, 48.5248679 37.6191574, 48.5250836 37.6192983, 48.5253962 37.6194633)",,,,,
777822985,,کلاهدوز,residential,False,False,153.12199999999999,"LINESTRING (48.5244402 37.6186032, 48.5241143 37.61876, 48.5240248 37.6188089, 48.5239035 37.6188679, 48.5238535 37.618873, 48.5237971 37.6188629, 48.523746 37.6188646, 48.5237151 37.618873, 48.5232946 37.6190804, 48.5229288 37.6192418)",,,,,
374720275,,کارگر جنوبی,secondary,False,False,21.067,"LINESTRING (48.5244112 37.6183689, 48.5245385 37.6182085)",,,,,
374720275,,کارگر جنوبی,secondary,False,True,26.178,"LINESTRING (48.5244112 37.6183689, 48.5244402 37.6186032)",,,,,
799012333,,کوی علوی,residential,False,True,100.63300000000001,"LINESTRING (48.5244112 37.6183689, 48.524123 37.6183409, 48.5236831 37.618414, 48.5232813 37.6184356)",,,30,,
374720275,,کارگر جنوبی,secondary,False,True,21.067,"LINESTRING (48.5245385 37.6182085, 48.5244112 37.6183689)",,,,,
1046846855,,,residential,False,False,38.181,"LINESTRING (48.5245385 37.6182085, 48.5246573 37.6179947, 48.5246883 37.6178877)",,,,,
600504368,,شهید قدرتی,residential,True,False,62.375,"LINESTRING (48.5260426 37.6181554, 48.5253348 37.6181369)",,,,,
1046846863,,نصرت ۱,residential,False,False,112.619,"LINESTRING (48.5260426 37.6181554, 48.5258549 37.6185515, 48.5251154 37.6184832)",,,,,
600504368,,شهید قدرتی,residential,True,False,29.627,"LINESTRING (48.5265614 37.6183932, 48.5262801 37.6182471)",,,,,
1046846864,,,residential,False,False,60.876,"LINESTRING (48.5265614 37.6183932, 48.5270064 37.6179743)",,,,,
