osmid,highway,oneway,reversed,length,geometry,name,junction
205543568,tertiary_link,False,True,9.495,"LINESTRING (60.176666 26.8347188, 60.1767575 26.8347438)",,
205543568,tertiary_link,False,False,9.495,"LINESTRING (60.1767575 26.8347438, 60.176666 26.8347188)",,
205543584,tertiary,True,False,220.223,"LINESTRING (60.1767575 26.8347438, 60.1761061 26.8366371)",,
205543561,tertiary_link,False,True,9.485,"LINESTRING (60.1760147 26.8366121, 60.1761061 26.8366371)",,
205543583,tertiary,True,False,156.967,"LINESTRING (60.1760147 26.8366121, 60.1764789 26.8352626)",,
205543561,tertiary_link,False,False,9.485,"LINESTRING (60.1761061 26.8366371, 60.1760147 26.8366121)",,
205543584,tertiary,True,False,148.043,"LINESTRING (60.1761061 26.8366371, 60.1756834 26.8377843, 60.1756588 26.8379061)",,
205543580,tertiary,False,False,93.039,"LINESTRING (60.1702584 26.8366827, 60.169345 26.8364934)",جاده هوابندر,
205543580,tertiary,False,True,134.008,"LINESTRING (60.1702584 26.8366827, 60.1715783 26.8369383)",جاده هوابندر,
593339556,residential,False,False,113.309,"LINESTRING (60.1702584 26.8366827, 60.170349 26.8356669)",,
593339556,residential,False,True,131.095,"LINESTRING (60.1702584 26.8366827, 60.1702271 26.836876, 60.1702167 26.8372561, 60.1702359 26.8378593)",,
205543580,tertiary,False,False,74.795,"LINESTRING (60.1734952 26.8373691, 60.1727661 26.8371982)",جاده هوابندر,
801562803,secondary,False,True,11.386,"LINESTRING (60.1734952 26.8373691, 60.1736038 26.8374022)",جاده هوابندر,
593339527,secondary,True,False,316.264,"LINESTRING (60.1734952 26.8373691, 60.1735815 26.8367978, 60.1735987 26.8365147, 60.1735952 26.8362769, 60.1735387 26.8345312)",,
801562803,secondary,False,False,11.386,"LINESTRING (60.1736038 26.8374022, 60.1734952 26.8373691)",جاده هوابندر,
801562803,secondary,False,True,86.06,"LINESTRING (60.1736038 26.8374022, 60.1744352 26.8376228)",جاده هوابندر,
205543655,secondary,True,False,284.825,"LINESTRING (60.1736038 26.8374022, 60.1732987 26.83975, 60.1732899 26.8399478)",,
205543570,secondary,True,False,14.055,"LINESTRING (60.1755582 26.8378249, 60.1755916 26.8378355, 60.1756207 26.8378535, 60.1756437 26.8378776, 60.1756588 26.8379061)",,roundabout
205543583,tertiary,True,False,142.30800000000002,"LINESTRING (60.1755582 26.8378249, 60.1755987 26.8377437, 60.1760147 26.8366121)",,
205543570,secondary,True,False,3.516,"LINESTRING (60.1756588 26.8379061, 60.1756652 26.8379372)",,roundabout
801562803,secondary,False,False,100.914,"LINESTRING (60.1753971 26.8379177, 60.1744352 26.8376228)",جاده هوابندر,
205543570,secondary,True,False,21.072000000000003,"LINESTRING (60.1753971 26.8379177, 60.175409 26.837888, 60.1754291 26.837862, 60.1754561 26.8378415, 60.1754881 26.837828, 60.175523 26.8378223, 60.1755582 26.8378249)",,roundabout
205543570,secondary,True,False,14.049999999999999,"LINESTRING (60.1756652 26.8379372, 60.1756623 26.8379687, 60.1756504 26.8379984, 60.1756303 26.8380244, 60.1756033 26.8380449)",,roundabout
245239974,tertiary,True,False,132.79899999999998,"LINESTRING (60.1756652 26.8379372, 60.1757911 26.837984, 60.176632 26.8382921, 60.1769247 26.8383048)",,
205543570,secondary,True,False,10.545,"LINESTRING (60.1754157 26.8380089, 60.1754006 26.8379803, 60.1753942 26.8379492, 60.1753971 26.8379177)",,roundabout
205543570,secondary,True,False,3.512,"LINESTRING (60.1756033 26.8380449, 60.1755713 26.8380584)",,roundabout
