osmid,name,highway,oneway,reversed,length,geometry,junction
448605535,امام خمینی,secondary,False,False,26.137,"LINESTRING (54.334126 28.3102334, 54.3343905 28.3102014)",
448605535,امام خمینی,secondary,False,True,61.481,"LINESTRING (54.334126 28.3102334, 54.3335001 28.3102789)",
570048831,,residential,False,False,253.845,"LINESTRING (54.334126 28.3102334, 54.3340126 28.3098103, 54.3336129 28.3087789, 54.333243 28.308094)",
448605535,امام خمینی,secondary,False,False,67.479,"LINESTRING (54.3301355 28.310554, 54.3308213 28.3104929)",
570046072,,residential,False,False,184.18900000000002,"LINESTRING (54.3301355 28.310554, 54.330038 28.3110573, 54.3303045 28.3116064, 54.3305542 28.3121092)",
448605535,امام خمینی,secondary,False,False,72.512,"LINESTRING (54.3376933 28.3097436, 54.3384186 28.3096113)",
448605535,امام خمینی,secondary,False,True,52.502,"LINESTRING (54.3376933 28.3097436, 54.3371838 28.309891)",
570048829,,residential,False,False,141.5,"LINESTRING (54.3376933 28.3097436, 54.337843 28.3101829, 54.3378811 28.3109961)",
570051658,,residential,False,True,209.185,"LINESTRING (54.3376933 28.3097436, 54.337564 28.3085523, 54.3375402 28.3078681)",
448605535,امام خمینی,secondary,False,False,61.007,"LINESTRING (54.3365729 28.3099994, 54.3371838 28.309891)",
448605535,امام خمینی,secondary,False,True,143.563,"LINESTRING (54.3365729 28.3099994, 54.3359187 28.3100676, 54.3351127 28.310114)",
570048803,,residential,False,True,246.51199999999997,"LINESTRING (54.3365729 28.3099994, 54.336454 28.3092801, 54.3364493 28.3087645, 54.336259 28.3082782, 54.3362116 28.30782)",
448605535,امام خمینی,secondary,False,True,71.365,"LINESTRING (54.3351127 28.310114, 54.3343905 28.3102014)",
448605535,امام خمینی,secondary,False,False,143.563,"LINESTRING (54.3351127 28.310114, 54.3359187 28.3100676, 54.3365729 28.3099994)",
570048832,,residential,False,False,136.587,"LINESTRING (54.3351127 28.310114, 54.3350697 28.3110226, 54.3351531 28.311333)",
570048832,,residential,False,True,240.623,"LINESTRING (54.3351127 28.310114, 54.335225 28.30955, 54.3349183 28.3079817)",
448605531,,secondary,True,False,8.045,"LINESTRING (54.334005 28.3153229, 54.3340138 28.3152876, 54.3340356 28.3152569)",roundabout
448605531,,secondary,True,False,16.058999999999997,"LINESTRING (54.3340356 28.3152569, 54.3340678 28.3152345, 54.3341066 28.3152228, 54.3341476 28.3152232, 54.3341861 28.3152356)",roundabout
448605532,,tertiary,True,False,180.512,"LINESTRING (54.3340356 28.3152569, 54.3339602 28.3150764, 54.3338175 28.314768, 54.3333486 28.3137505)",
448605531,,secondary,True,False,4.021,"LINESTRING (54.3341861 28.3152356, 54.3342177 28.3152587)",roundabout
448605531,,secondary,True,False,26.858,"LINESTRING (54.3342177 28.3152587, 54.3342382 28.3152887, 54.3342466 28.3153229, 54.3342419 28.3153577, 54.3342246 28.3153892, 54.3341978 28.3154134, 54.3341636 28.315429, 54.3341257 28.3154343)",roundabout
954274550,,secondary,False,False,188.103,"LINESTRING (54.3342177 28.3152587, 54.3348418 28.3149225, 54.3353738 28.3146885, 54.3359508 28.31456)",
448605533,,secondary,True,False,54.229,"LINESTRING (54.3341257 28.3154343, 54.333728 28.3157738)",
448605531,,secondary,True,False,19.054000000000002,"LINESTRING (54.3341257 28.3154343, 54.3340873 28.3154288, 54.3340528 28.3154128, 54.334026 28.315388, 54.3340095 28.3153569, 54.334005 28.3153229)",roundabout
570046088,,residential,False,True,124.956,"LINESTRING (54.3329057 28.312358, 54.3316723 28.3126474)",
448605532,,tertiary,True,False,29.734,"LINESTRING (54.3329057 28.312358, 54.3329582 28.3121733, 54.3330107 28.3121117)",
448605537,,tertiary,False,False,202.073,"LINESTRING (54.3330107 28.3121117, 54.3324952 28.310352)",
570046071,,residential,False,True,70.765,"LINESTRING (54.3330107 28.3121117, 54.3336439 28.3118047)",
448605532,,tertiary,True,False,187.309,"LINESTRING (54.3330107 28.3121117, 54.3330392 28.3125139, 54.3330763 28.3127497, 54.3331457 28.3129897, 54.3332322 28.313207, 54.3335007 28.3137208)",
570046071,,residential,False,False,113.741,"LINESTRING (54.3330107 28.3121117, 54.3325 28.3122019, 54.3318674 28.3121108)",
448605536,,tertiary,False,True,15.251,"LINESTRING (54.3335007 28.3137208, 54.3333486 28.3137505)",
570048797,,residential,False,False,229.406,"LINESTRING (54.3335007 28.3137208, 54.3357619 28.313179)",
448605532,,tertiary,True,False,181.4,"LINESTRING (54.3335007 28.3137208, 54.3340833 28.314955, 54.3341861 28.3152356)",
448605536,,tertiary,False,False,15.251,"LINESTRING (54.3333486 28.3137505, 54.3335007 28.3137208)",
