osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction
397467210,True,62,امام رضا,trunk,110,False,14.55,"LINESTRING (52.4393293 32.7175626, 52.4394848 32.7175651)",
254861851,True,,سردار شهید ابومهدی المهندس,tertiary,,False,44.793,"LINESTRING (52.4393293 32.7175626, 52.4393347 32.7174287, 52.4393186 32.7172888, 52.4392864 32.7171634)",
550404678,True,62,امام رضا,trunk,,False,269.796,"LINESTRING (52.4392596 32.7177369, 52.4363777 32.7176471)",
254834696,True,,,trunk_link,,False,18.198,"LINESTRING (52.4359833 32.7174716, 52.435978 32.7176352)",
397467210,True,62,امام رضا,trunk,110,False,36.664,"LINESTRING (52.4359833 32.7174716, 52.436375 32.7174823)",
254834697,True,,,trunk_link,,False,18.327,"LINESTRING (52.4363777 32.7176471, 52.436375 32.7174823)",
550404678,True,62,امام رضا,trunk,,False,37.417,"LINESTRING (52.4363777 32.7176471, 52.435978 32.7176352)",
397467210,True,62,امام رضا,trunk,110,False,128.03,"LINESTRING (52.436375 32.7174823, 52.4377428 32.7175196)",
254861827,True,,,secondary_link,,False,11.973,"LINESTRING (52.4379809 32.715309, 52.4380219 32.715411)",
552594346,True,,شهید بهشتی,secondary,,False,21.627,"LINESTRING (52.4379809 32.715309, 52.4382011 32.7152498)",
552594346,True,,شهید بهشتی,secondary,,False,69.291,"LINESTRING (52.4382011 32.7152498, 52.4389067 32.7150604)",
254861825,True,,,secondary_link,,False,22.083,"LINESTRING (52.4403687 32.7146358, 52.4404143 32.714643, 52.4404478 32.7146623, 52.4404631 32.7146994, 52.4404494 32.7147341, 52.4403991 32.7147599)",
552594346,True,,شهید بهشتی,secondary,,False,29.628999999999998,"LINESTRING (52.4403687 32.7146358, 52.4404692 32.714602, 52.4405972 32.7145443, 52.4406486 32.7145133)",
254861823,True,,میدان نماز,secondary,,False,2.606,"LINESTRING (52.4406486 32.7145133, 52.4406568 32.7144909)",roundabout
254861821,True,,شهید بهشتی,secondary,,False,32.848,"LINESTRING (52.4407465 32.7147481, 52.4406795 32.7147405, 52.4405865 32.7147366, 52.4404631 32.7147443, 52.4403991 32.7147599)",
254861823,True,,میدان نماز,secondary,,False,29.831,"LINESTRING (52.4407465 32.7147481, 52.4406948 32.7147097, 52.4406568 32.7146636, 52.4406371 32.7146073, 52.4406371 32.7145447, 52.4406486 32.7145133)",roundabout
254861821,True,,شهید بهشتی,secondary,,False,36.488,"LINESTRING (52.4403991 32.7147599, 52.4400953 32.7148336, 52.4400259 32.7148548)",
254861821,True,,شهید بهشتی,secondary,,False,33.366,"LINESTRING (52.4400259 32.7148548, 52.4396905 32.7149568)",
254861956,True,,,residential,,False,26.174,"LINESTRING (52.4400259 32.7148548, 52.4399575 32.7149088, 52.4399294 32.7149561, 52.4399234 32.7150136, 52.4399294 32.7150592)",
254861821,True,,شهید بهشتی,secondary,,False,59.332,"LINESTRING (52.4396905 32.7149568, 52.4394763 32.715022, 52.439089 32.7151256)",
254861821,True,,شهید بهشتی,secondary,,False,42.897,"LINESTRING (52.439089 32.7151256, 52.438652 32.7152424)",
254861848,True,,سردار شهید ابومهدی المهندس,tertiary,,False,226.734,"LINESTRING (52.439089 32.7151256, 52.4390441 32.7151963, 52.4390229 32.7152577, 52.4390276 32.7153271, 52.4394242 32.7171218)",
254861821,True,,شهید بهشتی,secondary,,False,40.692,"LINESTRING (52.438652 32.7152424, 52.4382375 32.7153533)",
254861821,True,,شهید بهشتی,secondary,,False,21.166,"LINESTRING (52.4382375 32.7153533, 52.4380219 32.715411)",
254861826,True,,,secondary_link,,False,12.002,"LINESTRING (52.4382375 32.7153533, 52.4382011 32.7152498)",
254861823,True,,میدان نماز,secondary,,False,6.39,"LINESTRING (52.441116 32.7146073, 52.4411023 32.7146636)",roundabout
254861823,True,,میدان نماز,secondary,,False,32.455,"LINESTRING (52.4411023 32.7146636, 52.4410658 32.7147097, 52.4410096 32.7147481, 52.4409472 32.7147724, 52.4408803 32.7147813, 52.4408089 32.7147724)",roundabout
254861918,True,,,tertiary,,False,42.016000000000005,"LINESTRING (52.4411023 32.7146636, 52.4411273 32.7147587, 52.4411524 32.7148853, 52.4412307 32.7150224)",
254861823,True,,میدان نماز,secondary,,False,6.433,"LINESTRING (52.4408089 32.7147724, 52.4407465 32.7147481)",roundabout
254861823,True,,میدان نماز,secondary,,False,32.321000000000005,"LINESTRING (52.4406568 32.7144909, 52.4406948 32.7144449, 52.4407465 32.7144052, 52.4408089 32.7143796, 52.4408803 32.714372, 52.4409472 32.7143796)",roundabout
254861900,True,,,tertiary,,False,29.006,"LINESTRING (52.4406568 32.7144909, 52.4406585 32.7144143, 52.440646 32.7143373, 52.4405961 32.7142394)",
254861823,True,,میدان نماز,secondary,,False,6.495,"LINESTRING (52.4409472 32.7143796, 52.4410096 32.7144052)",roundabout
254861823,True,,میدان نماز,secondary,,False,26.094,"LINESTRING (52.4410096 32.7144052, 52.4410658 32.7144449, 52.4411023 32.7144909, 52.441116 32.7145447, 52.441116 32.7146073)",roundabout
254861830,True,,شهید بهشتی,secondary,,False,31.052,"LINESTRING (52.4410096 32.7144052, 52.4411008 32.7144003, 52.4412529 32.7143933, 52.4413386 32.7143758)",
254861824,True,,میدان کارگر,secondary,,False,7.831,"LINESTRING (52.4441395 32.7139526, 52.4440566 32.7139429)",roundabout
254861824,True,,میدان کارگر,secondary,,False,43.067,"LINESTRING (52.4440566 32.7139429, 52.4439867 32.7139163, 52.443928 32.7138748, 52.4438848 32.7138214, 52.4438604 32.7137602, 52.4438566 32.7136957, 52.4438737 32.7136328)",roundabout
254861835,True,,شهید بهشتی,secondary,,False,69.238,"LINESTRING (52.4440566 32.7139429, 52.443835 32.7139126, 52.4436721 32.7139091, 52.4434653 32.713939, 52.4433289 32.7139745)",
254861824,True,,میدان کارگر,secondary,,False,1.868,"LINESTRING (52.4438737 32.7136328, 52.4438814 32.7136173)",roundabout
254861824,True,,میدان کارگر,secondary,,False,37.499,"LINESTRING (52.4438814 32.7136173, 52.4439251 32.7135607, 52.443986 32.7135169, 52.4440591 32.7134893, 52.4441386 32.7134802, 52.4442178 32.7134904)",roundabout
254861905,True,,کشاورز,tertiary,,False,196.456,"LINESTRING (52.4438814 32.7136173, 52.443874 32.7134627, 52.4438512 32.7133394, 52.4437603 32.7131459, 52.4435025 32.7126832, 52.4433173 32.7123629, 52.4431252 32.7120822, 52.4430679 32.7120085)",
254861824,True,,میدان کارگر,secondary,,False,7.309,"LINESTRING (52.4442178 32.7134904, 52.4442887 32.713518)",roundabout
254861824,True,,میدان کارگر,secondary,,False,22.307000000000002,"LINESTRING (52.4442887 32.713518, 52.4443487 32.7135619, 52.4443916 32.7136182, 52.4444141 32.7136823)",roundabout
254861838,True,,بلوار آیت الله مطهری,secondary,,False,121.435,"LINESTRING (52.4442887 32.713518, 52.4443885 32.713522, 52.4445227 32.7135139, 52.444737 32.7134805, 52.4455431 32.7132657)",
254861830,True,,شهید بهشتی,secondary,,False,5.796,"LINESTRING (52.4413386 32.7143758, 52.4413988 32.7143635)",
254861830,True,,شهید بهشتی,secondary,,False,86.655,"LINESTRING (52.4413988 32.7143635, 52.4422812 32.7141266)",
552591947,False,,,residential,,False,25.207,"LINESTRING (52.4413988 32.7143635, 52.4412853 32.7141579)",
254861835,True,,شهید بهشتی,secondary,,False,36.165,"LINESTRING (52.4433289 32.7139745, 52.4429596 32.7140706)",
254861924,True,,آیت الله قهپایه ای,residential,,False,30.86,"LINESTRING (52.4433289 32.7139745, 52.4432863 32.7140303, 52.4432674 32.7140921, 52.4432555 32.7141618, 52.4432721 32.7142375)",
254861835,True,,شهید بهشتی,secondary,,False,71.06,"LINESTRING (52.4429596 32.7140706, 52.442234 32.7142595)",
254861940,False,,مخابرات,residential,,False,84.7,"LINESTRING (52.442234 32.7142595, 52.4424807 32.7149924)",
254861835,True,,شهید بهشتی,secondary,,False,84.777,"LINESTRING (52.442234 32.7142595, 52.4414536 32.7144627, 52.4413701 32.7144892)",
254861835,True,,شهید بهشتی,secondary,,False,27.311,"LINESTRING (52.4413701 32.7144892, 52.441276 32.714519, 52.4411674 32.7145805, 52.441116 32.7146073)",
254861837,True,,,secondary_link,,False,16.902,"LINESTRING (52.4413701 32.7144892, 52.4413241 32.7144698, 52.4413032 32.7144469, 52.4413074 32.7144118, 52.4413386 32.7143758)",
254861839,True,,بلوار آیت الله مطهری,secondary,,False,35.807,"LINESTRING (52.4447896 32.71362, 52.4444141 32.7136823)",
254861916,True,,,secondary_link,,False,43.387,"LINESTRING (52.4447896 32.71362, 52.4447208 32.7136924, 52.4446961 32.7137459, 52.4446735 32.7138427, 52.4446653 32.7139308, 52.4446719 32.7139836)",
254861824,True,,میدان کارگر,secondary,,False,7.628,"LINESTRING (52.4444141 32.7136823, 52.444414 32.7137509)",roundabout
397467210,True,62,امام رضا,trunk,110,False,41.901,"LINESTRING (52.4394848 32.7175651, 52.4399326 32.7175725)",
397467210,True,62,امام رضا,trunk,110,False,136.303,"LINESTRING (52.4378731 32.7175231, 52.4393293 32.7175626)",
254861854,True,,,residential,,False,142.554,"LINESTRING (52.4378731 32.7175231, 52.4380886 32.7174267, 52.439064 32.7174407, 52.4392059 32.7174897, 52.4393293 32.7175626)",
397467210,True,62,امام رضا,trunk,110,False,12.196,"LINESTRING (52.4377428 32.7175196, 52.4378731 32.7175231)",
552584531,False,,حافظ غربی,tertiary,,True,29.646,"LINESTRING (52.4388717 32.7120068, 52.4385697 32.7120875)",
552591935,True,,حافظ غربی,tertiary,,False,17.784,"LINESTRING (52.4388717 32.7120068, 52.4390074 32.7118948)",
552591933,True,,میدان امام,tertiary,,False,24.426000000000002,"LINESTRING (52.4393039 32.7118766, 52.4393134 32.7119198, 52.4393052 32.7119632, 52.4392803 32.7120018, 52.4392416 32.7120313, 52.4391934 32.7120482)",roundabout
552591942,False,,,residential,,False,78.303,"LINESTRING (52.4393039 32.7118766, 52.4395096 32.7120049, 52.4397081 32.7120771, 52.4398208 32.7120726, 52.4399549 32.7120184, 52.4400376 32.7119667)",
254861903,False,,مجلسی,residential,,False,18.993,"LINESTRING (52.4389916 32.710996, 52.4389248 32.7108347)",
552591937,True,,مجلسی,tertiary,,False,76.076,"LINESTRING (52.4389916 32.710996, 52.4390656 32.7111801, 52.4391796 32.7114404, 52.4392643 32.7116405)",
552591934,True,,امام خمینی,tertiary,,False,22.376,"LINESTRING (52.4391113 32.7122372, 52.4391934 32.7120482)",
254861897,False,,امام خمینی,tertiary,,False,62.6,"LINESTRING (52.4391113 32.7122372, 52.4391656 32.7126667, 52.439208 32.7127355, 52.439255 32.7127716)",
836374521,False,,مسجد قدمگاه,residential,,False,89.298,"LINESTRING (52.439255 32.7127716, 52.4383153 32.7129123)",
254861897,False,,امام خمینی,tertiary,,False,105.744,"LINESTRING (52.439255 32.7127716, 52.4398123 32.7133857, 52.4399419 32.7135268)",
254861897,False,,امام خمینی,tertiary,,True,62.599999999999994,"LINESTRING (52.439255 32.7127716, 52.439208 32.7127355, 52.4391656 32.7126667, 52.4391113 32.7122372)",
254861897,False,,امام خمینی,tertiary,,True,51.299,"LINESTRING (52.4405961 32.7142394, 52.4402609 32.7138743)",
254861902,True,,,tertiary,,False,36.36,"LINESTRING (52.4405961 32.7142394, 52.4406959 32.7142796, 52.4409472 32.7143796)",
254861905,True,,کشاورز,tertiary,,False,62.797,"LINESTRING (52.4429554 32.7118639, 52.4427614 32.7116145, 52.4425747 32.711399)",
254861907,True,,,tertiary_link,,False,71.768,"LINESTRING (52.4429554 32.7118639, 52.4428831 32.7117446, 52.4428716 32.7116903, 52.4428946 32.7116504, 52.4429391 32.7116094, 52.4429965 32.711584, 52.4430726 32.7115792, 52.4431401 32.7116069, 52.4432465 32.7117567)",
254861905,True,,کشاورز,tertiary,,False,10.749,"LINESTRING (52.4425747 32.711399, 52.442507 32.7113209)",
254861905,True,,کشاورز,tertiary,,False,91.41499999999999,"LINESTRING (52.4413772 32.7099209, 52.4413873 32.7098463, 52.4414177 32.709761, 52.4414785 32.7096801, 52.4415545 32.7096097, 52.441666 32.7095586, 52.4417698 32.709533, 52.4418914 32.7095309, 52.4419927 32.7095522, 52.4420763 32.7095884)",
552595399,False,,,residential,,True,20.183,"LINESTRING (52.4420763 32.7095884, 52.4419841 32.7094243)",
254861905,True,,کشاورز,tertiary,,False,41.753,"LINESTRING (52.4420763 32.7095884, 52.4421396 32.7096587, 52.4422754 32.7099223)",
254861905,True,,کشاورز,tertiary,,False,63.134,"LINESTRING (52.4429705 32.7112386, 52.4430794 32.7114469, 52.4432465 32.7117567)",
254861906,True,,,tertiary_link,,False,63.509,"LINESTRING (52.4429705 32.7112386, 52.4429922 32.7113255, 52.4429865 32.7113774, 52.4429621 32.7114173, 52.4429133 32.7114632, 52.4428315 32.711491, 52.4427582 32.711497, 52.4426879 32.7114825, 52.4425747 32.711399)",
254861905,True,,کشاورز,tertiary,,False,213.939,"LINESTRING (52.4432465 32.7117567, 52.4433909 32.7120245, 52.4435227 32.7122973, 52.4437076 32.7126447, 52.4439507 32.7131264, 52.4440698 32.7133416, 52.4441534 32.713429, 52.4442178 32.7134904)",
552594362,True,,خیابان آیت اله قدوسی,tertiary,,False,35.379,"LINESTRING (52.444414 32.7137509, 52.4446719 32.7139836)",
254861824,True,,میدان کارگر,secondary,,False,36.984,"LINESTRING (52.444414 32.7137509, 52.4443916 32.7138147, 52.4443489 32.7138707, 52.4442893 32.7139144, 52.4442176 32.7139425, 52.4441395 32.7139526)",roundabout
552594362,True,,خیابان آیت اله قدوسی,tertiary,,False,12.796,"LINESTRING (52.4446719 32.7139836, 52.4447747 32.7140595)",
254861914,True,,خیابان آیت اله قدوسی,tertiary,,False,71.418,"LINESTRING (52.4453201 32.7146276, 52.4447521 32.7141985)",
254861928,False,,هجرت,residential,,True,127.776,"LINESTRING (52.4453201 32.7146276, 52.4442268 32.7153163)",
254861926,False,,فجر,residential,,True,113.646,"LINESTRING (52.4447521 32.7141985, 52.4437811 32.7148126)",
254861914,True,,خیابان آیت اله قدوسی,tertiary,,False,12.046,"LINESTRING (52.4447521 32.7141985, 52.4447064 32.714164, 52.4446494 32.7141338)",
254861914,True,,خیابان آیت اله قدوسی,tertiary,,False,31.244,"LINESTRING (52.4446494 32.7141338, 52.4445237 32.7140672, 52.4443697 32.7140102, 52.4443532 32.7140062)",
254861915,True,,,tertiary_link,,False,16.240000000000002,"LINESTRING (52.4446494 32.7141338, 52.4446571 32.7140966, 52.44469 32.7140759, 52.4447372 32.714062, 52.4447747 32.7140595)",
254861914,True,,خیابان آیت اله قدوسی,tertiary,,False,20.863,"LINESTRING (52.4443532 32.7140062, 52.4441395 32.7139526)",
254861938,False,,مجلسی,residential,,True,96.496,"LINESTRING (52.4443532 32.7140062, 52.4435342 32.7145337)",
254861920,False,,آیت الله طالقانی,tertiary,,False,89.059,"LINESTRING (52.4412307 32.7150224, 52.4418079 32.7156593)",
254861917,True,,,tertiary,,False,48.389,"LINESTRING (52.4412307 32.7150224, 52.4410615 32.7149037, 52.4409111 32.7148246, 52.4408089 32.7147724)",
254861920,False,,آیت الله طالقانی,tertiary,,False,11.788,"LINESTRING (52.4418079 32.7156593, 52.4418843 32.7157436)",
254861920,False,,آیت الله طالقانی,tertiary,,True,89.059,"LINESTRING (52.4418079 32.7156593, 52.4412307 32.7150224)",
254861946,False,,ادیب,residential,,True,82.774,"LINESTRING (52.4418079 32.7156593, 52.4425864 32.7153056)",
254861920,False,,آیت الله طالقانی,tertiary,,False,30.096,"LINESTRING (52.4418843 32.7157436, 52.4420794 32.7159588)",
254861920,False,,آیت الله طالقانی,tertiary,,True,11.788,"LINESTRING (52.4418843 32.7157436, 52.4418079 32.7156593)",
254861958,False,,فرهنگ,residential,,True,121.947,"LINESTRING (52.4418843 32.7157436, 52.4407609 32.7162998)",
254861920,False,,آیت الله طالقانی,tertiary,,False,24.355,"LINESTRING (52.4420794 32.7159588, 52.4422372 32.716133)",
254861920,False,,آیت الله طالقانی,tertiary,,True,30.096,"LINESTRING (52.4420794 32.7159588, 52.4418843 32.7157436)",
254861959,False,,بدر,residential,,False,126.076,"LINESTRING (52.4420794 32.7159588, 52.4409137 32.7165277)",
254861920,False,,آیت الله طالقانی,tertiary,,False,6.506,"LINESTRING (52.4422372 32.716133, 52.4422794 32.7161795)",
254861920,False,,آیت الله طالقانی,tertiary,,True,24.355,"LINESTRING (52.4422372 32.716133, 52.4420794 32.7159588)",
254861947,False,,شهید باهنر,residential,,False,142.739,"LINESTRING (52.4422372 32.716133, 52.4434673 32.7153736)",
254861920,False,,آیت الله طالقانی,tertiary,,False,63.644,"LINESTRING (52.4422794 32.7161795, 52.4426918 32.7166347)",
254861920,False,,آیت الله طالقانی,tertiary,,True,6.506,"LINESTRING (52.4422794 32.7161795, 52.4422372 32.716133)",
254861960,False,,باهنر,residential,,False,130.962,"LINESTRING (52.4422794 32.7161795, 52.4411346 32.7168573)",
254861920,False,,آیت الله طالقانی,tertiary,,False,9.777,"LINESTRING (52.4426918 32.7166347, 52.4427552 32.7167046)",
254861920,False,,آیت الله طالقانی,tertiary,,True,63.644,"LINESTRING (52.4426918 32.7166347, 52.4422794 32.7161795)",
254861948,False,,محمود طباطبائی,residential,,False,137.549,"LINESTRING (52.4426918 32.7166347, 52.4438637 32.7158877)",
254861920,False,,آیت الله طالقانی,tertiary,,False,30.941,"LINESTRING (52.4427552 32.7167046, 52.4429557 32.7169259)",
254861920,False,,آیت الله طالقانی,tertiary,,True,9.777,"LINESTRING (52.4427552 32.7167046, 52.4426918 32.7166347)",
254861961,False,,ارشاد,residential,,True,141.929,"LINESTRING (52.4427552 32.7167046, 52.4416557 32.7174208, 52.4415783 32.7174457, 52.4415369 32.7174575)",
254861920,False,,آیت الله طالقانی,tertiary,,False,9.946,"LINESTRING (52.4429557 32.7169259, 52.4430202 32.716997)",
254861920,False,,آیت الله طالقانی,tertiary,,True,30.941,"LINESTRING (52.4429557 32.7169259, 52.4427552 32.7167046)",
254861950,True,,اشرفی اصفهانی,residential,,False,137.0,"LINESTRING (52.4429557 32.7169259, 52.4441284 32.716188)",
254861920,False,,آیت الله طالقانی,tertiary,,False,40.733,"LINESTRING (52.4430202 32.716997, 52.4432842 32.7172883)",
254861920,False,,آیت الله طالقانی,tertiary,,True,9.946,"LINESTRING (52.4430202 32.716997, 52.4429557 32.7169259)",
254861920,False,,آیت الله طالقانی,tertiary,,True,9.089,"LINESTRING (52.4433431 32.7173533, 52.4432842 32.7172883)",
254861922,True,,,tertiary,,False,41.616,"LINESTRING (52.4433431 32.7173533, 52.4436408 32.7176314)",
254861921,True,,,tertiary,,False,54.702,"LINESTRING (52.4429482 32.7176225, 52.4431832 32.7175801, 52.443271 32.7175405, 52.4433211 32.7174904, 52.4433462 32.7174245, 52.4433431 32.7173533)",
397467210,True,62,امام رضا,trunk,110,False,64.803,"LINESTRING (52.4429482 32.7176225, 52.4432653 32.7176277, 52.4436408 32.7176314)",
254861925,False,,آیت الله قهپایه ای,residential,,False,41.062,"LINESTRING (52.4432721 32.7142375, 52.4435342 32.7145337)",
254861923,True,,آیت الله قهپایه ای,residential,,False,35.164,"LINESTRING (52.4432721 32.7142375, 52.4431679 32.7141539, 52.4430613 32.7141001, 52.4429596 32.7140706)",
254861925,False,,آیت الله قهپایه ای,residential,,False,38.67,"LINESTRING (52.4435342 32.7145337, 52.4437811 32.7148126)",
254861925,False,,آیت الله قهپایه ای,residential,,True,41.062,"LINESTRING (52.4435342 32.7145337, 52.4432721 32.7142375)",
254861938,False,,مجلسی,residential,,False,96.496,"LINESTRING (52.4435342 32.7145337, 52.4443532 32.7140062)",
254861942,False,,مخابرات,residential,,True,59.112,"LINESTRING (52.4435342 32.7145337, 52.442978 32.7147859)",
254861925,False,,آیت الله قهپایه ای,residential,,False,69.826,"LINESTRING (52.4437811 32.7148126, 52.4442268 32.7153163)",
254861925,False,,آیت الله قهپایه ای,residential,,True,38.67,"LINESTRING (52.4437811 32.7148126, 52.4435342 32.7145337)",
254861926,False,,فجر,residential,,False,113.646,"LINESTRING (52.4437811 32.7148126, 52.4447521 32.7141985)",
254861925,False,,آیت الله قهپایه ای,residential,,False,71.922,"LINESTRING (52.4442268 32.7153163, 52.4446859 32.7158351)",
254861925,False,,آیت الله قهپایه ای,residential,,True,69.826,"LINESTRING (52.4442268 32.7153163, 52.4437811 32.7148126)",
