osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,lanes
183003277,میخک,residential,30,False,True,84.209,"LINESTRING (48.3565779 33.4824107, 48.3574834 33.4824667)",,,
433770641,ساحلی شرقی,secondary,,True,False,48.164,"LINESTRING (48.3565779 33.4824107, 48.3564645 33.4828334)",,,
485477722,ارغوان,residential,30,False,True,28.845,"LINESTRING (48.3573204 33.488205, 48.3573449 33.4884636)",,,
485478199,علوم پزشکی,tertiary,,True,False,184.20400000000004,"LINESTRING (48.3573204 33.488205, 48.3578326 33.4883274, 48.3582119 33.4884143, 48.3584384 33.4885534, 48.3585947 33.4885969, 48.3588891 33.4886184, 48.3591997 33.4885593)",,,
433770641,ساحلی شرقی,secondary,,True,False,68.369,"LINESTRING (48.3562135 33.4868507, 48.3564609 33.4874299)",,,
223259455,ساحلی شرقی,secondary,,True,False,59.712,"LINESTRING (48.3566255 33.4879897, 48.3567207 33.4885208)",,,
485478199,علوم پزشکی,tertiary,,True,False,68.746,"LINESTRING (48.3566255 33.4879897, 48.3573204 33.488205)",,,
182374791,اسدی,residential,30,False,False,39.037,"LINESTRING (48.3556965 33.4805874, 48.3561091 33.480518)",,,
433770641,ساحلی شرقی,secondary,,True,False,55.814,"LINESTRING (48.3556965 33.4805874, 48.3559737 33.4808238, 48.3560908 33.4809645)",,,
183003270,رحیمی,residential,30,False,True,91.44,"LINESTRING (48.356533 33.4818562, 48.3575137 33.4819409)",,,
433770641,ساحلی شرقی,secondary,,True,False,61.853,"LINESTRING (48.356533 33.4818562, 48.3565686 33.4821227, 48.3565779 33.4824107)",,,
182374672,شهید صارمیان,residential,30,False,False,109.357,"LINESTRING (48.3563809 33.4861321, 48.3565859 33.4858204, 48.3567844 33.4856213, 48.3570634 33.4854155, 48.3571074 33.4853701)",,,
717853037,خیابان مجاهدین اسلام,secondary,,True,False,15.754000000000001,"LINESTRING (48.3563809 33.4861321, 48.3564949 33.4861273, 48.3565484 33.4861403)",,,
1239335537,,tertiary_link,,False,False,41.934,"LINESTRING (48.3558843 33.4857786, 48.3563356 33.485802)",,,
433770641,ساحلی شرقی,secondary,,True,False,124.318,"LINESTRING (48.3558843 33.4857786, 48.3558981 33.4860454, 48.3559364 33.4862534, 48.3560164 33.4864391, 48.3560185 33.4864439, 48.3562135 33.4868507)",,,
1130573887,,tertiary,30,True,False,89.827,"LINESTRING (48.3558843 33.4857786, 48.3560094 33.4859735, 48.3560551 33.4862498, 48.356103 33.4863958, 48.3561382 33.4865495)",,,
183003276,شهید غلامی,residential,30,False,False,111.024,"LINESTRING (48.3563326 33.4813838, 48.3575265 33.4814568)",,,
