osmid,highway,oneway,reversed,length,name,geometry,junction,bridge
1195025610,tertiary,False,True,14.185,,"LINESTRING (47.4227459 32.9861516, 47.422801 32.9860327)",,
137267565,secondary,False,False,77.024,مطهری جنوبی,"LINESTRING (47.4192892 32.9871209, 47.4190326 32.9864625)",,
137267565,secondary,False,True,68.053,مطهری جنوبی,"LINESTRING (47.4192892 32.9871209, 47.4195338 32.9876975)",,
545677452,residential,False,False,52.482,,"LINESTRING (47.4192892 32.9871209, 47.4187422 32.9872316)",,
137267970,residential,False,False,56.019,شهید مدنی شرقی,"LINESTRING (47.4224675 32.9871468, 47.4219019 32.9873163)",,
137267977,tertiary,False,False,4.586,امامزاده,"LINESTRING (47.4224675 32.9871468, 47.422479 32.9871067)",,
137267977,tertiary,False,True,88.092,امامزاده,"LINESTRING (47.4224675 32.9871468, 47.4222315 32.9879139)",,
137267875,tertiary,False,False,67.968,مصطفی خمینی جنوبی,"LINESTRING (47.4203475 32.9876066, 47.4201766 32.9870124)",,
137267875,tertiary,False,True,67.448,مصطفی خمینی جنوبی,"LINESTRING (47.4203475 32.9876066, 47.4205347 32.9881925)",,
137267970,residential,False,False,37.147,شهید مدنی شرقی,"LINESTRING (47.4203475 32.9876066, 47.41995 32.9876275)",,
137267970,residential,False,True,64.718,شهید مدنی شرقی,"LINESTRING (47.4203475 32.9876066, 47.4206472 32.9875723, 47.4209178 32.987535, 47.4210331 32.9875175)",,
137267565,secondary,False,False,68.053,مطهری جنوبی,"LINESTRING (47.4195338 32.9876975, 47.4192892 32.9871209)",,
137267565,secondary,False,True,74.142,مطهری جنوبی,"LINESTRING (47.4195338 32.9876975, 47.4197489 32.9883394)",,
137267591,residential,False,False,69.69,شهید مدنی غربی,"LINESTRING (47.4195338 32.9876975, 47.4187978 32.9878056)",,
137267970,residential,False,True,39.591,شهید مدنی شرقی,"LINESTRING (47.4195338 32.9876975, 47.41995 32.9876275)",,
137267591,residential,False,False,8.887,شهید مدنی غربی,"LINESTRING (47.4187978 32.9878056, 47.4187041 32.9877911)",,
137267591,residential,False,True,69.69,شهید مدنی غربی,"LINESTRING (47.4187978 32.9878056, 47.4195338 32.9876975)",,
137267791,residential,False,False,97.644,یاس,"LINESTRING (47.4187978 32.9878056, 47.4185268 32.9886538)",,
545677445,residential,False,False,111.866,,"LINESTRING (47.4221428 32.9883305, 47.4209806 32.9885791)",,
137267977,tertiary,False,False,47.82,امامزاده,"LINESTRING (47.4221428 32.9883305, 47.4221347 32.988199, 47.4221532 32.988084, 47.4222315 32.9879139)",,
137267977,tertiary,False,True,86.4,امامزاده,"LINESTRING (47.4221428 32.9883305, 47.4222181 32.9886327, 47.422296 32.9890964)",,
137267565,secondary,False,False,74.142,مطهری جنوبی,"LINESTRING (47.4197489 32.9883394, 47.4195338 32.9876975)",,
137267565,secondary,False,True,6.785,مطهری جنوبی,"LINESTRING (47.4197489 32.9883394, 47.41977 32.9883978)",,
545679087,residential,False,False,36.38,شهید بازگیر,"LINESTRING (47.4197489 32.9883394, 47.4201194 32.9882371)",,
1195385544,secondary,False,True,52.61,هزاردر,"LINESTRING (47.4246606 32.9887614, 47.4242315 32.9890685)",,
137268457,residential,False,False,81.126,,"LINESTRING (47.4246606 32.9887614, 47.4245973 32.989327, 47.424629 32.9894863)",,
