osmid,highway,maxspeed,oneway,reversed,length,name,geometry,width,junction,bridge
489373901,residential,30,False,True,89.591,,"LINESTRING (52.6602863 27.7226615, 52.6598637 27.7233751)",,,
489373902,residential,30,False,False,69.78,,"LINESTRING (52.6610964 27.7237882, 52.6604334 27.723566)",,,
1163965491,tertiary,,False,True,40.708,آزادگان,"LINESTRING (52.6610964 27.7237882, 52.661341 27.723493)",,,
1163965491,tertiary,,False,False,68.048,آزادگان,"LINESTRING (52.6610964 27.7237882, 52.6608711 27.7240826, 52.6606553 27.7242536)",,,
1163965491,tertiary,,False,True,14.037,آزادگان,"LINESTRING (52.660517 27.7242844, 52.6606553 27.7242536)",,,
1052031666,tertiary,,False,False,19.378,,"LINESTRING (52.6631271 27.7247506, 52.6632559 27.7248824)",,,
1052031666,tertiary,,False,True,65.084,,"LINESTRING (52.6631271 27.7247506, 52.6627267 27.7242848)",,,
769578043,residential,,False,True,95.31700000000001,,"LINESTRING (52.6631271 27.7247506, 52.6627707 27.7250168, 52.6623227 27.7252174)",,,
1052031667,tertiary,30,True,False,43.19800000000001,,"LINESTRING (52.6639421 27.7253057, 52.6639079 27.7252948, 52.6635941 27.7251277, 52.6635672 27.7251061)",11,roundabout,
1163965501,tertiary,,False,True,85.682,,"LINESTRING (52.6650167 27.7259283, 52.6642836 27.7255128)",,,
1060883135,residential,,False,True,116.81700000000001,,"LINESTRING (52.6650167 27.7259283, 52.6655146 27.7257148, 52.6656085 27.7256626, 52.665697 27.7255842, 52.6658794 27.7254893, 52.6660538 27.7254323)",,,
1163965501,tertiary,,False,False,112.44200000000001,,"LINESTRING (52.6650167 27.7259283, 52.6658147 27.7264019, 52.6659389 27.7265192)",,,
1060883137,residential,,False,False,122.788,,"LINESTRING (52.6665149 27.727084, 52.6674002 27.726306)",,,
1163965501,tertiary,,False,False,273.253,,"LINESTRING (52.6665149 27.727084, 52.6684292 27.7288638)",,,
1163965501,tertiary,,False,True,84.608,,"LINESTRING (52.6665149 27.727084, 52.6659389 27.7265192)",,,
489373913,tertiary,,False,False,17.875,,"LINESTRING (52.6685497 27.7288684, 52.6687042 27.7287839)",,,
489373914,tertiary,,True,False,39.326,,"LINESTRING (52.6685497 27.7288684, 52.668567 27.7288936, 52.6685721 27.7289227, 52.6685642 27.7289514, 52.6685445 27.7289751, 52.6685161 27.7289904, 52.6684832 27.7289949, 52.6684508 27.728988, 52.668424 27.7289705, 52.6684067 27.7289454, 52.6684016 27.7289162, 52.6684095 27.7288876, 52.6684292 27.7288638)",,roundabout,
1052031666,tertiary,,False,False,65.084,,"LINESTRING (52.6627267 27.7242848, 52.6631271 27.7247506)",,,
1052031666,tertiary,,False,True,55.055,,"LINESTRING (52.6627267 27.7242848, 52.6623563 27.7239138)",,,
489373912,residential,30,False,False,147.87,شهیدان نوری,"LINESTRING (52.6627267 27.7242848, 52.6629954 27.724022, 52.6633575 27.7234736, 52.6636378 27.7232409)",,,
1163965501,tertiary,,False,True,273.253,,"LINESTRING (52.6684292 27.7288638, 52.6665149 27.727084)",,,
489373914,tertiary,,True,False,13.102999999999998,,"LINESTRING (52.6684292 27.7288638, 52.6684576 27.7288485, 52.6684905 27.728844, 52.6685229 27.728851, 52.6685497 27.7288684)",,roundabout,
"[810894629, 810894630]",residential,,False,True,150.993,,"LINESTRING (52.6637352 27.7249201, 52.6638438 27.7246862, 52.6640631 27.724375, 52.6641696 27.7243467, 52.6642675 27.7243618, 52.664816 27.7246241)",,,
1052031667,tertiary,30,True,False,43.75,,"LINESTRING (52.6637352 27.7249201, 52.664049 27.7250873, 52.6640758 27.7251089, 52.6640937 27.7251425)",11,roundabout,
1052031666,tertiary,,False,True,19.378,,"LINESTRING (52.6632559 27.7248824, 52.6631271 27.7247506)",,,
1163965500,tertiary,,True,False,36.719,,"LINESTRING (52.6632559 27.7248824, 52.6634806 27.7249342, 52.6636212 27.7249268)",,,
1052030382,tertiary,,False,False,123.653,,"LINESTRING (52.6623563 27.7239138, 52.6617503 27.7248879)",,,
1052031666,tertiary,,False,False,55.055,,"LINESTRING (52.6623563 27.7239138, 52.6627267 27.7242848)",,,
"[1052026282, 1052026283, 1052026284]",tertiary,,True,False,104.532,,"LINESTRING (52.6623563 27.7239138, 52.6622015 27.7237893, 52.6617898 27.7232426, 52.6617073 27.7231774)",,,yes
1052029718,tertiary,,False,False,319.32300000000004,,"LINESTRING (52.6623563 27.7239138, 52.6625642 27.7236017, 52.6629183 27.7231862, 52.6638275 27.7222032, 52.6642594 27.7218067, 52.6644168 27.7217134)",,,
178615543,tertiary,,False,False,128.19,,"LINESTRING (52.6619622 27.7225699, 52.6618682 27.7218394, 52.6617046 27.7214477)",,,
1052027519,tertiary,,True,False,180.14999999999998,شهدای ابراهیمی,"LINESTRING (52.6619622 27.7225699, 52.6624018 27.7221346, 52.6625736 27.7219862, 52.6627838 27.7218287, 52.6632745 27.7214444)",11,,
1052027519,tertiary,,True,False,83.723,شهدای ابراهیمی,"LINESTRING (52.6632745 27.7214444, 52.6633544 27.7213819, 52.6635455 27.7212466, 52.6637076 27.7211541, 52.6639771 27.7210251)",11,,
1163965490,tertiary,,True,False,40.745,,"LINESTRING (52.6642836 27.7255128, 52.6639421 27.7253057)",,,
1163965501,tertiary,,False,False,85.682,,"LINESTRING (52.6642836 27.7255128, 52.6650167 27.7259283)",,,
489373893,residential,30,False,True,127.73400000000001,,"LINESTRING (52.6642836 27.7255128, 52.664091 27.7259096, 52.6635197 27.7264177)",,,
1052030530,residential,,False,True,120.426,,"LINESTRING (52.6635197 27.7264177, 52.6623657 27.7260579)",,,
489373893,residential,30,False,False,127.73400000000001,,"LINESTRING (52.6635197 27.7264177, 52.664091 27.7259096, 52.6642836 27.7255128)",,,
489373893,residential,30,False,True,125.15899999999999,,"LINESTRING (52.6635197 27.7264177, 52.6631147 27.7268474, 52.6626507 27.7272368)",,,
489373893,residential,30,False,True,22.273,,"LINESTRING (52.6626507 27.7272368, 52.6624747 27.7273627)",,,
489373893,residential,30,False,False,125.15899999999999,,"LINESTRING (52.6626507 27.7272368, 52.6631147 27.7268474, 52.6635197 27.7264177)",,,
769576972,residential,,False,False,114.78999999999999,,"LINESTRING (52.6626507 27.7272368, 52.6632214 27.727581, 52.6635164 27.7277448, 52.6635563 27.7277661, 52.6635875 27.7277851, 52.6636223 27.7278074)",,,
489373893,residential,30,False,False,176.32600000000002,,"LINESTRING (52.6609824 27.7281971, 52.6611306 27.7281899, 52.6612204 27.728165, 52.661319 27.7281169, 52.662176 27.7275763, 52.6624747 27.7273627)",,,
769577847,residential,,False,True,465.547,,"LINESTRING (52.6609824 27.7281971, 52.6608436 27.7284523, 52.6607899 27.7285413, 52.6607577 27.7286125, 52.6607363 27.7286743, 52.6607323 27.728698, 52.6607457 27.7287241, 52.6607725 27.7287479, 52.661081 27.7289153, 52.6615316 27.7291657, 52.6618534 27.7293972, 52.6620801 27.729599, 52.6621592 27.729656, 52.6622196 27.7296774, 52.6622571 27.7296762, 52.6622719 27.7296572, 52.6623054 27.7296038, 52.6624395 27.729339, 52.6626219 27.7291004, 52.6627855 27.72892, 52.6631208 27.7285763, 52.6633233 27.7283573, 52.6634245 27.7282143, 52.6634607 27.7281395, 52.6634943 27.728076)",,,
1052030529,residential,,False,False,208.31799999999998,,"LINESTRING (52.6609824 27.7281971, 52.6610716 27.7280309, 52.6615624 27.7271667, 52.6618655 27.7267001, 52.6619869 27.7265508)",,,
489373899,residential,30,False,False,68.051,,"LINESTRING (52.6599564 27.724009, 52.6604334 27.723566)",,,
489373899,residential,30,False,True,68.051,,"LINESTRING (52.6604334 27.723566, 52.6599564 27.724009)",,,
489373900,residential,30,False,False,106.213,,"LINESTRING (52.6604334 27.723566, 52.6609444 27.7227247)",,,
489373902,residential,30,False,False,59.959,,"LINESTRING (52.6604334 27.723566, 52.6598637 27.7233751)",,,
489373902,residential,30,False,True,69.78,,"LINESTRING (52.6604334 27.723566, 52.6610964 27.7237882)",,,
489373901,residential,30,False,False,89.591,,"LINESTRING (52.6598637 27.7233751, 52.6602863 27.7226615)",,,
489373902,residential,30,False,True,59.959,,"LINESTRING (52.6598637 27.7233751, 52.6604334 27.723566)",,,
1163965491,tertiary,,False,False,14.037,آزادگان,"LINESTRING (52.6606553 27.7242536, 52.660517 27.7242844)",,,
1163965491,tertiary,,False,True,68.048,آزادگان,"LINESTRING (52.6606553 27.7242536, 52.6608711 27.7240826, 52.6610964 27.7237882)",,,
178615543,tertiary,,False,True,128.19,,"LINESTRING (52.6617046 27.7214477, 52.6618682 27.7218394, 52.6619622 27.7225699)",,,
1163965493,residential,,False,False,186.219,,"LINESTRING (52.6617046 27.7214477, 52.6608319 27.7219066, 52.6603685 27.7225655)",,,
1052031667,tertiary,30,True,False,22.491,,"LINESTRING (52.6635672 27.7251061, 52.6635493 27.7250725, 52.6635474 27.7250354, 52.6635597 27.7250051, 52.6635967 27.7249506, 52.6636212 27.7249268)",11,roundabout,
1163965500,tertiary,,True,False,39.775999999999996,,"LINESTRING (52.6635672 27.7251061, 52.6634361 27.7250396, 52.6632559 27.7248824)",,,
489373911,tertiary,,False,True,14.602,,"LINESTRING (52.664816 27.7246241, 52.6649197 27.7245302)",,,
489373911,tertiary,,False,False,95.286,,"LINESTRING (52.664816 27.7246241, 52.664255 27.7251372, 52.6640937 27.7251425)",,,
"[810894629, 810894630]",residential,,False,False,150.993,,"LINESTRING (52.664816 27.7246241, 52.6642675 27.7243618, 52.6641696 27.7243467, 52.6640631 27.724375, 52.6638438 27.7246862, 52.6637352 27.7249201)",,,
489373911,tertiary,,False,False,14.602,,"LINESTRING (52.6649197 27.7245302, 52.664816 27.7246241)",,,
489373911,tertiary,,False,True,111.0,,"LINESTRING (52.6649197 27.7245302, 52.6657077 27.7238161)",,,
810894627,residential,,False,True,150.315,,"LINESTRING (52.6649197 27.7245302, 52.6653757 27.7248783, 52.6656443 27.7250667, 52.6657812 27.7252058, 52.6660538 27.7254323)",,,
489373911,tertiary,,False,False,111.0,,"LINESTRING (52.6657077 27.7238161, 52.6649197 27.7245302)",,,
489373911,tertiary,,False,True,140.71699999999998,,"LINESTRING (52.6657077 27.7238161, 52.6664655 27.7231857, 52.6668051 27.7230165)",,,
810894631,residential,,False,False,81.938,,"LINESTRING (52.6657077 27.7238161, 52.6653631 27.7234569, 52.6653309 27.7233868, 52.6652979 27.7231991)",,,
489373911,tertiary,,False,False,140.71699999999998,,"LINESTRING (52.6668051 27.7230165, 52.6664655 27.7231857, 52.6657077 27.7238161)",,,
489373911,tertiary,,False,True,71.029,,"LINESTRING (52.6668051 27.7230165, 52.6669697 27.7229625, 52.6674925 27.7228229)",,,
810894635,residential,,False,True,82.685,,"LINESTRING (52.6668051 27.7230165, 52.6665598 27.7229502, 52.6664471 27.7229207, 52.6663362 27.7228321, 52.6662429 27.7226995, 52.6662206 27.722577)",,,
489373911,tertiary,,False,False,99.924,,"LINESTRING (52.668461 27.7225541, 52.6682237 27.7226277, 52.6674925 27.7228229)",,,
489373911,tertiary,,False,True,37.797,,"LINESTRING (52.668461 27.7225541, 52.6686112 27.7224793, 52.6687802 27.7223665)",,,
1060883134,residential,,False,True,216.474,,"LINESTRING (52.668461 27.7225541, 52.6684999 27.7232943, 52.6685844 27.723423, 52.6686013 27.7234918, 52.6685607 27.7235695, 52.6677087 27.7240623)",,,
1060883138,residential,,False,False,41.023,,"LINESTRING (52.6687802 27.7223665, 52.6690735 27.7226286)",,,
489373911,tertiary,,False,False,37.797,,"LINESTRING (52.6687802 27.7223665, 52.6686112 27.7224793, 52.668461 27.7225541)",,,
769576162,residential,,False,True,149.726,,"LINESTRING (52.6687802 27.7223665, 52.6685777 27.7220845, 52.6684061 27.7218922, 52.6681781 27.7217759, 52.6679018 27.7216643, 52.667647 27.7215242)",,,
489373912,residential,30,False,False,165.317,شهیدان نوری,"LINESTRING (52.6636378 27.7232409, 52.6639449 27.7230414, 52.6641514 27.7227304, 52.664374 27.722493, 52.6646583 27.7222793, 52.6648136 27.722219)",,,
489373912,residential,30,False,True,147.87,شهیدان نوری,"LINESTRING (52.6636378 27.7232409, 52.6633575 27.7234736, 52.6629954 27.724022, 52.6627267 27.7242848)",,,
810894628,residential,,False,True,79.072,,"LINESTRING (52.6636378 27.7232409, 52.6637907 27.7234095, 52.6639986 27.7236054, 52.6642013 27.723743)",,,
489373912,residential,30,False,False,21.808,شهیدان نوری,"LINESTRING (52.6648136 27.722219, 52.6650061 27.7221219)",,,
489373912,residential,30,False,True,165.317,شهیدان نوری,"LINESTRING (52.6648136 27.722219, 52.6646583 27.7222793, 52.664374 27.722493, 52.6641514 27.7227304, 52.6639449 27.7230414, 52.6636378 27.7232409)",,,
810894637,residential,,False,True,68.62,,"LINESTRING (52.6648136 27.722219, 52.6645893 27.7219706, 52.6644168 27.7217134)",,,
489373912,residential,30,False,False,79.439,شهیدان نوری,"LINESTRING (52.6650061 27.7221219, 52.6655324 27.7215803)",,,
489373912,residential,30,False,True,21.808,شهیدان نوری,"LINESTRING (52.6650061 27.7221219, 52.6648136 27.722219)",,,
810894636,residential,,False,False,132.173,,"LINESTRING (52.6650061 27.7221219, 52.6649279 27.7223161, 52.6649194 27.7223999, 52.6649515 27.7225659, 52.6649448 27.72272, 52.6649769 27.7228067, 52.6652979 27.7231991)",,,
489373912,residential,30,False,True,79.439,شهیدان نوری,"LINESTRING (52.6655324 27.7215803, 52.6650061 27.7221219)",,,
489373912,residential,30,False,False,69.701,شهیدان نوری,"LINESTRING (52.6655324 27.7215803, 52.6659773 27.7212167, 52.6660728 27.7211835)",,,
810894635,residential,,False,False,111.798,,"LINESTRING (52.6655324 27.7215803, 52.6656726 27.7217772, 52.6659312 27.7221419, 52.6661919 27.7223944)",,,
810894634,residential,,False,True,20.699,,"LINESTRING (52.6661413 27.7213595, 52.6660728 27.7211835)",,,
1052029705,residential,30,False,False,115.372,شهیدان نوری,"LINESTRING (52.6661413 27.7213595, 52.6672828 27.721124)",,,
810894634,residential,,False,False,116.261,,"LINESTRING (52.6661413 27.7213595, 52.6661852 27.7215135, 52.6661396 27.7218851, 52.6661356 27.7220525, 52.6661919 27.7223944)",,,
1052029705,residential,30,False,True,115.372,شهیدان نوری,"LINESTRING (52.6672828 27.721124, 52.6661413 27.7213595)",,,
769576162,residential,,False,False,58.635999999999996,,"LINESTRING (52.6672828 27.721124, 52.6673734 27.7213152, 52.6674458 27.7213746, 52.667647 27.7215242)",,,
1163965501,tertiary,,False,False,84.608,,"LINESTRING (52.6659389 27.7265192, 52.6665149 27.727084)",,,
769576972,residential,,False,True,291.67299999999994,,"LINESTRING (52.6659389 27.7265192, 52.6657158 27.7267286, 52.6656876 27.7267369, 52.6656649 27.7267357, 52.6656125 27.7267215, 52.6655589 27.7266882, 52.6654865 27.7266467, 52.6654302 27.7266325, 52.6653792 27.7266538, 52.6652518 27.7267476, 52.66482 27.7269269, 52.664651 27.7270183, 52.6646201 27.7270598, 52.6646067 27.7270942, 52.6646081 27.7271382, 52.664604 27.7271797, 52.6645759 27.7272236, 52.6645142 27.7272557, 52.6642098 27.7274148, 52.663971 27.7275204, 52.6638141 27.727613, 52.6637377 27.7276819, 52.6636733 27.7277543, 52.6636223 27.7278074)",,,
1163965501,tertiary,,False,True,112.44200000000001,,"LINESTRING (52.6659389 27.7265192, 52.6658147 27.7264019, 52.6650167 27.7259283)",,,
769576972,residential,,False,False,291.673,,"LINESTRING (52.6636223 27.7278074, 52.6636733 27.7277543, 52.6637377 27.7276819, 52.6638141 27.727613, 52.663971 27.7275204, 52.6642098 27.7274148, 52.6645142 27.7272557, 52.6645759 27.7272236, 52.664604 27.7271797, 52.6646081 27.7271382, 52.6646067 27.7270942, 52.6646201 27.7270598, 52.664651 27.7270183, 52.66482 27.7269269, 52.6652518 27.7267476, 52.6653792 27.7266538, 52.6654302 27.7266325, 52.6654865 27.7266467, 52.6655589 27.7266882, 52.6656125 27.7267215, 52.6656649 27.7267357, 52.6656876 27.7267369, 52.6657158 27.7267286, 52.6659389 27.7265192)",,,
769576972,residential,,False,True,114.78999999999999,,"LINESTRING (52.6636223 27.7278074, 52.6635875 27.7277851, 52.6635563 27.7277661, 52.6635164 27.7277448, 52.6632214 27.727581, 52.6626507 27.7272368)",,,
769577847,residential,,False,False,32.678,,"LINESTRING (52.6636223 27.7278074, 52.6635312 27.7279537, 52.6635184 27.7280113, 52.6634943 27.728076)",,,
1060883131,residential,,False,True,116.768,,"LINESTRING (52.6668718 27.7253919, 52.6669285 27.7255498, 52.6672292 27.725855, 52.6672732 27.7260644, 52.6674002 27.726306)",,,
1060883133,residential,,False,False,87.90100000000001,,"LINESTRING (52.6668718 27.7253919, 52.6666176 27.7251071, 52.66655 27.7249695, 52.6665399 27.7249246, 52.6663371 27.7247781)",,,
1060883135,residential,,False,False,82.04199999999999,,"LINESTRING (52.6668718 27.7253919, 52.6666573 27.7254536, 52.6664051 27.7254323, 52.6662147 27.7254109, 52.6660538 27.7254323)",,,
1060883135,residential,,False,True,63.723,,"LINESTRING (52.6668718 27.7253919, 52.6670247 27.7253112, 52.6671749 27.7251521, 52.667301 27.7249764)",,,
810894627,residential,,False,False,150.315,,"LINESTRING (52.6660538 27.7254323, 52.6657812 27.7252058, 52.6656443 27.7250667, 52.6653757 27.7248783, 52.6649197 27.7245302)",,,
1060883135,residential,,False,False,116.817,,"LINESTRING (52.6660538 27.7254323, 52.6658794 27.7254893, 52.665697 27.7255842, 52.6656085 27.7256626, 52.6655146 27.7257148, 52.6650167 27.7259283)",,,
1060883135,residential,,False,True,82.042,,"LINESTRING (52.6660538 27.7254323, 52.6662147 27.7254109, 52.6664051 27.7254323, 52.6666573 27.7254536, 52.6668718 27.7253919)",,,
1060883132,residential,,False,False,50.643,,"LINESTRING (52.667301 27.7249764, 52.6668945 27.7246972)",,,
1060883135,residential,,False,False,63.723,,"LINESTRING (52.667301 27.7249764, 52.6671749 27.7251521, 52.6670247 27.7253112, 52.6668718 27.7253919)",,,
1060883135,residential,,False,True,62.99400000000001,,"LINESTRING (52.667301 27.7249764, 52.6673707 27.7249171, 52.6674861 27.7249028, 52.6677731 27.7248981, 52.6679128 27.724895)",,,
1060883135,residential,,False,True,30.203,,"LINESTRING (52.6679128 27.724895, 52.6681942 27.7247867)",,,
1060883135,residential,,False,False,62.994,,"LINESTRING (52.6679128 27.724895, 52.6677731 27.7248981, 52.6674861 27.7249028, 52.6673707 27.7249171, 52.667301 27.7249764)",,,
1060883137,residential,,False,True,183.474,,"LINESTRING (52.6679128 27.724895, 52.6680118 27.7257172, 52.6680118 27.7257979, 52.6674002 27.726306)",,,
1060883135,residential,,False,False,30.203,,"LINESTRING (52.6681942 27.7247867, 52.6679128 27.724895)",,,
769576161,residential,,False,True,96.203,,"LINESTRING (52.6681942 27.7247867, 52.6681995 27.7247414, 52.6681834 27.724663, 52.6681378 27.7245491, 52.6680655 27.7244445, 52.6679528 27.7243045, 52.6677087 27.7240623)",,,
769576161,residential,,False,False,96.203,,"LINESTRING (52.6677087 27.7240623, 52.6679528 27.7243045, 52.6680655 27.7244445, 52.6681378 27.7245491, 52.6681834 27.724663, 52.6681995 27.7247414, 52.6681942 27.7247867)",,,
769576161,residential,,False,True,148.218,,"LINESTRING (52.6677087 27.7240623, 52.6675102 27.723813, 52.6674163 27.7236896, 52.6673949 27.7235115, 52.6674002 27.7233358, 52.6674405 27.7231079, 52.6674995 27.7229511, 52.6674925 27.7228229)",,,
