osmid,highway,oneway,reversed,length,geometry,junction,name
459327693,secondary,False,True,135.893,"LINESTRING (47.9285283 34.7337808, 47.9282732 34.7349848)",,
549210584,secondary,True,False,44.101,"LINESTRING (47.9285283 34.7337808, 47.9285591 34.733385)",,
459327693,secondary,False,False,80.391,"LINESTRING (47.9281733 34.7357031, 47.9282732 34.7349848)",,
459327693,secondary,False,True,127.201,"LINESTRING (47.9281733 34.7357031, 47.9278266 34.736811)",,
513305606,residential,False,False,121.12899999999999,"LINESTRING (47.9281733 34.7357031, 47.9276015 34.7355, 47.9270786 34.7351143)",,
459327693,secondary,False,False,71.278,"LINESTRING (47.9274662 34.7373795, 47.9278266 34.736811)",,
513245124,residential,False,True,32.107,"LINESTRING (47.9274662 34.7373795, 47.9278122 34.7374298)",,
913037464,residential,False,False,37.107,"LINESTRING (47.9256391 34.737645, 47.9252826 34.7378048)",,
513245128,residential,True,False,38.807,"LINESTRING (47.9256391 34.737645, 47.9256034 34.7376048, 47.9255846 34.7375573, 47.9255848 34.7375075, 47.9256039 34.7374601, 47.9256399 34.7374201, 47.9256894 34.7373912, 47.9257474 34.7373764)",roundabout,
513305614,residential,False,False,87.127,"LINESTRING (47.9257474 34.7373764, 47.9250485 34.7368434)",,
513245128,residential,True,False,21.051000000000002,"LINESTRING (47.9257474 34.7373764, 47.925805 34.7373768, 47.9258599 34.7373912, 47.9259071 34.7374183, 47.9259425 34.7374556)",roundabout,
1163848948,residential,False,False,89.089,"LINESTRING (47.9254027 34.7358946, 47.9246675 34.7353684)",,
513245121,residential,False,False,107.418,"LINESTRING (47.9254027 34.7358946, 47.9259994 34.7354913, 47.926211 34.7352095)",,
513245121,residential,False,True,170.097,"LINESTRING (47.9254027 34.7358946, 47.9245929 34.7363461, 47.9242999 34.7363549, 47.9237884 34.736596)",,
513305616,residential,False,False,120.04599999999999,"LINESTRING (47.9254027 34.7358946, 47.9255281 34.7361247, 47.9254162 34.7364052, 47.9250485 34.7368434)",,
513245124,residential,False,False,32.107,"LINESTRING (47.9278122 34.7374298, 47.9274662 34.7373795)",,
513245124,residential,False,True,253.273,"LINESTRING (47.9278122 34.7374298, 47.9292594 34.7354872)",,
513305623,residential,False,True,46.028,"LINESTRING (47.9278122 34.7374298, 47.9282354 34.7376543)",,
513245121,residential,False,False,170.097,"LINESTRING (47.9237884 34.736596, 47.9242999 34.7363549, 47.9245929 34.7363461, 47.9254027 34.7358946)",,
513245125,residential,False,False,158.202,"LINESTRING (47.9237884 34.736596, 47.9236107 34.7363032, 47.9235468 34.7357282, 47.9237618 34.7352411)",,
513305609,residential,False,True,154.916,"LINESTRING (47.9237884 34.736596, 47.9237192 34.7369203, 47.923895 34.7372007, 47.9239374 34.7379484)",,رسالت
459327693,secondary,False,False,135.893,"LINESTRING (47.9282732 34.7349848, 47.9285283 34.7337808)",,
459327693,secondary,False,True,80.391,"LINESTRING (47.9282732 34.7349848, 47.9281733 34.7357031)",,
513245120,residential,False,False,106.029,"LINESTRING (47.9282732 34.7349848, 47.9292594 34.7354872)",,
1163848948,residential,False,True,379.274,"LINESTRING (47.9218135 34.7329939, 47.9219368 34.7331825, 47.9225083 34.733934, 47.9224352 34.7349955, 47.9227016 34.7351227, 47.9231065 34.7353768, 47.9235007 34.7353724, 47.9237618 34.7352411)",,
513305626,residential,False,True,111.343,"LINESTRING (47.9246675 34.7353684, 47.9254401 34.7345941)",,
1163848948,residential,False,True,89.089,"LINESTRING (47.9246675 34.7353684, 47.9254027 34.7358946)",,
1163848948,residential,False,False,85.301,"LINESTRING (47.9246675 34.7353684, 47.9242785 34.7352455, 47.9237618 34.7352411)",,
513305609,residential,False,False,31.953,"LINESTRING (47.9240981 34.7382635, 47.9239676 34.7379969)",,رسالت
913037464,residential,False,True,119.651,"LINESTRING (47.9240981 34.7382635, 47.9252826 34.7378048)",,
513305609,residential,False,True,212.088,"LINESTRING (47.9240981 34.7382635, 47.924238 34.7386074, 47.9245292 34.7387826, 47.9249484 34.7391683, 47.9252888 34.7398437)",,رسالت
513245120,residential,False,False,54.802,"LINESTRING (47.9292594 34.7354872, 47.9297691 34.7357469)",,
513245120,residential,False,True,106.029,"LINESTRING (47.9292594 34.7354872, 47.9282732 34.7349848)",,
513245124,residential,False,False,253.273,"LINESTRING (47.9292594 34.7354872, 47.9278122 34.7374298)",,
549210583,residential,False,True,66.609,"LINESTRING (47.9292594 34.7354872, 47.9293573 34.7348936)",,
513245120,residential,False,True,45.663,"LINESTRING (47.9304547 34.7360962, 47.93003 34.7358798)",,
549210580,residential,False,False,249.706,"LINESTRING (47.9304547 34.7360962, 47.9289473 34.7379693)",,
513305618,residential,False,True,324.536,"LINESTRING (47.9304547 34.7360962, 47.9308353 34.7363308, 47.9293059 34.7381279, 47.9289473 34.7379693)",,
549210580,residential,False,True,56.444,"LINESTRING (47.9304547 34.7360962, 47.930829 34.7356924)",,
513305609,residential,False,True,6.058,"LINESTRING (47.9239374 34.7379484, 47.9239676 34.7379969)",,رسالت
