osmid,highway,oneway,reversed,length,geometry,name,junction,maxspeed,lanes
541681651,residential,False,True,29.325,"LINESTRING (48.5543038 34.8860779, 48.554014 34.8861921)",شهید حسنی ۳,,,
510877005,residential,False,True,67.669,"LINESTRING (48.5543038 34.8860779, 48.5546659 34.8859313, 48.5548481 34.8856977)",,,,
510877005,residential,False,False,72.781,"LINESTRING (48.5549595 34.8872387, 48.5551284 34.8878784)",,,,
510877006,residential,False,True,17.47,"LINESTRING (48.5549595 34.8872387, 48.5551451 34.8871999)",,,,
510877005,residential,False,True,87.28,"LINESTRING (48.5549595 34.8872387, 48.5549437 34.8871785, 48.5545608 34.8865269)",,,,
1200741064,residential,False,True,89.421,"LINESTRING (48.5549595 34.8872387, 48.5545921 34.8873391, 48.554458 34.8873413, 48.554222 34.8872797, 48.5540235 34.8872202)",,,,
510877005,residential,False,True,72.781,"LINESTRING (48.5551284 34.8878784, 48.5549595 34.8872387)",,,,
541681693,residential,False,True,53.094,"LINESTRING (48.5551284 34.8878784, 48.5553649 34.8883147)",,,,
1200741066,residential,False,False,35.84,"LINESTRING (48.5551284 34.8878784, 48.5549275 34.8881554)",اول راه امزاجرد,,,
510877004,residential,False,False,66.662,"LINESTRING (48.5595642 34.8848468, 48.5602289 34.885096)",,,,
510877004,residential,False,True,44.857,"LINESTRING (48.5595642 34.8848468, 48.5592129 34.8845645)",,,,
541681593,residential,False,False,146.925,"LINESTRING (48.5595642 34.8848468, 48.5591516 34.885521, 48.5587184 34.8856774, 48.5585581 34.8857984)",,,,
510877004,residential,False,False,105.714,"LINESTRING (48.5602289 34.885096, 48.5610818 34.8844523)",,,,
510877004,residential,False,True,66.662,"LINESTRING (48.5602289 34.885096, 48.5595642 34.8848468)",,,,
510877006,residential,False,False,25.813,"LINESTRING (48.5602289 34.885096, 48.5601198 34.8853102)",,,,
510877006,residential,False,False,240.63799999999998,"LINESTRING (48.5597579 34.8859578, 48.5589256 34.8861654, 48.5572596 34.8866516)",,,,
510877006,residential,False,True,79.263,"LINESTRING (48.5597579 34.8859578, 48.5599499 34.8856438, 48.5601198 34.8853102)",,,,
541681692,residential,False,False,118.70599999999999,"LINESTRING (48.5597579 34.8859578, 48.5597837 34.8862754, 48.5596642 34.8870182)",,,,
510877006,residential,False,True,9.996,"LINESTRING (48.5573443 34.8868801, 48.5573124 34.8867941)",,,,
541681552,residential,False,False,55.112,"LINESTRING (48.5573443 34.8868801, 48.5574553 34.8873673)",,,,
510877006,residential,False,False,40.096999999999994,"LINESTRING (48.5573443 34.8868801, 48.557149 34.8869321, 48.556916 34.8869521)",,,,
510877003,tertiary,True,False,45.644999999999996,"LINESTRING (48.5541363 34.8836441, 48.554149 34.8835704, 48.5542229 34.8834567, 48.55441 34.8833175)",,roundabout,,
541681711,tertiary,False,True,91.127,"LINESTRING (48.5541363 34.8836441, 48.5535329 34.883633, 48.5532614 34.8838689)",امام خمینی,,,
1200741066,residential,False,True,90.59,"LINESTRING (48.5535228 34.8899073, 48.5537338 34.889372, 48.5539529 34.8891952)",اول راه امزاجرد,,,
541681593,residential,False,True,146.925,"LINESTRING (48.5585581 34.8857984, 48.5587184 34.8856774, 48.5591516 34.885521, 48.5595642 34.8848468)",,,,
541681668,residential,False,True,222.35199999999998,"LINESTRING (48.5585279 34.888081, 48.5581967 34.8881999, 48.5574867 34.8882664, 48.5568881 34.8883423, 48.5564848 34.8884321, 48.5561591 34.8885064)",,,,
541681693,residential,False,False,113.962,"LINESTRING (48.5570364 34.8879277, 48.5558278 34.8881876)",,,,
541681609,residential,False,True,66.451,"LINESTRING (48.5570364 34.8879277, 48.5572451 34.8878517, 48.5575286 34.8878013, 48.557515 34.8876293)",,,,
541681693,residential,False,True,109.296,"LINESTRING (48.5570364 34.8879277, 48.5569091 34.8871786, 48.556916 34.8869521)",,,,
541681663,residential,False,True,73.942,"LINESTRING (48.5583021 34.8874701, 48.557515 34.8876293)",یاس 10,,,
541681693,residential,False,False,44.524,"LINESTRING (48.5558278 34.8881876, 48.5553649 34.8883147)",,,,
541681693,residential,False,True,113.962,"LINESTRING (48.5558278 34.8881876, 48.5570364 34.8879277)",,,,
541681668,residential,False,False,58.134,"LINESTRING (48.5558278 34.8881876, 48.5559051 34.888439, 48.5559523 34.8885236, 48.5561591 34.8885064)",,,,
541681668,residential,False,True,143.002,"LINESTRING (48.5558278 34.8881876, 48.5557884 34.8880079, 48.5560861 34.8878759, 48.5559815 34.8877197, 48.5563624 34.8875019, 48.5561907 34.8872753)",,,,
541681631,residential,False,True,113.468,"LINESTRING (48.551661 34.8833345, 48.5518135 34.8836708, 48.5519701 34.8836082, 48.5521804 34.8840974)",,,,
541681651,residential,False,False,29.325,"LINESTRING (48.554014 34.8861921, 48.5543038 34.8860779)",شهید حسنی ۳,,,
541681628,residential,False,False,39.748999999999995,"LINESTRING (48.554014 34.8861921, 48.5539432 34.8862822, 48.5539968 34.8863701, 48.5539379 34.8865142)",,,,
541681651,residential,False,True,92.749,"LINESTRING (48.554014 34.8861921, 48.5536165 34.8856489, 48.5534793 34.8854829)",شهید حسنی ۳,,,
510877004,residential,False,True,74.736,"LINESTRING (48.5617066 34.8840175, 48.5610818 34.8844523)",,,,
541681627,residential,False,False,18.547,"LINESTRING (48.5600793 34.8836475, 48.5600487 34.8834826)",جامع,,,
541681582,residential,False,False,114.79599999999999,"LINESTRING (48.5600793 34.8836475, 48.5601789 34.883768, 48.5609706 34.8837254, 48.5612521 34.8836769)",,,,
541681627,residential,False,True,134.16500000000002,"LINESTRING (48.5600793 34.8836475, 48.5596446 34.8839777, 48.5593738 34.8841375, 48.5592129 34.8845645)",جامع,,,
541681707,residential,False,True,33.837,"LINESTRING (48.552433 34.8861513, 48.5527304 34.8859694)",,,,
541681644,residential,False,True,74.633,"LINESTRING (48.5532348 34.8847139, 48.5530595 34.8840583)",حمید احمدی,,,
541681686,residential,False,False,23.984,"LINESTRING (48.5532348 34.8847139, 48.5530373 34.8848563)",,,,
1266718756,residential,False,False,26.644,"LINESTRING (48.5532348 34.8847139, 48.5534938 34.8846031)",شهید حسنی 1,,,
"[541681554, 541681703]",residential,False,"[False, True]",316.56600000000003,"LINESTRING (48.5561591 34.8885064, 48.5561996 34.8891872, 48.5568096 34.8894142, 48.5569989 34.8895754, 48.5553113 34.8897226)",,,,
541681668,residential,False,False,222.352,"LINESTRING (48.5561591 34.8885064, 48.5564848 34.8884321, 48.5568881 34.8883423, 48.5574867 34.8882664, 48.5581967 34.8881999, 48.5585279 34.888081)",,,,
541681668,residential,False,True,58.134,"LINESTRING (48.5561591 34.8885064, 48.5559523 34.8885236, 48.5559051 34.888439, 48.5558278 34.8881876)",,,,
541681697,residential,False,True,78.613,"LINESTRING (48.5541922 34.8846176, 48.5543565 34.8844608, 48.5546601 34.884229, 48.5547806 34.8841032)",,,,
510877005,residential,False,False,43.278,"LINESTRING (48.5547806 34.8841032, 48.5551523 34.8843451)",,,,
510877005,residential,False,True,31.956,"LINESTRING (48.5547806 34.8841032, 48.5545028 34.8839281)",,,,
541681697,residential,False,False,78.613,"LINESTRING (48.5547806 34.8841032, 48.5546601 34.884229, 48.5543565 34.8844608, 48.5541922 34.8846176)",,,,
541681692,residential,False,True,118.70599999999999,"LINESTRING (48.5596642 34.8870182, 48.5597837 34.8862754, 48.5597579 34.8859578)",,,,
541681667,residential,False,True,87.135,"LINESTRING (48.5534793 34.8854829, 48.5527304 34.8859694)",,,,
541681651,residential,False,False,92.749,"LINESTRING (48.5534793 34.8854829, 48.5536165 34.8856489, 48.554014 34.8861921)",شهید حسنی ۳,,,
541681651,residential,False,True,80.581,"LINESTRING (48.5534793 34.8854829, 48.5533972 34.8853393, 48.5530373 34.8848563)",شهید حسنی ۳,,,
510877007,tertiary,False,False,58.627,"LINESTRING (48.5542636 34.8823991, 48.5542114 34.8818736)",آزادی,,,
510877007,tertiary,False,True,51.8,"LINESTRING (48.5542636 34.8823991, 48.5543274 34.882862)",آزادی,,,
541681676,residential,False,False,57.458,"LINESTRING (48.5542636 34.8823991, 48.5537191 34.8826589)",,,,
541681628,residential,False,True,34.730999999999995,"LINESTRING (48.5541253 34.8867836, 48.5539887 34.8866231, 48.5539379 34.8865142)",,,,
510877004,residential,False,True,14.742,"LINESTRING (48.557838 34.8845489, 48.5576784 34.8845698)",,,,
510877004,residential,False,False,126.43100000000001,"LINESTRING (48.557838 34.8845489, 48.5583178 34.884486, 48.5592129 34.8845645)",,,,
541681712,residential,False,False,193.393,"LINESTRING (48.557838 34.8845489, 48.5577755 34.8842423, 48.5577799 34.8839782, 48.5579745 34.8834953, 48.5581607 34.8828577)",,,,
541681641,residential,False,True,89.39699999999999,"LINESTRING (48.5610193 34.8833746, 48.5607083 34.8834215, 48.5605051 34.8834438, 48.5600487 34.8834826)",,,,
541681580,residential,False,True,113.048,"LINESTRING (48.5607299 34.8827103, 48.5605098 34.8817098)",,,,
541681580,residential,False,False,76.796,"LINESTRING (48.5607299 34.8827103, 48.5610431 34.8826373, 48.5613096 34.8825505, 48.5615382 34.8825678)",,,,
541681627,residential,False,True,138.91,"LINESTRING (48.5607299 34.8827103, 48.5601375 34.8827728, 48.5599598 34.8829917, 48.5600487 34.8834826)",جامع,,,
541681580,residential,False,False,113.048,"LINESTRING (48.5605098 34.8817098, 48.5607299 34.8827103)",,,,
541681699,residential,False,False,120.832,"LINESTRING (48.5605098 34.8817098, 48.56008 34.881587, 48.5598962 34.8822842)",,,,
541681718,residential,False,True,156.514,"LINESTRING (48.5579982 34.8860981, 48.5579188 34.8857151, 48.5573396 34.8856994, 48.5572094 34.885689, 48.5566793 34.8857257)",,,,
541681686,residential,False,False,76.251,"LINESTRING (48.5530373 34.8848563, 48.5524124 34.8853118)",,,,
541681686,residential,False,True,23.984,"LINESTRING (48.5530373 34.8848563, 48.5532348 34.8847139)",,,,
541681651,residential,False,False,80.581,"LINESTRING (48.5530373 34.8848563, 48.5533972 34.8853393, 48.5534793 34.8854829)",شهید حسنی ۳,,,
541681565,residential,False,False,126.052,"LINESTRING (48.5566793 34.8857257, 48.5567967 34.8860434, 48.5568221 34.8862936, 48.5571014 34.8863717, 48.5572596 34.8866516)",,,,
541681565,residential,False,True,97.526,"LINESTRING (48.5566793 34.8857257, 48.5564222 34.8852879, 48.5561891 34.8849467)",,,,
541681718,residential,False,False,156.514,"LINESTRING (48.5566793 34.8857257, 48.5572094 34.885689, 48.5573396 34.8856994, 48.5579188 34.8857151, 48.5579982 34.8860981)",,,,
541681589,residential,False,True,77.088,"LINESTRING (48.5515996 34.8849011, 48.5516809 34.8848375, 48.5518147 34.884732, 48.5514841 34.8843743)",,,,
541681683,residential,False,True,178.148,"LINESTRING (48.5553113 34.8897226, 48.5551793 34.8889108, 48.5549275 34.8881554)",,,,
"[541681554, 541681703]",residential,False,"[False, True]",316.56600000000003,"LINESTRING (48.5553113 34.8897226, 48.5569989 34.8895754, 48.5568096 34.8894142, 48.5561996 34.8891872, 48.5561591 34.8885064)",,,,
541681627,residential,False,True,18.547,"LINESTRING (48.5600487 34.8834826, 48.5600793 34.8836475)",جامع,,,
541681627,residential,False,False,138.91,"LINESTRING (48.5600487 34.8834826, 48.5599598 34.8829917, 48.5601375 34.8827728, 48.5607299 34.8827103)",جامع,,,
541681641,residential,False,False,89.397,"LINESTRING (48.5600487 34.8834826, 48.5605051 34.8834438, 48.5607083 34.8834215, 48.5610193 34.8833746)",,,,
541681582,residential,False,True,114.79599999999999,"LINESTRING (48.5612521 34.8836769, 48.5609706 34.8837254, 48.5601789 34.883768, 48.5600793 34.8836475)",,,,
541681712,residential,False,True,193.393,"LINESTRING (48.5581607 34.8828577, 48.5579745 34.8834953, 48.5577799 34.8839782, 48.5577755 34.8842423, 48.557838 34.8845489)",,,,
541681628,residential,False,False,34.730999999999995,"LINESTRING (48.5539379 34.8865142, 48.5539887 34.8866231, 48.5541253 34.8867836)",,,,
541681628,residential,False,True,39.749,"LINESTRING (48.5539379 34.8865142, 48.5539968 34.8863701, 48.5539432 34.8862822, 48.554014 34.8861921)",,,,
1200741061,residential,False,False,68.869,"LINESTRING (48.5539379 34.8865142, 48.5536882 34.8866834, 48.5536855 34.8867538, 48.5535702 34.8868088, 48.5533583 34.886811)",,,,
541681613,residential,False,False,11.087,"LINESTRING (48.5522773 34.8863717, 48.5523854 34.8863261)",,,,
"[541681613, 541681686]",residential,False,True,253.19600000000003,"LINESTRING (48.5522773 34.8863717, 48.5521929 34.8865212, 48.5520871 34.8866162, 48.5519398 34.8867031, 48.5518589 34.8866941, 48.551719 34.8866684, 48.5514905 34.886383, 48.5511715 34.8862208, 48.5510459 34.8861292, 48.551731 34.8857118, 48.5518931 34.8856175)",,,,
1200741062,residential,False,False,49.254,"LINESTRING (48.5522773 34.8863717, 48.5521111 34.886261, 48.5520333 34.8862764, 48.5518429 34.8861488)",,,,
1227713678,residential,False,False,29.631,"LINESTRING (48.5546474 34.882843, 48.5543462 34.8829428)",,,,
541681680,residential,False,False,117.13400000000001,"LINESTRING (48.5546474 34.882843, 48.5549506 34.8832799, 48.5549826 34.8834225, 48.5547612 34.8835105, 48.5545262 34.8835768)",,,,
"[541681680, 541681538]",residential,False,True,258.79499999999996,"LINESTRING (48.5546474 34.882843, 48.5548331 34.8825909, 48.5549712 34.8824786, 48.5555758 34.8823417, 48.5552402 34.8821776, 48.5550947 34.8820964, 48.5548543 34.8818052, 48.5546375 34.8817781, 48.5542114 34.8818736)",,,,
541681544,residential,False,True,169.531,"LINESTRING (48.5523339 34.8825817, 48.5526429 34.8832258, 48.5528657 34.883557, 48.5529922 34.8836973, 48.5532614 34.8838689)",امام خمینی 3,,,
510877003,tertiary,True,False,44.35,"LINESTRING (48.5545262 34.8835768, 48.554601 34.8837564, 48.5546029 34.8838275, 48.554576 34.8838913, 48.5545028 34.8839281)",,roundabout,,
541681680,residential,False,True,117.134,"LINESTRING (48.5545262 34.8835768, 48.5547612 34.8835105, 48.5549826 34.8834225, 48.5549506 34.8832799, 48.5546474 34.882843)",,,,
510877006,residential,False,False,51.266999999999996,"LINESTRING (48.556916 34.8869521, 48.5568308 34.8869533, 48.5563548 34.8869768)",,,,
510877006,residential,False,True,40.096999999999994,"LINESTRING (48.556916 34.8869521, 48.557149 34.8869321, 48.5573443 34.8868801)",,,,
541681693,residential,False,False,109.296,"LINESTRING (48.556916 34.8869521, 48.5569091 34.8871786, 48.5570364 34.8879277)",,,,
541681711,tertiary,False,True,27.977,"LINESTRING (48.5532614 34.8838689, 48.5530595 34.8840583)",امام خمینی,,,
541681544,residential,False,False,169.531,"LINESTRING (48.5532614 34.8838689, 48.5529922 34.8836973, 48.5528657 34.883557, 48.5526429 34.8832258, 48.5523339 34.8825817)",امام خمینی 3,,,
541681711,tertiary,False,False,91.127,"LINESTRING (48.5532614 34.8838689, 48.5535329 34.883633, 48.5541363 34.8836441)",امام خمینی,,,
510877006,residential,False,False,113.354,"LINESTRING (48.5563548 34.8869768, 48.5561668 34.8869861, 48.5551451 34.8871999)",,,,
510877006,residential,False,True,51.266999999999996,"LINESTRING (48.5563548 34.8869768, 48.5568308 34.8869533, 48.556916 34.8869521)",,,,
541681669,residential,False,True,260.683,"LINESTRING (48.5563548 34.8869768, 48.5562005 34.8867212, 48.5557626 34.8858783, 48.5561212 34.8857755, 48.5561244 34.8855097, 48.5561891 34.8849467)",شهید حسنی ۳,,,
510877004,residential,False,False,74.736,"LINESTRING (48.5610818 34.8844523, 48.5617066 34.8840175)",,,,
510877004,residential,False,True,105.714,"LINESTRING (48.5610818 34.8844523, 48.5602289 34.885096)",,,,
510877007,tertiary,False,False,40.567,"LINESTRING (48.5542114 34.8818736, 48.5541542 34.8815118)",آزادی,,,
510877007,tertiary,False,True,58.627,"LINESTRING (48.5542114 34.8818736, 48.5542636 34.8823991)",آزادی,,,
"[541681680, 541681538]",residential,False,False,258.795,"LINESTRING (48.5542114 34.8818736, 48.5546375 34.8817781, 48.5548543 34.8818052, 48.5550947 34.8820964, 48.5552402 34.8821776, 48.5555758 34.8823417, 48.5549712 34.8824786, 48.5548331 34.8825909, 48.5546474 34.882843)",,,,
541681686,residential,False,False,58.302,"LINESTRING (48.5524124 34.8853118, 48.5518931 34.8856175)",,,,
541681686,residential,False,True,76.251,"LINESTRING (48.5524124 34.8853118, 48.5530373 34.8848563)",,,,
1110667070,residential,False,False,55.718,"LINESTRING (48.5524124 34.8853118, 48.5519917 34.8849485)",,,,
541681667,residential,False,False,87.135,"LINESTRING (48.5527304 34.8859694, 48.5534793 34.8854829)",,,,
541681707,residential,False,False,33.837,"LINESTRING (48.5527304 34.8859694, 48.552433 34.8861513)",,,,
"[541681667, 541681613]",residential,False,True,68.98,"LINESTRING (48.5527304 34.8859694, 48.5528521 34.8861328, 48.5525084 34.8862743, 48.5523854 34.8863261)",,,,
541681693,residential,False,False,53.094,"LINESTRING (48.5553649 34.8883147, 48.5551284 34.8878784)",,,,
541681693,residential,False,True,44.524,"LINESTRING (48.5553649 34.8883147, 48.5558278 34.8881876)",,,,
1185098958,residential,False,False,41.75,"LINESTRING (48.5553649 34.8883147, 48.5555202 34.8886679)",,,,
541681580,residential,False,True,76.796,"LINESTRING (48.5615382 34.8825678, 48.5613096 34.8825505, 48.5610431 34.8826373, 48.5607299 34.8827103)",,,,
1200741066,residential,False,True,35.84,"LINESTRING (48.5549275 34.8881554, 48.5551284 34.8878784)",اول راه امزاجرد,,,
541681683,residential,False,False,178.148,"LINESTRING (48.5549275 34.8881554, 48.5551793 34.8889108, 48.5553113 34.8897226)",,,,
1200741066,residential,False,False,41.374,"LINESTRING (48.5549275 34.8881554, 48.5547519 34.8883974, 48.5546853 34.8884695)",اول راه امزاجرد,,,
541681552,residential,False,True,29.638,"LINESTRING (48.557515 34.8876293, 48.5574553 34.8873673)",,,,
541681663,residential,False,False,73.942,"LINESTRING (48.557515 34.8876293, 48.5583021 34.8874701)",یاس 10,,,
541681609,residential,False,False,66.451,"LINESTRING (48.557515 34.8876293, 48.5575286 34.8878013, 48.5572451 34.8878517, 48.5570364 34.8879277)",,,,
541681699,residential,False,True,120.832,"LINESTRING (48.5598962 34.8822842, 48.56008 34.881587, 48.5605098 34.8817098)",,,,
1200741066,residential,False,False,51.971,"LINESTRING (48.5546853 34.8884695, 48.5543413 34.8888421)",اول راه امزاجرد,,,
700641304,residential,False,True,106.93299999999999,"LINESTRING (48.5546853 34.8884695, 48.5544768 34.8883445, 48.5537741 34.8878649)",,,,
1200741066,residential,False,True,41.374,"LINESTRING (48.5546853 34.8884695, 48.5547519 34.8883974, 48.5549275 34.8881554)",اول راه امزاجرد,,,
700641302,residential,False,False,64.018,"LINESTRING (48.5537741 34.8878649, 48.5532673 34.8882632)",,,,
700641304,residential,False,False,106.93299999999999,"LINESTRING (48.5537741 34.8878649, 48.5544768 34.8883445, 48.5546853 34.8884695)",,,,
700641304,residential,False,True,63.285,"LINESTRING (48.5537741 34.8878649, 48.5535648 34.8876339, 48.553471 34.8873633)",,,,
1200741064,residential,False,True,24.483,"LINESTRING (48.553471 34.8873633, 48.5532027 34.8873699)",,,,
700641304,residential,False,False,63.285,"LINESTRING (48.553471 34.8873633, 48.5535648 34.8876339, 48.5537741 34.8878649)",,,,
1200741064,residential,False,False,54.637,"LINESTRING (48.553471 34.8873633, 48.5538813 34.8873171, 48.5540235 34.8872202)",,,,
1110667066,residential,False,True,89.699,"LINESTRING (48.5554424 34.8862038, 48.5549542 34.8863028, 48.5548308 34.8863556, 48.5545608 34.8865269)",,,,
510877005,residential,False,True,55.156,"LINESTRING (48.5545608 34.8865269, 48.5543038 34.8860779)",,,,
510877005,residential,False,False,87.28,"LINESTRING (48.5545608 34.8865269, 48.5549437 34.8871785, 48.5549595 34.8872387)",,,,
1110667066,residential,False,False,89.699,"LINESTRING (48.5545608 34.8865269, 48.5548308 34.8863556, 48.5549542 34.8863028, 48.5554424 34.8862038)",,,,
1110667067,residential,False,True,53.805,"LINESTRING (48.554281 34.8851477, 48.5545599 34.8854051, 48.5544553 34.8855151)",,,,
1110667067,residential,False,False,19.55,"LINESTRING (48.5542998 34.8856361, 48.5544553 34.8855151)",,,,
1110667067,residential,False,True,19.55,"LINESTRING (48.5544553 34.8855151, 48.5542998 34.8856361)",,,,
1110667068,residential,False,True,41.182,"LINESTRING (48.5544553 34.8855151, 48.5548481 34.8856977)",,,,
1110667067,residential,False,False,53.805,"LINESTRING (48.5544553 34.8855151, 48.5545599 34.8854051, 48.554281 34.8851477)",,,,
1110667068,residential,False,False,41.182,"LINESTRING (48.5548481 34.8856977, 48.5544553 34.8855151)",,,,
510877005,residential,False,False,67.669,"LINESTRING (48.5548481 34.8856977, 48.5546659 34.8859313, 48.5543038 34.8860779)",,,,
510877005,residential,False,True,87.645,"LINESTRING (48.5548481 34.8856977, 48.5549968 34.8854042, 48.5552785 34.8849945)",,,,
1110667069,residential,False,True,76.934,"LINESTRING (48.5544942 34.8848748, 48.554734 34.884694, 48.5552156 34.8848499)",,,,
510877005,residential,False,False,17.072,"LINESTRING (48.5552156 34.8848499, 48.5552785 34.8849945)",,,,
510877005,residential,False,True,56.427,"LINESTRING (48.5552156 34.8848499, 48.5551523 34.8843451)",,,,
1110667069,residential,False,False,76.934,"LINESTRING (48.5552156 34.8848499, 48.554734 34.884694, 48.5544942 34.8848748)",,,,
1110667070,residential,False,True,55.718,"LINESTRING (48.5519917 34.8849485, 48.5524124 34.8853118)",,,,
1110667071,residential,False,True,42.906,"LINESTRING (48.5516135 34.8853072, 48.5518931 34.8856175)",,,,
541681686,residential,False,True,58.302,"LINESTRING (48.5518931 34.8856175, 48.5524124 34.8853118)",,,,
1110667071,residential,False,False,42.906,"LINESTRING (48.5518931 34.8856175, 48.5516135 34.8853072)",,,,
"[541681613, 541681686]",residential,False,False,253.196,"LINESTRING (48.5518931 34.8856175, 48.551731 34.8857118, 48.5510459 34.8861292, 48.5511715 34.8862208, 48.5514905 34.886383, 48.551719 34.8866684, 48.5518589 34.8866941, 48.5519398 34.8867031, 48.5520871 34.8866162, 48.5521929 34.8865212, 48.5522773 34.8863717)",,,,
1185098956,residential,False,True,52.089,"LINESTRING (48.5529667 34.8878649, 48.5532673 34.8882632)",,,,
700641302,residential,False,False,32.883,"LINESTRING (48.5532673 34.8882632, 48.553007 34.8884678)",,,,
700641302,residential,False,True,64.018,"LINESTRING (48.5532673 34.8882632, 48.5537741 34.8878649)",,,,
1185098956,residential,False,False,52.089,"LINESTRING (48.5532673 34.8882632, 48.5529667 34.8878649)",,,,
1185098957,residential,False,True,81.55600000000001,"LINESTRING (48.5556623 34.886723, 48.5554987 34.8867824, 48.5555175 34.8868682, 48.5552144 34.8869804, 48.5551451 34.8871999)",,,,
510877006,residential,False,False,17.47,"LINESTRING (48.5551451 34.8871999, 48.5549595 34.8872387)",,,,
510877006,residential,False,True,113.354,"LINESTRING (48.5551451 34.8871999, 48.5561668 34.8869861, 48.5563548 34.8869768)",,,,
