osmid,highway,junction,oneway,reversed,length,geometry,name
198656806,primary,roundabout,True,False,7.787,"LINESTRING (47.043722 33.307184, 47.0436875 33.3072039, 47.0436495 33.3072186)",
538762764,residential,,False,False,69.757,"LINESTRING (47.0436495 33.3072186, 47.0438029 33.3078327)",
198656806,primary,roundabout,True,False,23.057,"LINESTRING (47.0436495 33.3072186, 47.043568 33.3072303, 47.0434866 33.3072182, 47.0434149 33.3071837)",
538762775,tertiary,,True,False,242.115,"LINESTRING (47.0436495 33.3072186, 47.0434844 33.3073661, 47.0426603 33.3077987, 47.0420427 33.3080616, 47.0413772 33.3082359)",16متری شمالی سیلبند
198656806,primary,roundabout,True,False,7.938000000000001,"LINESTRING (47.0434149 33.3071837, 47.0433847 33.3071584, 47.0433604 33.3071291)",
198656806,primary,roundabout,True,False,22.864,"LINESTRING (47.0433604 33.3071291, 47.0433326 33.3070646, 47.0433324 33.3069961, 47.0433599 33.3069315)",
198656807,primary,,True,False,130.966,"LINESTRING (47.0433604 33.3071291, 47.0432988 33.307092, 47.0431673 33.3070355, 47.0429383 33.3069855, 47.0420005 33.306865)",
198656806,primary,roundabout,True,False,46.874,"LINESTRING (47.0433599 33.3069315, 47.0434044 33.3068841, 47.0434637 33.3068499, 47.0435325 33.306832, 47.0436045 33.3068319, 47.0436733 33.3068498, 47.0437327 33.3068839, 47.0437772 33.3069313)",
538762757,residential,,False,True,336.69500000000005,"LINESTRING (47.0433599 33.3069315, 47.0434237 33.3065113, 47.0435759 33.3062355, 47.0434237 33.3060923, 47.0427198 33.306026, 47.0409189 33.3058353)",
198656806,primary,roundabout,True,False,30.847,"LINESTRING (47.0437772 33.3069313, 47.043805 33.3069966, 47.0438044 33.307066, 47.0437756 33.307131, 47.043722 33.307184)",
198656811,primary,,True,False,64.405,"LINESTRING (47.0358714 33.3071729, 47.0365522 33.3070645)",
538762816,tertiary,,False,True,100.038,"LINESTRING (47.0358714 33.3071729, 47.0356366 33.3062949)",
198656811,primary,,True,False,65.738,"LINESTRING (47.0399885 33.3065426, 47.0401555 33.3065571, 47.0406883 33.3066279)",
544461558,residential,,False,False,88.709,"LINESTRING (47.0399885 33.3065426, 47.0400562 33.306176, 47.0401263 33.3057532)",
538762753,tertiary,,False,False,18.231,"LINESTRING (47.0341499 33.3064947, 47.0343436 33.3064687)",
538762753,tertiary,,False,True,13.558,"LINESTRING (47.0341499 33.3064947, 47.0340066 33.3065176)",
538762769,residential,,True,False,106.169,"LINESTRING (47.0341499 33.3064947, 47.0343516 33.3074345)",
538762792,residential,,False,True,67.056,"LINESTRING (47.0396092 33.3095554, 47.0397479 33.3101472)",
538762846,residential,,False,True,70.37,"LINESTRING (47.0396092 33.3095554, 47.0389258 33.309828)",
538762792,residential,,False,False,97.229,"LINESTRING (47.0396092 33.3095554, 47.0395136 33.3091471, 47.0395319 33.308689)",
538762777,residential,,False,True,177.489,"LINESTRING (47.0346509 33.3024452, 47.0350912 33.3039984)",
538762788,residential,,False,False,75.022,"LINESTRING (47.0346509 33.3024452, 47.0348017 33.3023667, 47.0354295 33.302327)",
538762770,residential,,False,False,51.009,"LINESTRING (47.0430986 33.3044988, 47.0425499 33.3044871)",
538762832,residential,,False,False,109.773,"LINESTRING (47.0430986 33.3044988, 47.0431315 33.3050086, 47.0425655 33.3049499)",
538762832,residential,,False,True,95.69200000000001,"LINESTRING (47.0430986 33.3044988, 47.0430721 33.304088, 47.0425372 33.3040443)",
538762766,residential,,False,False,75.238,"LINESTRING (47.0386892 33.308943, 47.0385323 33.3082792)",
538762766,residential,,False,True,13.879,"LINESTRING (47.0386892 33.308943, 47.0387229 33.3090646)",
541149554,tertiary,,False,False,87.537,"LINESTRING (47.0386892 33.308943, 47.0394372 33.3084645)",
541149554,tertiary,,False,True,76.958,"LINESTRING (47.0386892 33.308943, 47.0379062 33.3091684)",
198656807,primary,,True,False,117.994,"LINESTRING (47.035579 33.3072895, 47.0343345 33.3074999)",
