osmid,highway,oneway,reversed,length,maxspeed,name,junction,geometry
459790070,residential,False,False,10.0,,,,"LINESTRING (48.0865353 34.7310879, 48.0864344 34.7311227)"
459790070,residential,False,True,41.943,,,,"LINESTRING (48.0865353 34.7310879, 48.0869439 34.7309161)"
1099940368,trunk,True,False,18.251,110,,,"LINESTRING (48.0865353 34.7310879, 48.0865959 34.7312443)"
459784642,residential,True,False,25.001,30,میدان شهید ارسلانی,roundabout,"LINESTRING (48.0897601 34.7323128, 48.0896953 34.7323285, 48.0896277 34.7323264, 48.0895644 34.7323067, 48.0895101 34.7322695)"
459784642,residential,True,False,37.098,30,میدان شهید ارسلانی,roundabout,"LINESTRING (48.0898101 34.7320314, 48.089852 34.732075, 48.0898748 34.7321274, 48.089876 34.732183, 48.0898555 34.7322359, 48.0898155 34.7322808, 48.0897601 34.7323128)"
459785166,residential,False,False,221.324,,,,"LINESTRING (48.0898101 34.7320314, 48.0905812 34.7313327, 48.0906484 34.7312645, 48.0906959 34.731219, 48.0907473 34.731141, 48.0908066 34.7310565, 48.090858 34.730972, 48.0909094 34.7308842, 48.0909529 34.7308192, 48.0910162 34.7307477, 48.0910834 34.7306892, 48.0911585 34.7306308, 48.0912692 34.7305593, 48.0913525 34.7305229)"
459784643,residential,False,False,95.872,,خیایان ۲۰ متری شهید و جیح اله نرگسی,,"LINESTRING (48.0895101 34.7322695, 48.0887568 34.7328696)"
459784642,residential,True,False,35.440000000000005,30,میدان شهید ارسلانی,roundabout,"LINESTRING (48.0895101 34.7322695, 48.0894741 34.7322195, 48.0894603 34.7321625, 48.0894705 34.732105, 48.0895035 34.7320536, 48.0895555 34.7320141, 48.0895869 34.732003)"
459784643,residential,False,True,144.816,,خیایان ۲۰ متری شهید و جیح اله نرگسی,,"LINESTRING (48.0875436 34.7337075, 48.0887568 34.7328696)"
958782662,residential,False,True,8.388,,,,"LINESTRING (48.0875436 34.7337075, 48.0874687 34.7337511)"
459785165,residential,False,False,90.872,,,,"LINESTRING (48.0892723 34.7304618, 48.0892249 34.7310792, 48.0892249 34.7311507, 48.0892249 34.7312092, 48.0892328 34.7312775)"
459785170,residential,False,True,149.06099999999998,,,,"LINESTRING (48.0892723 34.7304618, 48.0895135 34.7304325, 48.0896322 34.730413, 48.0897627 34.7303838, 48.0898734 34.7303545, 48.0899525 34.7303155, 48.0900553 34.7302603, 48.0901383 34.730205, 48.0906094 34.7297875)"
459790068,residential,False,True,105.002,,,,"LINESTRING (48.0892723 34.7304618, 48.089018 34.7300993, 48.0887404 34.7296255)"
1125905863,residential,False,False,209.419,,,,"LINESTRING (48.0892723 34.7304618, 48.088445 34.7305202, 48.0879963 34.7302688, 48.0871693 34.7305967)"
459790066,residential,False,False,42.559,,,,"LINESTRING (48.0892328 34.7312775, 48.088817 34.7314499)"
459785165,residential,False,False,87.051,,,,"LINESTRING (48.0892328 34.7312775, 48.0892526 34.7313522, 48.0892921 34.7314302, 48.0895869 34.732003)"
459785165,residential,False,True,90.872,,,,"LINESTRING (48.0892328 34.7312775, 48.0892249 34.7312092, 48.0892249 34.7311507, 48.0892249 34.7310792, 48.0892723 34.7304618)"
459784642,residential,True,False,21.885,30,میدان شهید ارسلانی,roundabout,"LINESTRING (48.0895869 34.732003, 48.0896204 34.7319912, 48.0896879 34.7319871, 48.0897534 34.732001, 48.0898101 34.7320314)"
459785165,residential,False,True,87.05100000000002,,,,"LINESTRING (48.0895869 34.732003, 48.0892921 34.7314302, 48.0892526 34.7313522, 48.0892328 34.7312775)"
561997140,residential,False,True,32.473,,,,"LINESTRING (48.0926493 34.730075, 48.0924444 34.7298364)"
459785166,residential,False,True,128.567,,,,"LINESTRING (48.0926493 34.730075, 48.0913958 34.730504, 48.0913525 34.7305229)"
616492900,unclassified,False,True,27.97,,,,"LINESTRING (48.0926493 34.730075, 48.0927886 34.7301461, 48.092832 34.7302573)"
459785170,residential,False,False,15.633,,,,"LINESTRING (48.0915026 34.7289961, 48.0913863 34.7290992)"
561997140,residential,False,False,128.448,,,,"LINESTRING (48.0915026 34.7289961, 48.0919852 34.7293018, 48.0924444 34.7298364)"
459790066,residential,False,True,103.88,,,,"LINESTRING (48.0878029 34.731872, 48.088817 34.7314499)"
459790068,residential,False,True,85.971,,,,"LINESTRING (48.0878029 34.731872, 48.0883842 34.7324799)"
459790068,residential,False,False,132.965,,,,"LINESTRING (48.0878029 34.731872, 48.0869871 34.7310187, 48.0869655 34.7309852, 48.0869463 34.7309516, 48.0869439 34.7309161)"
459790066,residential,False,False,103.88,,,,"LINESTRING (48.088817 34.7314499, 48.0878029 34.731872)"
459790066,residential,False,True,42.559,,,,"LINESTRING (48.088817 34.7314499, 48.0892328 34.7312775)"
459790067,residential,False,False,128.362,,,,"LINESTRING (48.088817 34.7314499, 48.0888428 34.7315119, 48.0888476 34.7315474, 48.0888476 34.731579, 48.088838 34.7316047, 48.0888188 34.7316323, 48.088778 34.7316757, 48.0887323 34.7317033, 48.0886891 34.7317388, 48.0886531 34.7317684, 48.0885931 34.7318532, 48.0885931 34.7319065, 48.0885931 34.7319598, 48.0885739 34.7321709, 48.0885619 34.732238, 48.0885331 34.7322676, 48.0885091 34.7323208, 48.0884899 34.7323583, 48.0884563 34.7324057, 48.0883842 34.7324799)"
459790069,residential,False,False,191.31400000000002,,,,"LINESTRING (48.088817 34.7314499, 48.0886576 34.7312449, 48.088643 34.7312173, 48.0886197 34.7312065, 48.0886051 34.7311981, 48.08856 34.7311862, 48.0884434 34.731185, 48.0882379 34.7312041, 48.0881854 34.7312089, 48.0881154 34.7311922, 48.0880557 34.7311682, 48.0869439 34.7309161)"
459790068,residential,False,False,85.971,,,,"LINESTRING (48.0883842 34.7324799, 48.0878029 34.731872)"
459790068,residential,False,True,55.11,,,,"LINESTRING (48.0883842 34.7324799, 48.0887568 34.7328696)"
459790067,residential,False,True,128.36199999999997,,,,"LINESTRING (48.0883842 34.7324799, 48.0884563 34.7324057, 48.0884899 34.7323583, 48.0885091 34.7323208, 48.0885331 34.7322676, 48.0885619 34.732238, 48.0885739 34.7321709, 48.0885931 34.7319598, 48.0885931 34.7319065, 48.0885931 34.7318532, 48.0886531 34.7317684, 48.0886891 34.7317388, 48.0887323 34.7317033, 48.088778 34.7316757, 48.0888188 34.7316323, 48.088838 34.7316047, 48.0888476 34.731579, 48.0888476 34.7315474, 48.0888428 34.7315119, 48.088817 34.7314499)"
459784643,residential,False,False,144.816,,خیایان ۲۰ متری شهید و جیح اله نرگسی,,"LINESTRING (48.0887568 34.7328696, 48.0875436 34.7337075)"
459784643,residential,False,True,95.872,,خیایان ۲۰ متری شهید و جیح اله نرگسی,,"LINESTRING (48.0887568 34.7328696, 48.0895101 34.7322695)"
459790068,residential,False,False,55.11,,,,"LINESTRING (48.0887568 34.7328696, 48.0883842 34.7324799)"
459790070,residential,False,False,41.943,,,,"LINESTRING (48.0869439 34.7309161, 48.0865353 34.7310879)"
459790068,residential,False,False,41.298,,,,"LINESTRING (48.0869439 34.7309161, 48.0869487 34.7308905, 48.0869655 34.7308609, 48.0869895 34.7308273, 48.0871693 34.7305967)"
459790068,residential,False,True,132.965,,,,"LINESTRING (48.0869439 34.7309161, 48.0869463 34.7309516, 48.0869655 34.7309852, 48.0869871 34.7310187, 48.0878029 34.731872)"
459790069,residential,False,True,191.314,,,,"LINESTRING (48.0869439 34.7309161, 48.0880557 34.7311682, 48.0881154 34.7311922, 48.0881854 34.7312089, 48.0882379 34.7312041, 48.0884434 34.731185, 48.08856 34.7311862, 48.0886051 34.7311981, 48.0886197 34.7312065, 48.088643 34.7312173, 48.0886576 34.7312449, 48.088817 34.7314499)"
459790068,residential,False,False,69.575,,,,"LINESTRING (48.0883432 34.7290917, 48.0887404 34.7296255)"
459790068,residential,False,True,99.151,,,,"LINESTRING (48.0883432 34.7290917, 48.0877577 34.7298424)"
