osmid,name,highway,oneway,reversed,length,junction,geometry,maxspeed
370612062,دکتر شریعتی,secondary,False,False,16.955,,"LINESTRING (45.8991843 37.4792503, 45.8990273 37.4791624)",
370612064,میدان اسیر آباد,secondary,True,False,16.826,roundabout,"LINESTRING (45.8991843 37.4792503, 45.8992156 37.479233, 45.8992523 37.4792249, 45.8992904 37.4792269, 45.8993255 37.4792388, 45.8993535 37.4792593)",
1184582709,شهید منتظری,tertiary,True,False,172.38,,"LINESTRING (45.8977318 37.4726635, 45.8957803 37.4725964)",
189211228,بلوار شهدا,primary,True,False,38.493,,"LINESTRING (45.8976209 37.4729983, 45.8977318 37.4726635)",
943801251,امام خمینی,primary,False,False,28.398,,"LINESTRING (45.8976209 37.4729983, 45.8974616 37.4732202)",
189211217,امام خمینی,primary,False,True,9.574,,"LINESTRING (45.8922731 37.4814089, 45.8923171 37.4813302)",
1082452190,بلوار ۲۲ بهمن,primary,True,False,13.239,,"LINESTRING (45.8922731 37.4814089, 45.892244 37.4815257)",
936334846,بن بست شش متری (سقائی),residential,False,True,59.575,,"LINESTRING (45.8957803 37.4725964, 45.8957442 37.4731314)",
189255545,,residential,False,True,49.583,,"LINESTRING (45.8969092 37.4729795, 45.8968646 37.473424)",30
189255512,هفده شهریور,tertiary,False,True,15.295,,"LINESTRING (45.8926696 37.4730386, 45.8926964 37.4731745)",
485649726,,residential,False,False,44.724,,"LINESTRING (45.8926696 37.4730386, 45.8931731 37.4729928)",30
189255513,۲۸ متری رسالت,tertiary,False,False,61.356,,"LINESTRING (45.898842 37.4732703, 45.8987987 37.4730455, 45.8987537 37.4727231)",
189255513,۲۸ متری رسالت,tertiary,False,True,21.907,,"LINESTRING (45.898842 37.4732703, 45.8988404 37.4734007, 45.8988407 37.4734673)",
189255512,هفده شهریور,tertiary,False,False,10.635,,"LINESTRING (45.892715 37.473269, 45.8926964 37.4731745)",
189255512,هفده شهریور,tertiary,False,True,18.723,,"LINESTRING (45.892715 37.473269, 45.8927458 37.4734356)",
485649712,,residential,False,False,35.45,,"LINESTRING (45.892715 37.473269, 45.8931166 37.4732616)",30
189255576,,residential,False,True,12.189,,"LINESTRING (45.8963248 37.4733281, 45.8964596 37.473352)",30
936334846,بن بست شش متری (سقائی),residential,False,False,24.142,,"LINESTRING (45.8957295 37.4733482, 45.8957442 37.4731314)",
189255538,,residential,False,False,26.391,,"LINESTRING (45.8964596 37.473352, 45.8964755 37.473115)",30
189255576,,residential,False,False,12.189,,"LINESTRING (45.8964596 37.473352, 45.8963248 37.4733281)",30
189255576,,residential,False,True,36.626,,"LINESTRING (45.8964596 37.473352, 45.8968646 37.473424)",30
189255545,,residential,False,False,49.583,,"LINESTRING (45.8968646 37.473424, 45.8969092 37.4729795)",30
189255576,,residential,False,False,36.626,,"LINESTRING (45.8968646 37.473424, 45.8964596 37.473352)",30
189255576,,residential,False,True,35.648,,"LINESTRING (45.8968646 37.473424, 45.8972588 37.473494)",30
189255576,,residential,False,False,35.648,,"LINESTRING (45.8972588 37.473494, 45.8968646 37.473424)",30
943801251,امام خمینی,primary,False,True,3.348,,"LINESTRING (45.8972588 37.473494, 45.8972822 37.4734703)",
943801251,امام خمینی,primary,False,False,91.032,,"LINESTRING (45.8972588 37.473494, 45.896989 37.4738634, 45.8969383 37.4739328, 45.8967491 37.4742057)",
189255503,,residential,False,False,3.668,,"LINESTRING (45.8944808 37.4734982, 45.8944417 37.473487)",30
189255503,,residential,False,True,184.558,,"LINESTRING (45.8944808 37.4734982, 45.8948406 37.4736008, 45.8951692 37.4736945, 45.8953593 37.4737487, 45.8952704 37.473909, 45.8952395 37.4739647, 45.8950948 37.4742541, 45.8949745 37.4744948, 45.8949636 37.4746071)",30
189255513,۲۸ متری رسالت,tertiary,False,True,24.328,,"LINESTRING (45.8988407 37.4734673, 45.8988265 37.4736858)",
189255513,۲۸ متری رسالت,tertiary,False,False,21.907,,"LINESTRING (45.8988407 37.4734673, 45.8988404 37.4734007, 45.898842 37.4732703)",
821966068,,residential,False,False,125.748,,"LINESTRING (45.8988407 37.4734673, 45.8980277 37.4732509, 45.8974616 37.4732202)",
189255512,هفده شهریور,tertiary,False,False,15.431,,"LINESTRING (45.8927712 37.4735729, 45.8927458 37.4734356)",
189255512,هفده شهریور,tertiary,False,True,12.955,,"LINESTRING (45.8927712 37.4735729, 45.8927731 37.4736894)",
485649714,,residential,False,False,75.729,,"LINESTRING (45.8927712 37.4735729, 45.8936289 37.4735511)",30
